CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_저가_clust_id
9750,3,-1,0,-1,2,-2,5
9751,0,-3,-1,0,4,-3,5
9752,-2,3,-1,0,0,0,0
9753,3,-3,3,-3,3,0,3
9754,4,-3,-1,4,-2,-1,4
9755,-2,1,1,-3,3,-2,0
9756,3,-3,-1,0,4,-3,5
9757,0,4,-3,-1,0,4,0
9758,4,-3,-1,0,0,0,4
9759,0,-2,0,0,1,-1,5
9760,-2,1,1,0,-1,-1,2
9761,-3,0,3,-2,2,-1,2
9762,0,0,4,0,-3,0,2
9764,-1,0,0,0,0,0,2
9767,2,0,-2,-1,3,-1,5
9768,-1,3,-3,1,2,-3,0
9770,-1,2,-2,0,3,-2,0
9771,-1,-2,3,0,-2,0,2
9772,0,0,0,0,0,0,2
9773,0,0,0,0,4,-3,5
9774,-2,1,0,1,-2,-1,1
9775,0,0,0,0,0,4,2
9776,-3,0,3,0,-3,0,2
9777,0,0,0,0,0,0,2
9778,-3,3,-3,3,-3,3,1
9779,-2,1,0,1,-1,2,1
9781,3,-1,-2,1,1,1,5
9782,2,-1,-2,3,-3,3,4
9783,-1,0,0,0,0,0,2
9784,-3,1,2,-3,2,0,0
9785,0,4,-3,-1,4,-3,0
9786,-3,0,3,-3,1,2,2
9787,3,0,-3,3,0,-1,4
9788,4,0,-3,0,2,-2,5
9789,0,1,-2,3,-2,0,1
9790,-3,-1,4,-1,1,-2,2
9791,3,-3,3,-3,0,-1,3
9792,-3,-1,4,-3,0,2,2
9793,1,1,-3,2,0,1,1
9794,4,-3,-1,0,4,-3,5
9795,-1,0,0,0,0,4,2
9796,1,-1,1,-3,1,1,3
9797,4,-3,3,-3,3,-3,3
9798,0,0,1,0,-1,2,2
9799,2,-2,3,-3,2,0,3
9800,1,1,0,-3,1,-1,5
9801,0,1,2,-2,-1,3,2
9802,0,0,0,0,4,-3,5
9803,2,1,-2,-1,0,3,5
9804,3,-3,0,3,0,-3,4
9805,4,-3,3,0,-3,-1,4
9806,-2,2,-3,2,-1,2,1
9807,2,1,-2,1,-1,0,4
9808,3,-3,-1,0,0,4,4
9809,4,-3,3,-3,0,0,3
9810,4,-3,-1,0,0,4,4
9811,-2,2,0,-2,0,3,0
9812,3,0,-3,3,0,-3,4
9814,0,4,-3,-1,0,0,0
9815,-1,-1,2,1,0,-1,2
9816,1,2,0,-3,0,0,0
9817,0,0,0,0,0,0,2
9818,-2,-1,3,0,-3,3,2
9819,0,3,-3,1,1,-2,0
9820,-2,2,1,-2,0,-1,0
9821,-3,3,-3,2,-2,3,1
9822,-1,3,-3,2,1,-1,1
9823,0,4,-3,3,-3,-1,1
9824,4,0,-3,3,-2,0,4
9825,3,-1,-1,2,-2,-1,4
9826,-3,3,-1,1,-3,0,1
9827,-3,0,3,-2,2,-1,2
9828,1,2,-3,3,-3,1,1
9829,0,0,0,0,0,4,2
9830,2,-2,3,-2,2,-3,3
9831,-1,0,0,0,4,-3,5
9832,0,-1,4,-3,-1,0,3
9833,3,0,-1,-2,0,2,5
9834,0,-1,0,4,-3,-1,4
9835,1,-2,3,-3,0,3,3
9836,-1,1,-1,2,-2,0,1
9837,1,2,-1,-2,1,-1,0
9838,3,-3,3,0,-3,3,4
9839,0,0,0,4,-3,3,1
9840,-2,1,2,-2,2,-3,0
9841,-3,-1,0,0,0,4,2
9842,3,-3,2,1,-3,1,4
9843,-2,-1,3,-3,1,-1,3
9844,-3,-1,0,0,0,4,2
9845,-2,3,-2,0,-1,1,0
9846,1,2,-3,2,1,-3,1
9848,2,-1,-1,2,-1,0,4
9849,-2,0,0,1,-2,3,2
9850,0,0,0,1,-1,1,2
9851,1,-2,2,-2,1,-1,3
9852,-3,-1,0,0,4,-1,0
9853,-2,1,0,1,-3,3,1
9854,0,1,-1,3,-3,3,1
9855,0,3,-2,0,1,-2,0
9856,4,-1,0,-2,0,3,5
9857,-1,0,0,-1,0,1,2
9858,4,0,-1,0,-1,0,4
9859,0,-2,2,-1,-1,-1,2
9860,2,0,-3,3,-2,1,4
9861,3,-3,1,-1,3,-3,3
9862,-2,0,3,-3,3,-3,3
9863,1,-2,3,0,-2,0,2
9864,0,0,-3,-1,4,-2,5
9865,-3,3,0,0,0,-3,0
9866,0,4,0,0,-3,3,1
9867,3,-3,-1,0,4,-3,5
9868,3,0,-3,3,-1,-2,4
9869,1,1,-1,1,0,1,5
9870,-2,0,2,-3,2,-1,3
9871,2,-3,3,-2,0,0,3
9872,-3,3,-3,3,-2,2,1
9873,2,-1,2,-3,0,3,3
9874,0,2,0,-3,3,-1,0
9875,3,-3,-1,4,-3,3,4
9876,-2,-1,3,-2,0,1,2
9877,0,0,0,0,4,0,5
9879,1,-3,0,3,0,-2,4
9880,0,0,0,0,4,-3,5
9881,0,0,0,0,0,4,2
9882,2,-3,2,0,1,-3,3
9883,3,0,-1,-2,0,0,5
9884,4,-3,-1,0,4,-3,5
9885,-2,2,-2,0,3,-3,0
9886,-2,2,-2,0,3,-2,0
9887,-2,2,1,-2,-1,3,0
9889,-1,-2,0,0,3,-3,5
9890,-1,-1,-1,1,1,0,5
9891,-2,-1,3,-3,3,-3,3
9892,3,-3,3,-2,2,-2,3
9893,-2,3,-1,1,-3,3,1
9894,0,-1,2,1,-2,1,2
9895,-1,3,0,-3,0,3,0
9896,0,1,-1,-2,1,-1,0
9897,0,0,0,0,4,-3,5
9898,0,4,-3,3,-3,3,1
9899,0,-1,-1,-1,2,-2,5
9900,0,-1,3,0,-2,0,2
9901,-1,1,1,-2,0,-1,2
9902,1,-2,0,2,-2,0,4
9903,3,-2,1,0,-1,1,4
9904,4,0,-3,0,3,-3,5
9905,1,-2,3,-2,2,-3,3
9906,0,4,-3,3,0,-3,1
9907,1,-1,1,0,0,-1,2
9908,3,-3,3,-3,0,3,3
9909,-3,3,0,-3,0,0,0
9910,0,-2,1,1,-1,0,2
9911,3,-1,0,-1,-1,2,4
9912,-2,1,1,-2,-1,1,2
9913,0,0,0,-1,0,1,2
9914,-2,2,0,-2,2,0,0
9915,-1,0,-2,3,-1,0,1
9916,-2,0,1,2,-2,0,2
9917,-3,3,-2,2,-3,2,1
9918,-2,1,2,-3,2,1,0
9919,-3,2,1,-1,1,-3,0
9920,3,-1,-2,2,1,-3,4
9921,2,1,-3,1,-1,3,1
9922,0,1,0,-2,1,1,0
9923,0,0,0,0,4,-3,5
9924,0,-2,2,0,-1,0,2
9925,0,-1,-1,2,-1,2,4
9926,-1,-2,0,1,2,-2,5
9927,3,-3,3,-3,3,-2,3
9928,0,4,-3,3,0,0,1
9929,-1,-1,0,-1,2,-1,5
9930,0,-1,0,2,-3,0,4
9931,0,-1,0,0,0,4,2
9932,-1,-1,1,1,-2,2,2
9933,0,2,0,-3,1,2,0
9934,4,0,-3,1,1,-2,5
9935,-1,-1,3,-2,0,-1,3
9936,-2,0,2,0,-2,-1,2
9937,-3,3,-2,-1,0,-1,0
9938,4,0,-2,0,1,0,5
9939,2,-2,1,-1,-1,4,4
9940,-1,3,0,-2,0,0,0
9941,-2,0,2,-1,-2,3,2
9942,3,-3,3,-1,-1,1,3
9943,1,-3,1,1,0,-1,4
9944,1,-1,0,1,-1,0,4
9945,2,-1,0,0,1,0,5
9946,0,0,0,4,-3,-1,1
9947,-1,3,0,-3,0,3,0
9948,2,-1,-1,0,2,-2,5
9949,-2,1,0,0,-1,0,2
9950,-2,-1,3,-2,2,-3,3
9951,1,0,-1,1,-2,2,4
9952,-1,3,-2,0,1,-1,0
9953,3,0,-2,2,-1,1,4
9954,0,-2,2,-1,0,0,3
9955,2,0,-1,2,-3,3,4
9956,1,0,-2,2,-2,1,1
9957,1,-2,3,-2,2,-3,3
9958,2,-3,2,1,-3,3,4
9959,-3,3,0,-1,-1,2,0
9960,3,-3,2,-2,3,-3,3
9961,-3,2,-1,0,0,1,0
9962,1,-1,1,-1,0,0,2
9963,1,0,1,1,-3,0,4
9964,0,-1,2,-1,1,-2,3
9965,1,0,-1,2,-2,1,4
9966,3,-3,1,1,1,-3,4
9967,-1,0,-2,1,1,0,5
9968,-1,-1,0,1,0,-1,2
9969,1,0,-2,3,-2,2,1
9970,-1,-1,0,2,-2,2,2
9971,-1,0,2,-3,1,2,3
9973,4,-3,0,3,-3,0,4
9974,0,-1,1,-1,0,0,2
9975,0,-3,3,-1,-1,1,3
9976,1,-2,-1,2,-2,2,4
9977,-1,0,2,-1,-2,1,2
9978,-1,2,-3,3,-3,1,1
9980,2,-1,1,-2,0,2,3
9981,0,-2,2,0,-2,0,2
9982,0,1,-1,-1,1,0,5
9983,0,0,-1,1,-1,0,1
9984,0,1,-2,2,0,1,1
9985,0,1,-1,0,1,0,5
9986,-1,1,-1,2,-3,0,1
9987,0,0,2,-3,0,0,3
9988,-1,2,1,-2,0,0,0
9989,0,1,-2,0,3,0,5
9990,2,-1,2,-2,1,-2,3
9991,0,0,0,-1,-1,2,2
9992,0,1,0,0,-2,3,2
9993,0,-2,2,-2,3,-1,3
9994,0,1,-2,3,-3,3,1
9995,0,-2,1,0,1,0,2
9996,1,-1,1,1,-3,0,4
9997,0,-1,3,-3,3,-1,3
9998,2,-3,1,1,1,-2,4
9999,-1,0,1,-1,0,1,2
10000,-1,3,-2,0,2,-3,0
10002,3,0,-3,2,1,-2,5
10003,-1,0,1,1,-3,1,2
10004,0,-2,1,1,-2,0,2
10005,2,0,-1,1,-1,2,4
10006,-1,3,-1,-1,0,1,0
10007,3,-3,3,-3,3,0,3
10008,1,-1,2,-3,2,-1,3
10009,2,1,-3,1,1,0,5
10010,-2,3,-3,3,-3,3,1
10011,1,1,1,-2,0,0,2
10012,-1,1,0,-1,0,1,2
10013,1,-2,1,-2,2,-1,3
10014,0,1,-1,1,-1,1,1
10015,1,0,2,-2,1,-1,3
10016,-1,3,-3,2,1,-3,1
10017,0,0,0,-1,0,1,2
10018,1,-1,1,1,-2,0,4
10019,0,-3,1,2,-3,3,4
10020,3,-2,-1,3,-3,3,4
10021,-2,3,-3,2,-1,1,1
10022,-1,-1,3,-3,2,-2,3
10023,-3,0,1,-1,3,-1,0
10024,0,0,2,-1,-2,2,2
10025,-2,0,2,-3,0,0,2
10026,-1,0,1,-1,2,-1,2
10027,1,0,-2,1,0,2,5
10028,1,0,0,0,-2,2,4
10029,1,-1,1,-1,1,-1,3
10030,-2,2,-1,2,-2,0,1
10031,0,-3,0,0,-1,0,2
10032,1,0,-2,0,-1,2,5
10033,1,-2,2,1,-3,2,4
10034,0,1,1,-3,2,0,3
10035,-2,-1,2,0,-1,-1,2
10036,0,0,-2,3,-2,0,1
10037,-3,3,-2,2,-3,3,1
10038,-1,1,0,-1,1,0,0
10039,-1,0,1,0,-2,1,2
10040,3,-2,1,-1,-1,3,4
10041,0,1,-2,1,2,0,5
10042,-1,0,-1,3,-1,-1,1
10043,0,0,2,-2,0,0,2
10044,-1,-1,-1,3,-2,1,1
10045,3,-2,2,0,-3,2,4
10046,1,0,-2,3,-2,1,1
10047,0,4,-3,-1,0,0,0
10048,3,-2,2,-2,0,-1,3
10049,0,0,0,0,0,0,2
10050,2,1,-2,1,-1,-1,4
10051,1,-2,0,1,0,-1,4
10052,3,-3,3,-3,3,-3,3
10053,0,2,1,-2,1,1,0
10054,-1,2,-3,2,-1,2,1
10055,-2,0,0,2,-2,1,1
10056,-2,2,-1,0,0,1,0
10057,-3,2,0,0,-2,2,1
10058,3,-1,0,0,-1,1,4
10059,4,0,-2,1,-2,0,4
10060,3,-3,3,0,-3,3,4
10061,1,-2,0,3,-3,0,4
10062,2,-2,3,-1,1,-3,3
10063,-2,2,-2,2,-1,0,1
10064,2,-2,2,-2,3,-3,3
10065,-1,0,0,0,1,-1,2
10066,2,0,-2,1,-1,-1,4
10067,4,-3,3,-3,3,-3,3
10068,1,-1,2,-3,0,0,3
10069,0,2,-2,1,0,-2,1
10070,-3,3,-1,-2,2,1,0
10071,-1,0,0,0,4,-3,5
10072,0,0,0,-1,0,0,2
10073,0,1,0,-1,0,1,2
10074,1,1,-2,1,1,-2,5
10075,0,-1,2,-3,2,-1,3
10076,0,-2,2,0,0,-2,2
10077,2,-2,3,-2,1,0,3
10078,-2,1,1,0,-1,1,2
10079,-2,2,-1,1,-1,1,1
10080,2,0,0,1,-2,1,4
10081,-1,-1,1,-1,1,-1,2
10083,-3,2,-1,2,-2,1,1
10084,0,2,0,-3,2,-2,0
10085,1,-3,3,-3,1,0,3
10086,2,-1,1,-1,1,0,3
10087,-2,3,-1,0,-1,1,0
10088,0,0,-2,3,-1,-1,1
10089,0,-2,2,-1,-1,0,2
10090,-2,3,-1,-1,1,0,0
10091,0,2,1,-3,3,0,0
10092,0,1,-1,2,-1,-1,1
10093,3,-3,2,0,1,-2,3
10094,1,-1,0,-1,0,-1,5
10095,2,-1,1,0,0,0,4
10096,3,-3,3,-3,3,-2,3
10097,-1,-1,0,-1,0,2,2
10098,3,-1,-2,0,0,3,5
10099,0,-2,-1,0,1,2,5
10100,1,-2,2,-2,2,-1,3
10101,1,0,0,-1,2,-3,5
10102,1,-2,3,-2,0,-1,3
10103,0,0,-2,2,-2,3,1
10104,-1,-1,0,1,-2,3,2
10105,-1,2,-3,3,-2,1,1
10106,-1,0,1,-1,1,-2,2
10107,-3,0,3,-3,0,3,2
10108,1,1,-3,2,-1,-1,1
10109,3,-1,0,0,-1,1,4
10110,1,-1,2,-2,1,0,3
10111,0,0,2,0,-3,3,2
10112,0,-2,2,-1,1,-1,3
10113,0,3,-1,1,0,-1,1
10114,0,0,-2,3,-2,-1,1
10115,1,-2,3,-2,-1,3,3
10116,1,0,1,-1,1,-2,5
10117,2,1,-3,3,-3,0,1
10118,3,-2,0,0,2,-3,5
10119,4,-3,3,-3,0,-1,3
10121,-2,-1,2,1,-2,-1,2
10122,0,-2,0,2,-3,3,4
10123,2,-1,2,-1,-2,0,2
10124,-1,1,0,2,-2,0,1
10125,-2,2,-2,0,1,0,0
10126,-1,1,-3,3,-2,2,1
10127,-1,3,-3,2,-1,2,1
10128,-2,0,-1,1,0,1,1
10129,3,-1,0,0,0,0,4
10130,-3,0,3,-2,1,-2,2
10131,2,0,-1,1,1,-2,5
10132,0,0,1,-1,1,-1,2
10133,-2,3,0,-3,3,-2,0
10134,0,-1,0,0,0,1,2
10135,-2,2,-1,-2,2,1,0
10136,-3,0,0,-1,0,0,2
10137,-2,1,-2,3,-3,1,1
10138,-1,0,0,1,-2,0,2
10139,1,0,-1,1,0,1,5
10140,3,0,-3,1,1,-1,5
10141,-1,2,-2,0,0,1,0
10142,1,0,-2,2,0,-1,4
10143,1,0,-1,0,1,0,5
10144,-2,-1,2,-1,0,2,2
10145,0,-1,-2,0,3,-1,5
10146,0,-2,2,-3,0,0,3
10147,3,-1,-1,1,-1,0,4
10148,3,-3,3,-3,2,1,3
10149,-2,2,-2,0,3,-2,0
10150,0,2,-1,-2,3,-2,0
10151,0,1,0,-1,1,-1,5
10152,-2,1,1,0,0,0,2
10153,1,0,-2,3,-2,1,1
10154,0,-1,1,-1,0,1,2
10155,-1,3,-3,1,0,2,1
10156,2,0,1,-2,2,-1,3
10157,0,-2,-1,0,3,-3,5
10158,1,-1,0,-1,0,1,5
10159,1,-1,1,-1,0,0,2
10160,0,-2,2,-1,0,2,3
10161,3,-1,-1,1,-2,1,4
10162,-3,3,-3,2,1,0,1
10163,0,0,-1,0,0,2,5
10164,-1,0,0,4,0,-3,1
10165,1,1,-1,2,-1,-2,1
10166,0,-2,2,0,-1,0,2
10167,0,0,1,0,-2,1,2
10168,-3,0,-1,4,-3,-1,1
10169,0,0,1,-3,3,0,3
10170,0,0,0,2,-2,1,1
10171,3,-3,3,-1,-1,0,3
10172,-1,1,-1,0,1,-1,0
10173,-3,0,3,0,0,-3,2
10174,0,0,1,-2,1,-1,3
10175,-1,-1,1,-1,1,-2,2
10176,1,-3,2,-1,0,1,3
10177,0,-2,2,0,1,-2,3
10178,-2,2,1,-2,1,-2,0
10179,0,0,1,1,0,0,2
10180,-1,1,-3,1,2,-1,0
10181,0,-3,3,-1,1,-3,3
10182,0,-1,1,0,0,-1,2
10183,-2,3,-3,3,-1,-1,1
10184,1,-1,0,-1,-1,2,2
10185,-1,0,0,-1,0,0,2
10186,1,0,0,1,-2,1,4
10187,1,-1,3,-3,3,0,3
10188,-1,1,0,-2,1,1,0
10189,1,0,0,-1,-1,0,2
10190,-2,-1,0,2,-2,3,2
10191,1,1,-1,-2,2,0,5
10192,-1,3,-2,2,-3,2,1
10193,0,-2,3,-3,0,3,3
10194,0,0,0,2,-2,0,1
10195,-2,3,0,-3,1,-1,0
10196,0,0,-3,3,-3,3,1
10197,-1,1,-2,3,-1,-1,1
10198,0,1,-2,1,0,1,1
10199,-3,0,3,0,-2,0,2
10200,0,2,0,-2,2,1,0
10201,3,-2,2,-3,2,-1,3
10202,-2,0,0,1,0,-1,2
10203,2,0,-3,2,-1,1,4
10204,0,3,-3,2,1,-1,1
10205,-1,3,-2,1,-2,2,1
10206,3,0,-3,2,1,-3,5
10207,2,-1,1,0,0,-1,4
10208,2,0,0,-1,-1,2,5
10209,-1,2,-2,2,-2,1,1
10210,-1,3,-1,-2,3,-3,0
10211,-1,1,1,-2,0,1,2
10212,3,-3,1,1,-1,0,4
10213,3,-3,0,3,-3,2,4
10214,3,-3,3,-3,3,-2,3
10215,1,-1,-2,2,-1,1,4
10216,2,-1,1,0,0,-1,4
10218,1,-1,1,-1,1,-1,3
10219,-2,1,1,-3,3,-2,0
10220,0,-1,2,0,0,0,2
10221,3,-1,-2,3,-1,-2,4
10222,1,-2,3,-2,1,-1,3
10223,0,1,0,-1,2,-3,5
10224,-3,-1,4,0,0,-3,2
10225,0,-1,-1,3,0,-2,4
10226,-1,0,1,0,0,-2,2
10227,1,-1,3,0,-2,0,2
10228,0,-2,2,-2,1,1,3
10229,0,0,-1,2,-1,1,1
10230,3,0,-2,0,1,-1,5
10231,1,-1,0,1,-1,1,4
10232,2,-1,0,0,-2,2,4
10233,2,0,0,-1,0,2,5
10234,2,1,-1,-1,0,0,5
10235,1,-1,2,-2,0,0,3
10236,1,-1,0,2,-2,1,4
10237,1,0,-2,3,-2,1,1
10238,-1,0,1,-1,0,1,2
10239,2,-2,2,-2,2,-2,3
10240,0,1,0,-1,1,-2,5
10241,-3,3,0,-3,3,0,0
10242,-2,2,-2,2,-2,1,1
10243,-1,-1,0,1,-2,2,2
10244,0,0,-1,0,1,0,5
10245,2,1,-2,1,-1,0,4
10246,4,-3,3,-3,3,-2,3
10247,2,-1,1,-1,2,-2,5
10248,1,1,0,-1,1,-1,5
10249,1,2,-2,2,-2,2,1
10250,2,0,0,-1,0,2,5
10251,1,1,0,-1,1,-2,5
10252,-2,2,-1,0,1,0,0
10253,0,0,0,0,0,0,2
10254,4,-3,3,-2,-1,0,3
10255,4,-3,3,-3,3,-3,3
10256,3,-1,-2,2,1,-2,4
10257,1,1,0,-1,1,-1,5
10258,0,-1,0,1,-2,0,4
10259,1,-2,1,0,1,0,3
10260,1,-1,-1,1,-2,3,4
10261,0,0,1,0,-1,0,2
10262,3,-2,-1,1,2,-3,5
10263,-1,0,3,0,-3,2,2
10264,1,1,0,-3,2,0,5
10265,-3,-1,4,-3,3,-3,3
10266,-1,-1,2,0,0,-1,2
10267,3,-3,3,-2,2,-2,3
10268,-3,3,0,-3,0,3,0
10269,-1,-1,2,-1,-1,0,2
10270,0,2,-3,1,0,0,1
10271,3,-1,-2,0,1,2,5
10272,-1,-1,0,1,-2,2,2
10273,4,-3,-1,0,0,0,4
10274,0,2,-3,3,-1,1,1
10275,0,0,-1,3,-3,3,1
10276,2,-2,3,-3,2,1,3
10277,0,0,-2,2,-2,3,1
10278,0,-1,3,-3,1,1,3
10279,2,-2,3,-2,2,-1,3
10280,1,1,0,-1,0,1,5
10281,-1,1,-2,2,-2,3,1
10282,2,-1,1,-2,3,-2,3
10283,-1,0,0,4,-3,-1,1
10284,-1,0,0,4,-3,-1,1
10285,1,-1,2,-2,1,-2,3
10286,2,-3,0,3,-1,-2,4
10287,-3,3,-1,0,-2,2,1
10288,-3,1,-1,3,-1,1,1
10289,0,-2,2,0,0,0,2
10290,0,1,-1,1,0,0,1
10291,0,-3,3,0,-2,-1,2
10292,1,-1,1,0,-1,1,2
10293,-1,-1,1,-1,0,0,2
10294,2,1,-3,2,-1,2,1
10295,-3,-1,0,4,-3,-1,1
10296,0,-1,0,0,2,-3,5
10297,-2,1,0,2,0,-3,1
10298,-2,1,1,-1,-2,2,2
10299,1,0,1,1,-3,2,4
10300,0,0,-1,0,-1,3,2
10301,0,1,-1,0,0,1,5
10302,3,0,-3,0,3,0,5
10303,-2,2,-1,-1,1,0,0
10304,-1,1,2,-3,3,-3,3
10305,1,0,0,-1,-1,2,2
10306,0,0,0,0,0,0,2
10307,0,0,0,4,-3,3,1
10308,-1,-1,1,1,0,0,2
10309,-1,1,-1,0,0,1,0
10310,1,0,0,0,-1,0,2
10311,1,1,-1,0,-1,1,5
10312,0,-2,1,1,-1,1,2
10313,-1,0,0,0,-1,0,2
10314,-1,1,-1,0,2,-1,0
10315,3,-1,0,-1,1,-1,5
10316,0,-1,-1,3,-3,1,4
10318,2,-2,0,0,1,1,5
10319,-1,1,0,0,-1,0,2
10320,2,1,-2,2,0,-2,4
10321,-1,1,-2,2,1,-2,1
10322,0,-1,2,0,-2,-1,2
10323,1,0,-1,1,-1,1,4
10324,-1,2,-1,1,-1,1,1
10325,-2,2,0,-1,-1,2,0
10326,-1,1,-1,1,0,-1,1
10327,1,0,-3,0,2,1,5
10328,0,2,-2,0,3,-3,0
10329,-1,0,-2,3,-3,3,1
10330,-1,-1,-1,1,2,-3,5
10331,1,-1,0,1,1,-2,5
10332,0,1,-1,0,0,1,5
10333,0,0,1,-1,0,0,2
10334,-1,0,1,0,-1,0,2
10335,-2,2,1,-2,0,0,0
10336,-1,0,0,1,0,0,2
10337,-2,2,1,-3,0,1,0
10338,-1,3,-3,3,-1,-2,1
10339,-2,1,-1,0,2,-2,0
10340,-3,3,0,-3,-1,4,0
10341,-2,0,2,0,-3,2,2
10342,1,-2,2,-1,0,0,3
10343,-3,2,-2,3,0,-3,1
10344,-1,-1,1,1,-2,1,2
10346,3,-3,2,-1,2,-2,3
10347,-1,1,1,-2,0,1,2
10348,0,-1,1,-1,-1,3,2
10349,-3,1,1,0,-1,1,2
10350,-1,-2,3,-3,3,0,3
10351,-1,0,2,-2,0,2,2
10352,-2,0,1,-2,0,3,2
10353,-2,-1,0,3,-2,-1,1
10354,2,0,1,-1,-2,2,2
10355,0,-2,1,2,-3,1,4
10356,-2,0,1,-1,0,0,2
10357,-1,3,-2,2,-1,1,1
10358,-2,1,1,1,-1,-2,2
10359,4,0,0,0,-3,3,4
10360,-1,0,1,0,-2,2,2
10361,-3,3,-3,3,-3,3,1
10362,2,0,0,0,-1,1,4
10363,0,-3,0,3,-3,3,4
10364,3,-1,1,-2,1,0,3
10365,-2,3,-1,-1,0,1,0
10366,0,0,0,4,-3,3,1
10367,-1,1,0,0,-2,0,2
10368,-2,3,-2,2,-1,1,1
10369,1,-1,3,-2,2,-1,3
10370,0,0,0,0,0,0,2
10371,1,-1,-2,3,-3,1,4
10372,4,0,-3,0,3,0,5
10373,-3,2,1,-1,-1,1,2
10374,3,-2,-1,3,0,-1,4
10375,0,0,4,-3,3,-1,3
10376,0,-2,1,1,-2,3,2
10377,-1,1,0,-1,2,-2,0
10378,2,-3,3,-1,-2,1,3
10379,-1,3,-2,2,-3,1,1
10380,1,-1,2,1,-3,3,4
10381,1,-1,2,-2,1,-1,3
10382,1,1,-2,-1,2,1,5
10383,3,0,-3,3,-2,0,4
10384,-3,0,-1,4,-3,3,1
10385,1,-1,0,1,1,-1,5
10386,-1,0,0,0,4,-3,5
10387,-2,-1,3,0,-3,1,2
10388,-1,0,1,-1,0,1,2
10389,0,0,3,-3,3,0,3
10390,3,-3,2,-1,1,-1,3
10391,-2,2,1,-1,-1,0,2
10392,0,1,-2,-1,1,2,5
10393,3,0,0,-3,2,-1,5
10394,4,-3,3,-3,3,-3,3
10395,0,0,2,-3,1,1,3
10396,0,-2,1,1,-3,3,4
10397,-1,0,0,4,0,-2,1
10398,0,1,-3,0,3,0,5
10399,-1,1,1,-3,2,0,0
10401,0,-1,1,0,-2,2,2
10402,1,-2,3,-3,2,0,3
10403,-1,0,1,0,-1,1,2
10404,3,0,0,-3,1,2,5
10405,3,-3,3,-1,0,0,3
10406,-1,0,0,-1,-1,3,2
10407,-1,-1,3,-1,-1,1,2
10408,2,1,-3,3,-3,1,1
10409,2,1,-1,-2,1,2,5
10410,2,-2,1,-1,1,-2,3
10411,-1,1,1,-3,2,-1,0
10412,0,-2,2,-1,2,-2,3
10413,-1,0,0,1,-1,-1,2
10414,-1,0,0,1,0,-1,2
10415,-1,-1,3,0,-2,2,2
10416,-3,1,0,0,0,1,0
10417,-1,0,1,-1,2,-1,2
10418,3,-1,0,-1,1,0,5
10419,-3,2,1,-2,2,-2,0
10420,-3,3,-3,2,-2,2,1
10421,1,0,-1,1,-1,0,4
10422,4,-3,-1,0,0,0,4
10423,2,-1,1,-2,1,1,3
10424,-2,-1,3,-2,0,1,2
10425,2,1,-3,2,-2,2,1
10426,0,0,-2,1,0,-1,1
10428,1,1,-2,3,-1,-2,1
10429,-3,2,-1,1,1,0,0
10430,1,-1,1,1,-3,0,4
10431,-1,-2,2,-1,1,-1,3
10432,-1,0,2,-2,0,-1,2
10433,3,-3,2,-2,3,-2,3
10434,0,1,-1,1,-1,0,1
10435,3,-1,-1,0,-1,3,4
10436,-2,2,-1,1,-1,2,1
10437,0,-2,1,-1,-1,1,2
10438,-1,4,0,-3,3,-3,0
10439,-1,2,-3,2,1,-1,1
10440,-1,-1,-1,3,-2,0,1
10441,-1,2,-2,2,-3,2,1
10442,0,3,-3,3,-3,3,1
10443,1,1,-2,-1,3,-1,5
10444,-1,2,0,-2,1,1,0
10445,-3,0,3,-1,-2,0,2
10446,0,2,0,-2,3,-2,0
10447,-1,1,-2,3,-2,0,1
10448,2,1,0,-3,3,-3,5
10449,-1,-1,3,-1,0,0,2
10450,0,2,-3,3,-1,-1,1
10451,2,0,-1,0,-1,3,4
10452,2,-1,1,0,0,-1,4
10453,2,-1,1,-1,1,-2,3
10454,-1,1,-2,3,-3,3,1
10455,-1,1,1,-3,2,-1,0
10456,-2,1,1,-2,0,3,2
10457,1,2,-2,1,-1,-1,1
10458,-1,1,-1,1,-1,1,1
10459,1,1,-1,2,-2,1,1
10460,0,0,-2,1,1,0,5
10461,-1,1,1,0,-2,1,2
10462,1,-3,3,-2,2,-3,3
10463,0,0,-2,2,0,-2,1
10464,-3,2,-1,2,-2,0,1
10466,1,-2,-1,0,3,-3,5
10467,-3,2,0,-1,1,1,0
10468,0,4,0,-1,-1,-1,0
10469,1,-1,1,-1,0,1,2
10470,0,-2,0,1,-2,0,4
10471,0,-2,3,-3,0,3,3
10472,0,0,4,-3,-1,0,3
10473,-3,3,0,-3,3,0,0
10474,0,1,0,-2,2,0,5
10475,0,0,0,4,-3,3,1
10476,3,0,-3,2,1,-2,5
10477,-1,-1,2,0,1,-3,2
10478,-3,3,-3,3,-3,3,1
10479,2,-2,2,-3,0,3,3
10480,0,2,-2,1,-1,1,1
10481,-1,0,0,1,-1,1,2
10482,2,-2,2,0,-1,0,4
10483,1,-2,2,-1,0,2,3
10484,-1,0,0,1,-1,0,2
10485,0,1,0,0,-2,0,2
10486,2,-1,0,1,1,0,5
10487,0,3,-3,3,-3,3,1
