CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_고가_clust_id
10042,2,-3,0,3,-1,-1,4
10043,-1,1,-1,1,-2,3,2
10044,0,-1,0,1,-1,1,4
10045,2,-3,1,1,0,-1,3
10046,-1,-1,0,3,-2,0,4
10047,-2,0,3,-3,3,-3,3
10048,-2,1,1,-1,1,-2,5
10049,-2,0,1,0,-1,1,0
10050,1,0,0,-2,1,2,1
10051,-2,1,-1,1,0,-1,2
10052,-3,2,-2,3,-2,2,2
10053,0,2,-3,3,-1,0,2
10054,2,1,-2,1,-1,2,4
10055,-2,3,-2,0,2,-1,5
10056,-1,0,0,2,-2,1,4
10057,-2,2,-1,-1,3,-3,5
10058,0,-1,0,1,-1,0,4
10059,3,-1,-2,3,-3,2,4
10060,0,-2,2,-2,3,-1,3
10061,0,-1,-1,2,1,-2,1
10062,3,-3,2,-2,3,-3,3
10063,-1,1,-1,1,-1,0,2
10064,-1,1,0,0,0,0,5
10065,-2,0,1,-2,3,-2,5
10066,1,-2,0,1,0,-1,1
10067,1,0,-2,2,0,-1,4
10068,1,-1,0,0,1,1,1
10069,-1,0,-2,3,-3,2,2
10070,-2,3,-2,1,-1,1,2
10071,0,0,-2,0,3,-1,1
10072,3,-3,1,1,0,-2,3
10073,-1,1,-1,1,-1,2,2
10074,0,1,-1,1,0,-2,1
10075,0,-1,1,-2,3,-2,3
10076,-2,0,0,1,0,-2,0
10077,1,0,-1,0,1,-1,1
10078,1,2,-3,3,-2,1,2
10079,2,-2,0,1,0,0,1
10080,-1,2,-1,-1,0,1,5
10081,0,-1,0,1,-2,2,4
10083,0,1,0,0,-1,1,0
10084,2,-1,1,0,0,-1,1
10085,1,-1,1,-1,2,-3,3
10086,3,0,-1,-2,2,1,1
10087,2,-1,1,0,-1,1,1
10088,3,-3,3,-3,3,-3,3
10089,1,0,-1,0,1,-1,1
10090,3,-1,-2,3,-3,3,4
10091,-1,3,-1,0,-2,3,2
10092,-2,2,-3,3,-2,1,2
10093,1,2,-1,0,-1,0,1
10094,0,1,-1,0,1,-1,1
10095,0,-1,0,1,-1,1,4
10096,2,-3,3,-2,0,0,3
10097,1,0,1,-2,0,1,3
10098,-2,3,-3,3,-3,1,2
10099,-1,-1,-1,3,-3,3,4
10100,-2,3,-2,0,2,-2,5
10101,-1,2,-2,3,-2,0,2
10102,0,-1,1,0,-1,2,0
10103,0,0,0,-2,2,-1,1
10104,-1,1,-1,2,-2,2,2
10105,0,3,-1,-1,1,1,5
10106,0,1,-1,0,1,0,1
10107,0,-1,1,0,-2,2,0
10108,-1,1,-2,3,-3,0,2
10109,1,0,-1,1,0,0,1
10110,-2,2,-2,1,0,-2,2
10111,-2,-1,3,-2,0,1,0
10112,0,-1,2,1,-2,0,0
10113,-1,2,-2,0,-1,2,2
10114,-2,-1,3,-3,0,-1,0
10115,-1,1,0,-1,-1,3,0
10116,0,-1,0,1,-2,1,4
10117,-2,3,-3,2,-2,3,2
10118,1,1,-2,0,0,0,1
10119,0,-1,0,2,-3,2,4
10121,-1,1,-2,3,-3,1,2
10122,0,-1,-1,1,-1,0,4
10123,-2,1,0,1,-2,1,2
10124,-2,3,-2,1,-1,1,2
10125,-3,3,-3,3,-3,2,2
10126,2,0,0,-1,0,2,1
10127,2,1,-1,0,-2,1,4
10128,1,-1,0,-1,3,-2,1
10129,3,-2,0,0,0,2,1
10130,-1,1,0,0,-2,2,0
10131,0,1,-1,2,-2,0,2
10132,2,-3,1,1,1,-2,3
10133,-3,3,-2,-1,2,-1,5
10134,0,0,-2,2,-1,1,4
10135,-2,0,2,0,-1,-1,0
10136,-1,1,-2,2,-2,3,2
10137,-1,1,-1,1,-2,3,2
10138,0,-1,0,1,-1,0,4
10139,-2,2,-1,0,1,-2,5
10140,1,-1,-1,3,-1,0,4
10141,-1,1,-1,1,0,0,2
10142,3,-1,-2,3,-1,-2,4
10143,0,2,-2,1,-2,3,2
10144,0,0,-2,1,1,0,1
10145,-3,2,0,-1,0,0,5
10146,0,3,-2,0,-1,2,2
10147,1,0,-2,3,-2,0,4
10148,0,-1,0,-1,1,-1,1
10149,2,-2,-1,2,0,0,4
10150,-2,0,1,0,-2,3,0
10151,1,0,0,0,-1,1,1
10152,-1,1,-1,0,1,1,5
10153,2,1,-2,1,0,-1,1
10154,0,2,-2,1,-1,0,2
10155,0,1,-2,0,0,2,1
10156,-1,3,-2,-1,3,-2,5
10157,0,2,-3,3,0,-3,2
10158,0,1,-1,1,-1,0,2
10159,-2,3,-1,-1,0,1,5
10160,3,0,-2,1,-1,1,4
10161,3,-1,0,0,-1,1,1
10162,-1,-1,1,-1,0,1,0
10163,0,3,-2,2,-1,-2,2
10164,-3,2,-1,2,0,-1,2
10165,0,3,0,-2,0,1,5
10166,-1,0,1,0,-1,0,0
10167,1,0,-1,0,1,-1,1
10168,-1,1,-1,1,0,-1,2
10169,3,-3,3,-3,3,-3,3
10170,0,0,-1,1,-1,1,4
10171,2,1,-2,-1,1,1,1
10172,0,-1,1,0,0,-1,0
10173,3,-2,1,0,-2,1,4
10174,-1,0,0,-1,1,-1,5
10175,-1,-1,0,1,0,-1,0
10176,1,-2,-1,2,0,0,4
10177,-3,3,-3,2,0,-1,2
10178,-2,3,-2,0,1,-2,5
10179,-2,1,-1,2,-1,0,2
10180,3,-3,2,-2,3,-3,3
10181,-1,1,-1,-1,2,0,5
10182,3,-1,0,1,-3,1,4
10183,0,4,-1,-2,3,-1,5
10184,-3,3,-3,2,-1,2,2
10185,1,1,-2,1,-1,1,4
10186,0,1,0,-1,0,0,1
10187,-3,0,3,-2,-1,3,0
10188,3,-1,-1,0,1,0,1
10189,-2,3,-2,1,-2,2,2
10190,2,-2,0,1,-1,0,4
10191,-1,0,1,0,-1,1,0
10192,-1,2,-1,-1,0,1,5
10193,-1,2,-1,0,-1,0,2
10194,-1,1,2,-2,0,0,0
10195,1,1,-1,-1,-1,0,1
10196,-1,2,-3,3,-3,3,2
10197,3,-3,1,2,-3,1,4
10198,-1,1,-1,0,0,1,5
10199,-2,3,-2,0,1,1,5
10200,-3,3,-2,1,-1,1,2
10201,0,-1,1,0,-1,-1,0
10202,-2,0,1,0,-2,3,0
10203,3,-2,0,0,2,-2,1
10204,0,1,-2,3,-2,1,2
10205,1,1,-3,3,-1,-2,4
10206,1,-1,0,0,0,0,1
10207,1,-1,1,0,-1,1,0
10208,1,-1,0,0,0,0,1
10209,-2,3,-3,3,-3,3,2
10210,-1,0,-1,2,-3,1,2
10211,-2,3,-2,1,-2,2,2
10212,-1,-2,2,0,0,0,0
10213,-1,-1,0,2,-1,1,4
10214,3,-2,1,-2,3,0,3
10215,3,-1,-1,0,1,-1,1
10216,3,-2,2,-2,2,-3,3
10218,0,0,0,1,-2,-1,4
10219,-2,0,-1,3,-2,0,2
10220,0,1,-1,1,-2,3,2
10221,0,-1,1,-2,2,1,3
10222,2,-1,-1,0,2,-3,1
10223,-1,1,-1,0,1,-2,5
10224,0,-3,1,0,-1,3,0
10225,-2,1,-1,0,0,1,5
10226,-2,2,0,0,-1,0,5
10227,1,0,-1,0,1,-1,1
10228,-2,0,0,2,-3,2,2
10229,-1,1,0,-1,0,1,5
10230,0,-1,-1,-1,3,-2,1
10231,1,-1,1,0,-1,1,0
10232,0,-1,0,1,-2,3,4
10233,2,-2,1,0,-1,2,3
10234,0,0,1,-1,-1,1,0
10235,-3,3,-3,2,1,-1,2
10236,1,0,-1,1,-1,1,4
10237,-1,1,-2,3,-2,1,2
10238,-3,2,0,0,-1,1,5
10239,3,0,-3,3,-3,3,4
10240,3,-3,3,-3,3,-3,3
10241,-1,3,-2,-1,3,-3,5
10242,-1,0,-2,2,-1,1,2
10243,1,-1,0,2,-2,0,4
10244,3,-1,-1,0,1,0,1
10245,3,-2,2,-3,1,-1,3
10246,0,-1,0,1,-1,1,4
10247,2,-2,2,-2,3,-3,3
10248,1,0,-2,1,1,0,1
10249,-2,3,-2,1,0,0,2
10250,1,-1,-1,3,-2,1,4
10251,0,0,0,0,0,-2,1
10252,-1,1,-1,0,1,1,5
10253,0,3,-3,3,0,-3,2
10254,3,-1,-2,2,-2,3,4
10255,-1,2,-3,3,-3,3,2
10256,0,1,0,-2,2,-1,5
10257,2,1,-3,2,-1,1,4
10258,2,-1,0,0,1,1,1
10259,1,-1,0,-1,0,1,1
10260,-3,2,-1,1,-2,1,2
10261,-3,3,-3,0,3,-1,5
10262,1,0,-1,1,-2,1,4
10263,-3,2,-1,1,-1,1,2
10264,1,0,0,-1,0,0,1
10265,0,-2,0,0,2,-2,1
10266,-1,1,-1,1,-1,1,2
10267,-1,-1,1,0,-2,3,0
10268,1,-1,1,-2,2,-2,3
10269,0,-2,2,0,-1,1,0
10270,-1,3,-1,-1,0,1,5
10271,-1,0,-1,1,1,0,1
10272,1,-1,-2,2,-1,0,4
10273,-1,1,-1,1,-2,2,2
10274,0,4,-2,1,-2,3,2
10275,0,0,-2,3,-3,3,4
10276,1,-1,0,0,0,2,1
10277,-2,3,-3,3,-3,3,2
10278,-2,2,-1,1,-2,3,2
10279,-2,-1,4,0,-3,-1,0
10280,-2,2,-1,1,-1,1,2
10281,-2,3,-2,-1,2,0,5
10282,1,0,-2,1,2,-2,1
10283,0,2,-1,-1,1,-1,5
10284,-1,1,-1,-1,1,1,5
10285,0,0,-1,0,-1,2,1
10286,3,-2,1,-1,0,0,3
10287,2,-3,2,-2,1,0,3
10288,-1,2,-3,3,-2,1,2
10289,1,-1,0,0,0,2,1
10290,0,2,0,-1,0,2,5
10291,-2,1,-1,0,2,1,5
10292,1,-1,0,2,-2,0,4
10293,0,0,-1,1,-2,2,4
10294,-1,2,-2,1,-1,2,2
10295,-1,-1,-1,3,-2,1,4
10296,0,0,-2,3,-2,1,4
10297,0,1,-2,1,-2,0,2
10298,-3,1,2,-3,3,0,5
10299,-1,3,-2,2,-2,1,2
10300,-3,3,-3,2,-1,0,2
10301,-1,0,0,0,1,0,1
10302,3,-3,3,-3,3,-3,3
10303,-1,1,-2,3,-2,2,2
10304,-1,3,-1,1,-3,1,2
10305,1,0,-1,1,1,-3,1
10306,0,1,-3,3,-3,1,2
10307,-3,3,0,-1,-1,-1,5
10308,-3,2,-2,3,-2,2,2
10309,0,-1,-1,3,0,-3,4
10310,1,0,-1,0,0,1,1
10311,1,-1,1,0,0,-1,1
10312,-1,3,-3,2,-1,-1,2
10313,1,-2,1,-1,1,-1,3
10314,-1,0,0,0,1,0,1
10315,3,0,-3,0,-1,4,1
10316,-1,0,-2,3,-2,-1,2
10318,1,0,-1,2,-2,-1,4
10319,-1,-1,-1,3,-1,-1,4
10320,3,-3,3,0,-2,-1,3
10321,3,-3,3,-3,3,-3,3
10322,-1,-2,3,-1,-1,0,0
10323,0,1,0,-1,0,0,1
10324,-3,1,0,2,0,-2,2
10325,2,0,-1,-1,3,-2,1
10326,0,2,-3,3,-3,3,2
10327,1,0,-1,1,-1,1,4
10328,-2,3,-3,0,1,2,5
10329,-1,0,-2,3,0,-2,2
10330,-3,3,-2,0,1,-1,5
10331,0,1,-1,1,-1,0,2
10332,1,-1,0,2,-3,3,4
10333,-1,1,-2,2,-2,1,2
10334,2,-3,2,-1,1,-1,3
10335,-2,3,-3,2,0,-1,2
10336,-1,3,-3,3,-2,2,2
10337,1,-1,1,-2,3,-3,3
10338,3,-3,2,1,-1,-1,3
10339,-1,3,-1,-1,1,-1,5
10340,1,-1,1,0,-1,1,0
10341,1,0,0,0,-1,0,1
10342,3,-2,1,-2,3,-3,3
10343,-2,2,1,-2,1,-1,5
10344,-3,0,3,0,-2,1,0
10346,-1,-1,0,1,-1,1,0
10347,-1,1,-1,1,-1,0,2
10348,2,-1,1,-2,2,-1,3
10349,-1,-1,0,3,-3,3,4
10350,2,-2,1,2,-3,1,4
10351,3,0,-2,1,-1,-1,4
10352,1,1,-2,-1,0,3,1
10353,-1,0,-1,3,-3,0,4
10354,2,-3,0,-1,4,-2,3
10355,1,-1,1,0,0,-1,1
10356,0,2,-3,3,-2,1,2
10357,0,1,-2,3,-1,0,2
10358,1,-1,1,-1,2,-2,3
10359,-3,0,3,-2,-1,0,0
10360,0,0,-1,1,-2,2,4
10361,-3,1,1,1,-2,2,0
10362,1,0,-1,0,-1,3,1
10363,3,-3,3,-2,1,1,3
10364,2,-3,0,-1,4,0,3
10365,0,1,0,-1,1,0,5
10366,-2,1,-2,3,-3,3,2
10367,0,-2,3,-1,-2,3,0
10368,-2,3,-2,1,-2,3,2
10369,3,-3,3,-1,-2,3,3
10370,0,-2,3,-3,2,-1,3
10371,-1,-1,1,0,-2,3,0
10372,-1,0,0,0,4,-3,5
10373,-3,2,-2,2,-2,3,2
10374,1,-3,2,-2,2,1,3
10375,-2,1,-1,1,-1,1,2
10376,-1,2,-3,3,-3,2,2
10377,-2,3,-2,0,1,0,5
10378,3,-2,1,-1,1,-1,3
10379,-1,1,2,-1,-1,0,0
10380,0,2,-1,0,-1,0,2
10381,-1,2,-2,1,-1,0,2
10382,0,2,-2,0,0,1,5
10383,3,0,-1,-2,1,1,1
10384,0,0,-3,3,-3,3,4
10385,0,0,-3,3,-2,1,4
10386,-1,0,-1,1,-1,0,2
10387,0,1,-2,3,-2,0,2
10388,0,-2,3,-1,-2,3,0
10389,0,-2,3,-2,1,-1,3
10390,0,-2,3,-3,2,1,3
10391,0,1,0,0,-1,1,0
10392,-2,2,-2,0,1,-1,5
10393,-2,2,-1,-1,-1,3,5
10394,-2,0,2,-3,0,3,0
10395,-2,2,-2,-1,2,0,5
10396,-2,1,0,0,-2,3,0
10397,-1,0,0,0,4,0,5
10398,4,-1,-2,1,1,0,1
10399,0,-2,3,-3,3,-2,3
10401,3,-3,2,1,-3,2,4
10402,3,-1,0,-1,1,-2,1
10403,-1,1,-1,1,-1,0,2
10404,-1,2,-1,1,-1,1,2
10405,3,-3,3,-3,3,-2,3
10406,1,1,-2,2,-3,2,4
10407,1,1,0,-2,1,1,1
10408,-1,1,0,0,0,0,5
10409,0,-1,2,-3,0,2,3
10410,0,1,-2,2,0,0,2
10411,0,1,0,-1,0,-1,1
10412,-2,2,0,0,-1,0,5
10413,3,-3,3,-2,2,-2,3
10414,-1,3,-1,-1,0,1,5
10415,-1,3,0,-2,1,-1,5
10416,-1,1,-2,2,-1,0,2
10417,3,-1,-1,2,-2,2,4
10418,0,3,-3,3,-2,1,2
10419,-1,3,-1,0,0,0,5
10420,2,-3,2,1,-3,3,4
10421,0,-1,2,0,0,-1,0
10422,-3,2,0,0,-1,0,5
10423,0,0,1,-1,1,1,0
10424,0,-2,3,-2,1,1,3
10425,1,2,-3,0,3,0,1
10426,-1,1,-1,1,0,-1,2
10428,3,-1,-1,0,1,-1,1
10429,-1,1,0,0,-2,2,0
10430,1,-3,2,0,-1,-1,3
10431,-2,2,-2,1,-1,1,2
10432,1,-1,1,1,-3,1,4
10433,-2,2,-1,1,0,0,2
10434,-1,-1,1,-1,1,0,0
10435,1,-1,1,-1,-1,2,0
10436,-3,0,3,0,-2,0,0
10437,0,-1,-1,0,1,1,1
10438,-1,3,-3,3,-1,-2,2
10439,-1,1,1,-2,-1,3,0
10440,-2,3,-2,1,0,-1,2
10441,2,0,0,-2,2,-1,1
10442,2,1,-3,3,-3,3,4
10443,0,1,-1,0,-1,1,1
10444,0,1,0,0,-1,2,0
10445,2,-1,-2,1,0,1,1
10446,0,1,-3,1,2,-1,1
10447,1,-1,-1,3,-2,0,4
10448,-1,-1,3,-3,3,-2,3
10449,-2,0,1,-2,3,-3,5
10450,2,-1,-1,3,-1,-2,4
10451,-2,3,-3,2,-2,1,2
10452,-1,0,1,0,-1,1,0
10453,-2,3,-2,0,0,0,5
10454,0,1,0,-1,1,0,5
10455,-1,0,0,1,0,1,0
10456,-1,1,0,0,-2,3,0
10457,-2,3,-3,1,2,-1,5
10458,0,1,0,0,-2,2,0
10459,-2,2,-1,1,0,-1,2
10460,0,0,1,0,-1,0,0
10461,-2,1,0,0,0,0,5
10462,4,0,-3,1,1,1,1
10463,-3,3,-2,1,0,1,2
10464,2,0,-2,3,-3,3,4
10466,0,-2,0,-1,0,0,0
10467,0,0,-2,1,2,-2,1
10468,-1,-1,1,-1,0,2,0
10469,2,-1,0,1,-1,0,4
10470,0,0,-3,3,-3,0,4
10471,-1,1,-2,3,-2,1,2
10472,-3,2,-2,3,-3,3,2
10473,1,0,-1,1,0,0,1
10474,0,2,-2,1,-2,2,2
10475,-2,1,-2,3,-2,0,2
10476,1,2,-2,-1,3,-3,5
10477,-2,0,1,-1,-1,2,0
10478,0,2,-1,0,-2,1,2
10479,3,0,-2,-1,3,0,1
10480,1,1,-1,-1,1,-1,1
10481,-2,2,-2,0,1,0,5
10482,1,0,-2,2,0,0,4
10483,-3,3,-2,1,-1,0,2
10484,1,-1,0,1,0,-1,1
10485,-2,1,-1,1,-2,3,2
10486,0,2,-3,0,3,-1,5
10487,2,0,-2,0,3,0,1
10488,-1,1,-2,3,0,-3,2
10489,-2,2,-1,-1,-1,3,5
10491,0,2,-3,2,-2,2,2
10492,1,0,-1,1,-1,1,4
10493,3,-1,0,-1,-1,2,1
10494,1,0,-2,3,-3,1,4
10495,-3,3,-1,-2,3,-3,5
10496,0,1,-1,1,-1,-1,2
10497,1,1,-2,2,-2,0,4
10498,-1,1,0,0,-2,0,0
10499,-2,1,0,-1,1,-1,5
10500,3,-2,1,-1,0,0,3
10501,0,0,3,0,-3,3,0
10502,0,-1,1,-2,2,-2,3
10503,-1,2,-3,3,-3,2,2
10504,0,0,0,0,0,-1,1
10505,4,-3,3,-3,3,-3,3
10506,0,-2,1,-2,2,1,3
10507,3,-3,3,-3,0,0,3
10508,-1,0,2,-3,3,-1,3
10509,2,-1,-1,0,1,1,1
10510,0,0,-1,1,-1,1,4
10511,-1,2,-3,2,-2,3,2
10512,3,-1,-1,2,-2,1,4
10513,-2,2,-2,0,0,0,5
10514,-1,2,0,-1,0,2,5
10515,0,-2,-1,3,-2,1,4
10516,1,0,-1,1,0,-1,1
10517,-1,1,-1,0,1,0,5
10518,-1,-2,2,0,-1,-1,0
10519,2,-2,3,-3,1,2,3
10520,0,0,0,-1,-1,3,0
10521,0,-1,1,0,-1,0,0
10522,0,-1,2,-2,1,-1,3
10523,-3,3,-3,1,0,2,2
10524,-2,2,-3,0,3,0,5
10525,-3,3,-1,-2,0,-1,5
10526,-1,1,-1,1,-1,0,2
10527,-3,0,3,-3,3,-3,3
10528,-2,2,-1,2,0,-3,2
10529,2,-1,-2,2,0,-1,4
10530,-2,0,0,2,-3,3,2
10531,-3,3,-1,1,-3,0,2
10532,-1,1,-1,1,0,0,2
10533,-1,4,-3,-1,0,0,5
10534,-2,2,-1,2,-3,2,2
10535,-1,-1,1,0,-2,2,0
10536,3,-2,1,-1,-1,2,3
10537,-1,3,-3,3,-3,3,2
10538,1,-1,1,-1,1,-1,3
10539,-1,1,0,-2,3,-3,5
10540,0,2,-2,1,-1,1,2
10541,1,2,-2,1,-2,3,2
10542,0,1,0,0,-2,0,0
10543,3,-3,3,-3,3,-2,3
10544,-1,2,1,-3,3,-3,5
10545,-3,3,-1,1,-2,2,2
10546,-1,1,2,-3,2,-2,5
10547,-1,2,0,0,0,-1,5
10548,0,1,-1,0,-1,3,1
10549,2,-1,-1,0,0,1,1
10550,2,-1,1,-1,1,1,3
10551,1,2,-3,3,-2,1,2
10552,-1,2,-3,2,-1,1,2
10553,-1,0,1,-1,0,1,0
10554,0,0,-1,1,-1,2,4
10555,0,-1,2,-3,0,-1,3
10556,-1,2,0,-1,1,-1,5
10557,-3,3,-3,3,-3,0,2
10558,-1,0,0,-2,1,0,5
10559,-1,-2,3,0,-3,2,0
10560,0,3,-1,-1,1,-1,5
10561,-1,1,-1,1,-1,1,2
10562,-2,0,0,1,0,-2,0
10563,3,0,-2,1,-2,3,4
10564,-1,1,-1,1,-1,1,2
10565,3,-2,0,1,-2,2,4
10566,-2,3,-3,2,-1,0,2
10567,-1,1,-1,1,0,-2,2
10568,-2,3,-2,0,-1,1,2
10569,-1,1,-1,1,0,-1,2
10570,0,-2,3,-3,3,-3,3
10571,0,1,-1,1,0,0,1
10572,-3,1,0,2,-2,0,2
10573,-1,-1,0,1,-1,1,0
10574,3,-1,-1,-1,3,-2,1
10575,-2,0,0,0,0,1,0
10576,0,0,-1,2,-2,0,4
10577,1,-2,3,-3,3,-3,3
10578,-1,1,-1,1,-1,1,2
10579,-1,2,-3,1,1,1,5
10580,2,1,-1,-2,2,-2,1
10581,0,1,-2,3,-2,0,2
10582,-1,1,-1,2,-3,3,2
10583,2,0,1,-3,2,-2,3
10584,-3,2,-1,2,-2,2,2
10585,1,-1,0,1,0,0,1
10586,0,0,-1,0,0,1,1
10587,0,-1,0,0,1,-1,1
10588,-2,1,-2,3,-2,2,2
10589,2,-2,1,-2,3,-1,3
10590,0,0,-1,1,-1,1,4
10591,1,0,-1,0,0,2,1
10592,-1,1,-1,2,-2,1,2
10593,-2,0,3,-2,1,1,0
10594,-2,3,-2,1,-1,0,2
10595,-1,3,-2,2,-2,1,2
10596,-1,1,-3,2,-1,-1,2
10597,-2,2,-2,0,0,1,5
10598,-2,2,-1,0,2,-2,5
10599,0,-1,2,-2,0,0,3
10600,1,0,-2,3,-2,1,4
10601,-2,3,-2,2,-1,-1,2
10602,-1,-2,2,0,-2,3,0
10603,0,-1,1,1,-3,3,0
10604,-1,2,-3,2,-1,2,2
10605,-1,1,2,-2,1,-1,0
10606,-1,0,0,4,-3,1,4
10607,-1,0,-1,1,1,-3,1
10608,0,0,-1,-1,2,-2,1
10609,-3,2,1,-3,1,1,5
10610,-1,1,0,-1,0,1,5
10611,0,1,-3,1,-1,3,2
10612,-3,1,2,-1,-2,2,0
10614,-3,3,-2,1,-1,1,2
10615,1,0,-1,0,0,0,1
10616,-1,0,2,-2,0,0,0
10617,-1,1,0,0,-1,1,0
10618,-2,1,-1,-1,2,0,5
10619,-1,2,-2,1,-1,0,2
10620,2,0,1,-3,2,-1,3
10621,3,0,-2,1,-2,3,4
10622,-1,-1,1,-1,-1,1,0
10623,-2,1,0,-1,0,1,5
10624,-2,1,0,-1,0,1,5
10625,0,0,0,-1,-1,2,0
10626,0,1,-2,0,1,-1,1
10627,1,-1,-1,3,-1,-1,4
10628,-3,2,-1,2,-2,0,2
10629,-3,1,0,2,-1,-2,2
10630,-2,2,-3,1,-1,3,2
10631,-2,2,0,-1,0,0,5
10632,0,-3,3,-1,-2,1,0
10633,-2,3,-3,3,-2,1,2
10634,-1,0,1,0,0,-1,0
10635,-2,0,1,0,-1,0,0
10636,-1,3,-3,3,-2,2,2
10637,2,0,-2,3,-1,-2,4
10638,4,0,-2,0,0,2,1
10639,2,-3,0,3,-3,0,4
10640,-2,1,0,-1,-1,4,0
10641,-1,2,-2,0,1,0,5
10642,0,1,-1,1,-1,0,2
10643,0,-1,-1,3,-1,-1,4
10644,3,-1,1,-2,-1,3,3
10645,0,0,-2,1,0,2,1
10646,3,0,-2,1,-1,0,4
10647,0,1,0,-1,-1,3,0
10648,-1,0,2,-2,1,-1,0
10649,-1,3,-2,1,-2,3,2
10650,-1,1,0,-2,0,3,5
10651,-2,2,-2,0,1,0,5
10652,1,1,-1,1,-1,2,4
10653,-1,3,-3,2,-2,2,2
10654,-3,2,-2,2,1,-2,2
10655,3,-1,-1,1,-1,0,4
10656,0,0,-1,1,0,-1,1
10657,1,1,-2,-1,2,1,1
10658,-2,3,-2,0,0,1,5
10659,1,-2,3,-2,1,-1,3
10660,-1,0,4,-3,3,0,3
10661,-1,3,-2,-1,3,-1,5
10662,-2,0,1,-1,-1,3,0
10663,-1,2,-2,0,0,1,5
10664,1,1,-2,0,0,1,1
10665,-3,3,0,-2,-1,-1,5
10666,0,-2,3,0,-3,1,0
10667,-3,3,-2,0,0,0,5
10668,-2,1,2,-1,-2,1,0
10669,-3,3,-1,-2,3,-1,5
10670,-2,2,-1,1,-1,0,2
10671,-1,-1,0,0,0,1,0
10672,1,2,-1,-1,1,-2,1
10673,1,0,0,-1,0,0,1
10674,0,-1,1,-2,2,1,3
10675,1,0,0,-2,2,0,1
10676,-3,3,-2,1,-2,2,2
10677,1,-1,1,-1,0,0,3
10678,0,1,-2,2,-1,0,2
10679,0,2,-1,-2,2,0,5
10680,3,-3,0,-1,0,4,3
10681,3,-3,3,-3,3,-3,3
10682,3,-2,1,-2,0,3,3
10683,-2,2,0,0,-1,0,5
10684,2,-1,1,1,-1,-1,4
10685,-1,1,0,-1,1,0,5
10686,0,-1,2,-3,1,0,3
10687,2,-2,0,3,-2,0,4
10688,2,-2,1,-1,0,0,3
10689,-2,1,-1,0,-1,3,2
10690,3,-1,-1,2,-3,2,4
10691,-3,2,-1,1,0,-1,2
10692,3,-3,3,-2,0,0,3
10693,-1,-1,-1,2,0,0,4
10694,-1,0,-2,2,0,-1,2
10696,-2,3,-3,2,-2,3,2
10697,-2,-1,3,-3,1,1,3
10698,-3,3,-3,3,-1,1,2
10699,-3,3,-3,3,-3,3,2
10700,0,3,-3,3,-1,1,2
10701,2,-1,1,0,-1,0,1
10702,3,0,-3,3,-3,3,4
10703,1,0,-2,3,-2,0,4
10704,-1,2,-1,-2,2,1,5
10705,-1,1,-2,3,-1,-1,2
10706,0,3,-2,0,1,-1,5
10707,1,0,-1,1,0,-2,1
10708,0,2,-3,3,0,-2,2
10709,-3,3,-3,3,-2,1,2
10710,-1,0,1,-1,1,-1,0
10711,2,-1,-2,3,-2,1,4
10712,1,-1,0,1,-1,1,4
10713,-2,3,-2,0,1,-1,5
10714,1,0,0,-1,-1,3,1
10715,2,-1,-1,1,2,-1,1
10716,0,-1,-1,3,-2,1,4
10717,-1,1,0,-1,0,1,5
10719,1,1,-2,2,-3,1,4
10720,3,0,-2,1,-1,1,4
10721,-1,1,-1,1,-2,3,2
10722,3,-3,2,-1,0,2,3
10723,-3,1,1,0,-1,0,0
10724,-1,1,-2,1,0,1,2
10725,1,0,0,-2,2,-1,1
10726,1,1,-3,3,-1,1,4
10727,-1,1,-1,1,-1,-1,2
10728,-2,2,0,0,0,-1,5
10729,3,-3,0,3,-3,0,4
10730,-2,0,0,0,-1,3,0
10731,-3,2,1,-1,1,-3,5
10732,1,-2,3,-2,2,-3,3
10733,-1,-2,1,1,1,-3,0
10734,2,-1,-1,0,1,0,1
10735,0,1,0,-1,1,0,5
10736,-1,4,-3,3,-1,0,2
10737,-1,1,-2,2,-2,2,2
10738,-1,1,-1,2,-3,2,2
10739,-1,1,-1,1,-2,2,2
10740,1,0,0,0,-2,1,4
10741,-1,2,-2,1,-2,2,2
10742,-2,3,-3,3,-1,-2,2
10743,1,1,-2,1,-1,1,4
10744,-1,1,0,0,-2,3,0
10745,-1,0,-1,0,0,0,1
10746,-1,1,-1,1,-1,-1,2
10747,2,1,-3,3,-2,2,4
10748,2,-2,0,2,-2,-1,4
10749,1,0,-2,3,-2,0,4
10750,1,-2,2,-3,3,-3,3
10751,-3,1,1,-1,-1,3,0
10752,0,0,0,-2,1,1,1
10753,2,-3,0,3,-2,1,4
10754,3,0,-2,0,1,-1,1
10755,1,0,-1,0,1,-2,1
10756,1,0,-2,3,-2,0,4
10757,-3,2,-1,2,-3,2,2
10758,0,2,1,-3,3,-2,5
10759,1,2,-2,1,-2,1,2
10760,0,0,-1,3,-3,3,4
10761,-1,3,-3,2,0,-1,2
10762,-2,3,-3,3,-3,3,2
10763,0,2,-3,3,-3,3,2
10764,1,0,-2,2,-1,0,4
10765,-1,1,1,-2,2,0,5
10766,-1,0,4,-3,-1,0,0
