CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,의류_이미용_고가_clust_id
9430,-2,1,2,-1,0,-1,1
9431,-1,3,-3,0,3,-1,4
9432,-1,0,1,0,-1,0,0
9433,-2,2,-1,0,2,-3,4
9434,0,0,0,0,0,0,0
9435,-3,-1,4,0,-3,3,1
9436,-2,-1,-1,4,-1,-2,3
9437,-3,-1,4,-3,-1,0,1
9438,1,-2,3,-2,1,0,1
9439,-1,3,-1,0,-1,1,4
9440,-2,0,3,-1,-1,2,1
9441,-3,-1,0,0,0,0,0
9442,2,1,-2,-1,2,-2,0
9443,-2,3,-3,0,3,-1,4
9444,-1,-2,0,3,-3,3,3
9445,0,0,0,0,0,0,0
9446,4,-3,3,-3,3,-2,2
9447,-2,3,-2,-1,3,-2,4
9448,-1,0,1,0,-1,1,0
9449,-3,3,-3,-1,0,0,4
9450,0,0,0,0,0,4,0
9451,0,3,0,-1,-1,0,4
9452,-1,1,0,-1,2,-1,0
9453,0,0,0,0,0,0,0
9454,3,-1,-2,3,0,0,3
9455,0,0,0,0,0,0,0
9456,0,0,0,0,0,0,0
9457,2,-1,1,-2,0,3,2
9458,-1,-2,1,0,2,-2,0
9459,0,0,0,0,4,-3,0
9460,-2,3,-2,0,-1,3,5
9461,0,4,0,-2,-1,-1,4
9462,4,-3,-1,4,-3,-1,3
9463,-1,-1,1,0,-1,0,0
9464,4,-3,-1,0,0,0,2
9465,-2,2,-1,1,0,-1,5
9466,0,-1,0,1,-2,0,3
9467,-1,3,-2,-1,3,-2,4
9468,0,0,0,0,0,0,0
9469,-3,2,-1,1,0,-1,5
9470,-1,0,0,0,0,0,0
9471,0,0,0,0,0,0,0
9472,0,0,0,4,-3,-1,3
9473,0,-3,2,-1,0,-1,1
9474,0,2,-2,2,-1,-1,5
9475,0,0,0,0,0,0,0
9476,-1,0,-1,-1,4,-3,0
9477,3,-2,2,-2,-1,3,2
9478,3,-2,0,1,0,-1,2
9479,-2,3,-3,2,0,0,5
9480,2,-2,1,-1,2,-2,2
9481,0,-3,3,-2,2,-3,1
9482,4,-3,-1,0,0,0,2
9483,3,-3,3,-3,2,0,2
9484,1,-1,2,-3,3,-1,1
9485,-1,1,-2,3,-3,2,5
9486,-1,3,-2,-1,3,-1,4
9487,3,-3,0,-1,0,0,2
9488,0,0,0,0,0,0,0
9489,0,0,0,0,0,0,0
9490,3,-2,0,2,-3,3,3
9491,0,0,0,0,0,0,0
9492,0,0,0,0,0,0,0
9493,-2,-1,3,-2,-1,-1,1
9494,4,-3,-1,0,4,-3,2
9495,1,-1,1,-2,0,3,0
9496,0,0,0,0,0,0,0
9497,-1,4,-3,-1,0,0,4
9498,-2,1,1,-2,1,-1,0
9499,3,-3,3,-3,-1,0,2
9500,0,0,0,-2,2,-1,0
9501,0,-3,0,3,-3,2,3
9502,-2,1,-1,0,0,1,0
9503,3,-3,2,1,0,-3,2
9504,0,1,0,0,-1,0,0
9505,0,-3,1,1,-2,2,3
9506,0,0,0,0,0,0,0
9507,-2,-1,0,3,-3,3,3
9508,0,0,0,0,0,0,0
9509,1,0,2,-3,2,0,1
9510,-2,3,-3,3,-1,-1,5
9511,0,0,4,-3,-1,0,1
9512,-3,3,-1,0,-1,2,5
9513,-2,2,0,-1,0,0,4
9514,0,0,-1,1,0,-1,0
9515,-2,3,0,-2,1,-1,4
9516,-3,3,0,-3,-1,0,4
9517,0,0,0,0,0,0,0
9518,-2,3,0,-1,0,-2,4
9519,3,-1,-2,3,-3,3,3
9520,0,0,0,0,0,0,0
9521,0,4,-3,-1,4,-3,4
9522,0,0,0,0,0,0,0
9523,4,-3,-1,4,-3,-1,3
9525,0,0,0,0,4,-3,0
9526,0,2,-3,2,-2,-1,5
9527,0,0,0,4,-3,3,3
9528,4,-3,-1,0,4,-3,2
9529,2,1,-3,3,0,-2,3
9530,-3,3,-2,1,-2,-1,5
9531,0,0,0,0,0,0,0
9532,3,-3,3,0,-2,0,2
9533,1,-1,1,0,0,-1,0
9534,0,0,0,4,-3,3,3
9535,3,-3,3,0,-1,0,2
9536,1,0,0,-1,1,-1,0
9537,3,-2,1,-2,-1,4,2
9538,-1,3,-3,0,0,-1,4
9539,1,-1,2,-3,3,-2,1
9540,2,1,-1,-1,0,1,0
9541,-3,3,-2,2,-3,1,5
9542,1,-3,3,-3,3,-2,1
9543,-3,3,0,-3,-1,0,4
9544,0,0,0,0,0,0,0
9545,0,0,0,0,4,-3,0
9546,-1,0,2,-3,3,-3,1
9547,-1,3,-3,2,-2,3,5
9548,0,0,0,0,0,0,0
9549,1,0,0,0,0,0,0
9551,0,0,0,0,0,0,0
9553,0,0,0,0,0,0,0
9554,-3,1,1,-1,1,-1,0
9555,4,-3,3,-3,-1,4,2
9556,4,-1,1,-2,-1,3,2
9558,0,0,0,0,0,4,0
9559,-2,-1,3,0,-3,-1,1
9560,0,-1,1,-1,0,0,0
9561,-2,3,-2,0,-1,1,5
9562,1,-2,1,0,0,-1,2
9563,3,-2,1,-1,-1,-1,2
9564,4,-3,0,3,0,-3,2
9565,0,0,0,0,0,0,0
9567,-1,2,1,-3,3,-2,4
9568,-3,0,3,-1,1,-3,1
9569,0,0,4,-3,-1,0,1
9570,1,-1,-1,3,-1,-1,3
9571,0,0,0,0,0,0,0
9572,-1,0,4,0,-2,-1,1
9573,0,0,0,0,0,0,0
9574,0,-3,3,-3,0,-1,1
9575,-3,-1,0,4,-3,-1,3
9576,-1,1,-2,3,-3,2,5
9577,4,-3,-1,0,0,0,2
9578,2,-2,1,2,-1,0,3
9579,2,-3,3,-1,-2,1,2
9580,0,-1,-1,2,-2,0,3
9581,-1,-1,1,-1,1,0,0
9582,0,0,0,0,0,0,0
9583,3,0,-3,0,1,2,0
9584,-2,2,-2,0,1,-2,4
9585,1,0,-1,1,-2,1,3
9586,0,-1,3,-3,2,-1,1
9587,0,0,4,-3,-1,0,1
9588,0,3,-2,1,-2,3,5
9589,1,-1,1,-2,3,-3,2
9590,2,-2,1,-1,1,-1,2
9591,0,0,0,0,0,0,0
9592,-1,0,1,-1,1,-1,0
9593,4,-3,1,0,-1,3,2
9594,0,0,0,4,-3,-1,3
9595,0,4,-3,-1,0,0,4
9596,0,0,0,0,0,0,0
9597,0,0,0,0,0,0,0
9598,-1,0,0,1,0,-1,0
9599,-1,0,0,0,0,0,0
9600,-1,1,-2,3,0,-3,5
9601,0,4,-3,3,-3,-1,5
9602,4,-3,3,-3,3,-2,2
9603,1,0,-1,1,-2,1,3
9604,-2,3,-1,1,-3,1,5
9605,0,-2,-1,0,4,-3,0
9606,0,0,-1,1,0,-1,0
9607,-1,-1,0,1,-1,1,0
9608,-2,3,-3,3,0,-3,5
9609,-2,3,-3,1,1,1,4
9611,-1,1,-1,0,1,-2,0
9612,-3,-1,0,0,0,0,0
9613,-1,4,-3,3,-3,0,5
9614,0,3,0,-3,3,-3,4
9615,3,-3,3,-3,3,-3,2
9616,0,0,0,0,0,0,0
9617,0,2,0,-1,-1,2,0
9618,4,-3,3,-3,3,-3,2
9619,4,-3,-1,0,0,0,2
9620,1,-2,3,-2,-1,2,1
9621,0,0,0,0,0,0,0
9622,-1,-1,0,3,-2,1,3
9623,3,-3,3,-3,3,-1,2
9624,3,-2,0,2,-2,0,3
9625,-3,-1,0,0,0,0,0
9626,-2,0,1,-1,1,-1,0
9627,-2,0,-1,3,-3,3,3
9628,-1,1,-1,2,-3,2,5
9629,0,-2,3,-1,-1,1,1
9630,4,-3,-1,4,-3,-1,3
9631,0,0,0,0,0,0,0
9632,-2,3,-1,-2,2,-1,4
9633,3,-3,3,-2,2,-3,2
9634,-1,0,1,0,-1,0,0
9635,0,-1,0,0,4,-3,0
9636,0,0,1,-2,3,-3,0
9637,-3,-1,4,-3,-1,4,1
9638,-1,0,1,-2,0,-1,1
9639,0,-2,2,0,0,-2,1
9641,-1,0,2,-1,-2,1,1
9642,0,0,0,0,0,0,0
9643,0,-1,-1,3,-1,-2,3
9644,-3,3,0,-2,1,-2,4
9645,4,-3,-1,0,0,0,2
9647,0,-3,0,3,-3,0,3
9648,-1,3,-3,3,-1,-1,5
9649,-1,2,-2,3,0,-3,5
9650,3,-2,1,0,-2,2,2
9651,-1,0,1,-2,2,0,0
9652,0,0,0,0,0,0,0
9653,-3,3,-3,3,-3,2,5
9654,1,-2,2,-1,1,-2,2
9655,-3,-1,0,0,0,0,0
9656,-2,0,1,-2,2,-1,1
9657,-3,3,-3,3,0,-2,5
9658,-2,2,0,0,-2,2,5
9659,4,-3,-1,4,-3,-1,3
9660,-3,2,-2,3,-3,-1,5
9661,-2,0,1,1,-2,0,0
9662,-1,4,-3,-1,0,0,4
9663,0,-3,3,-3,3,-3,1
9664,0,0,0,0,0,0,0
9665,-1,3,-3,0,3,-3,4
9666,-1,0,-2,3,-1,-2,5
9667,-2,-1,3,-2,2,-3,1
9668,-2,0,1,-2,3,-1,0
9669,0,0,0,0,0,0,0
9670,0,-1,0,-1,-1,4,0
9671,0,-1,-1,0,0,-1,0
9672,0,-1,1,1,-3,2,3
9673,0,0,0,0,0,0,0
9675,0,0,1,-1,0,-1,0
9676,-2,3,-3,0,-1,4,5
9677,0,0,0,0,0,0,0
9678,4,-3,-1,0,0,0,2
9679,0,0,0,0,0,0,0
9680,-1,-2,1,2,-2,-1,3
9681,0,-1,0,0,0,0,0
9682,0,0,0,0,0,0,0
9683,3,-2,1,-1,-1,3,2
9684,3,-2,-1,-1,0,0,2
9685,0,-1,0,-1,0,0,0
9686,2,-3,2,1,-1,1,2
9687,-3,1,1,1,-3,2,5
9688,-2,-1,3,0,-3,1,1
9689,-2,0,1,-1,-1,3,0
9690,0,-3,2,-1,1,-2,1
9691,-1,3,-1,-2,2,1,4
9692,1,2,-2,0,0,0,4
9693,0,0,0,0,0,0,0
9694,1,0,1,0,-1,0,0
9695,-3,0,0,3,-2,-1,5
9696,-3,-1,0,4,0,-3,3
9697,2,-3,3,0,-2,-1,2
9698,4,-2,-1,-1,0,0,2
9699,0,-3,-1,4,-3,-1,3
9700,-1,0,0,-2,3,-2,0
9701,3,-2,-1,3,-3,-1,3
9702,-3,-1,0,0,0,0,0
9703,1,0,-1,-1,3,-3,0
9704,-3,2,0,-1,2,-3,4
9705,-2,0,0,1,-1,1,0
9706,-1,1,0,-1,-1,0,0
9707,-1,1,-3,-1,4,-3,4
9708,-1,-1,0,3,-1,0,3
9709,3,-2,1,0,-2,1,2
9710,-3,0,3,0,0,-3,1
9711,4,-3,-1,0,0,0,2
9712,0,0,0,0,0,0,0
9713,0,0,0,0,0,0,0
9714,3,-2,2,-3,-1,0,2
9715,-2,0,1,1,0,-3,0
9716,0,-2,2,0,0,0,1
9717,0,0,4,-2,2,-3,1
9718,3,-3,-1,0,0,0,2
9719,3,-1,-2,3,-1,-1,3
9720,-1,0,0,0,0,0,0
9721,-3,-1,4,-3,3,-1,1
9722,-1,-1,1,-2,3,-2,0
9723,0,0,0,0,0,0,0
9724,0,0,0,4,-3,-1,3
9725,0,0,0,0,0,0,0
9726,0,-3,3,-3,1,0,1
9727,1,-1,1,-1,1,-1,0
9728,0,0,0,0,0,0,0
9729,2,0,-2,1,2,-3,0
9730,0,1,-1,0,2,-2,0
9731,3,0,-2,-1,3,-2,2
9732,4,-3,3,-3,-1,0,2
9733,4,-3,-1,0,0,0,2
9734,-1,0,4,-3,3,-2,1
9736,-1,1,1,-3,2,0,1
9737,0,0,0,0,4,-3,0
9738,-3,3,-1,-1,2,-3,4
9739,-1,0,-1,0,0,0,0
9740,-1,0,-1,-1,3,-2,0
9741,-1,-2,1,2,-3,0,3
9742,4,-3,-1,0,0,0,2
9743,0,4,-3,-1,0,4,4
9744,3,-1,-1,1,0,-1,2
9745,0,0,0,0,0,0,0
9746,-3,3,-3,3,-1,1,5
9747,0,0,0,0,0,0,0
9748,-2,3,-3,-1,4,-3,4
9749,-3,0,-1,4,0,-1,5
9750,-3,3,-1,-2,2,-2,4
9751,-2,1,-1,0,-1,3,0
9752,0,0,0,0,0,0,0
9753,1,-2,1,1,-3,2,3
9754,-1,4,-3,3,-3,3,5
9755,0,4,-2,-1,-1,4,4
9756,0,0,-1,2,-2,3,3
9757,-1,0,0,-1,2,-2,0
9758,-3,0,3,0,-2,1,1
9759,0,0,0,4,-3,-1,3
9760,-2,0,-1,3,-3,3,3
9761,0,3,0,-1,-2,1,4
9762,0,0,0,-1,1,0,0
9764,0,0,-1,0,0,0,0
9767,-3,1,1,-2,3,-3,4
9768,-2,3,-3,-1,4,-2,4
9770,3,-2,1,-1,-1,3,2
9771,0,4,-3,-1,0,0,4
9772,-3,1,2,-1,-1,1,1
9773,-1,1,0,-2,2,0,4
9774,3,-3,3,-1,-2,3,2
9775,2,-3,2,0,-1,-1,2
9776,0,0,0,0,4,-3,0
9777,0,0,0,4,-3,3,3
9778,1,0,1,0,0,-2,0
9779,1,-1,1,-2,3,-2,2
9781,0,0,0,0,0,0,0
9782,0,0,0,0,4,-3,0
9783,1,-1,-1,1,-1,0,3
9784,1,-2,3,-1,0,-1,1
9785,-2,-1,1,-1,3,-3,0
9786,0,0,0,0,0,0,0
9787,0,-1,1,0,1,-2,0
9788,2,-2,0,3,-3,-1,3
9789,-1,0,0,0,0,0,0
9790,1,2,-2,-1,3,-3,4
9791,-3,3,-2,-1,3,-3,4
9792,4,-1,-2,3,-3,3,3
9793,0,-2,-1,3,-3,0,3
9794,-2,0,1,0,0,-1,0
9795,-3,3,-3,3,-1,-2,5
9796,0,4,-3,-1,0,0,4
9797,-3,3,-3,-1,0,0,4
9798,-3,-1,0,4,-3,1,3
9799,-1,0,4,-3,3,0,1
9800,0,0,0,0,0,0,0
9801,0,0,-1,1,0,-2,0
9802,-2,1,2,-2,-1,3,1
9803,0,4,-3,-1,0,0,4
9804,-1,2,1,-3,1,0,4
9805,1,0,0,0,-1,0,0
9806,2,-1,-1,0,3,-3,2
9807,4,-1,-1,-1,-1,0,2
9808,-1,3,-3,2,-1,2,5
9809,3,-3,1,1,-2,3,2
9810,-1,0,1,1,-2,1,0
9811,0,0,0,0,0,0,0
9812,1,-3,-1,4,0,-2,3
9814,-1,-1,-1,3,-3,1,3
9815,-1,0,0,0,4,-3,0
9816,0,0,0,0,0,0,0
9817,-1,-1,0,0,0,1,0
9818,0,-2,0,3,-2,-1,3
9819,2,-3,2,0,-1,2,2
9820,0,0,0,0,0,0,0
9821,-2,2,-2,2,-3,0,5
9822,0,0,0,0,0,0,0
9823,-2,2,1,-2,1,1,4
9824,-1,-2,3,-2,-1,3,1
9825,-3,-1,4,-3,3,-3,1
9826,0,0,0,0,0,0,0
9827,4,-3,-1,0,0,0,2
9828,-2,3,0,-2,1,-1,4
9829,-2,0,3,-3,0,3,1
9830,0,0,0,0,0,0,0
9831,-1,1,0,0,-2,2,0
9832,2,-2,0,1,-1,1,3
9833,0,4,-3,-1,0,0,4
9834,-1,-2,-1,4,-1,-2,3
9835,4,-3,0,-1,0,0,2
9836,-1,0,4,-3,-1,0,1
9837,0,4,-3,0,3,-2,4
9838,2,-3,2,-1,2,-3,2
9839,1,0,0,-1,0,1,0
9840,0,0,0,0,0,0,0
9841,-2,0,2,-1,-1,-1,1
9842,0,-1,1,2,-3,0,3
9843,-1,-1,0,-1,3,-2,0
9844,-1,0,1,-1,-1,2,0
9845,0,0,0,0,0,0,0
9846,-3,3,-3,-1,4,-3,4
9848,0,0,0,0,0,0,0
9849,0,0,0,4,-3,-1,3
9850,0,4,0,-3,3,-3,4
9851,0,0,0,0,0,0,0
9852,0,0,-1,0,2,-3,0
9853,-1,0,4,-3,3,-3,1
9854,-1,1,0,-1,-1,3,0
9855,0,0,0,0,0,0,0
9856,0,-3,3,-3,3,-3,1
9857,3,-3,3,-2,0,0,2
9858,3,0,-3,1,2,0,0
9859,0,-2,2,1,-1,0,0
9860,3,-3,3,-3,2,-2,2
9861,4,-3,-1,0,4,-3,2
9862,0,-2,3,-3,3,-3,1
9863,0,3,-2,2,-2,1,5
9864,-1,3,0,0,0,-3,4
9865,-1,-1,0,4,0,-3,3
9866,1,0,-2,0,3,-1,0
9867,-2,3,-2,0,1,1,4
9868,-1,0,2,-3,2,-1,1
9869,0,0,0,0,0,0,0
9870,0,0,0,0,0,0,0
9871,0,0,0,0,0,4,0
9872,0,0,0,4,-3,-1,3
9873,0,0,0,0,0,0,0
9874,3,-3,0,3,0,-2,3
9875,3,-2,1,-1,-1,3,2
9876,0,3,-3,3,-3,2,5
9877,3,-3,2,0,-1,-1,2
9879,0,0,0,0,0,0,0
9880,-3,3,-2,1,-2,3,5
9881,0,3,-2,1,-2,-1,5
9882,0,0,0,0,4,-3,0
9883,-2,2,-2,3,-2,0,5
9884,1,0,-1,1,-2,2,3
9885,-3,3,-2,-1,-1,4,4
9886,-1,4,-3,3,-2,2,5
9887,0,4,-3,0,-1,4,5
9889,3,-3,3,-2,2,-3,2
9890,-1,1,-1,1,0,-1,0
9891,-2,0,2,-2,0,2,1
9892,0,0,4,0,-3,-1,1
9893,0,0,0,0,0,0,0
9894,0,0,0,0,0,0,0
9895,2,0,0,0,-1,1,0
9896,-2,1,-2,0,3,-3,4
9897,0,-1,-1,3,-1,-2,3
9898,0,-2,-1,-1,0,0,0
9899,3,-3,2,-2,-1,0,2
9900,-1,0,0,0,0,0,0
9901,0,-3,-1,4,-3,3,3
9902,-2,3,-1,-1,2,-2,4
9903,-2,0,3,-2,0,2,1
9904,2,-1,-1,0,1,-1,0
9905,0,0,0,0,0,0,0
9906,0,-1,4,-1,-2,3,1
9907,4,-3,-1,0,0,0,2
9908,1,0,-1,1,-1,1,0
9909,-3,3,-2,2,-2,-1,5
9910,0,0,0,0,0,0,0
9911,0,0,0,0,0,0,0
9912,4,-3,-1,0,0,0,2
9913,-3,-1,0,4,0,-3,3
9914,0,0,0,0,0,0,0
9915,0,0,0,0,0,0,0
9916,-3,2,-2,3,0,-3,5
9917,0,0,0,0,0,0,0
9918,-1,-2,-1,4,-3,2,3
9919,3,-3,-1,0,0,0,2
9920,0,0,0,0,0,0,0
9921,-1,0,-1,0,0,3,0
9922,0,0,4,-1,-2,3,1
9923,0,-1,0,2,-2,-1,3
9924,0,0,0,0,0,0,0
9925,2,-2,-1,0,0,4,2
9926,-2,3,-1,1,-2,0,5
9927,-1,1,-1,2,-3,1,5
9928,-3,3,0,-1,-2,0,4
9929,0,0,0,0,0,0,0
9930,-1,-1,-1,3,-3,0,3
9931,2,0,0,-1,0,0,0
9932,0,0,0,0,4,-3,0
9933,0,0,0,0,0,0,0
9934,-2,-1,1,2,-3,3,3
9935,0,0,0,0,0,0,0
9936,0,0,0,0,0,0,0
9937,2,0,0,0,-2,2,0
9938,3,-3,3,0,-3,3,2
9939,1,-2,3,-2,-1,3,1
9940,0,0,0,0,0,0,0
9941,4,-3,-1,0,0,0,2
9942,0,0,0,0,0,0,0
9943,0,0,0,0,0,0,0
9944,0,0,0,0,0,0,0
9945,-1,3,-2,-1,-1,0,4
9946,-1,0,4,-2,0,0,1
9947,-2,3,0,-3,3,-2,4
9948,0,0,0,0,0,0,0
9949,0,0,0,0,0,0,0
9950,0,0,0,0,0,0,0
9951,0,4,-3,3,-1,-1,5
9952,0,4,-3,-1,0,0,4
9953,0,-3,1,2,-3,0,3
9954,0,0,0,0,0,0,0
9955,0,0,0,0,0,0,0
9956,0,0,0,0,0,0,0
9957,4,-3,-1,0,4,-3,2
9958,0,0,0,0,0,0,0
9959,4,-3,0,3,-3,3,3
9960,0,0,0,0,0,0,0
9961,0,0,0,0,0,0,0
9962,0,0,0,0,0,0,0
9963,0,0,4,-3,3,-3,1
9964,0,0,0,4,-3,-1,3
9965,0,0,0,0,0,0,0
9966,0,0,4,-3,-1,0,1
9967,0,0,0,0,0,0,0
9968,0,0,0,4,-1,0,3
9969,-2,3,-3,3,-1,-1,5
9970,-3,-1,0,0,4,-3,0
9971,-3,3,-3,3,-2,0,5
9973,3,-3,3,-1,1,-3,2
9974,4,-3,-1,0,0,0,2
9975,0,4,-3,-1,0,0,4
9976,0,4,-3,-1,0,0,4
9977,3,-2,2,-3,3,-3,2
9978,0,0,0,4,-3,-1,3
9980,0,0,0,0,0,0,0
9981,0,0,0,0,0,0,0
9982,0,0,0,0,0,0,0
9983,0,4,-1,-2,-1,0,4
9984,0,3,-3,0,-1,0,5
9985,0,0,0,0,0,0,0
9986,3,-3,3,-3,0,3,2
9987,0,0,0,0,0,0,0
9988,4,-3,3,-3,-1,0,2
9989,0,0,0,0,4,-3,0
9990,0,0,0,0,4,-3,0
9991,0,0,0,0,0,0,0
9992,-1,0,0,4,-2,1,3
9993,0,0,0,0,4,-2,0
9994,0,0,0,0,0,0,0
9995,0,0,0,0,0,0,0
9996,0,4,-3,3,-3,-1,5
9997,-3,3,0,-3,-1,4,4
9998,0,0,0,0,0,0,0
9999,0,4,-3,3,-3,-1,5
10000,0,0,0,0,0,0,0
10002,0,0,0,0,0,0,0
10003,0,0,0,0,0,0,0
10004,0,0,0,0,0,0,0
10005,0,0,0,0,0,0,0
10006,0,0,4,-3,-1,0,1
10007,-2,1,-2,3,-2,2,5
10008,0,0,0,0,0,0,0
10009,-1,0,0,0,0,0,0
10010,0,4,-3,-1,4,0,4
10011,3,-3,-1,0,0,0,2
10012,0,0,0,0,0,0,0
10013,0,0,0,0,0,0,0
10014,3,-3,3,0,-3,-1,2
10015,0,0,0,0,0,0,0
10016,0,0,0,0,0,0,0
10017,0,0,0,0,4,-3,0
10018,0,0,0,0,0,0,0
10019,0,0,0,0,0,0,0
10020,0,0,0,0,0,0,0
10021,0,0,0,0,0,0,0
10022,0,0,0,0,0,4,0
10023,0,0,0,0,0,0,0
10024,0,0,0,0,0,0,0
10025,1,-1,3,-1,-1,-1,1
10026,0,0,0,0,0,0,0
10027,0,0,0,0,0,0,0
10028,-3,-1,0,0,0,0,0
10029,0,0,0,0,0,0,0
10030,0,0,0,0,0,0,0
10031,-1,0,-2,0,0,3,0
10032,0,0,0,0,0,0,0
10033,0,0,0,0,0,0,0
10034,0,0,0,0,0,0,0
10035,0,0,0,0,0,0,0
10036,-1,4,-3,-1,0,0,4
10037,0,0,4,-3,-1,0,1
10038,0,0,0,0,0,0,0
10039,0,0,0,0,0,0,0
10040,0,0,0,0,0,0,0
10041,0,0,0,0,0,0,0
10042,0,0,0,0,0,0,0
10043,0,0,0,0,0,0,0
10044,0,0,0,0,0,0,0
10045,0,0,0,0,0,0,0
10046,0,0,4,-3,-1,0,1
10047,3,0,0,-3,3,-2,2
10048,-3,1,0,2,-3,-1,5
10049,-3,1,2,-2,-1,3,1
10050,0,0,0,0,0,0,0
10051,0,0,0,0,4,-3,0
10052,-1,-2,-1,0,4,-2,0
10053,-1,0,0,0,0,0,0
10054,0,0,4,-3,-1,0,1
10055,0,0,4,-3,-1,0,1
10056,0,0,4,-3,-1,0,1
10057,0,0,0,0,0,0,0
10058,-2,-1,3,-3,3,-3,1
10059,0,0,0,0,0,4,0
10060,0,0,0,0,0,0,0
10061,0,0,0,0,0,0,0
10062,0,0,0,0,0,0,0
10063,0,0,0,0,0,0,0
10064,1,-2,3,-3,2,-2,1
10065,0,0,0,0,0,0,0
10066,-1,-1,4,0,0,-3,1
10067,-3,-1,0,4,-1,-2,3
10068,0,0,0,0,0,0,0
10069,0,0,0,4,-3,3,3
10070,0,-2,2,-1,2,-3,1
10071,-1,-1,3,-2,1,-2,1
10072,0,-2,-1,2,-1,1,3
10073,-1,0,0,0,0,0,0
10074,0,0,0,4,-3,-1,3
10075,4,-3,-1,0,0,0,2
10076,0,0,0,0,0,4,0
10077,0,0,0,0,0,0,0
10078,0,0,0,0,0,0,0
10079,0,0,0,0,0,0,0
10080,0,0,0,0,0,0,0
10081,4,-3,3,-3,-1,4,2
10083,0,0,0,0,0,0,0
10084,0,0,0,0,0,0,0
10085,-3,-1,0,0,4,-3,0
10086,-1,0,0,4,-3,-1,3
10087,0,0,0,0,0,0,0
10088,0,0,0,0,0,0,0
10089,4,-3,0,3,0,-3,2
10090,0,0,4,-3,3,-3,1
10091,-1,0,1,-1,1,0,0
10092,-1,3,-2,0,-1,3,5
10093,0,0,0,0,0,0,0
10094,0,0,0,0,0,0,0
10095,0,0,0,0,0,0,0
10096,3,-3,-1,0,4,-3,2
10097,1,0,1,-3,0,-1,1
10098,-2,2,-1,1,-2,2,5
10099,0,0,0,0,0,0,0
10100,0,0,0,0,0,0,0
10101,-2,2,-2,1,2,-3,4
10102,-2,3,-3,-1,0,0,4
10103,0,0,0,0,0,0,0
10104,0,0,0,0,0,0,0
10105,-1,0,0,0,0,0,0
10106,4,-3,-1,4,-3,3,3
10107,1,1,1,-3,3,-2,0
10108,0,0,0,0,0,0,0
10109,3,-3,3,-1,0,0,2
10110,0,0,0,0,0,0,0
10111,4,-2,-1,-1,0,0,2
10112,3,-2,-1,0,-1,0,2
10113,0,0,0,0,0,0,0
10114,3,-2,0,0,-1,-1,2
10115,0,0,0,0,0,0,0
10116,0,0,0,0,0,0,0
10117,0,0,0,0,0,4,0
10118,0,0,0,0,0,0,0
10119,3,-3,3,0,-1,0,2
10121,0,0,0,0,0,0,0
10122,0,0,0,0,0,0,0
10123,-1,0,3,-2,0,-1,1
10124,0,0,0,0,0,0,0
10125,-1,-2,0,2,-2,3,3
10126,0,0,0,0,0,0,0
10127,0,0,0,0,0,0,0
10128,0,0,0,0,0,0,0
10129,0,0,0,4,-3,-1,3
10130,1,-2,2,0,-1,0,2
10131,0,0,0,0,0,0,0
10132,4,0,-1,-2,3,-3,2
10133,0,0,0,0,4,-1,0
10134,0,0,4,-3,-1,0,1
10135,-2,0,0,-1,3,-1,0
10136,0,3,-3,1,1,-2,4
10137,0,0,0,0,0,0,0
10138,0,0,0,0,0,0,0
10139,0,0,0,0,0,0,0
10140,0,0,0,0,0,0,0
10141,0,0,0,0,0,0,0
10142,0,0,0,0,0,0,0
10143,-3,-1,0,0,0,0,0
10144,3,0,-1,-2,3,-1,2
10145,0,-3,3,0,-3,3,1
10146,0,0,0,0,0,0,0
10147,-3,3,-3,-1,4,-3,4
10148,0,0,0,0,0,0,0
10149,-3,-1,0,0,0,4,0
10150,-1,0,0,0,0,0,0
10151,0,0,4,-3,-1,4,1
10152,0,0,0,0,0,0,0
10153,-3,-1,4,-3,3,-3,1
10154,0,0,4,-3,3,-3,1
10155,-2,3,-2,-1,3,-3,4
10156,0,0,0,0,0,0,0
10157,-1,-1,3,-2,2,-2,1
10158,0,0,0,0,0,0,0
10159,0,0,0,0,0,0,0
10160,0,4,0,-3,-1,0,4
10161,-1,0,0,4,-3,3,3
10162,0,0,0,0,0,4,0
10163,0,0,0,0,0,4,0
10164,-1,3,0,-2,2,-3,4
10165,0,0,0,0,0,0,0
10166,0,0,0,0,0,0,0
10167,0,0,0,0,0,4,0
10168,1,-1,1,-1,1,0,0
10169,4,-3,3,-3,-1,0,2
10170,0,0,0,0,0,0,0
10171,0,0,0,0,0,0,0
10172,4,-3,3,-3,-1,4,2
10173,-3,-1,4,-3,-1,0,1
10174,0,0,0,0,0,0,0
10175,4,-3,-1,0,0,0,2
10176,0,0,0,0,0,0,0
10177,0,-1,1,-1,1,-2,0
10178,1,-3,2,0,1,-1,2
10179,3,-3,2,-1,2,-3,2
10180,-1,0,0,0,0,0,0
10181,4,-3,3,-3,-1,4,2
10182,0,0,0,0,0,0,0
10183,0,0,0,0,0,0,0
10184,0,0,0,0,0,0,0
10185,0,4,0,-3,3,0,4
10186,-3,-1,0,0,0,4,0
10187,0,0,0,0,0,0,0
10188,-1,0,0,0,0,0,0
