CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_중가_clust_id
9028,-1,1,-1,2,-2,0,0
9029,-1,0,-2,1,-1,1,0
9030,1,0,-1,3,0,-3,3
9031,-3,0,0,0,2,0,2
9032,-2,-1,2,1,-2,0,1
9033,1,2,0,-2,1,0,2
9035,2,-1,-1,3,-3,2,3
9036,-3,3,-2,0,-1,3,0
9037,0,-1,1,1,-3,1,3
9038,1,-1,1,-1,2,-1,4
9039,1,-1,1,-1,1,0,4
9040,0,-2,3,-3,3,-3,4
9041,2,0,-3,3,-1,0,3
9042,0,0,-1,0,0,2,5
9043,-3,3,-3,2,0,0,0
9044,2,-2,2,-2,3,-2,4
9045,2,-2,1,-1,0,1,4
9046,0,0,-2,3,0,-2,0
9047,0,2,-2,0,2,-3,2
9048,0,-3,2,-2,0,3,4
9049,3,-1,-2,1,0,2,5
9050,0,-2,2,-2,1,-1,4
9051,-3,3,-1,1,-2,1,0
9052,2,-2,3,-2,2,-2,4
9053,0,-1,0,2,-2,2,3
9054,0,0,-2,2,0,-1,5
9055,2,-1,-1,1,-1,0,3
9056,1,0,-2,1,-1,1,3
9058,1,-1,0,1,-2,3,3
9059,1,0,0,-3,2,-1,4
9060,-1,-1,1,-2,3,-3,4
9061,-2,2,-1,-1,3,0,2
9062,2,0,-3,3,-1,-1,3
9063,0,2,-3,3,-3,3,0
9064,0,-1,0,1,0,0,1
9065,-2,0,1,-2,0,2,1
9066,2,-2,1,0,-1,1,3
9067,-2,2,-3,3,-3,3,0
9068,0,1,-1,2,-3,3,0
9069,1,-1,2,-2,1,-2,4
9070,1,0,1,-3,2,1,4
9071,-1,2,-2,-1,3,-3,2
9072,1,0,-1,0,1,0,5
9073,0,1,-2,1,2,-1,5
9074,-1,1,-1,1,-1,2,0
9075,0,-1,-2,3,-1,-2,3
9076,2,-2,2,-3,3,-3,4
9077,-1,3,0,-3,2,-1,2
9078,-2,2,-2,3,-3,2,0
9079,-1,3,-1,-2,2,-1,2
9080,-2,1,-1,0,1,0,2
9081,2,-2,0,-1,3,-2,4
9082,1,0,0,-1,1,-2,5
9083,3,0,-1,0,-2,3,3
9084,2,1,-3,2,0,0,5
9085,0,0,-1,2,0,0,5
9086,0,0,0,-1,0,1,1
9087,-1,2,-2,0,-1,2,0
9088,0,0,-1,1,-1,0,3
9089,0,0,-2,2,0,0,5
9090,1,0,-2,2,-1,0,3
9091,1,-1,1,-1,2,-3,4
9092,0,-2,2,-2,3,-3,4
9093,1,0,2,-2,-1,1,1
9094,2,0,-1,0,2,-3,5
9095,-1,3,-3,3,-3,2,0
9096,0,-2,2,-2,0,2,4
9097,2,1,-2,-1,3,-2,5
9098,2,1,-3,3,-2,-1,3
9099,0,0,-1,0,1,-1,5
9100,3,-2,0,2,-2,1,3
9101,1,0,0,-2,1,2,5
9102,0,0,-1,0,0,2,5
9103,1,-2,3,0,-3,0,1
9104,-2,1,-2,3,-1,-1,0
9105,2,-1,0,0,1,0,5
9106,0,-2,1,2,-1,-1,3
9107,2,-2,3,-3,3,-1,4
9108,-2,3,-2,1,0,-2,0
9109,1,0,0,0,-1,1,1
9110,1,0,0,-2,1,-1,5
9111,2,-1,0,-1,1,0,4
9112,1,-2,2,0,0,-1,4
9113,0,-1,0,1,-2,3,3
9114,0,-1,0,0,2,-2,5
9115,-2,3,0,-2,0,0,2
9116,-1,1,-1,1,-2,2,0
9117,-1,0,-1,3,-2,0,0
9118,2,-3,3,-1,-1,1,4
9119,-1,2,-3,0,3,-2,2
9120,-1,1,0,-1,0,1,2
9121,-3,2,1,-2,-1,0,2
9122,-2,3,-2,1,-1,1,0
9123,-2,3,-2,1,0,-1,0
9124,3,-2,1,-1,1,0,4
9125,-3,2,-2,3,-3,3,0
9126,1,0,0,-1,2,-1,5
9127,0,-1,-1,2,-1,2,3
9128,-1,2,-3,2,0,-2,0
9129,-1,0,0,2,-1,0,0
9130,0,-1,0,1,-2,2,3
9131,-3,3,-1,-1,0,0,2
9132,-3,2,-2,3,-2,-1,0
9133,-1,0,1,-1,1,-1,1
9134,-1,2,-2,2,-2,-1,0
9135,2,-1,1,-1,-1,2,4
9136,1,2,0,-3,0,3,2
9137,1,-1,1,-2,0,0,4
9138,3,0,0,-2,0,0,4
9140,0,-1,1,0,0,0,1
9141,0,2,-2,0,1,0,5
9142,1,0,-1,1,-1,0,3
9143,-3,3,-2,1,1,-2,2
9144,-1,-1,0,3,-3,3,3
9145,1,0,-2,3,-1,-1,3
9146,0,2,-2,0,0,1,5
9147,-1,3,-3,3,-1,0,0
9148,1,-2,3,-2,0,0,4
9149,1,-1,1,-1,0,1,4
9150,-3,2,0,-1,1,-1,2
9151,-3,2,1,-3,3,0,2
9152,0,1,-1,1,0,-1,5
9153,-1,0,-1,0,0,1,5
9154,0,1,0,-1,2,-2,2
9155,1,0,-1,-1,0,3,5
9156,-2,2,1,-3,0,3,2
9157,2,-1,-2,3,-3,2,3
9158,2,-2,-1,3,-3,1,3
9159,-1,-1,1,-1,1,-1,1
9160,-1,0,0,0,1,-2,2
9161,0,1,1,-1,0,0,1
9162,1,0,0,2,-3,3,3
9163,1,1,-3,3,-1,-1,0
9164,3,-3,3,0,-1,-1,4
9165,1,0,0,1,-1,-2,3
9166,-3,2,-1,1,1,-2,2
9167,1,-2,-1,1,1,-2,5
9168,1,0,-1,0,1,-1,5
9169,1,0,-2,1,-1,1,3
9170,-1,1,-1,1,-1,1,0
9171,-3,3,0,-3,3,-3,2
9172,-1,1,2,-2,1,-1,2
9173,-2,0,1,-2,2,0,2
9174,2,-1,0,-1,-1,2,3
9175,-1,3,-2,0,-1,2,0
9176,-1,1,-1,2,-2,1,0
9177,0,-1,2,-2,1,-1,4
9178,-2,0,1,-1,0,0,1
9179,-1,-2,3,-2,-1,3,1
9180,3,0,-2,-1,3,-3,5
9181,3,0,-2,1,-2,3,3
9182,-2,2,-3,1,1,1,0
9183,0,1,-1,2,-2,1,0
9184,-3,3,-2,0,2,-1,2
9185,1,-2,0,0,1,0,5
9186,2,-1,2,-1,0,-2,4
9187,1,0,-2,3,-2,0,3
9188,0,-1,2,-1,-1,0,1
9189,0,2,-2,0,1,-1,5
9190,0,2,-2,2,-3,1,0
9191,1,1,-2,2,-1,-1,0
9192,-1,1,0,-1,-1,3,1
9193,-1,1,0,-1,1,-1,2
9194,-2,2,0,1,-2,0,0
9195,3,-1,-1,2,-1,-1,3
9196,1,-1,1,0,-2,1,1
9197,2,-1,2,-3,1,1,4
9198,0,0,-1,1,-1,0,3
9199,3,-1,-2,2,1,-3,5
9200,1,1,-1,-1,-1,0,5
9201,-3,3,0,-3,3,-1,2
9202,0,0,-1,1,0,-1,5
9203,2,-2,0,2,-1,-2,3
9204,-2,1,-1,0,1,0,2
9205,0,-1,-1,1,2,0,5
9206,0,-2,3,-2,1,-1,4
9207,-2,0,0,0,0,2,1
9208,0,1,-2,0,0,1,5
9209,0,-3,3,-2,-1,3,4
9210,3,-1,-2,1,1,-1,5
9211,-1,-1,2,-2,3,0,4
9212,-3,2,-2,3,-3,3,0
9213,0,0,-2,2,0,-2,5
9214,0,2,0,-1,2,-3,2
9215,2,0,-3,2,1,-3,5
9216,0,0,0,2,-2,1,3
9217,-1,-1,1,0,-1,0,1
9218,2,-2,-1,3,-2,-1,3
9219,0,0,-1,1,-1,1,3
9220,0,-1,3,-3,3,-3,4
9221,-2,3,-2,2,-2,1,0
9222,1,-1,0,-2,3,-3,4
9223,-3,1,-1,1,0,2,0
9224,-2,1,-2,0,2,-2,2
9225,1,1,-1,2,-1,0,3
9226,-1,2,-2,0,0,1,2
9227,2,-1,0,1,0,-2,3
9228,0,0,-1,2,1,-1,5
9229,-1,1,-2,1,2,-1,5
9230,1,-1,1,0,-1,-1,1
9231,0,1,-1,-1,0,3,5
9232,1,-1,1,-2,3,0,4
9233,-3,3,-2,0,-1,2,0
9234,-2,2,-2,2,-2,-1,0
9235,-1,1,-2,3,-1,-1,0
9236,0,1,0,-1,-1,3,1
9237,0,0,-2,3,-3,0,0
9238,-2,3,-3,2,0,0,0
9239,0,1,1,-1,-2,3,1
9240,-2,-1,0,3,-3,3,0
9241,0,0,-2,3,-2,-1,0
9242,0,1,0,-2,3,-3,2
9243,0,0,1,-1,1,-2,1
9244,-1,2,-2,0,1,0,2
9245,2,-1,0,1,-1,2,3
9246,-1,2,-3,3,-2,1,0
9247,-1,0,1,-2,2,-2,2
9248,2,-3,2,0,-1,0,4
9249,-2,3,0,-2,0,2,2
9250,-1,1,-1,2,-2,0,0
9251,-2,2,-1,2,-2,1,0
9252,0,-2,1,1,1,-2,1
9253,-1,0,0,-1,0,2,1
9254,-1,3,-1,0,-1,1,0
9255,-1,2,-3,2,-1,2,0
9256,1,1,0,1,-2,1,3
9257,0,0,0,-1,3,0,5
9258,-2,2,-2,3,-2,-1,0
9259,-1,0,-1,0,2,-3,5
9260,0,1,0,0,-1,1,1
9261,0,0,1,0,0,-2,1
9262,1,-1,1,-2,1,-1,4
9263,0,-1,-2,0,0,0,5
9264,1,0,1,-2,-1,3,1
9265,-3,2,-2,3,-3,1,0
9266,2,-1,-2,3,-2,2,3
9267,-2,2,-3,3,-2,2,0
9268,-1,2,-3,3,-1,-1,0
9269,0,0,1,-2,0,3,1
9270,-1,0,-1,1,0,0,5
9271,-2,3,-3,3,-1,-1,0
9272,-3,1,-1,0,3,-3,2
9273,-2,1,0,-1,1,-1,2
9274,-1,0,-2,1,1,0,5
9275,1,-1,-2,3,-3,3,3
9276,1,1,-1,-2,0,3,5
9277,3,0,-2,1,0,0,5
9278,1,-2,2,0,-1,0,1
9279,1,-3,3,-2,0,-1,4
9280,3,-1,1,-3,3,-3,4
9281,-1,0,-1,1,0,0,5
9282,1,0,-1,1,0,-2,5
9283,1,-1,1,-1,-1,3,1
9284,2,0,-1,2,-3,3,3
9285,0,0,-2,3,-3,1,0
9286,0,1,-1,1,-1,1,0
9287,1,-1,-1,-1,2,0,5
9288,0,-2,3,-2,0,2,4
9289,-1,0,-1,1,-1,0,0
9290,1,0,-1,1,-1,1,3
9291,-3,1,1,-1,1,-1,2
9292,1,-1,0,-2,3,-2,4
9293,-1,3,-1,-1,0,1,2
9294,2,-2,-1,2,0,-2,3
9295,-2,1,-1,-1,3,-3,2
9296,-2,-1,1,0,-1,3,1
9297,2,0,-1,1,-3,0,3
9298,0,-1,1,-1,0,0,1
9299,1,1,-1,2,-2,-1,3
9300,1,-2,1,0,2,-1,4
9301,-2,1,0,0,0,1,2
9302,-3,2,0,-2,3,-3,2
9303,1,1,-1,0,-1,3,5
9304,-1,3,0,0,-1,0,2
9305,-1,-1,2,-2,1,0,4
9306,1,2,-1,0,-1,0,5
9307,3,-3,3,-2,2,-3,4
9308,-2,2,-2,3,-2,-1,0
9309,3,-2,0,-1,2,-2,4
9310,-2,2,-2,3,-2,1,0
9311,-1,2,-3,3,-3,3,0
9312,-3,2,1,-3,2,-1,2
9313,2,-1,-1,-1,3,-2,5
9314,-1,3,-1,-2,3,-2,2
9315,0,3,0,-2,-1,3,2
9316,2,0,0,0,-1,1,3
9317,-1,1,-1,-1,1,2,2
9318,0,1,-2,3,-1,0,0
9319,3,-2,1,-2,0,0,4
9320,2,-2,1,-1,1,0,4
9321,-1,2,-3,3,-3,1,0
9322,0,-2,1,-1,-1,3,1
9323,0,-2,1,-2,1,2,4
9324,2,-2,3,-2,0,0,4
9325,-2,2,1,-2,-1,1,2
9326,0,3,-1,1,-2,0,0
9327,0,0,1,1,-3,3,1
9328,-2,3,-3,3,-2,1,0
9329,3,-2,1,1,-1,-2,3
9330,2,-1,0,-1,-1,2,3
9331,-2,1,-1,1,0,0,0
9332,1,0,-1,0,0,1,5
9333,2,1,-2,-1,1,0,5
9334,0,-2,1,-1,0,2,4
9335,1,-1,2,-2,1,1,4
9337,-1,2,1,-1,0,-2,2
9339,1,0,-1,-1,2,-1,5
9340,0,0,1,0,-1,2,1
9341,2,-2,3,-3,2,-2,4
9342,0,0,1,-1,-1,3,1
9343,-2,1,-2,3,-3,3,0
9344,1,-1,-1,2,0,0,3
9345,2,-1,2,-3,2,0,4
9346,0,-1,1,-1,1,-1,4
9347,1,-1,1,0,-1,1,1
9348,-2,3,-3,0,2,1,2
9349,1,0,0,-1,0,-1,5
9350,0,0,1,1,-3,2,1
9351,-1,-1,1,-1,-1,3,1
9352,0,1,-2,1,-1,0,0
9353,2,-2,1,1,-2,0,3
9354,-2,2,-2,2,-2,1,0
9355,-2,2,-2,2,-3,3,0
9356,1,0,-2,3,-3,3,3
9357,-3,3,-3,2,0,-1,0
9358,2,-1,1,0,-1,0,3
9359,-2,0,0,2,-2,0,0
9360,0,-1,1,-1,1,-1,4
9361,0,-3,0,0,3,-1,4
9362,-1,-1,0,1,-1,2,1
9363,-2,0,2,1,-3,1,1
9364,1,2,0,-1,0,0,5
9365,0,-1,0,1,0,1,1
9366,-1,2,-3,3,-3,1,0
9367,1,-2,-1,3,-1,0,3
9368,1,0,0,-1,0,1,5
9369,-2,2,1,-3,0,1,2
9370,-1,-1,0,2,-1,0,3
9371,-2,0,1,0,-1,0,1
9372,0,0,1,-1,-1,2,1
9373,1,2,-2,2,-1,1,0
9374,2,-1,-1,0,0,2,5
9375,0,0,-1,0,0,1,5
9376,-1,0,1,0,-1,-1,1
9377,2,-1,2,-3,3,-3,4
9378,-3,1,2,0,-1,-1,1
9379,0,-1,1,0,0,0,1
9380,-1,1,1,0,-3,0,1
9381,2,-1,0,0,-2,0,3
9382,-2,1,-2,1,2,-3,2
9383,0,1,0,-1,0,0,2
9384,-2,-1,3,-1,-2,3,1
9385,2,-1,-2,3,-2,2,3
9386,3,-3,3,-2,0,0,4
9387,0,-3,3,-3,3,-1,4
9388,2,-3,1,-1,2,0,4
9389,-2,1,2,-1,-2,3,1
9390,-2,1,0,0,-2,3,1
9391,1,0,0,-2,0,3,5
9392,3,-1,-1,2,-2,0,3
9393,0,-2,3,-1,-1,1,1
9394,-3,3,-2,1,0,0,0
9395,1,-2,1,-2,2,0,4
9396,2,-2,1,2,0,-3,3
9397,-2,-1,2,0,1,-2,1
9398,3,-3,3,-3,0,3,4
9399,-1,0,2,1,-2,1,1
9400,1,0,0,-1,1,-1,5
9401,0,1,0,-3,3,-1,2
9402,-1,1,0,-1,-1,2,1
9403,1,-1,-2,0,2,0,5
9404,0,3,0,-1,-1,0,2
9405,1,-3,2,0,0,-2,4
9406,-3,0,3,-3,3,-3,2
9407,-2,3,-2,1,-1,1,0
9408,-1,-1,2,-3,3,0,4
9409,0,1,-2,1,-2,3,0
9410,0,0,0,1,1,-2,5
9411,0,2,-3,3,-3,3,0
9412,2,-2,3,-1,-2,3,4
9413,1,0,1,-2,0,0,4
9414,1,1,-2,1,-2,3,0
9415,2,-1,-2,2,-1,0,3
9416,0,0,-1,0,2,-1,5
9417,3,-1,-2,0,1,2,5
9418,1,0,0,-1,3,-1,5
9419,-1,0,-1,3,-2,1,0
9420,0,0,1,1,-2,-1,1
9421,0,3,-3,3,-3,1,0
9422,1,0,0,0,-1,0,1
9423,0,-1,2,0,-2,1,1
9424,-1,0,-2,1,0,1,0
9425,3,0,0,-2,-1,2,5
9426,-1,0,1,0,1,-2,1
9427,-2,3,-1,-1,0,1,2
9428,0,-1,1,-3,1,2,4
9429,0,-1,-1,0,1,1,5
9430,1,0,-1,1,0,0,5
9431,1,-1,0,-1,-1,3,1
9432,2,-1,-2,3,-3,0,3
9433,3,0,-3,2,1,-1,5
9434,-1,1,-1,1,-2,3,0
9435,1,-3,2,1,0,-1,4
9436,0,-1,0,-2,2,-1,4
9437,-1,0,-1,3,-1,-2,0
9438,1,-1,2,-1,0,1,4
9439,-1,0,0,1,0,0,1
9440,1,0,-1,0,2,-1,5
9441,-3,3,-2,0,0,2,2
9442,2,1,-3,2,-1,1,3
9443,1,1,-3,3,-1,0,0
9444,1,0,1,1,0,-3,1
9445,0,-1,0,2,1,-2,5
9446,-1,0,1,-2,3,-2,2
9447,3,-2,-1,0,1,2,5
9448,1,-1,2,-3,2,1,4
9449,2,0,-3,2,0,-2,5
9450,-3,1,2,-2,1,-1,2
9451,-2,1,-2,3,-3,2,0
9452,0,0,2,-2,-1,2,1
9453,3,-3,2,0,-1,1,4
9454,-1,0,0,0,-1,2,1
9455,0,0,0,-1,3,0,5
9456,3,0,-1,-1,1,0,5
9457,2,-2,-1,2,-1,2,3
9458,-2,2,-2,0,1,-2,2
9459,0,0,-1,2,-2,1,3
9460,3,-3,3,-3,3,-3,4
9461,0,0,-2,3,-1,-2,0
9462,1,-1,1,0,-1,0,1
9463,-1,0,-2,2,1,-3,5
9464,-3,3,-2,1,-2,2,0
9465,2,1,-1,-1,0,-1,5
9466,2,0,-1,0,-1,2,5
9467,0,3,0,-1,1,-3,2
9468,-1,2,0,0,-1,0,2
9469,2,-2,0,2,-3,2,3
9470,0,-3,2,-1,0,0,4
9471,3,0,-2,1,0,-1,5
9472,2,-1,1,0,0,1,4
9473,3,-1,-2,3,-3,2,3
9474,-2,2,0,0,-1,2,2
9475,0,-1,0,1,-2,1,3
9476,1,-2,0,2,-3,3,3
9477,1,-1,1,1,-2,0,3
9478,1,2,-2,0,0,1,5
9479,-2,0,1,-1,2,0,2
9480,3,-2,1,-1,1,0,4
9481,0,3,-3,3,-3,3,0
9482,1,-1,0,1,-2,3,3
9483,-1,1,-1,0,0,2,2
9484,0,0,0,0,-2,1,1
9485,-3,3,0,0,-2,1,0
9486,-2,3,-2,2,-2,-1,0
9487,0,2,-1,-2,3,-2,2
9488,-2,1,0,1,-2,-1,0
9489,3,-2,0,2,-2,0,3
9490,0,-1,-1,3,-2,0,3
9491,-2,2,0,0,0,1,2
9492,0,0,2,-1,-2,2,1
9493,-1,1,-2,2,-1,1,0
9494,1,-1,2,-2,2,0,4
9495,-2,1,0,-1,0,1,2
9496,-3,2,-1,2,-2,0,0
9497,1,-1,1,-2,3,-3,4
9498,3,-1,0,0,0,-1,5
9499,-1,2,1,-3,3,-3,2
9500,0,0,0,2,-3,2,3
9501,2,-1,-1,0,1,-1,5
9502,-1,-1,1,2,0,-2,1
9503,2,0,-3,3,-2,0,3
9504,0,2,-1,-2,2,1,2
9505,3,0,-3,1,2,-1,5
9506,2,-3,2,-1,-1,3,4
9507,-1,0,0,-1,3,-1,2
9508,1,0,-1,1,-1,1,3
9509,-2,1,2,-2,0,2,1
9510,-1,3,0,-2,1,-1,2
9511,0,-2,2,-3,3,-3,4
9512,1,1,-2,3,-3,3,0
9513,0,-2,0,2,-3,2,3
9514,1,-3,3,-1,0,0,4
9515,2,-2,1,1,-1,-2,3
9516,-1,1,-2,3,-2,0,0
9517,0,1,0,-1,2,-2,2
9518,1,1,-1,1,-2,3,3
9519,1,2,0,-2,-1,1,2
9520,3,-3,3,-3,1,2,4
9521,0,0,-1,0,3,-3,5
9522,1,-1,1,0,-2,3,1
9523,-2,2,-1,2,-1,1,0
9525,1,-1,0,2,-2,2,3
9526,2,-2,-1,1,1,-1,5
9527,-2,3,-1,-1,2,0,2
9528,0,-2,3,0,-1,-1,1
9529,0,-2,1,-2,2,1,4
9530,-1,1,0,-1,0,2,2
9531,-2,1,1,-1,2,-1,2
9532,0,0,-1,0,1,-1,5
9533,1,-3,0,3,-2,1,3
9534,1,-2,-1,1,1,1,5
9535,0,0,0,3,-1,-2,3
9536,-1,3,0,-3,3,-2,2
9537,0,-1,3,-1,-2,3,1
9538,-2,3,-3,3,-3,1,0
9539,-1,-2,3,-2,1,1,4
9540,-3,2,0,0,-2,2,0
9541,-1,2,-2,1,1,-2,2
9542,3,-1,-1,-1,3,-3,5
9543,2,0,-1,0,-2,2,3
9544,0,0,0,-1,0,1,1
9545,1,-1,0,1,0,-1,3
9546,-1,-2,2,0,0,0,1
9547,-1,-1,2,-3,1,2,4
9548,2,0,1,-3,2,1,4
9549,-3,3,-1,-2,2,0,2
9551,1,0,0,-1,0,0,5
9553,1,-1,-1,3,-1,-2,3
9554,3,-2,2,0,-3,1,3
9555,-2,-1,3,0,-1,0,1
9556,1,0,-1,-1,2,-2,5
9558,-3,2,-1,1,-1,1,0
9559,0,-1,0,-1,-1,2,1
9560,1,0,-2,2,1,-2,5
9561,0,2,-2,-1,2,1,2
9562,-2,2,-3,3,-2,0,0
9563,-1,2,-1,0,-1,1,0
9564,0,-2,2,-3,0,3,4
9565,1,-1,-2,2,-1,2,3
9567,2,0,-2,0,3,-1,5
9568,-2,0,1,0,0,-1,1
9569,1,0,-1,1,-2,2,3
9570,3,0,-1,-2,0,3,5
9571,0,1,0,0,-1,0,1
9572,2,1,-2,2,-2,0,3
9573,0,-1,-1,0,-1,1,3
9574,-2,2,1,0,-3,0,1
9575,2,-3,0,3,-1,0,3
9576,1,-3,1,1,1,-3,4
9577,0,-3,0,3,-1,1,3
9578,-1,2,0,0,-2,3,0
9579,2,-1,-1,0,-1,1,3
9580,-3,1,-1,2,0,0,0
9581,-1,1,0,-1,0,2,2
9582,0,-2,2,0,0,-1,1
9583,-3,3,-1,-1,-1,2,2
9584,2,1,-1,-1,-1,3,5
9585,3,-2,2,-3,3,-3,4
9586,1,0,0,0,0,0,5
9587,0,0,0,-1,2,1,5
9588,-1,-1,3,-2,1,-1,4
9589,1,0,-1,-2,3,-3,5
9590,0,-1,0,2,-2,0,3
9591,-1,1,-1,0,0,-1,2
9592,-1,-2,0,3,-2,0,3
9593,0,2,-3,2,0,-1,0
9594,-1,0,2,0,-3,1,1
9595,3,-3,1,0,1,-1,4
9596,-1,0,1,-1,-1,2,1
9597,-3,3,-3,3,0,-1,0
9598,-1,1,-1,-1,2,0,2
9599,0,-1,1,1,-2,0,1
9600,0,-1,-1,2,0,-1,3
9601,-1,2,1,-3,2,0,2
9602,1,-1,-2,2,1,-3,5
9603,0,2,-3,3,-3,2,0
9604,0,0,-2,3,-3,2,0
9605,1,-2,0,-1,1,2,4
9606,-3,3,-3,3,0,-3,0
9607,-3,1,2,-1,-1,1,1
9608,0,0,0,-2,2,0,2
9609,1,0,-2,0,3,-3,5
9611,-1,1,-1,1,-1,-1,0
9612,-2,2,-3,0,1,-1,2
9613,0,1,0,-1,1,-1,2
9614,-1,2,-2,3,-1,1,0
9615,1,-2,2,-2,3,-1,4
9616,3,0,-2,1,-1,0,3
9617,2,-2,0,0,1,-1,4
9618,-1,1,-1,0,1,0,2
9619,-2,3,-3,2,1,-2,0
9620,2,-2,-1,2,-2,3,3
9621,-1,0,2,-2,0,2,1
9622,3,-1,-2,2,-1,1,3
9623,-1,0,1,-1,0,0,1
9624,0,-2,3,0,-3,3,1
9625,-1,-1,3,-2,1,-1,4
9626,-1,-1,3,-2,2,-1,4
9627,1,-1,0,2,-3,2,3
9628,0,1,-1,1,-2,1,0
9629,-3,3,-3,1,1,0,0
9630,1,1,-2,1,-1,2,5
9631,-1,0,-1,1,-1,-1,0
9632,-1,2,1,-2,0,-1,2
9633,0,-1,1,1,-1,0,1
9634,-1,1,0,-2,1,0,2
9635,2,-1,0,0,0,-1,5
9636,0,3,0,-1,-1,-1,2
9637,0,-1,-2,1,2,-1,5
9638,2,-3,3,0,-3,3,3
9639,-3,3,-2,0,-1,0,0
9641,2,1,-3,3,-2,2,3
9642,3,-3,3,-1,-2,2,4
9643,2,-2,1,-1,3,-3,4
9644,-3,3,-2,2,-3,2,0
9645,-2,3,-3,3,-1,-1,0
9647,-2,0,1,-1,-1,3,1
9648,3,0,-2,2,-3,2,3
9649,2,-1,0,1,1,-1,5
9650,1,-1,-1,3,-3,3,3
9651,2,0,-2,1,-1,3,3
9652,-2,0,0,0,-1,3,1
9653,-2,2,0,-1,1,0,2
9654,3,-3,0,3,0,-1,3
9655,0,0,-1,-1,1,0,5
9656,-1,1,1,-3,3,-3,2
9657,1,0,-2,1,2,-1,5
9658,3,-3,3,-2,-1,3,4
9659,-1,0,-2,3,-1,0,0
9660,0,1,-2,3,-3,0,0
9661,-2,1,-1,-1,3,-2,2
9662,0,2,-2,0,0,1,5
9663,2,-1,0,-1,0,0,5
9664,-1,2,-2,1,-1,0,0
9665,-1,3,-3,2,1,-2,0
9666,1,-2,-1,3,-2,-1,3
9667,0,-2,3,-1,0,-1,4
9668,0,0,-2,1,1,0,5
9669,2,-2,0,-1,2,1,4
9670,-2,3,-3,3,-3,3,0
9671,-1,3,-3,0,0,0,0
9672,1,-1,1,-1,0,1,4
9673,-2,3,-1,-2,1,1,2
9675,2,1,-3,0,3,-1,5
9676,1,-2,0,-1,2,-1,4
9677,0,-2,2,0,0,-1,1
9678,1,-1,1,-1,0,1,4
9679,-1,-1,3,-2,0,-1,1
9680,-2,1,-2,2,0,-2,0
9681,-1,1,-1,1,0,-1,0
9682,-1,1,-2,2,-3,2,0
9683,3,-2,-1,3,-3,2,3
9684,-2,1,-1,0,1,0,2
9685,0,-1,3,-2,-1,3,1
9686,-1,0,-1,2,1,-3,5
9687,-1,-1,1,0,-2,1,1
9688,0,1,2,0,-2,0,1
9689,3,0,-3,2,-1,1,3
9690,2,-1,-1,1,-1,0,3
9691,2,-1,0,1,-2,3,3
9692,2,-2,0,-1,3,0,4
9693,0,2,-2,0,0,2,5
9694,1,1,-2,0,1,0,5
9695,-1,2,-2,-1,2,-1,2
9696,0,-1,2,-2,-1,2,1
9697,-2,3,-2,2,-1,-2,0
9698,-1,1,-2,3,-3,2,0
9699,-1,1,-1,0,0,2,2
9700,-2,2,-3,2,0,-2,0
9701,0,-1,-1,3,-2,1,3
9702,2,-2,3,-3,1,2,4
9703,0,-1,1,-2,2,-1,4
9704,-1,3,-3,3,-2,1,0
9705,3,-2,1,-1,0,2,4
9706,-1,0,3,0,-3,3,1
9707,-1,3,-1,1,-2,2,0
9708,1,0,-2,3,0,-2,3
9709,-2,3,-2,-1,2,-2,2
9710,-2,3,-2,0,1,-1,2
9711,3,-3,1,1,0,1,3
9712,-1,3,-3,3,-2,0,0
9713,-2,1,-1,2,-2,1,0
9714,2,0,-3,0,0,3,5
9715,0,3,-2,2,-2,1,0
9716,-3,1,1,1,0,-1,1
9717,-3,2,1,-2,-1,3,2
9718,0,0,0,1,-1,1,1
9719,2,0,-2,1,-1,2,3
9720,-3,2,-1,-1,0,3,2
9721,-1,2,-1,1,-2,0,0
9722,-3,2,-1,2,-2,1,0
9723,-1,1,0,-1,0,1,2
9724,0,1,-2,2,0,0,0
9725,0,0,-2,1,0,0,5
9726,-1,0,-1,1,-2,2,0
9727,0,0,0,-2,-1,3,1
9728,-3,0,0,3,-3,0,0
9729,2,-3,3,-3,2,0,4
9730,3,-3,2,1,0,-3,4
9731,3,-3,0,3,-1,0,3
9732,-1,-1,3,-2,-1,3,1
9733,0,-1,1,0,-2,2,1
9734,-2,1,-1,0,1,0,2
9736,1,-1,1,0,-2,2,1
9737,-3,3,-2,1,-2,3,0
9738,2,1,0,0,-1,-2,5
9739,3,-1,-2,2,-1,1,3
9740,0,3,-2,0,1,1,2
9741,2,-2,0,-1,3,-2,4
9742,0,0,2,-1,-2,1,1
9743,-1,2,-1,1,0,-1,0
9744,0,-2,0,0,0,1,1
9745,0,-3,3,0,-3,1,1
9746,-1,1,-1,-2,3,-1,2
9747,0,0,2,0,-3,2,1
9748,3,-2,-1,2,1,-3,3
9749,-1,2,-3,2,-1,1,0
9750,0,2,0,-2,1,-1,2
9751,-1,2,-3,2,-1,1,0
9752,-1,2,-3,3,-1,0,0
9753,-1,3,-2,-1,2,1,2
9754,3,-1,-1,-1,0,3,5
9755,-1,0,1,-1,-1,1,1
9756,0,0,0,0,-1,3,1
9757,1,2,-2,-1,0,2,5
