CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가전_레저취미_멀티샵_저가_clust_id
11539,-2,-1,4,-1,-1,0,2
11540,0,4,0,-2,0,0,0
11541,-1,-1,-1,4,-3,-1,4
11543,2,-1,0,-1,3,-3,5
11544,0,0,0,0,0,0,3
11545,-1,-2,-1,0,4,-3,1
11546,-3,3,-2,-1,-1,0,0
11547,0,0,0,0,0,0,3
11548,3,0,-3,0,-1,4,3
11549,1,-1,3,-3,3,-1,2
11550,-1,-1,2,-1,2,-3,2
11551,-2,2,-3,3,-2,1,0
11552,-3,3,-3,-1,4,-3,1
11553,-1,3,-1,-1,-1,3,0
11554,1,-2,-1,0,4,-3,1
11555,1,-1,-1,4,-1,-2,4
11556,0,0,0,0,0,0,3
11557,0,0,0,0,0,0,3
11558,-3,3,-3,-1,4,-3,1
11559,3,-3,3,-3,3,-3,5
11560,0,0,0,0,0,0,3
11561,-2,1,-2,-1,0,0,3
11562,-1,0,0,4,0,-2,4
11563,-1,-2,3,-3,2,0,2
11564,-1,0,0,4,-3,3,4
11565,4,-1,1,-3,0,-1,5
11566,2,-3,-1,4,-3,3,4
11567,0,0,0,0,0,0,3
11568,-1,-2,0,3,-3,-1,4
11569,-3,3,-3,-1,0,0,0
11570,1,-2,3,-2,0,0,2
11571,0,0,4,-3,-1,0,2
11572,4,-3,3,-3,3,-3,5
11573,-2,-1,-1,0,0,0,3
11574,-1,3,-1,-2,3,-2,1
11575,0,0,0,0,0,4,3
11577,0,0,0,0,0,0,3
11578,1,-1,2,-3,-1,4,2
11579,3,-3,3,-3,3,-3,5
11580,0,2,1,-2,0,-1,3
11581,-3,3,-3,1,-1,3,0
11582,0,0,0,0,0,0,3
11583,-2,-1,-1,0,0,0,3
11584,-3,-1,0,4,-3,3,4
11585,0,0,4,-3,3,-3,2
11586,-1,3,-2,1,0,-2,0
11587,-1,0,0,0,0,0,3
11588,0,0,0,0,0,4,3
11589,3,-2,0,-1,-1,0,5
11590,1,1,-3,0,3,-3,1
11591,0,4,-3,3,-3,-1,0
11592,1,0,1,-3,1,2,2
11593,-2,3,-3,0,3,-1,1
11594,-2,1,-2,3,-3,3,4
11595,0,0,0,0,0,0,3
11596,-3,3,-2,2,-1,-2,0
11597,1,-2,3,-2,-1,-1,2
11598,1,-1,2,-2,0,1,2
11599,-2,3,-1,0,0,-2,0
11600,4,-3,-1,4,-3,0,4
11601,-1,0,0,0,0,0,3
11602,-3,-1,0,0,4,-1,1
11603,0,0,0,0,0,0,3
11604,0,0,0,0,0,0,3
11605,-3,-1,0,0,4,-3,1
11606,-3,-1,4,-3,-1,4,2
11607,-1,-1,4,-3,-1,0,2
11608,4,-3,-1,4,-3,-1,4
11609,0,0,0,0,4,-3,1
11610,0,0,0,0,4,-3,1
11611,2,-1,2,-1,0,-1,5
11612,-2,-1,3,-2,2,-3,2
11613,3,-3,3,-3,-1,4,5
11614,0,0,0,0,0,0,3
11615,0,0,0,0,0,0,3
11616,0,0,0,0,0,0,3
11617,-3,0,-1,0,0,4,3
11618,0,4,-1,-2,-1,0,0
11619,3,-3,3,-2,-1,1,5
11620,-3,1,2,-3,-1,0,2
11621,0,0,0,0,0,0,3
11622,3,-3,3,-2,-1,-1,5
11623,-3,-1,4,-1,-1,0,2
11624,1,-2,1,-2,2,-2,5
11625,4,-3,-1,0,0,0,5
11626,3,-3,-1,0,0,4,5
11627,4,-2,1,-2,-1,0,5
11628,0,0,0,0,0,0,3
11629,3,-1,0,-2,-1,4,5
11630,0,0,0,4,-3,-1,4
11632,-2,1,-1,2,-3,3,4
11633,4,-3,3,-3,0,3,5
11634,-1,0,0,0,0,0,3
11635,0,0,0,0,0,0,3
11636,-1,3,-3,-1,0,0,0
11637,-3,-1,0,4,-2,-1,4
11638,4,-3,-1,0,0,4,5
11639,3,-2,0,-1,-1,0,5
11640,-1,4,-1,0,-2,3,0
11641,-1,4,0,-2,1,-1,0
11642,-2,2,-1,2,-3,0,0
11643,-1,2,-2,3,-1,-2,0
11644,-1,0,0,0,0,0,3
11645,-1,0,0,0,0,0,3
11646,3,-1,-2,3,-3,-1,4
11647,0,4,-1,-2,3,-3,1
11648,0,0,0,0,0,0,3
11649,3,-2,1,0,1,-3,5
11650,4,-3,-1,4,-3,-1,4
11651,0,0,0,0,0,0,3
11652,-1,-1,4,-2,0,-1,2
11653,3,-1,-2,-1,0,0,5
11655,-3,-1,4,-3,0,-1,2
11656,3,-2,1,-1,1,0,5
11657,0,0,0,0,0,4,3
11658,0,-1,-2,3,-3,3,4
11659,0,0,0,0,0,0,3
11660,0,3,-3,3,-2,0,0
11661,0,0,0,0,4,-3,1
11662,0,0,0,0,0,0,3
11663,0,4,-3,-1,0,4,0
11664,3,-3,-1,4,0,-3,4
11665,-3,-1,0,0,0,0,3
11666,3,-1,0,-2,-1,4,5
11667,0,4,-2,-1,-1,4,0
11668,1,-2,-1,0,0,0,3
11669,0,4,-3,3,-3,-1,0
11670,0,0,4,-3,3,-3,2
11671,0,4,-2,1,0,-2,0
11672,-1,0,-2,3,0,-2,4
11673,-3,-1,4,-3,-1,0,2
11674,-2,0,1,-2,-1,0,3
11675,0,0,0,4,-3,-1,4
11676,4,-3,1,-1,3,-3,5
11677,4,-3,3,-3,-1,0,5
11678,1,2,-3,0,3,-2,1
11679,0,-2,-1,0,4,-3,1
11680,4,-3,-1,0,0,0,5
11681,0,0,0,0,0,0,3
11682,0,1,-1,1,0,-1,3
11683,4,-3,-1,0,0,0,5
11684,-3,-1,0,0,4,-2,1
11685,-3,-1,0,0,4,-1,1
11686,4,-3,3,0,-3,2,5
11687,3,-3,2,0,-1,1,5
11688,0,0,0,0,4,-3,1
11689,4,-3,-1,0,0,0,5
11690,2,-1,1,-2,-1,4,5
11691,0,-1,0,0,4,-1,1
11692,0,4,-3,-1,0,0,0
11693,-1,-2,-1,4,-3,0,4
11694,1,-2,-1,4,-2,2,4
11695,0,0,0,0,0,0,3
11696,3,-3,-1,0,0,0,5
11697,0,0,0,4,-3,0,4
11698,-1,0,0,4,-3,-1,4
11699,-1,2,1,-2,1,-2,3
11700,0,-2,-1,-1,4,-3,1
11701,-1,0,0,4,-3,-1,4
11702,-1,0,0,4,0,-3,4
11703,0,4,-3,-1,0,0,0
11704,0,0,0,0,0,0,3
11705,0,0,0,0,0,0,3
11706,0,4,-3,3,-2,2,0
11707,0,0,0,0,0,0,3
11708,0,0,0,4,-3,-1,4
11709,-2,-1,3,0,-3,-1,2
11710,4,-3,3,-3,-1,0,5
11711,-1,0,0,0,0,0,3
11712,-3,3,-3,3,-3,2,0
11713,0,0,0,0,0,0,3
11714,0,0,0,0,0,0,3
11715,-3,3,-2,1,-2,0,0
11716,-2,2,-2,-1,2,1,1
11717,0,0,0,0,0,0,3
11718,-1,0,0,0,0,0,3
11719,4,-1,-2,3,-2,1,4
11720,0,0,2,-3,3,-1,2
11721,0,0,0,0,0,0,3
11722,4,-3,3,-3,3,-3,5
11723,0,-2,0,1,1,-2,3
11724,0,0,4,-3,2,-1,2
11725,1,-3,3,-2,-1,-1,2
11726,3,0,-3,-1,0,4,5
11728,-1,4,-3,3,-1,-2,0
11729,-1,4,-3,0,-1,4,0
11730,-1,-1,0,0,1,-1,3
11731,-2,-1,4,-3,-1,0,2
11732,-1,4,-3,3,-3,3,0
11733,2,-2,2,-1,-1,1,5
11734,-1,-2,3,-1,-2,1,2
11735,-3,3,-3,3,-1,-2,0
11736,0,-3,3,-2,0,0,2
11737,1,0,2,-3,1,-1,2
11738,0,0,0,0,0,0,3
11739,-1,0,4,-3,1,0,2
11740,1,-2,3,-1,-2,3,2
11741,-1,4,-3,-1,4,-3,1
11742,0,0,0,0,0,0,3
11743,-1,4,-3,3,-3,-1,0
11744,-2,-1,3,0,-2,0,2
11745,3,-3,-1,0,0,0,5
11746,0,0,0,0,0,0,3
11747,-3,0,-1,4,-1,0,4
11748,-2,3,0,-3,3,-1,1
11749,0,0,0,0,0,0,3
11750,-3,-1,4,-3,-1,0,2
11751,0,-3,3,-3,3,-3,2
11752,0,4,-1,-1,0,1,0
11753,0,4,-1,-1,0,-1,0
11754,1,-1,0,0,2,-3,3
11755,3,0,-3,3,-3,-1,4
11756,0,0,0,0,0,0,3
11757,4,-3,-1,0,0,0,5
11758,-1,0,0,0,0,0,3
11759,-1,0,-1,3,-2,-1,4
11760,0,0,0,0,0,0,3
11761,-1,-2,1,1,-2,3,3
11762,4,-3,-1,0,0,0,5
11763,0,0,0,0,4,-3,1
11764,0,0,0,0,0,0,3
11765,0,-2,1,1,0,-1,3
11766,-2,-1,2,1,-3,-1,3
11767,-3,3,-3,3,0,-2,0
11768,2,0,-1,-1,3,-3,1
11769,4,-3,-1,4,-3,-1,4
11770,0,1,1,-3,0,3,2
11771,0,-2,3,-1,-1,0,2
11772,-3,3,-3,-1,0,0,0
11773,-2,0,-1,-1,4,-3,1
11774,-1,0,0,0,0,0,3
11775,0,0,0,0,0,0,3
11776,-1,0,0,0,0,0,3
11777,-3,-1,0,0,0,0,3
11778,0,0,0,4,-2,-1,4
11779,0,0,4,-3,3,-1,2
11780,0,0,1,-1,0,0,3
11781,-1,4,-3,-1,4,-3,1
11782,2,-2,3,-3,0,3,2
11783,0,0,0,0,0,0,3
11784,-1,-2,0,3,-1,0,4
11785,3,-1,-1,-1,3,-3,5
11786,3,-2,1,-1,0,0,5
11787,0,-3,3,-2,1,-2,2
11788,0,0,0,0,0,0,3
11789,-1,0,0,0,4,-1,1
11790,-2,-1,-1,0,4,-3,1
11791,-1,0,4,-3,0,0,2
11792,-1,0,0,4,-3,3,4
11793,4,-3,3,-2,1,-1,5
11794,-3,3,-3,3,-3,-1,0
11795,0,0,4,-1,0,0,2
11796,0,-2,2,-2,0,3,2
11797,4,0,-2,1,-1,1,5
11798,-2,-1,0,0,4,-3,1
11799,0,0,0,0,0,0,3
11800,-2,-1,0,0,0,4,3
11801,-2,0,-1,0,3,-3,1
11802,0,0,0,0,0,0,3
11803,-3,1,-1,3,-3,3,4
11804,1,-1,-1,3,-3,-1,4
11805,-1,3,-1,-2,3,-1,1
11806,-2,2,1,-2,0,1,3
11807,0,0,0,4,-3,3,4
11808,-2,0,3,-3,0,-1,2
11809,4,-2,-1,3,-3,3,4
11810,-3,0,3,-1,-1,-1,2
11811,-2,-1,4,-3,3,-2,2
11812,0,0,0,0,0,0,3
11813,-2,0,-1,3,-1,0,4
11814,2,-2,1,-2,3,-3,5
11815,3,-3,3,-3,2,-1,5
11816,-2,2,-3,3,-3,-1,0
11817,-3,3,-2,-1,3,-2,1
11818,0,4,-3,3,-3,-1,0
11819,-3,0,-1,0,4,-3,1
11820,0,0,0,4,-3,3,4
11821,3,-3,3,-1,0,-2,5
11822,0,0,0,0,4,-3,1
11823,3,-1,-2,3,-3,3,4
11824,0,-1,3,-1,-1,0,2
11825,2,-1,0,-1,1,-1,5
11826,0,-3,3,-3,3,-2,2
11827,-1,4,-2,2,-2,-1,0
11828,0,0,0,0,0,0,3
11829,0,0,0,0,0,0,3
11830,4,-3,2,1,-3,3,5
11831,3,-2,1,-2,2,-1,5
11832,-1,4,-3,-1,0,0,0
11833,0,0,0,0,0,0,3
11834,0,0,0,0,0,0,3
11835,-2,-1,4,-1,-2,3,2
11836,0,0,0,0,0,0,3
11837,0,0,0,0,0,0,3
11838,3,-3,3,-2,1,-2,5
11839,4,-3,-1,0,0,0,5
11840,4,-3,3,-1,-2,3,5
11841,4,-3,-1,0,4,-3,5
11842,0,-1,3,-2,0,0,2
11843,-3,-1,0,0,0,0,3
11844,0,-3,1,-1,3,-1,5
11845,3,-3,0,-1,4,-2,5
11846,-2,3,-3,1,0,2,0
11847,3,0,-2,-1,-1,0,5
11848,-1,-1,4,-2,-1,3,2
11849,-1,0,1,0,0,-1,3
11850,-2,0,3,-1,-1,2,2
11851,0,0,0,0,0,0,3
11852,4,0,-3,-1,0,0,5
11853,1,-1,0,1,0,-2,3
11854,-1,0,0,4,-3,-1,4
11855,-1,0,0,0,4,-3,1
11856,0,1,-2,3,-3,1,4
11857,-2,3,-3,2,0,-1,0
11859,0,0,0,0,0,0,3
11860,0,0,0,0,0,0,3
11861,0,0,0,0,0,0,3
11862,-1,0,0,0,0,0,3
11863,2,1,-3,-1,4,-3,1
11864,-3,1,0,0,-1,-1,3
11865,4,-3,-1,4,-3,3,4
11866,-3,-1,4,-3,3,-3,2
11867,-3,-1,4,0,-3,3,2
11869,-2,-1,-1,4,-3,3,4
11870,3,-3,-1,0,4,-2,5
11871,-3,1,1,-2,0,-1,3
11872,-3,-1,0,4,-3,-1,4
11873,-2,-1,-1,0,0,0,3
11874,0,0,0,0,0,0,3
11875,0,0,0,0,0,0,3
11876,4,-3,-1,0,0,0,5
11877,-2,1,2,-3,3,-3,2
11878,2,-2,3,-1,0,-1,5
11879,-2,-1,0,4,-3,-1,4
11880,-3,-1,0,4,-3,-1,4
11881,0,-1,0,1,0,-2,3
11882,4,-3,-1,0,0,0,5
11883,0,0,0,0,0,0,3
11884,0,0,0,0,0,0,3
11885,4,-3,-1,4,-1,-2,4
11886,3,-3,3,-1,-1,0,5
11887,0,-3,0,3,-1,-2,4
11888,1,0,-1,0,0,1,3
11889,-1,3,-3,3,-2,-1,0
11890,0,0,0,0,4,-2,1
11891,3,-1,-2,-1,0,0,5
11892,4,-3,0,-1,0,0,5
11893,0,0,0,0,0,0,3
11895,-3,3,-1,-2,0,-1,0
11896,-3,3,-3,1,1,-2,0
11897,0,0,0,0,0,0,3
11898,-2,-1,3,-2,1,-2,2
11899,0,0,0,0,0,0,3
11900,1,-1,-1,3,-3,3,4
11901,0,0,0,0,0,0,3
11902,0,4,-3,3,-3,3,0
11903,0,0,0,0,0,0,3
11904,-3,-1,4,-3,-1,0,2
11905,0,0,0,0,0,0,3
11906,-3,-1,0,0,0,0,3
11907,-1,0,4,-3,3,-3,2
11908,2,0,-1,1,0,-2,3
11909,0,0,0,0,0,0,3
11910,3,-3,0,-1,4,-2,5
11911,0,3,-1,-2,3,-2,1
11912,0,0,0,0,0,0,3
11913,2,-2,-1,0,3,-3,5
11914,0,0,0,0,4,-2,1
11915,1,2,-3,3,-2,1,0
11916,2,-2,0,-1,0,0,5
11917,0,0,1,-3,2,0,2
11918,-1,4,-3,3,-3,-1,0
11919,-3,3,-3,3,0,-3,0
11920,-3,-1,0,0,0,0,3
11921,0,0,0,0,0,0,3
11922,0,0,0,0,0,0,3
11923,-3,3,-3,3,-3,-1,0
11924,0,0,0,0,0,0,3
11925,0,4,-3,-1,0,0,0
11926,0,0,0,0,0,4,3
11927,-1,0,0,0,0,0,3
11928,0,0,0,0,0,4,3
11929,0,0,0,0,0,0,3
11930,0,0,0,4,-3,3,4
11931,0,0,0,0,0,0,3
11932,0,0,0,0,0,0,3
11933,0,0,0,0,0,0,3
11934,0,0,0,4,-3,-1,4
11935,-1,0,0,0,0,0,3
11936,-3,0,2,1,-3,2,3
11937,0,4,-2,-1,-1,0,0
11938,0,3,-1,-2,0,3,0
11939,4,-1,-1,1,-1,0,5
11940,3,-3,0,-1,0,4,5
11941,0,0,0,0,0,0,3
11942,4,-3,3,-3,3,-1,5
11943,0,0,0,0,0,0,3
11944,1,-1,2,-1,-1,0,3
11945,-1,4,-3,-1,4,-3,1
11946,0,0,4,-3,3,-2,2
11947,-3,-1,0,0,4,-3,1
11948,1,0,1,-2,-1,4,3
11949,-2,0,1,-2,-1,0,3
11950,-2,-1,-1,4,-2,1,4
11952,1,-2,-1,4,-3,0,4
11953,0,0,0,0,0,0,3
11954,0,4,-1,-2,-1,4,0
11955,0,0,-2,2,0,-1,3
11956,0,0,0,0,4,-3,1
11957,3,-3,3,-3,3,-3,5
11958,4,-3,-1,4,-2,-1,4
11959,4,-1,-2,-1,0,0,5
11960,0,0,4,-3,-1,0,2
11961,0,0,0,0,0,0,3
11962,4,-3,3,0,-1,0,5
11963,1,0,-2,3,-2,1,4
11964,-2,0,1,-2,2,-2,1
11965,0,4,-3,3,-3,-1,0
11966,0,0,0,0,0,0,3
11967,0,0,0,4,-3,3,4
11968,4,-3,-1,0,0,0,5
11969,0,-2,-1,0,4,-3,1
11970,0,0,0,0,0,0,3
11971,-1,0,0,4,-3,3,4
11972,4,-3,-1,0,0,4,5
11973,1,0,-1,0,2,-2,3
11974,-1,-2,0,3,-2,-1,4
11975,3,-3,-1,0,4,-3,5
11976,0,0,0,0,0,0,3
11977,0,0,0,4,-3,-1,4
11978,-3,1,-1,3,-1,-2,0
11979,0,4,-3,3,0,-3,0
11980,0,0,0,0,0,0,3
11981,0,0,4,-2,1,-1,2
11982,4,-3,0,3,0,-3,5
11983,-3,3,-3,-1,4,-3,1
11984,1,-1,1,-1,1,-1,3
11985,-1,4,-1,0,-1,-1,0
11986,0,4,-1,-2,0,3,0
11987,0,0,0,4,-3,0,4
11988,0,0,0,0,0,4,3
11989,3,-3,3,-3,-1,0,5
11990,-1,-1,3,-3,-1,0,2
11991,-3,3,-1,-2,0,3,0
11992,-1,1,0,-2,3,-2,1
11993,-1,-1,3,-1,-2,-1,2
11994,1,-1,1,-2,3,-3,1
11995,4,-3,-1,0,4,-3,5
11996,-2,0,-1,-1,0,4,3
11997,-1,0,1,0,0,0,3
11998,2,-3,2,1,-3,-1,4
11999,0,4,-1,-1,0,2,0
12000,-1,-1,3,-3,-1,0,2
12001,-3,3,-1,-1,-1,3,0
12002,-1,3,-1,-2,3,-3,1
12003,-1,4,-3,-1,0,0,0
12004,0,0,0,0,0,0,3
12005,-3,1,1,0,1,-3,3
12006,0,0,0,0,0,0,3
12007,0,0,0,0,0,0,3
12008,0,0,0,0,0,0,3
12009,0,0,0,0,0,0,3
12010,-1,4,-3,-1,0,0,0
12011,-3,0,-1,4,0,-3,4
12012,3,-2,-1,3,0,-3,4
12013,0,0,0,0,0,0,3
12014,3,-3,-1,4,0,-3,4
12015,-2,-1,-1,4,-2,-1,4
12016,0,4,-3,-1,4,-2,1
12017,0,0,0,4,-3,-1,4
12018,0,0,0,0,0,0,3
12019,-3,0,3,-2,0,-1,2
12020,-1,-2,-1,4,-3,3,4
12021,4,-3,-1,4,-1,-2,4
12022,4,-1,-2,-1,0,0,5
12023,-1,-1,0,0,0,0,3
12024,4,-3,3,-2,1,-2,5
12025,3,-3,-1,0,0,0,5
12026,4,-3,-1,0,0,0,5
12027,-3,2,-2,3,-2,-1,0
12028,0,0,0,0,0,0,3
12029,0,4,-3,3,-2,0,0
12030,0,0,0,0,0,4,3
12031,0,0,0,0,0,0,3
12032,-2,2,-3,3,-3,-1,0
12033,0,0,0,0,0,0,3
12034,-1,-2,2,-2,3,-3,2
12035,2,-2,-1,-1,0,0,5
12036,0,0,0,0,0,0,3
12037,4,-3,-1,0,0,0,5
12038,0,0,0,0,0,0,3
12039,-1,0,0,0,0,0,3
12040,-1,-1,3,-3,-1,0,2
12041,-3,1,-1,3,-2,-1,4
12042,0,0,0,0,4,-3,1
12043,0,0,0,4,-3,-1,4
12044,-2,1,2,-2,1,0,2
12045,2,0,-2,3,-1,-1,4
12046,0,0,0,0,0,0,3
12047,-1,-2,-1,4,-2,-1,4
12048,4,-3,-1,0,0,0,5
12049,-1,0,4,-2,-1,-1,2
12050,-1,0,0,4,0,-1,4
12051,-1,3,-3,-1,4,-3,1
12052,0,0,0,0,0,0,3
12053,0,0,4,-3,-1,4,2
12054,-2,-1,1,2,0,-3,3
12055,4,-2,-1,3,-3,2,4
12056,4,-2,-1,-1,0,4,5
12057,0,0,0,0,0,0,3
12058,-3,-1,0,0,0,0,3
12059,-1,4,-1,-2,3,0,1
12060,0,0,0,0,0,0,3
12061,-3,3,-3,2,-2,3,0
12062,1,1,-3,1,-1,3,0
12063,0,4,-3,3,-3,-1,0
12064,0,0,0,0,0,0,3
12065,-1,4,-3,-1,4,-3,1
12066,0,0,2,-3,3,-3,2
12067,0,0,0,4,-3,-1,4
12068,-1,3,-3,3,-1,-2,0
12069,0,1,0,-2,0,3,3
12070,1,2,-3,-1,4,-3,1
12071,0,0,0,0,4,-3,1
12072,-1,0,4,-3,-1,4,2
12073,-3,-1,4,-3,-1,4,2
12074,0,0,0,0,0,0,3
12075,0,0,0,0,0,0,3
12076,-2,3,-3,3,-1,-1,0
12078,0,0,4,-3,-1,0,2
12079,4,-3,0,-1,0,0,5
12080,0,0,4,-3,-1,4,2
12081,0,0,0,0,0,0,3
12082,0,4,-1,-2,-1,4,0
12083,0,0,0,0,0,0,3
12084,0,0,0,0,0,0,3
12085,0,0,0,0,4,-3,1
12086,-2,2,-3,3,-2,0,0
12087,4,-1,0,-1,-1,-1,5
12088,-3,3,-3,3,-2,0,0
12089,-2,0,3,-3,2,1,2
12090,0,0,0,0,0,0,3
12091,3,-3,-1,0,4,0,5
12092,4,-3,-1,0,0,0,5
12093,-2,3,0,-3,3,-2,1
12094,-3,3,-2,1,-2,2,0
12095,0,4,-3,-1,0,0,0
12096,-3,-1,0,0,0,0,3
12097,-2,3,-2,1,-2,0,0
12098,0,4,-3,3,-1,-1,0
12099,-1,4,-1,0,-2,3,0
12100,0,0,0,0,0,0,3
12101,3,-3,-1,4,-3,-1,4
12102,1,0,-2,3,-1,-2,4
12103,2,-3,0,3,-3,0,4
12104,-2,-1,-1,0,4,-3,1
12105,-2,3,-3,3,-2,0,0
12106,3,-3,-1,0,0,0,5
12107,-1,1,-1,1,0,-1,3
12108,0,0,0,-1,1,-1,3
12109,3,-1,-1,-1,3,-1,5
12110,0,0,0,0,0,0,3
12111,3,-2,2,-2,-1,3,5
12112,-3,0,3,-2,2,-3,2
12113,-1,0,4,-2,2,-3,2
12114,0,3,-3,3,-3,2,0
12115,-1,0,4,-3,-1,4,2
12116,0,0,0,0,0,4,3
12117,0,4,-3,-1,4,-3,1
12118,2,0,1,-3,-1,4,5
12119,4,-3,3,-3,-1,0,5
12120,0,0,0,0,0,0,3
12121,-1,0,2,-2,1,-1,2
12122,1,-1,2,-3,-1,4,2
12123,-1,4,-3,-1,0,0,0
12124,4,-3,-1,4,-1,-2,4
12125,4,-3,-1,4,-2,1,4
12126,0,0,0,0,0,0,3
12127,0,0,0,0,4,-3,1
12128,-1,0,0,0,0,4,3
12129,0,0,0,0,0,0,3
12130,0,0,0,0,0,0,3
12131,1,0,0,-2,2,-1,1
12132,0,0,0,4,-3,-1,4
12133,0,0,0,0,0,0,3
12134,0,0,0,0,0,0,3
12135,0,0,0,0,0,0,3
12137,4,-3,3,-3,-1,0,5
12138,0,0,0,0,0,0,3
12139,0,0,0,0,0,0,3
12140,0,0,0,0,0,0,3
12141,0,0,0,0,0,0,3
12142,0,0,4,-3,-1,0,2
12143,4,-3,-1,4,-3,-1,4
12144,2,-3,3,-3,-1,0,2
12145,0,4,-3,3,-3,3,0
12146,4,-3,-1,0,0,0,5
12147,4,0,-3,1,0,1,5
12148,-3,0,-1,0,0,0,3
12149,-3,-1,0,0,0,0,3
12150,0,0,4,-3,-1,0,2
12151,0,0,0,0,0,0,3
12152,-2,2,-1,-2,3,-1,1
12153,2,-1,0,1,-1,1,3
12154,-1,-1,-1,-1,0,0,3
12155,4,-3,-1,0,0,4,5
12156,-1,0,0,0,0,0,3
12157,0,3,-3,-1,0,4,0
12158,-1,-1,-1,3,-3,-1,4
12159,2,-2,-1,4,-3,1,4
12160,0,0,4,-3,-1,0,2
12161,0,0,-2,0,1,-1,3
12162,2,-3,2,-1,1,-1,5
12163,4,-3,-1,0,4,-1,5
12164,-3,2,0,-2,3,-3,1
12165,0,0,0,0,0,4,3
12167,-2,3,0,-3,-1,0,0
12168,-2,-1,0,0,0,0,3
12169,-3,-1,0,0,0,0,3
12170,1,-1,1,-1,1,-1,3
12171,0,0,0,0,0,0,3
12172,1,-2,3,-2,0,1,2
12173,0,0,0,0,0,0,3
12174,0,0,0,0,4,-3,1
12175,4,-3,3,-3,-1,0,5
12176,-1,0,0,4,-3,-1,4
12177,0,0,0,0,0,0,3
12178,2,-3,3,-2,2,-3,5
12179,3,-2,0,-1,2,-1,5
12180,0,4,-3,-1,0,0,0
12181,-1,3,-3,1,1,1,0
12183,3,-1,0,0,-1,-1,5
12184,0,4,-1,-1,0,1,0
12185,-1,0,0,4,-3,-1,4
12186,0,4,-1,-1,2,-3,1
12187,-3,3,-3,3,-3,-1,0
12188,0,0,0,0,0,0,3
12189,0,0,0,0,0,4,3
12190,0,0,0,0,0,0,3
12191,-2,-1,0,0,4,0,1
12192,0,0,0,0,0,0,3
12193,0,0,4,-3,3,-3,2
12194,0,0,0,0,0,0,3
12195,0,0,0,0,0,0,3
12196,0,4,-3,3,-3,-1,0
12197,1,0,0,-1,0,1,3
12198,-3,3,-3,3,0,-3,0
12199,0,3,-3,3,-3,-1,0
12200,-3,-1,0,0,4,-3,1
12201,2,1,-3,-1,0,0,3
12202,1,-1,1,0,-2,0,3
12203,-1,4,-3,3,-1,-2,0
12204,0,-3,0,3,-1,-2,4
12205,0,0,2,-3,2,0,2
12206,-3,-1,4,-1,-2,-1,2
12207,0,0,0,0,0,0,3
12208,0,0,0,0,0,0,3
12209,4,-1,-1,1,-2,3,5
12210,0,0,0,0,0,0,3
12211,3,-3,0,0,-1,0,5
12212,0,0,0,0,4,-3,1
12213,-2,0,3,-2,-1,3,2
12214,0,0,0,0,0,0,3
12215,0,-1,0,0,4,-3,1
12216,-3,3,-1,-2,2,-1,1
12217,0,0,0,0,1,-1,3
12218,0,0,0,0,0,0,3
12219,0,0,0,0,0,4,3
12220,-3,2,-2,-1,0,0,0
12221,4,-3,-1,0,0,4,5
12222,-1,1,0,-2,3,-3,1
12223,-3,1,2,-1,-2,-1,2
12224,0,0,0,0,0,0,3
12225,-1,0,0,4,-1,-2,4
12226,0,0,0,0,0,0,3
12227,3,-1,-2,2,-2,-1,4
12228,0,0,0,0,0,0,3
12229,0,-3,3,-3,-1,0,2
12230,0,0,0,0,0,0,3
12231,-3,0,-1,0,4,-3,1
12232,0,-2,3,-3,0,3,2
12233,3,-1,-2,-1,4,-3,5
12234,4,0,-2,0,0,-1,5
12235,0,4,-3,3,-3,0,0
12236,4,0,0,-3,2,0,5
12237,-1,0,0,0,4,-3,1
12238,-2,3,0,-3,0,3,0
12239,0,0,0,0,0,0,3
12240,0,0,0,0,0,0,3
12241,0,0,0,0,0,0,3
12243,1,1,-1,2,-3,3,4
12244,-3,-1,0,0,4,-3,1
12245,-3,-1,0,0,4,-3,1
12246,0,0,0,0,0,0,3
12247,0,4,-3,-1,0,0,0
12248,3,-2,1,-1,-1,-1,5
12249,0,0,0,0,0,0,3
12250,0,0,0,0,0,0,3
12251,0,0,0,0,0,0,3
12252,0,4,-3,-1,0,0,0
12254,-1,-1,4,-3,0,3,2
12255,-3,0,-1,4,-1,1,4
12256,1,-2,-1,4,-3,-1,4
12257,0,-2,3,-3,2,0,2
12258,0,0,0,0,0,0,3
12259,-3,-1,4,-3,-1,0,2
12260,3,-3,1,2,-1,0,5
12261,0,0,0,0,0,0,3
12262,0,0,-1,0,0,1,3
12263,-2,0,-1,4,-1,-1,4
12264,-1,1,-3,3,-2,2,4
12265,4,-3,3,-3,0,-1,5
12266,0,-1,0,1,1,-2,3
12267,-3,-1,0,4,-3,3,4
12268,-3,1,-1,3,-2,1,4
12269,-1,3,-3,3,-1,0,0
12270,0,0,0,0,0,0,3
12271,4,-3,-1,0,0,0,5
12272,-2,3,-2,0,1,0,0
12273,4,-2,-1,-1,0,0,5
12275,-3,3,-1,0,-1,-1,0
12276,0,0,0,0,0,0,3
12277,0,0,-2,2,0,-1,3
12278,0,-1,0,4,-3,3,4
