CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,의류_이미용_저가_clust_id
11171,-3,3,-3,-1,0,0,5
11172,-1,1,0,-2,3,-3,3
11173,0,0,0,0,4,-3,3
11174,0,0,0,4,0,-3,4
11175,2,-1,-2,1,1,1,0
11176,-1,1,0,0,-2,3,0
11177,0,0,0,0,4,-2,3
11178,-3,3,-2,2,-3,1,5
11179,-3,1,2,-2,1,-2,2
11180,2,-3,3,-1,-1,-1,1
11181,0,0,0,4,-3,-1,4
11182,-2,-1,1,0,2,-3,0
11183,0,0,0,4,-3,3,4
11184,-1,2,-3,1,2,-2,3
11185,-1,-1,-1,1,0,2,0
11186,2,-2,1,0,-2,1,1
11187,-1,3,-3,2,0,1,5
11188,-3,3,-3,-1,0,0,5
11189,-3,-1,0,0,0,4,0
11190,4,-3,-1,0,0,0,1
11191,0,3,-2,1,-1,2,5
11192,0,1,-1,0,2,-1,3
11193,0,-2,3,-2,1,0,2
11194,-2,-1,0,3,-3,3,4
11196,2,1,-2,-1,2,-1,3
11197,4,-3,-1,0,0,0,1
11198,3,-3,3,-3,3,-2,1
11199,0,0,0,0,0,0,0
11200,0,0,0,0,0,4,0
11201,3,-1,0,0,-1,-1,1
11202,2,-3,1,-1,-1,0,1
11203,1,2,-2,1,-1,1,5
11204,0,0,-2,3,-1,-2,4
11205,3,-1,0,-1,0,2,1
11206,0,0,0,0,0,4,0
11207,3,-1,-2,3,0,-1,4
11208,0,4,-3,0,0,-1,5
11209,-1,4,0,-3,0,3,3
11210,-1,0,-1,0,-1,3,0
11211,0,0,0,0,0,0,0
11212,-3,3,-2,-1,-1,0,5
11213,3,-1,1,-1,-2,2,1
11214,-3,3,0,-3,3,-3,3
11215,4,-3,0,-1,0,4,1
11216,-1,3,-1,-2,2,-2,3
11217,-2,1,0,-2,2,-2,3
11218,4,-2,-1,2,-2,-1,4
11219,3,-3,2,-1,0,2,1
11220,0,0,4,-3,0,3,2
11221,3,-1,0,-2,2,0,1
11222,1,-3,2,-1,1,0,1
11223,0,0,4,-2,2,-2,2
11224,-1,1,1,1,-2,0,0
11225,-2,2,-3,-1,0,4,5
11226,0,1,-2,3,-3,3,4
11228,-1,2,-2,1,-1,0,5
11229,-3,3,-3,3,-2,2,5
11230,-2,-1,3,-3,0,-1,2
11231,4,0,-3,3,0,-3,4
11232,-2,0,0,-1,3,-2,3
11233,1,0,0,-2,2,-1,3
11234,3,-2,1,-2,-1,4,1
11235,-2,2,-3,0,3,-1,3
11236,-2,3,-1,-1,0,-1,5
11237,3,-3,1,-1,3,0,1
11238,2,0,-2,0,-1,3,0
11239,3,-3,2,0,0,0,1
11240,-2,0,0,2,-2,1,0
11241,-1,3,-2,2,-3,3,5
11242,1,0,-1,2,-3,2,4
11243,-3,3,-1,-1,-1,3,5
11244,-2,3,-3,3,-1,-1,5
11245,3,-1,0,0,-1,-1,1
11246,0,1,0,-2,2,0,3
11247,0,-3,-1,4,-3,0,4
11248,3,-2,1,1,-1,0,1
11249,0,0,0,0,0,0,0
11250,-1,-2,3,-3,3,-3,2
11251,2,-3,3,-3,3,-3,1
11252,0,2,-2,3,-3,2,5
11253,3,-1,-2,0,3,0,1
11254,-1,-1,2,-2,0,1,2
11255,-2,-1,0,4,-3,-1,4
11256,4,-3,-1,4,-3,3,4
11258,3,-3,-1,4,-2,0,4
11259,-3,2,1,-2,0,2,0
11260,4,-3,-1,0,4,-3,1
11261,0,4,-3,3,-2,2,5
11262,0,0,4,-3,-1,0,2
11263,3,-2,-1,3,-3,1,4
11264,2,-1,-1,1,-1,0,4
11265,1,-1,0,1,-1,0,0
11266,-1,-1,-1,0,3,-1,3
11267,1,-2,0,1,-2,3,4
11268,-1,-2,3,-1,-1,2,2
11269,-1,3,-2,0,1,0,5
11270,-2,2,0,1,-3,1,5
11271,0,-2,3,-2,2,-3,2
11272,0,0,0,0,0,4,0
11273,-3,-1,4,-3,-1,0,2
11274,-2,-1,3,-3,3,-2,2
11275,1,-1,2,-2,0,0,2
11276,0,0,-1,3,-3,3,4
11277,0,-2,-1,0,3,-1,3
11278,-1,-1,2,-1,-2,1,2
11279,1,2,0,-2,1,-1,3
11280,0,0,-1,0,1,-1,0
11281,1,0,1,-3,2,-1,2
11282,-3,-1,0,0,0,0,0
11283,-1,-1,1,-1,1,0,0
11284,2,0,0,-1,0,1,0
11285,0,0,0,0,4,-3,3
11286,0,-1,-2,-1,4,0,3
11287,0,-2,3,0,-3,3,2
11288,-3,-1,4,0,-2,1,2
11289,-2,-1,3,-3,-1,0,2
11290,4,-3,-1,0,4,-3,1
11291,3,-1,-2,3,-2,-1,4
11292,0,0,4,-3,3,-3,2
11293,-2,3,-2,1,-1,1,5
11294,1,-3,0,3,-3,1,4
11295,2,1,-2,2,-1,-1,4
11296,0,0,0,0,0,0,0
11297,-1,4,-2,1,-2,3,5
11298,3,-3,0,-1,4,-2,1
11299,3,-1,-2,3,-1,0,4
11300,3,0,-3,2,-2,-1,4
11301,0,0,0,0,0,0,0
11302,0,0,0,0,0,0,0
11303,1,-1,1,-1,1,1,1
11304,-2,1,-1,0,0,2,0
11305,-1,2,-3,2,-2,3,5
11306,3,0,-1,1,-3,2,4
11307,0,-2,2,0,0,-1,2
11309,-2,-1,1,2,-3,3,4
11310,-3,0,-1,0,4,-3,3
11311,-2,0,-1,-1,4,-3,3
11312,0,1,1,-3,1,1,2
11313,0,3,-2,1,-2,-1,5
11314,0,0,0,0,0,0,0
11315,3,-3,3,-2,1,-1,1
11316,-1,0,-1,3,-3,1,4
11317,0,-2,3,-3,3,-3,2
11318,0,0,0,0,0,0,0
11319,-1,2,-3,3,-1,0,5
11320,-3,2,-1,2,-2,0,5
11321,-3,3,-3,0,3,-3,3
11322,0,0,0,0,4,-2,3
11323,-2,0,0,1,-1,0,0
11324,-1,4,-3,0,3,0,3
11325,2,-2,0,0,1,1,1
11326,-1,4,-3,0,3,-3,3
11327,-1,2,1,-2,-1,0,0
11328,-3,0,-1,4,-3,3,4
11329,4,-1,0,-2,-1,4,1
11330,0,0,0,0,0,0,0
11331,0,0,0,0,0,0,0
11332,1,-1,-2,2,1,-1,4
11333,-1,3,-1,-1,-1,3,5
11334,-2,1,-1,1,-2,3,5
11335,-1,0,-1,0,-1,3,0
11336,-1,4,-3,-1,0,0,5
11337,-1,-1,-1,3,-3,3,4
11338,0,-1,1,0,0,-2,0
11339,-3,0,-1,4,-2,2,4
11340,3,-3,3,-3,3,-1,1
11341,0,-2,-1,3,-1,0,4
11342,-3,-1,4,-3,-1,4,2
11343,-1,2,-1,1,-1,0,5
11344,-1,2,-1,2,-2,0,5
11345,-3,3,-3,3,-3,3,5
11346,0,0,0,4,-3,-1,4
11347,-3,2,1,-1,-1,2,0
11348,-3,-1,4,-3,0,3,2
11349,2,0,0,0,-1,1,0
11350,0,4,-3,-1,4,0,3
11351,0,2,-3,2,-2,1,5
11352,1,0,-1,0,1,-2,0
11353,-3,3,-1,-1,-1,3,5
11354,-2,2,-2,2,0,0,5
11355,-1,2,-3,0,3,-1,3
11356,0,-3,3,-3,0,-1,2
11357,0,0,-1,0,4,-3,3
11358,2,-3,3,-1,-2,3,1
11359,-1,0,1,-1,2,-3,3
11360,0,0,0,4,-3,-1,4
11361,0,0,1,0,-2,2,0
11362,0,4,-3,1,-1,3,5
11363,1,2,-1,-1,0,1,0
11364,-3,3,-2,0,1,0,5
11365,3,0,-3,3,-1,-2,4
11366,1,-2,-1,3,-3,2,4
11367,0,0,0,0,0,0,0
11368,1,1,-2,3,-1,0,4
11369,0,0,0,0,0,0,0
11370,-3,1,-1,-1,0,0,0
11371,1,-1,2,1,-2,1,0
11372,2,-1,2,-2,1,-1,1
11373,-2,0,2,-3,2,1,2
11374,3,-2,1,0,-2,3,1
11375,-1,0,0,0,4,0,3
11376,-2,3,-2,1,0,-1,5
11377,0,1,1,-3,2,-1,3
11378,0,0,1,0,0,-2,0
11379,0,0,0,4,-3,3,4
11380,-2,3,-3,-1,4,-3,3
11381,-1,2,1,-1,-2,3,0
11382,-1,0,4,-3,0,-1,2
11383,-3,3,0,-3,3,0,3
11384,3,-2,-1,3,-3,3,4
11385,2,-1,-1,-1,3,-2,1
11386,0,0,4,0,-3,-1,2
11387,4,-3,-1,0,0,0,1
11388,-2,3,-2,1,0,-1,5
11389,-3,1,-1,-1,0,0,0
11390,3,-2,1,-1,2,-1,1
11391,2,-1,-1,1,-1,1,4
11392,0,4,-3,3,-3,-1,5
11393,-3,2,-2,3,-2,1,5
11394,3,-2,-1,-1,0,4,1
11395,-2,0,2,-2,0,-1,2
11396,0,4,-3,2,1,-3,5
11397,-3,-1,0,0,0,0,0
11398,-1,0,0,0,2,-1,3
11399,4,-3,-1,0,0,0,1
11400,3,-2,-1,-1,4,-1,1
11401,0,0,0,-2,2,-1,3
11402,-1,-1,0,3,-2,1,4
11403,0,-1,0,-1,3,-3,3
11404,-2,3,-1,-1,1,-2,3
11405,-2,2,1,-3,2,1,3
11406,0,4,0,-1,-2,2,5
11407,-3,2,0,-1,0,0,0
11408,4,-3,-1,4,-2,0,4
11409,0,-1,-1,2,-1,1,4
11410,-2,2,-1,0,0,2,5
11411,-2,0,0,2,-1,-1,0
11412,-2,3,-3,3,-3,0,5
11413,2,0,0,0,-2,1,0
11414,0,0,3,-2,1,-2,2
11415,0,-1,4,-2,-1,-1,2
11416,-1,0,-2,2,1,0,0
11417,-2,0,-1,2,-2,3,5
11418,4,0,-3,3,-3,-1,4
11419,-3,3,-3,3,0,-3,5
11420,0,0,0,0,0,0,0
11421,1,1,-3,3,-1,0,4
11422,2,1,-3,2,0,0,4
11423,0,0,0,0,0,0,0
11424,2,0,0,-1,1,-1,1
11425,4,-3,-1,0,0,0,1
11426,-2,3,-3,3,-3,2,5
11427,-2,3,-3,3,-3,3,5
11428,2,-1,1,0,0,0,1
11429,1,0,0,-1,0,3,0
11430,0,0,0,0,0,0,0
11431,-3,-1,4,0,-3,3,2
11432,2,1,-2,-1,2,1,3
11433,3,-2,2,-3,2,-2,1
11434,-1,3,-3,3,-3,3,5
11435,-3,3,-2,2,-3,2,5
11436,0,0,0,0,0,4,0
11437,3,-3,3,0,-3,3,1
11438,-3,3,-3,-1,0,0,5
11439,-3,-1,0,0,4,-3,3
11440,0,0,4,-3,-1,4,2
11441,-1,2,-3,1,2,0,3
11442,-2,0,0,1,-1,1,0
11443,0,-3,3,0,-3,-1,2
11444,1,0,-1,1,-1,0,0
11445,-3,3,-3,3,-3,2,5
11446,0,0,1,-2,0,3,0
11447,0,-2,1,1,-2,3,4
11448,0,-3,1,2,-2,1,4
11449,-1,0,1,-2,3,-3,3
11450,-1,0,0,0,0,0,0
11451,-2,2,1,-3,3,0,3
11452,1,-1,-1,3,-3,2,4
11453,1,0,-1,3,-3,2,4
11454,3,-1,0,-2,2,1,1
11455,2,0,-1,-1,3,-3,3
11456,-1,0,3,-1,1,-2,2
11457,-1,1,-2,2,-1,1,5
11458,-1,-1,0,4,-2,-1,4
11459,-2,2,-2,0,0,0,5
11460,0,-1,0,0,0,-1,0
11462,-1,-1,1,-2,0,2,2
11463,0,0,0,0,0,0,0
11464,0,0,0,0,0,0,0
11465,-2,-1,2,1,-1,-2,0
11466,-1,0,1,-2,3,-3,3
11467,0,-2,1,-1,1,0,0
11468,0,1,0,-1,0,2,0
11469,3,-3,3,0,-2,1,1
11470,0,0,0,4,-3,3,4
11471,3,0,-2,2,-3,3,4
11472,0,4,-3,-1,4,-3,3
11473,0,0,0,0,4,0,3
11474,3,0,-3,0,3,-2,3
11475,1,0,1,0,0,-1,0
11476,1,1,-2,3,-1,0,4
11477,-1,4,-3,-1,0,4,5
11478,0,0,4,-3,-1,4,2
11479,2,-1,1,0,-3,3,4
11480,-2,3,-2,1,1,-3,5
11481,1,-2,2,-3,3,-2,1
11482,-1,0,0,2,-3,2,4
11483,0,-2,1,-1,0,-1,0
11484,0,-3,3,0,-1,-2,2
11485,2,-1,-1,3,-3,2,4
11486,0,0,0,0,0,0,0
11487,1,0,0,-1,-1,3,0
11488,0,-1,-1,0,0,0,0
11489,-1,1,-1,2,-2,1,5
11490,-2,3,-1,0,-1,-1,5
11491,-1,4,-2,1,1,-3,5
11492,0,-2,2,-3,1,1,2
11493,-1,2,0,-3,3,-1,3
11494,-1,4,0,-3,1,2,3
11495,-1,3,-2,2,-3,3,5
11496,0,-3,-1,4,-1,-1,4
11497,3,-3,1,-1,3,-1,1
11498,0,4,-3,-1,4,0,3
11499,0,4,-3,-1,0,0,5
11500,2,0,1,-3,3,0,1
11501,0,0,0,4,-3,3,4
11502,-3,2,0,-2,3,-3,3
11503,0,-1,4,-3,3,-1,2
11504,0,0,0,0,4,-3,3
11505,1,-1,0,1,-1,0,0
11506,0,0,0,0,0,0,0
11507,0,1,-1,1,-2,3,0
11508,4,0,-3,2,0,-2,4
11509,-1,-2,3,-2,1,-1,2
11510,-1,0,-1,1,2,-1,3
11511,-2,3,-1,-2,3,-3,3
11512,-3,2,0,-1,0,0,0
11513,2,-2,-1,3,-1,-1,4
11514,-1,0,0,4,-3,0,4
11515,0,3,-1,-1,-1,3,5
11516,0,0,-3,3,-3,0,4
11517,-3,3,-3,2,1,-3,5
11518,-1,-1,0,1,1,-2,0
11519,-3,3,-1,-2,0,3,3
11520,0,0,0,0,4,0,3
11521,-3,3,-3,0,-1,4,5
11522,-3,3,0,-3,1,2,3
11523,1,-2,3,-2,1,-2,2
11524,2,1,-3,1,2,-2,3
11525,0,-2,1,-2,2,0,2
11526,3,-2,-1,3,-1,-2,4
11527,3,0,-3,3,-3,2,4
11528,3,-3,-1,0,4,-1,1
11529,0,2,-1,-2,2,-1,3
11530,-1,0,3,-2,0,2,2
11531,3,-2,0,1,-1,-1,1
11532,-2,1,-2,2,-2,0,5
11533,1,-1,1,-2,3,-2,1
11534,-2,3,-3,3,-2,0,5
11535,-2,0,1,-1,1,0,0
11536,-1,0,0,4,-3,-1,4
11537,2,-1,1,-2,3,-3,1
11538,1,0,-3,2,0,0,4
11539,-1,0,4,-3,-1,4,2
11540,-3,3,-3,3,-1,-2,5
11541,0,1,-2,3,-1,-2,4
11543,3,-2,-1,-1,4,0,1
11544,4,-3,3,-3,3,-1,1
11545,3,-2,0,1,-1,0,1
11546,0,1,-1,1,0,-1,0
11547,-3,3,-2,1,-1,-1,5
11548,-3,3,-2,0,1,0,5
11549,1,0,0,-1,1,-1,0
11550,3,0,-3,3,0,-2,4
11551,1,2,-2,1,-2,3,5
11552,0,3,-2,-1,3,-3,3
11553,-3,3,0,-2,0,-1,3
11554,-2,1,2,-1,-2,0,0
11555,1,-1,0,0,2,-2,0
11556,0,4,-3,-1,0,0,5
11557,3,-3,3,-2,2,-3,1
11558,0,0,0,4,-3,-1,4
11559,-3,0,3,-2,0,-1,2
11560,0,0,0,0,0,0,0
11561,2,-3,1,0,1,-2,1
11562,3,-2,0,0,1,-2,1
11563,1,0,0,-2,2,1,3
11564,3,0,-1,0,-2,3,4
11565,1,-1,2,-3,2,-2,2
11566,0,0,1,-1,1,-1,0
11567,3,-1,-1,0,1,-2,1
11568,-3,3,-2,1,-1,1,5
11569,-1,2,0,0,0,0,0
11570,0,2,-3,-1,4,-2,3
11571,0,4,-2,1,-2,-1,5
11572,2,-1,-2,3,-2,1,4
11573,1,-1,1,-1,0,1,0
11574,0,0,4,-2,-1,3,2
11575,-1,-2,1,1,-2,3,0
11577,4,-3,3,-2,-1,-1,1
11578,-1,1,0,-2,3,-1,3
11579,0,-1,1,-1,1,-2,0
11580,3,0,-1,-2,3,-3,1
11581,0,0,-3,3,-2,0,4
11582,-2,-1,3,-3,3,-1,2
11583,-3,3,-1,-2,2,-2,3
11584,-2,3,-2,1,-1,0,5
11585,0,0,0,0,4,-3,3
11586,1,-1,1,-2,2,-1,1
11587,2,-3,2,-2,3,-1,1
11588,-1,0,0,4,0,-3,4
11589,-3,1,0,1,0,-1,0
11590,3,-1,0,-1,1,-1,1
11591,0,0,0,0,0,0,0
11592,-3,3,-3,-1,0,4,5
11593,3,-2,0,1,-2,3,4
11594,3,-3,3,-3,-1,0,1
11595,-1,0,1,-1,0,1,0
11596,3,-2,-1,3,-2,1,4
11597,-1,2,-3,1,2,-3,3
11598,1,0,-2,3,-3,2,4
11599,3,-1,0,1,-3,3,4
11600,2,-1,0,2,-1,-1,4
11601,-1,0,0,-1,3,-3,3
11602,0,1,1,-1,-1,0,0
11603,-3,-1,0,0,0,0,0
11604,-3,-1,0,4,-3,-1,4
11605,3,-3,0,3,0,0,4
11606,2,0,-2,1,0,-2,4
11607,-2,3,-1,-2,3,-3,3
11608,0,0,0,0,0,0,0
11609,0,1,-2,-1,3,-3,3
11610,3,-1,-2,2,-2,3,4
11611,0,0,-1,1,2,-1,0
11612,-3,3,-2,1,1,-3,5
11613,0,-3,2,0,-2,3,2
11614,0,-1,0,0,0,4,0
11615,0,4,-3,3,-1,-2,5
11616,4,-3,-1,0,0,4,1
11617,2,-1,1,0,0,-1,1
11618,0,4,-1,-2,2,-2,3
11619,3,-1,-1,-1,3,0,1
11620,-2,2,0,0,-1,1,0
11621,-3,1,-1,3,-1,-1,5
11622,-1,1,-1,1,0,0,0
11623,4,0,-3,1,2,-1,1
11624,-1,2,-3,1,2,-2,3
11625,3,-2,0,-1,3,-3,1
11626,-1,1,-2,3,-1,0,5
11627,3,-1,1,-3,0,3,1
11628,0,0,0,0,0,0,0
11629,0,1,2,-2,-1,0,2
11630,-3,3,-3,3,-1,0,5
11632,2,-1,1,-1,-1,3,1
11633,2,-3,3,-1,-1,2,1
11634,0,-1,0,0,0,-1,0
11635,1,-1,-1,3,-3,3,4
11636,-1,1,1,-3,0,-1,2
11637,3,-2,1,-2,1,0,1
11638,-1,1,0,0,-1,1,0
11639,0,0,0,0,4,-3,3
11640,1,0,-1,-1,3,-3,3
11641,2,-2,0,-1,0,0,1
11642,-1,3,0,-3,2,1,3
11643,3,-3,1,2,-3,3,4
11644,-3,3,-3,-1,0,0,5
11645,-3,0,-1,4,-1,-2,5
11646,1,-1,1,0,-2,1,0
11647,-1,-1,3,-3,3,0,2
11648,0,4,-3,-1,0,0,5
11649,-2,2,-1,1,-3,2,5
11650,2,-1,2,-3,0,3,1
11651,-3,-1,0,0,4,-3,3
11652,0,3,-2,2,-3,-1,5
11653,-3,1,0,1,-1,-1,0
11655,-1,3,-1,-1,0,1,5
11656,-1,4,-3,3,-3,-1,5
11657,0,0,0,0,0,0,0
11658,-1,1,0,-1,2,-2,3
11659,4,-3,3,-3,0,-1,1
11660,2,-2,-1,3,-3,3,4
11661,1,-1,1,0,0,-2,0
11662,0,0,0,4,-3,3,4
11663,0,1,1,-3,2,0,3
11664,3,-2,2,-1,0,-1,1
11665,-1,-1,1,0,-1,1,0
11666,0,0,3,-1,1,-2,2
11667,3,-1,0,1,-3,2,4
11668,-2,3,-1,-2,3,-2,3
11669,-2,0,-1,3,-2,-1,4
11670,-3,3,-3,3,-3,0,5
11671,4,0,-1,0,-1,1,1
11672,-3,3,-3,1,2,-1,5
11673,1,-2,0,0,3,-2,1
11674,-1,4,-3,-1,4,-1,3
11675,-2,1,1,-2,3,-3,3
11676,-1,1,0,-1,0,1,0
11677,0,-1,1,-2,1,2,2
11678,-3,3,-3,3,-3,-1,5
11679,0,0,1,-1,1,-2,0
11680,-3,3,-3,-1,4,0,3
11681,4,-3,-1,4,-3,-1,4
11682,3,-2,2,-2,0,0,1
11683,-3,3,-2,-1,2,-1,3
11684,-2,0,0,1,0,-1,0
11685,3,-3,3,-3,3,-3,1
11686,1,0,2,-3,3,-2,2
11687,-3,0,1,2,-1,-2,0
11688,3,-3,0,-1,0,0,1
11689,2,0,0,1,-3,2,4
11690,-1,2,-3,1,-1,1,5
11691,-3,2,1,-1,-2,1,0
11692,-3,-1,4,-3,-1,4,2
11693,-3,0,2,1,-1,0,0
11694,-2,1,-2,2,0,0,5
11695,0,0,0,0,0,0,0
11696,2,0,-3,3,0,-3,4
11697,-1,4,-1,1,-3,3,5
11698,2,0,-1,0,1,-2,0
11699,1,-2,2,-1,0,-1,1
11700,0,0,1,-1,1,0,0
11701,0,3,0,-3,1,2,3
11702,0,2,-3,0,2,-2,3
11703,0,0,0,0,0,0,0
11704,0,4,-3,-1,0,0,5
11705,0,0,0,0,0,0,0
11706,-1,1,0,0,-2,3,0
11707,2,-2,-1,4,-3,3,4
11708,1,-2,2,0,0,0,1
11709,-3,0,2,0,-1,1,0
11710,3,-3,3,-2,0,1,1
11711,-2,3,0,-2,-1,3,0
11712,-1,-1,3,-1,-1,0,2
11713,4,-3,-1,0,0,0,1
11714,0,0,0,0,0,0,0
11715,-3,3,-1,-2,3,0,3
11716,-2,2,0,-1,0,0,0
11717,3,-3,-1,0,4,-3,1
11718,-3,-1,4,0,0,-1,2
11719,4,-3,3,-3,3,0,1
11720,0,0,-2,3,-2,-1,4
11721,4,-3,-1,0,0,4,1
11722,0,-2,0,0,1,-1,0
11723,-2,3,-1,-1,1,0,3
11724,-3,2,-1,0,2,-3,3
11725,0,0,3,-1,-2,0,2
11726,1,1,1,-2,-1,3,0
11728,3,-1,-2,3,-1,-2,4
11729,3,0,-3,3,-3,3,4
11730,0,1,-1,2,-3,1,4
11731,1,0,0,0,-1,1,0
11732,4,-3,3,-3,-1,4,1
11733,-2,-1,4,-3,2,-2,2
11734,4,-3,-1,0,0,0,1
11735,2,-2,1,-1,1,0,1
11736,3,-3,0,3,-1,0,4
11737,3,-2,-1,3,-3,2,4
11738,0,4,-2,-1,0,3,5
11739,-3,3,-3,2,-1,1,5
11740,1,0,-1,1,-1,1,0
11741,-1,2,1,-3,2,0,3
11742,0,0,0,0,0,4,0
11743,-1,4,-3,0,3,0,3
11744,3,-3,1,1,0,1,1
11745,0,-3,0,3,0,-3,4
11746,0,0,0,0,0,0,0
11747,-1,0,1,-1,0,1,0
11748,0,-2,3,0,-2,1,2
11749,0,0,0,0,4,-1,3
11750,0,0,0,0,0,0,0
11751,0,-3,3,-1,1,-2,2
11752,3,-3,2,-2,3,-2,1
11753,1,0,2,-2,-1,2,2
11754,0,1,-3,0,2,1,3
11755,0,4,-3,3,-3,-1,5
11756,0,0,4,-3,-1,4,2
11757,-3,3,0,-2,1,-2,3
11758,-1,0,0,0,-1,3,0
11759,0,0,0,0,0,-1,0
11760,0,4,-1,-2,-1,0,5
11761,-3,3,-3,3,-2,1,5
11762,0,-2,3,-2,1,-2,2
11763,0,-2,3,-3,3,-3,2
11764,0,0,0,0,0,0,0
11765,1,-1,1,-1,1,1,1
11766,1,-1,-1,2,0,-1,4
11767,0,2,-3,3,-1,0,5
11768,0,0,-2,1,1,0,0
11769,0,-1,0,1,0,-1,0
11770,0,3,-2,2,-2,-1,5
11771,-1,1,-1,0,-1,3,0
11772,-1,1,0,-1,0,0,0
11773,-2,0,-1,3,0,-3,0
11774,1,-3,3,0,-3,3,2
11775,4,-3,-1,4,-3,-1,4
11776,0,-3,3,-3,3,-3,2
11777,0,0,-1,1,-1,0,0
11778,0,4,-3,-1,0,4,5
11779,-3,-1,4,-2,2,-2,2
11780,1,-1,0,1,-1,0,0
11781,2,-1,2,-3,3,-3,1
11782,0,0,1,0,-1,0,0
11783,-3,3,-3,-1,0,0,5
11784,0,4,-2,-1,-1,4,5
11785,-1,0,0,4,0,-1,4
11786,0,0,0,4,-1,-2,4
11787,0,3,-3,3,-3,2,5
11788,-1,0,4,-1,0,-2,2
11789,0,0,0,0,-1,0,0
11790,-2,1,0,0,-2,0,0
11791,0,-1,3,-2,1,-1,2
11792,3,-2,0,1,0,-2,1
11793,0,-2,-1,3,0,-1,4
11794,2,-2,3,-2,-1,-1,1
11795,-3,0,-1,0,4,0,3
11796,2,-1,0,0,1,-2,1
11797,-2,2,-1,-1,2,0,3
11798,1,0,0,-1,0,0,0
11799,0,0,0,0,4,-3,3
11800,-3,3,0,0,-2,1,5
11801,0,-1,0,4,-3,3,4
11802,-1,-1,-1,3,0,-1,4
11803,0,-1,0,1,-2,2,4
11804,1,-1,1,-1,1,-2,1
11805,-2,0,-1,0,3,-3,3
11806,-1,3,-1,0,-2,0,5
11807,1,-2,2,-2,-1,3,2
11808,-2,0,1,-1,3,-1,3
11809,0,3,0,-1,-2,3,5
11810,3,-3,3,-1,-1,-1,1
11811,0,-1,-1,3,-3,1,4
11812,0,0,0,0,0,0,0
11813,-3,3,-1,-2,1,1,3
11814,0,0,4,-3,-1,0,2
11815,-2,2,0,-1,1,0,3
11816,-1,4,-3,-1,0,4,5
11817,-1,2,1,-3,2,-2,3
11818,0,0,0,0,0,4,0
11819,3,-3,3,-3,2,0,1
11820,1,0,2,-1,-1,2,0
11821,3,-2,0,0,2,-3,1
11822,-2,1,-2,1,0,-1,5
11823,3,-1,-1,-1,2,1,1
11824,0,3,-3,3,-3,0,5
11825,1,1,0,-2,2,1,3
11826,1,0,0,0,0,-2,0
11827,0,3,-3,0,3,-3,3
11828,-2,-1,0,0,4,-3,3
11829,0,4,-3,-1,0,4,5
11830,0,-1,1,-3,3,-3,2
11831,-1,-1,3,-2,1,-2,2
11832,3,-1,-1,1,-1,1,4
11833,-1,0,0,4,-3,3,4
11834,0,4,-3,-1,4,-3,3
11835,1,0,-1,1,-1,1,0
11836,4,-3,3,-1,-1,0,1
11837,-3,2,1,-2,1,0,3
11838,2,-3,2,0,-1,1,1
11839,-3,3,-2,1,-2,-1,5
11840,-2,0,0,-1,0,3,0
11841,-1,1,-2,3,-1,-1,5
11842,-2,2,-2,-1,0,4,5
11843,0,3,0,-1,0,-1,0
11844,2,-3,3,0,-2,-1,1
11845,2,1,-3,3,-1,0,4
11846,0,-2,1,0,-1,1,0
11847,3,-3,3,-3,1,2,1
11848,0,1,-1,0,1,-2,0
11849,-1,1,0,0,-2,3,0
11850,2,0,-1,1,-1,0,4
11851,-1,-1,2,-2,-1,3,2
11852,0,-2,0,-1,3,-1,3
11853,0,0,2,-2,0,-1,2
11854,3,-2,-1,1,-1,3,4
11855,3,0,0,-1,0,-2,1
11856,-3,3,-3,3,-3,0,5
11857,0,-1,0,0,0,0,0
11859,0,4,-3,0,0,-1,5
11860,0,4,-3,-1,4,-2,3
11861,0,0,0,0,0,0,0
11862,-3,-1,0,0,0,0,0
11863,-1,0,4,-2,0,-1,2
11864,1,-2,2,-2,-1,4,2
11865,2,-1,1,-1,0,0,1
11866,-1,-1,3,-1,0,-2,2
11867,0,1,0,0,-2,3,0
11869,0,-2,3,-1,-1,-1,2
11870,-1,3,-1,0,-1,-1,5
11871,-3,0,0,3,-3,1,4
11872,-1,0,0,1,-1,-1,0
11873,-3,3,-1,-1,-1,3,5
11874,1,-1,1,-2,0,3,1
11875,0,3,0,-1,-1,0,0
11876,2,-3,0,3,-3,3,4
11877,-2,1,1,-1,2,-3,3
11878,2,-1,-1,2,-2,1,4
11879,-2,1,1,-2,3,-2,3
11880,-2,2,-3,3,-3,3,5
11881,3,-1,-1,1,-1,-1,4
11882,2,0,0,0,0,0,0
11883,0,0,4,-3,-1,0,2
11884,-2,3,-2,2,-3,2,5
11885,2,-2,0,-1,2,0,1
11886,-1,0,0,2,-3,0,4
11887,0,-3,3,-3,0,3,2
11888,3,-2,0,2,-2,1,4
11889,-3,2,0,-1,0,1,0
11890,0,0,0,0,0,4,0
11891,1,2,-1,-2,1,1,3
11892,-3,3,-3,3,-2,-1,5
11893,0,0,0,0,0,0,0
11895,-1,3,-2,-1,-1,0,5
11896,0,-1,0,-1,3,-3,3
11897,-1,0,4,-1,-1,1,2
11898,-3,2,1,-2,-1,0,0
