CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_중가_clust_id
10646,0,0,0,0,0,0,0
10647,0,0,0,0,0,0,0
10648,0,0,0,0,0,4,0
10649,4,-3,-1,0,0,4,1
10650,-3,2,1,-3,-1,0,5
10651,-2,1,0,-2,0,3,0
10652,-1,3,-3,3,-3,3,3
10653,0,0,4,-3,-1,4,5
10654,0,0,0,4,-3,-1,4
10655,-3,-1,0,0,0,4,0
10656,-3,-1,4,-3,-1,0,5
10657,-2,-1,-1,0,4,-3,2
10658,0,0,0,0,0,0,0
10659,0,0,0,0,0,0,0
10660,-1,-2,-1,4,-3,-1,4
10661,0,0,0,0,0,0,0
10662,0,0,0,0,0,0,0
10663,-3,-1,0,4,-3,3,4
10664,4,-3,0,-1,0,4,1
10665,0,0,0,4,-3,3,4
10666,0,0,4,-3,-1,0,5
10667,0,0,0,0,0,0,0
10668,0,0,4,-3,-1,0,5
10669,-3,-1,0,4,0,-3,4
10670,0,0,0,0,0,0,0
10671,-1,0,4,-3,3,-3,5
10672,0,4,-3,-1,0,0,3
10673,-3,-1,4,-2,0,-1,5
10674,0,0,0,0,4,-3,2
10675,0,0,0,0,0,0,0
10676,0,0,0,0,0,0,0
10677,0,0,0,0,0,4,0
10678,-2,-1,-1,4,-3,0,4
10679,0,0,0,0,0,0,0
10680,-3,-1,0,0,0,0,0
10681,0,0,0,0,0,0,0
10682,0,0,-1,0,-1,3,0
10683,-3,3,-1,0,-1,0,3
10684,-3,-1,0,0,4,-3,2
10685,0,-3,-1,4,-2,-1,4
10686,4,-3,-1,0,4,-3,1
10687,0,-1,-1,1,2,-2,0
10688,0,0,0,4,-3,-1,4
10689,0,0,0,0,4,-2,2
10690,0,4,-3,-1,0,0,3
10691,0,0,0,0,0,0,0
10692,0,4,-3,-1,0,0,3
10693,0,0,0,4,-3,-1,4
10694,0,0,0,0,0,4,0
10696,4,-2,-1,-1,0,4,1
10697,1,0,-2,2,-1,1,4
10698,-2,0,3,-3,3,-2,5
10699,1,-2,1,2,-3,3,4
10700,-3,2,1,-2,1,-1,2
10701,0,0,0,0,0,0,0
10702,3,-3,-1,4,-3,-1,4
10703,0,1,-2,3,-3,-1,4
10704,-1,-2,-1,0,0,0,0
10705,0,0,0,0,0,0,0
10706,0,0,0,0,0,0,0
10707,4,-3,-1,0,0,0,1
10708,0,0,0,0,0,0,0
10709,-3,-1,0,0,0,0,0
10710,0,0,0,0,4,-3,2
10711,0,4,-3,-1,4,-3,2
10712,-3,-1,0,0,4,-3,2
10713,0,0,0,4,-1,-2,4
10714,0,4,-3,-1,0,4,3
10715,0,0,0,0,0,0,0
10716,0,0,0,0,0,0,0
10717,0,0,0,0,0,0,0
10719,0,-1,0,0,0,0,0
10720,4,-3,-1,4,-3,-1,4
10721,-1,2,-2,0,0,-1,3
10722,0,0,-1,-1,0,4,0
10723,2,-2,3,-1,0,-1,1
10724,-2,-1,3,-3,3,-3,5
10725,0,0,0,0,0,0,0
10726,0,0,0,0,0,0,0
10727,0,0,0,0,0,0,0
10728,0,0,0,4,-3,-1,4
10729,0,0,0,0,0,0,0
10730,0,0,0,0,0,0,0
10731,0,0,4,-3,-1,0,5
10732,0,0,0,0,0,4,0
10733,-3,-1,4,-1,-1,-1,5
10734,0,0,0,4,-3,-1,4
10735,0,0,0,0,4,-3,2
10736,0,0,0,0,0,0,0
10737,0,0,0,4,-3,-1,4
10738,0,4,-3,-1,0,0,3
10739,0,4,-3,-1,0,0,3
10740,4,-3,-1,0,4,-3,1
10741,-3,0,3,-1,-2,0,5
10742,3,-3,3,-1,-2,3,1
10743,0,0,0,0,0,0,0
10744,4,-3,-1,0,0,0,1
10745,0,0,0,0,0,0,0
10746,0,0,0,0,0,0,0
10747,0,0,0,0,0,0,0
10748,-2,2,-2,-1,3,-1,2
10749,0,0,4,-3,-1,0,5
10750,2,-2,3,-2,1,-2,1
10751,0,0,0,0,0,0,0
10752,0,0,0,0,0,0,0
10753,-2,-1,3,-3,0,0,5
10754,-3,-1,0,0,0,0,0
10755,-1,4,-1,-1,1,0,3
10756,0,0,0,0,4,-2,2
10757,-2,-1,3,-3,-1,0,5
10758,0,0,0,0,0,4,0
10759,0,0,0,4,-3,0,4
10760,-1,4,-3,3,-3,-1,3
10761,0,0,0,0,4,-3,2
10762,0,0,0,0,0,0,0
10763,0,0,0,0,0,0,0
10764,-1,-2,2,0,-2,-1,0
10765,-3,-1,0,0,0,4,0
10766,0,0,0,0,0,4,0
10767,0,-2,2,0,-2,1,0
10768,0,3,-3,3,-3,3,3
10769,4,-3,-1,0,0,0,1
10770,-3,-1,0,4,0,-3,4
10771,-3,-1,0,0,0,4,0
10772,0,4,-3,-1,0,0,3
10773,2,-2,0,-1,4,-1,1
10774,-2,0,1,-1,1,0,0
10775,0,0,0,0,0,0,0
10776,-3,3,-2,0,0,-1,3
10777,-3,1,-1,3,-3,-1,4
10778,0,0,4,-3,-1,4,5
10779,4,-2,-1,-1,0,4,1
10780,4,-3,-1,4,-3,-1,4
10781,-1,0,2,-2,1,0,5
10782,4,-3,-1,0,0,0,1
10783,0,4,-3,3,-3,-1,3
10784,0,0,4,-3,-1,0,5
10785,0,0,0,4,-3,-1,4
10786,-3,-1,4,-3,3,-2,5
10787,-1,0,0,0,0,4,0
10788,0,0,0,0,0,0,0
10789,0,4,-3,3,-3,-1,3
10790,0,0,0,0,0,0,0
10791,-2,0,-1,3,-3,2,4
10792,-3,2,-2,3,-2,1,3
10793,0,0,0,0,0,0,0
10794,4,-3,3,-3,3,-1,1
10795,-3,-1,0,0,0,0,0
10796,0,0,0,0,0,0,0
10797,0,4,-1,-2,0,-1,3
10798,4,-3,-1,0,0,0,1
10799,-1,4,-3,-1,4,-3,2
10800,0,0,0,0,4,-1,2
10801,0,4,-3,-1,0,0,3
10802,4,-1,-2,0,3,-2,1
10803,-3,3,-3,-1,0,0,3
10804,0,0,0,0,0,0,0
10805,0,4,-3,-1,0,0,3
10806,-3,3,-3,-1,0,0,3
10807,0,4,-2,-1,-1,0,3
10808,3,-3,-1,0,4,-3,1
10809,0,4,-3,-1,4,-3,2
10810,3,-3,-1,4,-3,3,4
10811,-2,1,-1,-1,3,-3,2
10812,-3,-1,4,-3,3,-1,5
10813,0,0,0,4,-3,-1,4
10814,4,-3,-1,0,0,0,1
10815,-3,2,-2,2,-2,3,3
10816,0,0,0,4,-3,-1,4
10817,4,-3,-1,0,0,0,1
10818,-1,-2,3,-3,-1,0,5
10819,0,0,0,0,0,0,0
10820,0,0,0,0,0,0,0
10821,4,-3,-1,0,0,0,1
10822,-1,0,4,-3,3,-3,5
10823,0,0,0,0,0,0,0
10824,0,0,0,0,0,0,0
10825,0,0,0,0,0,0,0
10826,0,0,0,0,0,0,0
10827,0,0,0,0,0,0,0
10828,-1,4,-3,-1,0,0,3
10829,4,-3,-1,4,-3,-1,4
10830,4,-3,-1,4,0,-3,4
10831,0,0,0,0,0,0,0
10832,-2,1,-1,1,-1,2,0
10833,-2,1,0,-1,-1,3,0
10834,0,0,0,0,0,0,0
10835,-1,0,0,0,0,0,0
10836,0,0,4,-3,-1,0,5
10837,2,0,-1,0,1,-1,0
10838,4,-2,-1,3,-1,0,4
10839,-1,4,-3,-1,0,0,3
10840,0,3,-3,3,0,-3,3
10841,0,4,-3,3,-3,-1,3
10842,0,4,-3,-1,0,4,3
10843,0,0,0,4,-3,-1,4
10844,-3,-1,0,0,0,0,0
10845,0,-3,3,-1,-2,0,5
10846,-1,-1,1,-1,0,1,0
10847,-1,3,-3,3,-3,2,3
10848,-1,0,0,0,0,0,0
10849,0,0,0,0,0,0,0
10850,0,4,-3,-1,0,0,3
10851,3,-3,3,-3,-1,0,1
10852,-3,3,-3,0,-1,0,3
10853,-1,-2,-1,0,0,0,0
10854,0,0,0,4,-3,3,4
10855,0,0,0,4,-3,-1,4
10856,-2,3,-1,0,0,-2,3
10857,-3,-1,0,4,-1,-2,4
10858,-3,-1,0,4,-3,-1,4
10861,-1,-2,2,0,0,-2,0
10862,1,-2,3,-1,0,0,5
10863,0,0,0,4,-3,3,4
10864,0,4,-1,-1,-1,3,3
10865,-1,-2,0,-1,0,0,0
10866,3,0,-2,0,2,-1,1
10867,-1,-2,2,-2,0,3,5
10868,-2,0,-1,3,-3,3,4
10869,-1,0,4,-1,-2,-1,5
10870,4,-3,3,-1,0,-2,1
10871,-3,-1,0,0,0,0,0
10872,4,0,-1,-1,0,-1,1
10873,-1,-2,0,-1,4,-3,2
10874,0,0,0,0,0,0,0
10875,-3,-1,0,0,0,0,0
10876,0,0,0,4,-2,-1,4
10877,-1,0,0,0,0,0,0
10878,4,-3,-1,4,-1,-2,4
10879,0,0,0,0,0,0,0
10880,0,4,0,-3,-1,0,3
10881,4,0,-2,0,-1,-1,1
10882,0,0,0,0,0,0,0
10883,-1,-2,3,-3,-1,0,5
10884,0,0,4,-2,0,1,5
10885,4,-1,-2,-1,0,0,1
10886,-1,0,4,-1,-2,3,5
10887,0,0,0,4,-3,-1,4
10888,-2,1,-1,2,-3,2,4
10889,0,0,0,0,0,4,0
10890,-2,1,-1,3,-3,3,4
10891,0,4,-3,0,-1,0,3
10892,2,-2,-1,2,-2,3,4
10893,0,0,0,0,4,-3,2
10894,0,4,-3,3,-3,-1,3
10895,2,-2,-1,3,-1,-2,4
10896,1,-1,0,1,-1,2,0
10897,-1,0,0,0,0,0,0
10898,0,0,0,0,0,0,0
10899,1,-2,3,-2,1,-2,5
10901,-3,3,-2,-1,-1,0,3
10902,0,0,0,0,0,0,0
10903,1,-1,-1,3,-3,1,4
10904,4,-1,-2,3,-1,-1,4
10905,-1,-1,1,-2,2,0,0
10906,-3,0,3,-1,-2,3,5
10907,-2,3,-3,-1,0,0,3
10908,-3,3,-3,-1,0,0,3
10909,0,0,0,0,0,0,0
10910,-1,1,-2,3,-3,3,4
10911,0,0,0,0,0,0,0
10912,-1,-1,0,0,0,0,0
10913,2,-1,-2,2,1,-3,0
10914,0,0,0,0,0,0,0
10915,0,0,0,4,-3,3,4
10916,0,0,0,0,0,0,0
10917,2,0,-1,1,-1,0,0
10918,0,0,0,0,0,0,0
10919,0,0,0,0,0,0,0
10920,0,4,-3,-1,0,4,3
10921,-1,3,-1,-2,-1,0,3
10922,0,0,0,0,4,-3,2
10923,-3,3,-3,2,-2,-1,3
10924,4,-1,-2,-1,0,0,1
10925,0,0,0,0,0,0,0
10926,-3,3,-1,0,-1,0,3
10927,-1,3,-3,3,-1,-2,3
10928,0,0,0,0,0,0,0
10929,-3,3,-3,-1,0,0,3
10930,0,0,4,-3,-1,0,5
10931,3,-2,-1,3,-2,-1,4
10932,0,0,4,-3,-1,0,5
10933,-1,-1,0,0,0,0,0
10934,0,4,-3,-1,4,-1,2
10935,0,0,0,0,0,0,0
10936,-3,-1,4,-3,3,-1,5
10937,0,0,0,0,0,0,0
10938,4,-3,-1,4,-1,1,4
10939,-1,0,4,-3,-1,0,5
10940,4,-3,3,-3,-1,0,1
10941,0,0,0,0,0,0,0
10942,0,3,-3,0,3,-3,2
10943,0,0,0,0,0,0,0
10944,0,0,0,0,0,0,0
10945,3,-1,-2,0,3,-2,1
10946,0,0,0,0,0,0,0
10947,0,0,0,0,0,0,0
10948,-2,-1,4,-3,-1,0,5
10949,4,-3,3,0,-3,0,1
10950,3,0,0,-3,-1,0,1
10951,4,-1,-2,-1,4,-3,1
10952,0,0,0,0,0,0,0
10953,-3,-1,4,-3,-1,0,5
10954,-1,-2,-1,0,4,0,2
10955,-1,-2,-1,4,-3,-1,4
10956,0,0,4,-3,-1,0,5
10957,-1,3,-2,-1,3,-2,2
10958,0,0,0,0,0,0,0
10959,4,-1,-2,3,-2,1,4
10960,0,0,0,0,0,4,0
10961,0,4,-3,-1,0,0,3
10962,0,0,0,0,0,0,0
10963,-3,-1,0,0,4,-3,2
10964,0,0,0,0,0,0,0
10965,-3,1,-1,3,-1,1,3
10966,0,3,-2,-1,-1,4,3
10967,0,0,0,0,0,0,0
10968,-1,-1,3,-2,-1,3,5
10969,0,0,0,4,-3,-1,4
10970,0,1,-2,3,-3,0,4
10971,-1,4,-3,3,-2,-1,3
10972,-3,-1,0,0,0,0,0
10973,0,0,0,0,0,0,0
10974,2,-1,1,-1,-1,3,1
10975,-1,-2,3,-3,2,1,5
10976,2,-3,2,1,-2,0,1
10977,0,-1,-1,-1,4,-3,2
10978,-3,-1,0,0,0,0,0
10979,0,0,0,0,0,0,0
10980,0,0,0,0,0,0,0
10981,0,0,0,0,0,4,0
10982,0,0,0,0,0,0,0
10983,-2,-1,3,-3,3,-3,5
10984,4,-3,3,-1,-1,-1,1
10985,0,0,0,0,0,0,0
10986,0,0,0,0,0,0,0
10987,0,0,0,0,0,0,0
10988,0,0,0,0,0,0,0
10989,3,-1,-2,3,-3,-1,4
10990,4,-3,3,-3,3,-1,1
10991,-1,3,-1,-1,-1,3,3
10992,0,0,4,-1,-2,-1,5
10993,0,0,0,0,0,0,0
10994,-1,0,0,0,0,0,0
10995,0,0,0,0,0,0,0
10996,0,0,4,0,-3,3,5
10997,-3,-1,0,0,4,-3,2
10998,0,0,0,0,0,0,0
10999,0,0,0,4,-1,-2,4
11000,-2,-1,-1,4,-1,-2,4
11001,0,0,0,0,0,0,0
11002,-1,0,-2,-1,0,4,0
11003,0,0,0,0,0,0,0
11004,1,1,-3,-1,0,0,0
11005,3,0,-2,1,-2,3,4
11006,0,0,0,0,0,0,0
11007,0,4,-3,3,-3,3,3
11008,-1,0,0,-2,-1,4,0
11009,0,0,0,0,0,0,0
11010,4,-3,-1,0,0,0,1
11011,-1,-2,-1,0,4,-3,2
11012,-1,-1,0,0,-1,3,0
11013,4,-3,-1,0,0,0,1
11014,4,-3,-1,4,-1,-1,4
11015,0,0,0,0,0,0,0
11016,-3,3,-3,-1,0,4,3
11017,0,0,0,0,0,0,0
11018,-1,-1,0,0,4,-3,2
11019,3,-3,3,-3,3,-1,1
11020,-1,1,1,1,-3,0,0
11021,0,0,0,0,0,0,0
11022,-2,1,-2,2,-2,3,3
11024,0,0,4,-3,3,-3,5
11025,-1,-2,-1,0,0,0,0
11026,0,4,-3,-1,0,0,3
11027,1,0,0,-1,1,0,0
11028,0,0,0,0,0,0,0
11029,0,0,0,0,4,0,2
11030,0,-2,2,-2,1,0,5
11031,-1,0,4,-3,-1,0,5
11032,1,-1,1,-1,2,-3,0
11033,0,0,0,0,0,0,0
11034,0,0,0,4,-3,-1,4
11035,-1,0,0,0,0,4,0
11036,4,-3,-1,0,0,0,1
11037,0,4,-3,-1,4,-3,2
11038,0,0,0,0,0,4,0
11039,-2,0,3,-3,3,-2,5
11040,0,1,-1,1,1,-2,0
11041,0,0,0,4,-3,-1,4
11042,0,0,0,0,0,0,0
11043,0,0,4,-3,-1,0,5
11044,0,0,4,-3,-1,0,5
11045,-1,0,0,0,4,-3,2
11046,-3,-1,0,0,0,0,0
11047,0,0,0,0,0,0,0
11048,0,1,-1,0,1,0,0
11049,0,4,-3,3,-3,-1,3
11051,-1,0,-1,-1,0,3,0
11052,0,4,-3,-1,4,-3,2
11053,0,0,4,-3,-1,0,5
11054,0,0,0,0,0,0,0
11055,0,0,4,-2,1,-2,5
11056,4,-2,-1,-1,0,0,1
11057,0,0,0,0,0,0,0
11058,-3,3,0,-3,-1,0,3
11059,-3,3,-3,3,-2,1,3
11060,1,-2,3,-1,0,-2,5
11061,0,-2,-1,2,1,-2,0
11062,-1,-2,0,3,0,-3,4
11063,4,-1,0,-1,1,0,1
11064,0,0,-1,1,-1,0,0
11065,0,0,0,0,0,0,0
11066,0,0,0,0,0,0,0
11067,3,-3,-1,0,0,0,1
11068,-1,0,0,4,-3,3,4
11069,0,0,0,0,0,4,0
11070,-3,-1,0,4,-3,-1,4
11071,0,3,-2,-1,3,-2,2
11073,4,-3,-1,4,-3,-1,4
11074,0,4,-3,-1,0,0,3
11075,0,4,-3,3,-3,-1,3
11076,0,4,-1,-2,-1,0,3
11077,4,-3,-1,0,0,0,1
11078,-1,4,-3,-1,0,0,3
11079,0,4,-1,-2,-1,0,3
11080,-2,3,-1,-2,2,-1,2
11081,1,2,-1,0,-2,3,3
11082,0,0,0,0,0,0,0
11083,-2,1,-2,3,-2,-1,4
11084,0,0,0,0,0,0,0
11086,0,0,0,0,0,0,0
11087,0,0,4,-3,3,-3,5
11088,4,-3,-1,0,0,4,1
11089,0,0,4,-3,3,-3,5
11090,-3,3,0,-1,-2,1,3
11091,0,0,0,0,0,0,0
11092,0,0,0,0,0,0,0
11093,4,-3,-1,0,0,0,1
11094,-1,0,0,0,0,4,0
11095,-2,2,0,-1,-1,3,0
11096,3,-2,0,-1,3,-3,1
11097,-1,0,0,0,0,0,0
11098,-3,-1,0,0,0,0,0
11099,0,0,0,0,0,0,0
11100,0,0,0,0,0,0,0
11101,-1,3,-2,1,-1,2,3
11102,-3,-1,4,-3,3,-3,5
11103,-1,-2,3,-3,2,-1,5
11104,0,0,4,-3,-1,4,5
11105,-1,2,-2,3,-1,0,3
11106,4,-3,-1,0,0,0,1
11107,0,0,0,0,0,0,0
11108,-2,-1,4,-3,-1,0,5
11109,0,0,0,0,0,0,0
11110,4,-3,3,-3,3,-1,1
11111,0,0,0,0,0,0,0
11112,0,0,0,0,0,0,0
11113,0,0,0,0,0,0,0
11114,4,-3,3,-3,-1,4,1
11115,0,0,0,0,0,0,0
11116,4,-3,3,-3,3,-3,1
11117,-1,0,0,0,4,-3,2
11118,0,3,-3,-1,0,0,3
11119,0,0,0,0,0,0,0
11120,-3,-1,0,0,0,0,0
11121,-2,-1,-1,0,0,4,0
11122,0,0,4,-3,-1,0,5
11123,0,0,0,0,0,4,0
11124,-2,-1,4,-3,-1,0,5
11125,-3,3,-3,-1,4,-2,2
11126,-3,-1,4,-3,-1,0,5
11127,-3,3,-2,-1,-1,4,3
11128,-2,-1,4,-1,-2,2,5
11129,0,4,-3,-1,0,0,3
11130,-1,0,0,0,0,0,0
11131,-2,-1,0,4,-1,-2,4
11132,0,0,0,0,4,-3,2
11133,0,0,4,-1,-2,3,5
11134,-1,-2,3,-1,0,-2,5
11135,-3,3,-2,1,-1,0,3
11136,-1,-1,-1,3,-2,-1,4
11137,3,-1,-2,0,3,0,1
11138,3,-3,0,3,-1,0,4
11139,0,0,0,0,0,0,0
11140,0,0,0,0,4,-3,2
11141,-2,1,-2,-1,4,-3,2
11142,4,-3,3,0,-2,0,1
11143,-2,-1,-1,0,0,4,0
11144,0,0,0,0,0,0,0
11145,0,0,1,0,-2,2,0
11146,3,-2,-1,2,-1,-1,4
11147,-1,-1,4,-3,3,-3,5
11148,-1,-1,2,-1,0,1,5
11149,-3,3,-3,-1,0,0,3
11150,4,-3,-1,0,0,0,1
11151,0,0,0,0,0,0,0
11152,0,4,-3,3,-3,0,3
11153,3,-3,0,3,0,-2,1
11154,-2,1,-1,0,-1,-1,0
11155,0,0,0,0,0,0,0
11156,0,0,0,1,0,-1,0
11157,0,0,0,0,0,0,0
11158,3,-1,-2,-1,4,-3,1
11159,0,4,-3,-1,0,0,3
11160,0,0,0,0,0,0,0
11161,0,0,4,-3,-1,0,5
11162,4,-3,0,-1,4,-3,1
11163,0,-1,1,-1,1,-2,0
11164,-2,-1,0,4,0,-3,4
11165,4,-3,0,-1,0,0,1
11166,4,-2,1,-2,3,-1,1
11167,-1,3,0,-3,3,-3,2
11168,-1,-2,-1,0,0,0,0
11169,0,-3,3,-1,0,0,5
11170,-3,-1,0,0,0,0,0
11171,0,0,0,0,0,0,0
11172,-3,3,-3,-1,4,-3,2
11173,-3,3,-3,-1,0,4,3
11174,-3,2,-2,3,-3,-1,3
11175,0,0,0,0,0,0,0
11176,-1,0,4,-3,-1,4,5
11177,0,0,0,1,-2,-1,0
11178,4,-1,-1,-1,3,-3,1
11179,-1,-2,-1,0,0,4,0
11180,-3,3,-3,-1,0,0,3
11181,-1,-1,3,0,-3,3,5
11182,3,-3,-1,4,0,-3,4
11183,-3,-1,0,4,-3,-1,4
11184,-1,0,0,0,0,0,0
11185,-3,-1,0,4,-2,-1,4
11186,0,0,0,0,0,0,0
11187,0,0,3,-3,-1,0,5
11188,0,-1,0,1,0,0,0
11189,0,0,4,-2,2,-2,5
11190,-2,0,3,-3,-1,4,5
11191,0,0,0,0,0,0,0
11192,-3,3,-3,-1,0,4,3
11193,-2,-1,-1,4,0,-3,4
11194,3,-3,-1,4,-3,-1,4
11196,-3,3,-3,3,-3,-1,3
11197,0,0,0,0,0,0,0
11198,3,-3,3,-3,-1,0,1
11199,4,-3,2,1,-1,-2,1
11200,4,-3,-1,0,0,0,1
11201,0,0,0,0,4,-3,2
11202,0,0,0,0,0,0,0
11203,0,0,0,0,0,0,0
11204,0,0,0,0,0,0,0
11205,3,-1,-2,2,0,0,1
11206,-2,0,3,-3,1,-1,5
11207,-2,1,-1,-1,3,-1,2
11208,1,0,0,-1,1,-1,0
11209,0,4,-3,3,-3,-1,3
11210,3,-3,-1,0,0,4,1
11211,4,-3,-1,0,0,0,1
11212,0,0,0,0,0,0,0
11213,0,0,0,0,0,0,0
11214,0,0,4,-3,-1,0,5
11215,-2,3,-3,3,-3,3,3
11216,0,-2,2,1,-2,0,0
11217,0,0,0,0,0,0,0
11218,-1,0,4,-3,3,-3,5
11219,0,0,0,0,4,-1,2
11220,0,0,0,0,0,0,0
11221,0,4,-3,-1,4,-3,2
11222,0,0,0,4,-3,-1,4
11223,-1,-2,-1,4,-2,-1,4
11224,-3,-1,0,0,4,-3,2
11225,0,0,0,0,0,4,0
11226,0,0,0,0,0,0,0
11228,0,4,-3,-1,0,0,3
11229,4,-1,-1,-1,-1,0,1
11230,0,0,4,-3,-1,0,5
11231,3,-3,-1,4,-3,3,4
11232,0,0,0,0,0,0,0
11233,-3,-1,0,0,0,0,0
11234,-3,0,3,-2,0,-1,5
11235,-1,0,-1,2,0,-2,0
11236,0,0,0,0,0,0,0
11237,0,0,0,0,0,4,0
11238,0,0,4,-3,-1,0,5
11239,0,0,0,0,0,0,0
11240,0,0,0,4,-3,-1,4
11241,4,-3,-1,0,0,0,1
11242,3,-3,-1,0,4,-2,1
11243,-3,3,-3,3,0,-2,3
11244,0,0,0,4,-3,-1,4
11245,-3,-1,0,0,0,0,0
11246,-3,-1,0,0,0,0,0
11247,-1,0,4,-3,0,3,5
11248,0,0,0,0,0,0,0
11249,-1,3,-1,-1,0,-1,3
11250,0,0,0,4,-3,-1,4
11251,0,-1,-2,-1,4,-1,2
11252,0,0,0,0,0,0,0
11253,3,-3,3,-1,-2,-1,1
11254,0,0,0,0,0,0,0
11255,-3,-1,0,0,0,4,0
11256,2,-1,0,1,0,-1,0
11258,-1,4,-2,1,-2,3,3
11259,0,0,0,0,4,-3,2
11260,-1,-2,3,-2,1,0,5
11261,0,0,0,4,-3,-1,4
11262,-2,3,-1,-1,1,-2,3
11263,0,0,4,-3,3,-3,5
11264,0,0,4,-3,-1,0,5
11265,-1,-2,-1,0,0,0,0
11266,0,0,0,0,0,0,0
11267,0,0,4,-3,3,-3,5
11268,0,0,0,0,0,0,0
11269,0,0,0,0,0,0,0
11270,-1,-1,1,-1,2,-2,0
11271,0,0,0,0,0,0,0
11272,-1,3,-1,-2,-1,4,3
11273,0,0,0,0,0,0,0
11274,-1,0,0,0,0,4,0
11275,0,0,0,0,0,0,0
11276,4,-3,-1,0,0,4,1
11277,4,-3,-1,0,0,0,1
11278,0,0,0,0,4,0,2
11279,0,0,0,0,0,0,0
11280,0,0,0,0,0,0,0
11281,0,0,0,0,0,0,0
11282,0,-3,0,3,-2,0,4
11283,0,0,0,0,0,0,0
11284,0,0,0,0,0,0,0
11285,0,0,0,0,0,4,0
11286,0,0,0,0,0,4,0
11287,0,4,-3,-1,0,0,3
11288,0,4,-3,-1,0,0,3
11289,0,0,0,0,0,0,0
11290,-2,2,-1,-1,-1,0,3
11291,0,0,0,0,0,0,0
11292,4,-3,-1,0,0,0,1
11293,0,0,0,0,0,0,0
11294,-2,0,0,-1,3,-1,2
11295,0,4,-3,-1,0,4,3
11296,0,0,0,4,-3,-1,4
11297,0,0,0,0,0,0,0
11298,0,0,0,0,0,0,0
11299,0,4,-3,-1,0,0,3
11300,1,-2,-1,4,-3,-1,4
11301,0,-2,3,-1,-2,3,5
11302,4,-2,1,-2,3,-3,1
11303,4,-3,3,-3,-1,0,1
11304,0,0,0,4,-3,-1,4
11305,-1,3,0,-3,-1,4,3
11306,0,0,0,0,4,-1,2
11307,1,-1,1,-1,0,1,0
11309,-1,-1,0,-1,4,0,2
11310,0,4,-3,3,-3,-1,3
11311,-1,-2,3,-2,-1,3,5
11312,0,4,-1,0,-2,3,3
11313,0,0,0,0,0,0,0
11314,0,4,-2,-1,-1,0,3
11315,0,0,0,4,-3,3,4
11316,0,0,0,0,0,0,0
11317,3,-2,0,1,-1,2,1
11318,-1,0,-2,-1,0,4,0
11319,3,-2,-1,3,0,-1,4
11320,0,-2,0,3,-3,3,4
11321,-3,3,-3,3,-3,-1,3
11322,-1,0,-2,0,3,-3,2
11323,0,-1,0,0,4,-3,2
11324,-2,-1,-1,0,4,-3,2
11325,-3,-1,0,0,0,0,0
11326,0,0,0,4,-3,-1,4
11327,-3,3,-3,3,-3,0,3
11328,0,0,0,0,0,0,0
11329,1,-2,-1,0,0,0,0
11330,3,-2,-1,-1,0,0,1
11331,4,-2,-1,2,-2,3,4
11332,0,0,0,0,0,0,0
11333,0,0,0,0,0,0,0
11334,0,0,4,-3,-1,0,5
11335,4,0,-3,-1,4,-3,1
11336,4,-2,-1,3,-3,3,4
11337,4,-3,-1,0,0,0,1
11338,0,0,0,0,0,0,0
11339,0,0,0,0,0,0,0
11340,0,0,0,4,-3,-1,4
11341,0,0,0,0,0,0,0
11342,1,-1,-1,3,-3,3,4
11343,-2,1,2,-2,-1,0,5
11344,3,-1,-2,1,1,0,1
11345,1,-1,1,0,-2,3,0
11346,0,0,0,0,0,0,0
11347,-1,0,4,-3,-1,0,5
11348,4,-3,-1,0,0,0,1
11349,4,-3,-1,4,-3,3,4
11350,-3,3,-3,3,-3,-1,3
11351,0,0,0,0,0,0,0
11352,-3,-1,0,4,-3,-1,4
11353,-3,-1,0,0,0,0,0
11354,0,0,0,0,0,0,0
11355,-2,-1,-1,4,-3,2,4
11356,0,0,4,-3,1,2,5
11357,3,-3,3,-2,1,0,1
11358,-3,-1,0,0,0,4,0
11359,-3,3,-3,-1,4,-3,2
11360,0,0,0,0,0,0,0
11361,0,0,0,0,0,0,0
11362,-1,-1,-1,0,4,0,2
11363,-1,0,0,0,0,0,0
11364,0,-3,0,3,0,-1,4
11365,-1,1,0,0,-1,2,0
11366,0,0,0,0,0,0,0
11367,-3,-1,0,0,0,0,0
11368,0,0,0,0,0,0,0
11369,-1,0,0,4,-3,-1,4
11370,0,0,0,0,0,0,0
11371,0,0,0,4,-3,-1,4
11372,3,-3,-1,0,0,0,1
11373,4,-3,-1,0,0,0,1
11374,0,0,0,4,-3,-1,4
11375,-3,-1,4,-1,-2,-1,5
11376,0,0,4,-3,-1,4,5
11377,0,0,0,0,0,0,0
11378,0,-1,0,0,4,-1,2
11379,-3,-1,0,4,-3,3,4
11380,3,-3,3,-3,3,-1,1
11381,-1,3,-3,0,-1,4,3
11382,0,4,-3,3,-3,1,3
11383,0,-3,0,3,-1,-2,4
11384,0,0,0,0,0,0,0
11385,-1,0,0,0,0,0,0
11386,-1,2,-2,-1,1,1,3
11387,4,-3,-1,0,0,0,1
11388,-3,-1,0,0,0,0,0
11389,1,-2,3,-3,3,-3,5
