CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_중가_clust_id
11922,3,0,-3,3,-3,-1,2
11923,0,4,-3,-1,0,0,3
11924,1,-2,1,2,-3,3,2
11925,0,0,0,0,4,-3,1
11926,0,0,0,0,0,0,0
11927,0,4,-3,-1,0,0,3
11928,0,0,0,0,0,0,0
11929,0,0,0,0,0,4,0
11930,0,4,-3,1,2,-3,3
11931,0,0,0,0,0,0,0
11932,0,0,4,-3,-1,0,4
11933,-3,3,-3,2,0,-2,3
11934,-1,2,-2,0,1,0,3
11935,0,0,0,0,0,0,0
11936,-3,3,-3,3,-3,-1,5
11937,0,0,0,0,4,-2,1
11938,-1,0,0,0,0,0,0
11939,0,0,0,4,-3,-1,5
11940,3,-3,3,-3,-1,4,4
11941,-3,-1,0,4,0,-2,5
11942,0,0,0,0,0,0,0
11943,0,3,-3,3,-3,-1,5
11944,-1,4,-3,-1,0,0,3
11945,1,0,2,-2,1,-1,4
11946,0,0,0,0,0,0,0
11947,0,-1,-1,0,-1,-1,0
11948,2,-3,3,0,-3,-1,2
11949,0,0,0,0,0,0,0
11950,0,0,0,0,4,-3,1
11952,0,0,4,-3,-1,0,4
11953,0,0,0,4,-3,-1,5
11954,-3,3,-3,0,-1,4,3
11955,2,0,0,-2,3,-3,1
11956,-1,0,4,0,-3,3,4
11957,0,0,0,4,-3,3,5
11958,-2,2,0,-1,1,0,3
11959,-3,3,-3,-1,4,-3,3
11960,3,-3,-1,4,-1,-2,2
11961,-3,3,-3,3,-3,1,5
11962,0,-2,2,-1,0,-2,4
11963,0,0,0,0,0,0,0
11964,-3,3,0,0,-3,2,5
11965,1,0,0,-2,2,0,1
11966,-1,-1,4,-2,-1,-1,4
11967,3,-3,3,-3,3,-1,4
11968,0,-2,0,3,-2,0,5
11969,0,0,0,0,0,0,0
11970,4,-3,-1,4,-3,-1,2
11971,0,0,4,-3,-1,0,4
11972,-1,2,-1,2,-2,1,5
11973,3,-3,3,-3,3,-1,4
11974,0,0,0,0,0,0,0
11975,0,4,-3,-1,4,-3,3
11976,0,0,0,0,0,0,0
11977,3,-3,-1,0,0,0,2
11978,0,0,4,-3,-1,0,4
11979,0,0,0,0,0,0,0
11980,3,-1,0,1,-2,-1,2
11981,4,-3,3,-1,1,-3,4
11982,0,0,0,0,0,0,0
11983,0,0,0,0,0,0,0
11984,0,0,0,0,0,0,0
11985,1,2,-3,3,-2,0,5
11986,0,4,-2,0,-1,3,3
11987,-1,0,4,-3,-1,0,4
11988,4,-3,-1,0,0,0,2
11989,-1,4,-3,-1,0,0,3
11990,2,-2,-1,0,0,0,2
11991,-3,3,-3,3,0,-3,5
11992,0,0,4,-3,-1,4,4
11993,0,0,0,3,-3,3,5
11994,0,0,0,0,0,0,0
11995,0,0,0,0,0,0,0
11996,-1,0,0,0,0,0,0
11997,0,0,0,0,0,0,0
11998,0,0,0,0,0,0,0
11999,0,0,0,0,0,0,0
12000,0,0,0,0,0,0,0
12001,4,-3,-1,0,0,0,2
12002,-1,4,-3,-1,0,0,3
12003,-1,1,0,2,-3,3,5
12004,3,-3,3,0,-2,-1,2
12005,1,0,0,-2,3,-2,1
12006,3,-3,0,-1,0,0,2
12007,1,-1,0,2,-3,2,2
12008,3,0,-3,3,-3,3,2
12009,-3,-1,4,-3,0,3,4
12010,3,-1,-1,-1,3,-2,1
12011,0,-1,0,3,-3,3,5
12012,3,-3,3,-3,-1,0,4
12013,2,-3,2,-2,3,-2,1
12014,1,-3,3,-3,1,-1,4
12015,4,-3,-1,0,0,0,2
12016,0,4,-3,-1,0,0,3
12017,1,-2,0,3,-2,-1,2
12018,0,0,0,0,0,0,0
12019,0,0,4,-3,-1,0,4
12020,0,0,0,0,0,0,0
12021,3,-3,3,-2,1,-2,4
12022,-2,2,-2,-1,2,0,3
12023,-1,-2,0,3,-1,-2,5
12024,0,4,-3,-1,0,4,3
12025,0,0,0,4,-3,-1,5
12026,0,0,0,0,0,0,0
12027,2,-3,3,-2,0,-1,4
12028,-1,0,0,0,0,0,0
12029,0,0,0,0,0,0,0
12030,3,-3,3,-2,1,0,4
12031,0,0,4,-2,0,0,4
12032,4,-3,3,-3,-1,0,4
12033,0,0,0,4,-1,-2,5
12034,-1,2,-2,3,-1,-2,5
12035,3,-3,3,-2,-1,0,4
12036,-3,3,-3,-1,4,-1,3
12037,1,0,0,-1,1,-1,0
12038,-3,0,3,-3,3,-3,4
12039,-2,2,-1,0,2,-1,3
12040,0,0,0,4,-1,-2,5
12041,4,-1,-2,-1,0,0,2
12042,3,-3,-1,4,-3,-1,2
12043,1,0,-3,3,-1,-1,5
12044,0,0,1,0,1,-2,0
12045,0,-2,2,-1,0,1,4
12046,-1,0,0,0,0,0,0
12047,0,0,0,0,0,0,0
12048,0,-1,-1,3,-3,3,5
12049,2,-3,2,0,0,-2,2
12050,0,0,0,0,0,4,0
12051,0,0,0,0,0,0,0
12052,2,-2,-1,4,-3,-1,2
12053,2,-3,3,-2,1,-1,4
12054,0,-1,0,3,-1,-2,5
12055,-2,2,-1,-1,1,-1,3
12056,0,-2,0,0,1,0,0
12057,0,0,0,0,0,0,0
12058,0,0,0,0,0,0,0
12059,0,0,4,-3,-1,4,4
12060,-3,3,-1,1,-2,0,5
12061,0,0,0,0,0,0,0
12062,0,0,0,4,-3,-1,5
12063,0,0,0,0,0,0,0
12064,-2,2,-1,-1,-1,3,3
12065,4,-1,-1,-1,3,-1,1
12066,0,4,-3,1,-1,2,3
12067,0,0,0,0,4,-3,1
12068,-1,0,4,-3,-1,0,4
12069,0,0,0,0,0,0,0
12070,-1,4,0,-3,3,-3,3
12071,-2,-1,0,4,-3,3,5
12072,-2,0,0,1,-1,2,0
12073,-3,-1,0,0,0,0,0
12074,-3,3,-3,3,-3,-1,5
12075,-2,-1,3,-3,3,-3,4
12076,0,0,0,0,0,0,0
12078,1,0,0,-1,1,-1,0
12079,-2,-1,0,0,0,0,0
12080,1,-2,3,0,-3,0,4
12081,3,0,-3,0,3,-3,1
12082,0,0,0,0,0,4,0
12083,0,0,0,0,0,0,0
12084,0,0,1,0,0,-1,0
12085,-1,0,1,0,-1,-1,0
12086,-1,0,0,0,0,0,0
12087,0,0,0,0,0,0,0
12088,0,0,0,0,0,0,0
12089,1,-2,2,0,0,-1,4
12090,3,-3,3,-3,3,-3,4
12091,0,3,-3,-1,0,4,3
12092,0,4,-1,-2,-1,0,3
12093,-3,2,-1,0,2,-3,3
12094,0,3,-1,-1,0,-1,3
12095,0,0,-2,3,0,-3,5
12096,0,0,0,0,0,0,0
12097,0,0,0,0,0,0,0
12098,0,0,0,4,-1,-2,5
12099,0,0,0,0,0,0,0
12100,4,-3,0,-1,4,-1,1
12101,-1,0,-2,3,-3,0,5
12102,4,-3,1,-1,0,-1,2
12103,-1,0,0,4,-3,-1,5
12104,-1,0,0,0,0,0,0
12105,3,-3,1,-1,2,-2,1
12106,0,0,0,0,0,0,0
12107,0,0,0,0,0,0,0
12108,0,0,0,4,-3,-1,5
12109,0,0,0,0,0,0,0
12110,0,0,0,0,0,0,0
12111,1,0,2,-3,2,-1,4
12112,0,-3,0,-1,0,0,0
12113,0,0,4,-3,-1,0,4
12114,-1,0,0,0,0,0,0
12115,0,0,0,0,0,0,0
12116,-2,2,-2,0,1,-1,3
12117,0,0,0,0,0,0,0
12118,-2,3,-3,-1,0,0,3
12119,3,-1,-2,-1,0,0,2
12120,-3,3,-3,2,1,-3,3
12121,0,0,0,0,0,0,0
12122,0,0,0,0,0,0,0
12123,0,0,4,-3,-1,0,4
12124,-2,0,0,1,0,-1,0
12125,0,-2,2,-2,1,-1,4
12126,-2,2,-3,-1,0,0,3
12127,-3,3,-1,-1,1,-2,3
12128,-1,-1,3,-2,-1,3,4
12129,0,0,0,0,0,0,0
12130,4,-3,3,-3,2,1,4
12131,0,0,0,0,0,0,0
12132,1,2,-2,1,-1,0,5
12133,4,-3,-1,0,0,0,2
12134,3,-3,3,-3,3,-3,4
12135,3,-3,3,0,-2,1,2
12137,0,0,0,0,0,0,0
12138,2,-3,1,1,-1,0,2
12139,0,0,0,4,-3,-1,5
12140,-3,3,-2,2,-3,0,5
12141,0,0,0,0,0,0,0
12142,3,-3,0,3,0,-3,2
12143,0,0,0,0,0,0,0
12144,2,-3,-1,4,-3,-1,2
12145,0,0,0,4,-2,1,5
12146,2,0,-2,2,1,-3,2
12147,-3,3,-1,0,-1,-1,3
12148,-3,-1,0,0,0,0,0
12149,0,2,-3,0,3,-2,3
12150,0,0,0,0,0,0,0
12151,0,0,0,0,0,0,0
12152,-1,0,0,4,-3,-1,5
12153,0,0,4,-3,-1,0,4
12154,0,0,-1,3,0,-2,5
12155,0,1,-1,0,2,-2,1
12156,-3,-1,0,0,0,0,0
12157,0,0,4,-3,3,-3,4
12158,0,4,-3,-1,0,0,3
12159,-1,3,-3,-1,0,4,3
12160,0,-1,-1,3,-1,0,5
12161,0,0,4,-3,-1,0,4
12162,0,0,0,0,0,0,0
12163,0,0,0,0,0,0,0
12164,0,4,-3,-1,0,0,3
12165,1,2,-3,2,1,-2,3
12167,0,-3,-1,0,0,0,0
12168,2,-2,2,-2,0,2,4
12169,-1,-1,-1,-1,4,-3,1
12170,0,0,0,0,0,0,0
12171,0,0,0,0,0,0,0
12172,0,0,0,0,0,0,0
12173,-2,1,-1,0,0,1,0
12174,0,0,0,0,0,0,0
12175,0,0,0,0,0,0,0
12176,0,0,0,0,0,0,0
12177,-1,1,1,-1,1,-3,0
12178,0,0,4,-3,3,-3,4
12179,0,0,4,-3,0,3,4
12180,0,0,0,0,0,0,0
12181,1,-2,3,0,-2,-1,4
12183,0,0,0,0,0,0,0
12184,-3,-1,4,-3,-1,0,4
12185,0,0,4,-3,-1,4,4
12186,0,0,-1,1,-1,0,0
12187,-3,-1,0,0,0,0,0
12188,0,4,-3,-1,0,4,3
12189,1,-3,-1,4,-1,-2,2
12190,4,-3,3,-3,-1,0,4
12191,2,-1,2,-2,-1,3,4
12192,0,0,0,0,0,0,0
12193,1,-3,3,-3,1,1,4
12194,4,-3,-1,0,0,0,2
12195,0,0,0,0,0,0,0
12196,0,0,0,0,0,0,0
12197,-1,3,-1,-2,0,3,3
12198,-1,-1,-1,3,-2,0,5
12199,0,0,0,0,0,0,0
12200,0,0,0,0,0,0,0
12201,0,0,0,0,0,4,0
12202,0,0,0,0,4,-3,1
12203,1,2,-1,-2,3,-2,1
12204,0,-2,1,2,-3,3,0
12205,0,0,0,0,0,0,0
12206,-2,0,0,1,1,-3,0
12207,-2,3,-2,0,2,-3,3
12208,3,-2,-1,3,-3,3,2
12209,4,-3,-1,4,-3,-1,2
12210,-3,-1,0,0,0,0,0
12211,1,-1,2,-3,0,1,4
12212,-1,-1,-1,2,-2,3,5
12213,2,-2,1,-1,3,-1,1
12214,2,-3,-1,4,-2,1,2
12215,0,-1,1,-2,3,-3,1
12216,1,-2,-1,3,-1,-2,2
12217,0,0,0,0,0,4,0
12218,-3,3,-1,-2,3,-2,3
12219,-3,1,1,1,-3,2,5
12220,-1,-2,2,0,-2,1,0
12221,0,4,0,-2,-1,-1,3
12222,1,-3,-1,4,-2,-1,2
12223,0,-2,2,-2,0,-1,4
12224,0,0,-1,1,0,0,0
12225,0,-3,3,0,-3,3,4
12226,1,-2,0,3,-3,-1,2
12227,0,0,0,4,0,-3,5
12228,0,4,-3,-1,0,0,3
12229,0,0,4,-3,0,0,4
12230,0,0,0,0,4,-3,1
12231,-3,-1,0,0,0,0,0
12232,0,0,4,-3,-1,0,4
12233,4,-3,0,3,-3,-1,2
12234,0,0,0,0,0,0,0
12235,0,0,0,0,0,0,0
12236,-3,3,-2,2,-2,-1,5
12237,4,0,-2,-1,3,0,1
12238,0,0,0,0,0,0,0
12239,-3,3,-1,0,1,-2,3
12240,0,4,-3,3,0,-2,5
12241,0,0,0,0,0,0,0
12243,-1,4,0,-3,0,-1,3
12244,1,1,0,0,-1,0,0
12245,-1,4,-3,0,-1,4,3
12246,0,-2,1,2,-3,3,0
12247,0,0,0,0,0,0,0
12248,0,0,4,-3,-1,0,4
12249,-2,1,0,-1,-1,2,0
12250,-1,-2,0,1,1,-1,0
12251,0,0,0,0,0,0,0
12252,0,0,4,-1,-2,0,4
12254,0,0,0,0,0,0,0
12255,3,-1,-1,0,0,2,2
12256,-3,-1,4,-3,-1,0,4
12257,3,-3,3,-3,3,-2,4
12258,0,0,0,4,-3,3,5
12259,0,2,-1,-1,-1,3,3
12260,0,0,0,0,0,0,0
12261,0,0,0,0,0,4,0
12262,4,-3,-1,4,-3,-1,2
12263,0,0,0,0,0,0,0
12264,1,-2,3,-3,3,-1,4
12265,0,0,4,-3,-1,0,4
12266,0,0,0,0,0,0,0
12267,0,4,-2,-1,-1,4,3
12268,0,0,-1,0,1,-1,0
12269,-1,4,-3,3,-2,1,5
12270,0,0,0,0,0,0,0
12271,3,-3,2,1,-1,-1,2
12272,0,2,1,-3,3,-2,1
12273,-2,-1,2,-2,3,-2,1
12275,2,1,-1,-1,1,-1,0
12276,0,0,0,0,0,0,0
12277,-3,3,0,-3,-1,4,3
12278,0,0,0,0,0,0,0
12279,0,0,0,4,-3,-1,5
12280,-1,0,0,0,0,0,0
12281,4,-1,-2,-1,0,0,2
12282,2,-1,-1,1,0,-1,2
12283,-1,-1,-1,3,-3,2,5
12284,4,-3,3,-3,3,-3,4
12285,0,0,0,0,0,0,0
12286,0,-3,1,1,-1,0,0
12287,3,-2,1,-2,3,-3,1
12288,2,-3,2,0,-2,1,2
12289,2,-2,2,0,-1,2,2
12290,3,-3,-1,4,0,-3,2
12292,0,0,0,0,0,0,0
12293,0,4,-3,-1,0,0,3
12294,0,0,0,0,0,0,0
12295,0,0,0,0,0,0,0
12296,0,0,0,0,0,0,0
12297,-1,0,0,-2,1,2,0
12298,0,0,0,0,0,0,0
12299,0,0,0,0,0,0,0
12300,0,0,0,0,0,0,0
12301,-1,0,0,-2,3,-3,1
12302,-3,3,-1,-2,0,2,3
12303,-1,1,0,-1,1,0,0
12304,0,4,-3,3,-3,-1,5
12305,0,0,0,0,0,0,0
12306,-1,0,-2,2,0,0,5
12307,1,0,-2,3,-3,2,5
12308,0,0,0,0,0,0,0
12309,0,0,0,4,-3,-1,5
12310,4,-3,3,-3,-1,0,4
12311,0,0,0,0,0,0,0
12312,4,-3,-1,0,0,0,2
12313,1,2,-2,-1,3,-1,3
12314,0,0,0,0,4,-3,1
12315,0,0,0,0,0,0,0
12316,0,0,0,0,0,0,0
12317,-3,3,-1,-2,-1,0,3
12318,0,0,0,0,0,0,0
12319,-2,1,1,0,0,0,0
12320,0,0,0,0,0,0,0
12321,1,-1,1,-1,2,-1,1
12322,-1,0,0,0,0,0,0
12323,0,0,0,0,0,0,0
12324,0,0,0,0,0,0,0
12325,0,0,4,-3,-1,0,4
12326,-3,3,-2,-1,3,0,3
12327,0,0,4,-3,3,-3,4
12328,0,0,0,0,0,0,0
12329,-1,0,0,-1,3,-3,1
12330,4,-3,-1,0,0,0,2
12331,0,0,0,4,-3,-1,5
12332,-3,0,-1,4,-3,3,5
12333,-2,3,-2,0,1,-1,3
12334,-1,4,-3,-1,0,0,3
12335,0,0,0,0,0,0,0
12336,-1,4,-3,3,-3,-1,5
12337,0,0,0,0,0,0,0
12338,0,-3,0,3,-2,-1,2
12339,0,0,0,0,0,4,0
12340,0,0,0,0,0,4,0
12341,-2,1,2,-3,1,2,4
12342,-3,-1,4,-3,-1,0,4
12343,-2,2,-2,2,-3,0,5
12344,0,0,0,0,4,-3,1
12345,1,-1,1,-2,2,-2,1
12346,0,4,-1,-2,3,-3,3
12347,4,-3,-1,0,0,0,2
12348,-3,-1,0,4,-2,-1,5
12349,-1,1,-1,-2,-1,4,0
12350,3,-3,3,-3,1,1,4
12351,0,0,4,-3,-1,4,4
12352,0,0,0,0,0,0,0
12353,0,0,0,0,0,0,0
12354,0,4,-3,3,-3,-1,5
12355,0,0,0,0,0,0,0
12356,0,0,0,0,0,0,0
12357,0,-1,-2,2,-1,0,5
12358,0,0,0,0,0,0,0
12359,-1,-1,-1,0,0,0,0
12360,-1,0,0,0,0,0,0
12361,0,4,-3,-1,0,4,3
12362,0,2,-2,1,0,-1,3
12363,0,0,0,0,0,0,0
12364,0,0,0,0,0,0,0
12365,-1,-2,-1,0,0,0,0
12366,-3,3,-3,1,2,-2,3
12367,1,-3,-1,4,0,-3,2
12368,3,-3,3,-1,0,-1,4
12369,3,-3,3,-1,0,-1,4
12370,-1,0,-1,1,-2,1,5
12371,0,0,0,0,0,0,0
12372,0,0,0,4,-3,-1,5
12373,0,0,0,0,0,0,0
12374,-3,-1,0,0,0,0,0
12375,-1,1,0,-3,1,1,0
12376,-1,0,4,-3,3,0,4
12377,0,0,0,0,0,0,0
12378,-2,0,0,0,1,0,0
12379,1,2,0,-1,-2,3,0
12380,0,0,0,0,4,-3,1
12381,0,4,-3,-1,0,0,3
12382,0,4,-1,-1,1,-1,3
12383,0,0,0,0,0,0,0
12384,0,0,0,0,0,4,0
12385,-2,-1,-1,4,-3,-1,5
12386,1,0,-2,3,-2,1,5
12387,2,-3,0,2,1,-2,2
12388,-3,3,-2,-1,3,-3,3
12389,-1,-2,0,-1,4,-3,1
12390,3,-3,3,-3,1,2,4
12392,3,-3,3,-3,2,-2,4
12394,4,-3,0,-1,4,-3,1
12395,4,-3,-1,0,0,0,2
12396,0,-1,-1,2,-1,1,0
12397,-1,0,0,4,-3,-1,5
12398,4,-3,-1,0,0,0,2
12399,0,0,0,0,0,0,0
12400,0,0,4,-3,3,-3,4
12401,0,0,0,0,0,0,0
12402,0,0,0,0,4,-3,1
12403,-1,3,-3,2,-2,3,5
12404,0,0,0,0,0,0,0
12405,4,-2,-1,0,3,0,1
12406,4,-3,3,-3,-1,0,4
12407,-2,0,0,1,-1,0,0
12408,0,0,0,0,0,0,0
12409,-3,-1,0,0,0,0,0
12410,0,0,0,0,0,0,0
12411,4,-3,-1,0,0,0,2
12412,0,0,0,0,0,0,0
12413,0,3,-3,1,1,-2,3
12414,0,0,0,4,-3,-1,5
12415,1,0,1,-1,-1,1,0
12416,-3,3,-3,-1,4,-3,3
12417,0,0,0,0,0,0,0
12418,2,-2,0,-1,2,1,1
12419,-1,0,0,0,4,-3,1
12420,-3,-1,0,0,0,0,0
12421,4,-2,-1,-1,0,0,2
12422,0,4,-3,-1,4,-3,3
12423,0,0,0,0,0,0,0
12424,-1,0,1,-2,1,2,0
12425,-2,3,-3,3,-3,3,5
12426,-3,0,1,2,-2,-1,5
12427,4,-3,3,-3,-1,0,4
12428,0,3,-3,0,-1,0,3
12429,-1,0,0,0,0,0,0
12430,0,0,0,0,0,0,0
12431,0,-3,1,2,-2,-1,2
12432,0,0,0,0,0,0,0
12433,0,0,0,0,0,0,0
12434,0,0,0,4,-3,-1,5
12435,3,0,-3,-1,0,0,2
12436,0,0,0,0,0,0,0
12437,0,0,0,-2,1,-1,0
12438,0,0,0,0,0,0,0
12439,0,-3,-1,0,0,0,0
12440,-3,3,-1,-1,1,-2,3
12441,-2,1,2,0,-2,-1,0
12442,-2,1,-2,3,-3,3,5
12443,-3,3,-3,-1,0,0,3
12444,-1,-1,3,-2,-1,0,4
12445,-3,-1,0,0,0,0,0
12446,2,-2,3,-2,0,1,4
12447,4,-3,-1,0,0,0,2
12448,2,-3,3,-2,0,1,4
12449,0,0,4,-3,-1,0,4
12450,0,0,0,0,0,0,0
12451,0,0,0,0,0,0,0
12452,0,0,0,0,0,0,0
12453,0,0,0,0,0,0,0
12454,0,0,0,0,0,0,0
12456,0,0,0,0,0,0,0
12457,0,0,4,-3,-1,4,4
12458,-2,0,-1,3,-3,1,5
12459,4,-3,-1,0,4,-3,1
12460,-3,2,-2,3,-1,-1,5
12461,0,4,-2,-1,3,-3,3
12462,-1,4,-3,-1,4,0,3
12463,-1,0,1,0,-2,-1,0
12464,3,-3,1,2,-3,2,2
12465,4,-3,0,3,-1,0,2
12466,0,0,0,0,4,-3,1
12467,4,-3,-1,0,0,0,2
12468,0,0,0,0,0,0,0
12469,-3,-1,0,0,0,4,0
12470,1,-1,0,0,1,-1,0
12471,-1,1,0,-3,2,0,1
12472,-3,-1,0,0,0,0,0
12473,4,0,-3,3,-3,-1,2
12474,3,-3,1,0,1,0,2
12475,0,-3,3,-3,3,-3,4
12476,0,0,0,0,0,4,0
12477,2,1,-3,3,-2,1,5
12478,-3,-1,0,4,-3,-1,5
12479,0,4,-3,-1,0,0,3
12480,-3,-1,4,-3,-1,0,4
12481,0,0,4,-3,-1,0,4
12482,-1,4,-2,1,0,0,3
12483,0,1,-1,1,-2,1,5
12484,1,1,0,-2,2,1,1
12485,4,0,-3,3,-3,3,2
12486,0,0,0,0,0,0,0
12487,0,0,4,-2,-1,-1,4
12488,3,-2,-1,3,-3,-1,2
12490,3,0,-2,2,-2,1,2
12491,-2,2,-2,0,-1,2,3
12492,0,0,0,0,0,0,0
12494,1,1,-2,3,-3,3,5
12495,0,0,0,0,0,0,0
12496,0,0,0,0,0,0,0
12497,0,4,0,-1,-1,1,3
12498,0,0,0,0,0,0,0
12499,0,0,0,0,0,0,0
12500,3,-3,0,-1,0,4,2
12501,3,-3,3,-2,-1,3,4
12502,1,-1,0,0,1,0,0
12503,0,0,0,0,0,0,0
12504,-1,-1,3,-3,2,-2,4
12505,-1,-2,1,-1,3,-1,1
12506,-3,3,-2,1,0,-1,3
12507,0,-2,2,-1,1,-1,4
12508,0,0,0,0,0,0,0
12509,-3,-1,0,4,-3,0,5
12510,0,3,-2,0,0,0,3
12511,0,-3,0,3,-3,-1,2
12512,0,0,0,0,4,-2,1
12513,0,0,0,0,0,0,0
12514,0,0,0,0,0,0,0
12515,-3,3,-3,-1,0,4,3
12516,0,0,0,0,0,0,0
12517,0,4,-3,-1,0,0,3
12518,0,0,0,0,0,4,0
12519,4,-3,3,-3,-1,0,4
12520,0,-2,3,-3,1,1,4
12521,0,0,0,0,0,0,0
12522,-1,3,0,-1,-2,3,3
12523,4,-3,3,-3,3,-3,4
12524,1,2,-3,0,3,-3,3
12525,3,-2,-1,3,-3,3,2
12526,0,0,0,0,0,0,0
12527,0,-1,0,1,0,-1,0
12528,0,0,0,0,0,0,0
12529,0,0,0,0,0,4,0
12530,4,-1,-2,-1,0,0,2
12531,0,0,4,-3,-1,0,4
12532,0,4,-1,0,-2,-1,3
12533,-1,-2,3,-2,-1,2,4
12534,-2,3,-2,0,1,-1,3
12535,0,0,0,0,0,0,0
12536,3,-2,0,2,-3,3,2
12537,0,0,-1,3,-3,3,5
12538,-1,0,0,0,0,0,0
12539,1,-3,2,1,-2,-1,2
12540,0,0,0,4,-3,-1,5
12541,-3,-1,0,0,0,0,0
12542,1,-1,1,-1,1,-1,0
12543,-3,3,0,-3,-1,0,3
12544,0,4,-3,-1,0,0,3
12545,0,0,0,0,0,0,0
12546,0,0,4,-3,-1,0,4
12547,0,0,0,0,0,0,0
12548,0,0,4,-1,-2,-1,4
12549,-2,-1,3,-3,3,-3,4
12550,0,0,0,0,0,0,0
12551,0,0,0,0,0,0,0
12552,0,0,0,4,-3,-1,5
12553,0,0,4,0,-3,-1,4
12554,0,0,0,0,0,0,0
12555,3,-3,-1,0,4,0,1
12556,0,0,0,0,0,0,0
12557,0,0,4,-3,0,-1,4
12558,0,0,0,0,0,0,0
12559,-1,4,-2,-1,-1,0,3
12560,0,4,-3,0,-1,0,3
12561,0,0,0,0,0,0,0
12562,1,2,-3,1,1,-1,3
12563,0,0,0,0,0,0,0
12564,0,-1,3,-3,3,-3,4
12565,-1,0,2,-3,2,-2,4
12566,-3,3,-1,-2,3,-2,3
12567,1,2,-3,3,0,-2,5
12568,4,-3,-1,0,0,0,2
12569,0,0,0,0,0,0,0
12570,0,0,0,0,0,0,0
12571,3,-2,-1,-1,0,0,2
12572,-3,3,-1,-1,2,-2,3
12573,0,0,0,0,0,0,0
12574,-3,0,3,-3,2,-2,4
12575,-1,-2,0,2,0,0,0
12576,0,0,0,0,0,0,0
12577,0,3,-1,-2,-1,4,3
12578,0,0,0,0,0,0,0
12579,0,4,-3,-1,0,0,3
12580,0,0,0,0,4,-3,1
12581,0,0,0,0,0,0,0
12582,0,0,0,0,4,-3,1
12583,-1,-1,0,1,0,-1,0
12584,0,0,0,4,-3,-1,5
12585,0,-1,2,-3,2,0,4
12586,0,3,0,-3,-1,0,3
12587,0,0,0,0,0,0,0
12588,-3,3,-3,-1,0,4,3
12589,0,0,0,0,0,0,0
12590,1,-3,2,-2,3,-2,1
12591,0,0,0,0,0,4,0
12592,0,0,0,0,0,0,0
12593,4,-3,-1,4,-1,0,2
12594,3,-2,2,-3,3,-3,1
12595,0,-3,0,3,-1,-1,2
12596,2,0,-3,1,1,0,2
12597,3,-3,2,-2,3,-1,1
12599,0,0,0,0,0,0,0
12600,0,0,0,0,0,0,0
12601,0,0,0,0,4,-3,1
12602,-1,1,-2,3,-1,0,5
12603,4,-3,3,-3,-1,0,4
12604,0,0,0,0,0,0,0
12605,0,0,0,4,0,-3,5
12606,0,0,0,0,0,0,0
12607,-3,-1,0,4,-3,-1,5
12608,0,-1,1,-1,1,-2,0
12609,0,0,0,4,-3,-1,5
12610,0,0,4,-3,0,-1,4
12611,3,-3,-1,0,0,0,2
12612,-1,-2,3,0,-3,0,4
12613,0,0,4,-3,-1,0,4
12614,-2,2,-2,3,-3,3,5
12615,-3,3,-3,0,-1,0,3
12616,-1,-2,0,1,2,-1,1
12617,0,4,-3,3,-3,3,5
12618,0,0,0,0,0,0,0
12619,0,0,4,-3,-1,0,4
12620,0,0,0,4,-3,-1,5
12621,2,0,-2,1,2,-2,1
12622,0,0,0,0,0,0,0
12623,2,-2,2,-3,0,3,4
12624,2,-3,2,-1,-1,3,4
12625,0,1,-2,3,-3,3,5
12626,0,0,0,0,0,0,0
12628,-3,3,-2,2,-2,-1,5
12629,4,-3,-1,0,0,0,2
12630,1,0,-1,0,1,0,0
12631,0,0,0,4,-3,-1,5
12632,0,-2,3,-1,1,-1,4
12633,4,-3,0,0,-1,4,2
12634,3,-3,-1,4,-1,-2,2
12635,1,0,-2,1,1,0,0
12636,3,-2,1,-2,-1,0,2
12637,0,0,0,0,0,0,0
12638,4,0,-3,3,-1,-2,2
12639,-1,0,2,-1,-1,1,0
12640,-2,3,-3,-1,0,0,3
12641,-1,0,1,0,-1,-1,0
12642,0,0,0,0,0,0,0
12643,-2,2,-2,-1,3,-3,3
12644,2,0,-2,3,-3,2,5
12645,-1,0,2,-3,3,-3,4
12646,1,0,0,-1,1,0,0
12647,-1,3,-3,-1,0,0,3
12648,-1,4,-2,-1,3,-1,3
12649,3,-3,-1,0,0,0,2
12650,0,4,-3,-1,0,0,3
12651,1,0,-1,0,-1,3,0
12652,2,-2,1,0,-1,0,2
12653,0,0,0,0,0,0,0
12654,-3,0,-1,4,-3,3,5
12655,3,-1,-1,1,-1,-1,2
12656,0,0,0,0,4,-3,1
12657,3,-3,0,-1,0,0,2
12658,0,0,0,0,0,0,0
12659,0,0,4,-3,3,-3,4
12660,0,-2,-1,0,3,-3,1
12661,3,-1,-2,2,0,0,2
12662,-3,3,-3,-1,4,-2,3
12663,1,0,0,2,-1,-2,0
12664,0,0,0,0,0,0,0
12665,3,-3,-1,0,0,0,2
12666,0,0,0,0,0,0,0
12667,-1,0,-2,3,-2,0,5
12668,0,0,0,0,0,0,0
12669,0,0,0,0,0,0,0
12670,-2,2,-3,3,-3,3,5
12671,0,4,-3,-1,0,0,3
12672,3,-3,3,-3,-1,0,4
12673,0,0,0,0,0,0,0
