CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
9555,-3,-2,0,0,-5,0,0,0,0,-1,-1,-2,-1,-3,-1,0,-2,0,0,2,0,0,2,0,0,2,2,2,0,6,0,0,2,0,2,0
9556,0,-2,0,0,0,0,0,0,-3,0,1,0,-1,0,-1,0,0,-2,0,4,0,0,0,4,0,0,6,2,0,0,0,0,0,4,0,2
9558,0,-1,-2,0,2,1,1,2,-2,1,-1,0,0,-2,-1,0,2,0,0,2,0,0,6,4,2,0,4,2,2,4,0,6,0,0,4,0
9559,0,-2,0,0,0,-2,-2,-4,-3,-2,-3,-5,-2,0,0,0,-3,-4,0,8,4,0,0,0,6,0,2,0,2,4,4,2,0,6,2,0
9560,0,1,-2,0,0,2,0,0,1,-2,0,0,-1,0,-1,-1,0,0,0,2,2,0,0,2,2,2,2,0,2,0,0,2,2,0,0,0
9561,3,1,3,1,2,-1,-2,-3,1,0,3,1,3,-2,0,2,2,-2,2,4,0,0,2,2,2,4,0,0,2,2,0,0,2,6,2,14
9562,0,-3,-4,-1,-1,0,0,0,-2,-2,0,-1,-1,0,-1,1,0,0,2,2,6,0,0,0,0,2,4,2,0,2,0,2,2,4,0,4
9563,0,-1,0,0,0,0,0,2,-1,-1,0,0,-1,0,1,0,2,0,0,0,0,0,2,0,0,6,4,0,2,0,2,0,2,0,2,0
9564,0,-4,-1,0,0,-3,0,0,-5,-4,0,-3,-2,0,-3,-1,0,0,0,2,4,0,0,6,0,0,8,4,0,2,0,0,8,0,0,0
9565,0,-1,0,0,0,1,-3,-4,-2,1,-1,-1,0,-1,0,0,-4,-1,0,2,0,0,6,2,2,6,2,2,0,0,0,0,2,0,0,0
9567,2,2,-3,0,0,2,0,0,-2,2,-1,1,1,0,-1,0,-1,0,2,4,8,0,0,4,0,4,4,0,0,4,0,0,0,12,2,0
9568,2,-3,2,2,0,-4,0,0,-2,1,0,0,1,2,0,2,0,1,4,2,2,2,0,6,0,0,6,4,2,2,0,4,2,4,0,2
9569,0,-1,0,0,3,-2,0,1,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,6,0,0,2,2,0,2,0,0,2,0,0,2,0
9570,0,-2,0,0,-3,0,0,0,0,-1,-3,-2,0,0,0,0,1,0,0,2,2,0,2,2,0,8,0,4,0,0,0,4,4,0,0,4
9571,0,1,2,0,0,2,0,-2,-1,1,1,1,0,-1,-1,1,2,1,0,4,4,0,0,2,2,2,2,2,2,0,0,0,2,2,0,2
9572,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,2,4,0,0,6,0,0,2,10,0,0,4,0,0,0,0,0
9573,0,-1,-2,0,0,-1,0,0,0,-3,0,-2,0,-1,1,-2,0,1,0,2,0,0,0,0,0,6,0,4,2,0,0,2,4,0,0,2
9574,-7,0,-1,0,0,-4,0,0,-3,-1,0,0,-1,0,-2,4,0,2,14,0,6,0,0,0,0,0,6,8,0,0,2,0,6,8,0,0
9575,-3,-3,0,4,6,5,0,4,-1,-1,0,-2,0,-1,0,0,3,0,0,6,2,8,10,6,0,4,0,2,2,0,2,4,0,0,10,0
9576,-3,0,-1,3,-1,-3,-2,0,0,-1,0,-3,-1,-1,0,1,-4,-1,6,0,6,6,0,8,10,2,0,4,2,4,2,0,2,10,6,8
9577,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0
9578,0,1,-1,0,0,0,0,0,-1,2,0,1,0,0,-1,3,0,2,2,2,0,0,0,2,0,0,2,2,0,0,2,0,4,6,0,4
9579,-1,1,-1,0,0,0,0,-2,0,0,0,-1,-1,2,1,-2,1,0,4,4,0,0,0,2,0,2,2,0,0,2,2,4,2,2,4,0
9580,0,-3,0,0,0,2,0,0,-2,-2,0,0,0,0,0,0,0,-1,0,8,10,0,0,0,0,0,4,0,0,2,2,0,6,0,0,0
9581,0,0,-2,0,-1,0,0,0,0,-1,0,0,-2,-2,-1,0,1,0,0,0,2,0,0,2,0,0,0,2,0,2,2,4,0,0,4,4
9582,0,1,0,0,-5,1,4,3,-2,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,2,2,8,4,0,0,0,0,0,2,0,0,0,0
9583,-2,-3,0,0,0,0,-1,1,2,0,0,0,0,0,-1,-3,0,-5,8,2,0,0,0,4,0,2,2,0,0,0,6,0,4,2,0,6
9584,-3,3,-1,-2,0,5,0,0,1,-1,0,1,-1,0,-1,0,0,0,0,6,0,0,0,10,0,0,4,2,0,2,2,0,0,4,0,0
9585,-2,0,4,0,0,0,0,0,1,-1,0,0,0,0,-2,0,0,1,0,2,6,0,0,0,0,0,2,0,2,2,2,0,4,2,0,2
9586,1,-1,-3,0,0,2,-2,1,1,-3,0,0,1,-1,1,0,1,-2,2,2,2,0,0,0,6,2,4,4,2,2,2,0,2,4,4,4
9587,0,-1,0,0,0,0,0,-1,0,1,0,1,0,-1,1,0,-2,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0
9588,0,3,1,0,-6,-1,-1,-2,-1,-3,0,0,3,0,0,0,-2,0,0,8,0,4,0,2,6,0,4,4,0,0,4,0,0,0,0,0
9589,0,2,-3,0,0,2,0,0,1,1,1,-2,0,5,0,-3,0,0,4,0,10,2,0,4,0,0,4,4,2,2,2,6,2,4,0,6
9590,0,-2,1,1,0,-4,0,0,-1,1,0,-1,0,0,-3,-1,-2,0,0,4,4,2,0,2,0,0,0,4,0,2,2,2,4,6,0,0
9591,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0
9592,-2,3,-3,0,-2,0,0,0,-3,1,0,0,-1,0,3,-6,0,4,2,2,4,0,0,2,0,0,4,2,0,0,2,0,2,0,0,4
9593,-2,-1,-1,2,0,-3,0,1,1,-1,-1,1,-2,1,-2,3,-1,6,0,6,2,4,0,0,0,2,4,2,0,0,0,0,2,4,2,8
9594,0,0,1,0,0,-1,1,0,0,1,0,1,0,-2,0,0,1,0,0,2,2,0,0,0,2,0,0,2,0,0,0,2,0,0,4,0
9595,0,0,-2,0,-2,2,0,2,-1,-1,-1,-1,0,0,0,0,0,0,2,2,2,0,2,4,0,2,0,2,0,4,0,2,0,0,2,0
9596,0,2,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,4,0,0,8,2,0,4,0,2,2,2,0,2,2,0,2,2
9597,0,1,2,0,-1,1,-1,-1,0,-5,1,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,6,0,6,0,2,4,0,0,0
9598,-2,-2,-1,0,0,-3,0,0,-2,-1,0,0,0,0,0,1,0,-2,6,4,0,0,0,4,0,0,2,2,0,2,0,0,0,0,0,2
9599,0,0,0,0,0,1,0,1,-1,1,0,-2,1,-1,-1,0,1,-1,0,2,0,0,0,2,2,2,0,2,2,4,2,2,2,0,2,0
9600,-2,1,-1,0,2,-2,0,-2,0,1,2,0,0,0,0,-1,0,3,0,2,0,0,4,6,0,0,0,4,2,0,0,2,2,2,2,6
9601,0,0,0,0,0,0,2,4,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,2,2,4,4,2,0,2,0,2,2,0,2,0
9602,-4,-2,-1,0,-1,-2,0,4,-1,-1,-1,-2,-2,-3,-1,-3,-2,0,0,2,6,0,0,0,0,2,4,2,0,0,0,0,2,0,0,0
9603,1,2,-2,0,0,-5,0,0,0,3,0,0,0,0,0,0,0,-4,6,4,0,0,0,6,0,0,4,0,0,0,2,8,0,6,0,0
9604,0,0,0,-1,0,2,0,-2,-3,-2,0,0,1,0,-1,0,0,0,0,0,0,0,0,2,0,4,4,2,0,0,0,0,4,0,2,0
9605,0,-3,-1,0,0,0,0,0,-1,-2,0,-2,0,0,0,0,0,-2,0,0,2,0,0,8,0,0,2,4,0,0,0,0,0,0,0,4
9606,-2,0,0,0,0,1,0,0,0,-2,0,0,-1,0,-1,-6,0,-1,2,2,2,0,0,6,0,0,0,4,0,0,0,0,2,0,0,0
9607,0,-4,-3,0,0,-1,0,0,0,-2,-1,-2,-2,-2,-1,-1,0,0,0,2,4,0,0,0,0,2,0,2,2,6,2,2,4,0,0,0
9608,0,0,0,0,3,-2,-2,-2,0,0,-1,0,1,-1,2,0,0,0,0,6,0,0,4,0,0,4,0,4,2,0,0,0,0,0,2,0
9609,-1,0,2,2,0,-2,0,3,0,-2,0,0,2,2,-1,2,1,2,2,0,0,0,0,4,0,6,2,2,0,0,2,0,0,4,4,4
9611,-2,3,0,0,0,1,-1,0,-2,0,0,-1,0,1,2,0,1,0,2,4,12,0,0,2,4,0,10,0,0,2,0,4,2,2,0,0
9612,0,0,0,0,0,-1,0,0,0,-5,0,0,0,0,-1,0,2,0,0,8,4,0,0,2,0,0,0,12,2,0,2,0,0,0,4,0
9613,0,1,0,0,0,0,0,0,-1,1,0,1,1,-1,0,0,0,0,0,4,0,0,0,4,4,4,4,4,0,2,2,2,4,0,2,0
9614,0,-5,0,1,0,0,0,0,0,0,-1,3,2,0,0,0,-1,0,4,2,0,2,0,0,0,0,0,2,2,2,2,0,0,0,2,0
9615,1,-2,4,0,0,-1,1,0,-1,0,1,0,-1,2,1,-1,1,-1,6,8,12,0,0,0,2,4,0,2,0,2,2,2,4,2,4,0
9616,0,2,0,0,0,0,0,-1,0,1,0,0,0,2,0,0,-5,0,6,2,0,0,4,2,0,2,2,4,0,2,0,4,0,0,0,4
9617,2,0,-1,0,0,1,0,0,-1,-1,-1,-2,3,0,-1,3,-1,-1,2,0,4,0,0,2,0,0,2,4,2,0,2,2,4,4,2,0
9618,0,3,-1,0,-3,1,1,0,-1,0,-1,0,-1,0,-1,0,-1,-3,0,2,2,0,0,4,4,2,0,2,0,0,0,2,2,0,0,0
9619,0,1,0,0,1,0,0,0,-3,1,0,0,-1,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0
9620,1,2,-3,0,0,0,0,0,0,-1,0,0,1,0,-2,1,0,-1,6,4,6,0,0,0,0,4,2,2,2,0,2,0,0,8,0,4
9621,0,-1,-1,0,-1,0,0,1,1,0,0,0,0,-1,0,0,-2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,4,0
9622,-5,2,-2,0,0,-2,0,0,0,-1,0,0,0,-1,1,-3,2,0,2,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4
9623,0,-1,0,0,0,1,2,-3,0,0,-1,1,1,-1,0,0,-1,-1,0,2,2,0,0,2,4,0,0,0,2,0,6,2,0,2,2,0
9624,0,-1,-3,1,-2,0,0,0,1,0,0,0,1,1,2,0,0,0,0,2,8,2,0,4,0,0,2,0,0,0,2,2,2,0,2,0
9625,0,-1,0,0,1,0,1,1,1,1,0,0,0,1,-2,0,-1,0,0,2,2,0,4,2,4,2,2,0,0,0,2,2,4,0,4,0
9626,0,-5,-3,-3,0,0,0,0,-4,1,0,0,-1,0,2,-2,0,-4,0,12,6,4,0,0,0,8,4,2,0,2,4,12,2,2,4,0
9627,3,1,3,0,0,-1,0,0,0,1,1,1,-1,0,0,0,0,0,6,2,4,0,0,2,0,0,2,4,2,2,2,0,2,2,0,0
9628,2,1,0,0,0,1,0,0,3,0,-1,1,1,-2,-1,2,-2,-2,2,4,0,0,0,0,0,12,0,2,2,0,0,4,0,4,0,0
9629,0,4,-2,0,-3,-1,0,-1,0,0,0,0,0,1,-2,0,2,0,0,6,4,0,0,0,0,6,2,0,0,2,0,2,4,0,2,0
9630,0,-5,-3,0,0,0,0,0,0,0,1,0,-2,0,-4,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0
9631,0,0,0,0,-2,-1,-2,-2,1,0,-1,-3,0,-1,0,0,-2,0,0,0,0,0,0,0,0,4,2,4,4,6,0,6,0,0,2,0
9632,0,2,-2,0,0,1,0,0,-2,1,1,1,1,2,-2,2,3,2,2,2,4,0,0,2,0,0,2,0,0,0,0,4,2,2,4,0
9633,-1,-1,2,0,0,0,0,-2,0,1,-1,-1,0,3,-1,-2,-2,-3,10,2,2,10,0,2,0,0,0,4,0,0,2,8,4,4,4,6
9634,0,-2,0,1,1,2,2,1,-1,1,0,0,0,2,0,1,0,5,0,2,6,2,0,4,4,2,0,2,2,2,0,0,0,4,4,0
9635,-1,-1,0,0,2,-2,0,5,1,3,1,0,2,1,0,-1,-4,0,2,0,6,8,6,10,0,12,0,6,2,2,2,0,4,6,2,14
9636,2,1,-2,0,0,5,0,0,5,0,0,1,1,0,0,1,0,2,4,8,0,0,0,10,0,0,10,4,0,2,2,0,6,0,0,4
9637,0,-4,0,0,0,-1,0,0,-3,-1,0,0,0,0,-2,0,0,0,0,0,2,0,0,2,0,0,4,2,0,0,2,0,2,0,0,0
9638,-3,0,-4,0,0,0,0,0,-1,-1,1,0,-2,0,-2,-2,0,-3,0,4,2,0,0,2,0,0,2,2,0,0,4,0,4,4,0,10
9639,-2,0,-2,-3,0,0,0,2,-1,2,1,0,-1,0,2,-1,-2,-5,4,0,4,4,0,6,0,0,2,6,2,0,0,2,2,4,2,4
9641,0,0,2,-1,0,3,0,-1,1,0,0,1,0,0,0,4,1,1,0,0,2,2,0,2,0,2,0,2,2,2,0,0,0,8,2,2
9642,0,-2,0,0,0,0,1,-1,1,0,0,-2,0,0,0,0,-1,0,0,6,0,0,8,0,2,2,2,4,0,0,0,2,2,0,6,0
9643,-2,1,-3,4,2,1,0,0,-3,0,2,1,0,-1,1,0,-2,-3,6,8,2,0,2,4,8,2,4,6,4,4,0,2,0,10,4,0
9644,1,-1,-3,0,0,1,0,0,1,0,0,0,1,0,-1,-1,0,-1,2,0,2,2,0,0,0,0,0,2,0,2,2,0,2,6,0,2
9645,0,0,-2,4,1,3,1,0,0,1,1,1,-2,0,0,0,-1,0,0,2,2,8,6,0,2,0,0,4,0,0,0,2,0,0,4,0
9647,2,-3,1,2,1,0,0,0,0,0,1,-1,-2,1,1,3,2,0,4,10,6,8,2,2,0,0,0,4,0,2,2,2,0,2,2,2
9648,0,0,4,3,0,2,0,0,1,-1,0,1,1,1,0,-4,0,-1,0,6,6,4,0,2,2,4,2,0,0,2,0,2,2,4,6,2
9649,1,1,7,-4,0,-3,0,-1,1,-1,0,0,1,0,2,-2,3,-2,0,6,12,0,0,2,0,2,0,0,0,0,0,0,2,6,8,0
9650,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,-3,0,-1,2,6,4,4,0,2,0,0,0,0,0,0,4,0,0,2,0,4
9651,2,1,-4,0,1,0,0,0,-1,-1,1,2,-1,1,0,1,0,-3,2,2,4,0,2,2,0,0,0,0,2,4,2,0,0,0,0,0
9652,0,0,3,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0
9653,0,3,0,0,-2,-1,3,-1,2,1,1,2,0,2,0,0,-1,2,0,2,0,0,4,0,6,2,0,2,0,2,2,6,4,2,8,4
9654,0,-1,-1,0,0,0,0,0,-1,-2,0,-2,0,0,3,0,0,-3,4,2,2,0,0,6,0,0,2,0,0,0,2,0,2,0,0,0
9655,0,0,0,0,-1,1,0,0,0,-1,1,0,0,-1,-2,0,0,0,0,2,0,0,0,2,0,4,2,0,2,0,2,2,2,0,0,0
9656,-1,3,-2,0,0,-1,3,-1,1,0,-1,0,-2,0,1,-1,0,2,0,0,4,0,4,4,6,0,2,2,2,0,4,0,4,2,0,4
9657,2,1,0,0,-1,2,0,-4,0,-2,-1,0,1,-1,-1,0,0,0,2,0,0,0,2,4,0,4,2,0,2,0,2,0,2,0,0,0
9658,-3,1,-1,2,1,-3,0,2,0,-1,0,0,0,-2,1,-3,-1,0,0,0,6,4,4,2,0,4,4,2,0,2,2,2,2,4,4,2
9659,0,-1,0,0,0,0,0,-1,-2,-1,-2,-2,-1,-1,0,0,-3,0,0,2,2,0,0,0,0,2,2,2,2,4,0,0,0,0,4,0
9660,0,3,0,0,-3,0,0,-1,0,0,-1,1,-1,1,0,0,-3,0,0,4,0,0,0,4,2,6,2,2,0,0,4,0,0,0,2,0
9661,1,1,-3,0,0,2,0,0,0,1,1,-1,-2,0,0,0,0,0,6,2,4,2,0,2,0,0,4,0,2,4,4,2,2,4,0,0
9662,0,-1,2,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0
9663,0,0,1,0,0,0,0,0,1,0,0,-1,-2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0
9664,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,6,2,2,2,0,2,0,0,4,0,2,0
9665,1,-3,-1,0,0,-2,0,2,1,0,0,2,3,-1,-1,3,0,0,4,0,0,0,2,2,0,4,4,6,0,2,0,0,0,2,0,0
9666,0,4,1,0,0,0,0,1,-1,0,0,-2,-1,1,0,-3,-2,0,4,8,2,0,0,4,0,0,4,2,2,2,0,4,2,6,2,0
9667,-1,3,0,0,2,4,0,-2,-1,0,0,-1,-1,1,0,0,1,0,0,4,0,0,6,2,0,4,2,4,2,0,2,0,4,0,0,0
9668,0,-2,-4,0,-1,-1,0,0,-3,0,-1,-1,0,-1,0,0,1,6,0,10,4,6,2,2,0,0,0,0,2,2,2,0,0,4,2,12
9669,0,5,-2,0,0,-1,0,0,-3,0,0,-1,0,-1,0,0,-3,0,0,8,0,0,2,0,0,4,4,2,0,0,0,0,2,0,2,0
9670,0,1,0,-2,0,0,0,0,-2,0,0,0,0,1,1,-1,0,6,4,0,2,6,0,6,0,0,0,0,0,2,0,2,4,4,0,6
9671,-2,2,0,0,0,0,0,0,0,0,-1,2,-1,-2,0,-1,0,2,4,0,0,0,0,6,0,0,0,2,0,2,0,0,0,6,0,4
9672,0,-2,0,0,0,0,-2,0,0,2,0,0,0,0,1,1,0,-1,4,2,2,0,2,6,2,4,2,0,0,0,0,2,2,0,2,2
9673,0,1,0,0,-4,1,0,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,8,0,2,0,0,0,2,0,0,6,6
9675,1,0,3,0,0,-1,0,0,0,3,0,0,1,0,0,-1,0,-4,4,2,2,0,0,2,0,0,0,8,2,0,2,0,2,8,0,4
9676,0,1,-1,0,1,0,0,-3,0,1,0,-2,1,-2,0,1,-3,-1,0,0,2,0,2,2,0,4,0,0,2,0,0,4,0,0,6,0
9677,0,0,0,0,0,0,0,2,-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,2,0,0,4,6,2,0,0,0,0,0,0,2,0
9678,0,-4,0,0,-2,0,0,-2,-1,0,0,0,-1,0,0,0,-1,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,2,0,4,0
9679,0,0,-1,0,2,0,0,1,-2,1,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,2,0,2,0,0,0,4,2,0,0,0
9680,0,3,0,1,0,-2,0,-1,-1,0,-1,-2,-2,-1,0,4,-1,3,0,4,2,6,6,0,0,2,2,0,2,4,2,2,0,8,4,0
9681,0,1,0,0,-3,4,0,-2,-4,0,0,0,1,1,1,0,1,0,6,2,2,0,2,10,0,4,2,0,0,0,0,0,0,0,2,0
9682,0,-1,0,0,-1,2,0,0,0,0,-2,0,0,-1,1,0,0,0,0,2,4,0,2,4,0,0,2,0,2,0,0,2,0,0,0,0
9683,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,6,8,2,0,4,0,0,0,0,0
9684,0,0,0,0,0,0,0,-4,0,-1,0,-2,0,1,1,0,-3,0,0,0,0,0,0,0,0,2,2,2,0,4,2,2,2,0,6,0
9685,-3,-5,-4,0,0,0,0,0,0,-3,1,0,-6,0,-2,1,0,2,0,8,2,0,0,0,0,0,0,4,2,0,4,0,0,0,0,8
9686,3,0,-2,-1,1,1,0,-2,-1,0,0,0,-1,1,0,0,2,2,6,2,0,0,2,2,0,2,2,2,0,2,0,0,0,6,4,2
9687,0,-1,0,0,0,0,-3,2,-1,-1,-2,-3,1,0,0,1,-2,-1,6,0,2,0,6,2,2,0,0,0,2,4,2,2,2,2,6,4
9688,0,-2,-3,0,0,-2,0,0,3,-1,1,0,-1,0,-1,-1,0,0,0,4,6,0,0,8,0,0,6,0,2,0,4,0,2,6,0,0
9689,-3,-1,0,0,0,0,0,0,1,-1,0,2,-2,1,-1,1,0,0,2,0,0,0,0,4,0,0,2,4,2,4,4,2,2,2,0,0
9690,-3,1,-1,0,-1,-1,-2,-4,-1,-1,0,-1,-2,-2,-1,1,1,2,0,0,2,0,0,6,0,4,0,2,0,0,2,2,2,0,2,4
9691,-1,0,0,0,0,0,0,0,-1,0,0,0,1,-1,1,4,-1,-1,2,2,2,0,4,2,0,8,2,2,0,0,0,2,4,8,4,4
9692,0,3,0,0,0,0,0,0,1,1,0,0,2,0,-1,-2,0,3,2,6,2,2,0,2,0,0,2,2,0,0,4,0,0,4,0,4
9693,-1,-1,0,0,1,0,0,0,0,0,2,0,0,1,-1,0,0,-2,2,0,0,0,2,0,0,0,0,0,2,0,0,4,2,0,0,0
9694,-2,1,0,0,0,5,0,0,1,0,0,0,2,-1,0,2,0,-1,0,2,0,0,0,8,0,0,2,2,0,0,2,0,2,2,0,2
9695,0,0,1,-1,2,-3,0,1,1,-1,0,0,0,1,0,-1,0,1,2,6,0,0,4,0,0,0,0,2,0,0,2,2,0,0,0,4
9696,0,-1,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0
9697,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0
9698,0,-1,0,0,-3,0,0,-2,1,0,-1,0,-1,0,-1,0,0,0,2,2,2,0,0,2,2,2,4,0,2,2,0,0,2,0,2,0
9699,0,0,0,0,0,-1,0,0,-3,0,-1,-1,-1,-1,-2,0,-1,0,0,0,2,0,2,0,0,0,0,2,2,2,2,2,0,0,2,0
9700,0,0,-1,0,0,-2,0,-1,0,-2,-3,0,-2,-1,-3,-1,-2,0,0,4,0,0,0,4,0,0,6,2,4,2,2,2,8,0,4,0
9701,0,1,-1,0,0,0,0,0,1,0,1,-1,0,0,1,-1,0,0,0,0,2,0,0,2,0,0,2,8,2,2,2,0,0,8,0,0
9702,0,-2,0,0,0,0,-1,-2,-2,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,4,2,0,2,0,2,0
9703,0,-6,-2,0,-3,4,0,2,0,-1,-1,0,1,-5,0,0,-5,0,4,6,4,0,0,10,0,4,2,0,0,0,2,2,2,6,0,0
9704,-3,-2,-1,0,1,-4,0,3,1,-1,0,0,1,0,-1,1,0,0,8,12,0,2,0,8,0,8,4,4,0,0,2,2,2,0,2,6
9705,0,-3,-6,0,0,-2,2,-1,-1,-1,0,-1,-2,-1,-4,0,-4,-1,0,10,4,0,0,4,4,4,0,2,0,2,4,6,4,2,8,6
9706,-1,-1,1,0,1,2,0,2,0,0,0,1,-1,1,0,0,2,-3,6,0,4,0,4,6,0,4,0,2,0,2,2,2,2,10,0,0
9707,0,1,0,0,0,0,0,0,-1,0,1,2,-1,1,-1,0,0,0,4,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0
9708,-1,1,3,0,0,0,-1,3,0,0,0,0,0,1,-1,0,-2,0,2,2,2,0,0,4,0,2,0,0,0,0,2,4,6,0,6,0
9709,-5,-2,1,0,0,-2,3,1,0,0,0,1,0,-1,1,-2,2,-1,0,8,4,0,6,2,2,4,2,2,2,2,4,2,2,4,2,0
9710,0,3,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,0,6,0,0,6,0,0,0,2,0,0,0,0,0
9711,-1,-3,1,0,-3,2,0,-2,0,-2,-1,-1,-1,0,0,0,1,-2,0,2,4,0,6,4,0,6,0,2,0,2,0,0,0,0,2,0
9712,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,2
9713,0,0,0,0,1,0,0,0,1,-2,0,-1,0,-1,-1,0,-3,0,0,0,0,0,0,0,0,0,2,2,2,4,0,2,0,0,2,0
9714,-1,-2,-1,-1,0,-2,0,1,-2,0,0,0,0,0,1,1,0,-2,0,2,0,2,0,6,0,2,0,0,2,2,4,2,0,0,0,2
9715,3,2,0,-3,2,3,-1,0,2,0,0,2,-1,0,-1,1,-1,-1,8,4,6,4,2,6,8,4,2,4,0,2,2,0,0,2,0,0
9716,0,-1,-1,0,0,-1,0,-1,1,-2,0,0,0,-2,0,-1,-2,-2,0,4,2,0,0,2,2,2,2,8,0,2,0,2,0,12,4,0
9717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9718,0,0,0,0,-1,-2,0,0,1,1,1,1,1,0,-2,0,0,-2,0,0,2,0,2,4,2,0,2,2,2,0,4,0,4,0,0,0
9719,-2,3,-1,0,4,-3,0,-1,1,0,-1,-1,1,0,-1,0,1,0,0,12,0,0,8,0,0,6,2,4,0,0,2,2,2,0,0,4
9720,0,0,0,0,1,0,1,0,-1,-1,-2,0,3,-1,2,0,-5,0,0,4,0,0,8,0,2,0,2,2,4,2,6,4,2,0,6,0
9721,-2,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0
9722,0,-2,-1,0,0,0,-3,-4,-1,-3,-2,-1,-2,-2,2,4,-2,0,0,12,10,0,4,0,2,0,4,2,2,2,2,0,4,6,0,0
9723,0,0,0,0,0,0,0,2,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,2,0,12,4,2,0,2,2,0,0,0,0,8,0
