CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_저가_clust_id
9559,-3,3,-1,-2,1,1,4
9560,0,2,-2,-1,3,-2,4
9561,-3,2,0,-2,3,0,4
9562,0,-3,3,-1,-2,2,1
9563,1,-2,0,2,-2,0,3
9564,0,0,-3,1,1,-2,4
9565,-2,0,-1,2,1,-2,0
9567,0,1,-2,2,1,-2,0
9568,0,-2,0,3,0,-3,3
9569,0,-3,3,-3,0,3,5
9570,3,-3,2,-1,2,-1,2
9571,-3,3,-1,-1,1,-2,4
9572,1,0,-1,2,-1,-1,3
9573,3,-3,0,-1,0,0,2
9574,0,4,-3,3,-3,-1,0
9575,-1,-1,0,2,-3,-1,3
9576,-1,1,-1,0,0,1,4
9577,-1,0,0,0,0,0,1
9578,-2,2,-1,1,1,-2,4
9579,1,-2,3,-3,0,3,5
9580,-2,0,-1,3,-1,-2,0
9581,1,0,-1,0,1,1,1
9582,0,1,-2,1,-1,2,0
9583,3,-1,-2,0,2,1,2
9584,1,1,0,-1,1,0,4
9585,3,-3,3,-3,0,3,2
9586,3,-3,3,-1,0,0,2
9587,-3,0,-1,0,4,0,4
9588,2,-1,-1,1,-1,3,3
9589,-1,2,-1,0,-1,-1,0
9590,-1,-1,-1,3,-3,2,3
9591,3,-3,-1,0,4,-3,2
9592,-1,3,-3,3,-3,3,0
9593,-3,0,0,3,-3,2,0
9594,3,0,-2,2,-1,-1,3
9595,3,-2,0,2,-2,1,3
9596,-1,0,4,-3,-1,4,5
9597,-1,3,-3,3,-2,1,0
9598,0,-1,1,-1,2,-2,5
9599,-2,-1,3,-1,0,-2,5
9600,1,0,-2,3,-2,1,3
9601,1,-2,2,-1,1,1,2
9602,2,-3,2,-1,2,-3,2
9603,2,-1,1,-2,3,-2,2
9604,-1,0,1,-2,3,-2,5
9605,0,-1,1,-1,0,1,1
9606,1,-1,1,-2,1,1,2
9607,0,-2,-1,3,-1,1,3
9608,-3,3,-3,2,-1,1,0
9609,-1,-1,3,-2,2,-3,5
9611,0,-1,4,0,-1,-1,1
9612,-3,1,1,-2,0,3,1
9613,-3,3,-2,2,-3,3,0
9614,1,-3,1,0,1,-1,2
9615,-3,2,-2,2,0,-2,0
9616,0,3,-3,-1,0,0,4
9617,1,-2,3,0,-1,-2,1
9618,-1,3,0,-2,0,0,4
9619,-1,3,-1,-2,-1,4,4
9620,-2,3,-1,-2,2,-1,4
9621,0,-2,2,1,0,-3,1
9622,0,-1,3,0,-3,3,1
9623,-2,1,-1,0,0,2,4
9624,0,-2,3,-2,0,1,5
9625,-2,-1,3,-2,1,-1,5
9626,-2,-1,1,-1,3,0,5
9627,-2,2,-1,2,-3,3,0
9628,-3,2,1,-3,3,-2,4
9629,0,3,-3,3,-3,0,0
9630,3,-3,2,-2,3,-3,2
9631,-1,0,2,-3,3,-3,5
9632,-2,3,-2,2,-3,3,0
9633,0,0,-2,3,-3,0,3
9634,-1,-2,3,-3,-1,0,5
9635,0,-2,-1,0,4,-3,2
9636,3,-1,0,-1,0,1,2
9637,4,-3,1,2,-3,3,3
9638,-3,0,3,-3,3,-3,5
9639,0,1,-2,1,0,-2,0
9641,0,-1,1,1,-3,0,1
9642,-3,1,2,-1,0,0,1
9643,3,0,-3,3,-2,-1,3
9644,2,-3,2,0,-1,-1,2
9645,-1,0,2,-2,0,-1,5
9647,-3,0,2,-1,0,1,1
9648,-3,2,-2,-1,4,-1,4
9649,3,-3,3,-1,-1,-1,2
9650,3,0,-3,0,-1,4,3
9651,1,-1,2,-2,-1,3,1
9652,0,0,2,-2,-1,3,1
9653,-1,3,-1,0,-2,3,0
9654,-1,-2,2,1,-2,1,1
9655,3,0,-3,2,0,-1,3
9656,-1,3,-2,0,-1,3,0
9657,-1,1,-1,2,-3,3,0
9658,-1,0,1,0,-1,-1,1
9659,-3,3,-3,3,-3,-1,0
9660,0,2,1,-2,-1,0,1
9661,-2,3,-3,3,-3,3,0
9662,4,-1,-2,0,-1,0,3
9663,3,-2,1,-2,2,-2,2
9664,3,0,-3,3,-3,-1,3
9665,4,-2,-1,-1,4,-3,2
9666,1,1,-2,0,3,-1,4
9667,0,3,0,-2,0,2,4
9668,-3,3,-3,1,0,2,0
9669,0,-1,4,0,-3,3,1
9670,-1,1,-1,-1,3,-2,4
9671,0,2,-3,0,-1,0,0
9672,-1,-2,2,-2,3,-3,5
9673,-2,3,-2,1,0,-2,0
9675,-1,1,1,-1,-2,0,1
9676,-1,-1,2,1,-2,1,1
9677,-1,0,-1,3,-2,-1,0
9678,0,-3,3,-3,3,-2,5
9679,-3,1,2,-1,-2,3,1
9680,-1,3,-1,-1,0,1,4
9681,-2,3,-3,-1,0,4,4
9682,-1,-2,3,-2,2,-3,5
9683,3,-2,0,0,-1,3,2
9684,0,0,0,4,-3,-1,3
9685,-1,-1,1,-1,0,1,1
9686,1,-1,1,-1,1,-2,2
9687,0,0,-1,1,1,-3,1
9688,-1,-2,3,-2,0,1,5
9689,4,0,-3,3,-2,2,3
9690,0,2,-2,1,-1,0,0
9691,1,-2,3,-2,1,0,5
9692,1,1,1,-1,-2,1,1
9693,4,0,-2,-1,0,3,2
9694,1,2,-3,1,-1,3,0
9695,-3,3,-3,2,-1,1,0
9696,0,-2,2,0,0,-1,1
9697,1,1,-2,1,0,-1,0
9698,3,-2,1,0,-2,3,2
9699,0,4,-3,-1,0,0,4
9700,-3,3,-3,3,-2,2,0
9701,0,2,-3,3,-1,-2,0
9702,0,-3,3,-3,3,-3,5
9703,0,-3,3,-3,3,-3,5
9704,-3,0,3,-1,1,-2,5
9705,-2,0,1,-1,1,0,1
9706,2,-1,-1,1,-1,1,3
9707,-2,0,3,0,-3,3,1
9708,0,-1,0,3,-1,-2,3
9709,-3,2,-2,0,2,0,4
9710,-2,1,2,-1,0,0,1
9711,3,-1,-1,1,0,-2,3
9712,1,-1,0,1,0,-1,3
9713,0,4,-3,3,-1,-1,0
9714,0,-1,1,-2,-1,4,1
9715,0,3,-3,2,-2,2,0
9716,-2,1,-2,3,-3,3,0
9717,-1,0,-1,3,-3,-1,0
9718,0,-1,0,0,0,1,1
9719,3,-3,1,2,-2,1,3
9720,3,-3,2,0,-1,0,2
9721,3,-2,1,0,0,-1,2
9722,-3,2,0,-2,3,-1,4
9723,1,-1,1,0,-1,0,1
9724,0,-3,-1,0,0,0,1
9725,-1,0,0,1,-1,-1,1
9726,0,-1,0,0,1,0,1
9727,-1,1,-1,1,-1,1,0
9728,-1,-2,-1,4,-3,3,3
9729,1,-3,3,-1,-1,1,2
9730,4,-1,-2,3,-2,0,3
9731,0,-3,-1,0,4,0,2
9732,-1,-2,2,0,-2,0,1
9733,0,-3,3,-3,-1,0,5
9734,0,0,0,0,0,0,1
9736,1,-2,2,-3,2,0,5
9737,-2,0,1,-1,-1,1,1
9738,-1,4,0,-3,1,1,4
9739,2,-2,2,-2,0,0,2
9740,0,2,-3,1,2,-3,4
9741,0,-2,3,-1,-1,-1,1
9742,-2,3,-3,3,-3,3,0
9743,0,0,0,-1,3,-2,4
9744,3,-2,-1,-1,0,4,2
9745,-1,-2,0,3,-3,1,3
9746,0,-1,0,-2,3,-2,5
9747,3,-3,3,0,-3,-1,2
9748,-2,1,-2,0,3,0,4
9749,0,0,2,-2,0,0,5
9750,1,-1,3,-1,-2,0,1
9751,-2,1,-1,1,0,1,0
9752,-1,4,-1,-2,3,-1,4
9753,-3,3,-1,1,-2,1,0
9754,-1,0,4,-1,-1,-1,1
9755,-3,3,-1,0,-1,0,0
9756,3,-1,-1,1,0,-2,3
9757,3,0,-1,-2,3,-2,2
9758,-1,3,-2,2,-1,-1,0
9759,0,0,-2,0,-1,4,1
9760,-2,1,0,0,-1,1,1
9761,0,-1,-1,4,-2,-1,3
9762,2,-1,-1,1,0,-1,3
9764,1,-1,-1,3,0,-2,3
9767,-3,3,-3,3,-2,2,0
9768,-1,4,-3,3,-1,0,0
9770,1,-2,0,-1,3,0,2
9771,-2,-1,3,-3,1,2,5
9772,0,3,-2,1,1,-1,4
9773,3,-2,1,0,-2,3,2
9774,3,-3,0,3,-3,3,3
9775,0,2,-2,-1,2,0,4
9776,-2,2,1,-2,0,1,4
9777,3,-3,-1,0,4,-3,2
9778,-2,3,-1,-2,2,0,4
9779,3,-1,0,-2,-1,4,2
9781,3,-3,-1,0,4,-1,2
9782,-2,1,0,0,-1,0,1
9783,-3,1,2,-3,2,1,5
9784,-1,1,-2,3,-3,2,0
9785,-2,0,-1,3,-3,3,0
9786,-1,1,-2,-1,4,-3,4
9787,-1,4,-3,-1,4,-3,4
9788,2,-1,0,1,-2,-1,3
9789,-1,-1,0,0,4,-3,4
9790,0,0,0,-2,1,0,4
9791,-3,-1,4,-1,-1,2,5
9792,-1,0,0,1,-2,2,1
9793,2,-1,-1,3,-3,1,3
9794,1,-1,1,0,-1,0,1
9795,4,-3,3,-3,3,-1,2
9796,-1,0,-1,1,-2,3,0
9797,-2,-1,2,-1,-1,-1,1
9798,-1,-2,2,0,-2,3,1
9799,-2,-1,3,-3,-1,4,5
9800,0,-2,0,0,2,-3,2
9801,-2,3,0,-3,3,-3,4
9802,2,-1,1,0,-1,0,2
9803,0,2,-3,3,-3,1,0
9804,3,0,-3,3,-2,0,3
9805,-3,3,-1,-1,1,-1,4
9806,-1,1,0,-1,1,-1,4
9807,-1,4,-3,-1,4,-3,4
9808,1,1,-2,3,-1,0,3
9809,-1,-2,0,3,-3,-1,3
9810,-1,2,-3,1,-1,3,0
9811,4,-3,-1,0,4,-3,2
9812,-1,-1,2,0,-1,0,1
9814,0,0,-2,3,-1,-2,3
9815,3,0,-3,3,-2,-1,3
9816,0,-2,0,3,-3,-1,3
9817,2,0,0,0,0,-1,2
9818,-1,0,0,1,0,-2,1
9819,-2,3,-3,3,-3,3,0
9820,0,4,-3,-1,0,4,4
9821,-1,4,-2,1,-2,3,0
9822,0,3,-1,-1,1,-2,4
9823,-2,3,0,-2,-1,3,4
9824,0,3,-3,-1,4,-3,4
9825,-3,3,-3,3,-2,0,0
9826,-3,3,-1,0,-1,-1,0
9827,-2,-1,4,-3,3,0,5
9828,-3,3,-2,0,1,0,4
9829,0,1,0,-2,3,-3,4
9830,0,-1,-1,0,0,4,1
9831,0,-1,0,3,-2,2,3
9832,0,-1,-1,2,-3,3,3
9833,3,0,-3,1,1,-1,3
9834,0,-2,0,2,-2,2,3
9835,-3,2,-2,-1,4,-3,4
9836,-2,0,-1,0,-1,0,1
9837,4,-3,3,-3,3,-3,2
9838,1,0,1,0,-1,-1,1
9839,-2,3,-3,0,0,3,4
9840,3,-3,3,-1,-2,-1,2
9841,0,0,-2,3,-3,3,3
9842,3,-2,0,0,2,-1,2
9843,-2,3,-2,-1,2,1,4
9844,-3,2,1,-3,-1,4,4
9845,1,0,-1,0,-1,2,1
9846,-3,3,-3,3,0,-3,0
9848,1,-1,-1,3,-1,-1,3
9849,-2,-1,4,-2,-1,-1,5
9850,-1,-2,3,0,-3,2,1
9851,-2,-1,-1,4,-3,-1,0
9852,-1,3,-1,-2,0,3,4
9853,-1,3,-2,2,-2,-1,0
9854,2,1,-3,2,0,-1,3
9855,-1,4,-3,3,-3,3,0
9856,0,-1,1,-1,0,-1,1
9857,3,-3,0,3,-3,1,3
9858,3,-3,3,0,-1,-2,2
9859,3,-3,2,0,1,-3,2
9860,-2,3,-1,-1,1,-1,4
9861,-3,3,-3,3,-3,3,0
9862,0,-3,3,-3,3,-3,5
9863,-1,3,-1,-2,3,-2,4
9864,0,-1,-2,3,-3,3,3
9865,1,-1,3,-1,-2,2,1
9866,-1,-2,0,3,-3,3,3
9867,-1,-2,2,1,-2,-1,1
9868,0,-3,2,-1,-1,3,1
9869,4,-3,3,-3,3,-3,2
9870,-2,0,1,-2,3,-3,5
9871,-3,0,3,0,-3,2,1
9872,0,-3,1,0,2,-2,2
9873,0,-1,4,-2,-1,3,5
9874,3,-3,3,-3,2,0,2
9875,2,0,-3,0,3,-3,4
9876,2,1,-3,3,-2,2,3
9877,-1,3,-3,3,0,-2,0
9879,0,-2,3,-2,1,-2,5
9880,-1,-1,2,-3,3,-3,5
9881,-1,0,2,-3,3,-3,5
9882,-1,-1,3,-1,-2,3,1
9883,-1,0,0,-2,2,0,4
9884,-3,3,-3,0,3,-3,4
9885,-3,2,1,-3,1,-1,4
9886,-2,0,3,-1,1,-3,5
9887,-3,3,0,-2,-1,3,4
9889,0,3,-3,3,-3,3,0
9890,-3,3,-2,1,1,-3,4
9891,-3,2,0,-1,-1,3,4
9892,-2,0,0,3,-3,3,0
9893,0,3,-3,0,3,-1,4
9894,3,-3,-1,0,0,0,2
9895,-1,1,-1,0,-1,3,1
9896,-1,3,-3,2,-1,1,0
9897,0,2,-3,3,0,0,0
9898,0,0,1,-2,0,3,1
9899,2,0,-2,0,-1,4,3
9900,-1,4,-2,-1,3,-3,4
9901,-1,-1,-1,0,0,0,1
9902,0,0,-1,0,1,-1,4
9903,0,1,0,-1,0,1,1
9904,1,0,1,-3,3,-2,5
9905,0,0,-1,2,0,-1,3
9906,0,0,0,0,0,0,1
9907,1,-2,2,0,1,0,2
9908,3,-1,-1,2,-1,-1,3
9909,-2,-1,2,1,-2,-1,1
9910,-2,0,0,1,-1,0,1
9911,-3,3,-2,-1,3,-3,4
9912,0,3,-2,1,1,-3,4
9913,-3,-1,0,4,-2,-1,0
9914,-2,0,0,3,-3,-1,0
9915,0,-1,1,2,-3,1,3
9916,1,-1,1,-1,0,0,2
9917,3,-3,-1,4,0,-3,3
9918,4,-1,0,-2,-1,4,2
9919,-1,-2,3,0,-2,-1,1
9920,0,4,-3,-1,4,-3,4
9921,-3,3,-3,1,1,1,4
9922,-3,3,-3,2,-1,1,0
9923,-2,2,0,-2,3,-3,4
9924,-1,0,1,1,-2,1,1
9925,-1,-2,0,3,-2,-1,3
9926,0,-1,-1,3,-3,0,3
9927,3,-2,1,-1,-1,2,2
9928,4,-3,3,0,-1,-2,2
9929,3,-3,-1,0,0,0,2
9930,-3,3,-3,1,1,-1,4
9931,-1,1,0,-2,0,2,4
9932,1,-1,1,-2,3,-1,2
9933,3,-2,-1,-1,0,0,2
9934,4,-3,3,-3,3,-3,2
9935,0,-1,0,0,2,-1,1
9936,-3,3,-3,3,-1,1,0
9937,0,-1,-1,1,2,-3,1
9938,0,-1,3,-3,3,-1,5
9939,-2,3,-2,1,-1,1,0
9940,0,3,-3,3,-3,3,0
9941,-3,2,-2,3,-2,-1,0
9942,-3,3,-1,0,0,-2,4
9943,1,-1,0,2,-2,-1,3
9944,-1,0,1,0,-1,0,1
9945,3,-3,-1,0,0,0,2
9946,-1,4,-1,-2,3,-3,4
9947,-1,0,0,2,-2,1,1
9948,0,-1,1,0,-1,0,1
9949,-2,1,-1,-1,3,-3,4
9950,3,-2,2,-3,2,-2,2
9951,-3,3,-3,2,1,-1,0
9952,-2,2,-2,-1,4,-3,4
9953,0,3,-3,3,0,-3,0
9954,2,-3,2,-1,2,-3,2
9955,3,-1,-2,3,-3,0,3
9956,0,-1,2,-1,2,-3,5
9957,1,-2,0,1,-2,-1,3
9958,4,-3,3,-3,3,-3,2
9959,2,-3,-1,4,-3,3,3
9960,-1,2,-1,2,-2,0,0
9961,-2,1,-1,1,0,-1,0
9962,-2,1,2,-1,0,-2,1
9963,-1,3,0,-3,1,2,4
9964,-2,-1,3,-1,-2,3,1
9965,-3,3,-3,3,-1,-2,0
9966,1,0,-1,3,-3,3,3
9967,4,-2,0,-1,3,-2,2
9968,3,-3,2,0,1,-3,2
9969,0,3,-3,3,-2,2,0
9970,-1,1,-2,-1,2,-1,4
9971,-2,1,0,1,-3,1,0
9973,2,-1,-1,1,0,-1,3
9974,0,-2,2,0,0,0,1
9975,0,-2,0,1,-1,0,1
9976,1,0,0,0,0,-2,1
9977,-3,1,2,-3,3,-3,5
9978,-2,2,-1,0,-2,-1,0
9980,4,-3,-1,0,0,0,2
9981,-1,-2,0,3,-1,1,3
9982,0,-2,0,0,2,-2,2
9983,-3,2,-1,2,-3,3,0
9984,3,-3,3,-1,0,-2,2
9985,-3,1,1,-1,1,-1,4
9986,-1,3,-2,1,-1,2,0
9987,0,1,0,-1,-1,0,1
9988,-3,3,-3,-1,4,-3,4
9989,-2,3,-1,-2,3,-1,4
9990,0,-2,3,-3,3,-2,5
9991,-1,0,4,-2,0,-1,5
9992,-2,-1,3,-1,0,-2,5
9993,4,-1,-2,3,-3,-1,3
9994,4,-3,3,-3,-1,0,2
9995,-1,-1,2,-3,2,-1,5
9996,3,0,0,0,-3,2,3
9997,2,-1,-2,2,-1,0,3
9998,3,-2,-1,-1,0,4,2
9999,2,1,0,-3,3,-3,2
10000,0,1,-1,1,-1,1,0
10002,0,4,-3,0,3,0,4
10003,2,0,-2,2,1,-3,3
10004,3,-1,-2,3,-3,-1,3
10005,1,-1,-1,3,-1,-2,3
10006,-2,1,-2,3,-3,3,0
10007,0,-1,0,0,0,4,1
10008,0,-2,3,-2,1,1,5
10009,-2,2,-2,3,-1,-2,0
10010,0,-2,1,1,-1,1,1
10011,2,-3,3,-3,1,2,2
10012,-2,-1,2,0,-2,2,1
10013,1,-2,1,0,1,-1,2
10014,-2,3,0,-3,1,2,4
10015,3,-2,2,-3,3,-1,2
10016,1,-2,0,3,-3,3,3
10017,-3,2,-1,2,-1,-2,0
10018,0,-1,2,-1,2,-2,5
10019,3,-1,-2,0,-1,4,3
10020,3,-1,0,-2,-1,0,2
10021,4,-2,-1,3,-3,-1,3
10022,3,-3,0,1,1,-1,2
10023,2,-2,-1,0,3,0,2
10024,-2,-1,4,0,-2,1,1
10025,0,-1,3,-1,-1,1,1
10026,-1,0,4,-3,-1,0,5
10027,-1,-1,1,0,0,-1,1
10028,1,-1,3,-1,0,-2,5
10029,-3,-1,0,4,-3,3,0
10030,-1,1,-1,1,0,-1,0
10031,4,-3,1,-1,-1,4,2
10032,4,-3,3,-3,3,-3,2
10033,-1,4,-3,3,-2,0,0
10034,2,-3,3,-2,-1,3,2
10035,-3,2,-1,0,2,-3,4
10036,2,-1,2,-3,2,1,2
10037,0,4,-3,3,-2,1,0
10038,3,-2,0,0,2,-2,2
10039,3,-3,3,0,-1,-1,2
10040,1,-3,3,-1,0,-2,2
10041,-1,-2,2,-1,1,0,5
10042,0,-2,1,2,-1,-1,1
10043,-2,0,3,-3,3,-1,5
10044,-3,0,1,2,-1,-1,1
10045,1,-1,1,-1,0,0,2
10046,-2,0,1,0,0,-1,1
10047,2,0,1,-3,0,-1,2
10048,0,3,-3,1,2,-3,4
10049,1,-1,0,2,-2,1,3
10050,0,-2,0,2,-3,3,3
10051,-1,1,1,1,-3,3,1
10052,0,0,-2,3,-2,0,3
10053,0,0,-1,3,-3,3,3
10054,-1,0,0,4,-2,-1,0
10055,1,0,0,2,-3,2,3
10056,3,-1,-1,1,0,-1,3
10057,3,-2,0,0,1,0,2
10058,-3,3,-3,3,-3,0,0
10059,-2,1,0,0,-1,0,1
10060,3,-3,-1,4,-3,3,3
10061,2,-1,-2,-1,4,-3,2
10062,-2,-1,-1,4,0,-1,0
10063,-1,-1,2,-3,-1,4,5
10064,-2,3,-1,0,-2,3,0
10065,-2,1,-1,1,1,-2,4
10066,-2,0,0,1,-2,0,1
10067,-3,0,3,-2,1,-1,5
10068,0,0,0,2,-2,-1,3
10069,0,-1,2,-2,1,-1,5
10070,1,-1,1,-2,1,0,2
10071,0,-1,1,0,-2,3,1
10072,-2,3,0,-2,1,-2,4
10073,-1,-1,1,-1,-1,2,1
10074,1,-2,0,1,-1,2,3
10075,-3,0,2,1,-2,-1,1
10076,-2,1,-1,1,1,-3,4
10077,-2,-1,3,-2,2,-3,5
10078,1,-1,3,-2,0,2,5
10079,0,0,2,-2,1,-1,5
10080,4,-1,-2,3,-2,0,3
10081,1,-1,1,-2,3,-3,2
10083,-2,3,-1,-1,1,-2,4
10084,-1,3,-3,1,1,0,4
10085,-1,-2,3,0,-3,3,1
10086,3,-1,-1,-1,3,-3,2
10087,-1,-2,3,-3,0,3,5
10088,-2,-1,3,-3,2,-2,5
10089,-3,1,-1,3,-3,3,0
10090,-1,1,0,-1,1,-1,4
10091,3,-1,0,-1,1,-1,2
10092,0,-2,3,-1,-1,-1,1
10093,1,-1,-1,3,-2,-1,3
10094,0,4,-3,0,3,-1,4
10095,0,4,-3,0,-1,4,0
10096,2,-3,2,-2,3,-1,2
10097,1,-2,2,0,-2,1,1
10098,-3,3,-2,1,-1,0,0
10099,-1,0,4,-3,-1,0,5
10100,3,-1,0,-2,3,-3,2
10101,2,-3,2,0,0,-1,2
10102,3,-3,3,-3,3,-1,2
10103,-3,-1,4,0,-3,-1,1
10104,-2,-1,1,2,-1,0,1
10105,-2,-1,-1,0,0,4,1
10106,-1,-2,-1,4,-2,1,3
10107,3,-3,3,-2,-1,3,2
10108,4,-1,-2,0,3,-1,2
10109,0,3,-1,1,-2,2,0
10110,3,-3,3,-3,3,-3,2
10111,-1,0,4,0,-3,3,1
10112,2,-2,1,1,-3,1,3
10113,-1,-1,-1,0,3,-3,4
10114,-3,2,-1,2,-2,0,0
10115,1,-2,2,-1,1,-1,2
10116,-1,4,-1,-1,1,-1,4
10117,3,-2,1,-1,0,1,2
10118,-3,1,-1,3,-3,-1,0
10119,-2,1,0,-1,1,-1,4
10121,0,0,2,-2,1,-2,5
10122,4,-3,2,0,1,-1,2
10123,1,-2,3,0,-1,-2,1
10124,0,4,-1,0,-1,1,0
10125,1,-1,0,1,0,0,3
10126,3,-3,2,1,-1,-2,2
10127,0,-1,1,-2,-1,0,1
10128,4,-1,-2,3,-2,1,3
10129,-3,3,-2,2,-3,3,0
10130,1,-2,3,-1,-2,3,1
10131,-1,-1,3,-2,1,-1,5
10132,-1,1,-1,2,-3,3,0
10133,-3,1,2,-2,0,0,5
10134,-1,-2,3,-3,3,-3,5
10135,-1,1,-1,1,1,-2,4
10136,1,-1,1,0,-2,2,1
10137,1,-2,0,1,-1,0,3
10138,0,1,-1,1,-1,1,0
10139,-2,-1,0,0,4,-3,4
10140,-1,4,-1,0,-1,0,0
10141,-1,-1,3,-2,-1,0,5
10142,-3,-1,0,4,-3,0,0
10143,-1,-1,0,2,-3,3,3
10144,2,-3,3,-3,3,-3,2
10145,3,-3,2,-2,3,-2,2
10146,-1,-2,3,-2,-1,0,5
10147,-1,0,3,-3,3,-3,5
10148,-1,-2,3,-1,-1,-1,1
10149,-3,2,-2,3,-1,-1,0
10150,-1,0,4,-1,-2,3,1
10151,-1,-1,1,-2,3,-1,5
10152,3,-1,-2,3,-1,-2,3
10153,-3,2,-1,0,0,1,4
10154,0,-1,2,-2,-1,1,1
10155,3,-3,3,-3,3,-2,2
10156,4,-3,-1,0,0,4,2
10157,2,-2,0,-1,2,0,2
10158,1,-1,0,0,1,-2,2
10159,2,-1,1,-1,2,-2,2
10160,1,1,-2,2,-1,0,3
10161,0,0,2,-3,2,0,5
10162,-3,-1,4,-3,0,0,5
10163,3,-1,-1,2,-3,3,3
10164,-3,0,3,-2,0,1,5
10165,2,-1,-1,3,-3,3,3
10166,-2,2,-2,3,-2,1,0
10167,-1,1,1,-2,0,0,1
10168,-3,3,-1,-1,0,-1,4
10169,-2,-1,0,0,4,0,4
10170,-2,-1,3,-3,2,1,5
10171,-2,3,-2,-1,3,-2,4
10172,0,0,4,-3,-1,0,5
10173,1,2,-2,0,2,0,4
10174,4,-3,0,3,-3,3,3
10175,3,-3,-1,4,-3,-1,3
10176,1,1,-2,3,0,-2,3
10177,3,-2,-1,1,2,-1,2
10178,1,2,-2,-1,3,0,4
10179,-3,2,1,-3,1,2,4
10180,-2,1,2,-3,3,-3,5
10181,2,-2,1,0,0,-2,2
10182,2,0,1,-3,2,-2,2
10183,-3,-1,4,-1,-2,-1,1
10184,-2,3,-3,3,-3,3,0
10185,2,-1,-2,2,1,-3,3
10186,2,-1,0,-1,2,-2,2
10187,-1,0,4,-1,-2,-1,1
10188,-2,0,-1,2,1,-3,0
10189,3,-3,2,-2,3,-2,2
10190,4,-3,-1,4,0,-3,3
10191,3,-3,1,-1,3,-3,2
10192,3,-3,3,0,-2,-1,2
10193,2,-2,-1,3,-2,1,3
10194,-2,1,-1,2,-2,1,0
10195,0,0,1,-2,0,3,1
10196,-2,1,-2,3,-3,3,0
10197,3,-3,3,-3,-1,4,2
10198,-2,0,1,0,0,0,1
10199,0,3,-3,-1,0,0,4
10200,3,-3,3,-3,2,-2,2
10201,0,-1,-1,2,0,-1,3
10202,0,0,2,-3,2,1,5
10203,-2,3,-1,-2,0,3,4
10204,-1,0,4,-3,-1,0,5
10205,-1,0,1,-2,0,3,1
10206,3,-1,-2,3,-1,0,3
10207,-3,0,3,0,-3,1,1
10208,-3,0,1,1,-2,3,1
10209,-3,3,-2,-1,3,-3,4
10210,-2,2,-2,2,-2,0,0
10211,3,-3,-1,4,-3,-1,3
10212,-1,-2,3,-3,2,-1,5
10213,0,-1,0,1,-2,3,1
10214,3,-3,2,-2,3,-3,2
10215,4,0,-1,-2,2,-2,2
10216,2,-2,-1,2,1,-2,3
10218,0,0,0,0,0,0,1
10219,-1,0,4,-1,-1,0,1
10220,-1,-1,4,0,-2,1,1
10221,0,-1,2,-1,-1,0,1
10222,2,-3,-1,0,4,-1,2
10223,0,-1,1,-1,1,0,1
10224,-2,-1,0,2,-2,3,1
10225,4,-2,0,1,1,-3,2
10226,-3,2,0,-1,-1,-1,4
10227,-1,2,0,-1,0,2,4
10228,1,-3,3,-2,2,-3,2
10229,0,-2,1,2,-2,0,3
10230,3,-3,0,0,3,-2,2
10231,-1,0,-1,1,-2,2,0
10232,-2,3,-1,-1,0,1,4
10233,3,-3,-1,0,0,0,2
10234,2,-3,3,-3,3,-3,2
10235,3,-1,-2,3,-1,0,3
10236,2,-1,2,-2,1,-1,2
10237,3,-1,-2,-1,0,4,2
10238,1,0,1,0,0,-1,1
10239,0,4,-2,-1,-1,4,4
10240,-2,0,2,-3,3,-3,5
10241,-1,0,4,-3,3,-3,5
10242,2,1,-3,3,-3,3,3
10243,2,-3,3,-3,-1,4,2
10244,-3,3,-3,3,0,-3,0
10245,3,-3,3,-2,2,-3,2
10246,0,0,2,-3,3,-3,5
10247,-3,0,3,-1,0,-2,5
10248,-2,0,1,0,-2,3,1
10249,0,0,-2,-1,3,-3,4
10250,1,-3,3,-3,3,-1,5
10251,-3,0,-1,0,0,0,1
10252,2,-3,-1,4,0,-3,3
10253,3,-3,3,-3,3,-3,2
10254,-2,1,0,-2,3,-1,4
10255,3,-1,-2,3,-1,1,3
10256,-1,0,-1,3,-3,2,0
10257,1,-2,1,0,2,-2,2
10258,-3,3,-3,-1,4,-3,4
10259,-1,-1,3,-3,3,-3,5
10260,0,0,-2,1,-2,3,0
10261,1,0,-2,3,-2,0,3
10262,1,0,-1,1,-1,0,3
10263,3,-1,-2,3,-1,-2,3
10264,-3,3,-3,3,-3,-1,0
10265,2,-2,-1,3,-2,1,3
10266,-1,0,1,0,0,-1,1
10267,-3,0,-1,0,4,-1,4
10268,-1,-2,3,-3,-1,0,5
10269,1,-2,3,0,-3,1,1
10270,0,0,4,-3,3,-1,5
10271,-1,0,0,2,-3,1,0
10272,-2,1,-2,3,-3,3,0
10273,-1,-2,3,-1,-1,-1,1
10274,3,-3,2,1,-1,-1,2
10275,-1,1,-2,-1,4,-3,4
10276,-3,0,2,1,-3,3,1
10277,-2,-1,0,4,-3,-1,0
10278,0,-1,-1,3,-1,-1,3
10279,2,-2,-1,0,4,-1,2
10280,-2,-1,0,3,0,-3,1
10281,0,0,1,0,-1,-1,1
