CUSTNO,가구인테리어_잡화_고가_clust_ids,가구인테리어_잡화_중가_clust_ids,가구인테리어_잡화_저가_clust_ids,가전_레저취미_멀티샵_고가_clust_ids,가전_레저취미_멀티샵_중가_clust_ids,가전_레저취미_멀티샵_저가_clust_ids,교육문화_아동_고가_clust_ids,교육문화_아동_중가_clust_ids,교육문화_아동_저가_clust_ids,식품_생활_고가_clust_ids,식품_생활_중가_clust_ids,식품_생활_저가_clust_ids,의류_이미용_고가_clust_ids,의류_이미용_중가_clust_ids,의류_이미용_저가_clust_ids,침구_주방_고가_clust_ids,침구_주방_중가_clust_ids,침구_주방_저가_clust_ids,전체_clust_ids
7654,4,3,0,2,5,3,0,5,5,0,1,5,3,4,0,4,3,5,2
7655,5,5,2,0,3,3,0,1,5,4,4,0,5,5,5,1,5,4,0
7656,2,0,5,5,3,3,5,4,2,0,1,0,3,2,0,5,1,2,0
7657,1,0,3,0,4,5,0,0,0,2,3,5,0,3,4,0,1,2,0
7658,1,4,4,0,4,5,1,4,0,3,2,1,1,1,0,0,2,1,1
7659,5,3,4,0,1,4,5,2,4,2,5,4,0,2,1,0,5,2,3
7660,1,4,3,0,1,0,4,4,5,2,1,3,4,1,4,4,0,0,0
7661,1,0,5,0,2,2,3,5,0,2,1,1,0,5,3,0,1,1,3
7662,1,2,0,0,3,1,1,5,5,3,5,2,2,5,5,0,4,5,1
7663,1,0,1,0,4,5,5,3,2,1,5,4,0,3,1,0,1,4,0
7664,4,5,2,2,2,5,4,4,3,2,4,2,1,3,4,4,4,0,1
7665,1,2,4,0,4,0,1,0,1,1,3,2,0,1,0,0,5,0,2
7666,1,0,4,3,3,5,0,4,4,2,0,1,4,0,3,5,0,1,2
7667,1,3,3,0,2,0,1,4,1,1,5,5,0,5,3,0,1,3,5
7668,0,4,5,0,4,3,0,3,0,4,0,2,0,3,0,0,1,1,1
7669,3,0,1,5,2,3,0,4,0,4,1,3,5,2,0,1,3,1,4
7670,1,0,4,0,4,3,0,5,4,3,3,2,0,3,5,0,1,0,4
7671,2,0,4,0,3,3,1,5,4,1,0,5,0,1,0,0,0,1,2
7672,1,0,1,0,0,5,3,2,2,1,4,3,0,5,2,0,1,5,1
7673,1,5,2,0,0,1,1,4,5,1,3,5,0,1,4,0,3,4,0
7675,1,1,4,0,3,5,5,4,1,1,3,5,0,3,4,0,1,0,4
7676,1,2,2,1,2,5,1,4,5,1,0,0,5,4,1,2,0,0,2
7677,1,4,0,3,5,3,2,4,3,2,1,4,5,5,3,2,4,2,4
7678,0,3,2,0,3,3,0,0,0,0,4,1,2,2,4,3,5,1,1
7679,1,2,2,0,4,2,0,4,1,5,2,5,0,3,5,0,1,2,3
7680,2,2,0,5,0,2,1,0,4,3,0,4,5,4,3,3,1,1,3
7681,5,5,5,3,0,1,1,0,4,0,0,0,3,3,5,4,2,0,3
7682,1,1,5,0,5,4,0,1,2,1,4,3,0,3,4,0,2,2,1
7683,1,0,3,0,4,0,0,0,0,2,0,2,0,3,1,0,1,1,3
7684,5,2,0,0,1,3,0,4,2,4,4,1,2,2,3,5,0,1,1
7685,1,1,3,5,2,3,0,5,1,4,2,0,2,5,2,1,0,0,5
7686,2,5,4,0,4,3,0,5,0,0,1,0,0,2,0,4,0,1,1
7687,1,0,0,0,4,5,2,2,3,1,3,4,0,5,1,0,3,5,0
7688,1,0,0,0,4,5,0,4,5,2,5,2,0,3,3,0,1,4,4
7689,2,3,0,0,5,0,1,5,4,4,0,2,3,0,3,4,1,4,2
7690,2,4,2,3,5,4,1,2,3,2,0,4,3,5,2,5,5,5,1
7691,2,1,2,5,4,4,2,2,4,2,1,4,3,3,3,2,5,0,0
7692,1,3,2,1,1,0,4,0,1,1,2,0,0,5,0,4,0,4,0
7693,0,5,4,2,2,1,4,0,5,0,3,3,2,4,2,4,4,5,5
7694,2,5,0,2,5,3,3,2,0,3,0,0,5,4,0,0,2,3,2
7695,1,0,5,0,2,2,1,3,1,4,2,5,0,3,3,0,1,0,3
7696,5,4,2,2,0,3,4,0,2,3,4,0,1,0,0,0,5,3,1
7697,1,4,2,3,0,3,0,4,0,5,4,4,5,2,0,3,1,1,1
7698,0,0,0,0,0,3,3,5,1,4,5,3,1,0,3,0,0,5,3
7699,1,3,2,0,1,0,1,5,4,0,1,2,0,3,1,0,1,4,2
7700,1,0,2,0,4,3,0,0,0,0,3,2,0,3,1,0,1,1,0
7701,1,0,1,0,2,4,0,0,0,2,3,4,0,2,5,0,1,1,4
7702,1,0,1,0,5,2,0,0,0,3,0,1,0,5,0,0,1,0,4
7703,0,1,3,0,1,1,5,5,3,2,4,3,2,0,4,4,4,2,0
7704,3,3,3,5,4,0,0,4,3,0,5,4,2,5,5,3,4,2,1
7705,1,3,2,0,2,1,0,3,4,2,3,1,0,5,2,0,2,1,0
7706,1,0,2,0,4,5,0,0,0,5,5,4,0,3,4,0,1,0,5
7707,1,0,2,0,4,3,0,0,0,2,3,5,0,3,1,0,1,3,4
7708,5,3,0,1,4,4,3,4,0,1,4,5,0,1,2,5,2,3,5
7709,3,3,4,0,2,3,0,4,0,2,1,2,0,2,4,1,0,5,4
7710,3,3,1,2,2,3,2,5,0,4,5,0,4,2,2,4,4,3,1
7711,1,3,3,0,0,0,0,4,2,4,0,4,0,2,2,0,1,5,1
7712,1,0,0,0,4,3,0,4,5,2,0,5,0,0,5,0,1,5,3
7713,1,4,2,0,1,2,3,1,1,2,5,5,0,2,0,0,1,5,5
7714,1,5,2,0,4,5,0,3,1,0,4,3,0,3,3,0,1,0,1
7715,4,4,4,2,3,3,5,0,4,3,3,4,3,4,0,2,0,2,2
7716,2,5,0,0,2,1,5,5,0,2,0,1,5,2,3,0,1,0,4
7717,1,0,2,0,5,3,0,5,0,5,4,1,0,5,0,5,3,1,5
7718,1,5,2,0,3,3,5,0,2,3,4,3,3,4,1,4,0,2,0
7719,1,4,5,1,2,3,4,0,4,1,5,5,0,5,0,4,5,4,5
7720,1,3,1,0,4,3,0,4,0,0,1,2,0,0,2,0,1,4,4
7721,1,0,0,0,4,3,0,0,0,3,0,1,0,3,5,0,1,4,2
7722,5,2,4,1,0,3,3,0,4,2,5,1,5,0,5,1,0,4,3
7723,1,0,3,0,5,1,2,5,0,2,5,2,0,3,4,0,1,4,3
7724,5,4,0,2,3,3,1,3,4,2,4,3,5,0,4,0,1,4,2
7725,0,5,1,0,3,3,0,1,0,5,2,3,4,2,4,3,2,1,3
7726,5,4,3,2,4,4,0,3,0,0,0,0,4,3,2,0,1,2,4
7727,1,0,1,2,5,4,1,4,0,1,2,1,4,0,5,0,1,1,2
7728,1,1,2,0,0,1,0,4,0,3,4,2,0,2,2,3,1,2,1
7730,1,2,0,0,4,1,2,0,4,2,1,2,2,4,0,0,1,5,4
7731,1,2,0,0,0,3,0,4,0,3,4,0,4,5,3,5,2,4,4
7732,1,1,3,0,5,2,0,0,0,0,1,1,1,5,2,0,1,1,5
7733,3,5,2,1,3,3,0,1,3,1,5,4,0,3,4,2,3,1,0
7734,1,0,0,0,4,2,0,4,2,5,1,5,0,5,1,0,1,0,1
7735,5,1,3,0,4,5,0,4,1,4,5,3,2,5,1,1,1,2,1
7736,2,3,2,1,4,4,0,4,4,4,0,1,1,4,4,1,2,0,2
7737,4,3,2,0,4,3,5,2,3,4,3,1,3,1,0,4,1,0,2
7738,5,0,3,1,0,3,0,5,0,2,3,2,4,4,0,5,0,1,2
7739,5,4,1,0,4,3,0,0,1,0,0,0,5,2,0,1,4,4,4
7740,1,5,3,0,3,3,2,4,2,1,3,3,0,1,3,0,5,5,5
7741,2,3,3,0,4,3,0,5,0,4,3,0,3,1,1,4,1,1,0
7742,1,0,4,0,3,3,5,1,5,3,1,4,0,1,1,0,1,1,4
7743,1,0,2,0,4,4,0,0,0,0,5,1,2,5,1,0,1,5,5
7744,4,3,0,4,0,0,0,0,0,2,4,4,1,1,0,2,5,1,3
7745,4,3,3,1,4,1,2,5,2,5,3,4,3,1,4,1,3,2,0
7746,1,0,4,1,0,3,1,4,1,3,0,0,0,0,0,2,0,4,5
7747,1,3,0,0,4,1,3,0,0,4,5,5,5,4,0,2,0,2,3
7748,4,5,4,0,2,3,0,3,0,2,0,1,4,0,3,0,4,0,3
7749,1,4,0,5,4,3,0,5,0,0,0,1,1,5,0,2,5,1,0
7750,1,0,0,0,1,1,4,0,3,1,0,5,0,1,4,0,1,2,5
7751,4,3,2,2,1,3,0,2,0,3,2,0,1,3,5,2,5,1,3
7752,0,3,0,4,2,3,1,3,2,2,2,3,5,4,2,5,4,1,2
7753,0,5,1,5,4,1,1,4,5,4,1,2,5,4,4,2,4,4,4
7754,1,4,2,2,5,4,3,4,5,2,4,4,0,0,2,4,1,1,3
7755,1,4,0,0,1,5,0,0,0,4,5,2,0,3,3,0,1,1,4
7756,1,0,3,0,1,3,0,2,3,4,4,2,0,1,2,0,1,0,0
7757,1,0,3,0,5,2,0,0,3,0,1,2,1,2,4,0,0,1,3
7758,1,0,2,0,5,1,3,0,0,3,3,3,2,2,5,0,1,0,1
7759,1,0,5,0,0,4,1,3,0,4,5,2,0,2,4,0,1,3,5
7760,4,1,5,1,4,3,0,3,0,0,3,3,5,2,0,0,0,1,4
7761,2,1,1,0,3,4,2,1,2,5,0,4,2,1,4,2,1,2,2
7762,1,0,1,0,0,3,0,4,0,5,1,3,3,2,4,1,3,2,1
7763,1,3,1,1,4,3,0,4,4,4,0,4,2,3,0,4,0,1,0
7764,1,0,2,0,4,3,0,0,0,1,4,3,2,1,4,1,0,1,1
7765,4,5,2,0,5,1,0,3,4,2,0,0,0,0,4,5,4,0,2
7766,1,3,0,5,3,1,3,2,3,4,3,1,4,3,4,4,2,1,5
7767,4,5,4,3,5,5,4,0,4,4,4,1,1,1,0,3,4,4,3
7768,2,2,0,3,3,3,0,2,0,5,2,4,5,0,4,3,4,0,3
7769,4,0,1,0,4,4,3,0,0,1,4,4,0,4,4,0,3,5,2
7770,1,0,4,0,4,3,0,2,2,5,3,1,0,3,3,0,1,5,2
7771,4,0,3,0,3,2,5,5,3,2,4,3,3,2,1,4,3,2,0
7772,1,1,2,0,0,3,5,3,1,4,2,4,1,5,0,4,5,2,3
7773,4,2,4,1,0,3,3,4,1,4,5,5,0,0,4,4,0,1,3
7775,1,0,0,0,2,2,1,3,5,5,0,2,4,0,5,5,1,1,2
7776,3,0,3,0,4,3,4,3,0,1,2,3,2,4,3,1,2,1,5
7777,0,1,3,0,4,3,0,0,4,3,5,5,0,2,1,0,1,5,1
7778,1,0,4,1,5,3,0,3,0,5,5,5,4,1,5,3,5,4,5
7779,1,4,2,3,5,3,0,5,0,3,1,0,3,2,0,4,0,1,0
7780,1,1,1,0,1,0,0,1,0,1,3,1,1,5,3,0,1,2,1
7781,5,0,0,2,4,3,0,2,0,2,0,3,3,0,3,0,1,1,2
7782,1,2,5,3,1,4,1,4,2,5,1,2,2,2,2,0,4,1,1
7783,1,0,3,0,4,3,0,0,0,4,3,4,0,3,4,0,1,1,0
7784,1,5,1,0,2,3,0,1,0,3,3,4,1,0,3,2,3,2,3
7785,1,1,0,0,5,5,2,5,5,1,1,2,0,3,5,0,2,2,2
7786,4,3,3,2,2,0,0,2,3,2,1,0,0,1,5,4,0,4,2
7787,0,3,2,4,5,3,0,3,0,2,0,1,5,2,4,4,1,1,1
7788,0,1,4,0,4,0,2,5,4,4,2,0,4,2,1,0,3,5,5
7789,2,4,3,5,4,4,1,0,5,3,1,2,3,4,4,1,0,2,0
7790,0,5,3,0,2,4,5,0,4,1,4,2,0,2,2,0,5,5,1
7791,5,5,0,5,3,3,0,5,0,2,0,3,5,1,4,5,1,4,3
7792,1,4,0,0,5,2,0,5,5,3,1,1,1,0,5,0,4,1,4
7793,1,1,5,4,2,0,5,2,5,1,3,4,0,1,2,0,2,1,4
7794,1,4,4,0,0,1,1,5,3,0,0,1,0,2,4,0,2,2,2
7795,3,0,1,0,1,5,2,5,0,2,1,5,3,4,5,5,2,2,5
7796,0,4,0,0,3,0,1,5,3,2,3,4,1,0,1,4,5,4,4
7797,1,5,3,0,0,1,0,0,0,3,4,5,0,3,5,0,0,2,1
7798,1,5,2,0,3,1,3,0,1,0,3,1,0,5,0,0,5,5,0
7799,5,0,5,0,0,3,0,3,2,0,4,5,0,3,1,0,4,4,1
7800,1,4,4,0,0,2,0,0,4,1,4,3,2,0,4,1,5,5,1
7801,4,1,4,5,1,3,3,4,0,4,5,0,0,3,5,1,1,1,2
7802,2,3,5,0,3,5,1,4,1,2,3,0,2,1,1,1,0,4,0
7803,1,2,5,0,4,2,0,4,4,0,2,0,4,2,5,1,4,2,5
7804,2,4,2,0,3,3,2,1,2,2,0,0,3,4,3,0,0,4,2
7805,2,1,4,0,0,5,0,3,2,5,3,1,0,0,5,0,1,1,2
7806,1,1,1,0,2,4,4,0,2,3,0,1,0,1,2,0,5,1,3
7807,1,0,4,0,4,2,3,2,1,4,0,1,0,3,2,0,3,3,2
7808,1,0,2,0,2,5,0,3,4,4,1,1,0,5,3,0,1,5,2
7809,1,3,0,0,4,1,1,0,5,5,2,0,4,5,2,4,1,3,3
7810,1,5,1,0,0,0,4,1,5,0,1,1,4,0,0,0,3,1,1
7811,3,5,5,5,0,5,0,0,5,4,2,3,3,2,1,0,4,3,1
7813,2,4,3,3,4,2,1,5,5,4,4,2,1,5,0,3,2,5,1
7814,1,2,5,0,3,2,4,3,4,2,5,5,0,5,2,0,1,0,3
7815,2,4,3,0,3,1,0,0,0,4,3,4,3,1,4,5,5,3,0
7816,4,1,0,3,4,3,4,1,0,4,4,4,0,2,3,5,1,1,4
7817,1,0,5,0,0,0,1,0,0,1,4,2,0,3,4,0,1,4,1
7818,1,2,5,0,4,4,0,0,0,1,0,1,0,3,3,0,1,4,2
7819,1,0,3,0,1,3,2,0,0,2,3,4,0,0,1,0,1,3,0
7820,0,4,0,2,5,5,0,0,0,0,0,3,5,2,0,1,5,1,2
7821,3,0,0,0,2,3,1,5,2,3,4,2,5,1,5,1,4,2,5
7822,1,2,2,0,5,5,0,2,4,1,0,3,1,3,5,1,4,1,0
7823,4,5,2,1,2,1,0,4,0,2,3,1,1,5,3,1,5,0,0
7824,5,0,0,3,2,1,0,5,4,4,2,1,5,1,0,0,2,0,0
7825,2,5,1,0,4,2,4,3,5,2,1,2,4,2,2,2,4,1,4
7826,1,0,2,0,4,3,0,0,0,4,4,5,0,3,5,0,1,0,1
7827,1,1,2,0,2,0,1,5,2,5,1,5,1,1,1,0,0,0,5
7828,0,3,5,0,1,3,0,2,2,1,0,3,2,3,0,3,5,1,5
7829,1,1,2,0,5,4,0,4,3,2,0,4,1,5,3,5,0,2,2
7830,1,0,4,0,4,4,0,3,5,4,5,4,3,5,3,0,1,0,0
7831,3,1,1,0,5,4,0,0,0,4,1,0,4,5,0,1,4,1,1
7832,4,4,3,1,4,3,1,3,4,3,2,3,1,3,0,2,5,1,1
7833,0,1,1,0,2,1,4,3,4,0,1,3,1,0,3,4,1,3,2
7834,1,0,1,5,5,3,0,5,4,2,0,2,2,1,1,0,1,0,4
7835,2,4,4,0,2,0,2,0,2,1,5,5,5,1,4,4,1,4,2
7836,2,4,5,0,3,0,1,5,5,5,0,2,5,4,5,0,3,5,2
7837,2,4,0,1,3,5,0,2,1,4,4,3,4,3,4,5,3,1,4
7838,0,5,2,0,5,2,4,4,0,3,5,5,4,1,2,0,4,4,5
7839,1,0,5,0,4,0,0,0,0,2,2,1,4,3,3,0,1,2,2
7840,1,0,2,0,4,5,1,0,2,3,1,0,0,3,0,0,4,4,3
7842,1,2,4,4,3,1,1,3,4,1,3,3,1,2,2,0,3,3,1
7843,1,0,1,0,1,1,1,4,1,4,4,3,2,5,3,5,4,5,1
7844,2,1,4,0,2,2,0,0,5,1,0,4,0,1,0,0,0,0,4
7845,1,0,1,0,4,4,3,2,4,2,0,0,0,3,0,0,1,1,3
7846,2,3,2,0,4,3,0,3,0,1,1,2,3,4,0,3,3,1,2
7847,2,2,4,0,5,1,3,4,5,2,5,0,1,1,0,0,1,4,0
7848,1,1,2,1,3,3,2,5,5,2,5,5,0,1,5,0,5,3,2
7849,1,0,1,0,1,3,0,5,4,2,2,2,0,5,5,0,3,4,4
7850,2,5,4,1,2,3,0,3,0,0,0,5,1,4,5,3,3,1,5
7851,2,4,5,0,1,0,0,0,5,2,2,0,2,4,5,1,2,3,4
7852,1,2,0,1,3,3,0,0,0,1,0,2,5,2,4,4,1,1,4
7853,1,0,3,0,4,1,0,5,0,5,0,1,0,3,2,0,1,4,4
7854,1,0,5,0,4,3,1,1,1,2,1,4,0,5,4,0,1,5,3
7855,1,4,0,5,3,3,0,4,0,2,2,0,1,5,3,0,5,1,0
7856,2,1,3,5,0,3,2,0,0,3,4,2,2,3,1,4,0,1,1
7857,1,1,1,5,3,3,0,3,0,5,2,2,2,4,0,1,0,1,3
7858,3,0,4,4,0,3,0,5,4,2,1,3,5,1,5,4,2,2,0
7859,2,4,3,4,1,3,0,1,0,2,5,5,0,2,0,4,0,2,4
7860,2,3,1,0,0,4,2,1,4,2,5,2,1,3,0,2,4,4,2
7861,3,2,0,5,1,2,0,0,0,2,0,0,2,4,3,0,5,4,0
7862,1,0,0,5,5,3,0,3,0,1,4,3,3,2,4,5,0,0,2
7863,4,4,4,0,3,2,3,0,3,3,0,3,4,4,2,0,4,5,1
7864,1,3,3,0,1,2,1,5,4,2,0,5,5,4,5,3,2,5,2
7865,5,2,2,1,4,3,4,4,2,0,4,3,1,4,2,2,2,5,5
7866,1,4,2,3,4,3,2,3,0,2,0,3,1,3,4,5,3,5,3
7867,4,1,3,2,1,3,0,5,1,4,2,0,2,5,2,0,0,0,2
7868,3,3,3,0,2,3,0,0,0,2,0,3,5,2,0,4,4,2,2
7869,1,2,2,0,3,4,0,1,3,3,4,2,0,2,3,0,1,0,4
7870,4,0,5,0,4,4,1,4,0,2,3,4,0,5,0,0,1,2,4
7871,5,3,3,1,3,3,4,2,1,5,5,0,3,2,2,5,2,4,2
7872,3,2,2,5,1,1,0,3,2,1,4,2,1,2,2,0,0,0,1
7873,4,3,4,0,2,3,2,4,0,5,4,2,4,0,1,0,2,1,2
7874,1,5,3,4,4,0,0,0,1,4,2,0,2,0,5,0,3,0,3
7875,4,0,0,0,3,3,0,4,0,4,2,0,3,2,3,5,0,4,4
7876,0,4,5,2,2,0,1,0,4,3,4,3,3,2,2,0,1,5,1
7877,4,3,0,5,1,3,0,1,0,4,2,4,2,5,5,1,1,1,0
7878,5,5,1,4,1,3,5,5,0,4,0,1,0,1,3,0,4,3,0
7879,3,5,2,2,1,3,0,5,4,5,5,1,1,0,3,3,4,3,0
7880,5,5,5,0,1,3,3,3,1,3,5,5,1,2,4,3,3,2,1
7881,3,0,0,0,3,5,2,0,5,1,5,3,5,1,4,3,0,4,5
7882,1,3,4,0,4,3,0,5,0,2,0,2,2,2,3,4,1,0,2
7883,1,1,3,0,4,1,0,4,5,4,2,0,0,2,4,0,1,5,5
7884,0,3,2,4,4,5,5,4,1,1,0,2,0,1,2,1,0,2,5
7885,2,3,1,0,3,5,1,5,1,5,0,1,0,1,5,3,0,2,2
7886,1,1,5,5,4,3,0,3,3,2,3,1,5,2,2,5,1,1,4
7887,1,4,2,2,5,3,0,0,0,0,2,3,0,3,1,0,1,1,3
7888,5,5,0,2,4,3,5,2,3,2,1,1,1,5,5,2,2,4,0
7889,5,5,1,0,2,0,0,4,2,5,1,5,1,1,0,0,4,3,0
7890,1,5,0,0,4,2,0,0,0,5,3,5,0,3,2,0,1,4,5
7891,0,3,4,5,1,3,0,5,0,0,0,2,4,5,1,3,5,1,1
7892,3,1,0,0,3,4,5,1,2,1,5,1,3,3,4,2,1,0,4
7893,5,4,3,5,3,5,0,1,4,0,1,2,0,1,2,5,1,2,0
7894,0,5,0,0,2,3,0,1,2,2,0,1,4,5,5,2,1,4,5
7895,0,5,4,2,5,3,3,5,4,0,1,4,0,1,0,1,0,2,3
7896,0,1,3,0,0,4,1,5,5,0,5,4,5,4,2,0,3,4,2
7897,0,2,3,0,0,5,2,5,1,3,4,4,4,2,5,1,5,0,0
7898,1,2,1,5,2,3,1,2,4,3,4,2,5,1,1,0,0,0,0
7899,4,1,4,0,3,3,5,2,4,4,3,4,1,2,2,5,3,2,0
7900,4,0,0,1,1,1,0,5,4,1,3,3,0,5,2,1,1,1,0
7901,1,3,4,0,4,0,0,2,1,4,5,1,1,3,0,0,2,2,5
7902,5,5,0,0,5,4,0,4,2,2,3,2,0,1,3,5,1,1,1
7903,1,0,1,0,4,2,0,0,0,5,3,1,0,3,2,0,1,0,5
7904,1,3,0,0,0,3,5,0,3,3,3,2,1,5,0,4,0,2,4
7905,1,0,3,0,4,5,1,1,1,5,2,1,2,3,5,0,1,2,5
7906,1,0,5,0,3,4,0,4,5,4,4,2,0,1,2,0,1,5,0
7907,1,2,1,0,1,1,0,4,1,1,2,0,2,2,3,0,4,3,3
7908,4,5,1,0,3,4,0,3,0,4,0,3,5,0,0,1,0,1,3
7909,4,0,4,0,1,1,0,5,0,5,5,4,0,1,0,3,4,1,5
7910,1,4,5,0,4,3,0,1,0,2,0,2,0,3,0,0,1,2,2
7911,1,3,3,0,3,3,0,5,0,2,0,2,5,4,0,3,1,1,2
7912,1,3,0,0,4,4,5,5,0,2,0,2,3,0,4,4,1,5,2
7913,1,0,2,0,3,3,2,5,4,2,3,4,0,1,3,0,1,5,2
7914,1,0,3,0,4,5,0,2,0,4,4,4,0,3,3,0,1,0,0
7915,1,5,4,0,3,2,0,4,0,0,4,3,5,5,2,0,3,1,5
7916,1,5,2,0,4,2,4,2,3,4,1,4,0,1,2,0,5,3,0
7917,1,5,3,0,4,5,0,4,4,2,0,0,1,0,5,0,1,3,1
7918,1,0,4,0,2,5,1,0,4,1,2,0,2,2,0,0,4,1,5
7920,1,4,2,0,4,3,0,0,2,0,5,0,0,5,3,0,0,1,0
7921,2,2,4,4,5,1,0,3,0,2,4,4,5,1,5,2,2,4,2
7922,5,3,0,0,2,1,0,0,1,2,2,3,1,0,5,0,4,3,3
7923,2,3,5,4,3,3,1,0,0,2,2,3,3,2,2,5,3,1,0
7924,1,3,3,0,4,5,0,4,1,5,0,4,4,0,5,0,0,5,2
7925,0,0,5,0,2,0,0,3,5,2,0,5,0,2,4,0,3,1,2
7926,4,5,3,3,3,5,0,3,4,2,2,2,4,2,1,5,2,2,3
7927,1,0,0,0,3,3,0,3,5,3,2,5,0,2,3,0,1,2,5
7928,2,4,1,0,0,2,0,2,5,2,2,2,3,2,0,0,5,1,4
7929,4,3,5,3,0,0,0,2,5,1,5,2,3,1,3,2,3,5,0
7930,4,3,1,1,3,2,4,5,2,0,0,5,2,1,5,4,0,4,2
7931,1,0,2,0,0,3,0,4,2,3,2,4,0,1,5,4,0,0,5
7932,1,3,2,0,3,2,0,1,4,2,0,0,0,1,0,0,1,5,4
7933,1,0,1,0,4,4,3,1,5,0,1,2,4,3,2,0,1,0,3
7934,1,2,2,0,3,0,3,5,0,2,0,0,2,5,5,0,4,4,2
7935,5,5,4,0,4,3,0,4,5,0,0,1,2,1,4,0,4,0,1
7936,5,4,3,1,2,3,0,5,0,2,0,2,5,1,0,3,4,1,2
7937,1,3,4,0,5,1,1,5,1,2,0,1,1,0,2,0,3,5,2
7938,3,3,3,0,4,5,4,0,2,2,5,1,4,2,5,3,0,4,1
7939,0,4,3,5,3,0,0,0,2,4,0,1,5,5,3,1,1,2,5
7940,1,2,4,0,5,5,1,5,2,5,5,4,1,3,1,0,0,1,5
7941,3,3,0,3,4,3,0,3,0,2,0,2,2,3,5,1,0,1,2
7942,1,0,3,0,4,3,1,1,3,2,2,0,0,3,5,0,1,0,3
7943,1,5,0,0,1,3,2,0,2,1,3,4,0,2,0,0,3,4,4
7944,2,4,0,0,5,3,4,1,0,2,2,0,5,4,3,4,0,3,2
7945,0,0,3,0,5,3,1,3,1,1,5,4,0,3,4,0,1,0,5
7946,1,4,4,0,4,1,0,0,5,4,3,2,2,5,5,4,1,3,4
7947,1,3,0,0,2,0,5,2,4,5,1,1,0,4,0,0,1,5,2
7948,2,0,0,0,2,4,0,5,3,2,3,3,0,2,4,0,3,1,0
7949,1,0,1,0,4,1,0,0,0,5,0,0,0,3,0,0,1,1,3
7950,1,3,3,0,3,5,1,0,4,2,1,2,2,5,4,1,1,4,4
7951,1,0,2,0,3,0,1,5,2,5,3,1,1,2,4,0,1,2,2
7952,1,4,3,0,3,5,0,5,5,2,1,2,0,3,0,0,0,4,4
7953,1,0,3,0,4,1,2,0,5,2,0,0,0,2,0,0,1,5,2
7954,5,4,0,4,0,4,5,5,5,3,0,4,1,2,2,3,1,5,1
7955,4,1,3,4,0,3,5,1,4,1,5,4,3,2,4,2,5,0,5
7956,1,2,2,0,3,0,4,1,0,0,0,1,0,0,3,0,1,1,3
7957,1,1,4,0,0,3,0,3,0,1,2,5,0,2,5,0,0,2,3
7958,2,2,1,1,3,4,0,2,4,0,1,4,2,1,0,0,3,5,0
7959,1,5,3,0,4,0,0,0,0,4,0,2,4,0,4,0,1,1,5
7960,3,1,0,0,3,5,0,5,0,2,5,5,3,1,4,4,0,0,0
7961,1,0,2,0,3,2,0,5,3,4,3,4,4,1,2,0,1,5,4
7962,1,0,3,0,3,5,0,0,0,4,4,2,0,3,5,0,1,4,0
7963,1,0,2,0,4,1,0,5,3,0,3,3,0,0,1,0,5,2,0
7964,1,3,1,0,3,0,5,2,0,3,1,2,0,1,5,0,1,1,0
7965,1,3,5,2,3,1,3,1,2,5,2,0,2,2,1,1,0,1,3
7966,1,2,0,5,2,5,0,2,0,4,3,4,1,2,4,0,1,2,1
7967,4,3,3,1,2,5,0,0,0,2,3,4,2,3,0,1,5,0,1
7968,1,0,1,0,1,5,5,2,3,5,1,2,0,5,0,0,1,2,4
7969,1,0,2,0,5,4,3,3,0,2,4,0,0,3,4,0,0,3,3
7970,1,0,2,0,3,5,2,3,5,5,4,5,2,1,2,0,0,2,1
7971,1,4,5,0,4,1,0,2,3,1,1,3,0,1,1,5,2,2,1
7972,1,0,4,2,5,4,0,3,0,2,0,3,0,2,3,0,4,3,3
7973,4,0,3,0,5,5,4,3,2,2,2,3,5,1,4,4,1,2,2
7974,1,4,3,0,4,0,3,2,0,2,5,2,0,1,0,0,1,2,5
7975,1,0,1,2,0,5,0,4,3,2,0,2,3,4,3,4,0,0,2
7976,2,5,2,0,0,4,1,2,2,2,0,1,3,2,5,4,0,1,1
7977,1,0,1,0,4,5,0,3,4,0,3,1,0,3,1,0,4,3,4
7978,2,4,0,3,3,3,0,2,0,1,4,1,0,3,0,1,0,1,2
7979,1,4,3,2,4,3,0,5,0,0,4,0,5,0,0,2,5,1,2
7980,3,4,1,0,5,4,1,0,2,0,5,3,3,5,5,1,1,0,1
7981,0,5,4,0,2,4,5,4,2,5,4,3,1,4,5,5,4,2,2
7982,5,3,0,1,3,2,0,3,1,5,5,3,4,1,4,0,3,2,3
7983,1,2,2,0,2,4,1,3,0,2,0,1,0,2,3,3,3,3,0
7984,1,3,2,0,3,0,4,0,2,1,0,5,0,1,5,2,0,1,3
7985,5,4,1,0,2,3,1,3,0,0,4,3,3,4,0,3,5,3,2
7986,3,0,4,1,4,3,4,1,4,4,1,5,2,1,0,1,2,1,0
7987,5,5,3,0,3,3,0,4,0,0,3,5,2,2,0,4,1,1,4
7988,1,5,2,3,5,3,0,3,5,3,4,2,3,3,1,3,1,1,4
7989,1,2,4,0,1,3,1,5,1,1,2,0,0,3,3,0,1,2,1
7990,1,0,2,0,4,0,0,0,0,5,2,3,0,3,2,0,1,5,3
7991,3,0,0,5,0,4,5,1,5,5,1,1,3,0,2,1,1,4,1
7992,1,2,0,1,2,3,1,0,5,5,1,1,4,2,1,3,1,1,3
