CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,전체_clust_id
11084,0,0,-1,2,-2,0,2
11086,1,0,0,-1,0,-1,5
11087,-1,1,0,0,-1,1,4
11088,-1,0,1,-1,0,-1,3
11089,0,0,0,1,0,-1,4
11090,0,-1,1,-1,-1,3,4
11091,1,-1,0,1,-1,1,0
11092,-1,-1,0,1,-1,0,4
11093,-1,-2,2,-1,0,2,1
11094,1,2,-1,-1,0,1,5
11095,-2,3,-3,1,-1,3,2
11096,1,-2,3,-1,-1,0,1
11097,2,0,-1,1,-2,0,0
11098,0,1,-2,-1,1,1,5
11099,-1,0,0,2,-3,3,4
11100,-1,0,0,-1,1,-1,3
11101,0,3,-3,3,-3,3,2
11102,-2,2,-1,1,0,-1,2
11103,-2,3,-1,-1,1,-1,3
11104,0,0,-1,0,1,0,5
11105,0,1,-2,1,0,2,5
11106,1,-1,0,1,-1,0,0
11107,0,1,-1,0,1,-1,5
11108,1,-1,1,-2,3,-1,1
11109,1,0,-1,1,0,-1,5
11110,1,1,0,-2,1,0,3
11111,1,-1,1,-1,1,-1,1
11112,0,-1,0,1,-1,1,4
11113,1,0,0,0,0,-1,5
11114,1,-1,1,-1,0,0,1
11115,0,1,-1,0,1,0,5
11116,0,0,-1,0,2,-2,5
11117,0,1,-1,0,0,-1,5
11118,1,-1,0,1,-1,1,0
11119,0,1,-1,0,2,-2,5
11120,0,1,-1,1,-1,0,2
11121,-1,1,-1,1,0,-1,2
11122,-1,1,-1,0,0,1,3
11123,1,-3,2,-1,0,2,1
11124,-1,0,1,-1,0,0,3
11125,0,0,-1,3,-3,0,2
11126,0,-1,0,1,-1,0,4
11127,-3,2,0,-1,1,0,3
11128,0,1,0,0,-1,1,4
11129,-3,0,3,-3,3,-3,3
11130,-1,0,0,2,-3,2,4
11131,0,2,-1,0,-1,0,2
11132,0,0,-1,1,0,0,5
11133,-1,1,-1,1,-1,1,2
11134,-1,0,0,0,-1,0,4
11135,2,0,-1,1,1,-3,5
11136,1,0,-1,2,-3,3,4
11137,2,-3,2,0,1,-2,1
11138,3,-3,1,2,-2,1,0
11139,0,1,0,-1,1,-1,3
11140,1,-1,1,-1,0,1,1
11141,0,1,-1,1,-1,-1,2
11142,1,0,-1,2,-2,0,4
11143,1,-3,0,1,1,0,0
11144,1,-1,1,0,0,-1,0
11145,-1,0,2,-2,-1,3,4
11146,3,-2,1,-1,2,-3,1
11147,1,-1,0,0,1,-2,5
11148,2,-3,3,-3,1,2,1
11149,-2,3,-2,-1,0,2,3
11150,1,0,-1,0,1,-1,5
11151,2,0,0,-1,1,-1,5
11152,-1,3,-2,2,-3,2,2
11153,2,-1,0,-1,2,1,1
11154,-2,-1,2,0,0,-1,4
11155,1,0,0,0,-1,1,4
11156,3,-3,1,1,-1,0,0
11157,-2,-1,2,-1,1,-2,1
11158,0,1,-2,2,1,-3,5
11159,0,0,1,0,0,0,4
11160,1,-2,2,-2,3,-3,1
11161,-1,1,-1,0,0,1,3
11162,2,-3,1,1,1,-2,0
11163,-1,-2,2,0,-1,1,4
11164,-1,3,-3,3,-1,-1,2
11165,0,-2,1,2,-1,-1,0
11166,1,1,-2,-1,0,2,5
11167,1,0,0,-1,0,1,5
11168,1,0,-1,0,1,-1,5
11169,1,0,-1,1,0,-1,5
11170,-2,2,0,-1,0,1,3
11171,-1,0,1,-1,-1,1,4
11172,-1,1,-1,-1,2,0,3
11173,-2,1,-1,-1,2,0,3
11174,-3,3,-3,2,0,-1,2
11175,2,-1,0,0,0,0,0
11176,1,-1,1,-2,3,-2,1
11177,0,-2,3,-2,1,-1,1
11178,-1,0,-2,3,-1,-1,2
11179,0,-1,1,-1,1,-1,1
11180,2,-1,2,-2,0,1,1
11181,0,-2,3,-1,-1,0,1
11182,0,0,0,2,-2,0,4
11183,1,-3,0,3,-2,1,0
11184,0,1,-1,0,2,-2,5
11185,1,-1,0,2,-1,-1,0
11186,2,-2,0,0,0,1,0
11187,0,0,0,0,1,0,5
11188,1,-2,0,1,0,0,0
11189,-1,3,-3,2,-1,1,2
11190,0,-2,1,-2,3,-1,1
11191,0,-1,0,0,-1,2,4
11192,-2,3,-2,0,0,2,2
11193,-3,0,1,2,0,-3,4
11194,3,-3,2,1,-1,0,0
11196,0,1,-1,0,1,0,5
11197,-2,0,1,1,-3,2,4
11198,-1,0,1,0,0,-1,4
11199,3,-3,3,-1,1,-2,1
11200,1,-2,-1,1,2,-2,5
11201,-1,1,-1,0,1,-2,3
11202,0,-1,0,1,-1,0,4
11203,0,1,-1,1,-1,0,2
11204,1,1,-2,1,0,-1,5
11205,0,2,1,-2,2,-1,3
11206,-1,3,0,-3,0,0,3
11207,-2,0,-1,2,1,-2,2
11208,0,1,-1,1,-1,2,2
11209,2,1,-2,1,-1,1,5
11210,1,-1,1,-1,1,0,1
11211,2,-2,0,1,0,-1,0
11212,0,0,0,1,-1,0,4
11213,-1,0,2,-2,-1,2,4
11214,-1,0,2,-3,2,-1,1
11215,0,0,-1,3,-2,1,2
11216,-1,0,1,-1,0,1,3
11217,2,-3,2,-1,2,-3,1
11218,1,2,-2,1,-2,3,2
11219,2,0,-1,0,2,-2,5
11220,-2,3,-1,0,-2,2,2
11221,2,-2,0,2,-2,0,0
11222,0,0,-2,1,1,-1,5
11223,-2,0,2,0,-2,0,4
11224,-1,1,-1,1,-1,0,2
11225,0,0,2,-2,2,-3,1
11226,0,1,-1,1,-1,1,2
11228,0,1,-1,1,-1,0,2
11229,-2,3,-1,0,-1,0,2
11230,-1,0,-1,0,0,2,4
11231,-1,0,0,1,-2,2,4
11232,0,1,-1,1,0,0,5
11233,0,0,-1,0,1,-1,5
11234,3,-3,1,0,2,0,1
11235,0,0,1,-2,2,-2,1
11236,0,1,0,-1,0,1,3
11237,0,2,-1,0,-1,1,2
11238,1,1,-2,0,1,1,5
11239,2,-1,-1,2,-2,0,0
11240,-1,0,0,2,-2,0,4
11241,1,-3,3,-3,1,1,1
11242,2,0,0,-1,1,0,5
11243,1,1,-1,1,-1,1,5
11244,1,-1,0,1,0,-1,0
11245,0,1,-1,1,-1,0,2
11246,-1,0,0,0,1,0,3
11247,2,-3,3,-3,2,-1,1
11248,0,1,-1,2,-2,1,2
11249,-1,3,-3,3,-1,-1,2
11250,0,-1,1,-1,1,-1,1
11251,0,2,-2,-1,1,2,3
11252,0,-1,0,2,-1,-1,4
11253,1,-1,1,0,-2,2,0
11254,-1,-1,1,0,0,-1,4
11255,-3,2,-2,2,0,-1,2
11256,0,-1,1,-1,1,1,1
11258,0,-2,0,3,-1,0,0
11259,-1,-1,2,-2,1,0,1
11260,1,-2,2,0,-2,2,0
11261,3,-2,0,2,-1,-1,0
11262,-1,0,0,1,-2,2,4
11263,0,-1,0,2,-1,-1,4
11264,0,2,-2,0,2,-2,5
11265,0,-1,1,2,-2,1,4
11266,0,-1,0,1,-2,3,4
11267,1,-1,0,-1,0,1,5
11268,-1,1,0,0,-1,1,4
11269,0,1,0,-1,1,0,3
11270,-1,1,0,-1,0,1,3
11271,1,-2,2,-1,1,-1,1
11272,3,-2,0,2,-2,1,0
11273,-2,1,-1,0,1,-1,3
11274,-1,0,1,0,-1,0,4
11275,1,0,0,-1,1,-1,5
11276,-1,1,-1,1,-1,1,2
11277,0,0,-1,1,-1,2,4
11278,-2,1,-1,1,1,-3,3
11279,1,0,-1,1,0,-1,5
11280,-1,1,-1,1,-1,0,2
11281,-3,2,-1,0,0,1,3
11282,-1,3,-3,3,-3,0,2
11283,-1,0,0,1,-1,1,4
11284,0,1,-1,0,1,-1,5
11285,0,1,-2,2,-1,0,2
11286,0,1,-1,0,0,1,5
11287,1,1,-1,2,-2,0,2
11288,2,-3,3,-1,-1,0,1
11289,0,0,1,-1,1,0,1
11290,-2,1,0,-2,0,0,3
11291,0,1,0,0,0,-1,4
11292,0,-2,0,0,0,1,0
11293,-1,1,0,-1,0,1,3
11294,-2,-1,1,1,0,0,4
11295,-1,2,-2,2,-1,-1,2
11296,0,2,-1,0,-1,0,2
11297,-1,1,-1,1,-1,1,2
11298,-2,0,1,-1,1,0,3
11299,1,0,-1,0,1,0,5
11300,-1,1,1,0,0,-2,4
11301,0,-1,1,-1,0,0,1
11302,-2,1,-1,1,-1,1,2
11303,1,-2,2,0,0,-1,0
11304,-2,1,-1,1,-1,1,2
11305,-1,1,-1,0,0,1,3
11306,-1,0,1,0,-1,1,4
11307,0,0,-2,1,0,1,5
11309,-2,1,1,0,0,0,3
11310,-1,2,-3,2,-1,0,2
11311,1,-2,2,-2,3,-3,1
11312,-1,1,-1,0,0,1,3
11313,-2,0,0,1,-1,0,4
11314,2,0,-1,1,-1,0,5
11315,1,-1,0,1,0,-1,0
11316,0,0,0,1,-1,0,4
11317,1,-1,1,0,1,-2,1
11318,-1,1,-2,2,1,-1,2
11319,1,0,-2,3,-1,0,2
11320,-1,1,2,-3,1,0,3
11321,-3,2,-2,1,0,1,2
11322,-3,2,-1,2,-2,1,2
11323,-1,2,0,0,-1,0,4
11324,0,1,0,1,-3,3,4
11325,0,0,-1,0,0,1,5
11326,1,0,-2,3,-2,0,2
11327,0,1,1,-2,-1,2,3
11328,-2,1,-1,2,-3,2,2
11329,-2,-1,1,0,0,1,4
11330,2,-2,0,1,0,0,0
11331,2,-1,-2,3,-2,0,0
11332,-1,1,0,-1,0,1,3
11333,-1,1,0,-2,3,-1,3
11334,-3,2,-1,2,-2,0,2
11335,-1,1,-1,0,0,1,3
11336,3,-2,2,-3,0,3,1
11337,0,-1,0,1,0,0,4
11338,2,-1,-1,0,1,-2,5
11339,-1,-1,1,0,-1,0,4
11340,1,-1,0,1,-1,0,0
11341,0,-2,0,-1,3,-2,1
11342,1,-2,2,-2,2,1,1
11343,-1,1,0,-1,-1,1,4
11344,-1,1,0,-1,0,1,3
11345,3,-3,1,2,-2,0,0
11346,-1,1,-1,0,1,0,3
11347,-1,0,1,0,0,0,4
11348,-2,2,0,-1,1,-1,3
11349,-1,0,1,-1,0,1,3
11350,-3,3,-3,1,-1,0,2
11351,-1,1,-1,1,-1,1,2
11352,-2,1,0,-1,1,0,3
11353,-1,3,-3,1,0,1,2
11354,-1,1,-1,0,0,1,3
11355,0,-1,2,-2,1,-2,1
11356,-2,1,-1,-1,0,0,3
11357,1,-1,2,-2,1,-1,1
11358,-1,0,1,0,0,1,4
11359,0,-1,0,1,-1,0,4
11360,1,-1,1,-1,1,-1,1
11361,1,-1,1,-1,1,0,1
11362,-3,3,-2,0,2,0,3
11363,1,-1,1,0,-2,3,0
11364,-2,0,-1,3,-2,1,2
11365,1,0,1,-3,2,-1,1
11366,1,-2,1,1,0,-1,0
11367,-1,-2,3,-2,0,2,1
11368,0,2,-2,1,0,0,2
11369,-3,3,-2,2,-2,0,2
11370,1,0,-1,-1,2,-1,5
11371,0,1,-1,1,0,-2,5
11372,2,-1,1,-2,1,1,1
11373,-1,0,-1,0,1,0,3
11374,1,0,-1,1,-1,0,5
11375,-2,-1,1,0,-1,2,4
11376,-2,0,1,-1,1,-1,3
11377,1,0,0,-1,0,0,5
11378,-2,2,0,0,0,-2,3
11379,-3,3,-3,3,-3,3,2
11380,2,-2,2,0,1,-2,1
11381,-2,2,0,-1,0,2,3
11382,1,1,-3,3,-3,1,2
11383,-1,-2,1,2,0,-1,4
11384,2,0,-1,1,0,-1,5
11385,1,0,0,-1,1,-1,5
11386,-3,3,-1,-2,2,-1,3
11387,3,-1,1,-3,1,0,1
11388,1,0,0,0,-1,0,4
11389,0,-3,1,1,1,-3,0
11390,1,0,-1,1,0,-1,5
11391,0,-1,0,0,0,2,4
11392,3,-1,-1,0,2,-3,5
11393,0,-1,0,1,-2,3,4
11394,1,-2,-1,2,-2,3,0
11395,0,0,-1,0,1,0,5
11396,-3,3,-3,3,0,-3,2
11397,1,-1,-1,3,0,-3,5
11398,-2,2,-1,1,-1,2,2
11399,-2,1,-2,2,1,-3,2
11400,1,0,-2,2,1,0,5
11401,-1,0,0,0,0,2,4
11402,1,-1,0,1,-1,1,0
11403,-2,3,-2,1,0,0,2
11404,-2,3,-3,3,-3,2,2
11405,-1,1,-1,0,0,2,3
11406,1,-2,2,0,-1,-1,0
11407,-1,1,-1,0,-1,0,4
11408,1,-3,3,-3,2,0,1
11409,3,-3,0,2,-1,0,0
11410,-2,1,0,-1,0,2,3
11411,0,-1,0,0,1,-1,5
11412,-1,1,-2,2,0,-1,2
11413,2,0,0,-1,0,0,5
11414,-2,1,2,-1,-1,1,4
11415,-2,3,-3,2,0,-1,2
11416,0,0,-1,0,1,-1,5
11417,0,-2,1,1,-2,1,0
11418,-3,2,-2,2,0,-2,2
11419,-1,1,-2,2,1,-1,2
11420,-2,2,-3,3,-2,0,2
11421,-1,0,-1,1,-1,1,4
11422,2,-1,0,1,0,-1,0
11423,-2,1,-2,0,3,-3,3
11424,-1,0,1,0,0,-2,4
11425,1,-1,0,1,-1,1,0
11426,0,0,0,-1,0,0,4
11427,0,0,-2,3,-2,1,2
11428,-1,0,3,0,-1,-1,4
11429,0,1,-1,-1,2,1,3
11430,0,1,-3,3,-3,3,2
11431,-3,1,2,0,-3,0,4
11432,2,-1,-1,2,-3,2,0
11433,0,1,0,0,0,-1,4
11434,0,1,-2,2,-2,3,2
11435,-2,2,-1,1,0,-2,2
11436,-3,3,-2,-1,3,-2,3
11437,0,1,-1,1,-1,0,2
11438,0,0,-1,0,0,0,5
11439,1,0,0,0,-2,1,4
11440,-2,0,1,-1,-1,1,4
11441,-1,1,-2,2,1,-2,2
11442,-1,-1,2,0,0,-1,4
11443,0,1,1,-3,1,-1,3
11444,2,0,-1,1,-1,0,5
11445,-1,1,-1,0,0,0,3
11446,-1,1,-1,0,0,1,3
11447,0,0,-1,2,-3,3,2
11448,0,1,-2,1,1,0,5
11449,1,1,-3,0,3,-2,5
11450,-1,3,-1,0,0,0,3
11451,1,-1,1,-1,1,0,1
11452,2,-2,2,-2,0,1,1
11453,0,0,2,-2,-1,2,1
11454,0,1,-1,2,-3,1,2
11455,1,1,0,-1,1,0,5
11456,1,-3,2,-1,0,0,1
11457,-1,1,-1,1,0,-2,2
11458,2,0,-1,2,-2,0,0
11459,2,-2,0,1,-1,0,0
11460,2,1,0,-3,1,0,1
11462,-1,1,0,-1,-1,1,4
11463,-1,-1,0,-1,2,0,3
11464,1,-3,1,2,-2,-1,0
11465,-1,1,-1,1,0,0,2
11466,2,0,-2,3,-1,-1,5
11467,2,-2,0,1,1,-3,0
11468,-1,-2,2,-1,0,2,1
11469,0,1,2,-1,-1,1,4
11470,-1,0,0,2,-2,0,4
11471,1,1,-1,1,-3,2,2
11472,-1,-1,2,0,-2,2,4
11473,-1,2,-2,0,0,0,2
11474,-2,3,0,-1,-2,2,3
11475,2,-2,1,0,0,-1,0
11476,1,-1,0,-1,3,-2,1
11477,1,-1,-1,2,0,-1,5
11478,1,-1,1,0,0,0,0
11479,0,0,-1,1,-1,1,4
11480,-1,1,-1,1,0,-1,2
11481,0,1,-1,1,-1,1,2
11482,3,-2,0,2,-2,0,0
11483,1,-1,0,1,0,1,0
11484,0,1,-1,1,-1,0,2
11485,0,-1,1,-1,0,0,1
11486,3,-2,2,-2,1,-1,1
11487,-1,1,-1,1,-1,2,2
11488,-3,0,2,0,1,-3,3
11489,1,0,-1,1,-1,1,5
11490,0,1,-2,0,1,-2,5
11491,2,1,-3,3,-1,-1,2
11492,-2,2,-2,0,2,-2,3
11493,2,-2,1,-1,1,-1,1
11494,-1,0,1,1,-3,3,4
11495,0,1,0,0,-2,1,4
11496,2,-1,-1,1,-1,1,0
11497,1,-1,1,-1,0,1,1
11498,-1,2,1,-3,2,0,3
11499,0,0,1,0,-1,-1,4
11500,1,0,-1,0,1,-1,5
11501,-3,3,-2,0,1,-1,3
11502,-2,1,-1,0,2,-3,3
11503,1,0,0,-1,1,0,5
11504,1,0,-1,-1,3,-1,5
11505,1,-1,0,1,0,-1,0
11506,3,-1,-2,2,1,-3,5
11507,-2,1,-1,1,0,0,2
11508,-1,1,0,-1,0,1,3
11509,-3,2,-1,1,0,-1,2
11510,1,0,1,-1,1,-1,1
11511,-1,1,0,-1,1,-1,3
11512,-1,1,0,-1,1,-1,3
11513,1,-2,1,0,-1,0,0
11514,1,-2,0,1,-1,1,0
11515,-2,1,-1,0,0,1,3
11516,0,0,0,0,-2,2,4
11517,0,0,0,0,0,1,4
11518,1,-1,0,1,0,-2,0
11519,0,1,-1,1,0,-2,5
11520,1,-1,0,0,1,-1,5
11521,-1,1,-1,1,-1,1,2
11522,1,0,0,-1,1,-2,5
11523,1,0,-1,0,1,-1,5
11524,1,0,-2,1,1,-1,5
11525,2,-2,1,-1,2,-2,1
11526,1,-1,1,0,-1,0,0
11527,2,1,-2,1,-1,0,5
11528,1,0,-2,1,1,-1,5
11529,1,0,-1,1,-1,0,5
11530,0,0,0,1,0,0,4
11531,-1,1,-1,2,-2,0,2
11532,-1,1,0,-1,0,0,3
11533,1,-1,1,-1,1,0,1
11534,0,2,-2,1,-1,0,2
11535,-2,0,2,-2,0,0,3
11536,3,-2,0,2,-2,0,0
11537,2,0,-1,0,1,-2,5
11538,0,1,1,0,1,-2,3
11539,-1,0,1,-1,1,-1,3
11540,1,-1,1,0,-1,0,0
11541,-1,2,-2,2,-2,1,2
11543,1,-2,0,0,1,-1,0
11544,-2,3,-2,0,-1,2,2
11545,1,0,0,-1,1,-1,5
11546,0,-1,1,1,0,-1,4
11547,0,1,-1,1,-1,0,2
11548,-1,3,-2,1,-1,2,2
11549,1,-1,1,1,-2,0,0
11550,-2,0,0,1,-1,1,4
11551,-3,1,0,2,-1,-1,2
11552,0,1,-2,2,-1,0,2
11553,-2,2,0,-1,1,-1,3
11554,0,2,-3,1,1,0,2
11555,1,-1,0,1,-1,1,0
11556,1,-2,2,-1,2,-2,1
11557,0,3,0,-3,2,0,3
11558,-1,1,-1,1,0,-2,2
11559,-1,1,0,-1,0,0,3
11560,2,0,-1,2,-2,1,0
11561,0,1,-2,1,1,-1,5
11562,-1,1,-1,1,0,-1,2
11563,1,0,0,-1,0,2,5
11564,2,0,0,0,-1,0,0
11565,1,0,0,-1,1,-1,5
11566,1,0,-1,0,2,-2,5
11567,-1,-1,2,1,0,-3,4
11568,-1,0,0,1,-2,2,4
11569,-1,1,-1,1,1,-2,3
11570,1,-1,0,2,-2,0,0
11571,-1,1,1,-1,-1,0,4
11572,1,0,-1,1,-2,2,4
11573,-1,1,-1,1,-1,0,2
11574,-1,2,-3,2,0,0,2
11575,1,0,-2,3,-1,-1,2
11577,-1,0,1,-1,1,-1,3
11578,1,0,0,-2,2,1,1
11579,0,-1,1,-1,1,-1,1
11580,2,0,0,-1,0,0,5
11581,-1,2,-3,1,0,1,2
11582,-2,2,-3,0,3,-2,3
11583,-2,2,0,-2,0,0,3
11584,3,-2,0,1,-1,1,0
11585,-3,2,-1,1,-2,1,2
11586,1,0,0,-1,1,-1,5
11587,0,1,-1,0,1,0,5
11588,1,-3,0,3,-2,2,0
11589,0,-1,2,0,-1,1,4
11590,2,-2,0,0,2,-3,1
11591,2,-2,1,-2,2,-1,1
11592,1,-1,0,1,-1,1,0
11593,2,-2,0,2,-2,0,0
11594,0,-1,0,1,-1,0,4
11595,-3,2,-2,2,0,-1,2
11596,-1,0,0,0,0,-1,4
11597,0,0,1,1,-2,0,4
11598,0,1,-1,1,-1,1,2
11599,1,-1,0,1,0,-1,0
11600,0,0,-1,1,0,-1,5
11601,1,-1,0,0,2,-2,5
11602,0,-1,1,0,0,-1,4
11603,0,2,0,-2,1,2,3
11604,-2,-1,2,0,0,-1,4
11605,0,1,-1,1,-1,1,2
11606,-2,0,0,1,-2,3,4
11607,0,1,0,0,-1,1,4
11608,0,0,-3,1,-1,3,2
11609,-1,1,-1,0,0,-1,3
11610,0,-1,1,-1,0,1,1
11611,1,-1,0,0,1,0,5
11612,-1,0,1,0,1,-2,3
11613,-1,1,-1,0,0,1,3
11614,1,-2,2,-1,-1,3,1
11615,-1,3,-2,2,-3,3,2
11616,0,-1,1,2,-3,3,4
11617,0,0,1,-1,1,0,1
11618,3,-2,0,-1,0,3,0
11619,3,-2,0,1,-1,0,0
11620,-1,1,-1,1,-1,1,2
11621,-3,1,2,-2,1,0,3
11622,2,-2,1,0,-1,0,0
11623,1,0,-1,0,1,0,5
11624,0,-1,1,-2,3,-2,1
11625,2,-1,0,-2,3,-3,1
11626,-1,1,1,-3,2,-1,3
11627,0,2,0,-2,-1,3,3
11628,-3,2,0,-1,-1,2,3
11629,0,0,1,0,-1,1,4
11630,-2,2,-1,1,0,-1,2
11632,-1,1,-1,1,-1,0,2
11633,1,0,-1,1,-1,0,5
11634,-1,1,-1,0,0,0,3
11635,-1,0,1,0,0,-1,4
11636,-1,1,-1,0,-1,1,4
11637,0,1,0,-1,1,0,3
11638,0,1,0,-1,2,-2,3
11639,2,0,-1,1,-1,1,5
11640,1,-1,1,0,-1,0,0
11641,0,1,0,0,-2,3,4
11642,-1,1,-1,0,0,0,3
11643,0,0,1,1,-2,0,4
11644,1,-2,0,1,-2,3,0
11645,2,0,-1,1,-1,0,5
11646,2,0,-1,1,-2,2,0
11647,-1,2,-2,2,0,1,2
11648,2,1,-3,0,0,3,5
11649,0,-1,1,0,-1,1,4
11650,-1,1,0,0,1,0,3
11651,-1,1,-2,3,-1,-1,2
11652,1,0,-1,0,1,-2,5
11653,-2,2,-3,1,1,-1,2
11655,1,0,0,-1,0,1,5
11656,2,-1,0,1,0,-1,0
11657,-2,1,0,-1,0,1,3
11658,-1,0,-1,2,0,0,2
11659,2,-3,1,2,-2,1,0
11660,2,-1,0,0,1,1,5
11661,0,0,-1,0,1,1,5
11662,2,-1,0,1,-2,3,0
11663,1,0,0,-1,0,2,5
11664,-1,1,0,0,0,0,3
11665,0,0,-2,0,0,1,5
11666,0,-2,-1,1,1,1,5
11667,1,1,-1,2,-3,2,2
11668,-1,1,-1,0,1,0,3
11669,0,0,1,-1,0,0,4
11670,1,-1,0,-1,2,-1,1
11671,3,0,-1,0,-1,0,5
11672,1,-2,2,0,0,-2,0
11673,0,0,-1,0,1,-1,5
11674,3,-3,2,-2,3,-3,1
11675,2,-1,1,0,-1,0,0
11676,1,-1,0,0,1,-1,5
11677,2,-3,2,0,0,0,0
11678,-1,2,-3,0,2,1,3
11679,-3,1,1,0,-1,-1,4
11680,1,-1,0,0,1,0,5
11681,-1,2,-3,3,-3,2,2
11682,1,-1,1,1,-2,0,0
11683,-1,3,-2,1,1,-1,2
11684,-1,1,-2,2,0,0,2
11685,0,-2,1,1,-1,0,0
11686,1,0,0,-1,0,1,5
11687,-1,1,-1,1,-1,-1,2
11688,-1,-2,0,1,1,1,4
11689,1,-1,0,0,-1,1,0
11690,-1,1,-1,-1,0,3,3
11691,1,-1,1,-1,1,-1,1
11692,-3,2,-2,3,-3,1,2
11693,0,0,0,1,-1,0,4
11694,0,-1,3,-2,1,-1,1
11695,0,-3,0,3,-1,-1,0
11696,-1,1,0,-2,2,-1,3
11697,1,0,-2,3,0,-3,5
11698,1,-1,1,-1,0,1,1
11699,0,1,-1,0,1,-2,5
11700,0,0,1,0,0,1,4
11701,-1,1,0,-1,1,0,3
11702,-1,1,-1,0,0,0,3
11703,-2,2,-3,2,-1,1,2
11704,1,0,-2,2,-2,3,2
11705,-2,0,0,1,-1,0,4
11706,1,-1,0,1,-1,2,0
11707,0,0,0,1,-1,1,4
11708,2,-2,0,1,0,-2,0
11709,0,-2,3,-2,1,-2,1
11710,0,-1,1,-1,0,1,1
11711,-3,2,0,-1,1,-1,3
11712,3,-3,2,-1,0,1,1
11713,-2,1,0,0,0,0,3
11714,1,-3,3,-3,2,-1,1
11715,0,2,-2,1,-1,1,2
11716,-2,2,1,-2,0,0,3
11717,-2,0,0,1,-1,1,4
11718,0,0,-2,1,0,1,5
11719,-1,0,2,-2,0,0,1
11720,0,0,0,1,-1,1,4
11721,3,-2,0,0,1,-2,0
11722,2,-1,-2,1,1,-1,5
11723,1,0,0,0,0,0,5
11724,-1,1,0,-1,0,1,3
11725,1,-1,1,-1,0,1,1
11726,2,1,-1,-1,0,2,5
11728,2,0,-2,-1,3,-2,5
11729,0,0,1,-2,1,1,1
11730,-2,0,1,0,0,-1,4
11731,-1,0,2,-1,-2,3,4
11732,2,-1,2,-3,2,-1,1
11733,1,0,2,-2,0,0,1
11734,-1,-2,2,1,-2,-1,4
11735,0,-1,1,-1,1,-1,1
11736,0,-1,1,0,-1,0,4
11737,2,-3,2,0,-1,1,0
11738,1,0,0,1,-1,0,4
11739,2,-1,1,-1,0,2,1
11740,1,1,0,0,-1,1,4
11741,-1,0,-1,2,0,-1,2
11742,1,2,-3,3,-1,1,2
11743,-1,1,-1,0,1,-1,3
11744,-1,1,-1,2,0,-2,2
11745,1,2,-3,2,-2,0,2
11746,-1,-2,1,1,-1,2,4
11747,-1,1,-2,3,-2,1,2
11748,2,-1,-1,3,-3,0,0
11749,1,-1,2,-1,-2,3,0
11750,-2,1,0,0,-2,1,4
11751,-2,0,0,0,1,-1,3
11752,1,0,0,-1,0,0,5
11753,-1,2,0,-1,-1,1,3
11754,-1,0,1,-1,0,1,3
11755,2,-3,2,-1,-1,2,0
11756,-3,3,-2,1,-1,0,2
11757,-1,1,-1,1,-1,0,2
11758,-1,1,0,-1,0,1,3
11759,1,-1,0,2,-1,-1,0
11760,2,-3,1,1,1,-2,0
11761,-1,1,-2,3,-2,-1,2
11762,0,-1,0,0,1,-2,5
11763,0,-2,3,-3,3,-3,1
11764,0,-3,1,1,-1,-1,0
11765,0,1,-1,1,-1,1,2
11766,1,-1,0,1,-1,1,0
11767,-1,2,-3,2,0,0,2
11768,0,0,1,-1,1,0,1
11769,1,0,-2,2,0,-1,5
11770,0,-1,0,2,-2,-1,4
11771,-1,0,1,0,-1,0,4
11772,-2,1,-1,0,0,1,3
11773,-2,1,0,0,-1,0,4
11774,-3,3,-3,2,-1,2,2
11775,2,-2,2,0,-1,1,0
11776,3,-1,0,-1,0,1,0
11777,0,-1,0,1,-1,1,4
11778,3,-1,0,1,-1,-2,0
11779,-1,2,-1,1,1,-2,3
11780,-1,1,-1,1,-1,0,2
11781,1,-1,2,-3,2,-2,1
11782,2,-2,1,-1,2,-2,1
11783,0,2,0,-1,0,-2,3
11784,-1,1,-1,0,2,-2,3
11785,-1,1,-1,0,1,-2,3
11786,2,-1,-1,0,-1,2,0
11787,1,0,-1,1,-1,1,5
11788,3,0,-1,-1,-1,2,5
11789,-2,3,-1,-1,0,1,3
11790,-2,0,1,-1,-1,0,4
11791,1,0,2,-2,1,0,1
11792,1,1,-1,1,-1,0,5
11793,0,-3,1,1,0,-1,0
11794,2,-1,0,0,2,-2,5
11795,-1,-1,1,-1,2,1,1
11796,0,0,2,-3,1,1,1
11797,-1,1,0,0,-1,1,4
11798,-1,1,0,-1,0,1,3
11799,1,0,-1,-1,2,-1,5
11800,3,-1,0,0,-1,0,0
11801,-1,0,1,-1,1,0,3
11802,-3,1,0,1,0,1,3
11803,-1,1,0,0,-1,1,4
11804,-1,1,-1,0,2,-3,3
11805,-1,1,-1,-1,0,3,3
11806,0,-1,2,-2,0,0,1
11807,-1,0,2,0,-3,1,4
11808,-2,2,-2,1,1,0,2
11809,-2,3,-1,-1,0,1,3
11810,-3,1,1,0,-1,-1,4
11811,1,0,1,-3,1,1,1
11812,1,1,-3,2,0,-1,5
11813,1,0,-2,0,2,1,5
11814,1,-1,1,-2,1,0,1
11815,0,1,0,-1,1,-1,3
11816,-3,1,-1,3,-2,1,2
11817,-1,0,-1,0,0,1,4
