CUSTNO,사치품_구매횟수 등급,일용품_구매횟수 등급,선매품_구매횟수 등급,사치품_구매액 등급,일용품_구매액 등급,선매품_구매액 등급,전체_구매횟수 등급,전체_구매액 등급
11787,11,1,7,11,2,6,5,1
11788,2,10,1,1,5,2,2,10
11789,11,6,11,11,5,11,8,6
11790,10,4,5,5,1,6,4,4
11791,11,7,9,11,9,7,9,7
11792,4,8,1,4,2,3,3,7
11793,10,6,6,5,7,5,7,6
11794,4,2,7,3,7,7,7,2
11795,4,8,5,5,7,5,7,9
11796,5,2,6,4,1,6,4,2
11797,11,5,8,11,8,9,9,5
11798,11,1,6,11,5,6,7,1
11799,4,7,6,3,9,6,8,8
11800,4,8,2,4,6,2,3,8
11801,11,4,10,11,8,9,9,4
11802,11,2,3,11,2,3,3,1
11803,11,4,10,11,5,9,8,4
11804,10,5,10,5,7,8,8,6
11805,11,8,9,11,10,9,10,8
11806,11,6,10,11,8,9,9,6
11807,5,3,5,3,2,5,4,3
11808,11,7,8,11,9,8,10,8
11809,11,6,8,11,9,8,9,7
11810,11,3,7,11,8,8,9,3
11811,5,1,9,3,5,9,7,1
11812,11,8,3,11,10,5,9,9
11813,11,2,5,11,5,5,6,2
11814,11,5,9,11,4,9,7,5
11815,11,5,10,11,3,9,6,5
11816,11,4,8,11,10,8,10,4
11817,3,1,6,2,1,5,3,1
11818,3,10,3,2,4,2,2,10
11819,3,3,5,4,5,5,6,3
11820,11,5,10,11,5,10,8,5
11821,11,5,10,11,9,10,10,5
11822,11,5,9,11,9,9,10,6
11823,10,6,8,5,6,6,7,7
11824,11,2,7,11,7,8,9,2
11825,11,1,8,11,3,8,6,1
11826,11,1,10,11,3,8,6,1
11827,4,4,5,4,3,4,4,4
11828,3,9,2,2,2,1,1,9
11829,2,5,3,1,1,3,2,4
11830,11,5,9,11,4,9,6,5
11831,10,3,6,10,5,6,7,4
11832,11,5,5,11,8,3,4,5
11833,5,8,3,4,8,2,3,7
11834,5,8,5,4,8,4,6,9
11835,5,1,2,5,2,3,3,1
11836,3,7,3,2,6,3,3,7
11837,3,4,2,2,1,2,2,3
11838,11,4,6,11,4,4,5,4
11839,11,5,5,11,8,6,8,5
11840,11,4,10,11,9,9,10,4
11841,10,6,4,10,5,4,4,6
11842,11,4,10,11,9,9,10,5
11843,3,8,3,2,9,3,3,8
11844,11,2,8,11,7,7,8,2
11845,11,4,8,11,4,8,7,5
11846,11,2,10,11,2,7,5,3
11847,11,2,6,11,2,6,5,2
11848,11,4,11,11,8,11,9,5
11849,11,2,5,11,5,5,5,2
11850,11,5,7,11,8,7,9,5
11851,11,4,6,11,9,7,9,4
11852,10,2,5,10,3,6,5,2
11853,10,1,7,5,3,6,5,1
11854,11,7,9,11,10,10,10,8
11855,11,4,9,11,8,9,9,5
11856,10,6,6,10,6,6,8,6
11857,11,1,8,11,8,8,9,1
11859,5,9,4,5,10,4,7,10
11860,4,7,4,4,5,4,4,7
11861,4,10,2,4,10,3,4,10
11862,3,8,3,4,7,3,4,8
11863,11,4,10,11,9,9,10,4
11864,11,7,10,11,10,10,10,8
11865,11,4,7,11,8,9,9,4
11866,5,5,5,4,3,6,5,5
11867,11,2,8,11,4,8,7,2
11869,11,4,10,11,9,10,10,4
11870,11,3,10,11,6,10,8,3
11871,11,1,7,11,3,7,6,1
11872,11,7,7,11,10,9,10,8
11873,11,5,9,11,8,8,9,5
11874,10,6,8,5,7,8,9,6
11875,11,7,10,11,9,10,10,7
11876,3,1,4,3,1,4,3,1
11877,10,1,8,5,2,7,5,1
11878,11,5,8,11,2,6,5,5
11879,10,3,8,5,5,7,7,3
11880,5,6,2,5,3,2,3,6
11881,11,5,8,11,3,8,6,5
11882,10,8,5,10,10,6,10,8
11883,2,10,2,4,10,4,6,10
11884,4,10,4,4,10,5,8,10
11885,11,4,6,11,1,5,4,4
11886,11,5,9,11,5,9,7,5
11887,11,3,9,11,5,9,7,3
11888,11,3,9,11,1,8,5,3
11889,11,5,10,11,8,10,9,5
11890,2,9,1,2,10,3,4,8
11891,11,2,7,11,5,7,7,2
11892,3,8,2,1,5,2,2,8
11893,3,8,4,4,9,5,7,9
11895,11,2,10,11,9,10,10,2
11896,10,3,6,10,5,6,7,3
11897,5,10,6,3,9,6,7,10
11898,11,1,10,11,5,9,7,1
11899,2,10,5,3,10,5,5,10
11900,11,2,9,11,9,7,10,2
11901,4,10,4,4,10,5,8,10
11902,11,2,6,11,5,6,7,2
11903,1,10,1,1,9,2,1,9
11904,11,3,10,11,5,9,7,3
11905,3,10,1,3,2,1,1,10
11906,11,2,10,11,5,9,7,2
11907,10,4,6,10,6,7,8,4
11908,11,1,9,11,2,6,5,1
11909,5,3,4,5,1,3,3,2
11910,11,4,8,11,4,7,6,4
11911,4,2,3,3,3,4,3,2
11912,11,8,6,11,9,6,9,9
11913,1,6,1,2,3,2,2,5
11914,5,1,5,10,2,6,5,1
11915,11,6,11,11,8,11,9,7
11916,11,2,11,11,10,11,10,2
11917,11,5,10,11,3,10,6,5
11918,11,6,7,11,2,7,5,7
11919,11,3,9,11,2,8,5,3
11920,5,4,6,5,2,6,4,4
11921,3,9,3,3,9,3,4,9
11922,3,9,2,3,8,3,3,9
11923,10,3,6,10,10,7,10,3
11924,1,10,2,1,4,2,1,10
11925,11,4,6,11,8,6,9,4
11926,10,6,7,10,8,7,9,7
11927,3,8,4,3,8,4,5,8
11928,2,6,6,2,6,5,4,7
11929,11,9,4,11,10,4,7,9
11930,11,5,7,11,9,9,10,5
11931,11,6,11,11,8,11,9,6
11932,2,9,3,4,10,4,6,10
11933,10,7,4,10,6,5,6,7
11934,2,9,4,2,5,3,3,9
11935,1,2,4,2,3,2,2,2
11936,4,1,6,3,2,6,4,1
11937,10,5,6,4,7,5,7,5
11938,11,2,8,11,2,8,5,2
11939,11,3,11,11,8,11,10,4
11940,4,5,6,4,5,6,6,5
11941,3,7,2,4,6,4,4,6
11942,11,2,9,11,9,9,10,2
11943,2,7,2,2,2,1,1,6
11944,11,2,11,11,6,11,8,2
11945,11,4,9,11,4,10,7,4
11946,11,7,10,11,10,10,10,7
11947,11,2,8,11,5,9,7,2
11948,2,9,2,1,5,1,1,9
11949,11,1,8,11,5,7,7,1
11950,11,7,7,11,4,8,7,7
11952,11,3,8,11,3,8,6,3
11953,11,6,5,11,7,6,8,6
11954,11,7,8,11,7,8,8,8
11955,5,3,6,4,4,5,5,3
11956,5,7,3,10,7,5,6,7
11957,11,7,11,11,9,11,10,7
11958,11,1,5,11,3,6,6,1
11959,5,7,3,5,4,3,4,7
11960,11,2,10,11,7,10,9,2
11961,1,10,4,1,2,3,1,9
11962,11,5,8,11,5,8,8,6
11963,5,1,9,4,4,8,6,1
11964,2,1,4,3,3,4,4,1
11965,5,5,3,4,2,3,3,4
11966,1,9,1,1,4,1,1,9
11967,11,9,5,11,8,5,7,10
11968,10,6,6,10,6,7,8,6
11969,11,5,7,11,9,8,9,5
11970,5,10,2,10,8,2,3,10
11971,5,6,4,10,7,5,6,6
11972,11,5,6,11,5,7,7,5
11973,11,6,10,11,8,9,9,6
11974,11,1,10,11,7,10,9,1
11975,11,7,11,11,10,11,10,7
11976,10,9,5,10,8,6,8,10
11977,11,6,8,11,9,6,8,6
11978,11,1,10,11,3,9,6,1
11979,2,8,4,4,9,5,7,9
11980,5,9,1,5,10,4,6,9
11981,5,4,6,10,3,6,6,4
11982,11,4,10,11,8,10,9,4
11983,11,2,11,11,8,11,9,2
11984,11,2,11,11,10,11,10,2
11985,11,5,5,11,9,6,8,5
11986,11,4,8,11,9,8,10,4
11987,3,10,1,4,9,2,3,9
11988,3,8,4,3,10,4,5,8
11989,11,5,7,11,7,6,8,6
11990,11,7,9,11,7,8,9,7
11991,11,2,8,11,1,9,5,2
11992,11,2,11,11,7,11,9,2
11993,11,3,7,11,8,7,9,3
11994,10,3,7,10,1,8,4,3
11995,11,6,6,11,7,7,8,6
11996,11,2,8,11,4,7,6,2
11997,10,5,6,4,8,5,7,5
11998,11,2,8,11,5,8,8,2
11999,10,4,6,10,3,6,6,4
12000,11,5,10,11,10,9,10,5
12001,11,1,10,11,5,9,7,1
12002,11,1,11,11,4,11,7,1
12003,3,7,3,3,2,2,3,7
12004,11,7,5,11,9,5,8,7
12005,3,7,2,3,7,3,4,7
12006,2,7,1,2,6,3,3,6
12007,10,9,4,10,9,4,5,10
12008,11,7,5,11,4,4,4,7
12009,2,9,1,2,8,1,2,8
12010,10,9,5,10,10,6,9,9
12011,10,2,6,5,3,6,5,2
12012,10,3,8,10,4,8,7,3
12013,2,7,2,3,5,3,3,6
12014,11,3,7,11,5,7,7,3
12015,11,3,10,11,9,9,10,3
12016,11,6,6,11,6,6,7,7
12017,3,9,4,2,8,4,4,9
12018,11,2,9,11,5,9,8,2
12019,4,8,2,4,6,4,4,8
12020,11,4,7,11,9,7,10,5
12021,11,2,11,11,4,11,7,2
12022,11,5,7,11,7,8,9,6
12023,10,8,4,10,8,5,7,9
12024,10,1,4,10,1,5,3,1
12025,4,9,4,3,9,4,5,10
12026,11,6,11,11,9,11,10,6
12027,11,2,10,11,2,9,5,2
12028,4,9,5,5,6,6,7,10
12029,11,3,7,11,5,8,8,3
12030,3,8,1,3,4,1,2,7
12031,5,8,5,10,9,5,7,8
12032,11,2,8,11,2,7,5,2
12033,3,10,1,3,10,2,3,10
12034,1,5,2,1,1,1,1,4
12035,11,2,9,11,2,9,5,2
12036,3,7,4,3,4,2,3,7
12037,2,4,2,2,1,2,1,3
12038,2,8,1,2,7,1,1,7
12039,11,3,8,11,8,9,9,3
12040,11,5,6,11,7,6,8,6
12041,5,4,6,5,3,7,6,5
12042,4,9,2,5,9,4,5,9
12043,3,9,3,2,5,3,3,9
12044,11,5,5,11,4,6,6,6
12045,11,2,10,11,4,10,7,2
12046,3,10,5,4,10,5,10,10
12047,11,2,10,11,9,9,10,3
12048,11,3,6,11,4,6,6,3
12049,5,4,6,10,6,7,7,5
12050,10,4,8,5,5,7,7,4
12051,11,6,10,11,10,10,10,7
12052,2,9,4,1,3,2,2,10
12053,3,7,4,3,8,5,5,7
12054,5,1,6,5,1,7,4,1
12055,5,1,5,10,4,5,5,1
12056,5,2,5,4,2,5,4,2
12057,11,8,10,11,10,10,10,9
12058,3,8,3,3,6,2,3,8
12059,11,6,8,11,1,8,1,6
12060,3,9,3,2,7,2,3,9
12061,11,4,10,11,5,10,8,4
12062,5,2,9,3,6,8,7,2
12063,11,7,9,11,10,8,10,7
12064,1,10,1,1,6,2,2,10
12065,11,8,7,11,8,7,9,9
12066,5,1,10,3,3,9,6,1
12067,11,7,7,11,10,7,10,7
12068,11,4,8,11,5,8,7,4
12069,3,6,2,4,4,3,3,5
12070,11,5,10,11,8,9,9,5
12071,4,5,4,5,5,4,5,5
12072,11,2,8,11,7,9,9,2
12073,1,9,1,1,1,1,1,8
12074,11,9,3,11,9,4,6,9
12075,3,10,1,2,10,2,3,9
12076,11,7,10,11,9,5,8,8
12078,3,9,4,3,7,4,5,9
12079,3,7,2,4,7,3,3,7
12080,11,3,7,11,7,8,8,3
12081,2,10,1,2,10,1,1,10
12082,11,5,8,11,6,7,8,6
12083,11,7,10,11,10,10,10,8
12084,3,10,4,3,2,2,2,10
12085,1,9,2,1,5,2,1,8
12086,11,6,8,11,8,8,9,6
12087,11,6,10,11,8,9,9,6
12088,11,4,10,11,7,10,9,4
12089,11,1,8,11,2,9,5,1
12090,2,7,3,3,7,4,4,6
12091,11,3,11,11,5,11,8,3
12092,11,5,10,11,8,10,9,6
12093,3,7,3,2,1,3,2,7
12094,3,4,4,5,6,5,6,4
12095,10,9,3,10,10,3,4,9
12096,11,1,7,11,4,8,7,1
12097,11,6,7,11,5,8,8,6
12098,11,5,11,11,10,11,10,5
12099,11,2,10,11,5,8,7,2
12100,4,7,4,4,5,2,3,7
12101,10,5,9,5,2,9,5,5
12102,10,2,5,10,2,6,5,2
12103,11,1,8,11,4,8,6,1
12104,11,3,7,11,7,8,8,3
12105,11,3,8,11,5,8,7,3
12106,10,7,7,10,9,8,9,7
12107,3,1,2,4,2,4,4,1
12108,11,1,6,11,8,7,9,1
12109,11,6,10,11,3,8,6,6
12110,4,8,3,4,2,3,3,8
12111,11,2,7,11,1,5,4,2
12112,10,2,11,10,5,11,8,2
12113,11,3,8,11,8,8,9,3
12114,5,4,5,5,2,4,4,4
12115,11,3,11,11,7,11,9,3
12116,3,9,3,3,1,3,1,9
12117,11,9,8,11,4,8,7,10
12118,11,4,4,11,6,4,5,3
12119,11,1,9,11,3,9,6,1
12120,10,9,6,10,3,5,5,10
12121,10,2,6,10,5,7,7,2
12122,10,1,4,10,4,5,6,1
12123,3,7,5,3,10,5,6,7
12124,5,6,5,10,6,6,7,6
12125,11,1,6,11,6,8,8,1
12126,11,10,6,11,10,4,7,10
12127,2,10,1,3,9,3,3,10
12128,11,1,8,11,7,8,9,1
12129,2,7,2,2,7,2,3,6
12130,2,9,5,2,10,6,6,10
12131,11,2,10,11,2,8,5,2
12132,4,9,3,5,6,3,4,9
12133,2,7,2,2,2,2,2,6
12134,2,10,3,3,10,4,5,10
12135,1,8,1,1,3,1,1,7
12137,11,4,11,11,6,11,8,5
12138,5,10,3,5,9,4,5,10
12139,1,8,4,2,7,3,3,8
12140,1,10,2,1,8,2,1,8
12141,11,5,10,11,8,10,9,5
12142,10,6,6,5,7,5,7,6
12143,10,2,7,10,9,8,10,2
12144,10,3,5,5,4,6,6,3
12145,2,8,1,3,6,2,3,7
12146,4,8,3,3,9,4,5,9
12147,2,3,2,3,2,2,2,2
12148,4,8,4,4,8,4,6,9
12149,5,2,6,10,5,7,7,2
12150,11,4,9,11,10,9,10,4
12151,1,10,1,1,2,1,1,10
12152,11,2,7,11,4,7,7,2
12153,11,2,8,11,4,8,7,2
12154,11,5,8,11,5,8,8,5
12155,11,5,4,11,5,4,5,5
12156,11,6,11,11,5,11,8,7
12157,1,6,1,2,1,1,1,4
12158,10,2,5,5,1,4,3,2
12159,11,2,10,11,4,10,7,2
12160,11,7,10,11,7,10,9,7
12161,11,1,9,11,1,8,5,1
12162,5,1,5,3,1,4,3,1
12163,11,6,11,11,10,11,10,7
12164,10,9,10,5,10,10,10,10
12165,4,7,5,4,6,6,7,7
12167,11,2,8,11,2,9,5,2
12168,10,1,5,10,1,5,4,1
12169,4,2,4,4,4,5,5,2
12170,11,2,10,11,4,10,7,2
12171,10,10,3,5,9,4,6,10
12172,10,1,11,5,1,11,4,1
12173,4,7,5,3,4,5,4,8
12174,11,4,10,11,7,9,9,5
12175,5,3,3,5,4,4,4,3
12176,10,3,8,10,7,8,9,3
12177,2,7,4,3,9,3,4,7
12178,10,1,7,10,3,7,6,1
12179,11,5,9,11,6,8,8,5
12180,4,9,4,5,10,5,9,10
12181,5,1,5,4,1,6,4,1
12183,11,6,8,11,8,6,9,6
12184,11,4,8,11,8,8,9,5
12185,11,8,9,11,10,10,10,9
12186,4,8,2,5,6,3,4,8
12187,11,5,8,11,10,8,10,5
12188,11,7,8,11,10,8,10,7
12189,11,6,7,11,9,7,10,6
12190,2,8,4,3,9,4,4,9
12191,3,8,1,3,1,1,1,7
12192,11,3,4,11,2,4,4,3
12193,11,4,7,11,5,7,7,4
12194,4,8,4,4,9,4,6,9
12195,10,4,10,10,8,10,9,4
12196,11,7,11,11,9,11,10,7
12197,11,2,9,11,6,9,8,2
12198,11,6,9,11,8,10,9,7
12199,11,2,9,11,9,10,10,2
12200,1,5,1,2,2,1,1,4
12201,11,4,10,11,9,7,9,4
12202,11,7,9,11,8,9,9,7
12203,2,9,4,1,1,3,2,10
12204,11,1,11,11,5,11,8,1
12205,10,3,5,10,5,4,4,3
12206,2,10,1,1,5,1,1,10
12207,3,10,3,3,10,3,4,10
12208,2,9,2,2,1,2,2,8
12209,11,7,7,11,8,7,9,8
12210,3,10,3,3,7,3,3,10
12211,11,2,11,11,1,11,3,3
12212,2,6,1,3,2,1,1,5
12213,10,1,7,5,3,8,6,1
12214,2,10,4,2,8,2,3,10
12215,5,6,5,4,5,5,5,7
12216,11,1,10,11,2,10,5,1
12217,11,2,10,11,5,9,8,2
12218,1,10,1,1,1,1,1,7
12219,2,6,2,2,3,2,2,5
12220,11,3,8,11,1,9,4,3
12221,4,8,2,4,5,2,3,7
12222,4,5,6,4,6,6,7,5
12223,11,4,8,11,7,8,9,5
12224,5,9,4,4,10,4,7,10
12225,4,5,4,3,7,5,6,5
12226,2,10,1,3,8,2,2,10
12227,11,3,6,11,6,6,7,3
12228,5,6,4,5,5,4,4,6
12229,5,5,6,5,10,5,9,5
12230,1,8,2,1,4,2,1,7
12231,11,3,6,11,7,7,8,3
12232,11,3,7,11,3,7,5,3
12233,11,7,8,11,6,5,6,7
12234,11,1,10,11,4,9,7,1
12235,11,7,8,11,9,7,9,8
12236,11,7,8,11,4,9,7,8
12237,3,9,4,2,7,4,4,9
12238,11,3,8,11,9,8,10,3
12239,4,7,3,2,5,3,3,7
12240,1,9,2,2,6,2,2,8
12241,2,7,4,2,1,2,2,7
12243,5,3,7,5,6,8,8,3
12244,10,4,6,4,4,8,6,5
12245,11,7,10,11,8,10,9,8
12246,4,8,5,4,7,5,6,9
12247,1,8,5,1,10,6,4,8
12248,11,1,10,11,2,10,5,1
12249,5,9,5,4,10,5,8,9
12250,4,7,4,3,5,4,4,7
12251,10,3,7,10,10,9,10,3
12252,3,6,5,5,10,6,10,6
12254,11,5,10,11,7,10,9,5
12255,1,7,4,1,1,2,1,7
12256,10,8,4,10,9,5,7,8
12257,11,1,11,11,3,11,6,1
12258,11,5,7,11,7,7,8,5
12259,3,7,1,3,2,1,2,6
12260,11,7,7,11,8,7,9,8
12261,11,6,7,11,9,9,10,7
12262,5,2,6,5,8,6,8,2
12263,11,8,8,11,5,7,7,8
12264,4,2,2,3,1,3,2,2
12265,11,5,9,11,7,9,8,5
12266,11,1,10,11,7,8,8,1
12267,5,4,5,5,4,5,5,4
12268,2,6,2,2,1,1,1,5
12269,11,8,7,11,5,6,6,9
12270,10,8,3,10,9,4,7,9
12271,11,6,8,11,8,8,9,6
12272,11,5,8,11,8,8,9,5
12273,10,5,4,4,3,4,4,5
12275,11,1,5,11,1,8,4,1
12276,5,9,2,4,5,3,4,9
12277,10,5,6,10,5,5,6,5
12278,11,6,10,11,8,10,9,6
12279,11,1,7,11,2,7,5,1
12280,11,1,8,11,6,7,8,1
12281,11,5,7,11,9,8,10,5
12282,4,8,1,4,6,3,4,7
12283,11,7,8,11,8,8,9,8
12284,11,3,9,11,8,10,9,3
12285,11,1,10,11,5,10,7,1
12286,11,5,6,11,8,8,9,5
12287,11,1,8,11,7,8,8,1
12288,11,1,10,11,3,9,6,1
12289,5,8,3,4,4,3,4,8
12290,4,8,3,3,4,3,4,8
12292,5,9,4,10,9,5,8,10
12293,11,5,8,11,4,9,7,5
12294,4,3,5,5,6,5,7,3
12295,11,4,7,11,2,6,5,4
12296,4,8,4,5,7,5,6,8
12297,2,10,2,2,9,3,3,10
12298,11,7,11,11,10,11,10,7
12299,3,10,4,2,10,3,3,10
12300,11,2,9,11,7,10,9,2
12301,2,3,3,3,4,3,3,3
12302,5,3,6,4,2,4,4,3
12303,5,7,5,10,6,5,6,7
12304,11,5,8,11,8,7,9,6
12305,11,1,10,11,5,10,8,1
12306,3,6,3,2,6,4,4,6
12307,5,1,6,3,1,5,4,1
12308,11,4,9,11,7,8,8,4
12309,11,3,8,11,3,9,6,3
12310,10,1,8,4,2,8,5,1
12311,11,4,10,11,10,9,10,4
12312,2,10,1,3,9,3,4,10
12313,11,7,4,11,9,4,5,7
12314,11,4,8,11,4,7,6,4
12315,10,4,9,3,3,9,6,4
12316,11,5,7,11,9,7,9,5
12317,1,10,1,1,9,1,1,10
12318,11,2,10,11,5,10,8,3
12319,2,5,3,2,3,2,2,5
12320,11,6,8,11,9,9,10,7
12321,5,9,3,4,5,4,4,9
12322,11,5,7,11,9,8,10,5
12323,11,1,9,11,3,9,6,1
12324,5,3,5,5,4,5,5,3
12325,11,2,7,11,8,6,8,2
12326,2,8,1,2,4,1,1,8
12327,11,2,8,11,8,8,9,2
12328,3,10,1,2,9,3,3,9
12329,10,4,6,4,7,6,7,4
12330,10,3,8,10,5,6,7,3
12331,5,5,6,5,6,5,6,5
12332,4,8,4,3,7,2,3,8
12333,11,8,6,11,10,8,10,8
12334,11,4,10,11,4,9,7,4
12335,5,6,8,5,8,8,9,6
12336,11,3,8,11,7,8,9,3
12337,11,2,9,11,8,7,9,2
12338,11,2,6,11,2,5,5,3
12339,1,10,3,2,6,3,3,10
12340,11,9,6,11,9,6,9,10
12341,3,7,4,3,7,4,5,7
12342,11,1,7,11,4,8,7,1
12343,11,1,7,11,3,7,6,1
12344,11,5,8,11,9,9,10,5
12345,11,1,10,11,2,9,6,1
12346,5,10,2,5,9,1,2,10
12347,11,3,7,11,7,6,7,3
12348,11,2,10,11,6,10,8,2
12349,11,1,9,11,9,10,10,1
12350,11,5,11,11,7,11,9,6
12351,11,1,5,11,8,5,8,1
12352,11,7,6,11,9,6,9,8
12353,11,10,10,11,10,9,10,10
12354,11,4,11,11,6,11,8,4
12355,11,2,10,11,6,10,8,2
12356,11,4,9,11,10,9,10,4
12357,2,8,1,1,5,2,2,8
12358,5,10,10,4,10,8,10,10
12359,4,9,4,4,9,5,7,9
12360,11,1,11,11,8,11,9,1
12361,5,7,7,4,9,6,8,8
12362,3,10,1,2,2,1,1,10
12363,10,5,8,10,9,8,9,6
12364,11,3,11,11,7,11,9,3
12365,4,7,5,4,7,5,6,7
12366,11,1,5,11,2,6,5,1
12367,1,10,4,1,7,3,3,10
12368,11,2,9,11,5,10,7,2
12369,11,2,6,11,3,8,6,2
12370,5,5,7,4,8,7,8,5
12371,10,4,6,5,8,6,8,4
12372,11,7,9,11,9,9,10,7
12373,11,4,8,11,6,7,8,4
12374,11,5,9,11,5,9,8,5
12375,11,5,7,11,4,8,7,5
12376,11,8,4,11,8,5,8,8
12377,5,7,5,5,8,5,7,7
12378,3,9,2,4,3,2,3,9
12379,11,3,9,11,5,10,7,3
12380,10,6,1,10,8,4,5,6
12381,1,8,1,2,6,2,2,7
12382,11,2,6,11,1,8,5,2
12383,11,4,7,11,5,8,7,4
12384,11,2,10,11,9,9,10,2
12385,11,1,9,11,2,8,6,1
12386,5,9,5,5,4,4,5,9
12387,11,7,5,11,4,5,6,8
12388,11,1,10,11,6,8,8,1
12389,11,6,9,11,8,10,9,7
12390,11,1,6,11,7,6,8,1
12392,2,10,1,1,10,1,1,10
12394,11,1,10,11,1,10,4,1
12395,11,3,10,11,9,10,10,4
12396,4,7,3,4,4,4,4,7
12397,1,4,1,2,3,1,1,3
12398,11,4,7,11,6,9,8,4
12399,11,2,10,11,7,8,9,2
12400,1,10,1,1,5,1,1,9
12401,2,3,5,2,3,5,4,3
12402,11,3,9,11,10,9,10,3
12403,3,9,4,3,4,4,4,10
12404,11,1,11,11,6,11,8,1
12405,11,3,8,11,5,9,8,3
12406,2,10,1,2,8,2,2,9
12407,4,8,4,2,7,4,4,8
12408,11,2,7,11,7,6,8,2
12409,11,5,9,11,7,9,9,6
12410,2,6,3,3,9,4,5,6
12411,10,2,7,10,2,6,5,2
12412,11,1,10,11,9,9,10,1
12413,11,5,10,11,6,10,8,5
12414,11,5,7,11,5,6,7,5
12415,11,5,3,11,7,4,5,5
12416,11,4,10,11,5,10,8,4
12417,11,7,8,11,9,8,10,7
12418,10,6,3,10,7,5,7,5
12419,10,1,6,5,1,6,4,1
12420,11,1,10,11,5,10,7,1
12421,11,3,8,11,6,8,8,3
12422,10,3,7,10,2,7,5,4
12423,11,1,10,11,2,8,5,1
12424,10,4,7,5,5,7,7,4
12425,10,3,7,10,3,7,6,3
12426,4,8,5,3,4,3,3,8
12427,11,6,7,11,6,6,8,6
12428,11,4,8,11,5,9,8,4
12429,11,7,8,11,9,8,10,7
12430,4,3,5,5,5,5,5,3
12431,11,3,5,11,4,4,5,3
12432,2,8,2,2,8,2,3,8
12433,11,2,8,11,3,8,6,2
12434,1,10,2,1,9,2,1,9
12435,11,3,10,11,7,10,9,3
12436,11,3,11,11,3,11,6,3
12437,2,7,3,2,1,2,1,6
12438,11,3,9,11,7,9,9,3
12439,11,5,9,11,8,10,9,5
12440,11,4,7,11,4,7,6,5
12441,4,7,3,5,5,4,4,7
12442,2,10,2,1,6,2,2,9
12443,1,7,1,1,1,1,1,6
12444,5,9,5,5,9,5,7,10
12445,10,4,8,10,6,9,8,4
12446,1,8,3,1,5,1,1,8
12447,11,3,8,11,5,8,7,3
12448,2,10,3,1,7,3,2,10
12449,3,3,3,4,4,3,4,3
12450,11,6,11,11,10,11,10,6
12451,5,10,1,5,8,1,1,10
12452,10,4,8,4,6,7,7,4
12453,3,10,3,3,9,4,4,10
12454,1,10,2,1,10,1,1,10
12456,11,4,10,11,10,10,10,4
12457,3,5,1,3,3,2,2,4
12458,1,10,1,1,2,1,1,10
12459,1,10,1,3,9,2,3,10
12460,3,8,2,3,6,2,2,7
12461,4,10,3,5,10,4,6,10
12462,3,9,4,3,10,4,6,10
12463,11,5,8,11,6,7,8,5
12464,11,2,10,11,2,10,5,2
12465,10,7,3,10,7,3,4,7
12466,10,5,9,10,9,9,10,6
12467,10,7,8,5,6,8,8,8
12468,11,4,11,11,5,11,8,4
12469,10,2,8,10,9,8,9,2
12470,5,7,3,4,1,4,3,7
12471,5,10,4,5,9,5,7,10
12472,11,1,8,11,6,9,8,1
12473,3,10,2,3,10,3,4,10
12474,11,2,5,11,4,7,6,2
12475,11,5,5,11,6,6,7,5
12476,2,10,2,4,9,4,5,10
12477,11,2,7,11,3,7,6,2
12478,11,10,5,11,10,5,10,10
12479,2,10,3,2,10,3,3,10
12480,1,8,3,1,6,2,1,7
12481,11,2,11,11,8,11,9,3
12482,10,8,2,3,10,3,4,8
12483,10,4,6,10,3,6,5,4
12484,11,3,5,11,3,6,6,3
12485,10,7,3,10,8,4,5,7
12486,11,5,4,11,6,5,6,5
12487,4,10,2,3,9,2,3,10
12488,5,8,4,4,10,5,7,8
12490,5,9,4,10,10,6,10,9
12491,11,1,8,11,2,8,5,1
12492,11,2,9,11,6,9,8,2
12494,5,3,3,5,2,4,4,3
12495,11,4,7,11,9,7,10,4
12496,3,1,5,4,3,5,5,1
12497,2,10,3,1,4,3,3,10
12498,11,2,10,11,9,9,10,2
12499,11,5,9,11,9,8,10,6
12500,11,3,8,11,5,5,6,4
12501,2,10,1,2,9,1,1,8
12502,3,10,4,5,10,4,6,10
12503,11,9,8,11,10,7,10,10
12504,10,9,3,5,9,4,5,9
12505,3,5,6,3,4,5,5,5
12506,11,2,6,11,7,7,8,3
12507,4,4,3,3,3,3,3,4
12508,11,2,5,11,8,5,7,2
12509,11,4,9,11,6,9,8,4
12510,10,6,8,4,2,9,5,7
12511,2,9,3,2,6,3,3,9
12512,10,4,6,5,7,6,7,4
12513,11,1,9,11,7,8,9,1
12514,11,3,10,11,6,10,8,3
12515,2,7,1,3,2,1,1,6
12516,11,7,10,11,1,9,4,7
12517,11,10,6,11,10,7,10,10
12518,5,2,5,5,2,5,5,2
12519,11,1,10,11,1,10,4,1
12520,3,1,3,3,5,4,4,1
12521,5,8,3,10,10,4,6,8
12522,2,8,2,2,7,1,2,8
12523,3,9,3,2,9,3,3,9
12524,10,5,7,5,8,7,9,5
12525,11,4,5,11,6,5,7,4
12526,11,1,10,11,9,10,10,1
12527,2,10,2,3,9,4,5,9
12528,11,5,10,11,6,9,8,6
12529,11,4,10,11,7,10,9,4
12530,5,10,5,10,10,7,10,10
12531,11,5,6,11,8,6,8,5
12532,11,5,8,11,6,8,8,6
12533,11,1,9,11,2,7,5,1
12534,2,7,2,1,6,3,2,7
