CUSTNO,Monetary_침구/주방_고가_증감여부_q2_q1,Monetary_침구/주방_고가_증감여부_q3_q2,Monetary_침구/주방_고가_증감여부_q4_q3,Monetary_침구/주방_고가_증감여부_q5_q4,Monetary_침구/주방_고가_증감여부_q6_q5,Monetary_침구/주방_고가_증감여부_q7_q6,Monetary_침구/주방_고가_증감여부_q8_q7,Monetary_침구/주방_고가_q2_q1_로그변환,Monetary_침구/주방_고가_q3_q2_로그변환,Monetary_침구/주방_고가_q4_q3_로그변환,Monetary_침구/주방_고가_q5_q4_로그변환,Monetary_침구/주방_고가_q6_q5_로그변환,Monetary_침구/주방_고가_q7_q6_로그변환,Monetary_침구/주방_고가_q8_q7_로그변환
6226,1,0,0,0,0,4,1,-10.572305799760253,0.0,0.0,0.0,0.0,10.398247481405294,-10.398247481405294
6227,4,1,0,0,4,2,1,11.872132869305444,-11.872132869305444,0.0,0.0,12.725779140359016,-11.469657651908467,-12.390651317048805
6228,4,2,3,1,4,1,4,12.953694062805024,-12.018418426610596,-9.062188405304207,-12.421155203407674,10.461167540476065,-10.461167540476065,11.669497253970908
6229,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.932180743255923,-12.773880105823732
6230,2,3,3,1,4,1,3,-9.329584588601476,11.461463552768603,13.113367577968702,-13.373247358791376,12.652678025165347,-12.553479513758823,11.366626272837275
6231,1,4,1,4,3,3,1,-11.38572488669649,11.366479043078222,-11.366479043078222,11.107952775944847,10.925256434507217,11.990046301046029,-12.554623106451036
6232,0,0,4,1,0,0,0,0.0,0.0,11.366780327125227,-11.366780327125227,0.0,0.0,0.0
6233,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6234,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6235,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6236,4,1,2,1,0,0,4,14.687260080561508,-14.622449168295166,-11.050087499425725,-11.728188001714907,0.0,0.0,10.887447437791415
6237,1,0,4,1,0,0,0,-10.903385773753554,0.0,9.007147784932648,-9.007147784932648,0.0,0.0,0.0
6238,1,1,1,4,4,4,2,-13.279479685933424,-11.581949565079839,-9.925592045372762,10.418159389204284,11.744123268538681,13.468776042682617,-12.984449970184267
6239,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.699778423433619,-11.585627730339457
6240,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6241,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6242,1,0,4,3,1,4,3,-12.821942960908807,0.0,12.549057066061577,11.3305593855857,-12.808085373985522,10.329256787477634,11.61199482961079
6243,4,3,2,1,4,1,0,10.407101909581787,-5.67926230168497,-9.638681369453792,-9.76743846538374,11.323374511019637,-11.323374511019637,0.0
6244,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6245,0,4,1,1,0,0,4,0.0,11.942660564129564,-11.789080342437224,-9.993366518587138,0.0,0.0,11.803661700271256
6246,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.663492584869827
6247,4,3,1,3,1,0,4,11.552718529247286,12.139142591388458,-12.402701884415128,10.337165416306688,-11.270988589932765,0.0,12.466058071447282
6248,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6249,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6251,4,1,4,1,4,2,2,12.95391166646877,-12.95391166646877,11.525248971958442,-11.525248971958442,12.997341123801059,-12.647958543168109,-11.00695475894548
6252,4,1,4,2,1,4,3,7.566007987573934,-7.566007987573934,14.747557657194593,-14.385872530661935,-13.5551798718715,11.851008228854116,12.037862445324308
6253,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6254,2,1,0,0,4,1,4,-10.991089225326718,-10.190886094873116,0.0,0.0,12.141678079973275,-12.141678079973275,11.604760279916121
6255,1,0,0,0,0,0,0,-13.449230363674143,0.0,0.0,0.0,0.0,0.0,0.0
6256,0,4,3,1,1,4,3,0.0,13.465806124380936,13.978863628905223,-14.439385726858822,-9.692955727432373,13.148902829550206,13.279437450342536
6257,4,1,0,0,0,0,4,10.901108635406795,-10.901108635406795,0.0,0.0,0.0,0.0,12.779727533510673
6258,3,2,4,1,2,3,3,8.384904121102469,-10.834188156488548,13.148768311519866,-13.115106334965098,-10.442729440419525,10.322883862594018,11.405089366156467
6259,1,0,4,1,0,4,1,-10.463768568010565,0.0,11.353971518032434,-11.353971518032434,0.0,12.3247060292697,-12.3247060292697
6260,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6261,1,0,4,1,0,4,2,-11.160081079849826,0.0,10.812964381360572,-10.812964381360572,0.0,12.697967790588278,-12.38613518220141
6262,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6263,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6264,3,1,4,1,2,3,2,12.552687743793213,-13.030011103579765,14.029652078302458,-13.969715398631822,-9.45972850829466,11.63099884085583,-11.526064304609777
6265,4,1,4,1,4,1,0,11.127632547310041,-11.061180627292124,11.147908912886624,-11.209005530324047,12.825712620890288,-12.825712620890288,0.0
6266,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.221901355656014,-12.221901355656014,0.0
6267,1,4,1,0,0,0,0,-14.558945114249083,13.812024439758465,-13.812024439758465,0.0,0.0,0.0,0.0
6268,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6269,2,1,4,1,4,1,4,-12.857659564917205,-11.795356259986729,11.247999723805655,-11.381220845349663,10.866623106275132,-10.866623106275132,11.494612309797164
6270,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6271,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6272,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6273,2,1,4,1,3,3,2,-10.258748898741777,-11.728835590097315,12.856150926385268,-12.65672925030703,10.451782140031067,12.402381353690297,-11.558192806949421
6274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6275,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6276,3,3,1,2,4,3,2,12.705918740044787,12.264733574517225,-13.290962749807846,-10.15805857314221,13.886921191450561,14.347030742279776,-14.412235224193529
6277,4,3,3,2,3,2,2,11.577152322621853,11.883409735282621,11.325105960235318,-11.998818362161842,10.621751082151865,-11.311749060488298,-10.706120952576747
6278,4,3,2,2,1,0,0,11.790870496320277,12.550119889686268,-12.443448263205013,-11.428503014021341,-11.137266730493524,0.0,0.0
6279,0,0,4,2,1,0,0,0.0,0.0,12.763116314895441,-12.06099778798502,-12.078866389016412,0.0,0.0
6280,3,2,3,1,4,3,3,13.201724333063835,-12.551878728922,12.67552216042399,-13.585259583290757,12.336784253847949,13.223078280345268,12.289204518395044
6281,2,1,4,2,3,1,0,-11.841788244404215,-10.811630609075806,10.769870628652766,8.294292328441573,10.287922869861447,-11.301469943317876,0.0
6282,4,3,1,4,3,3,2,10.901108635406795,12.062123893310211,-12.334562090240384,10.53398793607021,10.082825001682775,11.350583412856588,-10.681160971630607
6283,3,1,4,2,3,4,1,11.546553730818568,-12.076773836351656,11.033781388331398,7.787096370844314,11.802424582326946,14.079264621404652,-14.173970235304457
6284,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6285,1,0,4,1,0,0,0,-9.55320304252188,0.0,9.762426211434057,-9.762426211434057,0.0,0.0,0.0
6286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6287,4,4,1,0,0,0,4,11.215543182465689,12.55218110393251,-12.78545236336443,0.0,0.0,0.0,11.643030910111872
6288,1,0,4,4,2,2,3,-11.406180665316176,0.0,10.856803799635593,14.20313074951312,-13.339843779088916,-13.10336761542755,13.364690205276288
6289,3,1,4,1,4,1,3,12.698670465418799,-12.958734976639192,13.626733748195344,-13.654087549462643,12.148517347276915,-12.024118242008548,11.05101758062449
6290,2,4,1,2,3,2,3,-12.730857163079927,14.920866148901515,-14.763807807097955,-12.844146093054855,12.217227935272708,-12.592845966152728,12.173184952441074
6291,1,3,2,1,3,1,0,-15.158093269579835,12.949733330478765,-10.776792477550595,-13.225053996876255,11.235967964083505,-11.71616314160972,0.0
6292,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6293,0,4,2,1,0,0,0,0.0,11.415871240473715,-11.115226650318853,-10.067528205562798,0.0,0.0,0.0
6294,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6295,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6296,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6297,0,0,4,1,2,1,0,0.0,0.0,11.396632949873629,-11.307008563765272,-7.088151786732182,-8.769618297557054,0.0
6298,2,1,0,0,4,1,4,-11.185794731348437,-10.001651909919447,0.0,0.0,10.684305366415742,-10.684305366415742,9.345111596458542
6299,1,1,4,1,4,3,1,-14.211913352983983,-11.313324297257715,11.926102514883807,-11.926102514883807,9.614784598348995,10.623937779543486,-10.9347281939667
6300,1,0,0,4,1,0,0,-10.960063097122916,0.0,0.0,10.28713531066606,-10.28713531066606,0.0,0.0
6301,2,3,3,3,2,1,4,-11.45280610574065,12.586681983709532,11.358646891727178,15.767098128967847,-14.855618472903258,-15.619374432335404,15.449113819277136
6302,0,4,1,0,0,4,1,0.0,8.867423059283883,-8.867423059283883,0.0,0.0,9.49853052986744,-9.49853052986744
6303,4,2,1,4,4,1,4,10.757554210571461,-10.522538378658826,-9.194345808230423,10.126033105849384,12.432373070678072,-12.527338854362803,9.581120620586221
6304,0,4,2,4,3,1,0,0.0,10.948280920376162,-10.581552190533584,12.891666727373261,12.976601077536504,-13.649013970964724,0.0
6305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6306,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6307,1,0,4,1,0,0,0,-12.479518065631607,0.0,11.319202114111754,-11.319202114111754,0.0,0.0,0.0
6308,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.592148701929114,-11.592148701929114
6309,0,4,2,2,1,4,3,0.0,11.529628940969323,-10.732659035278724,-9.217171055785451,-10.73180890210978,11.439681629892076,12.429437164102817
6310,1,2,3,3,1,3,4,-14.128694930812074,-10.289389909854053,11.236326814701485,12.109367930942916,-12.849829001412415,10.244811545471723,12.650618317199099
6311,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6312,0,0,4,1,0,0,0,0.0,0.0,11.873654175097736,-11.873654175097736,0.0,0.0,0.0
6313,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6314,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6315,2,3,3,3,2,2,2,-11.8050858338451,11.977117690249102,11.437257654625746,13.520543693488467,-13.666254354111903,-11.148478083067811,-10.995501948730059
6316,4,4,1,4,1,4,1,8.076626487805795,11.612717261287456,-11.641419306784995,10.562027860254503,-10.562027860254503,12.726472806237826,-12.726472806237826
6317,4,1,4,3,1,0,4,12.761091828942003,-12.618301520501653,12.585430045249225,12.903935332481353,-13.515104645790304,0.0,10.999958140553385
6318,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6319,4,1,4,1,4,3,2,13.360970301848717,-13.360970301848717,13.5424396411854,-13.516006095417392,12.538286979122423,13.005741541246094,-12.894090559980047
6320,0,4,1,0,0,0,0,0.0,8.250043863139442,-8.250043863139442,0.0,0.0,0.0,0.0
6321,2,2,4,3,2,3,2,-12.937805947477079,-13.277897182304892,13.82863791413396,12.822511581554947,-13.7317238341085,12.173900445709767,-13.070638654717486
6322,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6323,1,0,4,3,2,1,4,-12.271247287871704,0.0,12.348586706154407,13.680617020322558,-13.681514779854036,-12.345178009304004,9.685148136505452
6324,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6325,2,2,2,2,3,1,3,-9.687873827034498,-13.431445625608154,-11.597292637684813,8.171062649268677,12.15231881272128,-12.290883222483727,9.39818014441532
6326,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6328,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6329,4,1,0,0,0,0,0,11.408531332660102,-11.408531332660102,0.0,0.0,0.0,0.0,0.0
6330,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,0,4,1,3,2,3,3,0.0,13.75416234635729,-13.623757754420234,12.668546817478036,-12.644040929622388,10.289275728220721,12.622811955145654
6332,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333,3,2,1,0,4,1,4,12.793316015559773,-13.164158337571894,-11.727066853824146,0.0,9.71398494568523,-9.71398494568523,9.074348570089626
6334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6335,1,0,4,1,4,1,0,-13.5854399408694,0.0,11.821704543192029,-11.821704543192029,11.355088109194835,-11.355088109194835,0.0
6336,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6337,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6339,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6340,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6341,0,4,3,2,4,1,4,0.0,9.664311332131604,9.804725720976126,-9.365111418000176,12.107070889476686,-12.222624941129192,10.338393090236263
6342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6343,0,0,0,4,1,1,0,0.0,0.0,0.0,13.598958502941661,-13.49998706396267,-11.236970101892588,0.0
6344,4,1,0,0,0,0,0,11.154300407538217,-11.154300407538217,0.0,0.0,0.0,0.0,0.0
6346,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6347,1,4,3,1,4,2,3,-12.098995647154554,9.482002477280503,10.760034644825124,-11.005772013593294,11.260908695152708,-9.642194298201456,9.347483713887135
6348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6349,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6350,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6351,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6352,4,1,4,2,1,2,2,11.353579993435572,-11.353579993435572,13.808325969542073,-12.557600087433928,-13.387639971847957,-10.296112912664041,-8.924884561914824
6353,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,0,0,0,4,2,3,1,0.0,0.0,0.0,8.167121579439337,-6.640467732975318,6.975468614369353,-8.250043863139442
6355,0,0,0,4,2,3,1,0.0,0.0,0.0,13.029232951483335,-12.334421441035277,11.629186193341463,-12.738100809881344
6356,2,1,0,4,1,4,1,-10.546961879351462,-10.694776427725055,0.0,14.120774177460918,-14.120774177460918,10.398247481405294,-10.398247481405294
6357,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6358,1,0,4,1,4,3,1,-9.776332399021895,0.0,9.757388708185694,-9.757388708185694,12.50713622104836,13.223599524359813,-13.621351624488167
6359,4,1,0,0,0,0,0,10.155796114726446,-10.155796114726446,0.0,0.0,0.0,0.0,0.0
6360,2,3,3,3,1,2,3,-14.079506734800699,13.010865152090664,11.84837678815762,14.76592096199575,-14.977329711942668,-10.592883575657318,11.842508530034587
6361,4,1,0,0,0,0,0,9.126246625545473,-9.126246625545473,0.0,0.0,0.0,0.0,0.0
6362,1,4,1,4,2,2,2,-12.94791948763876,13.108446239507881,-13.194792440249067,14.413832744453487,-13.516408316231148,-13.66159225361552,-11.13630598941895
6363,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6364,1,4,2,1,0,4,3,-12.25001375200301,10.745368071376951,-8.019243141913055,-10.677676890520832,0.0,10.952502690967487,11.730854795496393
6365,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.93391293608952
6366,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6368,0,0,0,4,1,4,2,0.0,0.0,0.0,11.581289652974675,-11.581289652974675,10.90705894473775,-10.283648556774278
6369,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6370,0,0,0,4,1,0,4,0.0,0.0,0.0,10.469451189348955,-10.469451189348955,0.0,10.849205767402205
6371,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6372,0,4,1,0,0,0,0,0.0,10.47520626432678,-10.47520626432678,0.0,0.0,0.0,0.0
6373,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6374,4,3,1,4,4,1,4,13.217312536439717,13.870826431621857,-14.289677306362227,10.770042116124777,13.12662733142491,-13.217145326643992,11.507857402536404
6375,4,1,0,0,4,1,0,10.997956759446167,-10.997956759446167,0.0,0.0,10.224786396193554,-10.224786396193554,0.0
6376,1,0,4,1,4,1,4,-14.880199191105179,0.0,13.225858213012735,-13.225858213012735,10.830905717662239,-10.830905717662239,13.243996968730107
6377,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6378,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6379,4,1,2,2,3,1,0,15.299715822089908,-15.260529174845836,-11.572186659364823,-10.330954744230008,10.45684336991093,-11.120444719784572,0.0
6380,4,2,2,3,2,1,4,12.147640628861874,-9.755040627015633,-9.734370871932704,12.385066089436116,-12.22267052186833,-12.156759774709476,9.907192935525766
6381,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6382,4,1,0,4,1,1,0,12.33407845062411,-12.33407845062411,0.0,15.233614880958616,-15.044975135147185,-13.47286249402181,0.0
6383,0,0,0,4,1,0,4,0.0,0.0,0.0,11.377692806583479,-11.377692806583479,0.0,11.25917393440029
6384,3,2,3,1,4,1,4,12.177995699326331,-11.274527861947911,11.585394771634803,-12.586081317308636,11.800293998349844,-11.800293998349844,12.216233726272511
6385,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6387,1,4,1,1,0,0,4,-12.391727234536997,13.99849372905358,-13.966929635854,-10.527044900733154,0.0,0.0,11.730998943686739
6388,2,1,4,1,1,4,4,-12.215814853059648,-11.048941482279153,14.218870407711226,-14.074855430496195,-12.20989395409287,11.366479043078222,14.913459234948801
6389,0,4,3,2,2,3,2,0.0,12.31131325002267,13.499271940735538,-13.41571277841028,-12.14303549154383,10.599405782136332,-11.42884260340353
6390,0,4,1,0,0,0,0,0.0,11.077956604573975,-11.077956604573975,0.0,0.0,0.0,0.0
6391,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6392,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6393,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6394,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.876388473426127
6395,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,11.820772377618672,-11.820772377618672,14.415180273872917
6396,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6397,4,1,4,1,0,4,2,13.20055362285514,-13.20055362285514,12.139963983378465,-12.139963983378465,0.0,12.744821890880322,-12.033094205119186
6398,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6399,2,2,1,3,1,0,4,-10.773968163332057,-11.102694796705416,-10.76327257395757,9.955199388338558,-10.28713531066606,0.0,11.24899873817299
6400,1,4,1,4,1,4,2,-13.469001369143255,11.31082327943288,-11.486789212752614,11.373652443394777,-11.373652443394777,11.515879063494035,-10.788379647168677
6401,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6402,1,0,4,1,0,0,0,-12.490532525086705,0.0,10.719061172066883,-10.719061172066883,0.0,0.0,0.0
6403,2,1,4,1,4,3,1,-11.536675946245357,-10.66087565753221,11.922052782072196,-11.922052782072196,12.534314442892619,13.0207379836243,-13.287450464096239
6404,2,1,0,0,4,2,2,-12.606984050653386,-12.165892210520521,0.0,0.0,14.802018352479138,-14.492468471344877,-12.768973969178044
6405,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6406,4,1,0,0,0,0,0,10.119429909452585,-10.119429909452585,0.0,0.0,0.0,0.0,0.0
6407,0,0,4,1,4,1,0,0.0,0.0,9.074348570089626,-9.074348570089626,11.51491061599634,-11.51491061599634,0.0
6408,1,3,1,4,1,4,2,-12.673238441204338,11.281851710050327,-11.575410521635876,15.199417973178655,-15.202693236703501,12.628234673380916,-12.372027217833406
6409,3,2,1,4,4,4,1,12.978743484315073,-13.324291847076712,-12.310624107146724,10.364093828201254,12.196590700891207,13.787639391039471,-13.808349950070443
6410,0,0,4,1,4,1,1,0.0,0.0,12.970129948641183,-12.970129948641183,13.366458464135947,-13.240662449015632,-11.231139373051835
6411,4,1,0,4,4,2,3,12.675758359322218,-12.675758359322218,0.0,11.9396051701576,13.32115104619006,-12.542096425416803,12.182543269396229
6412,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6413,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6414,2,3,2,1,4,2,4,-10.084416455506634,10.853082581001113,-10.934287265720986,-11.31548764187652,12.992768194218526,-12.457104106513942,15.91422281104552
6415,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6417,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6418,1,0,4,4,1,1,4,-12.946663617620898,0.0,11.779955794108647,13.397870053796773,-13.463307087289678,-11.362915217028998,13.469671731035806
6419,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,0,0,4,1,4,1,4,0.0,0.0,11.141111259489197,-11.141111259489197,13.071597732212467,-13.071597732212467,13.378300637862624
6421,1,1,4,1,4,2,4,-11.353620602109679,-9.126246625545473,9.074348570089626,-9.074348570089626,10.677969693527432,-10.0827790097082,12.788053681823905
6422,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6423,3,1,1,4,2,1,4,11.704240269079719,-12.27312992030348,-9.705130786243927,12.8311281719493,-12.289486333301438,-11.938144522360435,10.213437361632288
6424,1,0,0,4,1,0,4,-15.08856191350158,0.0,0.0,14.743307669788127,-14.743307669788127,0.0,12.511445499711082
6425,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6426,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,4,1,1,4,1,4,4,13.978028325575604,-13.942208622609517,-10.630938916426494,12.73118885422133,-12.73118885422133,9.705130786243927,13.61434215349559
6429,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,9.705130786243927,-7.355512086042285
6430,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6431,1,4,1,4,1,1,4,-12.35740542309592,16.26751399433198,-16.26751399433198,12.459672641203657,-12.309895079515943,-10.487142292858781,12.059921720847663
6432,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6433,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6434,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6435,4,2,1,3,3,1,4,12.719857601115418,-10.628573627304833,-12.526593569370885,10.39948936960535,5.870867936946181,-10.832722212692657,11.43509880680533
6436,4,2,2,1,0,4,1,12.148517347276915,-11.892542853817698,-9.356388881313322,-10.34402672612141,0.0,12.160667308909993,-12.160667308909993
6437,0,0,4,1,4,1,0,0.0,0.0,11.600771479815952,-11.600771479815952,13.242049961078408,-13.242049961078408,0.0
6438,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6439,3,1,4,3,1,3,2,15.031899677281185,-15.536050058106836,13.243145240405896,13.104957000669456,-13.740702306475956,11.633317427499012,-12.488807691164043
6440,3,1,4,1,0,4,1,13.054704373807947,-13.898009129235527,12.200999557679088,-12.200999557679088,0.0,10.580563957209131,-10.580563957209131
6441,3,1,4,2,2,1,0,8.892054812614935,-10.901108635406795,13.93482218166035,-13.625113135689544,-10.394611548521745,-12.496536058641826,0.0
6442,3,1,4,1,3,4,1,12.178112433600822,-13.017960364751808,14.75338258143406,-14.730604797166414,10.977864977774749,13.25679843257227,-13.347080303035131
6443,3,2,1,4,3,1,4,14.997742638436454,-14.999306098077062,-13.767668672852272,12.094409010490546,11.516535717665601,-12.585607557232938,11.219008420892653
6444,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,3,1,4,1,3,1,4,10.78715544577293,-12.698039573989966,14.685787689437596,-14.623119881809636,13.070664841466618,-13.38458495812804,12.51439932133961
6446,1,0,4,1,4,2,2,-10.43555061666024,0.0,10.991173458371758,-10.991173458371758,10.866623106275132,-8.872412313686114,-10.32030403742123
6447,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6448,4,2,4,2,2,1,4,13.43432155077983,-13.319660568220604,13.502632643408207,-12.78967959637915,-12.794531065193684,-11.937051976517536,11.438865248964142
6449,4,2,2,3,3,1,0,13.0176604440419,-10.636964279374551,-12.33396187318613,10.026466910375595,-8.349458149311818,-12.434858352914084,0.0
6450,1,1,4,4,2,1,2,-14.946527130163402,-12.364467562805123,11.77224157734544,14.165825612209453,-13.766121750326345,-13.19773203093559,-10.627512412821732
6451,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6452,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6453,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6454,4,1,4,1,4,2,1,13.846945869532322,-13.857527459640647,13.380393038615928,-13.380393038615928,12.147543168241079,-11.642580897508424,-11.22240580935458
6455,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6456,4,2,2,1,4,2,2,13.754869359458542,-12.548851775510341,-12.055826576390528,-13.096619051259662,13.711126843195776,-13.207514950707067,-11.363832369907037
6457,4,1,0,0,0,0,0,13.356034178832246,-13.356034178832246,0.0,0.0,0.0,0.0,0.0
