CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
9793,4,2,2,1,0,2,4,2,1,3,4,3,2,1,3,4,4,2
9794,0,2,1,1,0,2,0,0,1,2,1,2,2,0,1,2,0,3
9795,0,1,0,0,0,4,0,0,0,1,0,4,4,0,2,0,0,0
9796,0,3,0,0,0,0,0,3,1,2,3,2,4,3,0,0,2,0
9797,0,1,0,0,0,0,0,1,1,2,1,4,4,1,3,0,3,4
9798,0,1,1,0,1,1,1,3,2,1,2,3,0,4,4,4,4,1
9799,0,1,0,0,4,1,0,1,0,1,1,2,0,2,0,0,2,0
9800,0,2,0,0,1,4,1,3,4,3,4,3,0,3,1,0,1,2
9801,0,4,1,0,0,3,2,1,2,4,2,3,3,4,2,1,4,4
9802,4,2,4,0,4,2,0,0,4,1,0,3,2,0,2,4,0,4
9803,0,4,4,0,1,0,0,1,1,3,4,4,4,4,4,0,1,1
9804,4,4,1,0,0,0,0,3,3,2,1,3,3,4,3,0,1,4
9805,2,4,3,0,0,2,0,1,1,3,1,3,3,1,3,1,1,0
9806,1,3,1,0,0,1,0,2,3,2,4,1,2,4,3,2,3,1
9807,3,4,4,0,0,1,0,1,3,4,4,3,3,1,1,0,2,0
9808,4,3,2,0,0,4,0,0,4,4,1,4,4,0,1,0,0,0
9809,3,1,0,0,0,4,0,2,1,4,1,3,1,4,2,3,1,0
9810,3,4,1,0,0,0,0,0,4,4,1,3,2,0,1,4,0,4
9811,0,1,0,0,0,0,0,1,0,2,3,4,0,3,1,0,1,0
9812,4,1,0,0,1,0,0,0,4,3,4,2,1,1,1,1,0,1
9814,4,3,3,0,0,4,0,0,2,3,4,4,2,0,4,4,0,4
9815,4,4,4,0,0,0,0,2,1,2,1,4,0,1,1,0,0,0
9816,0,1,0,0,1,0,0,1,1,2,4,3,0,3,0,0,1,1
9817,2,3,2,4,0,4,0,0,4,4,0,4,2,0,3,0,0,0
9818,0,2,4,0,1,0,0,0,3,3,1,4,1,0,4,0,1,0
9819,3,4,3,1,0,1,0,0,0,4,4,4,1,4,1,4,0,0
9820,0,4,0,0,1,0,0,0,4,3,3,4,0,1,1,0,2,0
9821,1,4,0,0,0,4,0,0,1,2,4,2,4,1,0,4,0,0
9822,0,4,0,0,0,0,0,4,1,4,4,4,0,3,0,0,2,0
9823,0,4,4,0,4,4,0,0,0,4,4,4,3,4,3,1,0,3
9824,0,4,1,0,0,1,0,0,3,2,4,2,1,3,1,4,1,0
9825,0,4,4,0,1,1,0,1,3,3,3,4,0,4,3,0,1,4
9826,0,4,0,0,4,0,1,1,2,1,4,1,0,1,1,0,1,0
9827,0,0,1,0,0,0,0,3,4,4,1,1,1,1,0,0,1,0
9828,2,4,2,0,1,3,0,0,4,3,4,4,4,1,1,4,4,0
9829,1,3,1,4,0,2,0,0,2,4,0,1,1,0,2,0,0,0
9830,0,1,0,0,4,4,4,4,1,2,1,2,0,4,4,0,4,0
9831,1,1,3,0,0,2,0,4,3,2,0,2,3,0,1,0,0,1
9832,0,3,1,0,0,0,0,0,4,2,0,4,2,0,4,1,0,0
9833,4,4,4,0,4,4,0,0,4,0,4,4,4,2,1,0,4,4
9834,4,2,2,0,0,0,0,0,4,4,0,3,1,0,3,4,0,4
9835,0,3,1,0,0,1,0,3,4,3,1,1,1,2,1,0,1,0
9836,4,2,4,0,2,4,0,0,4,3,3,3,0,1,2,0,3,4
9837,4,1,1,2,0,0,0,4,0,4,4,3,4,4,1,0,2,4
9838,0,2,0,0,0,1,0,0,0,4,1,3,1,4,3,0,0,0
9839,3,4,1,4,0,4,0,0,4,4,0,4,3,0,4,4,0,4
9840,0,1,0,0,0,0,0,4,0,2,2,1,0,3,1,0,1,1
9841,2,3,4,0,0,2,0,0,0,3,0,4,2,0,2,4,0,2
9842,4,2,2,0,0,4,0,0,4,4,1,3,1,1,2,1,2,3
9843,4,4,4,0,0,4,0,0,2,2,1,4,2,1,2,4,0,0
9844,0,3,4,0,0,1,0,0,1,1,0,4,2,0,4,4,0,0
9845,0,3,0,0,0,0,0,0,1,0,4,1,0,4,4,0,0,0
9846,0,4,4,0,1,0,2,3,2,4,4,4,4,4,2,2,4,0
9848,0,2,4,0,4,0,0,2,4,3,2,2,0,4,1,0,1,0
9849,0,0,0,0,0,0,0,2,4,1,2,4,0,1,0,0,1,0
9850,0,1,0,0,0,0,0,0,1,2,2,2,4,1,0,0,3,0
9851,0,1,0,0,0,0,0,2,0,3,2,1,0,2,0,0,1,0
9852,4,4,0,0,0,0,0,0,4,3,0,4,3,3,1,0,1,0
9853,0,4,0,0,0,0,0,0,0,0,3,4,0,2,4,0,0,0
9854,3,4,0,0,0,4,0,0,0,0,2,4,3,4,4,0,0,0
9855,0,4,0,0,0,0,0,0,0,0,4,4,0,2,3,0,0,0
9856,0,2,1,0,0,1,0,0,2,3,3,3,1,0,4,1,0,1
9857,0,1,3,0,0,4,0,4,4,2,3,3,1,2,2,0,3,0
9858,1,1,3,4,4,4,0,4,1,2,4,3,4,3,1,0,3,0
9859,1,1,4,4,0,2,1,1,4,3,2,2,1,1,1,1,3,4
9860,0,4,4,0,0,4,0,0,4,2,4,4,1,3,4,0,0,0
9861,0,4,0,0,0,0,0,4,0,2,1,1,1,2,1,0,1,0
9862,3,1,4,4,0,4,0,4,3,4,1,3,1,4,1,4,1,4
9863,4,4,4,3,0,4,0,4,4,2,1,3,4,2,1,1,4,1
9864,0,3,3,1,0,2,0,0,4,4,4,1,4,3,3,0,0,0
9865,0,1,0,0,0,4,0,0,0,1,4,1,0,0,1,1,0,0
9866,1,1,1,1,0,1,0,0,1,4,4,4,3,0,2,0,4,0
9867,2,1,1,0,0,1,0,0,2,2,1,4,4,0,1,4,0,1
9868,1,1,3,1,2,1,0,1,4,3,4,3,2,4,1,1,1,1
9869,4,1,0,0,1,0,0,1,0,1,3,1,0,2,1,0,1,0
9870,0,2,0,0,0,1,0,3,4,2,2,2,0,2,1,0,3,0
9871,0,1,1,0,2,1,1,1,1,4,1,2,0,4,2,1,2,0
9872,0,1,4,0,4,4,0,0,0,1,4,4,0,3,0,0,4,0
9873,0,0,0,0,0,1,4,0,4,4,2,4,0,4,1,0,4,1
9874,0,1,0,0,4,0,0,4,4,3,4,4,1,4,4,0,1,4
9875,0,4,2,0,0,1,0,0,4,2,1,4,2,1,1,2,0,2
9876,0,4,2,0,1,0,0,0,4,4,1,2,4,4,0,0,1,0
9877,1,4,1,0,0,3,0,0,2,4,0,4,1,0,2,1,0,0
9879,0,1,0,0,1,1,2,3,4,2,1,1,0,1,0,0,1,2
9880,2,2,3,2,0,1,0,0,4,1,0,2,4,0,1,1,0,4
9881,2,2,3,3,0,4,0,0,3,4,0,1,4,0,3,3,0,2
9882,0,1,3,0,1,1,1,3,4,2,1,2,0,4,4,0,3,4
9883,1,3,1,0,4,3,0,0,1,3,4,2,3,4,4,4,0,4
9884,3,4,4,3,0,3,0,0,1,4,1,4,3,4,4,2,0,3
9885,0,3,1,0,1,4,0,3,2,3,3,3,4,4,2,0,3,1
9886,1,1,4,0,1,4,0,0,0,4,3,3,4,4,3,0,2,0
9887,0,4,0,0,4,2,0,0,0,3,3,2,4,4,1,0,1,0
9889,0,4,2,2,0,2,0,0,0,3,1,3,1,0,1,0,1,0
9890,0,4,4,0,0,2,0,4,1,1,2,4,3,4,3,2,3,1
9891,0,3,1,4,0,4,0,4,3,2,1,2,2,1,4,1,2,0
9892,0,1,4,0,0,3,0,3,3,3,1,2,0,1,1,0,1,0
9893,0,4,0,0,3,0,4,1,1,4,4,4,0,4,1,0,1,0
9894,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0
9895,4,3,4,0,0,0,0,0,0,4,4,4,3,0,3,1,0,0
9896,1,4,4,0,0,1,0,0,0,3,4,3,3,2,2,1,4,4
9897,4,4,4,0,0,0,0,0,0,3,0,4,2,0,4,0,0,0
9898,0,2,0,0,0,1,0,0,2,3,4,3,2,0,3,4,0,0
9899,0,3,1,0,0,1,0,1,4,4,3,3,1,3,4,0,4,0
9900,0,4,0,0,1,0,0,4,4,4,1,3,0,2,0,0,2,0
9901,4,1,0,0,4,2,0,4,1,4,3,2,1,2,1,0,3,0
9902,0,3,1,0,4,4,0,0,4,4,2,3,4,4,3,1,2,0
9903,0,3,1,1,0,4,0,0,1,2,2,3,1,2,4,1,2,1
9904,4,3,4,0,3,1,0,0,4,4,4,3,3,4,4,0,0,0
9905,0,2,0,0,4,2,0,0,0,4,1,2,0,1,0,0,1,0
9906,1,0,0,0,0,0,0,2,0,0,4,2,0,3,3,0,1,0
9907,0,1,0,0,4,0,0,0,0,3,2,2,1,1,4,0,1,0
9908,1,3,4,0,0,4,0,0,0,3,1,1,3,3,3,0,3,4
9909,0,1,1,0,0,4,0,0,0,3,4,3,4,1,1,0,1,0
9910,0,2,0,0,1,0,0,0,0,2,1,1,0,0,0,0,3,0
9911,0,4,0,0,4,4,4,4,1,4,3,4,0,3,4,0,3,4
9912,0,4,0,0,0,0,1,4,0,4,3,2,1,4,0,0,1,0
9913,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,3,0
9914,0,1,0,0,1,1,4,4,1,2,3,3,0,1,1,0,1,0
9915,0,1,0,0,0,0,0,1,1,4,3,3,0,1,3,0,3,0
9916,0,2,0,0,4,1,0,4,1,3,1,3,3,4,2,2,4,2
9917,0,1,0,0,0,0,1,3,1,4,4,3,0,2,1,0,1,0
9918,0,3,2,0,2,0,0,1,0,4,2,2,1,3,2,3,2,4
9919,0,1,0,0,1,4,0,4,0,4,3,1,1,2,1,0,1,1
9920,0,4,0,0,0,0,0,0,0,4,3,2,0,3,2,0,2,0
9921,0,4,0,0,0,4,0,0,3,3,4,4,2,4,4,4,1,4
9922,0,4,1,0,4,1,0,0,0,2,3,3,0,0,1,4,0,0
9923,3,3,0,3,0,2,0,0,0,4,0,1,2,0,2,0,0,0
9924,0,2,0,0,2,0,0,0,0,4,1,2,0,1,0,0,4,0
9925,0,1,0,1,0,1,0,2,1,4,2,2,1,1,1,0,2,0
9926,4,2,1,0,1,0,0,0,1,2,1,1,4,1,2,1,3,2
9927,1,2,0,0,0,2,0,0,0,3,1,3,3,1,2,4,4,2
9928,0,1,1,0,4,0,0,4,4,4,4,4,4,4,4,0,3,0
9929,0,1,0,0,2,0,4,4,0,3,2,3,0,1,4,0,0,0
9930,4,4,0,0,0,1,2,1,3,4,2,3,2,2,2,1,3,1
9931,4,3,4,4,0,2,0,0,1,4,0,4,3,0,2,3,0,4
9932,0,2,0,0,4,0,0,0,0,3,1,4,0,1,0,0,1,0
9933,0,2,0,0,0,0,0,0,0,4,4,4,0,3,4,0,4,0
9934,1,1,2,0,0,3,0,0,0,4,4,4,1,4,1,0,0,0
9935,0,2,4,0,1,4,4,0,2,2,1,1,0,4,4,0,2,0
9936,0,4,0,0,4,0,0,0,0,3,2,4,0,0,0,0,1,0
9937,4,2,2,0,0,1,0,0,4,3,4,3,3,0,1,1,0,3
9938,3,1,4,4,0,3,0,0,4,2,4,3,1,3,1,2,4,0
9939,0,4,1,0,0,3,0,0,4,1,1,2,1,1,1,3,1,0
9940,0,4,0,0,4,0,4,0,1,2,4,4,0,3,1,0,1,0
9941,0,3,4,0,4,3,1,2,1,4,2,2,1,2,3,0,3,2
9942,0,4,4,0,3,4,1,4,3,4,1,2,0,1,4,0,2,0
9943,0,2,3,0,4,1,0,0,0,3,1,1,0,1,4,0,3,0
9944,1,2,0,0,3,2,0,0,0,2,2,2,0,3,1,0,4,0
9945,0,1,0,0,0,0,0,4,1,4,2,3,4,1,1,0,3,0
9946,2,4,1,0,3,3,0,0,4,2,0,4,0,0,2,0,0,0
9947,4,2,4,4,0,3,4,0,3,4,4,3,4,4,1,3,4,3
9948,0,2,1,0,2,2,0,1,4,2,3,2,0,2,1,0,4,0
9949,0,3,0,0,4,0,0,0,0,3,3,3,0,1,0,0,3,0
9950,0,2,0,0,4,0,0,0,0,3,1,1,0,1,0,0,4,4
9951,4,4,1,0,3,0,0,0,4,3,3,3,4,4,1,4,2,0
9952,0,3,0,0,4,4,0,1,0,4,4,2,4,3,2,4,3,2
9953,2,4,1,0,0,4,0,0,2,4,4,2,1,1,1,1,0,0
9954,0,1,0,0,4,0,0,4,0,1,1,1,0,1,2,0,2,0
9955,0,3,0,0,3,0,0,0,0,3,3,2,0,4,0,0,4,0
9956,0,1,4,0,0,4,0,4,0,4,3,2,0,2,3,0,3,0
9957,0,2,0,0,4,0,0,1,0,3,1,2,1,4,0,0,1,0
9958,0,1,0,0,0,4,0,2,4,4,1,3,0,2,0,0,4,0
9959,0,1,0,0,4,4,0,1,0,2,4,4,1,4,3,3,1,1
9960,0,3,0,0,2,4,0,0,0,4,1,3,0,0,0,0,1,0
9961,0,3,0,0,3,0,0,0,0,4,3,3,0,4,0,0,0,0
9962,0,2,1,0,1,0,0,0,0,3,2,4,0,2,0,0,4,0
9963,0,4,0,0,1,0,0,0,0,1,2,4,0,4,2,0,2,0
9964,0,1,0,0,0,0,0,0,0,3,1,3,0,1,0,0,1,0
9965,0,4,0,0,3,1,0,1,4,3,3,3,0,3,0,0,1,4
9966,0,2,0,0,0,0,0,0,0,3,1,3,0,2,0,0,2,0
9967,0,2,1,0,0,0,4,1,1,2,3,2,0,4,0,0,1,0
9968,0,1,0,0,1,2,0,1,0,3,2,2,0,1,0,0,1,4
9969,4,4,1,0,1,3,1,0,1,2,3,3,4,3,1,0,4,0
9970,3,4,1,4,1,1,0,0,4,2,2,3,0,1,4,1,3,1
9971,1,3,4,0,2,2,0,0,0,3,2,2,4,1,1,0,2,2
9973,0,3,1,0,0,1,0,4,2,1,1,1,1,1,1,0,1,2
9974,0,1,0,0,2,0,0,2,1,4,2,3,1,2,1,0,1,4
9975,0,2,0,4,4,0,0,0,0,4,1,3,4,0,4,0,4,0
9976,0,3,4,0,2,0,0,0,0,4,2,2,4,2,4,4,2,0
9977,0,2,4,0,4,3,0,3,1,4,2,2,2,2,2,0,3,4
9978,0,4,0,0,2,4,0,3,1,3,4,4,0,1,0,0,4,0
9980,0,1,0,0,0,0,0,0,0,4,2,3,0,3,0,0,1,0
9981,0,1,0,0,3,0,0,0,0,3,1,4,0,2,0,0,3,0
9982,0,2,1,0,1,4,0,4,4,4,4,4,0,4,0,0,1,4
9983,0,3,1,0,4,0,0,4,0,3,3,2,4,1,0,0,3,2
9984,0,1,3,0,3,0,0,1,0,4,3,2,4,1,3,0,4,0
9985,0,2,0,0,4,2,0,4,1,2,3,4,0,2,1,0,4,0
9986,0,4,2,0,4,0,4,0,2,4,3,2,1,3,1,1,4,4
9987,0,3,0,0,2,1,0,0,0,3,2,4,0,4,1,0,1,0
9988,0,4,0,0,4,0,0,0,0,1,3,2,1,3,4,0,3,4
9989,0,4,0,0,2,0,0,0,0,2,3,2,0,3,3,0,1,1
9990,0,1,0,0,1,0,0,0,0,2,2,3,0,1,0,0,1,0
9991,0,0,0,0,1,0,0,3,1,3,3,3,0,4,0,0,2,0
9992,0,1,0,0,3,0,0,0,0,3,3,4,0,1,4,0,1,0
9993,0,3,0,0,4,0,0,4,0,3,1,2,0,1,0,0,3,0
9994,0,1,0,0,4,1,0,0,0,4,3,3,0,4,0,0,4,0
9995,0,2,0,0,3,0,0,0,0,4,1,3,0,1,0,0,1,0
9996,0,4,0,0,4,4,0,0,1,3,2,2,4,1,1,0,3,0
9997,4,3,4,0,0,0,4,4,0,2,1,4,4,1,4,4,1,3
9998,0,2,0,0,1,0,0,4,0,2,1,2,0,4,0,0,1,0
9999,0,4,2,0,0,0,0,1,0,3,2,3,4,1,4,1,1,0
10000,0,3,0,0,2,0,0,0,0,4,4,4,0,2,0,0,2,0
10002,0,4,4,0,4,0,0,0,0,1,4,1,0,1,4,4,1,0
10003,0,3,0,0,4,3,0,0,4,4,2,3,0,2,0,0,4,1
10004,0,3,0,0,0,0,0,0,0,3,1,2,0,1,0,1,4,0
10005,0,2,4,0,1,0,1,4,3,4,3,3,0,3,0,0,4,0
10006,0,3,4,0,4,4,0,1,0,4,4,4,0,4,4,0,1,4
10007,0,0,4,0,0,0,0,1,0,2,1,1,3,2,2,0,3,0
10008,0,1,1,0,1,1,0,1,1,3,2,1,0,3,1,0,2,0
10009,0,3,1,4,3,0,0,0,0,4,4,3,0,2,4,0,2,3
10010,3,1,3,0,2,4,0,4,2,4,4,3,4,4,2,1,3,4
10011,0,1,1,0,2,4,0,4,0,3,3,4,1,2,1,0,3,4
10012,0,1,0,0,1,0,0,0,0,4,3,2,0,1,4,0,3,0
10013,0,1,1,0,0,0,1,1,1,2,2,3,0,2,0,0,3,0
10014,0,4,2,0,4,4,0,0,0,4,3,3,1,2,3,0,1,0
10015,0,2,0,0,1,0,0,4,1,2,2,2,0,3,2,0,1,1
10016,0,1,3,0,0,0,0,0,4,2,4,2,0,2,1,0,1,4
10017,0,3,0,0,0,0,0,1,0,0,3,1,0,3,1,0,4,4
10018,0,1,0,0,4,0,0,0,0,3,2,3,0,3,0,0,2,4
10019,0,3,0,0,4,0,0,0,0,3,1,2,0,1,0,0,4,0
10020,0,3,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,1
10021,0,2,4,0,1,0,4,1,4,2,4,4,0,3,2,0,4,1
10022,0,1,0,0,2,1,0,0,0,4,1,1,0,4,0,0,4,0
10023,4,2,0,0,2,4,0,0,0,1,1,2,0,3,1,0,4,0
10024,0,0,1,0,3,0,0,3,1,4,2,3,0,3,1,0,3,1
10025,0,1,2,1,4,2,1,2,1,1,2,2,1,1,1,1,2,1
10026,0,0,1,0,0,4,0,4,0,4,2,2,0,1,4,0,3,0
10027,1,2,0,0,2,1,0,2,4,4,3,3,0,1,1,0,1,0
10028,0,1,0,0,0,0,0,4,0,2,3,3,0,1,1,0,3,1
10029,0,0,4,0,0,0,0,0,0,3,2,2,0,2,1,0,3,0
10030,0,3,0,0,1,4,0,0,4,4,3,3,0,4,0,0,4,0
10031,4,1,3,1,0,4,0,0,2,3,1,4,3,0,4,1,1,4
10032,0,1,4,0,0,0,0,0,0,2,4,4,0,4,1,0,0,0
10033,0,4,0,0,4,0,0,3,0,2,1,3,0,3,4,0,4,0
10034,0,1,0,0,1,0,0,1,0,1,3,4,0,0,0,0,2,0
10035,0,3,1,0,1,0,0,0,0,3,1,3,0,1,0,0,1,0
10036,0,2,4,0,4,0,0,0,0,2,3,4,4,4,4,0,4,0
10037,0,4,0,0,4,0,0,4,0,1,4,4,0,2,0,0,1,0
10038,0,2,0,0,3,2,0,4,2,2,3,2,0,2,1,0,3,4
10039,0,1,0,0,0,0,0,0,0,2,2,2,0,1,0,0,1,0
10040,0,1,1,0,3,3,0,0,0,3,2,3,0,4,0,0,1,0
10041,0,1,0,0,0,0,0,2,1,3,3,1,0,1,1,0,3,0
10042,0,1,0,0,3,0,0,0,0,1,2,3,0,1,0,0,1,0
10043,0,1,0,0,4,0,0,0,0,3,2,2,0,2,0,0,4,0
10044,0,1,0,0,2,0,0,0,0,2,2,3,0,3,0,0,2,0
10045,0,2,0,0,1,4,0,1,0,1,2,1,0,2,3,0,4,4
10046,0,2,4,0,1,0,0,0,0,1,3,1,0,4,0,0,3,0
10047,4,3,1,4,0,3,0,0,4,1,4,2,4,0,4,4,0,0
10048,0,4,4,0,2,3,4,4,2,2,2,2,2,1,2,3,2,1
10049,3,2,3,0,0,4,0,0,4,2,0,3,2,0,1,0,0,0
10050,0,2,0,0,0,4,0,2,0,3,4,2,0,2,0,0,2,4
10051,4,2,4,0,4,1,0,2,4,3,2,2,0,2,3,3,3,4
10052,0,3,1,1,0,2,0,0,0,3,1,1,1,1,4,4,0,3
10053,0,2,0,0,1,0,4,4,2,4,3,3,0,1,1,0,4,0
10054,0,0,1,4,1,2,4,4,1,4,4,3,0,4,3,4,3,0
10055,0,2,1,0,1,4,0,0,1,4,2,2,0,4,0,0,2,0
10056,0,3,0,0,2,0,0,0,2,2,3,4,0,4,0,0,0,0
10057,0,2,0,0,3,0,0,0,0,3,3,2,0,4,2,0,3,0
10058,0,4,4,0,1,1,0,1,4,2,3,2,1,1,4,0,2,4
10059,3,3,2,0,1,1,3,3,2,3,4,4,0,4,4,1,4,4
10060,0,1,0,0,1,0,0,0,0,1,1,3,0,3,4,0,3,2
10061,0,3,0,0,2,0,0,2,0,2,1,3,0,1,0,0,3,0
10062,0,1,0,0,0,0,0,4,0,1,1,2,0,2,0,0,2,0
10063,0,2,0,0,4,4,0,0,0,3,4,2,0,4,1,0,2,0
10064,3,4,4,4,4,1,0,0,4,3,1,3,1,4,4,3,4,1
10065,0,3,4,0,3,0,0,0,0,2,2,2,0,3,4,0,3,0
10066,4,2,1,0,1,2,0,1,1,2,4,4,0,4,4,2,3,4
10067,0,1,0,2,0,0,0,0,4,3,1,4,0,0,4,4,1,4
10068,0,2,2,0,3,1,1,1,3,2,2,2,0,2,1,1,1,4
10069,0,2,0,0,1,0,0,0,0,3,4,4,0,1,0,0,2,0
10070,2,2,1,4,1,4,0,0,4,4,4,4,1,1,1,3,4,4
10071,3,2,1,2,0,2,0,0,1,3,0,1,1,0,1,1,0,0
10072,0,4,1,0,1,4,0,4,0,1,3,3,2,3,1,3,2,1
10073,0,2,0,0,1,0,4,4,2,3,3,3,0,4,0,0,3,0
10074,0,2,4,2,1,1,0,4,4,3,4,3,0,2,4,0,1,0
10075,0,1,0,0,1,0,0,4,0,2,2,3,1,4,1,0,3,4
10076,0,3,0,0,2,0,0,0,0,2,1,2,0,2,0,0,3,0
10077,0,1,4,0,1,0,0,0,4,3,1,1,0,1,0,0,3,0
10078,0,1,4,0,0,0,0,4,1,4,2,3,0,2,0,0,1,0
10079,0,2,1,0,4,1,1,2,3,2,3,2,0,1,1,0,2,0
10080,0,3,0,0,2,0,0,0,0,4,3,3,0,4,0,0,3,0
10081,3,2,1,0,1,1,0,1,1,2,2,2,1,1,1,1,3,0
10083,0,4,0,0,1,0,0,1,2,3,3,3,0,3,1,0,3,1
10084,0,4,1,0,4,0,0,0,1,2,4,4,0,4,1,0,2,4
10085,0,1,1,0,4,2,0,0,0,2,1,3,0,2,1,0,1,3
10086,0,3,0,0,2,4,0,4,0,4,2,3,0,3,3,0,1,1
10087,0,1,4,0,4,4,0,4,0,2,4,3,0,3,3,0,3,4
10088,0,1,2,0,2,0,0,0,1,1,3,2,0,2,3,0,2,1
10089,4,2,4,0,4,1,0,0,1,3,2,4,1,1,1,2,4,3
10090,0,3,4,0,4,2,0,0,4,3,4,4,0,4,4,4,2,2
10091,0,3,1,0,0,1,1,2,4,4,3,4,2,4,2,3,1,0
10092,0,1,4,0,3,0,0,0,0,4,3,3,4,4,4,0,2,1
10093,0,2,0,0,1,0,0,0,0,4,1,3,0,3,0,0,3,4
10094,0,4,2,0,4,4,0,4,0,3,3,4,0,4,0,0,2,4
10095,0,4,0,0,0,0,0,0,0,2,2,3,0,1,0,0,1,0
10096,2,1,0,0,1,0,0,1,0,1,1,2,1,1,2,4,1,4
10097,0,1,4,0,2,3,0,1,0,3,2,4,3,3,3,0,3,1
10098,0,4,4,4,0,2,0,0,0,4,3,1,3,4,1,1,1,3
10099,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,2,0
10100,0,3,0,0,2,0,0,0,0,4,1,2,0,1,4,0,3,0
10101,1,1,0,0,0,0,0,0,0,3,3,2,3,4,2,1,0,2
10102,0,1,0,0,4,3,0,2,3,2,1,3,4,3,0,0,0,0
10103,0,0,4,0,4,0,0,4,0,3,3,4,0,4,4,0,1,4
10104,0,1,0,0,1,0,0,1,0,3,2,2,0,2,0,0,2,1
10105,0,1,0,0,0,0,0,1,0,4,4,3,0,2,1,0,3,0
10106,0,1,0,0,4,4,0,1,0,3,2,3,1,2,2,0,2,4
10107,1,1,1,0,0,3,1,0,4,2,1,1,3,1,2,3,1,1
10108,0,3,0,0,2,0,0,4,0,3,4,4,0,2,0,0,2,1
10109,0,4,0,0,1,1,0,1,0,3,3,3,1,3,1,0,2,2
10110,0,1,0,0,0,0,0,4,1,4,2,3,0,4,0,0,1,0
10111,0,0,0,0,0,3,0,0,0,1,2,2,2,1,1,0,3,0
10112,4,2,0,0,0,0,0,0,0,1,1,2,2,2,4,0,0,0
10113,0,2,0,0,4,0,0,4,0,4,4,3,0,2,3,0,1,4
10114,0,3,4,0,1,1,4,3,4,1,3,2,2,1,4,0,3,4
10115,0,1,0,0,1,0,0,4,4,3,1,1,0,4,1,0,2,1
10116,0,4,0,0,4,2,0,1,1,2,2,2,0,2,2,0,1,0
10117,0,2,0,4,4,1,0,4,4,4,4,3,0,3,3,0,4,0
10118,0,2,0,0,0,0,0,3,2,4,2,3,0,2,4,0,1,0
10119,0,3,4,0,0,1,0,0,0,2,1,3,1,0,3,0,0,0
10121,0,2,0,0,2,0,0,0,0,3,1,1,0,1,0,0,1,0
10122,0,1,0,0,1,2,4,1,2,3,2,2,0,3,2,0,2,4
10123,0,1,1,0,1,1,0,0,0,2,2,2,1,1,2,4,3,4
10124,0,4,0,0,4,0,0,0,0,4,2,3,0,1,0,0,3,0
10125,0,2,1,0,4,2,0,3,0,4,4,3,1,2,1,2,4,2
10126,0,1,1,0,3,4,0,4,4,3,4,3,0,3,0,0,1,0
10127,0,2,0,0,4,1,0,1,1,4,4,3,0,1,0,0,1,0
10128,0,3,0,0,2,0,0,0,0,2,2,3,0,4,0,0,3,0
10129,0,4,0,2,0,0,0,4,0,2,3,3,0,2,1,0,1,0
10130,1,1,2,0,0,1,0,0,1,3,1,2,1,0,2,2,4,3
10131,0,1,0,0,1,0,0,3,0,3,3,1,0,2,1,0,1,0
10132,4,3,1,0,3,4,4,0,1,1,2,1,4,4,3,0,3,0
10133,0,2,0,0,2,4,0,2,1,4,4,4,0,3,4,4,2,0
10134,0,1,0,0,1,0,0,0,0,3,2,3,0,3,0,0,1,0
10135,4,3,1,0,0,2,0,0,0,2,4,3,2,4,2,1,0,2
10136,0,2,0,0,0,0,0,0,0,3,1,3,4,3,4,0,0,0
10137,0,2,0,0,2,4,0,0,0,3,3,2,0,0,0,0,4,0
10138,0,3,0,0,3,0,0,0,4,2,2,3,0,4,0,0,4,0
10139,0,0,0,0,3,0,0,4,0,3,3,3,0,2,0,0,3,0
10140,0,4,0,0,0,0,0,4,0,2,4,3,0,4,0,0,4,4
10141,0,1,0,0,3,4,0,2,0,3,4,2,0,4,3,0,1,3
10142,0,0,0,0,0,1,0,1,0,3,3,3,0,3,1,0,1,0
10143,0,2,4,0,2,0,0,0,0,4,3,2,0,1,1,1,0,0
10144,1,1,4,1,4,1,0,0,0,3,1,2,4,4,2,0,3,1
10145,4,1,0,0,0,4,0,0,4,3,3,3,1,0,2,1,0,0
10146,0,1,3,0,4,2,0,1,2,4,2,3,0,3,4,0,1,0
10147,0,1,4,0,0,0,0,0,4,3,3,1,4,4,3,0,1,0
10148,0,1,1,0,4,1,2,3,2,3,1,2,0,1,1,0,1,1
10149,0,3,0,0,3,4,0,0,0,2,3,2,0,1,1,0,3,4
