CUSTNO,Frequency_가구인테리어/잡화_고가_증감여부,Frequency_가구인테리어/잡화_저가_증감여부,Frequency_가구인테리어/잡화_중가_증감여부,Frequency_가전/레저취미/멀티샵_고가_증감여부,Frequency_가전/레저취미/멀티샵_저가_증감여부,Frequency_가전/레저취미/멀티샵_중가_증감여부,Frequency_교육문화/아동_고가_증감여부,Frequency_교육문화/아동_저가_증감여부,Frequency_교육문화/아동_중가_증감여부,Frequency_식품/생활_고가_증감여부,Frequency_식품/생활_저가_증감여부,Frequency_식품/생활_중가_증감여부,Frequency_의류/이미용_고가_증감여부,Frequency_의류/이미용_저가_증감여부,Frequency_의류/이미용_중가_증감여부,Frequency_침구/주방_고가_증감여부,Frequency_침구/주방_저가_증감여부,Frequency_침구/주방_중가_증감여부
9398,0,0,2,0,0,1,0,0,1,4,3,2,1,1,1,1,4,0
9399,0,1,4,0,0,0,0,2,0,2,1,1,0,1,0,0,1,1
9400,0,1,0,1,1,3,0,0,1,3,4,3,4,0,1,1,1,1
9401,0,4,4,0,4,0,0,0,0,4,1,1,4,1,4,4,4,0
9402,0,1,1,4,0,4,3,2,3,3,2,3,2,1,3,1,1,2
9403,3,1,1,0,0,1,0,0,0,1,1,3,2,0,1,1,0,0
9404,0,4,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
9405,0,4,0,0,4,4,1,4,2,4,4,4,0,4,4,0,4,4
9406,4,3,2,0,1,3,0,3,4,3,3,1,1,4,2,4,1,4
9407,2,1,0,0,1,4,0,0,0,1,2,1,4,1,4,4,2,0
9408,3,3,3,0,0,3,0,3,2,3,4,4,2,1,2,3,1,4
9409,0,1,3,0,0,0,0,0,0,4,4,4,2,0,3,0,0,0
9410,0,4,0,0,4,0,0,1,0,4,2,2,0,2,1,0,2,4
9411,0,4,3,0,0,3,0,0,4,4,0,1,4,0,3,0,0,0
9412,0,4,4,0,0,4,0,4,4,3,4,4,2,0,1,0,0,0
9413,2,1,2,0,0,3,0,4,1,2,4,3,1,4,2,0,4,0
9414,0,2,0,1,4,0,0,0,2,3,2,2,1,1,3,0,2,0
9415,0,1,4,0,0,2,1,0,0,1,0,4,4,0,3,0,0,0
9416,0,2,2,0,4,4,0,0,3,1,4,3,0,1,1,0,3,0
9417,0,4,0,4,0,4,0,0,3,4,0,4,4,0,4,0,0,0
9418,0,3,4,2,2,1,0,0,4,2,4,1,1,4,3,3,4,4
9419,4,3,4,1,3,1,0,0,2,4,4,4,2,3,2,2,4,4
9420,2,2,3,3,0,2,0,0,0,2,0,2,2,0,3,1,0,4
9421,1,1,1,0,0,1,1,1,4,1,4,1,1,0,2,2,0,4
9422,0,3,0,0,3,0,0,0,0,4,3,3,0,4,0,0,4,0
9423,4,2,0,0,0,2,0,0,4,3,1,2,1,1,4,0,1,0
9424,0,2,1,0,0,4,4,4,2,4,2,3,2,1,4,4,2,0
9425,2,4,1,1,0,1,0,0,1,3,0,4,1,0,1,3,0,1
9426,0,4,0,0,3,0,1,1,2,1,2,1,0,1,4,0,1,4
9427,0,1,3,0,2,4,4,1,2,3,2,1,3,1,4,0,0,0
9428,0,4,4,1,0,4,0,4,2,3,3,4,4,4,3,1,3,4
9429,0,4,0,0,4,0,0,0,0,4,4,4,1,4,1,0,3,0
9430,4,4,0,1,0,1,4,4,2,4,4,4,3,3,4,3,3,3
9431,0,2,2,0,0,2,4,1,4,3,4,3,1,4,4,4,0,0
9432,2,2,2,3,0,3,0,0,4,1,4,2,2,1,2,1,1,1
9433,3,4,2,1,0,3,0,0,2,1,3,4,4,4,4,2,4,1
9434,0,3,4,0,3,4,1,1,3,4,2,1,0,1,0,0,4,0
9435,1,2,2,1,0,2,0,0,1,2,4,4,1,0,1,2,4,1
9436,1,4,3,0,2,3,0,0,3,3,4,4,3,4,3,1,4,0
9437,0,1,1,0,4,1,1,4,4,2,3,3,1,4,1,0,1,0
9438,1,4,0,0,0,2,0,4,1,4,4,4,3,4,2,0,0,0
9439,4,3,3,0,0,3,0,0,0,4,4,3,1,2,3,0,2,2
9440,4,3,2,2,0,2,0,0,4,4,4,3,1,1,2,4,2,0
9441,1,1,2,0,1,4,3,2,4,1,1,1,1,3,1,0,3,0
9442,3,4,4,0,4,1,0,2,3,3,1,2,2,0,4,0,2,0
9443,1,1,3,0,0,2,0,2,3,2,1,1,1,4,1,0,1,1
9444,0,4,2,0,0,1,0,2,1,4,1,2,4,3,1,4,1,0
9445,0,4,0,0,0,0,0,1,2,3,1,2,0,1,0,0,3,0
9446,0,1,4,0,0,1,0,2,0,1,1,1,4,3,3,0,3,0
9447,0,4,3,0,2,2,3,2,4,4,4,4,1,4,1,0,2,0
9448,4,3,3,0,0,1,0,0,0,4,1,2,3,1,2,4,2,4
9449,0,3,0,0,2,1,0,3,1,2,4,4,3,3,1,0,4,0
9450,0,4,4,0,0,3,2,2,1,1,1,1,0,4,1,0,1,1
9451,0,3,2,0,2,1,1,2,3,2,4,2,1,3,2,4,2,1
9452,1,1,4,1,0,2,2,2,2,4,3,4,3,0,1,1,0,4
9453,0,2,1,0,3,0,0,0,1,2,1,3,0,0,1,0,1,0
9454,3,2,1,0,0,2,0,0,2,2,3,2,3,0,2,4,4,4
9455,0,2,0,0,2,0,0,0,0,2,2,3,0,2,4,0,3,0
9456,0,4,1,0,0,1,2,0,4,2,4,4,0,4,0,0,4,0
9457,0,1,1,0,0,2,0,0,4,3,1,3,2,0,3,0,0,0
9458,0,3,1,0,0,0,0,0,1,3,0,2,3,0,1,0,0,0
9459,0,0,0,0,1,0,0,0,4,3,3,2,0,0,0,0,1,0
9460,1,1,1,1,0,1,0,0,4,3,0,4,1,0,3,2,0,3
9461,0,4,1,1,0,4,0,2,2,3,2,4,0,1,0,1,1,0
9462,0,4,0,0,0,0,0,3,4,4,3,3,4,2,4,0,4,0
9463,0,1,1,0,1,2,0,4,2,1,1,2,2,2,1,2,3,4
9464,0,4,0,0,0,0,4,3,2,4,1,1,4,3,1,0,1,0
9465,0,2,2,0,0,1,0,0,1,2,0,3,1,0,4,1,0,0
9466,4,3,4,0,0,3,0,0,4,2,4,3,4,4,3,0,4,0
9467,0,1,1,1,0,1,0,1,3,1,1,1,1,0,2,1,1,0
9468,0,0,0,0,0,4,0,0,0,3,1,1,0,1,0,0,1,0
9469,0,4,3,0,0,1,0,0,1,4,1,1,2,0,2,4,0,4
9470,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,0,2,0
9471,0,4,0,0,0,0,4,4,4,4,4,4,0,4,4,0,4,0
9472,0,1,4,0,0,0,0,2,0,2,4,4,0,4,4,0,4,0
9473,2,1,3,4,0,4,0,0,1,4,4,4,1,4,3,1,4,4
9474,4,4,4,0,4,1,0,1,2,2,4,1,2,1,2,3,4,0
9475,0,4,0,0,2,4,0,2,0,2,2,2,0,4,2,4,3,1
9476,1,1,4,0,0,0,0,0,2,1,0,1,3,0,3,2,0,3
9477,4,4,1,0,2,1,2,1,3,1,3,4,4,3,4,0,3,0
9478,0,1,1,0,1,4,2,2,3,2,3,1,4,2,2,4,3,0
9479,0,2,2,2,1,4,2,1,2,4,2,1,1,1,1,1,1,3
9480,2,1,4,4,0,2,0,0,4,1,4,4,4,0,2,1,0,1
9481,4,4,3,4,3,3,1,0,1,1,1,1,2,1,4,2,1,1
9482,0,1,0,0,1,0,1,3,4,4,3,3,4,2,0,0,2,0
9483,0,2,4,0,0,4,0,4,1,2,4,3,4,1,4,4,4,1
9484,3,4,3,0,0,2,2,3,4,1,2,3,3,0,2,3,3,1
9485,1,0,0,1,0,4,0,4,2,2,0,1,3,0,2,3,0,1
9486,1,3,3,4,0,2,0,0,2,1,0,1,1,0,3,0,0,1
9487,0,4,2,0,0,1,0,0,0,1,1,3,4,2,3,1,4,4
9488,0,4,0,0,1,0,0,2,4,4,4,3,0,2,4,0,2,0
9489,0,2,1,0,2,0,0,0,1,4,3,3,0,1,0,0,0,0
9490,0,3,4,0,4,4,0,0,4,2,3,3,4,4,2,4,3,4
9491,0,1,0,0,1,0,0,1,4,1,1,1,0,1,0,0,3,0
9492,0,4,0,0,1,4,0,4,1,1,2,2,0,0,1,0,3,4
9493,3,2,1,4,0,4,0,4,4,2,4,3,3,4,2,4,0,4
9494,0,2,4,0,2,0,0,1,3,2,1,1,4,4,0,0,1,0
9495,2,4,0,1,1,2,0,0,3,2,1,2,3,2,3,2,2,4
9496,0,4,0,0,3,3,0,4,0,4,2,2,0,3,2,0,3,4
9497,0,2,0,0,4,0,0,0,0,3,2,2,0,1,3,4,0,0
9498,3,2,1,1,0,4,0,0,4,1,4,4,2,1,3,3,4,1
9499,0,2,0,0,1,0,0,4,3,2,1,1,4,2,1,0,2,0
9500,0,1,2,0,0,1,1,0,4,1,3,2,2,1,1,4,1,4
9501,0,3,4,0,0,3,4,4,4,2,3,4,4,3,2,1,4,0
9502,3,1,2,0,0,1,0,4,1,4,3,1,1,1,2,1,3,1
9503,0,4,3,0,0,1,0,0,0,4,0,4,4,0,4,4,0,4
9504,2,4,4,1,0,4,0,1,2,2,0,1,1,1,2,3,1,4
9505,3,4,4,2,0,4,0,0,2,2,4,4,4,0,4,1,4,3
9506,0,3,1,0,0,0,0,2,4,3,1,4,0,3,4,0,2,0
9507,1,1,2,0,0,4,0,0,3,2,4,2,3,4,1,0,0,0
9508,0,2,0,0,4,0,0,0,0,1,4,4,0,4,0,0,3,0
9509,4,4,3,0,0,0,0,1,1,1,0,1,3,0,1,0,0,0
9510,0,1,0,0,0,1,0,0,1,1,4,1,1,0,1,0,4,0
9511,0,1,0,0,0,0,0,3,0,4,1,3,0,2,4,0,2,0
9512,1,4,1,0,0,1,2,0,4,2,4,3,1,1,1,0,1,0
9513,1,2,1,0,0,2,0,0,1,4,4,4,1,0,2,2,0,3
9514,0,4,2,0,0,1,0,0,4,1,4,3,3,0,3,4,0,1
9515,0,3,0,0,4,0,3,2,1,3,4,4,1,2,1,0,1,1
9516,0,4,0,0,2,3,0,1,3,3,3,2,1,2,2,0,2,0
9517,0,4,0,0,2,1,1,0,1,3,4,3,0,1,1,0,1,0
9518,1,2,2,1,0,2,0,0,1,2,4,4,1,0,1,1,0,0
9519,0,4,1,0,0,1,0,0,0,0,0,4,3,0,1,4,1,0
9520,0,4,0,0,4,0,0,0,0,4,2,4,0,0,0,0,1,0
9521,0,2,2,0,2,1,4,1,2,2,2,1,0,2,0,0,2,4
9522,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0
9523,0,1,0,0,1,0,1,4,3,4,1,1,4,2,0,0,1,0
9525,0,2,0,0,0,0,0,0,1,4,3,3,0,1,0,0,2,0
9526,3,4,4,0,0,3,4,4,3,1,4,4,3,4,3,4,4,0
9527,1,4,1,1,0,1,0,0,4,3,0,3,0,0,2,1,0,0
9528,0,2,3,0,0,4,0,0,0,1,0,3,4,0,1,0,0,0
9529,0,2,1,0,1,3,0,4,2,4,4,4,3,2,2,4,1,1
9530,1,1,2,0,0,3,0,1,1,1,1,1,2,0,2,3,1,4
9531,0,3,0,0,2,1,0,0,0,2,3,2,0,1,0,0,2,0
9532,1,4,2,3,0,3,1,2,3,4,2,4,3,1,2,0,3,1
9533,0,1,3,0,0,2,0,0,3,1,2,4,3,4,2,2,0,2
9534,2,1,0,1,0,3,0,0,4,4,4,4,0,0,1,4,4,0
9535,0,2,1,0,0,0,0,0,0,2,0,1,4,0,4,1,0,3
9536,0,0,2,0,0,2,0,0,0,1,1,1,2,1,1,0,1,3
9537,0,1,4,4,0,3,0,0,4,1,1,1,4,0,4,0,1,0
9538,0,1,1,4,0,4,3,1,2,1,3,1,1,4,2,1,1,1
9539,4,3,1,0,4,1,4,0,2,1,0,2,3,0,4,3,0,3
9540,4,1,3,4,1,2,1,1,3,1,1,1,3,0,4,3,1,0
9541,0,4,0,0,0,3,2,1,3,1,4,3,1,4,2,4,0,0
9542,4,2,4,4,0,2,0,0,2,2,4,4,3,0,2,2,4,1
9543,0,2,1,0,1,0,0,0,4,0,4,4,1,0,4,0,4,0
9544,0,1,0,0,3,0,0,4,4,2,3,3,0,4,0,0,2,0
9545,0,4,0,0,4,0,0,3,4,2,1,3,0,4,3,0,1,0
9546,4,1,3,0,0,4,1,2,2,4,1,2,1,4,3,1,1,0
9547,0,1,1,0,1,1,0,0,4,1,1,2,1,0,1,1,2,1
9548,0,1,0,0,2,4,0,0,0,4,3,1,0,1,4,0,3,0
9549,3,1,0,4,4,3,2,1,3,1,1,1,4,2,3,1,1,1
9551,0,3,0,0,3,0,0,0,0,2,2,2,0,1,0,0,2,0
9553,0,4,4,0,1,0,0,0,0,3,3,3,0,4,4,0,2,1
9554,0,3,0,0,0,1,0,0,4,2,4,4,2,4,4,2,2,0
9555,4,2,0,0,4,0,0,1,1,2,2,1,4,3,3,0,2,0
9556,0,4,0,0,0,1,0,0,2,4,1,4,4,0,4,1,0,3
9558,0,2,4,0,4,4,0,1,3,1,1,1,0,2,4,0,1,0
9559,0,1,1,0,0,3,2,4,4,4,4,4,2,3,0,1,4,4
9560,0,3,3,0,0,2,1,1,2,4,4,3,3,1,2,4,0,0
9561,1,1,1,2,1,2,4,2,2,3,1,2,1,4,2,4,2,1
9562,1,3,3,4,3,3,0,1,2,3,2,1,4,4,3,1,2,1
9563,0,4,0,0,1,0,0,4,2,3,1,2,4,1,0,0,1,0
9564,0,4,2,0,0,2,0,0,2,4,0,4,4,0,1,4,0,0
9565,0,4,0,0,1,0,3,2,4,2,4,4,0,4,1,0,3,4
9567,1,2,3,0,0,3,0,1,1,1,4,4,1,0,2,1,3,3
9568,3,2,1,1,0,3,0,0,1,4,1,2,4,0,3,0,0,0
9569,0,4,0,0,0,4,0,0,4,4,3,3,0,2,4,0,1,0
9570,0,4,1,0,4,4,0,4,3,4,4,4,3,4,1,0,2,1
9571,0,1,0,0,0,1,4,3,3,1,2,3,0,3,3,0,2,0
9572,0,3,1,0,0,1,0,0,2,3,0,2,0,0,3,0,0,0
9573,0,4,4,0,0,4,0,1,4,3,4,4,0,2,3,4,0,0
9574,3,0,1,0,0,4,0,0,3,4,0,1,2,0,2,0,0,3
9575,4,1,1,0,1,1,0,2,3,4,4,4,1,3,2,0,4,0
9576,2,2,1,0,4,2,1,2,1,1,2,2,2,4,1,1,2,2
9577,0,0,0,0,0,0,0,0,1,4,4,4,4,4,3,0,4,0
9578,1,1,4,0,0,3,0,0,3,1,0,1,4,0,1,0,0,3
9579,2,2,4,0,0,3,0,4,1,4,1,4,4,0,2,4,4,0
9580,0,1,1,0,0,1,0,0,2,2,4,2,1,0,1,0,0,4
9581,0,2,3,0,4,2,0,0,0,3,3,2,2,2,3,0,4,1
9582,0,2,0,0,4,0,2,1,4,1,3,4,0,2,3,0,2,0
9583,2,4,0,0,0,1,4,0,1,3,0,2,4,0,4,3,0,3
9584,4,3,4,4,0,2,0,0,1,4,0,4,3,0,4,1,0,0
9585,4,4,2,0,0,0,0,0,1,3,1,2,2,0,2,1,0,0
9586,0,4,2,0,0,1,2,3,4,3,3,3,1,4,2,1,4,3
9587,0,2,0,0,0,0,0,3,0,1,2,1,0,3,0,0,3,0
9588,0,2,2,1,4,3,2,4,1,1,1,1,3,0,2,0,4,0
9589,4,2,2,1,0,0,0,0,4,3,0,4,2,1,4,1,0,4
9590,0,3,1,0,0,3,0,0,3,3,4,4,3,4,3,3,4,0
9591,0,4,0,0,2,0,0,0,3,4,3,1,0,0,0,0,1,0
9592,3,1,2,0,4,3,0,0,2,0,4,2,3,0,1,4,0,1
9593,4,2,3,0,0,4,0,0,2,3,4,3,4,1,4,1,2,1
9594,0,4,0,0,0,4,0,3,4,3,4,2,0,4,0,0,4,0
9595,1,4,3,0,2,0,0,2,3,4,4,4,0,4,2,0,2,0
9596,0,0,0,0,1,2,0,1,0,2,1,2,0,2,1,0,2,1
9597,0,1,1,0,4,1,4,2,3,1,1,1,0,4,0,0,3,0
9598,2,2,2,0,0,3,0,0,1,1,0,1,2,0,3,3,0,4
9599,0,2,0,0,0,1,1,2,2,1,4,3,0,3,3,0,3,4
9600,4,2,4,0,0,3,0,4,0,2,1,2,3,2,1,3,2,0
9601,0,2,0,0,0,1,1,1,1,1,1,1,0,4,1,0,1,0
9602,4,4,3,0,4,4,0,1,3,4,4,4,4,4,4,4,4,0
9603,4,1,3,0,0,3,0,0,1,1,0,2,2,1,2,1,0,4
9604,0,1,0,4,0,1,0,2,2,1,4,3,1,0,3,0,4,0
9605,0,3,2,0,0,3,0,0,3,3,0,4,2,0,1,3,0,3
9606,3,3,3,0,0,4,0,0,0,4,0,1,3,0,4,4,0,3
9607,0,4,2,0,0,4,0,1,0,1,4,1,3,2,3,4,0,0
9608,0,2,0,0,2,4,4,2,3,4,2,3,1,4,1,0,1,0
9609,4,2,2,1,0,3,0,0,2,3,3,3,1,1,3,3,2,1
9611,3,1,1,0,0,0,2,3,3,3,4,2,1,3,3,1,2,0
9612,0,1,1,0,0,3,0,0,0,1,4,1,1,0,4,0,0,0
9613,0,1,0,0,2,1,1,1,1,2,3,2,0,1,1,0,1,0
9614,1,2,0,0,0,0,0,0,0,2,4,1,1,0,3,0,4,0
9615,4,2,4,0,0,3,0,1,4,3,1,3,2,1,4,4,1,4
9616,1,1,0,0,2,1,0,2,1,3,4,4,0,0,0,0,4,1
9617,1,1,4,0,0,2,0,0,4,2,4,4,1,4,3,2,4,4
9618,0,1,3,0,4,4,4,3,4,3,3,2,4,3,1,0,3,4
9619,0,1,0,0,1,0,0,0,4,1,1,1,4,4,4,0,2,0
9620,3,1,2,0,0,3,0,1,2,2,1,4,3,0,4,1,0,2
9621,0,2,4,0,3,0,0,4,0,3,2,2,0,2,0,0,3,0
9622,4,2,4,0,0,4,0,0,0,4,2,4,2,4,4,4,0,1
9623,0,2,4,0,0,0,0,4,2,2,4,2,4,4,2,1,4,4
9624,0,4,3,0,4,1,0,0,1,1,1,2,4,0,3,0,4,0
9625,0,2,1,0,4,4,1,2,4,2,4,2,1,1,3,0,2,0
9626,2,3,3,3,0,4,0,1,3,1,1,1,1,1,2,3,1,4
9627,0,1,1,0,0,2,0,0,2,1,0,2,2,0,3,3,0,0
9628,2,1,0,0,0,2,0,1,1,1,4,1,2,2,4,0,4,4
9629,0,1,3,0,4,4,0,2,1,1,1,1,3,4,4,0,1,0
9630,0,4,3,0,0,1,0,0,0,2,1,2,4,0,4,0,0,0
9631,0,1,0,0,4,4,4,2,2,1,1,2,0,1,0,0,3,0
9632,4,1,2,0,0,2,0,0,3,2,1,1,1,0,3,1,1,1
9633,2,2,1,1,0,4,0,4,0,4,4,4,4,3,2,2,3,3
9634,0,4,1,0,2,1,0,1,4,1,1,1,2,1,2,3,1,2
9635,3,4,1,1,2,2,0,4,1,2,3,3,1,3,1,4,3,1
9636,0,4,4,0,0,3,0,0,0,2,0,1,3,0,4,1,0,1
9637,0,4,4,0,0,3,0,0,4,4,0,4,1,0,3,0,0,0
9638,4,1,3,0,0,4,0,0,4,3,1,4,2,0,4,2,0,3
9639,3,1,4,4,0,1,0,1,4,3,1,1,4,4,2,3,4,4
9641,0,2,1,4,0,3,0,4,2,3,4,4,2,0,3,3,0,3
9642,0,2,0,0,1,0,0,4,3,4,4,4,0,2,4,0,4,0
9643,4,4,4,1,2,2,1,3,3,4,2,2,3,4,3,1,3,4
9644,0,4,3,1,0,1,0,0,1,2,0,2,1,0,3,3,0,2
9645,0,2,3,0,2,1,2,2,2,3,1,1,4,2,0,0,2,0
9647,0,2,4,1,0,1,0,0,0,1,1,1,2,1,1,1,1,1
9648,0,2,1,1,0,2,4,4,2,4,0,4,2,0,3,4,4,4
9649,1,4,1,4,0,3,0,2,2,3,1,4,3,0,1,3,4,4
9650,0,4,3,1,0,1,0,0,0,1,0,4,4,0,2,4,0,3
9651,1,2,3,0,0,2,0,0,4,4,4,4,2,1,4,2,0,4
9652,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0
9653,0,1,0,0,2,4,0,1,1,1,1,1,1,3,1,1,1,0
9654,4,1,3,0,0,1,0,0,2,2,0,4,2,0,1,0,0,4
9655,0,4,0,0,4,0,0,1,1,4,2,4,1,2,4,0,0,0
9656,3,1,2,0,1,2,0,4,1,1,4,3,2,0,3,4,0,0
9657,2,2,0,0,2,0,0,4,1,1,4,2,1,4,2,0,0,0
9658,4,1,4,0,4,4,0,1,4,4,2,3,2,3,3,4,3,1
9659,0,2,1,0,0,0,0,2,2,3,4,4,4,4,3,0,3,0
9660,0,2,2,0,3,1,4,4,1,4,3,3,1,1,1,0,4,0
9661,2,1,3,1,0,1,0,0,4,1,1,1,1,1,3,1,0,0
9662,0,4,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0
9663,0,4,0,0,0,0,0,0,1,3,0,4,4,0,4,0,0,0
9664,0,4,0,0,0,0,1,4,2,4,3,3,0,2,0,0,4,0
9665,1,4,3,0,1,3,0,0,2,1,2,1,1,4,4,1,0,3
9666,4,2,2,0,0,4,0,1,4,4,4,4,3,4,4,3,4,3
9667,4,1,0,0,4,1,0,3,3,4,4,3,3,3,4,0,2,0
9668,0,1,3,1,4,2,0,0,4,1,3,2,3,4,2,1,0,0
9669,0,1,4,0,1,4,0,2,4,4,4,4,0,3,1,0,4,0
9670,4,3,3,2,0,2,0,0,4,3,4,2,1,0,3,2,0,1
9671,3,1,0,0,0,1,0,0,0,3,4,1,3,4,3,1,0,0
9672,1,3,1,0,1,1,4,1,3,1,4,4,3,4,2,1,4,3
9673,0,1,0,0,4,1,0,4,0,3,2,1,0,1,0,0,1,0
9675,4,1,2,0,0,3,0,0,2,3,1,2,3,0,4,2,0,3
9676,0,2,3,0,0,1,0,3,3,4,1,3,1,1,1,1,2,4
9677,0,2,0,0,1,0,0,2,1,4,4,4,0,3,0,0,3,0
9678,0,4,0,0,4,0,0,3,4,4,4,3,4,3,4,0,3,0
9679,0,1,4,0,2,0,0,2,4,3,1,1,0,3,3,0,3,0
9680,0,2,3,4,1,4,0,4,4,3,2,2,2,1,2,0,1,1
9681,1,1,1,0,3,4,0,2,3,4,3,3,1,1,3,0,1,0
9682,0,4,1,0,3,0,0,0,1,3,4,3,0,1,1,0,1,0
9683,0,4,4,0,0,3,0,0,0,4,1,4,3,0,2,0,0,0
9684,0,0,0,0,0,0,0,3,1,3,3,3,4,0,0,0,3,0
9685,4,2,4,0,0,0,0,0,0,2,0,2,4,0,4,1,0,1
9686,0,2,3,4,0,1,0,4,4,4,3,2,4,2,1,1,3,1
9687,1,3,2,0,1,2,2,1,2,4,4,4,1,2,1,0,3,2
9688,0,2,2,0,0,2,0,0,0,3,0,1,2,0,2,1,0,0
9689,4,4,0,0,0,4,0,0,2,1,1,4,4,2,2,0,0,0
9690,4,2,3,0,4,1,4,3,4,4,4,4,4,4,4,1,2,3
9691,3,2,3,0,1,3,0,1,3,1,4,3,3,2,4,0,2,3
9692,1,2,3,1,0,2,0,0,2,0,0,4,2,0,4,4,0,1
9693,4,4,0,0,2,0,0,0,0,2,1,1,0,4,2,0,1,4
9694,4,2,0,0,0,1,0,0,4,1,0,2,1,4,2,1,0,3
9695,4,2,2,4,0,4,0,2,2,3,4,1,1,4,1,4,1,3
9696,0,3,0,0,0,0,0,0,0,3,1,2,1,2,1,0,0,0
9697,0,2,0,0,0,0,0,0,4,1,0,1,3,0,2,1,0,0
9698,1,4,1,0,4,1,4,3,4,2,1,2,4,2,3,0,2,0
9699,0,0,1,0,1,4,0,0,4,1,2,2,4,2,4,0,2,0
9700,0,1,4,0,0,2,0,4,1,3,4,1,4,1,2,4,3,0
9701,0,2,2,0,0,3,0,0,3,1,0,3,4,0,1,2,0,0
9702,0,4,0,0,0,0,2,3,3,1,2,3,1,2,1,0,4,0
9703,1,4,4,0,4,4,0,0,4,4,4,3,3,2,3,4,4,0
9704,2,2,4,1,1,3,0,4,2,2,1,1,1,1,3,3,2,2
9705,0,3,4,0,0,3,2,2,3,4,4,4,4,2,3,1,3,2
9706,4,4,1,0,4,3,0,0,4,2,1,1,2,0,3,1,1,4
9707,1,1,0,0,0,1,0,0,4,2,2,1,3,1,4,0,3,0
9708,4,1,2,0,0,1,4,1,4,3,1,4,2,1,3,0,1,0
9709,4,1,1,0,1,2,1,4,1,1,4,1,3,3,1,3,3,3
9710,0,1,2,0,0,1,0,0,1,2,0,1,1,0,1,0,0,0
9711,4,4,4,0,3,0,0,4,0,3,4,4,4,2,2,0,2,4
9712,0,1,0,0,0,0,0,4,0,1,2,1,0,2,0,0,2,1
9713,0,0,0,0,1,0,0,3,0,4,1,1,0,2,4,0,2,0
9714,4,4,4,4,0,1,0,0,3,3,4,4,4,4,1,2,0,4
9715,3,1,1,3,1,1,2,2,2,4,4,2,2,0,2,1,4,4
9716,0,3,3,0,0,4,2,2,1,2,3,2,2,1,4,1,1,4
9717,0,4,0,0,0,0,0,0,0,3,4,1,0,0,4,0,0,0
9718,0,2,1,0,2,3,2,2,2,3,3,3,4,2,1,0,3,4
9719,4,4,3,0,0,4,0,4,0,1,4,4,4,4,4,0,1,1
9720,0,4,0,0,2,0,0,0,2,2,3,3,0,1,1,0,4,0
9721,4,4,4,0,0,2,0,0,2,3,0,3,1,0,2,0,0,0
9722,0,1,2,0,1,0,3,4,3,4,4,2,4,4,3,3,4,0
9723,0,3,0,0,2,0,1,1,1,1,3,2,0,1,0,0,1,0
9724,0,4,0,0,0,0,0,0,0,2,2,2,0,4,0,0,2,0
9725,0,1,4,0,4,0,1,3,3,3,3,3,0,3,0,0,2,0
9726,1,3,1,3,4,2,4,2,1,2,4,4,4,4,1,3,4,3
9727,0,1,0,0,0,4,1,0,1,3,4,4,4,0,4,2,0,1
9728,0,2,0,0,1,0,0,0,0,1,2,1,0,4,3,0,0,0
9729,0,4,4,0,1,4,0,0,4,2,1,4,3,0,3,3,1,3
9730,1,4,3,0,0,2,0,4,2,3,4,4,1,4,3,1,4,3
9731,0,4,0,0,0,1,0,1,2,1,0,4,4,4,2,2,0,3
9732,0,2,0,0,2,2,0,2,4,2,2,3,4,2,1,1,2,1
9733,0,4,4,0,1,4,0,4,3,4,1,2,4,1,3,0,3,0
9734,0,0,0,0,0,0,0,0,0,4,1,2,0,1,4,0,0,0
9736,2,4,2,3,2,2,0,0,1,1,2,2,3,4,2,4,4,4
9737,0,1,1,0,0,0,0,1,4,4,2,1,0,1,3,0,3,0
9738,0,0,1,0,1,4,0,0,0,1,2,4,1,0,1,0,0,0
9739,0,3,0,0,4,4,0,4,0,2,3,3,3,3,0,0,3,4
9740,1,1,1,0,0,2,0,2,3,2,4,2,3,1,4,0,2,4
9741,0,3,3,1,1,1,4,3,3,3,3,4,4,4,3,0,4,0
9742,0,1,0,0,0,1,4,1,4,1,1,1,4,4,0,0,1,0
9743,0,4,0,0,0,0,0,2,1,4,4,1,0,2,3,0,2,4
9744,0,4,3,1,3,4,0,0,0,4,3,3,4,4,4,0,3,1
9745,0,4,0,0,4,4,0,4,4,1,4,4,0,4,4,0,4,0
9746,3,4,4,4,1,4,0,1,3,3,1,2,3,0,4,0,1,4
9747,0,4,4,0,2,1,0,1,0,2,1,2,0,3,4,0,0,0
9748,0,2,0,4,0,4,0,0,4,4,2,3,1,1,1,4,1,4
9749,0,2,1,0,3,2,0,0,0,3,4,3,2,1,3,1,4,0
9750,0,2,3,0,2,0,0,4,4,4,4,3,1,1,1,1,2,1
9751,4,3,1,0,1,2,0,0,0,1,4,3,2,0,4,0,1,0
9752,0,0,0,0,1,0,0,2,0,1,1,2,0,1,0,0,2,0
9753,0,2,3,0,0,2,0,0,1,1,4,1,3,0,2,4,0,4
9754,0,0,3,0,0,2,0,4,3,2,4,4,0,0,1,0,0,0
9755,0,1,1,0,4,4,4,2,4,1,2,3,0,4,1,0,1,0
