CUSTNO,1분기 대비2분기 증감여부,2분기 대비3분기 증감여부,3분기 대비4분기 증감여부,4분기 대비5분기 증감여부,5분기 대비6분기 증감여부,6분기 대비7분기 증감여부,7분기 대비8분기 증감여부
10310,2,2,3,2,3,2,2
10311,2,2,3,3,3,3,1
10312,2,2,2,2,3,2,3
10313,2,3,4,2,3,3,2
10314,2,2,3,2,2,3,2
10315,3,3,4,2,3,2,3
10316,3,3,3,2,3,1,3
10318,1,3,2,2,3,3,2
10319,2,3,2,4,3,3,2
10320,1,4,2,3,3,3,3
10321,2,3,1,3,2,4,1
10322,3,2,2,3,4,2,2
10323,2,3,3,3,2,2,3
10324,3,2,2,2,3,4,1
10325,1,2,3,3,1,4,2
10326,2,3,3,2,3,2,3
10327,1,3,4,1,4,2,2
10328,1,2,4,2,1,4,1
10329,2,1,4,4,1,4,1
10330,2,2,3,1,3,4,1
10331,2,2,3,2,3,3,2
10332,2,3,2,2,3,2,3
10333,1,2,2,3,3,2,2
10334,3,3,2,2,3,2,2
10335,3,2,3,3,2,3,2
10336,3,2,2,3,2,3,3
10337,3,2,3,3,1,3,1
10338,3,1,3,3,3,3,2
10339,2,2,3,2,3,3,1
10340,3,2,2,2,3,3,3
10341,3,1,3,4,2,2,2
10342,1,4,1,2,1,4,1
10343,3,1,4,1,2,3,3
10344,2,2,1,2,4,2,3
10346,3,3,2,3,3,2,3
10347,3,2,3,2,3,3,2
10348,2,3,3,3,1,3,2
10349,3,2,2,3,3,2,3
10350,1,3,1,3,4,2,4
10351,2,2,3,2,3,2,2
10352,4,1,3,2,1,1,4
10353,3,3,2,2,3,2,2
10354,1,3,3,3,2,2,3
10355,3,4,2,3,3,1,2
10356,3,2,3,3,2,2,3
10357,3,2,2,4,3,1,4
10358,2,2,3,2,3,2,3
10359,3,2,2,3,1,1,4
10360,2,3,3,3,1,2,2
10361,4,2,2,2,4,3,4
10362,3,2,2,4,3,2,2
10363,3,2,1,3,2,2,4
10364,4,3,3,1,3,1,4
10365,3,2,3,3,3,3,2
10366,3,4,2,1,3,3,2
10367,3,3,2,2,4,1,2
10368,2,2,3,2,3,4,3
10369,2,2,3,3,2,3,3
10370,2,3,1,4,2,3,4
10371,3,4,1,2,4,1,3
10372,1,4,4,1,1,1,4
10373,3,1,3,2,3,2,3
10374,3,3,3,2,3,3,3
10375,2,4,1,2,2,4,3
10376,3,4,1,2,4,1,3
10377,4,2,4,3,1,3,2
10378,2,2,1,2,3,3,2
10379,2,1,4,3,3,1,2
10380,3,1,3,4,4,1,4
10381,3,3,3,2,3,3,2
10382,3,3,3,3,2,3,2
10383,2,3,4,2,2,2,3
10384,4,2,3,1,3,2,2
10385,2,2,3,2,3,3,3
10386,4,4,3,4,1,3,1
10387,3,2,3,3,3,2,3
10388,3,2,3,2,2,3,2
10389,3,2,2,3,3,2,2
10390,1,4,2,4,1,3,3
10391,2,2,2,4,3,3,1
10392,3,3,3,3,2,3,3
10393,4,2,4,3,2,3,2
10394,2,3,2,3,3,3,2
10395,2,3,3,2,2,3,2
10396,4,2,2,3,3,2,4
10397,2,4,2,1,4,4,3
10398,2,4,2,1,2,4,4
10399,4,2,2,4,1,3,3
10401,3,3,2,3,3,1,3
10402,2,2,3,2,2,3,3
10403,2,2,3,2,3,2,3
10404,2,2,2,2,4,3,2
10405,1,4,2,3,3,4,1
10406,3,4,2,2,2,2,3
10407,1,3,1,4,1,2,3
10408,2,3,3,2,2,3,4
10409,3,2,2,3,2,2,3
10410,1,3,2,3,2,3,2
10411,2,2,3,3,2,3,2
10412,3,2,2,3,3,3,2
10413,4,1,3,2,4,1,2
10414,2,4,1,3,2,2,3
10415,1,3,3,3,3,1,3
10416,3,1,3,1,2,3,2
10417,4,3,3,2,3,3,3
10418,3,2,3,3,2,3,3
10419,1,1,3,4,3,3,3
10420,4,3,2,1,4,1,2
10421,2,2,3,2,3,3,2
10422,4,4,1,4,1,3,1
10423,2,3,3,2,2,2,3
10424,3,3,2,2,3,3,4
10425,2,3,2,1,2,4,3
10426,2,2,3,1,3,1,2
10428,2,4,1,3,2,4,1
10429,3,3,3,3,4,2,2
10430,3,3,2,2,4,1,1
10431,3,4,1,4,2,3,2
10432,2,2,3,3,2,2,1
10433,2,3,3,2,2,4,3
10434,3,2,3,1,3,3,3
10435,2,3,2,3,3,1,3
10436,2,2,2,2,4,2,3
10437,4,4,2,2,2,2,4
10438,3,1,3,2,4,3,1
10439,3,2,3,2,2,3,3
10440,3,3,3,2,3,2,2
10441,2,2,3,4,2,2,3
10442,3,2,3,2,4,2,1
10443,3,2,3,2,2,3,3
10444,3,3,3,2,4,1,2
10445,4,2,3,1,4,2,2
10446,2,3,3,2,1,4,3
10447,2,3,3,1,4,2,2
10448,2,2,3,3,1,4,2
10449,2,2,4,2,1,3,3
10450,2,3,2,2,3,3,2
10451,2,1,4,2,2,2,3
10452,1,3,3,2,3,3,3
10453,2,2,3,2,2,2,2
10454,2,2,3,2,3,1,3
10455,3,2,2,4,2,2,4
10456,4,2,4,4,1,2,2
10457,2,3,3,3,1,4,2
10458,3,1,3,3,3,2,3
10459,2,2,3,2,3,2,3
10460,3,3,2,3,3,2,2
10461,2,1,3,4,2,3,2
10462,2,3,2,3,2,3,3
10463,2,2,3,1,2,3,2
10464,1,3,3,3,4,2,2
10466,3,2,2,1,1,4,1
10467,3,3,2,2,3,2,3
10468,3,3,3,1,4,2,4
10469,3,2,2,2,3,3,3
10470,4,4,3,1,3,1,1
10471,2,3,1,3,2,3,2
10472,1,4,1,1,4,2,3
10473,2,4,1,3,2,3,2
10474,2,3,2,3,3,2,3
10475,1,4,1,2,4,3,2
10476,1,4,3,2,2,4,3
10477,3,3,2,2,3,3,2
10478,1,4,1,4,2,3,1
10479,2,3,2,3,2,2,3
10480,2,2,2,3,2,2,3
10481,2,3,2,3,2,3,3
10482,2,3,2,2,2,3,3
10483,3,2,3,2,3,3,2
10484,2,3,2,3,3,2,2
10485,3,3,2,2,3,2,1
10486,3,1,3,2,4,1,3
10487,1,3,2,1,1,4,4
10488,4,1,3,2,2,3,3
10489,3,4,3,3,1,1,3
10491,2,2,4,2,3,2,4
10492,3,3,2,2,3,3,2
10493,3,2,4,1,4,2,2
10494,2,4,3,1,4,2,1
10495,3,3,1,2,2,4,3
10496,3,3,2,3,3,2,3
10497,2,4,2,2,2,3,2
10498,2,2,3,2,2,1,1
10499,3,2,3,2,2,3,2
10500,1,3,2,4,1,4,1
10501,2,2,2,4,4,4,2
10502,3,2,2,3,2,3,1
10503,3,3,3,1,4,2,4
10504,1,3,3,2,2,3,2
10505,3,2,2,1,1,4,4
10506,2,3,3,2,2,4,4
10507,2,4,1,2,2,1,1
10508,2,1,4,4,1,4,2
10509,2,3,3,2,2,3,2
10510,1,3,3,2,2,4,2
10511,3,3,3,2,3,1,4
10512,4,1,3,3,2,2,2
10513,3,2,3,3,2,3,2
10514,2,2,3,3,3,2,3
10515,4,4,3,3,3,2,2
10516,2,3,2,3,3,3,2
10517,3,3,3,3,2,3,2
10518,3,3,2,4,2,2,3
10519,4,3,2,3,2,4,2
10520,2,3,2,3,2,3,3
10521,2,3,4,1,4,1,2
10522,2,3,2,4,1,3,2
10523,3,2,3,1,1,4,1
10524,3,2,3,2,3,3,3
10525,1,2,2,3,2,1,3
10526,3,2,3,2,3,2,3
10527,3,1,3,3,3,3,2
10528,3,3,1,1,3,4,2
10529,2,3,3,2,3,4,2
10530,3,1,1,3,2,4,2
10531,2,2,3,2,3,3,1
10532,3,2,2,2,3,3,3
10533,3,1,4,1,3,3,2
10534,3,3,3,3,3,1,3
10535,3,3,3,2,3,2,3
10536,3,3,1,4,1,3,2
10537,4,2,3,2,3,3,1
10538,1,3,3,3,4,2,2
10539,2,4,3,2,1,3,4
10540,3,3,2,4,2,3,2
10541,1,3,3,2,2,3,3
10542,2,3,3,3,3,3,2
10543,3,4,1,4,2,4,2
10544,4,2,3,2,2,3,2
10545,3,3,1,4,2,2,3
10546,2,2,1,4,2,2,2
10547,2,2,2,2,4,3,2
10548,2,2,2,3,2,2,2
10549,2,3,2,3,2,2,2
10550,2,2,3,1,3,3,3
10551,2,2,4,1,4,2,2
10552,2,2,3,2,3,2,3
10553,2,3,2,2,4,2,3
10554,3,2,3,2,3,2,3
10555,2,2,3,3,2,1,3
10556,2,2,3,3,2,3,2
10557,3,2,4,1,2,3,3
10558,3,2,2,3,1,2,3
10559,4,1,4,1,2,2,4
10560,2,2,4,3,2,2,3
10561,2,2,3,2,3,2,3
10562,3,2,2,2,3,3,2
10563,2,3,3,2,3,2,3
10564,2,3,3,3,2,2,3
10565,3,2,3,1,3,2,2
10566,2,2,4,1,4,1,2
10567,3,3,2,3,2,3,2
10568,2,2,3,3,2,3,2
10569,2,3,2,2,3,3,1
10570,3,3,2,4,1,4,1
10571,2,2,2,4,2,3,2
10572,3,2,2,2,3,2,2
10573,3,2,3,3,2,3,2
10574,2,3,3,2,2,3,3
10575,4,2,2,3,2,3,2
10576,2,3,4,1,4,3,3
10577,2,2,2,2,2,2,2
10578,3,3,3,3,2,3,3
10579,3,1,4,2,3,1,4
10580,1,3,3,3,2,2,3
10581,2,2,3,2,3,3,2
10582,3,2,2,3,2,2,3
10583,3,3,1,3,3,2,3
10584,1,3,3,3,3,2,3
10585,4,1,2,2,3,3,2
10586,3,2,2,3,2,3,1
10587,2,3,2,2,2,2,3
10588,2,2,3,2,3,2,2
10589,3,3,2,4,2,2,2
10590,2,3,2,2,3,2,3
10591,1,3,2,3,1,2,3
10592,2,3,3,4,1,3,2
10593,3,4,1,2,2,4,1
10594,2,1,3,3,3,3,2
10595,1,3,3,2,3,3,3
10596,4,4,2,2,4,1,1
10597,3,3,2,3,2,3,2
10598,3,2,3,2,2,3,2
10599,2,1,3,1,2,1,4
10600,2,1,2,3,3,3,2
10601,2,2,3,2,4,3,3
10602,3,2,2,3,2,2,3
10603,3,2,3,3,3,3,3
10604,2,3,3,2,3,2,3
10605,1,4,1,4,3,3,1
10606,3,2,2,3,3,2,2
10607,4,2,1,2,3,3,3
10608,1,4,4,1,4,4,1
10609,3,3,2,3,2,1,4
10610,3,1,2,3,2,4,1
10611,2,3,3,2,1,4,3
10612,4,2,3,2,2,2,3
10614,3,3,2,2,3,2,2
10615,3,4,2,2,3,2,2
10616,3,4,1,3,1,3,3
10617,3,3,3,3,2,3,2
10618,3,2,2,2,2,3,2
10619,4,2,3,2,3,3,2
10620,2,3,2,3,1,3,3
10621,4,4,4,2,4,2,4
10622,2,4,2,2,4,1,2
10623,1,3,2,3,2,3,2
10624,1,3,2,4,4,1,3
10625,2,3,3,3,2,2,2
10626,2,2,4,3,4,1,3
10627,2,3,2,2,3,3,2
10628,4,2,3,1,4,2,2
10629,2,2,2,3,3,3,2
10630,4,3,3,2,4,1,3
10631,3,2,3,4,1,2,3
10632,4,2,1,4,1,1,3
10633,4,2,4,3,3,3,2
10634,3,4,1,3,3,3,2
10635,4,3,3,2,3,3,2
10636,3,2,4,1,4,2,3
10637,1,4,2,2,3,2,3
10638,2,3,3,2,3,2,3
10639,2,4,1,3,3,1,2
10640,2,2,2,2,1,3,1
10641,1,3,3,2,3,2,2
10642,2,2,3,2,3,3,1
10643,3,2,1,2,4,2,3
10644,2,4,2,3,2,2,4
10645,2,2,4,1,3,2,4
10646,2,2,3,3,3,2,3
10647,2,2,3,2,3,2,3
10648,3,3,3,3,2,3,3
10649,2,2,3,3,3,1,4
10650,2,2,3,2,3,2,3
10651,4,1,3,1,2,3,2
10652,2,2,2,2,3,2,4
10653,1,2,4,3,2,3,3
10654,2,2,3,2,4,3,1
10655,3,2,2,4,2,3,2
10656,3,2,2,2,3,2,2
10657,1,3,3,3,1,3,4
10658,3,2,3,2,2,3,2
10659,3,2,2,3,2,3,2
10660,1,4,2,2,3,1,4
10661,2,2,3,1,2,3,3
10662,4,2,3,2,3,2,2
10663,3,3,3,2,2,2,2
10664,3,3,3,2,2,3,2
10665,3,3,1,3,4,1,4
10666,3,3,1,4,3,2,2
10667,1,1,3,2,2,2,2
10668,4,2,2,3,2,2,3
10669,3,1,4,2,3,3,1
10670,3,2,2,2,2,2,2
10671,3,3,2,3,3,2,3
10672,3,1,4,3,1,2,1
10673,1,2,4,4,2,3,1
10674,3,2,2,3,2,3,2
10675,3,3,2,3,2,3,2
10676,3,3,3,3,3,2,2
10677,4,3,3,1,3,2,3
10678,3,2,3,3,4,1,1
10679,2,2,3,2,3,2,2
10680,3,3,2,1,2,3,3
10681,1,4,1,4,1,4,1
10682,1,3,3,2,2,3,4
10683,1,2,3,3,3,1,2
10684,2,2,2,2,4,3,2
10685,2,3,3,3,2,2,2
10686,3,4,1,3,2,2,2
10687,2,2,1,3,3,4,2
10688,3,2,3,3,3,1,3
10689,1,4,4,2,1,2,4
10690,2,4,2,3,2,3,2
10691,4,2,2,2,3,3,3
10692,2,3,2,3,2,3,2
10693,2,2,3,2,3,2,2
10694,4,2,3,2,3,2,3
10696,4,4,3,1,4,1,2
10697,3,3,2,2,3,3,2
10698,3,2,1,4,1,3,4
10699,4,3,2,2,3,1,4
10700,4,1,4,1,4,3,3
10701,2,3,3,2,2,4,2
10702,1,3,2,2,4,1,4
10703,3,2,2,3,1,3,1
10704,3,3,1,3,3,2,3
10705,3,3,3,2,3,3,2
10706,3,3,3,2,3,2,4
10707,2,3,2,2,3,3,3
10708,2,2,3,2,4,2,2
10709,3,1,4,1,4,4,2
10710,2,3,2,2,2,3,2
10711,3,4,3,3,2,3,3
10712,3,2,3,2,3,2,3
10713,3,2,3,2,3,2,2
10714,2,2,3,2,3,2,3
10715,2,2,3,2,2,3,2
10716,2,3,2,2,4,3,1
10717,4,3,1,3,2,3,3
10719,2,3,4,2,3,2,2
10720,2,3,3,2,3,2,2
10721,4,2,2,2,2,4,2
10722,2,4,2,3,2,1,3
10723,2,3,3,3,1,4,2
10724,4,1,3,2,3,2,2
10725,3,3,2,2,3,2,2
10726,3,2,4,1,3,2,3
10727,3,2,2,3,3,2,2
10728,4,1,3,2,3,3,1
10729,3,2,3,2,4,2,3
10730,4,2,2,2,1,1,4
10731,3,2,3,3,2,3,2
10732,2,3,2,4,3,4,2
10733,3,2,3,3,1,4,1
10734,3,3,2,2,3,3,3
10735,3,3,1,3,2,3,2
10736,3,3,3,2,3,2,3
10737,3,2,3,1,1,2,4
10738,3,3,3,2,3,2,2
10739,3,2,3,2,2,2,2
10740,1,4,4,1,3,2,2
10741,4,2,3,3,4,1,2
10742,2,2,2,3,4,1,2
10743,1,3,3,3,2,3,3
10744,3,3,3,2,3,2,3
10745,2,3,3,2,3,2,3
10746,3,2,3,2,3,3,2
10747,3,2,3,1,4,2,3
10748,3,4,2,2,2,2,3
10749,3,2,3,3,2,3,2
10750,4,1,3,4,1,4,1
10751,2,3,2,3,3,2,2
10752,2,3,3,3,2,2,3
10753,4,3,1,3,3,2,2
10754,1,4,2,3,2,3,2
10755,2,2,3,2,2,3,3
10756,1,2,3,2,3,4,1
10757,3,2,3,3,3,1,2
10758,1,2,3,3,2,3,2
10759,2,2,3,3,4,1,2
10760,3,4,1,2,4,1,3
10761,2,3,2,2,2,3,2
10762,3,2,2,2,3,2,3
10763,2,1,4,3,4,2,3
10764,2,3,2,4,2,2,3
10765,2,2,2,2,2,4,3
10766,1,3,4,3,3,1,3
10767,4,3,4,3,4,1,4
10768,3,2,3,2,2,2,4
10769,2,3,2,3,2,3,3
10770,3,2,2,3,2,2,3
10771,4,1,3,4,1,2,4
10772,2,3,3,1,3,2,3
10773,1,3,2,3,2,1,3
10774,4,2,2,2,4,2,4
10775,3,2,3,2,3,1,3
10776,4,2,1,4,2,1,3
10777,3,3,1,1,4,3,1
10778,2,3,2,4,1,2,4
10779,3,2,3,3,1,3,1
10780,2,3,3,2,4,1,3
10781,4,1,3,2,4,4,1
10782,3,3,3,4,2,3,3
10783,3,3,2,2,2,2,3
10784,3,1,2,3,3,2,2
10785,3,3,2,3,3,3,2
10786,2,2,2,2,3,3,2
10787,3,1,3,2,2,2,4
10788,2,3,1,1,4,3,1
10789,2,3,2,3,3,3,2
10790,2,2,3,2,2,3,3
10791,4,2,2,3,1,1,4
10792,3,4,1,3,2,3,2
10793,3,2,3,2,3,2,3
10794,3,1,2,3,3,2,2
10795,2,3,1,4,1,2,4
10796,1,3,2,4,4,3,2
10797,2,2,3,3,2,2,3
10798,2,2,3,3,3,2,3
10799,2,2,2,4,1,4,4
10800,2,3,3,3,3,2,2
10801,2,3,3,1,3,3,2
10802,3,3,3,2,2,4,1
10803,4,1,2,3,2,2,4
10804,4,3,2,2,2,3,1
10805,1,1,4,4,1,4,3
10806,2,3,3,2,3,2,3
10807,3,2,3,2,3,2,1
10808,2,2,2,3,2,3,3
10809,2,2,2,2,4,2,2
10810,3,2,1,3,3,3,2
10811,4,3,2,2,2,3,3
10812,4,1,2,4,2,2,3
10813,2,2,3,2,3,2,3
10814,3,4,3,2,3,2,3
10815,4,2,2,3,1,2,2
10816,2,2,3,3,3,2,4
10817,3,3,1,1,4,4,1
10818,2,2,4,2,3,3,2
10819,2,1,3,3,2,3,1
10820,3,3,2,2,3,2,3
10821,2,3,3,2,2,3,2
10822,2,3,2,3,3,2,2
10823,3,2,3,2,3,2,3
10824,3,3,2,2,3,2,2
10825,3,2,3,2,2,2,2
10826,3,2,2,3,3,2,2
10827,2,2,3,1,4,2,2
10828,3,2,3,3,2,3,2
10829,3,3,2,3,3,2,3
10830,2,2,2,2,3,2,2
10831,1,4,1,3,3,3,2
10832,3,2,3,4,1,3,2
10833,3,3,1,3,3,1,3
10834,1,4,3,3,3,2,4
10835,2,1,3,2,3,2,2
10836,2,2,3,3,2,2,3
10837,2,3,2,3,1,3,3
10838,2,1,3,3,2,4,4
10839,2,2,3,2,3,3,3
10840,3,1,4,1,3,3,2
10841,2,3,2,2,2,2,3
10842,3,2,2,3,2,4,2
10843,1,3,4,2,4,2,3
10844,1,1,4,1,4,4,2
10845,3,1,3,2,3,1,3
10846,4,4,1,2,3,2,3
10847,3,2,3,2,3,1,3
10848,3,2,3,2,1,1,3
10849,3,3,3,2,3,3,2
10850,1,4,2,2,2,1,2
10851,2,3,2,3,2,2,3
10852,3,1,3,2,2,3,3
10853,2,3,2,3,2,3,2
10854,3,4,2,2,3,3,1
10855,2,2,3,3,2,2,4
10856,4,1,4,1,4,2,2
10857,4,1,4,1,4,2,1
10858,3,2,1,2,4,2,1
10861,3,4,1,3,3,3,1
10862,3,2,2,2,3,3,3
10863,2,3,2,3,3,2,4
10864,3,3,3,3,2,1,3
10865,1,3,2,1,4,1,4
10866,4,1,4,1,4,3,3
10867,4,1,2,3,3,4,3
10868,3,3,1,3,3,3,2
10869,1,3,1,4,1,4,1
10870,4,3,3,2,4,1,1
10871,2,2,2,3,2,2,1
10872,1,3,4,4,2,2,3
10873,4,3,3,2,3,3,3
10874,3,2,4,2,3,2,4
10875,4,1,3,3,3,2,3
10876,4,1,4,2,3,3,1
10877,3,2,3,2,3,2,2
10878,2,4,1,2,4,1,2
10879,3,2,3,2,2,3,3
10880,2,1,4,3,1,3,2
10881,2,4,4,2,3,2,4
10882,4,3,3,2,2,1,2
10883,2,4,4,1,1,3,1
10884,3,2,3,2,2,3,3
10885,4,2,3,2,3,2,3
10886,2,3,3,3,4,1,4
10887,3,2,3,2,3,2,2
10888,3,3,2,4,4,3,2
10889,3,1,4,2,2,3,2
10890,4,1,1,3,4,3,2
10891,2,4,3,1,1,2,4
10892,2,3,3,2,3,3,2
10893,2,3,2,3,2,3,2
10894,3,2,2,3,3,2,3
10895,2,4,3,1,3,2,1
10896,2,2,2,4,2,3,1
10897,3,3,2,2,3,4,1
10898,4,4,3,2,2,3,3
10899,1,3,2,2,2,2,2
10901,3,3,3,2,2,2,3
10902,3,3,2,2,2,3,2
10903,1,3,3,1,4,1,3
10904,2,3,3,3,3,2,1
10905,4,3,3,3,1,2,2
10906,3,2,3,2,3,2,3
10907,2,4,2,1,2,1,1
10908,2,3,2,2,3,2,2
10909,2,2,3,3,3,3,1
10910,3,1,4,2,1,2,4
10911,3,2,3,3,2,2,1
10912,2,2,2,3,3,3,3
10913,2,3,2,2,4,3,1
10914,1,3,3,2,3,2,3
10915,2,2,3,1,3,2,2
10916,2,3,1,4,1,2,3
10917,2,1,3,2,4,1,2
10918,2,1,1,4,1,2,3
10919,1,4,2,2,3,2,3
10920,3,2,3,2,3,1,4
10921,4,1,3,3,1,1,4
10922,2,2,3,3,3,3,1
10923,3,4,2,4,1,2,3
10924,4,3,4,1,2,3,3
10925,3,2,2,3,2,2,3
10926,3,1,4,1,2,2,1
10927,2,3,2,3,4,1,3
10928,3,2,2,3,2,3,2
10929,4,2,1,1,3,2,4
10930,3,1,2,2,3,2,3
10931,3,3,3,4,1,4,2
10932,4,4,3,1,2,1,4
10933,3,4,2,4,1,4,1
10934,3,2,2,2,3,3,3
10935,2,2,2,3,2,3,3
10936,3,3,1,4,4,2,4
10937,4,1,3,3,4,2,1
10938,2,3,2,3,2,1,4
10939,3,2,4,2,3,1,1
10940,3,3,2,3,2,3,2
10941,4,3,3,1,3,3,3
10942,3,1,4,1,4,2,4
10943,3,2,3,3,3,1,1
10944,3,2,2,3,2,2,3
10945,3,2,2,2,3,2,1
10946,1,3,3,2,2,3,4
10947,4,2,2,2,1,3,2
10948,4,1,3,2,2,1,3
10949,2,3,3,2,3,1,3
10950,3,2,3,1,2,3,2
10951,4,3,1,3,2,3,2
10952,3,3,3,2,3,3,2
10953,2,3,2,3,2,3,3
10954,1,1,2,2,2,3,2
10955,4,2,2,2,3,4,3
10956,4,1,3,4,2,3,2
10957,3,1,2,2,4,3,2
10958,3,3,2,2,3,3,2
10959,3,4,1,4,1,2,4
10960,4,4,2,2,3,3,3
10961,2,3,2,2,2,2,2
10962,2,2,4,2,4,1,3
10963,3,3,2,3,2,3,2
10964,3,3,2,2,3,2,3
10965,3,1,3,3,3,1,4
10966,1,3,3,2,2,1,4
10967,4,1,3,1,3,3,2
10968,3,3,3,1,4,3,2
10969,1,3,3,2,3,1,3
10970,2,3,3,1,4,1,4
10971,2,3,3,1,4,1,3
10972,2,2,2,3,2,3,2
10973,2,2,3,3,2,2,3
10974,4,3,3,1,4,3,2
10975,3,2,3,3,2,2,3
10976,1,4,1,1,3,2,3
10977,3,2,2,1,3,1,4
10978,3,3,2,2,2,2,3
10979,3,2,3,1,4,2,3
10980,3,2,2,3,3,2,3
10981,3,2,2,1,4,2,3
10982,1,4,1,3,2,2,1
10983,3,2,3,2,2,4,1
10984,2,3,2,3,3,2,2
10985,2,3,2,2,3,3,2
10986,2,2,4,1,3,2,4
10987,1,3,3,1,3,3,2
10988,1,1,3,2,3,2,2
10989,3,2,4,2,4,3,2
10990,3,4,1,2,4,1,2
10991,3,1,3,4,1,1,4
10992,3,1,3,2,2,3,2
10993,3,2,2,3,2,2,3
10994,2,2,3,2,2,3,2
10995,3,2,3,2,3,2,3
10996,3,1,4,2,3,3,3
10997,3,4,1,3,1,3,3
10998,4,4,3,2,3,2,3
10999,3,2,3,2,2,3,3
11000,3,3,2,2,3,1,2
11001,2,2,2,2,3,2,2
11002,3,2,2,2,4,2,3
11003,2,3,3,3,2,2,1
11004,2,4,2,2,4,2,1
11005,3,4,3,1,4,1,4
11006,3,2,2,2,4,2,2
11007,3,2,3,3,3,3,2
11008,2,4,2,2,2,2,4
11009,3,2,3,3,2,3,3
11010,2,3,1,4,3,2,3
11011,2,3,4,1,4,3,3
11012,4,3,2,4,2,4,1
11013,3,3,2,3,2,2,3
11014,1,4,2,2,4,3,2
11015,3,2,1,3,3,2,2
11016,2,3,3,1,4,1,3
11017,3,2,4,2,3,3,1
11018,4,1,3,3,2,4,1
11019,3,2,3,3,3,2,3
11020,1,3,3,1,4,1,1
11021,3,3,2,3,3,2,3
11022,3,1,4,1,4,2,3
11024,2,3,2,4,3,1,2
11025,2,3,2,2,2,3,2
11026,3,3,3,3,2,2,3
11027,2,3,3,3,2,2,4
11028,2,4,2,2,3,3,2
11029,1,3,4,1,3,4,2
11030,4,4,3,4,1,3,2
11031,1,4,3,2,1,3,2
11032,4,1,2,1,4,3,3
11033,2,3,2,2,3,2,3
11034,2,3,3,3,3,2,2
11035,2,2,3,1,4,2,4
11036,2,4,1,4,3,2,2
11037,2,3,2,3,1,4,1
11038,2,3,3,2,3,2,4
11039,1,3,2,4,2,3,2
11040,1,2,3,2,1,3,3
11041,4,1,3,2,3,3,1
11042,2,2,3,4,2,3,1
11043,3,2,2,3,2,2,3
11044,2,3,4,3,2,2,3
11045,3,2,1,3,3,4,1
11046,4,3,3,2,2,3,3
11047,3,2,3,1,3,3,3
11048,4,4,2,3,2,3,3
11049,2,2,2,3,3,2,1
11051,4,2,4,2,1,1,3
11052,2,3,3,2,2,3,1
11053,2,2,3,2,2,3,3
11054,2,3,3,1,3,3,2
11055,3,3,3,3,2,2,3
11056,3,3,2,2,3,2,3
11057,3,3,3,3,3,2,3
11058,4,1,3,2,1,3,4
11059,1,3,2,2,3,4,1
11060,3,1,3,2,4,1,1
11061,2,3,3,2,3,4,2
11062,4,1,4,2,2,3,2
11063,1,2,4,1,3,1,3
11064,4,1,4,3,3,2,3
11065,3,2,3,3,2,3,2
11066,2,3,3,2,2,3,3
11067,2,2,3,3,2,2,2
11068,2,2,3,3,3,1,3
11069,3,3,3,2,2,2,3
11070,3,2,2,2,3,2,3
11071,1,3,1,4,2,4,2
11073,3,2,2,2,2,2,4
11074,2,2,3,3,3,1,3
11075,4,1,3,2,2,4,1
11076,2,3,3,3,2,3,2
11077,3,3,1,4,2,4,2
11078,2,2,3,2,3,3,3
11079,4,2,3,2,3,3,4
11080,3,1,4,3,4,1,3
11081,3,4,2,2,4,1,3
11082,4,2,3,3,1,3,2
11083,3,2,4,2,3,2,2
11084,3,3,3,2,4,2,2
11086,2,3,3,3,2,2,1
11087,3,2,3,3,3,2,3
11088,3,2,2,3,2,2,1
11089,2,2,2,2,3,3,2
11090,3,3,2,3,2,1,4
11091,2,3,2,2,3,2,3
11092,4,3,2,2,3,2,2
11093,4,3,1,3,2,2,4
11094,1,2,4,3,2,2,3
11095,3,1,4,1,2,1,4
11096,2,3,1,4,3,2,2
11097,1,3,3,2,3,1,1
11098,3,3,4,2,1,2,3
11099,3,2,2,2,4,1,4
11100,4,3,3,3,2,3,2
11101,1,1,4,1,4,1,4
11102,3,1,3,2,3,3,2
11103,3,1,4,3,2,3,2
11104,3,3,3,2,2,3,3
11105,2,2,3,1,2,2,4
11106,2,3,2,2,3,2,2
11107,2,2,3,2,2,3,2
11108,2,3,2,3,1,4,3
11109,2,3,3,2,3,3,2
11110,2,3,4,4,2,3,3
11111,2,3,2,3,2,3,2
11112,3,3,2,2,3,2,3
11113,2,3,3,3,3,3,2
11114,2,3,2,3,2,2,2
11115,2,2,3,2,2,3,3
11116,3,3,3,2,2,4,2
11117,2,2,3,2,2,2,1
11118,2,3,2,2,3,2,3
11119,2,2,3,2,2,4,2
11120,2,2,3,2,3,2,2
11121,3,2,3,2,3,3,2
11122,3,2,3,2,2,2,3
11123,3,4,1,3,2,2,4
11124,3,2,2,3,2,2,2
11125,2,2,2,1,4,1,1
11126,3,3,2,2,3,2,2
11127,4,1,3,3,2,3,3
11128,2,2,3,3,3,2,3
11129,4,1,1,4,1,4,1
11130,3,2,2,2,4,1,3
11131,2,2,4,3,3,2,2
11132,3,3,3,2,3,3,3
11133,3,2,3,2,3,2,3
11134,4,3,3,3,3,2,2
11135,1,3,3,2,3,4,1
11136,2,3,3,2,4,1,4
11137,2,4,1,3,3,4,2
11138,1,4,1,2,4,2,3
11139,2,2,3,3,2,3,2
11140,2,3,2,3,2,2,3
11141,2,2,3,2,3,2,1
