CUSTNO,Monetary_가전/레저취미/멀티샵_저가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_저가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_저가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_저가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_저가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_저가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_저가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_저가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_저가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_저가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_저가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_저가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_저가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_저가_q8_q7_로그변환
9110,3,1,0,0,0,0,0,-7.289446028465547,-11.022421698135293,0.0,0.0,0.0,0.0,0.0
9111,0,4,1,4,3,1,4,0.0,11.418490115595718,-11.418490115595718,10.632078039513893,10.68061756987406,-11.118373909398347,11.175010891267693
9112,1,4,1,4,1,0,4,-9.271171459295404,8.531643418691655,-8.531643418691655,8.578118372525516,-8.578118372525516,0.0,9.157156860088541
9113,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,1,1,0,4,1,4,2,-10.078245509082185,-8.853494558008562,0.0,9.434975325847628,-9.434975325847628,10.793229905286836,-9.13370173363471
9115,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9116,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9117,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9118,4,2,3,1,2,1,0,11.113392056219373,-10.588494182594232,10.373170693130435,-10.783525648491683,-7.337277416988743,-9.17190932067103,0.0
9119,0,0,4,3,1,4,1,0.0,0.0,9.69779140000793,-6.493909400449357,-9.656403773808972,11.937903034333074,-11.937903034333074
9120,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9121,4,1,0,0,0,0,0,9.444299140260867,-9.444299140260867,0.0,0.0,0.0,0.0,0.0
9122,0,0,0,4,1,0,0,0.0,0.0,0.0,9.741139801087163,-9.741139801087163,0.0,0.0
9123,0,0,4,1,0,0,0,0.0,0.0,9.880102720250264,-9.880102720250264,0.0,0.0,0.0
9124,1,0,4,1,1,4,1,-8.78509735339874,0.0,10.774558563200932,-10.67921098137371,-8.377267297886126,11.48584585309196,-11.48584585309196
9125,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9126,1,0,0,4,3,2,3,-12.481924804454621,0.0,0.0,11.206950749424596,10.36154863587832,-10.867852963937443,10.82382214057411
9127,0,4,1,0,4,3,1,0.0,10.415510978397208,-10.415510978397208,0.0,9.679658662238696,9.286554585346236,-10.049351746816338
9128,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9129,4,1,4,1,4,1,0,11.046808052172198,-11.12778058065305,8.390799909990871,-8.390799909990871,9.029989147184422,-9.029989147184422,0.0
9130,4,1,4,3,1,4,3,8.331125397268035,-8.331125397268035,9.305213978885662,7.409725017755136,-9.44510974222091,8.527636188983502,8.518228855958037
9131,4,1,4,1,3,2,1,11.469434747488258,-11.538958821407412,12.113352601092966,-12.12766463377645,10.349893601923675,-9.642705370900124,-10.085733169859772
9132,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9133,3,2,3,3,1,3,1,9.813333408270704,-9.393600941621642,10.538229387175772,10.452781720584479,-11.14453989050014,10.53618577808229,-10.98089377116594
9134,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9135,1,4,4,1,0,0,0,-9.632307783553534,9.535820098410449,11.47311379166711,-11.607717214620278,0.0,0.0,0.0
9136,2,1,4,4,1,0,0,-8.075363842559419,-9.158692412319942,7.960139187946833,11.077006161000568,-11.120334069533916,0.0,0.0
9137,2,1,4,2,1,0,0,-11.68164407656861,-11.015739162441031,12.236998747023163,-11.884709303018768,-11.202612406867212,0.0,0.0
9138,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9140,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9141,4,2,1,0,4,4,1,10.263924731230578,-9.981076742187687,-9.686501008926358,0.0,6.829059806295973,10.227822370095238,-10.260655845908973
9142,0,4,1,0,0,0,0,0.0,10.057545434057326,-10.057545434057326,0.0,0.0,0.0,0.0
9143,2,1,4,2,3,3,3,-11.563398843641597,-11.282949035783066,10.945286884891937,-10.361179082935271,10.36046788609707,9.665432284335457,-6.544650720525084
9144,1,4,2,1,3,1,4,-11.756824828438319,11.265826581082225,-10.482373520484256,-10.507310014117651,8.237101931478472,-9.17190932067103,10.160392173921249
9145,3,3,2,3,3,3,1,7.211756236248148,8.983362702479361,-7.428618468224618,-7.036979519969806,7.975644909287871,9.723757418469136,-10.405123174652978
9146,1,0,4,1,4,4,1,-10.146585304516165,0.0,11.591913694333178,-11.591913694333178,10.098187620012613,10.98325999044905,-11.328739625818278
9147,1,0,4,1,1,4,1,-9.26112207392849,0.0,10.710422149434018,-10.594945974453255,-8.49475312682013,10.285884063014208,-10.285884063014208
9148,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9149,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9150,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9151,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9152,0,4,3,1,1,4,1,0.0,10.811805912858254,11.418470505319402,-11.590559281815985,-10.389523026087472,11.17763504946977,-11.17763504946977
9153,1,4,2,3,2,3,1,-7.662109868911347,9.940039445143354,-9.142932352395421,9.151854383472617,-8.830901314293772,-5.977695239635081,-9.234200342183318
9154,1,0,0,0,0,0,4,-9.131923452516164,0.0,0.0,0.0,0.0,0.0,8.474163363111536
9155,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.697879649352277
9156,4,1,1,3,3,1,0,10.775185175986516,-10.57377219669778,-8.893974826881069,5.06515417295014,7.500408524644108,-8.132327535290818,0.0
9157,1,4,1,0,0,0,0,-8.57411110686555,11.024668016002082,-11.024668016002082,0.0,0.0,0.0,0.0
9158,0,4,1,4,1,0,4,0.0,8.868059330659452,-8.868059330659452,8.221524073360657,-8.221524073360657,0.0,8.470156180242991
9159,0,0,4,1,0,0,0,0.0,0.0,8.656450120332186,-8.656450120332186,0.0,0.0,0.0
9160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9161,1,4,1,4,1,4,2,-10.031459781609591,8.762714461056914,-8.536714515679199,10.319597638474153,-10.171299755722334,9.731804349239008,-8.729050496232235
9162,0,4,1,3,1,3,3,0.0,11.156129148237113,-11.025650664484854,8.434934838428552,-9.053715503786732,7.813888837305913,9.30576745590736
9163,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.796189366680997
9164,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9165,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.654397364779179,-8.654397364779179,0.0
9166,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9167,4,3,2,2,3,3,2,10.191630187237346,10.936391580294876,-10.889628907388206,-10.123889660396959,8.160461990803373,9.41497076928983,-9.862454498634397
9168,4,1,4,1,0,4,1,8.958840785408816,-8.958840785408816,10.942071776904903,-10.942071776904903,0.0,11.013030502662993,-11.013030502662993
9169,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,9.07388518626941,10.200005968312324
9170,1,0,4,3,2,1,2,-7.5568016090061905,0.0,9.361108429115834,9.618192704761487,-9.64259794165508,-9.130997848300007,-4.646322555720736
9171,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9172,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,7.795972845112833,-7.795972845112833,0.0
9173,0,4,1,0,4,2,1,0.0,9.406997156504472,-9.406997156504472,0.0,10.672533282685665,-8.942682465977974,-10.300830863711838
9174,3,3,2,2,3,2,3,10.466356375889477,9.934138359232591,-10.593513982171373,-10.076503409401209,10.302682439065636,-9.128115720719743,9.95629516646936
9175,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9176,3,1,0,4,3,2,1,10.175449245359466,-10.75049308619717,0.0,9.97422145463838,10.805510221499906,-8.771286149432523,-10.956405424280097
9177,4,2,1,4,1,4,1,11.9686019487577,-11.498538149300115,-11.383319555519387,11.105272574728529,-10.964457475741883,11.661596696712795,-11.734200726454327
9178,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9179,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9180,0,0,0,4,3,4,1,0.0,0.0,0.0,6.969432891850636,5.982061586471913,11.40573089569813,-11.421828980226628
9181,0,0,0,4,3,2,1,0.0,0.0,0.0,9.715823501139196,9.625591815222293,-9.667702086912012,-9.675731859339706
9182,1,0,0,0,4,1,0,-8.578118372525516,0.0,0.0,0.0,8.938640702480441,-8.938640702480441,0.0
9183,1,3,3,2,3,1,4,-10.587836306326357,8.369400130807144,8.091017516890266,-8.49854118088748,9.691947812636208,-10.059167169053598,9.886117158410112
9184,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9185,1,0,0,0,0,0,0,-7.439083889200883,0.0,0.0,0.0,0.0,0.0,0.0
9186,0,0,0,4,3,4,1,0.0,0.0,0.0,8.067418193375522,7.292082089647005,10.669896696089628,-10.77260236554941
9187,1,0,0,0,0,0,0,-9.154649273088532,0.0,0.0,0.0,0.0,0.0,0.0
9188,4,3,1,0,4,3,1,10.098187620012613,10.506829755657416,-11.016369348976902,0.0,10.405661425975634,7.275095467189997,-10.448397875815214
9189,3,1,4,1,4,1,1,8.57457702468735,-9.553490245353252,12.398581959349798,-12.398581959349798,8.488914310328726,-8.254848982304031,-6.922993718477613
9190,2,1,0,0,4,1,0,-9.569424744704223,-10.246601948690707,0.0,0.0,10.54285866790742,-10.54285866790742,0.0
9191,3,3,2,1,4,3,3,7.76910508253501,9.458266962416536,-7.102447457489359,-9.773797577185398,10.496683396215431,-6.781032989067175,9.878525370279494
9192,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9193,4,2,1,0,0,4,1,10.524747400127305,-7.451822176511767,-10.477384584268432,0.0,0.0,8.020949206780903,-8.020949206780903
9194,0,0,4,1,0,0,4,0.0,0.0,8.810575942579913,-8.810575942579913,0.0,0.0,9.167206141318324
9195,0,0,4,1,4,1,0,0.0,0.0,11.295345864634445,-11.295345864634445,11.19196098142338,-11.19196098142338,0.0
9196,3,1,0,4,2,1,0,6.465454471456008,-9.230743882510186,0.0,9.44510974222091,-6.985045713513873,-9.3558954983009,0.0
9197,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9198,4,4,1,4,2,1,4,7.839014996215713,9.88160458081655,-10.00350474716243,10.35967099484643,-9.560478458255757,-9.730407700358658,8.09681122717886
9199,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.521595074055718,-8.521595074055718
9200,1,4,1,4,1,3,4,-9.154071321405727,10.243130087266954,-10.159084083613733,9.776385037370341,-9.909475750763137,4.524410269643416,8.946930593285062
9201,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9202,1,4,2,1,4,4,1,-10.636445671893656,11.289995148209277,-9.73142103854639,-11.084039695820312,10.428917592491876,11.61112370221386,-11.878546328874451
9203,4,1,0,0,0,0,0,10.568175816361325,-10.568175816361325,0.0,0.0,0.0,0.0,0.0
9204,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9205,0,4,1,4,4,2,2,0.0,9.479312086863997,-9.479312086863997,9.453477332930209,11.885771758168564,-11.219326678696993,-10.913957143398413
9206,4,1,0,0,0,0,4,8.79634454893064,-8.79634454893064,0.0,0.0,0.0,0.0,11.095735557031672
9207,1,0,0,0,0,0,0,-8.578118372525516,0.0,0.0,0.0,0.0,0.0,0.0
9208,1,0,0,0,0,0,0,-10.552037342624693,0.0,0.0,0.0,0.0,0.0,0.0
9209,4,1,0,0,4,1,0,10.280502317770628,-10.280502317770628,0.0,0.0,10.7913142233236,-10.7913142233236,0.0
9210,0,4,3,1,0,0,0,0.0,8.30604663617565,7.95473712596002,-8.838742676556613,0.0,0.0,0.0
9211,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9212,2,1,0,0,4,1,0,-8.15928593765692,-8.132327535290818,0.0,0.0,9.3558954983009,-9.3558954983009,0.0
9213,2,1,0,0,0,0,0,-9.44607230270288,-9.540301131570489,0.0,0.0,0.0,0.0,0.0
9214,1,0,4,1,4,1,4,-10.632078039513893,0.0,10.29853752244136,-10.29853752244136,8.667863249272914,-8.667863249272914,7.558185772913672
9215,0,4,1,0,0,0,0,0.0,8.490829637918301,-8.490829637918301,0.0,0.0,0.0,0.0
9216,2,1,4,1,0,4,1,-8.473579880271338,-8.654397364779179,7.963476925529927,-7.963476925529927,0.0,10.905439715871879,-10.753860856542579
9217,1,4,2,1,1,4,1,-8.771642271168997,9.86374481126272,-8.669612096147896,-9.356441550545494,-7.919240323081783,8.633817984307157,-8.705565250664549
9218,4,1,1,1,1,0,0,12.952317545044632,-12.588239813209011,-11.412169378415285,-10.337539371111188,-8.91453684235082,0.0,0.0
9219,1,4,2,1,4,3,2,-11.111165630792879,11.136961378664354,-10.641789255793435,-10.196758436944778,10.088945420778717,9.258733639962953,-9.12916923881218
9220,4,3,1,0,0,0,4,8.6712015771173,7.223600611902067,-8.882241982331143,0.0,0.0,0.0,9.357808380400247
9221,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9222,1,0,0,4,1,0,0,-9.777951648419874,0.0,0.0,8.673411445026534,-8.673411445026534,0.0,0.0
9223,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,0,0,4,1,0,0,0,0.0,0.0,9.414043379782065,-9.414043379782065,0.0,0.0,0.0
9225,4,1,0,0,0,0,0,9.141140909433616,-9.141140909433616,0.0,0.0,0.0,0.0,0.0
9226,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9227,2,2,3,1,3,2,4,-9.9793354386647,-9.30351250087699,10.727280434016299,-10.944880866439073,9.150830158959453,-9.608157302544019,11.677122740933331
9228,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9229,0,0,4,1,0,0,0,0.0,0.0,11.769799148197567,-11.769799148197567,0.0,0.0,0.0
9230,0,4,4,2,3,1,4,0.0,8.868059330659452,9.609657633628657,-9.221004700919398,9.825592688303983,-10.322282448396473,9.70307122963214
9231,4,1,3,2,1,0,4,11.411451001404457,-11.012542124170668,8.444973152002856,-10.034063298051606,-9.35734138592872,0.0,8.905872563444053
9232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9233,1,4,1,4,2,1,4,-9.271171459295404,8.308549148846902,-8.308549148846902,10.142410097163172,-8.023954178486017,-10.014374731985658,10.22839436057574
9234,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9235,1,4,2,1,0,4,1,-10.183397860418262,10.257813015373115,-8.805256855228475,-9.991322967659652,0.0,10.84400121392318,-10.570485665064332
9236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,4,4,1,4,1,4,1,8.825327763363672,10.320998208690453,-10.523175801865806,12.657502636320944,-12.61547928648116,11.791521020618857,-11.88485988036772
9238,0,0,4,1,0,0,0,0.0,0.0,11.303644564716542,-11.303644564716542,0.0,0.0,0.0
9239,4,1,0,0,4,1,4,6.880299005479831,-6.880299005479831,0.0,0.0,10.32929084882933,-10.295598469561302,8.462259968772935
9240,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9241,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.504013787158078,-9.504013787158078,0.0
9242,0,0,4,4,1,0,0,0.0,0.0,9.565947925234134,10.24080863695494,-10.652382820660726,0.0,0.0
9243,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9244,4,3,2,4,2,3,2,11.080771067398821,10.149779661780775,-10.85844994302877,11.648929519706714,-9.228799333881001,9.205494721394976,-10.224409055024806
9245,4,3,3,1,4,1,4,9.3642630275193,8.175637758347023,8.226363747954418,-9.849746156660734,10.960040631680606,-10.960040631680606,10.625741033888717
9246,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9248,4,4,1,2,3,1,4,11.449998262938708,12.533801682463059,-12.63379264272397,-10.491877409554537,11.086864476352625,-11.473390282176842,11.168595838810612
9249,4,1,4,3,4,2,2,11.010713818676523,-10.839646750996677,11.33376315398511,-5.84661314854724,12.896453199116985,-12.67940274453123,-11.667786501676325
9250,1,0,0,0,0,0,0,-7.8649643249611945,0.0,0.0,0.0,0.0,0.0,0.0
9251,4,1,0,4,1,4,2,11.697365168899601,-11.759045477428744,0.0,10.85624186056612,-10.85624186056612,8.68003623299402,-5.798181480757328
9252,3,1,4,1,4,3,2,8.541661347553514,-10.163972740250305,10.245546825350532,-10.245546825350532,10.387857344946983,10.367170077531568,-10.350357679783972
9253,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.11757789822951
9254,0,4,2,1,4,4,3,0.0,11.789550389962614,-10.675480735416087,-11.391736568033489,9.19487352234913,10.264686328344437,10.257424322692827
9255,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9256,0,4,1,0,0,0,0,0.0,7.838693349439234,-7.838693349439234,0.0,0.0,0.0,0.0
9257,4,2,1,0,0,0,0,9.553490245353252,-8.792940082519486,-8.923621570131285,0.0,0.0,0.0,0.0
9258,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9259,0,0,0,4,2,1,0,0.0,0.0,0.0,8.758740770409661,-8.149040532688776,-7.974888080207235,0.0
9260,4,2,4,1,2,4,2,9.26812781896715,-8.618533446285458,9.855525442777294,-9.784102136262815,-7.819655369249685,9.565934895844373,-8.651314410056715
9261,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,4,1,2,4,3,1,1,13.179159582212538,-13.188423390030147,-8.960249530170906,11.902703739442353,12.69193568563581,-12.95416590345712,-11.203178670811397
9263,4,1,0,0,4,1,1,10.703577196029856,-10.703577196029856,0.0,0.0,11.19410228037902,-11.047068873006662,-9.204491333442954
9264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9265,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9266,4,1,4,1,4,1,0,8.448100888126099,-8.448100888126099,8.656450120332186,-8.656450120332186,7.978225834827418,-7.978225834827418,0.0
9267,0,0,4,3,3,1,0,0.0,0.0,8.567635070512416,8.586511967617163,7.611029102573035,-9.444299140260867,0.0
9268,0,4,2,1,4,2,1,0.0,10.359247874065431,-9.022241652163364,-10.054624365511579,8.82246695218079,-7.914875340448958,-8.30604663617565
9269,0,4,1,0,0,0,0,0.0,8.697127785926972,-8.697127785926972,0.0,0.0,0.0,0.0
9270,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9271,1,4,1,1,0,4,1,-9.659632074719646,10.40761778167722,-10.215720784892143,-9.059632789806301,0.0,10.55698547966061,-10.506142875356684
9272,1,4,2,1,4,1,0,-8.0640803409117,9.487033545138605,-8.217858660083298,-9.157156860088541,9.28540721403618,-9.28540721403618,0.0
9273,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.537717404392595,-10.537717404392595,0.0
9274,4,1,0,4,2,1,0,10.954178635691921,-11.018923580387659,0.0,8.838899787053982,-8.269730002010359,-8.004534237984343,0.0
9275,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9277,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9278,4,1,1,0,0,4,1,11.074662063831381,-10.749875860525352,-9.866499220647613,0.0,0.0,8.86662993930277,-8.86662993930277
9279,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9280,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9281,4,2,3,2,2,4,2,10.590252471257328,-8.958179581727386,11.134167015538045,-10.07738566710217,-10.839693321462287,11.322779363678682,-9.997820150087572
9282,4,1,0,4,1,4,1,11.038169799925472,-11.038169799925472,0.0,10.13821738433923,-10.13821738433923,9.224692029026096,-9.224692029026096
9283,2,1,4,2,3,1,3,-10.708437742363405,-10.221815394412321,9.94279820389071,-8.695896590047171,9.675342337915332,-10.2658812818505,8.342449606217832
9284,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.504013787158078,-9.504013787158078,0.0
9285,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9287,1,4,4,2,2,1,0,-8.399028621390727,7.83468691110777,9.522234111712862,-9.000844791553769,-8.137812082196204,-8.446015829040034,0.0
9288,2,3,1,4,1,0,4,-9.092746492865961,9.170177722909791,-10.132891760406524,8.578118372525516,-8.578118372525516,0.0,9.167206141318324
9289,3,1,0,0,4,3,2,11.064452372786464,-11.570627961804037,0.0,0.0,9.961227805886272,9.255417439578924,-9.284649272938314
9290,0,4,1,0,0,0,4,0.0,7.6925728847807395,-7.6925728847807395,0.0,0.0,0.0,9.565947925234134
9291,3,3,1,4,1,4,4,8.588353137976226,8.753809627388613,-9.800700272084407,9.63994355923265,-9.63994355923265,6.806581621194035,9.6708046716938
9292,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9293,1,3,3,2,3,3,3,-11.872866203142632,8.093031990224938,10.789766103597561,-10.56203567020878,9.733924473070548,9.006196866599913,10.70415948423837
9294,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9295,1,0,0,0,4,2,1,-10.036588968563846,0.0,0.0,0.0,9.68269337641005,-9.25518762481555,-8.626935677359466
9296,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9298,0,4,4,1,0,4,1,0.0,7.789522979862628,10.785701623319815,-10.83445082779975,0.0,7.838693349439234,-7.838693349439234
9299,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,6.880299005479831,-6.880299005479831,0.0
9300,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,4,1,0,0,0,0,0,8.958840785408816,-8.958840785408816,0.0,0.0,0.0,0.0,0.0
9302,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.30604663617565,-8.30604663617565
9303,2,2,1,4,3,2,1,-10.354190817285163,6.8250867572216105,-9.61670214599364,9.954221729052263,9.485895887624066,-10.114470871010447,-9.160693214652827
9304,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9305,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.199792450122539
9306,4,1,1,0,0,0,0,9.769699557274812,-9.505848452474492,-8.308549148846902,0.0,0.0,0.0,0.0
9307,0,4,1,0,0,4,1,0.0,8.116229521770853,-8.116229521770853,0.0,0.0,10.196545384351227,-10.196545384351227
9308,4,1,0,0,0,0,0,10.59286780159312,-10.59286780159312,0.0,0.0,0.0,0.0,0.0
9309,4,1,3,1,0,0,0,9.942709640263589,-9.6237498284606,7.095355126202139,-8.837353023943407,0.0,0.0,0.0
9310,0,4,4,1,0,0,4,0.0,9.406997156504472,10.428142516857639,-10.73573939963837,0.0,0.0,8.474163363111536
9311,2,1,4,3,1,0,4,-4.518546025201975,-6.880299005479831,7.558185772913672,5.3512567642922235,-7.662109868911347,0.0,6.8655602773400375
9312,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,7.978225834827418,-7.978225834827418,0.0
9313,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9314,1,0,0,0,0,0,0,-12.570909715479592,0.0,0.0,0.0,0.0,0.0,0.0
9315,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9316,2,3,1,4,1,1,4,-8.325590952182699,10.099036080474233,-10.706220395393512,11.059513661458203,-10.733277602771496,-9.780748765356563,9.406200844607914
9317,0,0,0,4,3,2,1,0.0,0.0,0.0,8.537304218754803,8.438063217560147,-8.836370712404968,-7.951979799879565
9318,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.115918342063216
9319,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9320,1,0,0,0,4,2,1,-9.642705812406538,0.0,0.0,0.0,10.00607630210411,-9.620485863337183,-8.86662993930277
9321,0,4,2,1,0,0,0,0.0,11.516127562798081,-11.03510593575402,-10.553422193519697,0.0,0.0,0.0
9322,0,0,4,1,4,1,4,0.0,0.0,10.404346167134342,-10.404346167134342,10.193494058530439,-10.193494058530439,10.235290691320442
9323,4,3,1,4,1,4,1,8.314600110321818,9.277821621425415,-9.601040636877668,8.758740770409661,-8.758740770409661,11.093174842487727,-11.044198934341516
9324,3,4,1,3,3,3,1,9.537467404767051,11.66178065574314,-11.661604048679166,8.229834215531064,9.631106250128074,10.487761179255335,-11.364082809178562
9325,2,1,0,0,0,0,0,-7.860949105299968,-8.894310837250286,0.0,0.0,0.0,0.0,0.0
9326,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9327,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.502130273025672
9328,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9329,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330,4,1,4,1,4,4,1,10.85850358703928,-10.929332868374093,9.060745626647945,-9.060745626647945,8.2633197061045,9.773749975014542,-9.973221969692931
9331,2,2,2,1,4,2,4,-11.512007551909544,-11.340851676018149,-10.786197597000058,-11.599846673058542,11.150380084117218,-10.522205024694422,12.192428706769176
9332,4,3,3,3,2,2,2,10.807753335878958,8.418134039630878,9.22564084247261,7.741035392086792,-9.093259104683618,-10.799223038419678,-8.418293846417464
9333,3,2,3,3,3,2,1,10.031983691616736,-7.953279377120566,10.818164607814612,10.010597729487348,11.15291873914694,-10.061705438578258,-11.840568070332788
9334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9335,1,2,4,1,0,4,1,-11.939707693486612,-8.925012095485302,9.486145866934578,-9.809010569939849,0.0,9.119342466095366,-9.119342466095366
