CUSTNO,Monetary_의류/이미용_중가_증감여부_q2_q1,Monetary_의류/이미용_중가_증감여부_q3_q2,Monetary_의류/이미용_중가_증감여부_q4_q3,Monetary_의류/이미용_중가_증감여부_q5_q4,Monetary_의류/이미용_중가_증감여부_q6_q5,Monetary_의류/이미용_중가_증감여부_q7_q6,Monetary_의류/이미용_중가_증감여부_q8_q7,Monetary_의류/이미용_중가_q2_q1_로그변환,Monetary_의류/이미용_중가_q3_q2_로그변환,Monetary_의류/이미용_중가_q4_q3_로그변환,Monetary_의류/이미용_중가_q5_q4_로그변환,Monetary_의류/이미용_중가_q6_q5_로그변환,Monetary_의류/이미용_중가_q7_q6_로그변환,Monetary_의류/이미용_중가_q8_q7_로그변환
9355,1,4,2,1,3,2,4,-12.694962040130378,13.079735990903957,7.286786033650309,-12.967231687472824,10.438681361925266,-10.78484633384356,11.143786518981713
9356,3,4,1,4,4,1,4,10.072576640752974,12.209635252349939,-12.445914704156475,11.787420783717373,12.653226911303394,-12.76332616343936,12.774455678446875
9357,3,3,2,4,1,2,3,13.048238077828103,12.251880854595871,-13.386800879786199,13.882701461709907,-13.906431958802154,-12.474519750823987,12.654398223608124
9358,4,2,2,3,3,4,1,12.43755190049122,-11.408274561641987,-10.47635184323318,9.767818540902343,11.968081524529962,12.830868900258231,-13.297001249945414
9359,4,4,1,3,4,1,1,11.524637833241066,12.452718493920766,-12.77597712897913,9.359633692035581,12.915102194132333,-12.787664109511054,-11.006045019633413
9360,1,4,2,4,1,0,4,-12.360337222930026,9.352404706151482,-7.374650759981137,11.717360546421975,-11.795202865248141,0.0,10.047477483350368
9361,2,2,3,1,3,4,1,-14.685909057805949,-14.050797427428597,14.23601116779913,-14.932018040628336,12.789995851714794,15.523111212669175,-15.1851252122742
9362,1,4,1,1,4,1,0,-12.62748227128927,12.777888135362215,-12.663602949448327,-12.319908118712995,10.636488449592283,-10.636488449592283,0.0
9363,1,2,1,0,4,1,3,-15.09085854271546,-13.249232705573833,-13.88471296261449,0.0,14.781957761475745,-14.625811217961228,12.130047217526272
9364,2,4,1,4,2,1,3,-10.923409969440604,13.5611734829856,-13.513609819581374,13.481351527916251,-11.149561535466125,-12.976458588432951,10.382785456942859
9365,4,2,2,1,0,0,4,11.694835719221379,-11.403488112258088,-10.55572144798048,-11.44780647883815,0.0,0.0,12.118512937151161
9366,4,2,1,4,4,1,4,12.560891317626746,-10.952587263793596,-12.443792163158774,11.18231407512812,12.644127312753934,-12.96484694125665,11.88481106242476
9367,2,1,2,3,3,2,3,-13.728099541495087,-14.172303930011804,-12.705102405718712,11.500519771739175,13.027071004206096,-11.849625575412043,13.641866937430944
9368,4,3,1,4,3,3,1,12.451372313771795,12.943952996126368,-13.654607528380488,13.440628908837958,11.644291067679426,12.318314391501337,-13.756839985237399
9369,4,2,1,2,3,1,4,15.392871854205886,-14.707517941597454,-14.550767312717129,-12.992024963530731,14.046588856712964,-14.599371626235769,13.967269242979524
9370,4,4,2,3,1,4,1,13.185909010298397,13.583573950128166,-12.314631899362988,10.958736734703152,-13.808447084164156,13.874679173878581,-13.675751742421976
9371,4,1,4,1,0,4,4,11.936895376977196,-11.936895376977196,12.316122207866856,-12.316122207866856,0.0,11.87616412009292,12.05530530203779
9372,4,1,0,0,0,0,0,11.771272597314582,-11.771272597314582,0.0,0.0,0.0,0.0,0.0
9373,2,4,2,2,3,3,1,-11.797968143906239,15.093189104319173,-13.84311275531535,-14.59791647717323,14.454572116761234,14.227518151337652,-15.408226798324238
9374,4,3,2,2,1,4,1,12.871977639064403,12.987209111105484,-12.444258817841495,-12.558346201864609,-12.598726134890699,14.41263133278907,-14.19669048887903
9375,3,4,1,1,3,3,4,12.460105975334825,14.916510699792916,-14.749673102813803,-13.853698313850911,11.670918989415476,11.64365466077541,14.1587683739206
9376,2,4,1,4,2,1,2,-10.5013240520535,11.438443715178037,-11.625493441812994,10.662156772494601,-9.802184684608436,-10.716010358663297,-7.886904622100595
9377,0,0,4,1,0,0,4,0.0,0.0,11.944310637328062,-11.944310637328062,0.0,0.0,10.554277871966203
9378,1,3,1,4,4,1,4,-13.868226345625322,11.563600527240789,-12.402712739375339,11.012936851279871,13.098086857820054,-12.707827748212791,12.871988519274462
9379,3,2,2,4,2,3,2,11.820163839765938,-13.117445469948873,-10.248719082377345,14.045388463855492,-12.383156351431206,10.724443096116083,-13.333817812987965
9380,4,2,3,1,0,4,4,11.186717875486634,-9.92159759047232,10.574491042435659,-11.417779527384903,0.0,10.110746289563997,11.140942575255872
9381,2,4,2,3,1,4,1,-10.687303153802679,13.773748904687812,-12.87796222410629,12.157658852586023,-13.278241239555738,12.64553395309714,-12.831922996019644
9382,4,1,3,1,0,4,4,11.607420499188072,-12.133034758325504,9.451289636635394,-10.558285789037065,0.0,9.926325481377047,10.597950959585575
9383,0,4,2,4,3,1,2,0.0,9.999525435673629,-7.600448514478986,12.16504396940938,12.111194242453438,-12.623503824183894,-10.505747399755398
9384,4,3,1,4,3,4,2,12.722967911982842,12.010711274979855,-12.87794458367484,13.080667567815288,13.498674494355985,15.186792794067452,-14.27807532952468
9385,2,1,2,1,4,1,4,-12.020140809243415,-12.561309977332026,-8.926735526171214,-10.30983175665487,10.248469792041334,-10.248469792041334,9.25640210153085
9386,1,4,1,4,4,2,2,-13.221792424961235,13.02076757501496,-13.02076757501496,13.788788631528002,14.158563271487292,-12.254084321632451,-13.841252787356604
9387,4,2,3,1,4,2,3,14.15535598873182,-12.189161888854443,14.006876358147855,-14.768436376123722,14.518943153114307,-13.513988917135359,11.406433181044743
9388,4,2,3,3,3,2,3,15.259265739938266,-14.16485210453441,11.875827171892311,14.670260634907386,14.003102619307958,-14.862818782831937,15.626014093443429
9389,3,3,2,3,1,4,1,13.412424303069612,14.411355424127029,-14.061930649433286,13.616127909995859,-14.931721210031982,14.175401789633453,-14.36757297708747
9390,4,4,1,1,4,1,1,10.923938733046406,11.999794402918045,-12.273242734770745,-10.53808361186928,10.319926313837973,-9.770556758221744,-9.458879423228256
9391,1,4,1,1,4,2,4,-12.077493857647942,13.028480521370858,-13.11005017572369,-10.044138726883585,11.723290241148076,-10.43581300201016,11.786952106558214
9392,1,4,1,4,4,1,4,-11.947205879533112,11.841263405456973,-12.03067202702462,11.266872490500063,13.073841689720906,-12.915647343390761,13.232159660551304
9393,1,4,1,4,1,4,1,-10.71659105135154,12.026566506015495,-11.985783580461053,10.754672465052163,-11.026404847768507,9.79099121624222,-9.79099121624222
9394,0,4,3,4,3,2,4,0.0,10.850152983223907,9.470860376909044,13.29156509281311,10.959994835127272,-12.630612841024705,14.233939498182297
9395,1,3,1,1,1,4,4,-13.814102534893136,10.562192728747096,-12.775397045755936,-11.90330989842335,-11.313664711085657,11.301445580975564,11.454930778863403
9396,2,3,2,3,4,2,2,-13.709332708432832,10.90593452143662,-12.953278203823661,12.008239566915076,14.948386392096232,-14.142850987836145,-14.038675994955577
9397,2,4,2,1,1,3,1,-12.67892043221931,15.006080964744262,-14.610102823112015,-14.92251297073119,-12.278036927740548,11.3898274426075,-12.532479909259637
9398,4,1,2,1,4,1,4,15.502795869548525,-15.451629410662674,-13.714018798439264,-13.462426565244389,15.475033325543658,-15.115120261216441,14.780830516122375
9399,1,0,0,4,1,0,0,-11.430749096725743,0.0,0.0,10.619274273172604,-10.619274273172604,0.0,0.0
9400,1,3,2,2,2,4,4,-14.276901463705578,11.565323180610482,-7.288357751559476,-10.670980416553938,-11.913297179471776,12.908056936420234,13.99887603726889
9401,0,4,1,0,0,0,0,0.0,10.533589126332059,-10.533589126332059,0.0,0.0,0.0,0.0
9402,1,4,2,3,1,1,4,-14.961192204398209,15.098943336577525,-14.42452824393837,13.225867841308672,-14.78255689846176,-14.436966694211364,12.907730969064172
9403,3,1,3,3,2,1,1,14.664695984263622,-15.244074648360495,13.774041363423127,12.950894334743861,-13.861919139980188,-14.418506274945319,-13.007457211329255
9404,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9405,1,4,1,0,0,0,0,-10.178013269043726,11.515263426398906,-11.515263426398906,0.0,0.0,0.0,0.0
9406,3,2,1,4,2,4,1,12.320579329365684,-12.00016298071466,-12.69965921000347,12.686211094696196,-11.594428922933503,14.401970044275602,-14.237080365477336
9407,4,4,2,1,4,3,2,12.510445774515508,13.769275160289586,-11.086272700726289,-13.86458120645188,13.26824008795194,13.19454505584563,-12.492914304142602
9408,1,4,3,1,1,3,4,-11.914059426051962,12.839716506016263,11.648216251197063,-13.01739199304325,-11.289860602839045,11.076475440102184,12.840155790133236
9409,2,2,3,4,1,4,1,-11.227539842610836,-11.6661540026621,11.076540554778228,14.201079329132382,-13.742462259061897,13.685487793316902,-14.322085030400833
9410,3,1,0,4,3,2,2,11.011650923939657,-12.373136743771504,0.0,13.18497386615101,11.30208014102618,-11.909340746943668,-12.256919745235056
9411,4,3,1,1,4,4,2,11.45019313654624,11.364624295439734,-11.61936635183882,-10.604767856128506,10.439220817631222,12.695472874770768,-11.44159332673328
9412,4,1,1,4,4,2,4,12.106774899415067,-11.921898863851201,-11.38431407621599,9.926151532684278,10.869420875062636,-10.446137367085539,11.48944213536815
9413,3,2,2,4,1,3,3,12.293965722572148,-11.995479396475487,-12.547387971999568,13.944570048638353,-13.86422531584338,11.753863561479967,11.907285312162442
9414,4,1,1,4,3,2,1,13.405428350069599,-13.358731142425464,-11.003582770445949,12.631808306913548,10.202335712734868,-10.83816069541996,-12.550306454878584
9415,3,3,1,3,4,1,4,12.812162450116674,12.773972767158142,-13.770298493180263,12.738160035718073,13.903318937147308,-14.439184667526888,15.099680465814359
9416,4,2,2,3,1,4,1,11.394755907500247,-10.84598648842704,-10.912815375425668,10.974489298834989,-11.614741536372991,11.848405046206603,-11.620316754730682
9417,1,4,2,1,4,1,4,-13.553641136616326,14.147591112453506,-13.431339456579597,-13.420395765220878,14.72400766561128,-14.55588558205277,14.447531605284773
9418,2,4,1,3,3,1,1,-13.780441053302834,14.170736075720525,-14.622127501303094,12.953283896148541,12.255318830422882,-13.51232840796855,-12.861093673327538
9419,3,3,1,3,3,2,3,13.7113129795273,14.495677237497537,-15.012740377097805,13.632563136485139,12.152408987064163,-13.919722718072128,12.974392102203005
9420,2,2,3,2,2,4,1,-12.743330927560635,-13.436976822849928,11.8918002068613,-10.362829094327747,-12.718121235246956,14.053964888110983,-14.220332249903205
9421,3,1,4,1,3,3,2,13.66390501292009,-15.776440703202324,16.179088350938667,-16.221551248394185,14.752884441408396,15.333088948107653,-15.478564516773321
9422,1,0,0,4,4,4,1,-12.790744120772708,0.0,0.0,10.705864774674696,11.326361048161795,13.649636488858945,-13.789934437052773
9423,1,4,4,2,3,2,4,-11.361151068312683,11.296340789928642,12.40763528608544,-11.362033805908338,11.198175517296132,-11.788217766167545,12.26926476963277
9424,4,2,1,3,1,1,0,13.089201331327844,-11.221189733337267,-12.86998063888905,11.175824843218482,-11.537522797569467,-10.319926313837973,0.0
9425,4,1,4,3,1,3,2,15.291137643909567,-15.419550260958884,15.425102631935411,13.855533878479276,-15.28263853667674,14.820421060416386,-14.649562013079654
9426,4,2,1,0,4,1,0,12.766730899758475,-11.61539077610983,-12.386626668230704,0.0,10.17151158383292,-10.17151158383292,0.0
9427,2,2,2,3,2,1,1,-12.237374316594009,-11.462386840157919,-11.91027313976132,12.55182018876098,-12.743330434972512,-12.517386978390288,-11.669218401216948
9428,3,3,3,3,1,1,4,12.90723069423042,13.532460945396277,13.335595003079321,14.007737855317554,-14.657340831822706,-14.152827633566506,13.414596223116947
9429,4,1,4,1,0,0,4,10.029953835473528,-10.029953835473528,9.642034022419574,-9.642034022419574,0.0,0.0,10.227010281851904
9430,3,1,3,3,4,2,3,12.5686341222727,-13.681202754977738,12.231215782518541,12.15544009496843,14.64881260097675,-12.713412436804594,13.673970428941328
9431,2,3,2,2,4,3,4,-10.931611808658015,10.061703374783841,-12.297572340637164,-12.586144541653363,13.182811009301437,13.456131962425163,14.46480292531618
9432,3,3,3,2,3,2,2,14.289153259283287,14.04709075613575,13.154679840806349,-13.256785792377565,14.312772630274237,-14.509319371281459,-13.183132587547988
9433,2,2,2,1,4,4,2,-11.082622633090136,-11.498182279522595,-12.582248909564477,-13.423358266241225,12.888690862412737,13.16348430170531,-12.599201529868399
9434,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.660711456055225,-9.660711456055225,0.0
9435,4,1,1,4,3,1,3,15.003822665572375,-14.963383684077959,-12.789276602316967,13.966610161548836,13.112826823920047,-14.071489003200695,11.432402285849436
9436,3,2,1,4,1,4,1,11.878210187525715,-12.836329072050304,-14.029978143044012,13.599984993408022,-13.762477719553791,12.862833208426224,-13.130797064947824
9437,4,1,1,2,4,2,2,14.396750409898173,-14.357624546129884,-11.048234718327087,-8.425436559347343,13.357258173669083,-12.581431014525952,-11.230931133997421
9438,4,3,1,4,2,4,2,13.145265239548149,12.24228501537451,-13.799447090853368,14.568599858423955,-13.639579455277326,14.507889716604515,-13.204309847388583
9439,3,3,1,3,3,3,2,13.537440632621882,11.789953189978684,-14.496868510077404,13.360036015490973,12.814415945124308,14.36320593115987,-13.811304501695423
9440,2,2,3,2,2,3,2,-14.91660260552605,-15.704606333017296,14.420774325107587,-13.511436963887494,-14.792899534970681,14.102732388743824,-15.48029058844259
9441,4,1,4,2,4,1,4,10.667982969125587,-11.09505009914232,12.132329985942873,-11.455943446055251,12.153525755673112,-12.587033326314405,11.136010718310876
9442,1,3,3,1,3,4,3,-14.574723946947115,13.394866804798012,12.870159494874283,-14.503830926308645,12.41501180493888,13.64082852214341,12.930729117589653
9443,3,1,3,4,1,3,3,13.450428520173226,-14.582913966447101,13.708786288027815,16.187544509897684,-16.238001541908428,13.650451465682728,14.16372160479239
9444,4,1,4,2,4,1,3,13.912166969437088,-13.825282073700238,13.688075400172165,-11.684013260447635,15.01842433706627,-15.056446529233742,10.810147517253869
9445,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.347137992274021,-10.347137992274021,12.496141529780944
9446,2,3,1,2,1,0,0,-11.64674426381082,12.3353209739863,-13.299020578090929,-6.012959787761098,-9.879873095464504,0.0,0.0
9447,4,1,1,3,2,1,1,14.336306545344536,-13.965885398969757,-13.366351862892943,12.721597728565147,-12.58980127618925,-13.084607036178841,-10.493843532642924
9448,4,2,1,4,1,4,2,13.205310216735423,-12.382023082568274,-12.701678485228962,13.163836741680688,-13.086320973265234,12.006860090327367,-10.993021646740525
9449,4,2,1,4,1,1,0,12.39415319114577,-10.201144553720093,-12.275846574090952,12.81421326450687,-12.340487197622823,-11.83956465996406,0.0
9450,2,1,0,4,2,3,1,-11.732162329256278,-11.914749289707748,0.0,12.215541269026206,-9.433240462897473,12.057905180829245,-12.226435658612903
9451,1,2,1,4,1,4,2,-13.989767865079873,-6.962646089193424,-12.655484327047843,13.287779887325875,-13.281306600358558,14.26580555511554,-11.969380899443847
9452,4,1,4,2,1,3,3,14.365184240387293,-14.244788158503463,16.041583651190184,-11.64670496832414,-15.923138576149933,14.392536566710048,15.015125005568652
9453,4,1,0,0,0,0,0,10.643997691889338,-10.643997691889338,0.0,0.0,0.0,0.0,0.0
9454,2,4,1,3,3,1,2,-12.855149162827276,14.711596288286072,-15.023636982462557,14.06191159095832,11.995329430590326,-14.21167026673528,-13.391416850984111
9455,1,4,4,3,1,1,4,-12.345693137159932,9.987691518758385,12.167467259226068,12.09694210264653,-12.793959687408439,-10.418363295751643,10.797297166749916
9456,0,0,4,1,0,4,1,0.0,0.0,9.131251691602575,-9.131251691602575,0.0,12.753518219637545,-12.753518219637545
9457,2,4,1,4,2,2,4,-11.727301771767085,13.298760525128168,-13.227265176485552,14.344015781282895,-13.574795516192825,-12.643501874451088,14.115155042494912
9458,4,3,1,3,4,1,1,14.18654918919825,12.559490249745876,-14.19465910746213,11.857234287974704,13.922070635338216,-13.924422945176834,-12.996902251184999
9459,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,13.015593674411056,-12.112955641402161
9460,4,2,3,2,3,1,3,13.576557357586486,-12.521364956258791,12.434716467160792,-13.158754431555142,13.52501652027439,-13.901083310170552,11.63029231701269
9461,0,0,4,1,4,1,0,0.0,0.0,13.07789198815447,-13.07789198815447,9.943365291993711,-9.943365291993711,0.0
9462,0,4,1,1,4,3,1,0.0,11.994586583990868,-11.66524385253119,-10.723796264861111,12.747745903307704,12.17981468696645,-13.196713372549793
9463,1,2,3,3,4,3,1,-13.618494542234542,-11.940576336946991,10.696231446749168,10.995858107143697,14.783062267814215,12.675640376946767,-14.506427104722826
9464,4,1,0,4,1,1,4,9.245228846878405,-9.245228846878405,0.0,11.952669199063802,-11.561996730041844,-10.823818444229499,9.21128607385456
9465,2,4,2,3,2,3,2,-11.648805730719877,14.351838658378925,-14.224061283239246,13.605882360366227,-11.440172997090876,12.528006626948715,-13.540225151453262
9466,2,3,2,3,2,2,2,-13.22437370189406,12.894684929650518,-13.541984755987851,13.557432880038458,-9.520008308269867,-12.74856473626891,-10.698521671372609
9467,2,2,4,2,3,3,2,-12.848205799166594,-12.303967034669435,15.241462562385129,-14.679127469000779,14.632847548947671,14.100432517968228,-13.928607292867593
9468,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9469,1,4,4,1,2,2,1,-12.858068385864472,12.495313097776936,13.738079840647137,-13.998656675593484,-9.894553616590803,-9.484204333492444,-11.27522444121874
9470,0,4,1,0,0,4,1,0.0,11.800031816293076,-11.800031816293076,0.0,0.0,11.263951848584709,-11.263951848584709
9471,0,4,3,2,2,1,4,0.0,11.510082119483648,10.936440078009108,-10.5477534012456,-10.368520838474442,-11.361764447732543,11.578559498027456
9472,1,4,1,0,0,4,1,-8.27063994116325,11.11752523758146,-11.11752523758146,0.0,0.0,12.21227407614045,-12.21227407614045
9473,3,2,2,3,3,2,1,14.041249167659593,-13.576131974361681,-13.53912470178684,13.642393833661858,13.130748663080105,-14.000453628512151,-14.008928724567289
9474,4,1,1,4,2,2,4,14.748608749542635,-14.758626281322302,-12.890682845793268,15.06121844928901,-13.865286344764987,-13.86193888036193,14.6940395527649
9475,3,2,3,3,1,3,4,11.37220520180867,-11.266828179859749,10.353880764095557,11.518579063897384,-11.954551351553603,10.172362912322267,12.54342779042198
9476,1,4,1,1,4,1,4,-13.671758851970726,13.747251047513267,-14.08724594651403,-12.084357193045916,12.274146944578172,-12.301582718771668,12.404963234625095
9477,1,3,3,2,1,4,1,-12.621277091727624,11.327934124844344,11.255788661525905,-8.655347492842454,-12.91466651255985,12.951966967951934,-12.672824990148506
9478,4,1,4,1,4,4,3,12.046660280123314,-11.822913743579909,13.683786641736077,-13.722046767877456,12.339845463459298,13.060961515843564,11.902001359826397
9479,2,1,4,2,1,1,4,-13.83205650253043,-13.925143954472723,14.142688424649643,-11.491386195397883,-13.645341233418065,-12.691273494371893,12.598530071575581
9480,1,3,1,4,1,4,1,-14.789186440051242,10.633803121523083,-13.315050206411087,13.533428255102935,-13.668727315974522,13.294020836481868,-13.410345106701183
9481,2,4,1,4,2,1,3,-13.427110560474453,15.853423466796725,-15.9115232650234,15.41876505027437,-14.692263513930733,-14.562746266127983,13.823614930445597
9482,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9483,4,3,2,4,3,1,2,12.39371982348726,10.166183575804615,-11.677864695943375,12.842143884360851,13.248053629424334,-13.705618154036305,-10.654357292238211
9484,1,3,4,2,2,3,2,-14.491040198555783,13.156523435541759,15.279163601958931,-14.57545042257428,-14.37702804058288,13.77713638206673,-13.572223000033507
9485,3,3,1,4,1,3,4,12.231992852516834,13.29499469277851,-13.662943097006865,14.211121904827886,-14.470097592377686,9.961936236498136,13.812673294665
9486,4,1,2,2,4,1,4,14.601003379049168,-14.471147058802284,-12.350006765301835,-12.154897675871174,15.426034219026572,-15.639006920255365,14.891863055552019
9487,1,3,3,3,3,2,2,-12.796391330628733,10.242196358554608,10.687944918645746,13.02477191150049,12.904662548069089,-13.29750564642765,-12.050689984761062
9488,0,4,2,1,4,1,0,0.0,10.85516542803925,-8.760612741758697,-10.723796264861111,11.440120411549572,-11.440120411549572,0.0
