CUSTNO,Monetary_교육문화/아동_중가_증감여부_q2_q1,Monetary_교육문화/아동_중가_증감여부_q3_q2,Monetary_교육문화/아동_중가_증감여부_q4_q3,Monetary_교육문화/아동_중가_증감여부_q5_q4,Monetary_교육문화/아동_중가_증감여부_q6_q5,Monetary_교육문화/아동_중가_증감여부_q7_q6,Monetary_교육문화/아동_중가_증감여부_q8_q7,Monetary_교육문화/아동_중가_q2_q1_로그변환,Monetary_교육문화/아동_중가_q3_q2_로그변환,Monetary_교육문화/아동_중가_q4_q3_로그변환,Monetary_교육문화/아동_중가_q5_q4_로그변환,Monetary_교육문화/아동_중가_q6_q5_로그변환,Monetary_교육문화/아동_중가_q7_q6_로그변환,Monetary_교육문화/아동_중가_q8_q7_로그변환
11093,4,3,1,2,4,3,3,11.484232691529249,11.16457108993478,-12.026112171577278,-9.401946803693402,10.919172388054593,10.874354450917048,10.662387055654646
11094,0,4,1,0,0,0,0,0.0,9.304012852724307,-9.304012852724307,0.0,0.0,0.0,0.0
11095,3,1,4,3,1,4,4,10.11610934069028,-11.878320671142465,10.990775741604379,11.129902449495988,-11.336147479360903,11.547761686668256,12.942204704644183
11096,3,1,4,1,1,4,1,14.524469622996689,-15.148191769374927,13.57436817977908,-13.07461484268733,-12.271852471502445,13.823194545355008,-13.906414378308323
11097,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11098,4,2,4,2,1,1,4,12.681757671375074,-10.50989882462432,14.471133577140098,-13.904381154020921,-14.016103628634465,-10.291419767622477,11.113242112820632
11099,2,1,1,1,4,2,4,-10.872591464478425,-12.681090328519888,-11.188763544411389,-10.29795248804238,11.137223383197389,-10.47740213870784,11.481770541037347
11100,4,2,4,1,4,1,4,9.325188968400214,-8.287590997491137,10.422227703219164,-10.617441388588501,8.717364073432297,-8.717364073432297,9.666135527126304
11101,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11102,1,0,0,0,0,4,1,-9.65087634408946,0.0,0.0,0.0,0.0,11.190360292996779,-11.190360292996779
11103,0,4,1,0,4,2,1,0.0,10.681155440460687,-10.681155440460687,0.0,11.159983639781597,-10.479160004731844,-10.454387968959146
11104,3,1,4,1,4,1,0,7.962246556703016,-9.247353698523987,8.1095786425284,-8.1095786425284,9.415271620544551,-9.415271620544551,0.0
11105,1,1,4,3,1,2,1,-11.603228933950085,-11.067203290043341,12.124048089604019,10.454301615090976,-11.999140290103169,-9.476293120633558,-10.67550355724529
11106,2,2,1,2,3,4,1,-10.812855791852558,-10.627171764186725,-10.949295148434649,-8.62295042681464,9.01798883313812,11.266783401170237,-11.651753349858843
11107,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11108,3,2,3,2,1,4,1,10.503425069701565,-9.213339170342492,11.09171887532577,-10.904091666270938,-10.998744397632116,13.075652218741867,-12.69622009071923
11109,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11110,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11111,4,3,1,1,0,4,1,11.359385137659867,9.9129600954877,-11.452163265791118,-9.380274614389872,0.0,8.449720445440898,-8.449720445440898
11112,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11113,0,0,0,4,1,0,0,0.0,0.0,0.0,9.434437336678815,-9.434437336678815,0.0,0.0
11114,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,7.93903745164981,9.989441296488824
11115,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11116,1,2,2,4,1,1,4,-12.19617723123133,-10.263174243311415,-9.896173456625924,11.783128244570007,-11.873640709850157,-8.36629051923276,10.752012995129364
11117,3,1,4,1,2,3,2,11.479900528863107,-11.692504942232514,12.409893969675863,-12.427493384359302,-10.406991984785797,9.999884054807989,-8.709835488074683
11118,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11119,1,4,1,0,0,0,0,-8.431273268423556,11.054062109930088,-11.054062109930088,0.0,0.0,0.0,0.0
11120,2,1,0,4,4,1,4,-9.629307744074348,-10.533494859864096,0.0,8.048382718108215,10.387405217171391,-10.479429118003583,10.709136908396326
11121,3,2,4,1,1,4,2,8.984183371989726,-9.464581191528884,12.094629347404325,-12.140651137588318,-9.657564903112613,8.88466887830134,-8.126719638585923
11122,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11123,4,1,4,3,1,3,3,12.732189442824382,-12.604017130628575,11.52981971073989,10.534831147271525,-11.700900388328721,9.775737529420857,10.806973496784664
11124,4,1,0,0,0,0,0,10.114798372195676,-10.114798372195676,0.0,0.0,0.0,0.0,0.0
11125,4,4,1,4,1,3,1,9.603999732146033,11.912990223475239,-11.915190311046452,10.949457617882848,-10.717335299661496,8.349513120554926,-10.32594617782153
11126,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11129,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11130,1,4,1,0,4,1,0,-9.657564903112613,11.048501479476306,-11.048501479476306,0.0,10.741786895812021,-10.741786895812021,0.0
11131,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11132,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,4,1,4,4,1,0,4,10.61725320475489,-10.55468538622849,9.526902170013638,10.741855284354793,-11.042143277644849,0.0,10.576968292005752
11134,1,4,3,4,4,1,2,-11.384605466873449,9.41193284716711,10.25502051298857,11.341664369983116,12.549084974338264,-12.425437339993831,-11.15591161235732
11135,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,0,4,1,0,0,0,0,0.0,12.368509331850733,-12.368509331850733,0.0,0.0,0.0,0.0
11137,1,0,0,0,0,4,1,-7.420053685702127,0.0,0.0,0.0,0.0,8.749769565184359,-8.749769565184359
11138,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11139,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11140,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11141,4,3,2,2,1,1,4,10.271796239842317,10.555397753306398,-10.266424011768128,-8.890359802529138,-10.063544416932007,-8.96287291583134,11.441950968235917
11142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11143,4,1,1,0,0,0,0,11.92311153325322,-12.126598733903617,-8.632006341562256,0.0,0.0,0.0,0.0
11144,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11145,1,3,1,4,1,2,1,-13.342656651431543,11.90788199561971,-12.279703951940139,14.705539022182778,-14.736838868561069,-10.365546492343073,-10.330596430712864
11146,4,2,1,4,4,3,1,10.63357578228496,-9.732487669787577,-10.112525710726366,7.866125082954786,10.369816718218878,9.258015368572991,-10.713892576644827
11147,1,1,0,0,0,0,0,-12.304855231748693,-9.611967366411092,0.0,0.0,0.0,0.0,0.0
11148,2,3,2,3,2,1,4,-14.064656117312389,10.340069889769678,-13.309441926662103,12.877398153565904,-13.022503689253872,-13.129276513466152,14.109673483966972
11149,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.46109921076098,-10.46109921076098
11151,0,0,0,4,1,0,4,0.0,0.0,0.0,8.431273268423556,-8.431273268423556,0.0,9.666135527126304
11152,0,0,0,4,1,1,0,0.0,0.0,0.0,12.735737400117392,-12.634805181931252,-10.392420296352938,0.0
11153,0,4,1,1,0,4,4,0.0,10.963179853673239,-10.891212901479113,-8.296113423092883,0.0,10.559745602460074,11.485960650884742
11154,4,1,4,2,3,3,2,13.771208111509065,-13.546550870351586,13.86089594466318,-13.57837306099708,13.667023422523636,-8.500606553065502,-11.712993596534231
11155,0,0,4,1,2,1,0,0.0,0.0,11.071787128756084,-10.917537139383423,-8.091733516686412,-8.687810182723842,0.0
11156,1,0,4,1,0,4,3,-11.30231836165583,0.0,10.937973911292785,-10.937973911292785,0.0,10.007696133255935,7.198466228182729
11157,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11158,0,0,0,4,1,0,4,0.0,0.0,0.0,8.53888169320407,-8.53888169320407,0.0,12.85481451923697
11159,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.75928559936943
11160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,0,0,4,1,0,0,0,0.0,0.0,11.909659635289378,-11.909659635289378,0.0,0.0,0.0
11162,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11163,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11164,0,0,4,1,0,0,0,0.0,0.0,9.436228676352295,-9.436228676352295,0.0,0.0,0.0
11165,1,4,3,1,4,4,3,-11.659073964546653,10.598250708624562,9.296096795152618,-10.988435150380333,10.343513339206547,11.959973542905576,11.55572312065862
11166,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,8.319071990443328,8.693066915090208
11167,0,0,4,1,0,4,1,0.0,0.0,12.08608547152092,-12.08608547152092,0.0,11.946399222504883,-11.946399222504883
11168,1,4,4,1,4,2,3,-10.845345635077232,11.563506179656223,12.226136899736504,-12.57018718876682,11.467006774592594,-8.540371859817617,11.199467443305284
11169,1,1,4,3,4,3,3,-10.65473455983856,-9.699303779351487,11.910805759516531,11.850381129379855,14.567823834164429,14.27316525545776,13.93612018775121
11170,3,3,2,3,2,2,1,9.26931288114074,9.709089142647375,-9.966779030529437,9.8464744563872,-10.218732775043199,-9.798816907874029,-10.55680527689798
11171,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11172,0,4,4,1,0,0,4,0.0,7.9798451840879885,8.630180399681976,-9.050003388854508,0.0,0.0,9.312571515506944
11173,4,2,3,4,1,3,1,13.723108063374292,-12.98972154336274,12.74116807272474,14.208798527496059,-14.310368231253074,11.45718646946554,-13.270986162712871
11174,4,2,3,1,1,0,0,12.063526879339513,-9.429699607417513,11.772157579529733,-12.469325962427941,-10.320221894454969,0.0,0.0
11175,4,2,4,3,1,3,2,9.835097533029211,-9.018895947316445,11.072163173530583,10.1990789244268,-11.302801104697362,8.72399234437583,-8.066667274356737
11176,2,2,3,1,1,4,1,-11.757622997913701,-12.3060292649399,11.09127835921567,-11.924277665263512,-11.068971660956917,12.333659972690555,-12.421246000877073
11177,1,0,0,0,4,3,1,-12.221172369764975,0.0,0.0,0.0,11.996729796727152,9.866849143606963,-11.900606099897148
11178,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11179,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11181,1,0,0,0,0,0,4,-13.28698590162204,0.0,0.0,0.0,0.0,0.0,11.878798590500661
11182,1,1,0,0,4,1,0,-10.622017359838939,-10.073978064179025,0.0,0.0,11.615282427579153,-11.615282427579153,0.0
11183,1,4,1,4,1,4,1,-12.091287376511671,12.113818944984425,-12.070520906008971,11.801459401567463,-11.626460480517089,12.026493860465036,-11.960203467362273
11184,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11185,1,4,1,1,0,4,1,-11.516174275396317,12.649287975295334,-12.770025089988284,-10.711039816071146,0.0,10.360561009575047,-9.97711472870405
11186,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11187,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,10.287063187803598,11.758012919550135,-11.964782664720314
11188,2,2,3,2,2,1,4,-11.423759085027218,-12.40674836746294,12.604426975735489,-11.380562193666616,-12.388615249257859,-12.049612522554948,13.307582957317805
11189,1,1,4,2,2,1,4,-12.657444598792948,-8.8419367724197,12.147599983646222,-10.610112250300057,-10.957495887732273,-11.270235545542777,11.425929305069593
11190,4,1,4,1,4,1,4,12.190836248181089,-12.439304115460985,12.143024584902792,-12.143024584902792,12.237311664200783,-12.237311664200783,12.91720303643949
11191,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11192,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11193,2,2,2,3,3,3,1,-11.537965404413546,-10.07478634887501,-12.180496199574819,12.267580762408471,9.740227378782567,12.670064038595303,-13.205927201794827
11194,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11196,1,4,1,0,4,1,4,-9.146781905126588,9.835854323518651,-9.835854323518651,0.0,10.098669648413878,-10.098669648413878,11.179132160150065
11197,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11198,4,2,4,1,2,1,4,11.82633650059015,-11.625506674485349,13.337300187881855,-13.436071867145756,-9.300730244134092,-9.500628559639438,12.91423585774435
11199,1,4,2,3,2,3,2,-14.447857958152571,14.344734175074473,-13.55381152772337,11.512300773285897,-11.547886337335674,14.32283291569324,-13.216452268591226
11200,0,4,2,2,1,3,4,0.0,12.682891170347562,-12.139812822451852,-10.557609447904271,-11.425215373261818,8.625821284909508,9.908273581388675
11201,0,0,0,4,1,0,0,0.0,0.0,0.0,8.559080486333919,-8.559080486333919,0.0,0.0
11202,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,0,0,0,4,1,0,0,0.0,0.0,0.0,11.168972570330961,-11.168972570330961,0.0,0.0
11204,4,2,1,4,1,4,1,9.850845053447896,-7.674350330823629,-9.730499752136499,11.870168342551798,-11.870168342551798,12.416021706175698,-12.056143747817332
11205,4,1,0,4,1,4,2,12.271165162986682,-12.271165162986682,0.0,12.30980802473017,-12.169452136800727,13.239351260941413,-12.55304614831986
11206,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.004146101688406,-11.74337173809308
11207,4,2,1,1,4,1,4,13.453651658363226,-12.794389115242213,-12.740941485881871,-8.815312611695628,13.13121592272486,-13.13121592272486,11.451425293345517
11208,1,4,1,2,3,1,4,-12.208839841819096,13.323645113638607,-13.122215311716777,-11.147866931618282,12.373406062975505,-12.649940471617242,12.102812236198597
11209,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11210,0,0,4,1,0,0,0,0.0,0.0,7.987015534300986,-7.987015534300986,0.0,0.0,0.0
11211,0,4,1,0,0,4,1,0.0,9.757897119767104,-9.757897119767104,0.0,0.0,9.771319368950724,-9.771319368950724
11212,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11213,1,2,4,2,1,1,0,-10.736792842496076,-9.241896046671975,10.683847107711832,-9.500973835362739,-10.347206226600335,-9.041931702353288,0.0
11214,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11215,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11216,4,4,2,3,1,2,3,11.769259057062678,13.087660929124915,-12.517737788384862,12.429054961872993,-12.948625291741891,-10.359711412287067,11.069205114121049
11217,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,1,1,4,1,0,4,4,-11.943396006193401,-11.469984739619571,10.49547742255173,-10.49547742255173,0.0,11.448992382427836,12.50685350675781
11219,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11221,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.680043372938442,-11.680043372938442,0.0
11222,1,2,4,1,4,2,4,-10.370772877115238,-8.51758700212748,10.054086405142547,-10.298844334491735,10.373620561037917,-9.918356721957606,10.2703681289356
11223,0,0,4,1,4,1,4,0.0,0.0,9.692802105934222,-9.692802105934222,10.584786822780986,-10.434557357143273,11.868891397585513
11224,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.228122720766068,-10.228122720766068,0.0
11225,4,3,1,4,2,4,1,11.191415842656196,6.651128563999128,-11.105489118370297,10.023701857044454,-8.064326371005437,14.776853684729714,-14.72487727955974
11226,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.216500320973312
11228,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11229,1,0,0,0,0,4,1,-10.613036999653485,0.0,0.0,0.0,0.0,12.21650864380905,-12.21650864380905
11230,3,2,2,1,1,0,0,11.846210818989773,-8.949442695613508,-11.511116916920718,-11.591776498822501,-10.864288982153939,0.0,0.0
11231,2,3,2,3,2,2,2,-10.823042141974879,11.382264606045768,-10.156268057757188,11.791488314268328,-11.014448862350088,-11.763130175345852,-11.16676193182911
11232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,1,3,3,1,0,4,3,-11.003901252754048,9.704574927255004,6.181067729311516,-10.86573033575479,0.0,9.535612204495155,9.14301433542953
11234,1,3,2,1,1,4,2,-13.429915914117828,10.91553442539664,-8.27196597188212,-11.953009187039264,-10.378228502730764,12.65556769829253,-9.921101144190652
11235,4,1,4,1,1,0,0,12.528816424875362,-12.358618662237316,12.55420747233381,-12.551103588296334,-10.694260520948928,0.0,0.0
11236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11237,1,1,4,1,4,3,1,-10.69643120558416,-9.735019710155575,8.697231678268876,-8.697231678268876,11.439400358997164,10.728501008164372,-11.683418404274306
11238,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11239,0,0,4,1,1,4,1,0.0,0.0,10.530242435248695,-10.501993527080325,-6.950409462050844,11.957394894273936,-11.839398745310174
11240,4,3,3,1,2,1,4,11.166145934071045,10.687379946431987,10.937500049800688,-11.869486781089604,-9.74971098302747,-9.886652652281263,10.434707117370234
11241,0,4,1,4,1,4,2,0.0,11.984658055722266,-11.984658055722266,11.70520205522125,-11.70520205522125,9.531384174458035,-8.222787240761706
11242,1,4,2,1,0,4,1,-9.88335864771363,9.365882792941793,-7.847760804313347,-9.118654748159255,0.0,10.868114287531204,-10.868114287531204
11243,1,0,0,0,0,0,0,-8.945641005082559,0.0,0.0,0.0,0.0,0.0,0.0
11244,2,2,1,3,4,2,1,-11.964330687763685,-11.735447310457888,-11.945555002793974,10.953012171183012,12.959103524018175,-9.05552120963977,-12.99393400476424
11245,2,3,2,3,2,1,1,-8.534649145597939,8.970327486595549,-10.764470016955304,11.080817350523517,-10.638791352188324,-10.653267093594405,-10.023357608660051
11246,2,1,3,1,0,0,0,-8.761556596603924,-10.663644666959689,9.258508205307566,-10.646249269899734,0.0,0.0,0.0
11247,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,8.96287291583134,-8.96287291583134,8.82788953836902
11248,3,3,2,1,3,1,4,11.034830152623298,11.109180723993516,-9.241155022742875,-11.69183125014887,8.73583225361023,-10.854807973436124,8.434917526829611
11249,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11251,2,2,3,1,3,2,2,-12.950030989882025,6.7599700602095565,13.040397253643084,-13.537556897396612,11.757498874448032,-11.65575606817858,-9.87682401433912
11252,3,2,1,1,4,3,1,10.083601953403962,-9.036228732405764,-10.454979571784865,-9.127956125987529,11.70236738732274,8.882066641429601,-11.34034162231394
11253,1,4,2,3,1,1,4,-11.495576236411647,11.006780453993965,-10.905618065277235,10.310638719768535,-11.16248004501526,-8.422158337509595,9.627565745373916
11254,0,0,4,1,0,4,1,0.0,0.0,8.694379086565249,-8.694379086565249,0.0,8.855114230932143,-8.855114230932143
11255,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256,1,4,1,4,4,1,1,-12.691174152108308,13.753682702139548,-13.675016186050277,11.673905717592891,13.201203039785787,-13.344192667714106,-11.56569437499442
11258,3,3,2,2,2,3,3,13.414806678305391,14.004698449872606,-13.952341091949101,-13.772138346365614,-11.064566901385158,11.047678316115437,12.799524458001935
11259,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11260,4,2,1,0,4,1,0,10.921251831387686,-9.610498506961425,-10.60709052354444,0.0,7.9948316168363025,-7.9948316168363025,0.0
11261,4,1,4,1,4,3,4,12.02252704760703,-11.653229511112851,11.509920879072885,-11.778082462012978,10.343214539349587,9.749332105488731,12.02162445608099
11262,1,1,4,3,2,1,0,-13.47965832492044,-11.997692677535264,12.048215826590923,11.602357410843181,-11.904158889512154,-12.142911468554903,0.0
11263,0,0,0,4,1,0,4,0.0,0.0,0.0,8.048382718108215,-8.048382718108215,0.0,9.337656113215864
11264,4,1,1,1,4,1,0,10.451259044144129,-9.907427611521204,-9.161378466282715,-8.514943530439439,10.031420282913093,-10.031420282913093,0.0
11265,4,2,1,0,0,0,4,10.601092144527788,-8.811630703482013,-10.788926155316844,0.0,0.0,0.0,8.252639399295505
11266,2,4,3,2,1,0,0,-9.1032266233603,10.02983704729882,10.03488691744527,-10.208565267074455,-10.245323149818633,0.0,0.0
11267,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11268,2,3,2,2,4,2,4,-8.867923963195688,9.24627615492806,-8.479423276562454,-9.33691773721192,10.400460161982547,-9.90965967492914,11.704946150501218
11269,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.399768997279292
11270,4,2,4,3,3,2,3,10.384859301628104,-7.172623970958246,11.825143828195536,10.419642468192169,9.754175146475314,-9.58110454893509,11.03446301054758
11271,0,4,1,0,0,0,0,0.0,10.860965153413584,-10.860965153413584,0.0,0.0,0.0,0.0
11272,0,4,1,0,4,1,4,0.0,10.559745602460074,-10.559745602460074,0.0,10.228122720766068,-10.006946980819901,11.541290745043712
11273,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,4,1,4,3,3,2,1,10.854807973436124,-10.854807973436124,10.359251009999689,9.75539682181254,10.294597483626118,-9.048664696185785,-11.154232076845053
11275,2,3,2,3,1,4,1,-10.192290759549362,10.055881061237324,-9.024225638579235,10.302435834256169,-10.743702605825789,11.227525154218588,-11.241714158128874
11276,4,1,4,1,0,0,0,9.760993679262597,-9.760993679262597,9.959192343868736,-9.959192343868736,0.0,0.0,0.0
11277,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11278,0,0,0,4,1,0,4,0.0,0.0,0.0,8.53888169320407,-8.53888169320407,0.0,10.859194490032408
11279,1,4,1,4,2,1,1,-10.948704790432888,8.44023735346995,-8.93514596544387,10.049586253365716,-9.050276379723556,-9.205684511945808,-8.449720445440898
11280,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281,4,1,1,0,0,4,1,10.579774408082859,-10.086972266219766,-9.635889674626243,0.0,0.0,8.853446411978865,-8.853446411978865
11282,3,1,3,1,4,1,3,13.32615542315502,-14.22586464803559,11.025409918129446,-11.545579321312347,14.621724097052033,-14.59064015484443,11.48355850315242
11283,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.27552189864462,-9.27552189864462,0.0
11284,1,1,4,1,4,4,3,-12.16649158092726,-11.505054356717771,11.70131586287086,-11.70131586287086,11.013308386577195,11.44124758628581,8.930270958144861
11285,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11286,0,0,0,4,1,0,0,0.0,0.0,0.0,11.589997348034705,-11.589997348034705,0.0,0.0
11287,0,0,0,4,1,4,1,0.0,0.0,0.0,8.518266483263867,-8.518266483263867,9.51859175697813,-9.51859175697813
11288,0,4,1,0,4,1,0,0.0,11.255149932335527,-11.255149932335527,0.0,10.986904653341139,-10.986904653341139,0.0
11289,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,4,2,3,1,4,2,1,12.580145318195516,-11.505517808917542,9.346218664051973,-11.95094469823774,11.320365245069196,-10.69027856735176,-11.039767398992447
11291,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.306692906266433
11292,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11293,4,1,0,4,2,3,4,10.529145808923701,-10.856714514922828,0.0,11.193664838893909,-10.48318731009579,7.8622647723459975,11.344414044183026
11294,4,1,2,1,4,3,1,13.74149527597256,-13.712486748399556,-11.860242228301187,-12.031307065880137,10.851186907599367,11.35484881367177,-11.917030920964999
11295,2,3,1,0,0,0,0,5.993856148152277,4.821197115010747,-9.201023492147593,0.0,0.0,0.0,0.0
11296,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.15429346399254,-10.15429346399254
11297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11298,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11299,4,1,4,2,2,1,1,11.187724280330427,-11.0712293469902,11.097084561258146,-8.724975169498757,-10.255490731872678,-10.496182252073336,-8.056780869909286
11300,1,1,4,1,0,4,4,-11.63346320264841,-11.141062244089378,9.41346566688947,-9.638738313891317,0.0,7.93903745164981,8.63731524385071
11301,4,1,0,0,0,0,0,9.198568352659413,-9.198568352659413,0.0,0.0,0.0,0.0,0.0
11302,4,3,1,4,3,1,4,12.692806723072806,12.462892671640903,-13.188983384387592,11.772208590530838,10.042671961250262,-12.328647336694129,12.475152966668029
11303,4,1,0,0,0,0,0,7.589535094974427,-7.589535094974427,0.0,0.0,0.0,0.0,0.0
11304,4,1,4,1,1,0,0,9.31188619674784,-9.31188619674784,9.682220653265155,-9.542869181583448,-7.643077406440813,0.0,0.0
11305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,0,4,1,0,0,4,1,0.0,7.65147422197239,-7.65147422197239,0.0,0.0,10.698185799427211,-10.698185799427211
11307,0,0,0,4,1,0,0,0.0,0.0,0.0,9.94523099042846,-9.94523099042846,0.0,0.0
11309,2,1,3,4,2,2,2,-12.664561825138364,-14.210989172246938,11.805249249487835,13.317570870083212,-12.688108115603063,-11.609902769045098,-12.210389129891563
11310,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.599675061413198,-10.599675061413198,0.0
11311,4,2,1,4,4,3,1,13.684807125015771,-12.595713080730151,-13.46595956017681,10.077130135115077,11.156097500422923,7.635891582559697,-11.470551351645337
11312,4,3,2,3,2,2,3,11.86241964719955,10.10651792574721,-11.543232407137175,11.158243103847001,-11.66252442973595,-9.920286814217949,8.675984492497228
11313,3,2,1,1,4,3,1,11.068945975887152,-8.197082226917924,-11.438809085199736,-10.532517688367316,11.100589793306005,11.061856561243857,-11.774550181052431
11314,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.982424901235305
11315,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11316,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11317,1,0,0,0,0,0,0,-10.299388501442431,0.0,0.0,0.0,0.0,0.0,0.0
