CUSTNO,가구인테리어_잡화_고가_clust_ids,가구인테리어_잡화_중가_clust_ids,가구인테리어_잡화_저가_clust_ids,가전_레저취미_멀티샵_고가_clust_ids,가전_레저취미_멀티샵_중가_clust_ids,가전_레저취미_멀티샵_저가_clust_ids,교육문화_아동_고가_clust_ids,교육문화_아동_중가_clust_ids,교육문화_아동_저가_clust_ids,식품_생활_고가_clust_ids,식품_생활_중가_clust_ids,식품_생활_저가_clust_ids,의류_이미용_고가_clust_ids,의류_이미용_중가_clust_ids,의류_이미용_저가_clust_ids,침구_주방_고가_clust_ids,침구_주방_중가_clust_ids,침구_주방_저가_clust_ids
8102,3,2,2,5,4,3,1,4,0,2,4,3,3,5,3,3,0,3
8103,4,1,1,0,5,3,0,0,0,0,4,3,4,1,5,4,0,1
8104,2,3,1,2,3,1,0,0,1,2,0,3,1,3,4,0,1,2
8105,0,5,1,0,1,3,0,2,0,0,4,0,3,0,0,1,1,1
8106,1,0,2,0,4,3,0,3,5,5,5,5,0,5,1,0,4,0
8107,3,0,4,0,3,5,0,5,2,2,1,1,0,4,5,2,3,4
8108,1,3,5,0,3,5,2,1,4,1,0,1,0,5,0,0,1,5
8109,4,3,3,0,1,1,0,4,0,3,3,3,2,3,4,4,1,2
8110,5,0,3,0,5,3,0,2,0,4,3,5,0,2,0,0,5,1
8111,0,2,4,0,1,0,0,5,3,4,0,0,2,1,1,2,2,0
8112,1,2,1,0,3,2,5,3,4,5,0,1,0,3,0,0,4,4
8113,4,4,0,5,2,1,1,5,3,2,2,1,0,5,0,4,2,2
8114,1,4,4,1,1,5,1,1,3,1,4,5,2,2,4,0,5,4
8115,4,3,0,1,2,1,0,0,0,5,1,2,5,1,4,0,4,1
8116,1,0,4,3,1,3,0,2,0,2,4,2,5,1,0,2,0,1
8117,1,0,0,0,5,3,0,2,0,2,0,4,0,0,0,5,3,1
8118,4,2,2,4,5,3,0,3,1,2,2,2,3,2,1,2,2,1
8119,1,0,3,0,2,3,1,2,2,5,1,0,2,2,0,0,3,5
8120,2,0,4,0,4,3,1,5,0,0,0,0,4,1,3,3,0,0
8121,2,5,1,0,5,3,0,4,0,0,1,3,1,2,2,3,5,2
8122,1,5,1,0,2,5,5,4,0,5,1,1,4,2,0,0,2,0
8123,5,1,1,0,1,3,0,5,0,0,4,0,3,4,4,1,2,1
8124,1,0,3,0,2,4,0,0,0,2,0,1,0,5,4,0,1,1
8125,1,4,4,0,0,5,0,3,4,5,5,2,0,0,5,0,1,2
8126,5,0,0,0,3,3,0,4,0,2,5,4,1,3,0,0,2,1
8127,2,3,2,1,0,3,1,2,2,1,5,2,3,3,0,5,5,1
8128,1,3,2,0,1,3,1,2,0,2,0,5,1,2,1,2,1,3
8129,1,3,2,0,4,1,0,4,3,5,0,2,2,3,0,0,0,4
8130,4,5,2,1,1,1,3,4,1,3,5,5,0,3,4,4,0,4
8131,1,0,1,0,2,2,4,3,3,1,0,4,1,3,0,0,2,3
8132,4,0,5,0,2,2,4,0,2,1,5,2,1,2,4,0,3,3
8133,0,3,3,0,5,3,0,0,3,5,0,1,0,0,5,0,2,1
8134,1,0,0,3,4,4,3,1,0,2,4,2,4,4,1,0,1,5
8135,0,4,2,0,4,4,5,0,2,0,2,4,0,4,4,4,1,1
8136,2,4,4,0,3,3,4,3,0,0,3,5,5,0,3,1,5,3
8137,1,0,3,0,5,5,3,0,4,2,1,2,0,3,4,0,1,2
8138,1,3,5,0,2,3,0,4,3,3,1,1,3,0,5,0,1,3
8139,1,0,1,0,4,2,0,3,0,2,0,3,0,3,4,0,1,0
8140,3,2,2,4,0,3,4,4,5,1,3,1,1,3,1,1,5,2
8141,1,0,3,2,4,1,0,0,5,3,2,3,3,2,0,1,5,2
8142,1,1,1,0,0,5,0,2,1,0,1,2,0,5,1,0,5,5
8143,1,0,5,0,2,3,0,0,0,4,2,2,0,5,0,0,1,0
8144,1,1,4,0,3,2,2,5,2,5,0,4,1,0,5,0,1,3
8145,1,0,2,0,5,4,0,0,0,3,3,4,0,3,3,0,1,1
8146,1,0,2,0,5,1,3,4,5,4,1,2,0,3,5,0,1,0
8147,1,5,4,0,4,0,2,2,0,1,0,4,0,3,0,0,2,4
8148,1,0,2,2,4,3,2,0,5,3,5,1,3,3,2,0,2,1
8149,1,0,4,0,1,4,4,0,3,2,0,1,3,4,5,0,1,1
8150,2,3,1,0,4,3,0,5,0,4,0,3,4,3,3,0,0,1
8151,5,4,2,0,1,2,0,0,4,2,0,0,3,1,5,2,5,0
8152,4,0,1,0,2,2,0,5,0,2,0,0,1,1,0,4,4,2
8153,1,0,2,0,0,3,5,5,4,5,0,5,0,1,4,0,1,3
8154,0,3,4,0,2,3,3,0,0,2,2,2,0,0,0,4,2,1
8155,1,0,2,0,4,3,1,5,5,0,3,1,0,5,0,0,4,1
8156,0,3,4,3,3,2,0,5,1,2,2,0,5,0,5,4,2,3
8157,0,0,0,3,2,5,0,0,0,5,4,3,4,0,2,0,1,1
8158,1,0,3,0,4,5,0,0,0,2,0,1,0,3,4,0,1,0
8159,1,4,2,3,4,3,0,1,0,3,5,4,5,5,3,0,2,1
8160,1,0,2,0,3,1,0,0,0,2,5,2,0,3,0,0,3,0
8161,4,3,2,5,1,3,0,4,0,3,3,4,0,5,1,1,4,0
8162,1,0,4,0,0,1,0,4,0,2,1,4,0,0,0,0,1,1
8163,3,0,2,5,1,1,5,0,4,5,5,0,2,5,0,1,0,5
8164,1,3,5,0,2,0,3,5,0,4,1,3,0,5,5,1,4,1
8165,1,1,1,0,1,5,1,2,4,1,5,1,1,5,2,0,5,0
8166,5,3,4,1,4,3,0,4,0,2,0,4,5,4,0,0,3,4
8167,1,0,1,0,5,2,0,5,0,0,4,2,0,5,1,0,0,5
8169,1,2,4,3,5,0,5,1,4,1,0,5,2,2,1,0,1,3
8170,4,3,0,1,4,4,0,5,5,5,0,4,3,4,5,4,4,0
8171,1,5,5,0,2,2,0,5,0,5,3,4,0,2,2,0,0,2
8172,5,2,4,3,0,3,0,0,0,5,4,1,0,5,0,0,5,1
8173,5,4,4,3,5,1,0,5,0,4,5,2,1,0,4,5,5,5
8174,0,3,4,0,4,3,1,0,1,2,3,4,1,3,0,4,0,0
8175,1,0,2,0,2,2,1,4,3,2,1,5,0,5,0,0,5,1
8176,1,5,3,0,4,3,0,0,0,4,5,2,5,2,2,0,1,4
8177,1,3,1,0,4,4,1,2,2,1,2,1,0,0,4,0,1,3
8178,0,3,2,2,3,2,2,1,4,4,1,3,2,1,4,1,1,2
8179,3,3,3,0,2,5,2,4,0,2,1,3,0,0,0,4,5,3
8180,5,4,4,4,5,2,0,3,4,0,1,2,5,1,4,1,4,1
8181,1,1,5,0,4,4,3,2,4,0,2,2,1,2,4,0,4,5
8182,1,4,2,0,4,1,3,4,0,4,5,2,3,3,5,0,3,5
8183,1,1,1,0,4,2,0,1,0,4,0,5,2,2,4,3,1,1
8184,3,0,2,0,3,3,0,0,0,3,4,4,3,1,1,3,0,2
8185,0,5,0,0,1,4,4,2,4,5,0,4,2,1,4,2,5,4
8186,1,5,1,0,3,5,2,0,3,4,1,5,0,5,0,0,4,0
8187,5,2,4,0,3,3,0,5,1,2,5,1,2,3,3,5,0,1
8188,4,5,0,0,3,5,5,1,5,2,0,2,5,4,5,4,5,3
8189,1,0,3,0,4,1,2,0,0,5,0,4,0,5,2,0,2,1
8190,5,1,1,5,3,3,1,2,3,3,2,1,3,5,4,4,4,3
8191,0,5,5,1,1,3,0,0,0,0,4,2,0,3,0,0,2,1
8192,1,0,2,0,4,3,0,3,1,0,5,5,0,5,0,0,1,5
8193,1,0,4,0,2,3,0,2,0,4,1,3,5,1,2,3,0,1
8194,3,3,3,1,3,3,0,4,0,3,1,4,0,4,4,3,4,1
8195,0,4,2,0,0,4,0,5,0,4,4,0,0,4,3,0,1,1
8196,1,2,1,0,3,4,2,0,3,2,0,1,5,0,5,0,3,1
8197,1,4,1,0,2,1,2,5,0,3,1,0,3,4,1,0,0,4
8198,1,0,4,0,3,3,5,5,0,3,0,0,1,1,3,2,1,3
8199,0,5,0,0,2,5,1,3,0,5,0,4,2,4,3,3,0,3
8200,4,1,0,0,4,2,1,0,4,0,5,1,2,1,4,3,0,3
8201,4,3,1,0,4,2,4,3,2,2,0,5,4,4,1,4,2,4
8202,3,2,3,3,4,3,2,5,0,0,1,2,4,1,4,4,1,5
8203,4,1,4,1,0,4,0,4,0,1,4,1,4,5,4,4,4,1
8204,3,3,3,0,0,5,4,0,0,0,4,3,2,5,1,0,1,2
8205,1,5,5,0,1,2,0,4,5,5,2,0,3,2,5,0,4,5
8206,1,4,3,0,4,5,0,1,2,0,0,1,1,3,4,2,1,1
8207,4,3,0,0,2,2,5,4,4,4,1,0,3,5,5,3,5,5
8208,1,0,2,1,1,3,2,5,2,5,4,5,2,1,4,2,0,2
8209,4,1,0,3,4,4,3,0,3,3,3,1,3,2,4,2,5,1
8210,1,2,3,0,0,3,0,0,0,0,3,4,1,4,2,0,4,1
8211,1,0,5,0,1,3,0,0,0,2,3,4,1,2,4,0,5,2
8212,3,5,3,0,2,4,2,5,3,4,1,3,5,3,4,1,1,0
8213,1,5,1,0,3,4,2,5,5,0,1,1,4,5,2,0,3,2
8214,1,3,1,2,1,5,0,4,0,3,3,0,3,3,0,1,1,1
8215,1,5,1,2,3,3,0,3,0,2,2,4,1,2,0,2,1,2
8216,4,4,3,1,0,1,1,5,3,2,3,1,1,4,4,2,1,4
8217,1,5,2,2,0,5,2,5,3,1,3,2,2,5,2,4,1,5
8218,1,0,0,0,3,3,1,3,0,0,0,5,1,1,3,4,0,1
8219,1,1,1,5,3,3,5,2,3,2,1,1,3,1,4,2,0,1
8220,2,3,4,1,4,1,2,0,1,2,0,5,0,2,5,3,3,2
8221,1,1,2,0,2,3,5,1,1,0,2,2,1,5,4,0,1,2
8222,3,4,0,4,4,1,0,0,0,1,0,5,3,5,5,0,3,1
8223,1,0,4,0,4,2,0,5,5,3,1,2,1,3,1,0,3,1
8224,2,2,5,5,4,3,1,0,4,2,2,0,0,5,0,1,3,2
8225,1,0,1,0,3,4,1,2,5,0,5,2,0,1,4,0,0,1
8226,4,5,5,3,2,1,4,4,2,5,1,0,1,3,3,4,0,3
8227,1,5,0,0,5,3,0,5,0,0,2,5,1,2,0,5,0,1
8228,3,5,3,2,3,3,0,1,0,2,4,4,0,2,5,4,3,1
8229,1,4,1,0,4,2,0,0,0,5,4,2,0,1,3,0,1,2
8230,1,3,2,0,5,2,1,2,3,5,5,0,2,3,3,0,3,3
8231,3,1,3,5,1,3,2,0,0,1,2,3,3,5,3,5,0,2
8232,2,3,3,3,1,3,0,0,5,4,4,3,0,3,5,4,2,5
8233,1,3,5,2,4,3,1,0,1,3,0,0,0,1,0,5,4,1
8234,1,1,3,0,1,1,5,0,4,2,3,4,5,1,4,1,1,2
8235,1,0,1,0,4,2,0,3,0,2,0,0,0,2,3,0,1,5
8236,1,3,2,0,1,2,1,4,5,5,4,4,2,2,0,0,2,2
8237,4,4,2,0,0,1,2,1,5,0,1,3,1,4,1,3,0,5
8238,2,0,1,0,0,5,1,1,1,3,5,5,3,0,2,0,2,2
8239,5,2,4,0,4,2,0,4,0,3,2,5,1,0,0,0,1,4
8240,3,1,3,3,4,4,0,4,4,5,3,4,1,3,4,5,5,4
8241,1,0,4,0,4,1,0,3,2,1,2,3,5,1,0,0,3,4
8242,1,3,4,4,2,4,1,3,5,4,4,0,2,0,2,2,2,0
8243,1,0,0,0,4,4,2,3,3,2,2,4,0,3,4,0,1,1
8244,3,3,5,0,1,3,0,0,4,3,1,4,1,1,4,2,4,2
8245,1,1,0,0,0,2,1,4,3,2,1,4,0,2,2,0,1,3
8246,1,0,4,0,4,3,4,5,1,4,3,2,0,1,4,0,4,5
8247,1,0,2,0,1,2,0,0,5,0,4,0,0,0,5,0,4,5
8248,5,4,4,0,2,3,3,2,0,4,4,1,5,0,0,5,2,1
8249,4,5,0,2,2,3,0,5,3,2,2,0,4,4,2,0,5,0
8250,0,5,4,0,5,2,1,3,5,2,0,1,1,3,3,4,0,0
8251,1,2,2,2,3,3,0,1,0,1,0,5,0,3,0,1,1,1
8252,1,0,3,0,3,5,0,0,3,2,3,1,2,4,2,0,5,5
8253,1,3,0,0,3,4,1,2,2,2,2,0,0,4,5,0,1,5
8254,0,0,1,0,3,1,0,5,5,1,1,3,3,0,1,0,1,5
8255,1,1,0,0,0,2,1,1,5,0,2,1,0,3,4,0,2,5
8256,4,4,0,0,3,3,0,4,4,4,2,0,1,3,0,5,2,5
8257,1,4,3,0,1,3,0,5,0,3,1,3,0,2,0,0,3,1
8258,4,3,5,0,0,3,1,0,5,5,2,1,0,5,4,0,1,2
8259,0,2,1,0,2,5,1,4,3,3,4,3,3,5,2,0,1,0
8260,1,5,0,0,2,5,1,4,3,4,4,3,2,5,1,0,2,1
8261,1,4,1,1,0,2,4,0,3,3,5,5,1,5,4,3,2,0
8262,3,0,4,0,1,3,0,3,0,2,0,2,4,0,5,4,0,1
8263,4,5,0,0,4,4,0,0,4,1,0,0,0,4,4,4,0,4
8264,3,0,3,0,4,2,1,4,1,2,2,0,0,3,3,0,4,4
8265,1,0,0,0,1,3,4,0,1,2,1,0,3,4,2,0,2,1
8266,1,4,1,0,3,5,3,2,0,4,1,2,0,3,3,0,0,1
8267,5,2,5,0,2,3,4,1,1,4,4,3,0,2,2,4,0,4
8268,1,1,3,1,2,5,3,3,5,2,3,4,2,2,3,5,1,1
8269,0,4,5,0,1,5,0,4,0,2,4,5,3,3,0,1,5,1
8270,1,4,1,0,2,2,1,0,5,2,2,2,0,3,1,0,1,2
8271,1,4,0,5,2,2,0,0,3,4,5,2,0,3,1,0,5,0
8272,4,2,0,4,4,2,5,5,5,2,0,2,2,0,4,4,0,4
8273,1,0,4,0,4,1,3,1,1,5,5,5,0,1,0,0,1,2
8274,2,2,3,0,0,3,0,4,2,1,4,5,4,3,2,0,3,2
8275,1,4,5,0,4,4,0,0,3,4,3,4,1,4,2,0,0,3
8276,1,0,3,0,2,5,2,0,3,0,2,4,0,3,0,0,0,1
8277,1,3,4,0,3,1,4,1,2,2,2,0,0,3,0,0,1,4
8278,1,3,2,0,3,3,1,0,4,0,0,5,4,0,4,1,0,5
8279,1,5,3,0,1,5,0,1,0,5,0,2,4,4,3,1,1,0
8280,4,0,0,0,5,3,0,2,0,2,0,4,0,5,0,5,3,1
8281,1,3,3,1,5,2,0,3,0,2,2,4,3,2,2,0,1,5
8282,1,0,5,0,4,4,5,3,1,1,4,3,3,1,5,0,1,5
8283,2,3,3,1,0,2,2,0,0,4,0,2,4,2,3,3,0,0
8284,1,5,4,0,5,2,4,5,2,5,4,4,5,4,5,4,5,5
8285,3,5,5,0,4,3,0,0,0,5,5,2,0,1,0,2,1,1
8286,5,4,0,0,3,3,4,5,5,0,4,3,1,2,1,4,1,1
8287,1,3,1,0,1,4,1,2,5,4,3,1,0,2,4,0,1,0
8288,3,5,2,0,2,3,0,0,4,3,5,3,1,2,4,4,1,2
8289,2,4,0,2,0,3,3,0,0,5,1,1,4,2,0,5,3,1
8290,1,4,3,0,1,3,0,0,0,5,1,1,5,1,0,0,1,1
8291,0,3,4,3,3,3,5,1,1,5,1,3,1,3,3,0,0,2
8292,1,0,0,4,3,3,4,1,5,0,2,2,0,3,2,0,1,0
8293,1,2,2,0,5,2,4,5,2,2,0,4,0,4,3,0,3,4
8294,5,3,3,0,1,3,0,5,1,0,2,4,3,5,2,0,1,4
8295,2,4,4,4,1,3,0,4,5,3,1,2,5,2,2,0,5,1
8296,3,4,3,1,5,5,5,2,1,2,5,5,3,1,0,4,0,2
8297,0,0,2,4,4,3,5,3,4,4,4,1,0,1,4,0,1,0
8298,2,2,0,0,0,3,0,1,0,1,0,2,0,1,0,0,4,1
8299,5,0,4,5,3,3,0,4,0,1,4,5,0,3,1,5,0,2
8300,3,1,1,0,4,5,4,0,0,0,4,0,4,5,0,4,1,1
8302,4,3,4,4,2,1,2,2,1,3,4,5,3,2,0,2,0,2
8303,1,5,0,0,0,2,1,0,0,4,3,1,1,5,5,0,4,1
8304,1,5,1,0,1,5,2,0,5,2,0,1,0,0,5,0,0,0
8305,4,0,2,3,0,3,0,2,0,0,0,1,2,3,0,3,0,1
8306,1,4,0,0,4,3,0,4,0,1,2,4,3,2,5,0,3,2
8307,1,5,2,0,1,1,1,2,4,3,1,2,1,5,0,0,5,3
8308,2,5,3,1,1,3,0,5,5,4,4,4,0,4,2,2,1,4
8309,1,2,0,0,1,5,0,3,0,0,2,2,1,0,0,0,1,2
8310,1,0,3,0,5,2,1,0,0,1,0,1,0,3,5,5,0,4
8311,1,5,1,4,1,0,5,4,4,0,2,0,3,3,1,1,5,5
8312,1,1,2,0,2,4,1,5,4,4,0,1,0,1,0,0,4,0
8313,1,3,1,0,4,0,0,0,0,0,0,4,0,3,1,0,5,1
8314,1,0,1,1,3,3,0,4,4,0,1,1,4,3,3,0,4,1
8315,1,0,1,0,1,4,2,4,1,2,5,3,3,1,0,1,1,2
8316,2,1,1,0,0,3,0,3,0,0,1,1,1,2,0,3,4,4
8317,1,0,2,0,0,5,3,4,1,5,4,2,0,2,4,0,2,1
8319,2,0,1,1,0,2,1,5,3,4,0,1,3,1,4,2,3,3
8320,1,3,4,0,5,3,0,0,0,2,1,4,2,0,0,0,1,2
8321,1,1,4,0,2,3,0,0,0,2,3,3,0,3,0,0,1,2
8322,5,5,4,2,5,3,4,0,0,0,0,1,4,4,4,4,3,1
8323,1,5,5,0,4,2,0,1,3,5,5,5,0,3,1,0,1,5
8324,1,1,3,0,2,3,0,4,0,2,2,2,4,4,0,2,4,0
8325,1,0,3,0,4,3,0,3,0,3,0,4,2,4,5,0,1,3
8326,1,0,2,0,4,2,5,4,5,3,4,0,0,3,5,0,2,0
8327,4,4,2,1,4,3,0,5,0,0,3,2,0,1,3,0,3,1
8328,2,5,1,1,4,5,4,2,2,0,2,0,5,2,0,4,3,4
8329,1,1,0,0,2,2,1,5,2,3,5,5,0,1,1,0,4,0
8330,1,1,3,0,4,0,4,5,3,2,2,0,0,2,1,0,4,4
8331,1,0,5,0,0,1,1,0,2,3,5,1,0,2,0,0,1,1
8332,2,4,0,0,3,4,1,2,5,4,0,2,1,3,1,3,0,3
8333,4,3,0,0,2,1,0,5,5,2,1,3,3,0,0,4,0,5
8334,1,3,1,0,3,3,0,2,0,4,0,4,4,0,0,2,2,1
8335,1,1,2,0,1,3,4,2,4,5,2,0,4,3,1,0,3,3
8336,0,1,4,1,0,4,5,0,1,4,1,4,2,5,3,3,2,5
8337,3,1,1,2,3,3,0,0,0,0,1,4,1,5,3,1,1,0
8338,4,2,1,1,3,3,5,4,5,5,0,0,1,2,4,5,3,5
8340,1,0,5,0,2,5,2,4,4,2,1,0,2,0,4,0,1,1
8341,1,2,4,2,3,3,0,1,3,5,4,4,0,2,5,5,4,4
8342,4,4,4,0,3,4,5,2,4,0,3,2,1,5,1,0,1,5
8343,0,3,3,0,4,5,1,2,4,5,1,3,5,4,4,5,3,3
8344,1,0,1,0,2,3,4,0,0,3,1,2,2,1,4,5,0,5
8345,4,0,0,5,0,3,0,2,1,0,1,1,0,3,5,0,4,3
8346,4,5,2,0,2,1,2,3,0,1,3,3,2,5,3,0,5,5
8347,2,5,1,0,4,2,0,0,5,3,5,1,5,5,1,1,2,3
8348,1,4,3,0,3,3,2,5,4,5,2,0,0,1,0,0,1,1
8349,1,2,0,4,0,3,5,5,0,1,5,1,5,4,0,5,2,1
8350,1,0,4,0,4,2,0,0,0,2,0,2,0,3,0,0,1,3
8351,4,1,4,1,4,3,0,5,2,1,0,0,0,3,0,2,2,1
8352,5,2,3,0,4,2,0,0,4,3,5,1,4,3,4,5,4,2
8353,1,0,0,0,3,3,1,2,0,4,5,5,0,5,3,0,1,4
8354,3,2,5,3,3,3,0,3,0,0,5,5,5,3,0,1,2,1
8355,1,5,4,4,3,3,3,0,0,3,0,5,2,3,4,1,2,2
8356,1,3,1,2,3,3,0,4,0,2,0,4,1,2,4,3,0,0
8357,1,1,1,0,5,2,1,2,4,0,3,4,1,3,0,0,1,0
8358,3,5,1,2,2,3,0,0,0,5,4,4,0,3,2,0,4,1
8359,2,3,3,3,2,2,0,2,2,1,5,0,3,1,5,1,3,5
8360,4,3,0,1,2,3,0,5,0,2,3,4,0,4,4,3,0,2
8361,1,0,4,0,4,4,0,2,4,5,5,1,0,5,0,0,1,0
8362,1,5,5,0,4,3,0,5,1,2,3,1,3,4,5,0,4,4
8363,0,4,0,0,1,5,2,0,0,4,0,4,2,3,3,1,0,1
8364,4,3,5,3,1,2,2,3,5,5,4,1,1,0,0,5,2,1
8365,1,0,3,0,4,3,0,5,4,0,3,1,0,3,4,0,1,5
8366,4,3,4,0,4,3,0,3,0,2,2,0,0,4,3,4,0,1
8367,4,0,4,0,5,2,0,4,0,0,1,2,0,1,4,0,1,1
8368,1,0,3,0,4,5,0,3,4,5,1,2,0,3,2,0,1,5
8369,1,1,1,2,3,0,5,0,2,2,1,5,4,2,1,1,5,0
8370,1,1,0,1,1,4,3,2,3,3,0,2,1,1,0,2,5,4
8371,1,0,1,0,3,1,1,3,0,5,1,2,0,4,3,0,1,2
8372,2,4,1,5,3,3,5,3,4,3,3,1,2,3,0,2,3,5
8373,1,5,1,0,0,2,1,4,5,2,5,5,0,5,3,0,1,0
8374,5,1,0,0,2,3,0,1,4,2,2,4,4,2,1,3,4,4
8375,4,1,4,0,4,3,1,4,0,2,1,0,1,1,5,0,1,5
8376,1,3,4,2,2,0,5,5,0,5,2,2,0,1,0,4,1,5
8377,1,0,1,0,4,0,0,0,0,4,0,1,0,3,0,0,1,4
8378,4,5,2,0,2,3,1,5,1,3,1,5,1,0,2,1,0,2
8379,1,4,3,0,4,4,1,4,0,2,0,0,0,0,0,0,1,0
8380,1,4,1,0,5,5,1,2,2,2,3,4,0,4,5,0,3,1
8381,1,5,2,4,5,3,0,0,5,2,2,0,1,2,5,2,5,1
8382,4,3,4,1,4,4,1,4,2,2,1,1,1,4,0,2,3,1
8383,1,4,1,0,1,3,0,0,4,2,0,2,2,4,4,0,1,5
8384,4,5,5,5,3,3,4,0,2,4,3,1,0,4,5,2,0,1
8385,5,3,1,0,4,3,2,1,1,0,0,2,4,0,4,2,2,2
8386,1,3,4,0,4,0,1,1,3,1,5,0,0,2,5,0,4,0
8387,1,0,1,0,4,3,0,3,0,5,2,0,0,0,0,0,1,5
8388,1,0,3,0,0,5,4,0,5,4,1,4,0,1,4,0,1,5
8389,1,0,0,0,4,2,0,1,0,4,5,2,0,3,1,0,1,2
8390,1,0,2,0,3,4,4,4,0,4,3,1,0,5,2,0,2,5
8391,0,4,0,2,1,5,0,2,2,3,0,4,2,3,4,1,3,3
8392,4,2,0,0,0,3,2,3,4,0,0,5,5,2,0,0,1,2
8393,1,0,3,0,3,4,2,5,5,5,0,2,3,3,1,0,1,4
8394,1,4,2,0,2,4,3,3,4,3,1,2,0,4,0,0,2,4
8395,1,0,5,0,3,3,5,4,1,2,3,4,1,5,4,0,1,1
8396,2,4,0,0,3,1,4,5,1,5,5,3,0,1,5,0,0,2
8397,1,3,2,0,5,3,2,5,2,2,3,0,0,3,4,0,1,1
8398,5,4,0,0,5,5,0,5,2,5,5,2,5,2,0,0,2,4
8399,2,4,0,0,3,3,0,2,5,2,3,5,1,2,1,2,5,5
8400,1,1,1,0,4,2,1,5,0,5,3,4,0,5,4,0,3,1
8401,3,2,1,0,2,2,1,4,2,0,0,0,2,4,5,1,3,0
8402,1,0,5,0,4,2,0,0,0,3,5,5,0,3,1,0,1,2
8403,4,0,3,0,3,3,0,0,0,5,2,2,0,4,0,0,1,1
8404,1,0,3,0,5,5,3,0,4,2,0,0,0,4,2,0,1,4
8405,4,1,1,0,4,4,3,1,3,4,2,3,3,3,5,0,1,2
8406,3,1,4,0,2,1,0,4,0,5,4,3,1,3,0,2,1,2
8407,1,5,0,0,2,4,3,0,0,5,3,5,4,0,3,0,2,4
8408,5,0,1,0,3,3,0,1,0,2,2,0,0,5,0,0,1,1
8409,5,2,1,0,0,1,0,0,0,3,2,2,1,4,5,4,4,3
8410,1,1,1,0,3,1,0,1,1,2,1,2,0,5,5,1,1,4
8411,5,1,4,0,1,3,0,0,0,2,3,1,0,2,0,0,3,1
8412,4,5,4,0,2,3,3,5,5,2,5,0,5,4,4,0,4,3
8413,4,4,5,3,0,3,0,4,1,5,1,0,5,4,2,0,4,1
8414,1,0,3,0,3,0,3,2,5,4,0,1,0,3,4,0,0,5
8415,1,4,2,0,0,3,5,5,1,5,4,3,0,5,3,0,5,1
8416,0,2,4,5,1,3,1,1,0,0,0,1,2,3,1,4,0,5
8417,0,2,0,5,4,5,0,5,0,5,0,0,0,5,2,4,5,5
8418,1,1,4,0,4,3,1,1,1,4,0,1,0,3,5,0,3,0
8419,3,3,0,5,3,5,4,0,3,0,1,2,0,2,5,4,3,3
8420,5,3,3,3,4,4,2,4,0,2,1,2,2,3,5,2,1,5
8421,1,5,1,2,0,3,0,2,0,2,0,2,5,1,0,4,2,1
8422,2,1,4,0,3,3,5,4,3,3,1,1,3,2,5,0,4,2
8423,1,1,0,0,2,2,0,4,1,1,0,2,0,1,0,0,0,1
8424,1,3,3,0,2,1,2,4,0,0,2,2,1,3,2,0,1,0
8425,4,3,3,5,5,1,0,5,0,4,5,2,0,4,2,4,2,2
8426,0,0,1,0,4,2,0,0,0,0,4,0,2,1,4,0,1,5
8427,0,4,4,1,0,3,0,0,3,0,3,4,1,2,5,4,3,1
8428,1,0,1,0,5,3,4,2,0,0,2,0,0,2,2,0,1,1
8429,1,0,0,0,4,0,0,4,1,2,0,0,0,3,3,0,0,5
8430,1,2,2,0,3,3,0,4,0,0,2,1,0,5,4,4,0,1
8431,3,1,0,0,4,3,2,4,0,2,5,4,5,1,3,0,4,4
8432,0,3,5,5,0,2,3,0,4,5,2,3,5,3,1,0,1,5
8433,1,5,1,0,5,3,0,3,0,2,0,5,0,3,3,5,1,1
8434,1,5,2,0,0,1,1,3,1,1,5,3,0,0,4,0,5,2
8435,1,0,4,0,0,4,2,4,3,0,0,4,0,3,1,1,2,3
8436,1,0,1,0,5,1,5,4,5,4,1,2,0,5,1,0,1,1
8437,0,1,0,0,0,4,2,4,4,0,0,0,1,3,3,1,3,3
8438,0,0,2,0,4,2,0,5,0,0,3,3,0,2,1,0,1,2
8439,0,5,2,3,4,3,4,5,1,1,3,4,1,5,5,3,0,3
8440,1,3,5,0,0,1,0,0,5,5,5,1,5,5,1,1,2,2
8441,1,0,5,0,1,2,5,1,0,1,0,1,2,3,1,0,3,5
8442,1,2,4,0,2,5,4,0,0,5,1,2,4,0,4,0,4,4
8443,1,1,4,0,2,2,0,4,5,1,2,0,0,0,5,0,1,2
8444,1,5,5,0,5,2,4,3,2,3,2,5,1,0,1,3,1,4
8445,1,1,1,0,5,2,1,2,0,4,3,1,0,3,4,0,2,0
8446,4,3,4,0,0,3,0,5,0,5,5,5,1,4,0,5,0,1
8447,1,0,1,0,2,3,5,4,0,1,4,5,0,5,0,0,1,5
8448,1,0,3,0,0,4,3,4,5,1,1,2,0,0,2,0,1,1
8449,5,4,2,2,3,3,0,4,0,0,5,1,0,3,0,1,0,1
8450,0,3,5,1,2,4,0,5,0,5,1,3,1,2,4,3,3,2
8451,2,0,0,1,2,3,1,0,2,4,2,0,4,4,3,1,5,1
8452,1,1,5,0,2,3,0,0,0,2,1,5,3,5,0,1,1,1
8453,4,0,5,0,0,0,1,4,1,3,0,0,0,5,5,0,1,0
8454,0,3,5,0,4,0,1,3,1,2,1,1,4,1,5,1,5,5
8455,1,2,2,0,1,5,3,4,1,0,1,2,0,5,5,0,3,0
