CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_저가_clust_id
11338,0,4,-3,-1,0,0,2
11339,0,0,0,0,0,4,0
11340,0,0,0,0,0,0,0
11341,3,-3,0,-1,4,-3,4
11342,0,4,-2,-1,-1,4,2
11343,-3,3,-3,-1,0,0,2
11344,-3,3,-3,3,-3,-1,2
11345,0,0,0,4,-3,-1,3
11346,0,0,0,0,0,0,0
11347,0,4,0,-3,-1,0,2
11348,0,0,4,-3,-1,0,5
11349,-1,1,0,-2,3,-2,1
11350,-3,3,-3,3,-1,-2,2
11351,0,-3,0,3,-3,3,3
11352,-2,-1,-1,0,0,0,0
11353,4,-2,2,-3,3,-2,4
11354,0,4,-2,-1,-1,0,2
11355,-1,-1,4,0,-1,-2,5
11356,-1,0,-2,2,-2,-1,3
11357,-1,0,0,0,0,0,0
11358,-2,-1,-1,0,0,0,0
11359,1,-1,2,-3,1,1,5
11360,0,0,0,0,0,0,0
11361,1,-1,3,-3,3,-3,5
11362,4,-2,-1,2,-2,-1,3
11363,-1,-1,0,-1,4,-1,1
11364,0,4,-3,-1,0,0,2
11365,1,0,-1,0,0,-1,0
11366,-1,4,-3,3,-1,0,2
11367,0,0,0,0,0,0,0
11368,-2,3,-3,3,0,-2,2
11369,0,0,0,0,0,0,0
11370,0,0,0,0,0,0,0
11371,3,0,-2,-1,3,-3,1
11372,0,0,4,-2,-1,-1,5
11373,0,0,0,0,4,-3,1
11374,0,-1,0,0,0,0,0
11375,-1,0,0,0,0,0,0
11376,-1,-2,1,2,-2,1,3
11377,1,-3,0,3,0,-1,3
11378,0,0,0,0,0,4,0
11379,0,0,0,0,0,4,0
11380,0,0,0,0,0,0,0
11381,0,-2,3,-3,3,-3,5
11382,0,0,0,4,-3,3,3
11383,0,0,4,-3,3,-3,5
11384,0,0,0,0,0,0,0
11385,0,0,0,0,4,-3,1
11386,0,0,0,0,0,0,0
11387,0,0,0,0,0,0,0
11388,3,-3,-1,4,0,-3,3
11389,0,0,0,0,0,0,0
11390,0,0,0,0,0,0,0
11391,1,-1,-1,3,0,-3,3
11392,0,4,-3,-1,0,0,2
11393,0,4,-3,-1,0,0,2
11394,0,0,0,0,0,0,0
11395,4,-3,-1,0,0,0,4
11396,0,4,-2,1,0,-1,2
11397,-1,0,0,0,0,0,0
11398,-3,-1,0,0,0,0,0
11399,0,0,4,-3,-1,0,5
11400,-1,0,0,0,0,0,0
11401,4,-3,3,-3,3,-3,4
11402,2,-2,0,-1,3,-1,4
11403,-3,2,1,-2,2,-3,1
11404,-3,1,0,1,0,0,0
11405,-1,0,0,0,0,0,0
11406,0,0,4,0,0,-3,5
11407,-3,1,2,-3,0,0,5
11408,0,0,0,0,0,0,0
11409,1,-3,0,-1,0,4,4
11410,-3,3,-3,2,-2,3,2
11411,0,-1,0,0,2,-2,0
11412,0,0,0,0,0,0,0
11413,3,-3,3,-2,-1,2,4
11414,4,-3,-1,4,-3,-1,3
11415,0,0,0,0,0,0,0
11416,-2,-1,3,-3,3,0,5
11417,0,4,-3,0,-1,0,2
11418,0,0,0,0,0,0,0
11419,4,-3,-1,0,0,4,4
11420,0,0,0,0,0,0,0
11421,3,-1,0,-2,1,0,4
11422,2,-2,3,-1,-1,-1,4
11423,0,0,0,0,0,0,0
11424,-1,-1,-1,4,-2,0,3
11425,0,0,0,0,0,0,0
11426,-1,0,0,0,-1,1,0
11427,3,-2,0,-1,3,-1,4
11428,3,-3,3,-2,-1,3,4
11429,3,-1,-2,-1,0,0,4
11430,-1,4,-3,-1,0,0,2
11431,4,-3,3,0,-3,-1,4
11432,0,0,0,0,0,0,0
11433,0,0,2,-1,-2,2,5
11434,0,1,-1,0,-1,3,0
11435,-1,-1,2,0,-1,0,0
11436,0,0,0,0,0,0,0
11437,4,-3,-1,4,0,-3,3
11438,0,0,0,0,0,0,0
11439,0,0,0,0,0,0,0
11440,0,0,0,0,0,0,0
11441,-3,-1,4,-3,3,-1,5
11442,2,-3,3,-2,0,0,4
11443,0,0,0,0,0,0,0
11444,3,-3,1,1,-2,3,4
11445,-3,2,-1,0,1,-1,2
11446,0,1,-2,3,-2,0,3
11447,-1,-1,3,-3,2,0,5
11448,0,2,-2,0,-1,3,2
11449,0,0,0,0,4,-3,1
11450,0,0,4,-3,-1,0,5
11451,0,0,0,0,0,0,0
11452,0,0,0,0,0,0,0
11453,0,0,0,0,0,0,0
11454,0,0,0,0,4,-2,1
11455,0,0,0,0,0,4,0
11456,-2,3,-2,0,-1,3,2
11457,-2,1,-2,0,-1,4,2
11458,0,0,0,0,0,0,0
11459,0,4,-3,3,-2,-1,2
11460,0,0,0,0,0,0,0
11462,0,4,-3,3,-3,-1,2
11463,0,0,0,0,0,0,0
11464,-3,-1,0,0,0,0,0
11465,-3,-1,4,-3,-1,0,5
11466,-1,0,0,0,0,0,0
11467,0,0,0,0,0,0,0
11468,0,1,-1,0,2,-2,1
11469,-3,-1,0,4,-3,0,3
11470,0,0,0,0,0,0,0
11471,-1,4,-3,3,-3,-1,2
11472,0,0,0,0,0,0,0
11473,0,0,0,0,0,0,0
11474,-1,3,-1,-2,-1,4,2
11475,-1,0,0,4,-3,-1,3
11476,-1,0,2,-3,3,-3,5
11477,-2,-1,0,0,0,0,0
11478,0,0,0,0,4,-3,1
11479,-2,0,2,-2,2,-2,5
11480,-3,3,-1,0,0,-2,2
11481,0,0,4,-3,-1,0,5
11482,-3,1,2,-2,-1,-1,5
11483,3,0,0,-3,0,3,4
11484,0,0,0,0,0,0,0
11485,0,0,0,0,0,0,0
11486,0,0,0,0,0,0,0
11487,-1,0,0,0,0,0,0
11488,0,0,0,0,0,0,0
11489,1,-1,1,-1,0,1,0
11490,1,-2,3,0,-3,0,5
11491,4,0,-3,2,1,-2,4
11492,-2,3,-2,1,-1,2,2
11493,-3,3,-2,1,-1,1,2
11494,0,0,4,-3,-1,4,5
11495,4,-3,-1,0,0,0,4
11496,0,0,0,0,0,0,0
11497,0,0,0,4,-3,-1,3
11498,0,0,0,0,0,0,0
11499,0,4,-1,-2,-1,0,2
11500,3,-2,2,-3,3,-2,4
11501,0,0,0,0,0,0,0
11502,-3,2,-1,2,-3,-1,2
11503,0,0,0,0,0,4,0
11504,0,0,0,0,0,0,0
11505,-1,1,-1,0,1,-1,0
11506,0,0,0,0,0,0,0
11507,0,-1,-1,-1,2,-2,0
11508,0,0,0,0,0,0,0
11509,0,4,-3,0,-1,4,2
11510,3,-3,3,-2,0,-1,4
11511,0,4,-3,-1,0,0,2
11512,-3,-1,0,0,4,-3,1
11513,4,-3,3,-3,3,0,4
11514,0,0,0,0,0,0,0
11515,-2,3,-2,1,-2,3,2
11516,0,0,0,0,0,0,0
11517,0,4,-2,-1,-1,0,2
11518,-3,-1,0,0,0,0,0
11519,0,0,0,0,0,0,0
11520,0,0,0,0,0,0,0
11521,0,0,0,0,0,0,0
11522,0,0,0,0,0,0,0
11523,0,3,-2,-1,0,3,2
11524,0,4,-3,0,-1,0,2
11525,3,-3,1,2,-3,2,3
11526,3,-2,1,-2,2,0,4
11527,1,-1,0,2,-3,3,3
11528,0,0,0,0,0,0,0
11529,-3,0,3,0,-3,1,5
11530,-1,3,-3,-1,0,0,2
11531,4,-3,0,-1,0,0,4
11532,4,-3,0,0,-1,0,4
11533,-1,1,1,-3,2,0,1
11534,0,0,0,0,0,0,0
11535,-1,4,-3,-1,4,-1,1
11536,0,0,0,0,0,0,0
11537,0,2,-2,-1,1,1,2
11538,-2,1,1,0,-2,-1,0
11539,0,0,0,0,0,0,0
11540,0,4,-2,-1,3,-1,1
11541,0,-3,-1,0,0,0,0
11543,1,0,-1,0,1,-1,0
11544,0,0,0,0,0,0,0
11545,0,4,0,-2,-1,3,2
11546,-1,4,0,-3,-1,4,2
11547,-3,3,-3,-1,0,4,2
11548,-1,4,-2,-1,0,-1,2
11549,0,-1,3,-1,-1,1,5
11550,4,-3,-1,0,0,0,4
11551,-1,-2,3,0,-3,-1,5
11552,0,1,-2,3,-3,3,3
11553,0,0,0,0,0,0,0
11554,0,0,0,0,0,0,0
11555,0,0,0,0,0,0,0
11556,0,0,0,0,0,0,0
11557,-1,0,0,0,4,-2,1
11558,0,0,0,0,0,0,0
11559,0,0,4,-2,2,-3,5
11560,0,0,0,0,0,0,0
11561,-1,0,-1,-1,3,-3,1
11562,-2,-1,3,-3,2,0,5
11563,-1,-1,0,2,-2,-1,3
11564,1,-2,3,-3,3,-1,5
11565,3,-1,1,-3,3,-1,4
11566,4,-1,-2,3,-3,3,3
11567,4,-2,-1,-1,0,0,4
11568,3,-2,1,-1,0,-1,4
11569,-1,0,4,-3,0,-1,5
11570,3,-2,-1,3,-3,1,3
11571,-3,-1,4,-3,-1,0,5
11572,-1,3,-1,0,-1,0,2
11573,-2,1,0,0,-2,3,0
11574,0,0,0,0,0,0,0
11575,-3,-1,0,0,4,-3,1
11577,0,0,0,0,0,0,0
11578,4,-3,3,0,-3,3,4
11579,3,-1,0,-2,2,-1,4
11580,0,0,4,-3,-1,0,5
11581,0,-3,3,-2,-1,2,5
11582,0,0,0,0,0,4,0
11583,-1,4,-2,-1,-1,0,2
11584,0,1,-3,3,-2,1,3
11585,0,0,0,0,0,0,0
11586,0,4,-3,-1,4,-3,1
11587,-1,4,-1,-2,-1,4,2
11588,0,0,0,0,0,0,0
11589,3,-2,0,-1,3,-3,4
11590,4,-3,1,-1,-1,0,4
11591,0,4,-3,-1,0,0,2
11592,4,-3,-1,0,0,0,4
11593,-3,0,-1,4,-1,0,3
11594,-3,-1,0,0,0,0,0
11595,0,0,4,-3,-1,0,5
11596,3,-3,3,-3,2,-2,4
11597,-2,-1,0,3,-3,3,3
11598,-1,3,-1,-1,1,-2,2
11599,0,0,0,0,0,0,0
11600,0,0,0,0,4,-3,1
11601,1,-1,2,-2,1,-2,5
11602,2,0,0,-1,-1,-1,0
11603,0,0,0,0,0,0,0
11604,0,0,0,0,0,0,0
11605,-2,3,-1,0,-1,1,2
11606,-1,0,0,0,0,0,0
11607,-1,0,0,0,0,0,0
11608,0,0,4,-2,1,-2,5
11609,-3,3,-3,-1,4,-3,1
11610,-1,-2,-1,4,-3,3,3
11611,-1,0,0,0,4,-1,1
11612,0,0,0,4,-2,1,3
11613,0,0,0,0,0,0,0
11614,0,0,0,0,0,0,0
11615,4,0,-2,1,0,-1,4
11616,0,0,0,0,4,-1,1
11617,3,-3,-1,0,0,4,4
11618,0,4,0,-3,-1,0,2
11619,0,0,0,0,0,0,0
11620,0,0,0,4,-3,-1,3
11621,3,-3,-1,0,0,0,4
11622,1,0,-2,1,2,-1,0
11623,0,0,0,0,0,0,0
11624,0,0,0,0,0,0,0
11625,0,4,-1,-2,3,-3,1
11626,3,-3,-1,0,0,0,4
11627,-3,3,-3,3,0,-2,2
11628,0,0,0,0,0,0,0
11629,0,0,0,0,0,0,0
11630,0,0,0,0,0,0,0
11632,3,-2,1,-2,3,-2,4
11633,0,0,0,0,0,0,0
11634,0,0,0,0,4,-3,1
11635,-3,-1,0,0,0,0,0
11636,0,0,4,-3,-1,0,5
11637,-1,1,-1,1,-1,0,0
11638,-2,1,-2,-1,4,0,1
11639,0,0,0,0,0,0,0
11640,-2,-1,2,-1,1,-2,5
11641,0,0,0,0,0,0,0
11642,0,0,0,0,0,0,0
11643,0,0,0,0,0,0,0
11644,-3,-1,0,0,0,0,0
11645,0,0,0,0,0,0,0
11646,-1,0,-1,-1,0,0,0
11647,-1,3,-2,1,0,-1,2
11648,0,0,0,0,0,0,0
11649,0,0,4,-3,-1,0,5
11650,-1,0,4,-2,-1,-1,5
11651,0,0,0,0,0,0,0
11652,0,0,0,0,0,0,0
11653,0,0,0,0,0,0,0
11655,-2,1,-2,1,2,-2,1
11656,0,0,0,0,0,0,0
11657,0,4,-2,-1,-1,0,2
11658,0,0,0,-1,3,-2,1
11659,0,0,0,0,0,0,0
11660,3,-3,3,-3,-1,0,4
11661,0,4,-1,1,-3,-1,2
11662,0,0,0,0,0,0,0
11663,1,-1,1,0,-2,2,0
11664,0,0,0,0,0,0,0
11665,3,0,-1,0,-2,0,0
11666,0,0,0,0,0,0,0
11667,-1,4,-3,-1,0,4,2
11668,-2,0,3,-1,-2,-1,5
11669,-1,-1,4,-3,3,-3,5
11670,0,0,0,0,0,0,0
11671,0,4,-3,0,3,-1,1
11672,3,0,-3,2,-2,-1,3
11673,-1,-1,4,-3,3,-2,5
11674,-1,0,0,0,4,-3,1
11675,3,-1,-1,1,-2,3,3
11676,4,-3,-1,0,0,0,4
11677,0,-2,0,0,0,2,0
11678,0,0,0,0,0,0,0
11679,0,0,4,-3,-1,4,5
11680,0,0,0,0,0,0,0
11681,0,0,0,4,-3,-1,3
11682,0,3,-2,2,-2,1,2
11683,-3,3,0,-1,-2,3,2
11684,-3,3,-1,-1,1,-2,2
11685,-1,-1,0,4,-1,-2,3
11686,0,0,0,0,0,0,0
11687,3,-2,-1,-1,0,0,4
11688,4,-3,-1,0,4,-3,4
11689,2,-1,-1,1,-2,-1,3
11690,0,0,0,0,0,0,0
11691,3,-3,3,-3,3,-2,4
11692,0,0,0,0,0,0,0
11693,0,0,0,0,0,0,0
11694,0,0,0,0,0,0,0
11695,0,0,0,0,0,0,0
11696,0,0,0,0,0,0,0
11697,-1,4,-2,1,-2,3,2
11698,-1,2,-1,-1,3,-3,1
11699,1,-2,3,-2,0,0,5
11700,1,-2,3,-1,0,-1,5
11701,4,0,-3,3,-3,-1,3
11702,0,0,-1,0,1,-2,0
11703,0,0,0,0,0,0,0
11704,0,0,0,0,0,0,0
11705,0,0,0,0,0,0,0
11706,-3,-1,4,-3,3,-3,5
11707,-3,-1,0,0,0,0,0
11708,3,-3,-1,0,4,-3,4
11709,-3,0,3,-3,3,-3,5
11710,-2,3,-3,2,0,-2,2
11711,4,0,-3,1,0,1,4
11712,0,0,-1,0,1,-1,0
11713,-1,-1,0,0,0,0,0
11714,0,0,0,0,0,0,0
11715,0,0,0,0,0,0,0
11716,-2,3,0,-3,3,-3,1
11717,0,0,0,0,0,0,0
11718,0,3,-3,2,0,-2,2
11719,0,0,4,0,-3,-1,5
11720,0,0,1,0,0,0,0
11721,0,0,4,-3,-1,0,5
11722,0,4,0,-2,-1,3,2
11723,3,-3,1,1,-1,-1,4
11724,0,0,0,0,0,0,0
11725,0,0,0,0,0,0,0
11726,1,1,-2,0,-1,3,0
11728,-3,3,-3,0,3,-3,1
11729,0,0,0,0,0,0,0
11730,0,-3,0,-1,0,0,0
11731,-1,0,4,-1,-2,3,5
11732,0,0,0,0,0,0,0
11733,0,0,0,0,0,4,0
11734,0,0,0,0,0,0,0
11735,3,-3,3,-3,-1,4,4
11736,0,0,0,0,0,0,0
11737,0,0,0,0,4,-2,1
11738,0,4,-3,-1,0,0,2
11739,0,0,0,0,0,0,0
11740,-1,4,0,-3,3,-3,1
11741,-1,0,0,0,0,0,0
11742,0,0,0,0,0,0,0
11743,0,0,0,0,0,0,0
11744,-1,0,0,0,4,-3,1
11745,-1,0,0,0,4,-3,1
11746,0,0,0,0,0,0,0
11747,4,-2,1,-2,-1,0,4
11748,0,0,0,0,0,0,0
11749,0,0,0,0,0,0,0
11750,0,0,0,0,0,0,0
11751,0,-1,0,0,2,-3,0
11752,-3,2,-2,3,-1,-2,2
11753,0,-3,-1,4,-2,0,3
11754,0,0,0,0,0,0,0
11755,0,0,4,0,-3,0,5
11756,0,0,0,0,0,0,0
11757,-2,1,-1,1,1,-2,0
11758,-1,4,0,-2,-1,3,2
11759,0,0,-1,-1,4,-3,1
11760,0,0,0,0,0,0,0
11761,0,-1,-1,3,-1,0,3
11762,4,-3,-1,0,0,0,4
11763,0,4,-3,3,-3,-1,2
11764,0,0,0,0,0,0,0
11765,1,0,-2,2,0,0,0
11766,3,-1,0,-2,3,-1,4
11767,-2,2,-1,1,-1,2,2
11768,-3,3,-1,0,-1,1,2
11769,1,-1,0,1,-1,-1,0
11770,3,-1,0,0,-1,1,4
11771,-1,3,-2,0,2,-3,1
11772,0,0,4,-2,-1,0,5
11773,2,-3,3,-3,-1,4,4
11774,1,2,-3,0,3,0,1
11775,0,0,4,-3,-1,0,5
11776,1,-2,2,1,-2,0,0
11777,0,0,0,0,0,0,0
11778,0,0,0,0,0,4,0
11779,-1,0,0,4,-3,3,3
11780,-3,2,-1,-1,-1,0,2
11781,-1,-1,4,-3,-1,0,5
11782,0,1,-1,1,0,0,0
11783,-3,-1,4,-3,-1,0,5
11784,0,0,0,0,0,0,0
11785,0,0,0,0,0,0,0
11786,0,0,0,0,0,0,0
11787,4,-3,-1,0,0,0,4
11788,0,0,0,0,0,0,0
11789,-1,4,-3,3,-3,3,2
11790,-1,1,0,-1,-1,1,0
11791,0,0,0,0,0,0,0
11792,0,0,0,4,-2,-1,3
11793,4,-3,-1,0,4,-1,4
11794,0,0,0,0,0,0,0
11795,4,0,-1,-2,0,-1,4
11796,0,0,0,0,0,0,0
11797,0,-1,4,-2,-1,-1,5
11798,0,-1,1,-1,0,2,0
11799,0,0,0,0,0,0,0
11800,3,-2,-1,-1,0,4,4
11801,-1,0,0,0,0,0,0
11802,-2,1,-2,3,-2,-1,3
11803,-1,0,0,0,0,4,0
11804,0,0,0,0,0,0,0
11805,0,0,0,0,0,0,0
11806,1,0,0,-1,0,-1,0
11807,-2,0,1,1,-3,3,0
11808,0,1,-2,2,-1,-1,3
11809,-3,-1,0,4,-3,-1,3
11810,-1,0,0,0,0,0,0
11811,3,-3,-1,0,0,4,4
11812,-3,-1,0,0,0,0,0
11813,-3,-1,0,0,0,0,0
11814,0,4,0,-3,-1,0,2
11815,0,-1,3,0,-3,3,5
11816,0,0,0,0,0,0,0
11817,0,-1,0,1,-1,0,0
11818,0,4,-1,0,0,0,2
11819,2,-2,0,1,0,0,4
11820,3,-1,0,1,-3,3,3
11821,-1,3,-1,-1,-1,-1,2
11822,3,-2,-1,3,-3,3,3
11823,0,0,0,0,0,4,0
11824,0,0,4,-3,3,-3,5
11825,3,-3,3,0,-3,1,4
11826,3,-3,3,-2,0,2,4
11827,0,0,0,0,0,0,0
11828,0,0,0,4,-3,-1,3
11829,0,0,0,0,0,0,0
11830,0,0,0,0,0,0,0
11831,-1,0,1,-1,-1,3,0
11832,0,0,4,-3,-1,0,5
11833,0,0,0,0,0,0,0
11834,0,4,-3,-1,0,0,2
11835,0,0,-2,1,2,-1,1
11836,4,-2,-1,3,-2,0,3
11837,1,2,-1,0,-2,0,2
11838,1,1,-2,3,-3,3,3
11839,-3,1,1,1,-3,-1,0
11840,0,0,0,0,0,0,0
11841,1,0,0,2,-3,2,3
11842,0,0,0,0,0,0,0
11843,0,0,0,0,0,0,0
11844,0,0,0,0,0,0,0
11845,0,0,0,0,0,0,0
11846,0,-1,1,-1,-1,3,0
11847,0,0,1,-2,3,-3,1
11848,0,0,0,0,0,0,0
11849,-3,0,3,0,-3,2,5
11850,-3,0,-1,4,-2,1,3
11851,0,-2,3,-3,0,3,5
11852,4,-3,-1,4,-3,-1,3
11853,0,0,0,0,0,0,0
11854,3,-3,3,-3,-1,0,4
11855,0,-1,4,-2,1,-1,5
11856,0,-1,2,0,-1,-1,0
11857,-3,3,-3,0,-1,0,2
11859,0,0,0,0,0,0,0
11860,-2,3,-3,3,0,-2,2
11861,0,0,0,0,0,0,0
11862,-1,0,0,0,0,0,0
11863,-3,-1,4,-3,-1,0,5
11864,0,0,0,0,0,0,0
11865,-2,0,2,-2,0,-1,5
11866,-3,-1,4,0,-2,-1,5
11867,-1,3,-2,2,-3,1,2
11869,0,0,0,0,0,0,0
11870,1,2,0,-3,3,-3,1
11871,-3,-1,0,0,0,0,0
11872,0,0,4,-3,3,-3,5
11873,0,0,0,0,0,0,0
11874,3,-2,-1,-1,0,0,4
11875,-1,0,0,0,4,-3,1
11876,1,2,-1,-2,1,2,1
11877,-2,3,-2,0,0,1,2
11878,-3,3,0,-3,3,-3,1
11879,2,0,0,-1,-1,3,0
11880,-1,0,4,-2,1,-2,5
11881,2,-2,0,3,-3,3,3
11882,0,0,0,0,0,0,0
11883,0,4,-3,-1,0,0,2
11884,0,0,0,0,0,0,0
11885,-2,-1,3,-3,0,3,5
11886,-1,2,-1,-2,3,-3,1
11887,0,0,0,0,0,0,0
11888,3,-2,0,-1,3,-3,4
11889,0,-1,4,0,-3,3,5
11890,0,0,0,0,0,0,0
11891,0,0,0,0,0,0,0
11892,0,0,0,0,4,-3,1
11893,0,0,0,0,0,0,0
11895,0,0,0,0,0,0,0
11896,1,-1,1,-1,1,-2,0
11897,0,0,0,0,0,0,0
11898,0,4,-3,-1,0,0,2
11899,0,0,0,0,0,0,0
11900,0,0,0,0,0,0,0
11901,0,0,0,0,0,0,0
11902,0,-1,0,0,0,4,0
11903,0,0,0,0,0,0,0
11904,-2,-1,3,0,-1,-1,5
11905,0,0,0,0,0,0,0
11906,-1,-1,4,-2,-1,-1,5
11907,-1,3,-1,-2,3,-3,1
11908,-3,-1,0,0,0,0,0
11909,4,-3,-1,0,0,0,4
11910,-1,-1,3,-3,3,-2,5
11911,-2,0,1,2,-2,1,3
11912,4,-3,3,-3,-1,0,4
11913,0,0,0,0,0,0,0
11914,-3,2,0,0,-2,3,2
11915,0,0,0,0,0,0,0
11916,0,0,0,0,4,-3,1
11917,-3,3,-1,-2,3,-3,1
11918,0,0,0,0,4,-3,1
11919,0,0,0,0,0,0,0
11920,2,-1,-1,3,-3,3,3
11921,0,0,0,0,0,0,0
11922,-1,0,0,0,0,0,0
11923,0,0,0,0,0,0,0
11924,0,0,0,0,0,0,0
11925,3,-3,-1,0,0,0,4
11926,0,0,0,0,0,0,0
11927,4,-3,-1,0,0,0,4
11928,0,0,0,0,0,0,0
11929,0,0,0,0,0,0,0
11930,-1,-2,3,-3,2,1,5
11931,4,-3,-1,0,0,0,4
11932,0,0,0,0,0,0,0
11933,0,0,0,4,-3,-1,3
11934,0,0,0,0,0,0,0
11935,0,0,4,-3,-1,0,5
11936,3,-3,3,0,-3,0,4
11937,0,0,0,0,0,0,0
11938,3,0,-3,3,-3,3,3
11939,4,0,-3,-1,0,0,4
11940,-1,1,-1,0,0,0,0
11941,0,0,0,4,-3,3,3
11942,0,0,0,0,0,0,0
11943,0,0,0,0,4,-3,1
11944,0,0,0,4,-2,0,3
11945,3,-2,-1,3,-1,0,3
11946,0,0,0,0,0,0,0
11947,-2,0,-1,0,4,0,1
11948,0,0,0,0,0,0,0
11949,0,0,0,0,0,0,0
11950,4,-3,0,-1,4,-1,4
11952,-2,-1,3,-3,3,0,5
11953,-1,4,-3,-1,0,0,2
11954,-1,3,-3,-1,0,0,2
11955,1,-2,2,1,-2,0,0
11956,0,0,0,0,0,0,0
11957,-3,0,3,-1,1,-3,5
11958,0,1,-1,-1,3,-1,1
11959,-3,3,-3,-1,0,0,2
11960,2,-3,2,0,-2,3,4
11961,0,0,0,0,0,0,0
11962,-2,1,1,-2,0,1,0
11963,0,0,0,0,0,0,0
11964,0,0,4,-3,3,-3,5
11965,3,-1,-2,2,-1,-1,3
11966,0,0,0,0,0,0,0
11967,3,0,-1,0,0,1,4
11968,3,-2,-1,0,3,-2,4
11969,0,0,0,0,0,0,0
11970,0,0,0,0,0,0,0
11971,-1,0,0,4,-3,-1,3
11972,-1,3,-3,0,3,0,1
11973,-2,2,-1,1,0,-2,2
11974,0,0,0,0,0,0,0
11975,0,-1,-1,0,3,-3,1
11976,0,0,0,0,0,0,0
11977,-2,-1,-1,0,0,0,0
11978,0,0,4,-3,-1,0,5
11979,-3,-1,0,0,0,0,0
11980,1,-1,-1,-1,2,1,0
11981,3,-2,1,-1,0,0,4
11982,-2,3,-3,-1,0,4,2
11983,0,0,0,0,0,0,0
11984,0,0,4,-3,3,-3,5
11985,0,3,0,-2,1,-1,1
11986,-1,-1,-1,3,-2,0,3
11987,-1,0,0,0,0,0,0
11988,0,0,0,0,0,0,0
11989,3,-3,3,-2,-1,3,4
11990,-1,1,-1,-1,-1,4,0
11991,3,-2,2,-1,-2,3,4
11992,0,4,-3,-1,0,4,2
11993,0,-1,4,-1,-2,3,5
11994,0,0,0,0,0,0,0
11995,0,0,0,0,0,4,0
11996,0,-1,4,-1,-2,3,5
11997,0,0,0,0,0,4,0
11998,4,-3,-1,0,0,0,4
11999,0,0,0,0,0,0,0
12000,0,0,0,4,-3,-1,3
12001,4,-3,-1,0,0,0,4
12002,0,4,-3,-1,0,0,2
12003,-3,3,0,-2,0,0,2
12004,0,0,0,0,0,0,0
12005,0,4,-2,0,0,-1,2
12006,-2,-1,0,0,0,4,0
12007,-1,0,0,0,0,0,0
12008,0,0,0,0,0,0,0
12009,0,0,4,-3,3,-3,5
12010,0,0,0,0,0,0,0
12011,-3,1,1,1,-3,2,0
12012,2,-1,1,-2,1,0,4
12013,0,3,-2,-1,0,-1,2
12014,-1,-1,0,0,0,1,0
12015,0,0,4,-3,-1,0,5
12016,-1,4,-3,0,-1,4,2
12017,0,0,0,0,0,0,0
12018,0,0,0,0,0,0,0
12019,0,4,-3,-1,0,0,2
12020,0,0,0,0,0,0,0
12021,0,0,2,-2,1,-1,5
12022,-2,1,-2,3,-1,-2,3
12023,0,0,0,0,4,-3,1
12024,-1,0,0,0,0,4,0
12025,0,0,0,4,-3,-1,3
12026,0,4,-3,-1,0,0,2
12027,-1,3,-3,3,-2,-1,2
12028,0,0,0,0,0,0,0
12029,0,0,0,0,0,0,0
12030,0,0,0,0,0,0,0
12031,0,0,0,0,0,0,0
12032,-1,3,-1,-2,-1,0,2
12033,0,0,0,0,0,0,0
12034,1,-2,1,2,-2,-1,3
12035,-1,1,-2,3,-3,2,3
12036,0,0,0,0,0,0,0
12037,-2,3,-3,3,-1,-2,2
12038,0,0,0,0,0,0,0
12039,3,0,-2,2,-3,3,3
12040,4,-3,-1,4,-2,1,3
12041,3,-2,-1,-1,4,-2,4
12042,0,0,0,0,0,0,0
12043,4,-1,-2,0,-1,0,4
12044,-1,0,0,1,1,-2,0
12045,1,0,-1,0,-1,3,0
12046,0,0,0,0,0,0,0
12047,0,0,0,0,0,0,0
12048,1,-2,3,-3,2,0,5
12049,-2,1,-2,0,3,-2,1
12050,3,-2,-1,3,-3,1,3
12051,0,0,0,0,0,0,0
12052,-3,-1,0,0,0,0,0
12053,0,-2,2,-1,-2,3,5
12054,-1,3,-2,0,1,-1,2
12055,0,0,0,4,-3,-1,3
12056,-1,2,-2,0,0,1,2
12057,0,0,0,0,0,0,0
12058,-3,-1,4,-3,-1,0,5
12059,0,-3,3,-3,3,-1,5
12060,0,0,0,0,0,0,0
12061,0,0,0,4,-3,-1,3
12062,0,0,0,0,4,-3,1
12063,0,-2,3,-3,3,-3,5
12064,0,0,4,-3,-1,0,5
12065,-2,1,1,1,-2,-1,0
12066,0,0,0,4,-1,-1,3
12067,0,0,0,0,0,0,0
12068,-2,3,-1,0,-2,3,2
12069,0,0,0,0,0,0,0
12070,-2,3,0,-3,3,-3,1
12071,-1,0,0,0,0,0,0
12072,2,0,-1,0,-1,2,0
12073,0,0,0,0,4,-3,1
12074,0,-1,0,0,4,-3,1
12075,0,0,0,0,0,0,0
12076,0,0,0,0,0,0,0
12078,0,0,4,-3,3,-3,5
12079,0,0,0,0,4,-3,1
12080,2,1,-2,1,-1,0,0
12081,0,4,-3,-1,0,0,2
12082,-1,4,-3,3,-3,3,2
12083,0,0,0,0,0,0,0
12084,0,0,0,0,0,0,0
12085,0,0,0,0,0,0,0
12086,4,-3,-1,0,0,4,4
12087,-2,-1,0,4,-3,-1,3
12088,0,0,0,0,0,0,0
12089,1,0,0,-1,0,1,0
