CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_중가_clust_id
9148,0,4,-3,-1,0,0,0
9149,-1,-1,-1,-1,0,0,1
9150,4,-3,3,-3,-1,4,5
9151,4,-3,2,-2,-1,4,5
9152,-1,3,0,-3,1,1,2
9153,0,0,0,0,0,4,1
9154,0,0,0,0,0,0,1
9155,0,4,-3,-1,0,0,0
9156,-1,4,0,-3,0,-1,0
9157,4,0,-3,0,-1,4,5
9158,-2,-1,0,4,-3,-1,3
9159,-2,-1,0,-1,4,-1,2
9160,0,4,-3,-1,0,0,0
9161,0,0,0,0,0,0,1
9162,4,-3,-1,0,0,0,5
9163,4,-1,-1,1,-2,0,5
9164,-2,-1,4,-1,-2,-1,4
9165,0,0,0,0,0,0,1
9166,1,-1,1,-2,3,-3,2
9167,0,0,0,0,0,0,1
9168,0,0,0,0,0,0,1
9169,0,0,4,-3,-1,0,4
9170,-3,3,-3,2,-2,-1,0
9171,0,0,0,4,-3,-1,3
9172,0,0,4,-3,0,3,4
9173,3,-3,-1,0,4,-3,5
9174,3,-3,2,-2,3,-2,5
9175,-1,0,-2,-1,0,0,1
9176,0,4,-3,-1,0,0,0
9177,3,-3,-1,0,4,-3,5
9178,-1,0,0,0,0,0,1
9179,0,0,4,-1,-2,3,4
9180,0,3,-3,3,-3,0,0
9181,-1,0,0,4,-3,3,3
9182,0,4,-1,-2,-1,4,0
9183,0,0,0,0,0,0,1
9184,0,4,0,-3,2,-2,2
9185,0,0,0,0,0,0,1
9186,-2,-1,3,-1,-1,0,4
9187,0,0,0,0,0,0,1
9188,-1,4,-1,0,-2,-1,0
9189,0,0,0,4,-1,-2,3
9190,-3,3,-3,-1,4,-3,2
9191,0,4,0,-2,1,0,0
9192,3,-3,2,-2,-1,0,5
9193,0,0,0,0,0,0,1
9194,3,-3,3,-3,-1,0,5
9195,0,0,0,4,-2,-1,3
9196,0,0,0,0,0,0,1
9197,4,-3,3,-1,-2,3,5
9198,0,0,0,0,0,4,1
9199,0,0,0,0,4,-3,2
9200,-3,3,-3,2,-2,-1,0
9201,-1,0,4,-2,0,-1,4
9202,0,0,0,0,4,-3,2
9203,0,0,0,4,-3,-1,3
9204,0,0,0,0,4,-3,2
9205,0,4,-3,-1,0,0,0
9206,-1,-2,-1,4,-1,0,3
9207,0,0,0,0,0,0,1
9208,0,4,-3,-1,0,0,0
9209,-1,3,-3,3,-1,-1,0
9210,4,-2,-1,-1,4,-1,5
9211,-1,3,-1,-2,3,-1,2
9212,-3,-1,0,0,0,0,1
9213,-3,-1,4,-3,-1,0,4
9214,3,-3,0,3,-3,3,3
9215,-1,1,-2,2,0,-1,1
9216,0,0,0,0,0,0,1
9217,0,0,0,0,0,0,1
9218,3,-3,-1,0,0,0,5
9219,0,0,0,0,0,0,1
9220,4,-3,3,-3,3,-3,5
9221,0,0,0,0,4,-3,2
9222,-1,-2,0,-1,0,0,1
9223,-1,-1,3,-2,-1,-1,4
9224,0,0,0,0,0,0,1
9225,0,2,-3,-1,4,-1,2
9226,-3,-1,4,-3,3,-1,4
9227,3,-2,-1,-1,0,0,5
9228,-1,4,-2,-1,-1,0,0
9229,0,0,0,0,4,-3,2
9230,0,0,0,0,0,0,1
9231,-3,3,-1,-2,-1,0,0
9232,-3,3,-3,-1,0,0,0
9233,1,-2,3,-2,0,0,4
9234,0,4,-3,3,-1,-1,0
9235,-3,-1,0,0,4,-3,2
9236,4,-3,3,-3,-1,4,5
9237,0,0,4,-3,0,-1,4
9238,0,4,-3,3,-3,3,0
9239,-3,-1,0,4,-3,-1,3
9240,-1,-1,0,4,-3,-1,3
9241,0,0,4,-3,-1,0,4
9242,-2,0,3,-3,3,-1,4
9243,-2,3,-3,-1,0,0,0
9244,0,0,0,0,0,0,1
9245,0,-2,3,-1,-2,3,4
9246,4,-3,-1,0,0,4,5
9247,1,-2,3,-1,-1,1,4
9248,0,0,0,0,0,0,1
9249,0,0,0,0,0,0,1
9250,0,0,0,0,0,0,1
9251,0,0,0,0,4,-3,2
9252,0,0,0,2,-2,-1,3
9253,-1,-2,3,-3,-1,0,4
9254,-3,-1,0,4,-3,-1,3
9255,0,1,-1,1,-2,0,1
9256,0,4,-3,-1,0,0,0
9257,1,-2,-1,0,0,0,1
9258,0,0,4,-3,-1,0,4
9259,4,-3,2,-1,0,1,5
9260,-1,-1,0,3,-1,-1,3
9261,4,-2,-1,-1,0,0,5
9262,-1,-2,3,-3,-1,0,4
9263,0,0,0,0,0,0,1
9264,0,0,0,0,0,0,1
9265,0,4,-3,-1,0,0,0
9266,0,0,0,0,0,0,1
9267,4,-3,3,-2,-1,3,5
9268,0,4,-3,-1,0,0,0
9269,-1,0,4,-1,-2,-1,4
9270,0,0,0,0,0,4,1
9271,0,0,0,0,0,0,1
9272,4,0,-3,0,-1,0,5
9273,0,4,0,-3,0,-1,0
9274,0,4,-3,-1,4,-2,2
9275,-3,-1,0,0,0,4,1
9276,3,-3,3,-1,-2,-1,5
9277,-3,-1,0,0,0,0,1
9278,0,0,0,4,-3,-1,3
9279,0,0,0,0,0,0,1
9280,4,-3,0,3,-2,0,3
9281,0,0,0,0,0,4,1
9282,-1,-1,4,-3,-1,0,4
9283,0,0,0,0,0,0,1
9284,-3,3,0,-1,-1,0,0
9285,0,4,-3,-1,0,0,0
9286,0,0,0,0,0,0,1
9287,-1,-2,0,-1,0,4,1
9288,-2,-1,0,0,0,0,1
9289,0,0,0,4,-3,3,3
9290,-1,-2,-1,4,-3,-1,3
9291,0,0,0,0,0,0,1
9292,0,0,0,0,4,-3,2
9293,-1,0,4,-3,-1,0,4
9294,4,-3,-1,0,0,0,5
9295,0,0,0,0,0,0,1
9296,-2,-1,0,4,-3,3,3
9297,4,-3,1,-1,-1,0,5
9298,0,0,0,0,0,0,1
9299,0,-1,3,-2,-1,3,4
9300,0,0,0,0,4,-3,2
9301,-3,-1,0,0,0,0,1
9302,0,3,-3,-1,0,4,0
9303,-3,3,-3,3,-3,-1,0
9304,0,0,0,0,0,4,1
9305,0,4,-3,-1,0,0,0
9306,0,-3,1,1,-1,1,1
9307,4,-3,3,-3,3,-3,5
9308,3,-3,-1,0,0,4,5
9309,0,0,0,0,0,0,1
9310,0,0,0,0,0,4,1
9311,0,0,0,0,0,0,1
9312,-3,3,-1,-2,0,-1,0
9313,0,0,4,-3,-1,0,4
9314,0,0,0,0,4,-3,2
9315,0,0,0,4,-3,3,3
9316,0,0,0,0,0,0,1
9317,0,0,0,0,4,-3,2
9318,3,-2,0,0,1,-1,5
9319,-3,-1,0,4,-2,-1,3
9320,0,4,-1,-2,3,-3,2
9321,0,0,0,0,0,4,1
9322,0,0,0,0,0,0,1
9323,0,0,0,0,0,0,1
9324,0,0,0,0,0,0,1
9325,3,-3,3,-2,0,1,5
9326,3,-1,-2,3,0,-3,3
9327,-1,3,-1,-1,1,-1,0
9328,0,0,0,0,0,0,1
9329,-3,-1,0,0,4,-2,2
9330,-1,-1,0,4,-3,-1,3
9331,4,-3,3,-2,1,0,5
9332,0,0,0,0,0,0,1
9333,0,0,0,0,4,-3,2
9334,0,-1,3,-1,-1,-1,4
9335,0,0,0,4,-3,-1,3
9337,-1,-1,0,0,0,0,1
9339,3,-3,3,-3,2,0,5
9340,-1,0,0,0,4,-3,2
9341,3,-3,-1,0,0,0,5
9342,-2,-1,4,-3,-1,0,4
9343,0,-1,3,-1,-2,3,4
9344,0,4,-3,-1,0,0,0
9345,4,-3,2,-1,-1,-1,5
9346,0,0,0,0,0,0,1
9347,-1,4,-1,-2,3,-3,2
9348,-1,-1,-1,0,4,-3,2
9349,-1,-1,0,0,0,0,1
9350,0,0,0,0,4,-1,2
9351,-2,1,-2,-1,0,0,1
9352,-1,4,-3,3,-3,0,0
9353,0,0,4,-2,-1,3,4
9354,0,0,0,4,-3,-1,3
9355,4,-3,3,-1,0,-2,5
9356,0,0,0,0,0,0,1
9357,3,-2,0,-1,-1,0,5
9358,-1,0,4,-3,2,-2,4
9359,0,0,0,0,0,0,1
9360,4,-2,0,-1,3,-1,5
9361,3,-2,-1,-1,0,4,5
9362,-2,-1,4,-3,-1,4,4
9363,0,0,0,4,-2,-1,3
9364,-1,1,0,-1,-1,3,1
9365,0,0,0,0,0,0,1
9366,-3,-1,0,0,4,0,2
9367,0,4,-3,0,3,-1,2
9368,0,0,0,4,-3,-1,3
9369,1,-2,3,-2,1,0,4
9370,-1,4,0,-3,-1,0,0
9371,-3,-1,4,-3,3,-3,4
9372,0,4,-3,3,-2,-1,0
9373,0,0,0,0,4,-3,2
9374,4,-3,-1,0,4,-3,5
9375,0,3,-2,0,-1,-1,0
9376,0,0,4,-3,-1,0,4
9377,0,0,0,0,0,0,1
9378,0,0,4,-2,2,-2,4
9379,-2,-1,4,-1,-2,3,4
9380,-2,-1,3,-2,-1,-1,4
9381,3,-3,-1,4,-2,1,3
9382,0,0,0,0,0,0,1
9383,-3,-1,4,-3,-1,0,4
9384,-2,2,0,-2,2,0,2
9385,0,4,-3,-1,0,0,0
9386,0,0,4,-3,3,-2,4
9387,0,-2,-1,0,0,4,1
9388,-1,-1,4,-3,-1,4,4
9389,0,0,0,0,0,4,1
9390,-2,-1,-1,0,0,4,1
9391,0,0,0,0,0,0,1
9392,-1,4,-3,3,-3,3,0
9393,4,-3,3,-1,-2,-1,5
9394,4,-3,3,-3,3,-3,5
9395,-2,-1,3,-3,3,-3,4
9396,4,-3,3,-3,-1,0,5
9397,3,-3,2,-2,3,-1,5
9398,-1,0,0,0,4,-1,2
9399,-3,-1,4,-3,3,-2,4
9400,-3,-1,0,0,0,0,1
9401,0,0,0,0,0,0,1
9402,-2,1,-2,-1,0,4,1
9403,0,0,0,0,0,0,1
9404,0,0,0,0,0,0,1
9405,4,-3,-1,0,0,4,5
9406,4,-3,-1,4,-3,-1,3
9407,-1,0,4,-2,-1,3,4
9408,2,-2,0,-1,3,-2,5
9409,0,0,0,0,0,0,1
9410,4,-3,-1,0,0,0,5
9411,0,0,4,0,-3,-1,4
9412,0,0,0,4,-3,-1,3
9413,0,0,4,-3,3,-2,4
9414,0,0,0,0,0,0,1
9415,0,0,0,4,-3,-1,3
9416,0,0,0,0,0,0,1
9417,0,0,0,4,-3,-1,3
9418,4,-3,3,-2,-1,-1,5
9419,4,-3,0,3,-1,-1,5
9420,4,-2,0,1,-2,3,5
9421,4,-3,-1,0,0,4,5
9422,0,0,4,-3,-1,0,4
9423,0,0,0,4,-3,-1,3
9424,-1,4,-3,1,-1,3,0
9425,-2,3,-3,-1,0,0,0
9426,3,-3,-1,0,4,-3,5
9427,0,0,0,0,0,4,1
9428,4,-3,-1,4,-3,-1,3
9429,0,0,0,0,0,0,1
9430,1,-2,-1,4,-2,0,3
9431,-1,0,4,-3,3,-1,4
9432,-3,3,-2,1,-1,-1,0
9433,0,3,-1,-1,1,-2,0
9434,0,0,0,0,0,0,1
9435,-3,3,0,-1,-1,1,0
9436,0,0,0,0,0,0,1
9437,-1,0,0,0,4,-3,2
9438,-1,4,-3,-1,4,-3,2
9439,-1,0,0,0,1,-1,1
9440,-1,4,-3,0,-1,0,0
9441,0,0,0,0,0,0,1
9442,0,0,0,4,-2,-1,3
9443,-3,3,-3,3,-3,-1,0
9444,0,0,4,-1,-1,-1,4
9445,0,0,0,0,0,0,1
9446,-1,0,0,0,0,4,1
9447,0,0,0,0,4,-3,2
9448,4,-2,-1,3,-3,-1,3
9449,0,0,0,0,4,-3,2
9450,-3,-1,4,-3,-1,4,4
9451,-3,3,-1,-2,-1,4,0
9452,3,0,-3,-1,0,0,5
9453,0,0,0,0,0,4,1
9454,-1,0,-2,3,-3,3,3
9455,0,0,0,0,0,0,1
9456,0,0,0,0,0,0,1
9457,0,0,0,0,0,4,1
9458,0,4,-3,-1,0,0,0
9459,0,0,0,0,0,0,1
9460,2,-3,3,-1,0,-2,5
9461,0,0,0,0,0,4,1
9462,0,0,0,0,0,0,1
9463,3,0,-3,2,-1,2,3
9464,0,0,0,0,0,0,1
9465,0,0,0,4,-3,-1,3
9466,0,0,4,-2,2,-3,4
9467,-1,4,-2,1,-2,3,0
9468,0,0,0,0,0,0,1
9469,4,-1,-2,-1,0,0,5
9470,0,0,0,0,0,0,1
9471,0,0,0,4,-3,3,3
9472,0,0,0,0,0,0,1
9473,0,-3,3,-1,-1,0,4
9474,0,0,0,0,4,-2,2
9475,-3,3,0,-2,1,1,2
9476,-2,-1,-1,0,4,-2,2
9477,0,0,0,4,-3,-1,3
9478,0,0,0,0,0,0,1
9479,1,0,0,1,-1,-1,1
9480,-3,-1,0,0,4,-3,2
9481,-2,3,-3,1,-1,3,0
9482,0,0,0,0,0,0,1
9483,-3,3,-3,-1,0,4,0
9484,-2,-1,0,0,4,0,2
9485,-3,3,-3,3,-3,3,0
9486,-1,3,-3,-1,4,-2,2
9487,4,-3,3,-1,-1,-1,5
9488,0,4,-2,-1,3,-3,2
9489,0,0,4,-3,-1,0,4
9490,4,-1,-2,-1,0,0,5
9491,0,0,0,0,0,0,1
9492,4,-3,-1,0,0,0,5
9493,4,-1,-2,3,-3,-1,3
9494,-1,0,0,0,0,0,1
9495,3,-1,-2,3,-3,3,3
9496,3,-3,3,-3,-1,0,5
9497,0,0,0,0,0,4,1
9498,-1,3,-3,3,-3,3,0
9499,0,0,0,0,4,-3,2
9500,3,-3,-1,0,4,-3,5
9501,0,0,4,-1,-1,-1,4
9502,-3,-1,4,-3,-1,4,4
9503,4,0,-3,2,1,-2,5
9504,3,-1,-2,3,-2,0,3
9505,0,-1,-1,3,-1,-2,3
9506,0,0,0,0,0,0,1
9507,0,0,0,0,0,4,1
9508,0,0,0,0,0,0,1
9509,0,0,0,0,0,0,1
9510,0,0,0,0,0,0,1
9511,0,0,0,0,0,0,1
9512,0,0,0,0,0,0,1
9513,-1,-2,3,-3,-1,0,4
9514,-3,-1,0,0,0,0,1
9515,-3,-1,4,0,-3,0,4
9516,0,0,0,0,4,-3,2
9517,0,0,0,0,0,0,1
9518,0,4,-3,-1,0,0,0
9519,0,0,0,0,0,0,1
9520,0,0,0,0,0,0,1
9521,4,-3,-1,0,4,-3,5
9522,0,0,0,0,0,0,1
9523,-1,0,0,0,0,4,1
9525,0,0,0,0,0,0,1
9526,0,0,0,0,0,0,1
9527,0,0,0,0,4,-3,2
9528,0,0,0,0,0,0,1
9529,-3,3,-3,-1,0,0,0
9530,4,-3,-1,0,0,0,5
9531,0,0,0,0,0,0,1
9532,-3,-1,0,0,0,0,1
9533,-3,3,-3,-1,4,-3,2
9534,0,4,-3,3,-3,3,0
9535,-3,1,1,-2,-1,0,1
9536,0,0,-2,3,-1,-1,3
9537,0,0,0,0,0,0,1
9538,-3,-1,0,0,0,0,1
9539,-3,0,3,-3,2,1,4
9540,-1,4,0,-3,3,-2,2
9541,0,0,4,-1,-2,-1,4
9542,0,-1,0,0,0,0,1
9543,0,0,0,0,4,-3,2
9544,0,0,0,0,0,0,1
9545,0,0,0,0,0,4,1
9546,0,0,0,4,-3,-1,3
9547,-3,-1,0,0,4,-3,2
9548,0,0,0,0,0,0,1
9549,-3,3,-3,-1,0,0,0
9551,0,0,0,0,0,0,1
9553,-3,-1,0,0,4,-3,2
9554,0,4,-3,-1,0,0,0
9555,0,0,4,-3,3,-3,4
9556,-1,-2,3,-3,-1,0,4
9558,0,0,0,0,0,0,1
9559,4,-3,3,-3,-1,4,5
9560,0,4,-2,-1,-1,0,0
9561,-3,2,0,-2,1,1,2
9562,-3,-1,0,4,-2,-1,3
9563,0,4,-3,-1,0,4,0
9564,0,0,0,0,0,0,1
9565,4,-3,-1,0,4,-2,5
9567,1,-2,3,-3,-1,0,4
9568,-1,0,0,0,0,0,1
9569,0,0,0,0,0,4,1
9570,-3,-1,0,0,0,0,1
9571,-1,0,0,0,0,0,1
9572,0,0,4,-3,3,-3,4
9573,-1,0,0,0,0,0,1
9574,0,-1,2,-2,-1,0,4
9575,0,0,0,0,0,0,1
9576,-2,-1,3,-3,-1,4,4
9577,0,4,-3,-1,0,0,0
9578,0,1,-2,3,-1,-2,3
9579,0,0,4,-3,-1,0,4
9580,4,0,-3,3,-3,1,3
9581,-3,-1,4,-3,3,-2,4
9582,0,0,0,0,0,0,1
9583,-1,-1,1,-2,-1,4,1
9584,0,4,-1,-2,3,-2,2
9585,-1,0,0,4,-1,-1,3
9586,-1,-2,2,0,1,-2,1
9587,0,0,0,0,0,0,1
9588,0,0,0,0,0,0,1
9589,3,-1,-1,-1,-1,0,5
9590,0,0,4,-3,-1,4,4
9591,0,0,0,0,0,0,1
9592,-1,-1,0,0,4,-3,2
9593,0,-1,0,0,0,0,1
9594,0,0,0,0,4,-3,2
9595,0,0,0,0,0,0,1
9596,-3,-1,0,0,0,0,1
9597,0,4,-3,-1,0,4,0
9598,3,-3,3,-3,-1,0,5
9599,4,-3,-1,0,0,0,5
9600,-1,4,-3,3,-1,-2,0
9601,0,0,4,-3,-1,0,4
9602,0,4,-3,-1,0,0,0
9603,4,-3,3,-3,0,-1,5
9604,0,0,4,-2,-1,-1,4
9605,-2,1,-1,2,-3,-1,3
9606,0,-1,1,-1,2,-3,1
9607,0,0,0,0,0,0,1
9608,0,0,0,0,0,0,1
9609,-2,-1,0,4,-3,3,3
9611,0,0,0,0,0,0,1
9612,0,0,0,0,0,0,1
9613,0,0,0,0,0,0,1
9614,0,0,0,0,0,4,1
9615,4,-3,-1,0,0,4,5
9616,-3,-1,4,-3,3,-3,4
9617,4,0,-2,-1,3,-3,5
9618,4,-3,3,-2,-1,-1,5
9619,0,0,0,0,0,0,1
9620,-2,0,-1,3,-1,0,3
9621,0,0,0,0,0,0,1
9622,-3,-1,0,0,0,0,1
9623,4,-3,3,-1,-2,3,5
9624,0,0,0,0,4,-2,2
9625,0,0,0,0,0,0,1
9626,4,-1,0,-2,-1,0,5
9627,0,0,0,0,4,-3,2
9628,4,-3,-1,4,-3,-1,3
9629,0,0,0,0,0,0,1
9630,0,0,0,0,0,0,1
9631,0,0,0,0,0,0,1
9632,-1,-1,0,0,0,0,1
9633,-2,-1,0,3,-1,0,3
9634,-1,3,-1,-2,0,-1,0
9635,-3,-1,4,-3,0,-1,4
9636,-2,3,-3,3,-2,-1,0
9637,0,0,0,0,0,0,1
9638,-2,-1,3,-1,-2,-1,4
9639,0,-3,-1,4,-1,-2,3
9641,1,-1,2,-3,3,-1,4
9642,0,0,0,0,4,-2,2
9643,4,-3,-1,0,0,0,5
9644,-2,0,0,-1,3,-2,2
9645,0,0,4,-1,-2,3,4
9647,-3,-1,4,-2,-1,-1,4
9648,3,0,-2,0,1,0,5
9649,0,-2,1,2,-1,-1,3
9650,-2,-1,-1,4,-3,-1,3
9651,4,-2,-1,-1,4,-3,5
9652,0,0,0,0,0,0,1
9653,-1,0,4,-1,-2,2,4
9654,4,-3,-1,0,0,4,5
9655,0,0,0,0,4,-3,2
9656,-1,4,-1,-1,0,1,0
9657,0,4,-3,-1,0,4,0
9658,-3,3,-2,0,1,-1,0
9659,0,0,0,0,0,4,1
9660,0,0,0,0,0,0,1
9661,0,4,-3,-1,4,-3,2
9662,0,0,0,0,0,0,1
9663,0,0,0,0,4,-3,2
9664,0,0,0,0,0,0,1
9665,0,-1,3,-3,-1,0,4
9666,1,0,-2,3,-1,-2,3
9667,0,0,0,0,4,-2,2
9668,-1,4,-3,-1,0,4,0
9669,0,0,0,0,0,0,1
9670,-1,3,-2,1,0,-2,0
9671,-1,0,0,0,0,0,1
9672,-2,0,1,-2,-1,0,1
9673,-1,4,-3,-1,0,0,0
9675,-1,-2,-1,0,4,-3,2
9676,4,-3,-1,0,0,4,5
9677,0,0,0,0,0,0,1
9678,0,0,0,0,0,0,1
9679,0,0,4,-3,-1,0,4
9680,-2,-1,4,-1,-2,-1,4
9681,0,0,0,0,4,-3,2
9682,0,0,0,0,0,0,1
9683,0,4,0,-2,0,-1,0
9684,0,0,0,0,0,0,1
9685,-3,-1,4,0,-3,-1,4
9686,-1,3,-3,-1,0,0,0
9687,-1,0,-1,-1,0,0,1
9688,0,0,0,0,0,0,1
9689,0,0,0,0,0,4,1
9690,2,-1,-1,3,-3,3,3
9691,-2,-1,-1,0,0,4,1
9692,0,-1,4,-2,0,-1,4
9693,4,-3,-1,0,0,0,5
9694,-1,0,-2,-1,4,-1,2
9695,2,-2,-1,4,-1,-2,3
9696,0,0,0,0,0,0,1
9697,0,0,0,0,0,0,1
9698,0,0,0,0,0,0,1
9699,0,0,0,0,0,0,1
9700,0,0,0,0,0,0,1
9701,0,0,0,0,0,0,1
9702,0,0,0,0,0,4,1
9703,0,0,4,-3,3,-1,4
9704,-1,1,-2,2,-2,3,3
9705,-3,2,-2,3,-3,2,0
9706,4,-3,-1,0,4,-3,5
9707,0,0,0,0,0,0,1
9708,0,0,0,0,0,0,1
9709,0,0,-2,3,-2,0,3
9710,0,0,0,0,0,0,1
9711,4,-1,-2,0,-1,0,5
9712,-3,3,-1,-2,3,-3,2
9713,0,0,0,4,-3,-1,3
9714,0,-1,0,-1,-1,0,1
9715,4,-3,-1,0,0,0,5
9716,4,-2,-1,3,-3,3,3
9717,0,0,0,0,0,0,1
9718,4,-3,3,-3,3,-3,5
9719,-3,3,-3,3,0,-2,0
9720,0,0,0,0,0,0,1
9721,0,0,0,0,4,-1,2
9722,0,0,0,0,4,-2,2
9723,0,0,0,0,0,0,1
9724,0,0,0,0,0,0,1
9725,0,0,0,0,0,0,1
9726,1,-1,-2,1,1,0,1
9727,-2,3,-3,3,-2,-1,0
9728,0,0,0,0,0,0,1
9729,-2,-1,-1,0,4,-3,2
9730,1,-1,-1,3,-3,-1,3
9731,-1,-2,3,-3,3,-1,4
9732,-3,-1,4,-3,-1,0,4
9733,0,0,4,-3,-1,0,4
9734,0,0,0,0,4,-3,2
9736,4,-1,0,-1,1,-2,5
9737,0,0,0,0,0,0,1
9738,0,0,4,-3,3,-1,4
9739,4,-3,-1,0,0,0,5
9740,3,-3,-1,0,0,0,5
9741,-1,4,-1,-1,-1,3,0
9742,0,0,0,0,0,0,1
9743,3,-1,0,-2,3,-3,5
9744,-3,-1,0,0,0,0,1
9745,0,0,0,0,0,0,1
9746,3,-1,-2,1,-1,-1,5
9747,0,0,0,0,0,0,1
9748,3,-1,-2,-1,4,-2,2
9749,-1,0,4,-3,-1,4,4
9750,-1,3,0,-3,1,-1,2
9751,0,0,0,4,-3,-1,3
9752,0,0,0,0,0,4,1
9753,3,0,-3,0,3,-1,2
9754,0,0,0,0,0,0,1
9755,0,4,-3,3,-3,-1,0
9756,-1,4,-2,-1,-1,0,0
9757,-1,4,-3,-1,0,0,0
9758,0,0,0,0,4,-1,2
9759,0,0,4,-3,-1,0,4
9760,0,0,0,0,0,0,1
9761,4,-1,-1,-1,-1,0,5
9762,-3,3,0,-3,1,1,2
9764,0,0,0,0,0,0,1
9767,4,-3,-1,0,4,-3,5
9768,-3,3,-3,-1,0,0,0
9770,0,-1,-1,3,-3,3,3
9771,0,0,0,0,0,0,1
9772,-1,-1,2,-2,3,-3,4
9773,0,0,0,0,0,0,1
9774,0,0,0,0,0,0,1
9775,-1,-1,4,-1,-2,2,4
9776,-3,-1,0,0,0,0,1
9777,-1,0,0,0,0,0,1
9778,-1,4,-3,3,-1,1,0
9779,0,0,0,0,0,0,1
9781,0,0,0,0,4,-3,2
9782,0,0,0,0,0,0,1
9783,3,-1,-2,3,-3,-1,3
9784,2,-2,3,-2,-1,2,4
9785,4,-3,3,-1,-2,-1,5
9786,4,-3,-1,0,0,0,5
9787,0,4,-3,-1,0,0,0
9788,0,-3,-1,0,0,0,1
9789,-3,-1,0,0,0,0,1
9790,0,0,4,-3,3,-3,4
9791,0,0,0,0,0,0,1
9792,-1,0,0,0,0,0,1
9793,1,-1,-1,3,-3,2,3
9794,0,0,-1,1,-1,-1,1
9795,0,0,0,0,0,0,1
9796,0,0,4,-3,-1,0,4
9797,0,4,-3,-1,0,0,0
9798,-2,-1,3,-3,3,-3,4
9799,0,0,0,0,0,0,1
9800,-1,-1,-1,-1,4,-1,2
9801,0,4,-3,-1,0,0,0
9802,-1,1,-3,3,-1,-1,3
9803,4,-3,-1,0,0,0,5
9804,0,4,-3,-1,0,0,0
9805,0,0,0,0,0,4,1
9806,2,-3,0,-1,4,-1,5
9807,0,0,0,0,0,0,1
9808,0,0,0,0,0,0,1
9809,0,0,0,0,4,-3,2
9810,0,4,-2,-1,3,-3,2
9811,0,0,4,-3,-1,0,4
9812,-2,-1,-1,4,0,-3,3
9814,0,4,-3,0,-1,4,0
9815,-3,-1,4,-3,3,-3,4
9816,4,-3,3,-3,-1,0,5
9817,0,0,0,4,-3,3,3
9818,0,0,0,4,-3,-1,3
9819,-3,-1,0,0,0,4,1
9820,0,0,0,0,4,-3,2
9821,0,0,0,0,0,4,1
9822,-3,-1,0,0,0,0,1
9823,-2,1,-1,0,-1,3,1
9824,0,0,0,0,0,4,1
9825,0,4,-1,-2,-1,0,0
9826,0,0,0,4,-3,-1,3
9827,0,0,0,0,4,-3,2
9828,0,0,4,-3,2,-1,4
9829,0,0,0,0,0,0,1
9830,0,0,0,0,0,0,1
9831,3,-3,-1,0,0,0,5
9832,0,0,0,0,0,0,1
9833,0,4,-3,-1,4,-3,2
9834,-1,4,-1,-2,3,-3,2
9835,0,0,0,0,0,0,1
9836,0,4,-1,-2,-1,0,0
9837,0,4,-3,-1,0,0,0
9838,0,0,0,0,0,0,1
9839,-2,2,-2,-1,3,-3,2
9840,4,-3,3,-1,-2,-1,5
9841,0,-1,-1,3,-3,3,3
9842,3,-1,-2,-1,0,4,5
9843,-1,0,0,0,0,4,1
9844,0,0,0,0,0,0,1
9845,0,0,0,0,0,0,1
9846,0,0,4,-3,-1,0,4
9848,0,0,0,0,0,0,1
9849,0,0,0,0,0,0,1
9850,0,0,0,0,0,0,1
9851,-3,-1,4,-3,-1,0,4
9852,-1,0,0,0,0,0,1
9853,0,0,0,0,0,0,1
9854,0,0,0,0,0,0,1
9855,0,0,0,0,0,0,1
9856,-1,-1,-1,0,0,0,1
9857,0,0,4,-3,-1,0,4
9858,0,0,0,0,4,-3,2
9859,-1,2,-2,-1,-1,0,0
9860,0,0,0,4,0,-3,3
9861,0,0,0,0,0,0,1
9862,-1,4,-2,-1,-1,4,0
9863,3,-3,-1,0,4,-3,5
9864,-2,-1,0,0,4,-3,2
9865,0,0,0,0,0,4,1
9866,0,0,0,4,-2,0,3
9867,3,-3,-1,4,-3,3,3
9868,3,-3,-1,0,4,0,5
9869,-1,0,0,0,0,0,1
9870,-3,-1,4,-3,3,-3,4
9871,0,0,0,0,0,4,1
9872,0,0,0,0,0,0,1
9873,4,-3,-1,0,4,-3,5
9874,0,4,-3,-1,0,0,0
9875,-1,1,0,-1,-1,0,1
9876,0,0,0,0,0,0,1
9877,-1,0,0,0,0,4,1
9879,4,-2,-1,-1,0,0,5
9880,0,3,-2,2,-1,-1,0
9881,-1,0,0,2,-3,-1,3
9882,0,4,-3,-1,4,-3,2
9883,-1,3,-3,2,1,-2,0
9884,-2,1,-2,0,-1,4,0
9885,0,-3,0,-1,4,-2,2
9886,0,0,0,0,4,-3,2
9887,0,0,0,0,0,0,1
9889,-1,0,4,0,-3,-1,4
9890,3,-3,3,0,-3,3,5
9891,-3,-1,4,-1,-2,2,4
9892,-3,-1,0,0,0,0,1
9893,0,0,0,0,0,0,1
9894,0,0,0,0,0,0,1
9895,0,0,0,0,0,4,1
9896,0,4,-3,-1,0,0,0
9897,0,0,0,0,0,0,1
9898,-1,0,0,0,0,0,1
9899,0,0,4,-3,-1,0,4
