CUSTNO,purchase_sum
10926,53639838.1848431
10927,31896100.306087147
10928,11622400.410421059
10929,4256083.303096925
10930,12684218.822986327
10931,34407896.20752331
10932,3307753.8148921994
10933,17415957.88046411
10934,30260136.41535327
10935,6196018.3475449495
10936,392906729.838145
10937,1665626.6088462507
10938,13454758.060996426
10939,13468289.435839195
10940,13404713.66722998
10941,12803872.669032814
10942,22081839.620912638
10943,18746621.59436384
10944,8935250.49671605
10945,71538645.3607605
10946,7017377.059454229
10947,9212335.504842333
10948,14521677.717297126
10949,25820910.13142187
10950,14923217.829848373
10951,12043085.169063395
10952,13186607.124585118
10953,7614807.108318087
10954,28578561.167648908
10955,29658279.981971595
10956,6264391.906741316
10957,59819234.01749089
10958,4296650.646858499
10959,33186308.725255948
10960,18658434.835882463
10961,10027647.246930296
10962,9089295.4925604
10963,13250114.728365121
10964,7991448.85457491
10965,39951648.92458822
10966,37686591.78177413
10967,26794229.60266657
10968,16667806.292428447
10969,8195696.616030021
10970,59060926.19489309
10971,59455586.26445371
10972,15389193.75923
10973,8071247.871278137
10974,112807891.09368277
10975,29308986.38743629
10976,60346287.758362144
10977,65975152.365010016
10978,7076507.67135437
10979,10633641.567352723
10980,19693821.631933283
10981,6189588.966026081
10982,13661398.234128945
10983,16624089.853318883
10984,16956988.152202684
10985,13758633.584760295
10986,12116080.04848758
10987,10151272.272959702
10988,14581519.696446875
10989,24680982.619083725
10990,36762890.91933484
10991,71367394.40093608
10992,13420446.125891328
10993,16336684.476741392
10994,10441668.459172145
10995,6430139.445458675
10996,44476857.24627771
10997,12837358.179798255
10998,12752966.46296968
10999,9436431.77352995
11000,36462645.17172739
11001,13911826.93600926
11002,23194532.459333148
11003,9742440.714448325
11004,31565976.496361952
11005,20019636.081775222
11006,15350269.63882653
11007,24249147.236394726
11008,18013169.009275254
11009,7869816.468887824
11010,9091388.169567749
11011,15059278.219107747
11012,99433810.86742888
11013,13874816.41536218
11014,17472876.126413777
11015,16487098.578019626
11016,30812488.83426588
11017,12420802.555395868
11018,23586748.095927406
11019,14281718.016125366
11020,63386413.05461599
11021,15500058.699351778
11022,40931721.26737155
11024,15902709.260037974
11025,11842306.862376448
11026,12201716.429529585
11027,47973144.450552806
11028,8364350.232534092
11029,19363047.813032694
11030,94557940.56522587
11031,11989055.552923365
11032,50912945.55048084
11033,10765378.544250973
11034,6739840.43291962
11035,7133627.460698268
11036,6592876.295273362
11037,10144777.966134507
11038,24000482.322956864
11039,55668301.39295586
11040,28697356.55332947
11041,8975221.986634307
11042,7569034.90611829
11043,9878727.406598866
11044,10362909.294170864
11045,11274256.458947167
11046,9025295.067965418
11047,12835751.13092643
11048,50593419.92936875
11049,13637727.549904108
11051,74084319.47626314
11052,13358655.633110633
11053,13462978.11521139
11054,8596906.209149946
11055,10643623.418169593
11056,10412387.543706328
11057,23551730.72459064
11058,63102895.8836045
11059,84348192.46536931
11060,12220530.524535166
11061,36786596.605861016
11062,10262664.510583632
11063,62838116.87998982
11064,220259349.99578518
11065,11174646.520105602
11066,11600772.904964214
11067,18023410.979992352
11068,12449555.254030118
11069,18150803.71695008
11070,9039588.13307297
11071,85378848.55050215
11073,12549745.015903713
11074,11558165.086392924
11075,47744509.73521083
11076,13135373.423910089
11077,3304587.676469832
11078,6967914.7924025655
11079,18652685.085324235
11080,69110511.45963645
11081,14648456.586295856
11082,10115765.87213356
11083,15234290.675675508
11084,9800945.952677218
11086,12539685.604762992
11087,8582094.818900585
11088,12351806.036417695
11089,36798753.08856077
11090,32824828.548502076
11091,12901971.740709158
11092,6371356.607006604
11093,11169614.40518226
11094,8594719.587580351
11095,63942058.79335148
11096,121587633.3766843
11097,8451160.659318995
11098,21390026.12485958
11099,13207103.656396052
11100,9743954.729894187
11101,136434671.19365942
11102,16457488.913932925
11103,25493274.514964957
11104,14290641.506378904
11105,58733308.87109459
11106,14075223.388494015
11107,8200116.551385345
11108,43742958.28715115
11109,11884618.817545047
11110,123477613.2402215
11111,17385766.571776725
11112,4176838.4890483683
11113,7966087.8735321285
11114,18812504.031155013
11115,19704473.887959637
11116,18489453.402729943
11117,29639698.41129639
11118,19317913.24132269
11119,11276984.046924401
11120,11193707.954256123
11121,13006112.319731677
11122,16155228.823292857
11123,18118089.221728437
11124,12278052.021481406
11125,109681830.68853283
11126,7615484.162107355
11127,21394362.435717333
11128,34101178.14157109
11129,118035298.70116286
11130,10311310.356240846
11131,10431872.424008101
11132,3650290.2121180193
11133,20513108.024409354
11134,21367751.211062424
11135,14472907.139485067
11136,149825068.56507352
11137,22846087.50532818
11138,19240202.24369635
11139,8431448.04910934
11140,13274464.227271695
11141,15818822.353772752
11142,13040453.595680382
11143,34178934.98379701
11144,10908317.87574234
11145,51467763.9086775
11146,52161700.39440916
11147,9678902.22813361
11148,58595981.69212177
11149,7479846.741304567
11150,9393951.980517592
11151,8923960.928040061
11152,10300253.480206748
11153,55051278.486220114
11154,66872490.397888005
11155,8012827.354230209
11156,33416752.85725496
11157,9570902.039106842
11158,21554205.110335566
11159,9346492.790866943
11160,11257555.211257981
11161,13019361.689587276
11162,12148892.945002642
11163,18644505.707317185
11164,25988075.481597424
11165,21738008.656215705
11166,24126390.602922827
11167,43209770.5108655
11168,14766609.660808586
11169,53261044.788764715
11170,12745808.624299437
11171,6425752.350944333
11172,13305565.201881416
11173,30405460.3385799
11174,41486846.36419571
11175,11292952.320860943
11176,25173301.881068956
11177,38400113.89450388
11178,9141902.583965998
11179,10236073.005899621
11180,10080872.69453258
11181,94981807.84997779
11182,55385468.898013346
11183,37052141.83644354
11184,16670566.62365492
11185,26530366.721493468
11186,10417202.858084798
11187,20112063.024085544
11188,77819173.89433226
11189,26914816.136579324
11190,117344347.6000646
11191,17393795.100233957
11192,27076152.018551886
11193,29979168.763080854
11194,13665299.519788187
11196,9197886.063178299
11197,8181878.212920598
11198,41728447.37144582
11199,33818140.33493009
11200,18724612.169029452
11201,13920801.394609692
11202,6669737.212557176
11203,5746663.612749053
11204,17286196.791871075
11205,127999741.04495871
11206,111227011.9612357
11207,179061724.32212126
11208,33671152.13575955
11209,4543775.216541204
11210,15139320.181450104
11211,9515091.301005632
11212,4862143.32489311
11213,21316336.511093397
11214,9634336.06704043
11215,50930936.9123998
11216,53350411.8620439
11217,15068607.766706232
11218,74319995.17260645
11219,21757194.661738843
11220,11146377.08043293
11221,13164144.522734411
11222,11035340.204671202
11223,21820731.956602685
11224,13027253.661506865
11225,28422462.956872545
11226,7934060.643655232
11228,19893429.600717783
11229,18029678.959861714
11230,8031520.711667752
11231,13529921.984355677
11232,9332025.969268382
11233,17584967.462500118
11234,53644638.64190343
11235,77594650.24290434
11236,10864249.244883666
11237,10560608.78966298
11238,16268505.46246195
11239,7255650.952776735
11240,11133877.74023142
11241,16905476.825342454
11242,9265479.61496872
11243,10369466.026827514
11244,16934754.396995265
11245,8559165.842841169
11246,10438080.629725773
11247,193017737.50681254
11248,13336600.779589241
11249,67638553.01852348
11250,10105925.606461525
11251,129798442.83771005
11252,8498630.444188267
11253,15409824.35930142
11254,11906652.718551163
11255,41427812.052768625
11256,126103197.83397849
11258,30969464.50362423
11259,10243780.813560367
11260,16470791.865818875
11261,7190729.286753499
11262,228990478.4565299
11263,12046762.172667416
11264,12166967.64882567
11265,13196293.862480013
11266,7731801.203344036
11267,20963278.70689652
11268,8459575.143619832
11269,4682979.593700905
11270,14916565.348757915
11271,5415212.040482982
11272,69924776.77650854
11273,6259708.056761132
11274,12713147.515562128
11275,15304384.275160847
11276,13939234.802475307
11277,9580420.730578242
11278,31009189.984866645
11279,10488716.026702467
11280,16616254.984368576
11281,24602329.710646037
11282,25301373.348571766
11283,10044088.519257978
11284,12851777.505856108
11285,9706395.877940394
11286,9508416.146069054
11287,12011997.548701296
11288,7693610.245433787
11289,3226550.347018045
11290,30339173.218250602
11291,15160261.651541863
11292,9079255.726693809
11293,12766161.587903658
11294,13371881.401412075
11295,10698349.92338458
11296,5001419.419558808
11297,6600703.638299735
11298,6411772.127526405
11299,10795373.038806451
11300,24283023.362435594
11301,21352563.88265292
11302,15609714.407328881
11303,10630580.070886811
11304,19618311.363979913
11305,26150777.210480645
11306,12243725.018192634
11307,71218676.5073182
11309,66453685.57702939
11310,29159851.646237638
11311,46998479.50541349
11312,14529990.011469796
11313,11762265.928916048
11314,15973766.408349963
11315,17264053.04789958
11316,14486170.45318951
11317,86339246.18691668
11318,67794900.04145804
11319,20948758.529206008
11320,115412720.62438789
11321,8448828.235313283
11322,147788183.36528793
11323,17173886.874482423
11324,20305746.22900184
11325,22228115.386736162
11326,8753952.135602627
11327,14385205.418741712
11328,5042411.078077315
11329,50996369.34458124
11330,126512789.2003345
11331,52688854.841198914
11332,15374123.204197766
11333,19509566.125175506
11334,9837225.234554816
11335,23420193.386947304
11336,7875969.984231379
11337,13111328.671122732
11338,5903268.926211496
11339,11696339.852763701
11340,15092186.29292636
11341,8840023.52988971
11342,154076616.97953555
11343,38184468.26421407
11344,18412692.62617513
11345,58014259.70085873
11346,7250539.453900833
11347,7116258.152171409
11348,9863799.670286119
11349,10975002.180867523
11350,15098665.15805709
11351,17355455.863225862
11352,23546514.30419638
11353,18402069.29158694
11354,11767580.865965266
11355,74697538.9277135
11356,62481113.304730736
11357,66222725.730754614
11358,14115186.86436213
11359,19110322.79578425
11360,8829670.456103226
11361,16053580.91849994
11362,116331600.65521011
11363,7365642.38103597
11364,27340506.53442134
11365,20225468.010793716
11366,19105616.355967797
11367,7988570.232752902
11368,20058145.8828467
11369,5732987.436087588
11370,13166288.596749779
11371,11924409.032924466
11372,18040241.74209231
11373,9869245.597976247
11374,7947046.242486306
11375,13434334.293086566
11376,11600565.498098182
11377,12386611.336340586
11378,30329827.765273493
11379,17207718.991696075
11380,31463909.523872945
11381,11907731.407284144
11382,32033135.908584345
11383,163354042.35625812
11384,8490074.353760254
11385,17191079.70913884
11386,77618540.2958741
11387,16508852.69751761
11388,12683214.19788625
11389,52248535.626272626
11390,13722224.746983683
11391,19164790.712148484
11392,30777990.859362572
11393,12494122.827821463
11394,18286118.571967132
11395,9433223.145083914
11396,31548730.154762678
11397,56662242.099841155
11398,17820209.44503729
11399,24597421.52317068
11400,5816712.2052812325
11401,11015160.432261726
11402,28683671.04633319
11403,10428031.49602124
11404,21437159.525964625
11405,5741040.630854515
11406,35121818.434902355
11407,4960845.86829684
11408,198856208.2980039
11409,17436804.28230371
11410,18080252.810042534
11411,11604977.05020328
11412,10079454.476209074
11413,20232575.64136205
11414,15578568.016484864
11415,16669156.327572834
11416,19155714.126223575
11417,37715694.88268145
11418,14374334.152004238
11419,16354220.185577443
11420,37954259.35681843
11421,9985796.344615914
11422,15901050.11267298
11423,25677872.540731654
11424,13814733.463798653
11425,10801270.330318717
11426,12019500.747396376
11427,21059448.681970432
11428,12462228.62445531
11429,10127558.269810855
11430,63737589.36259352
11431,3145642.300493385
11432,12655845.670219759
11433,8132409.229241037
11434,16689495.229710007
11435,46935733.25572491
11436,73032879.930022
11437,6994836.404222167
11438,19774819.138057213
11439,5082073.101427523
11440,47011026.19761678
11441,18239510.71408192
11442,52578055.38305242
11443,53967220.85055948
11444,16533966.324566996
11445,12577989.312958736
11446,10520282.519243717
11447,31462173.47872625
11448,8848357.789833635
11449,31031012.979928907
11450,314367781.66480273
11451,10866014.438510634
11452,14174147.186021434
11453,7644232.768437495
11454,18082292.271190193
11455,8180968.774816458
11456,46071621.72775148
11457,9497766.508184906
11458,16772878.207276171
11459,28966641.11691797
11460,97392049.05274665
11462,11565352.60289491
11463,176060341.07554486
11464,13647253.819761783
11465,20019546.20644084
11466,53789899.951833844
11467,6498801.238918783
11468,12702298.995855315
11469,44962317.57216271
11470,25217694.48559598
11471,11061894.631989669
11472,60956561.69152924
11473,51648152.58518074
11474,38616141.16228929
11475,6199845.852146747
11476,33129769.634558085
11477,39116682.43536446
11478,25061218.546611503
11479,12454562.588393832
11480,14005601.544362115
11481,13731552.430402424
11482,24795761.30558297
11483,23193400.025044885
11484,12422887.943313453
11485,9795946.763264157
11486,11844118.765413534
11487,6912469.275707548
11488,74523457.65203519
11489,24064282.198541388
11490,30766144.34436936
11491,7403452.267072469
11492,74414866.48456432
11493,98014899.05687164
11494,53833228.50484934
11495,11138758.697020836
11496,7408466.131389861
11497,7013481.728647463
11498,106037611.60012622
11499,52652447.067995034
11500,10623607.78166378
11501,22324161.56111747
11502,8854041.269977937
11503,37890283.6973454
11504,15636603.558292568
11505,14935408.452173319
11506,26663364.352719106
11507,15265708.677587226
11508,9510405.30322514
11509,10336024.182489064
11510,7958179.431821745
11511,7157092.709692043
11512,14451661.564604001
11513,10727050.430854326
11514,4906791.175074957
11515,15598653.437834498
11516,10231957.334053237
11517,8113672.266297902
11518,17674085.414544433
11519,15768024.624432094
11520,92657301.00774059
