CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_고가_clust_id
9164,-3,3,-2,-1,2,-2,0
9165,0,0,0,0,0,0,1
9166,0,0,0,4,-3,-1,2
9167,0,0,0,0,0,0,1
9168,-3,-1,0,0,0,0,1
9169,0,0,0,0,0,0,1
9170,-2,0,-1,-1,0,0,1
9171,-3,3,-3,3,-2,0,4
9172,-1,0,0,0,0,0,1
9173,-1,-1,4,-1,-1,-1,5
9174,0,0,0,0,4,-3,0
9175,0,0,4,-3,0,-1,5
9176,0,0,0,0,0,0,1
9177,0,0,0,0,0,0,1
9178,0,0,0,0,0,0,1
9179,0,0,0,0,0,0,1
9180,0,4,-2,-1,-1,4,4
9181,-3,1,2,-3,3,-1,0
9182,-1,0,-2,3,-3,-1,2
9183,0,0,0,0,0,0,1
9184,0,4,-2,2,-3,3,4
9185,-3,0,-1,0,0,4,1
9186,-1,0,-2,-1,0,4,1
9187,4,-3,-1,0,0,0,3
9188,0,0,0,4,-3,-1,2
9189,0,0,0,0,0,0,1
9190,4,-3,3,-3,3,-3,3
9191,4,-3,3,-3,3,-1,3
9192,0,-1,1,-1,1,-1,1
9193,-3,-1,0,0,0,0,1
9194,0,0,0,0,4,-3,0
9195,0,0,0,0,0,0,1
9196,0,0,0,0,0,0,1
9197,0,-2,-1,3,-3,3,2
9198,0,0,0,0,0,0,1
9199,0,2,-2,-1,0,-1,4
9200,0,4,-3,3,-3,-1,4
9201,0,0,0,4,-3,-1,2
9202,0,0,0,0,0,0,1
9203,0,0,0,0,0,0,1
9204,0,0,0,0,0,0,1
9205,-2,3,-1,1,-2,2,4
9206,0,4,-2,0,-1,-1,4
9207,-3,3,-3,3,-2,-1,4
9208,0,0,0,0,0,0,1
9209,-3,-1,4,-2,1,0,5
9210,1,0,-2,-1,4,-1,0
9211,0,4,-3,3,-2,-1,4
9212,0,0,0,0,0,0,1
9213,-2,2,-3,-1,4,-3,0
9214,-3,-1,0,4,0,-3,2
9215,2,1,-3,3,0,-2,2
9216,0,0,0,0,0,0,1
9217,0,0,0,0,0,0,1
9218,0,4,-3,3,-3,3,4
9219,0,0,0,0,0,0,1
9220,4,-3,-1,4,-3,-1,2
9221,0,0,0,0,0,0,1
9222,4,-3,-1,4,-3,-1,2
9223,-2,-1,4,0,-3,2,5
9224,0,0,0,0,0,0,1
9225,-3,3,-3,3,-3,3,4
9226,-1,-1,3,-2,2,-3,5
9227,-3,-1,4,-3,-1,0,5
9228,0,0,4,-3,3,-2,5
9229,0,0,0,0,0,4,1
9230,0,0,0,0,0,0,1
9231,0,4,-3,-1,0,4,4
9232,-2,3,-3,3,-3,3,4
9233,-1,-1,-1,-1,0,0,1
9234,-1,4,-3,2,-2,-1,4
9235,0,0,0,0,0,0,1
9236,4,-3,3,-3,0,3,3
9237,4,-3,-1,0,4,-3,3
9238,-1,0,0,0,0,0,1
9239,1,-2,-1,4,-3,0,2
9240,0,4,-3,0,-1,4,4
9241,3,-2,-1,-1,0,4,3
9242,3,-3,0,-1,0,4,3
9243,3,-3,-1,0,0,0,3
9244,0,0,0,0,0,0,1
9245,3,-2,0,1,-1,0,3
9246,-1,0,0,0,4,-1,0
9247,-3,-1,0,4,-3,-1,2
9248,0,0,0,0,0,0,1
9249,0,0,0,0,0,0,1
9250,0,0,0,0,0,0,1
9251,0,0,0,0,0,0,1
9252,0,0,0,0,0,0,1
9253,-2,-1,-1,0,0,0,1
9254,0,0,0,0,0,0,1
9255,-1,0,0,4,-2,1,2
9256,0,0,0,4,-3,-1,2
9257,-2,3,-1,-2,3,-3,0
9258,-1,-2,-1,0,0,4,1
9259,-3,3,-3,3,-3,-1,4
9260,0,0,0,0,0,0,1
9261,3,-2,1,-2,2,0,3
9262,4,-1,-2,-1,0,0,3
9263,0,0,0,0,0,0,1
9264,0,0,0,4,-3,3,2
9265,-1,-1,0,0,0,4,1
9266,0,0,0,0,0,0,1
9267,-3,3,-3,3,-2,2,4
9268,0,0,0,0,0,0,1
9269,0,4,-3,0,-1,0,4
9270,0,4,-3,-1,0,0,4
9271,0,0,0,0,0,0,1
9272,0,0,0,0,0,0,1
9273,-1,-1,-1,-1,4,-3,0
9274,0,4,-3,-1,0,4,4
9275,4,-3,-1,0,0,0,3
9276,4,-3,-1,0,0,0,3
9277,0,0,0,0,0,0,1
9278,0,0,0,0,0,0,1
9279,-3,-1,4,-3,-1,0,5
9280,0,1,-1,2,-3,1,2
9281,0,0,0,0,0,0,1
9282,0,0,0,0,0,0,1
9283,0,0,0,0,0,0,1
9284,-3,-1,4,-3,0,3,5
9285,4,-3,-1,0,0,0,3
9286,-1,0,4,-3,1,0,5
9287,0,0,4,-3,3,-3,5
9288,0,0,0,0,0,0,1
9289,0,0,0,0,0,0,1
9290,4,-1,-2,2,-1,-1,3
9291,0,0,0,0,0,0,1
9292,0,0,0,0,0,4,1
9293,0,0,0,0,0,0,1
9294,0,0,0,0,0,0,1
9295,-1,0,0,0,0,0,1
9296,4,-3,3,-3,3,-2,3
9297,-2,1,-2,3,-3,0,2
9298,0,0,0,0,4,-3,0
9299,0,4,-3,-1,0,0,4
9300,3,-3,-1,0,0,0,3
9301,0,0,0,0,0,0,1
9302,-1,4,-3,-1,4,-3,0
9303,0,0,0,0,0,0,1
9304,0,0,4,-3,3,-1,5
9305,0,0,0,0,0,0,1
9306,-3,3,-2,0,1,-1,4
9307,0,4,-3,2,-1,1,4
9308,3,-2,-1,3,-3,3,2
9309,0,0,0,0,0,0,1
9310,0,0,0,0,0,0,1
9311,4,-3,-1,0,0,4,3
9312,0,3,-3,3,-1,-1,4
9313,-1,3,-1,-2,-1,4,4
9314,0,0,0,0,0,0,1
9315,-1,0,0,4,0,-3,2
9316,0,0,0,0,0,0,1
9317,0,0,0,0,0,0,1
9318,3,-2,-1,-1,0,0,3
9319,0,0,0,0,0,4,1
9320,0,0,4,-3,-1,0,5
9321,0,0,0,0,0,0,1
9322,0,0,0,0,0,0,1
9323,0,0,0,0,0,0,1
9324,0,0,0,0,0,0,1
9325,-3,2,-1,0,-1,3,4
9326,-3,3,-2,-1,-1,4,4
9327,0,4,-1,-1,-1,-1,4
9328,0,0,0,0,0,0,1
9329,0,3,0,-1,-2,0,4
9330,0,4,-3,-1,4,0,0
9331,0,0,0,0,0,0,1
9332,0,0,0,0,0,0,1
9333,-2,0,-1,0,4,-3,0
9334,3,-1,-2,0,3,-3,3
9335,0,0,0,0,0,4,1
9337,0,0,-2,-1,-1,4,1
9339,-3,3,-2,0,1,0,4
9340,-1,3,-3,-1,0,0,4
9341,3,-3,3,-3,3,-3,3
9342,-1,0,0,0,0,0,1
9343,4,-3,-1,0,0,4,3
9344,0,0,0,0,0,0,1
9345,0,-3,0,-1,4,-3,0
9346,-3,-1,0,0,0,0,1
9347,-3,-1,4,-3,0,-1,5
9348,-2,-1,3,-3,3,-2,5
9349,0,0,0,0,0,4,1
9350,0,0,0,0,0,0,1
9351,0,0,0,0,0,0,1
9352,4,-3,-1,0,0,0,3
9353,-1,4,-3,3,-1,-2,4
9354,0,0,0,0,0,0,1
9355,1,-1,0,2,-3,3,2
9356,-1,0,0,0,4,-3,0
9357,0,0,4,-3,-1,0,5
9358,3,-3,-1,4,-3,-1,2
9359,0,0,0,4,-3,3,2
9360,0,0,0,0,0,0,1
9361,0,-3,3,-2,-1,3,5
9362,0,0,0,0,0,0,1
9363,-1,-1,3,0,-1,-2,5
9364,-1,4,-3,-1,0,0,4
9365,-3,-1,0,0,0,0,1
9366,0,0,0,0,0,0,1
9367,3,-3,3,-1,1,-3,3
9368,0,0,0,0,0,0,1
9369,-2,-1,-1,4,-3,2,2
9370,0,4,-3,-1,0,4,4
9371,0,0,0,0,0,0,1
9372,0,0,0,0,0,0,1
9373,0,0,0,4,-3,3,2
9374,0,0,0,0,0,0,1
9375,-1,4,0,-3,2,1,0
9376,0,0,0,0,0,0,1
9377,0,0,0,0,0,0,1
9378,0,0,0,0,0,0,1
9379,0,0,4,-2,1,-1,5
9380,0,0,0,0,0,0,1
9381,0,0,0,0,0,0,1
9382,0,0,0,0,0,0,1
9383,4,-3,-1,0,0,0,3
9384,-3,0,-1,0,0,4,1
9385,0,0,0,0,0,0,1
9386,-3,3,0,-3,3,-2,0
9387,4,-3,-1,0,4,-1,3
9388,-1,0,3,-2,-1,3,5
9389,-1,4,-2,-1,3,-3,0
9390,0,0,0,0,0,0,1
9391,0,0,0,0,0,0,1
9392,3,-2,-1,3,-3,-1,2
9393,0,0,0,4,-3,-1,2
9394,0,0,0,0,0,0,1
9395,4,-3,-1,0,0,0,3
9396,-3,3,-3,3,-1,-2,4
9397,2,0,-2,2,0,-2,1
9398,-1,0,0,4,-3,-1,2
9399,0,0,0,0,0,0,1
9400,0,0,0,0,0,0,1
9401,0,0,0,0,0,0,1
9402,0,4,-1,-1,-1,-1,4
9403,0,-1,-1,3,-3,2,2
9404,0,0,0,0,0,0,1
9405,0,0,0,0,0,0,1
9406,4,-3,-1,0,0,0,3
9407,-1,2,-2,3,-3,3,2
9408,-1,-2,3,-3,0,3,5
9409,0,0,0,0,0,4,1
9410,0,0,0,0,0,0,1
9411,0,4,-3,0,-1,0,4
9412,0,0,0,0,0,0,1
9413,-3,1,2,-3,3,-3,0
9414,0,0,0,0,0,0,1
9415,0,0,4,-3,-1,0,5
9416,0,0,0,0,0,0,1
9417,0,0,0,4,-2,0,2
9418,-1,0,4,-1,0,-1,5
9419,3,-3,0,-1,0,0,3
9420,-2,2,-2,3,-2,-1,4
9421,-3,-1,4,-3,2,-2,5
9422,0,0,0,0,0,0,1
9423,3,-2,2,-3,3,-1,3
9424,0,0,0,0,0,0,1
9425,0,-1,3,-2,-1,3,5
9426,0,0,0,0,0,0,1
9427,0,0,0,0,0,0,1
9428,0,0,0,0,0,4,1
9429,0,0,0,0,0,0,1
9430,4,-2,-1,3,-3,3,2
9431,-1,4,-3,-1,0,4,4
9432,-1,1,0,-1,-1,1,1
9433,-3,0,3,-3,3,-3,5
9434,0,0,0,0,4,-3,0
9435,-3,-1,0,4,-3,-1,2
9436,-1,-1,0,0,4,-3,0
9437,0,0,0,0,0,0,1
9438,-3,3,-3,3,0,-2,4
9439,4,-3,-1,0,0,0,3
9440,3,-2,-1,2,-2,-1,2
9441,-3,3,-3,-1,0,4,4
9442,0,-3,3,-2,2,-1,5
9443,-2,3,-2,-1,3,-1,0
9444,0,4,-3,-1,4,-3,0
9445,0,0,0,0,0,0,1
9446,0,0,0,4,-1,-2,2
9447,0,4,-3,-1,0,4,4
9448,3,-1,-2,-1,4,-3,3
9449,0,0,0,0,0,0,1
9450,0,0,0,0,0,0,1
9451,0,0,0,0,0,0,1
9452,0,3,-3,0,3,-3,0
9453,0,0,0,0,0,0,1
9454,0,-1,-2,3,-3,3,2
9455,0,0,0,0,0,0,1
9456,0,0,0,0,0,0,1
9457,0,0,0,0,0,0,1
9458,0,0,0,0,4,-3,0
9459,0,0,0,0,0,0,1
9460,-2,3,-3,3,0,-3,4
9461,0,4,-3,-1,0,0,4
9462,0,0,0,0,0,0,1
9463,0,4,-3,-1,0,0,4
9464,0,0,0,0,0,0,1
9465,0,0,0,0,0,4,1
9466,4,-3,3,0,-2,-1,3
9467,-1,4,-3,-1,0,0,4
9468,0,0,0,0,0,0,1
9469,0,0,0,0,4,-3,0
9470,0,0,0,0,0,0,1
9471,0,0,0,0,0,0,1
9472,0,0,0,0,0,0,1
9473,-2,2,-2,2,-3,0,4
9474,3,-3,3,-3,-1,0,3
9475,0,0,0,0,0,0,1
9476,-3,3,-3,-1,0,4,4
9477,3,-3,3,-3,-1,0,3
9478,0,0,0,0,0,0,1
9479,0,0,0,4,-2,-1,2
9480,-3,3,-3,0,3,-1,0
9481,3,-3,-1,4,-3,-1,2
9482,0,0,0,0,0,0,1
9483,0,0,0,4,-3,3,2
9484,-2,2,-3,-1,4,0,0
9485,-3,3,-3,-1,0,0,4
9486,-2,2,-2,3,-1,-1,4
9487,0,0,0,0,0,0,1
9488,0,0,0,0,0,0,1
9489,0,0,0,0,0,0,1
9490,-1,0,0,0,0,0,1
9491,0,0,0,0,0,0,1
9492,0,0,0,0,0,0,1
9493,0,-3,-1,4,-3,-1,2
9494,0,0,0,0,0,0,1
9495,1,2,-3,2,-1,2,4
9496,0,0,0,0,4,-3,0
9497,0,0,0,0,0,0,1
9498,1,-3,0,2,1,-1,1
9499,0,0,0,0,0,4,1
9500,-1,4,-2,-1,-1,4,4
9501,0,0,0,0,0,4,1
9502,-1,-1,-1,3,-1,1,2
9503,0,4,-3,1,2,-3,4
9504,0,1,-2,3,0,-2,2
9505,0,-2,-1,3,0,-2,2
9506,0,0,0,0,0,0,1
9507,-3,3,-3,-1,4,-3,0
9508,0,0,0,0,0,0,1
9509,4,-3,-1,4,-3,3,2
9510,-1,0,0,0,0,0,1
9511,0,0,0,0,0,0,1
9512,-3,-1,0,0,0,0,1
9513,-2,3,-1,-1,-1,0,4
9514,0,4,-3,3,-3,0,4
9515,0,0,0,4,0,-1,2
9516,-1,0,4,-3,-1,4,5
9517,0,0,0,0,0,0,1
9518,-1,3,-2,0,-1,-1,4
9519,-1,0,0,0,4,-3,0
9520,0,0,0,0,0,0,1
9521,0,0,0,0,0,0,1
9522,0,0,0,0,0,0,1
9523,0,0,0,0,0,0,1
9525,0,0,0,0,0,0,1
9526,-1,-2,-1,4,-2,-1,2
9527,-3,-1,0,0,4,-3,0
9528,0,0,0,0,0,0,1
9529,0,0,0,0,0,0,1
9530,-3,-1,0,0,0,0,1
9531,0,0,0,0,0,0,1
9532,-3,-1,0,0,0,0,1
9533,0,0,0,4,0,-3,2
9534,-2,1,-2,0,-1,4,4
9535,0,0,0,0,0,0,1
9536,0,4,-3,-1,0,4,4
9537,0,0,0,0,0,0,1
9538,0,0,0,0,0,4,1
9539,3,-1,-1,-1,-1,4,3
9540,3,-2,-1,3,0,-1,2
9541,0,0,0,4,0,-3,2
9542,0,-2,0,3,-1,-1,2
9543,0,0,0,0,0,4,1
9544,0,0,0,0,0,0,1
9545,0,0,0,0,0,0,1
9546,1,-2,3,-3,3,-1,5
9547,0,0,0,0,0,0,1
9548,0,0,0,0,0,0,1
9549,0,-1,-2,3,-2,0,2
9551,0,0,0,0,0,0,1
9553,0,0,0,0,0,0,1
9554,0,0,4,-3,-1,0,5
9555,4,-3,-1,0,0,0,3
9556,0,4,-3,-1,0,0,4
9558,0,0,0,0,0,0,1
9559,0,0,0,0,0,0,1
9560,0,0,0,4,-3,-1,2
9561,0,-1,4,0,0,-3,5
9562,-3,-1,4,-3,3,-3,5
9563,0,0,0,0,0,0,1
9564,0,0,0,4,-3,3,2
9565,0,0,0,0,0,0,1
9567,0,-1,0,0,0,0,1
9568,1,-1,-1,0,0,4,1
9569,0,4,-3,-1,4,-3,0
9570,0,0,0,0,0,4,1
9571,0,0,0,0,0,0,1
9572,0,4,-3,-1,0,0,4
9573,0,4,-3,-1,0,0,4
9574,0,-3,1,2,-2,-1,2
9575,4,-2,-1,-1,0,0,3
9576,-2,1,-2,3,-3,3,2
9577,0,0,0,0,0,0,1
9578,-3,3,-3,-1,4,0,0
9579,-2,-1,3,-3,3,-3,5
9580,0,4,-3,3,-3,-1,4
9581,0,4,-3,-1,0,0,4
9582,0,0,0,0,0,0,1
9583,-2,-1,3,-3,-1,4,5
9584,4,-3,-1,4,-3,-1,2
9585,4,-3,-1,0,4,-3,3
9586,-1,0,4,-2,0,1,5
9587,0,0,0,0,0,0,1
9588,0,0,0,4,-3,-1,2
9589,3,-3,-1,0,0,0,3
9590,0,4,-3,-1,0,0,4
9591,0,0,0,0,0,0,1
9592,0,0,-2,1,-1,-1,1
9593,4,-3,0,3,0,-3,3
9594,0,0,0,0,0,0,1
9595,-3,-1,0,0,0,0,1
9596,0,0,0,0,0,0,1
9597,0,0,0,0,0,4,1
9598,-3,0,-1,0,0,4,1
9599,0,0,0,0,0,0,1
9600,4,-3,-1,0,0,4,3
9601,0,0,0,4,-3,-1,2
9602,4,-3,-1,0,0,0,3
9603,3,-1,-2,3,-3,-1,2
9604,0,4,-2,0,1,-2,4
9605,0,0,0,0,0,0,1
9606,-1,-2,3,-1,-1,0,5
9607,0,0,0,0,0,4,1
9608,0,0,0,0,0,0,1
9609,-1,0,-1,0,2,-3,0
9611,0,0,-3,2,-2,3,2
9612,0,0,0,0,0,0,1
9613,0,0,0,4,-3,-1,2
9614,-3,-1,0,0,0,0,1
9615,3,-2,1,-1,-1,-1,3
9616,-3,-1,0,0,0,0,1
9617,-2,3,-3,0,-1,0,4
9618,0,0,0,0,0,0,1
9619,0,0,0,0,0,0,1
9620,2,0,-2,-1,4,0,0
9621,0,0,0,0,0,0,1
9622,3,-3,3,-3,2,-1,3
9623,0,0,0,0,0,0,1
9624,0,4,-3,-1,0,0,4
9625,0,0,0,0,0,0,1
9626,0,-1,2,-2,0,0,5
9627,-1,4,0,-3,3,-3,0
9628,-2,0,3,-2,-1,3,5
9629,0,0,0,4,-3,-1,2
9630,0,0,0,0,0,0,1
9631,0,0,0,0,0,0,1
9632,3,-2,-1,-1,0,0,3
9633,-3,0,-1,4,-3,-1,2
9634,0,4,-2,-1,-1,0,4
9635,3,-3,-1,0,0,4,3
9636,-1,0,4,-2,-1,-1,5
9637,0,0,0,0,0,0,1
9638,4,-3,3,0,-3,-1,3
9639,-2,-1,3,-1,-2,-1,5
9641,0,0,0,4,-1,-1,2
9642,0,0,0,0,0,0,1
9643,3,-2,0,-1,3,-3,3
9644,-1,4,-3,3,-1,-2,4
9645,0,0,0,0,0,0,1
9647,-1,0,0,0,0,0,1
9648,0,4,-3,0,-1,4,4
9649,-1,3,-1,-2,-1,0,4
9650,-1,4,-2,-1,3,0,0
9651,0,-1,4,-2,-1,3,5
9652,0,0,0,0,0,0,1
9653,0,0,0,0,4,-3,0
9654,3,-1,-2,-1,0,4,3
9655,0,0,0,0,0,0,1
9656,1,0,-1,1,-2,3,1
9657,-2,3,-3,3,-2,2,4
9658,4,-1,-2,3,-3,3,2
9659,0,0,0,0,0,0,1
9660,0,0,0,0,0,0,1
9661,2,-2,-1,4,-3,3,2
9662,0,0,4,-3,-1,0,5
9663,0,0,0,0,0,0,1
9664,0,0,0,0,0,0,1
9665,-3,3,-1,1,-3,3,4
9666,3,-3,-1,4,-3,-1,2
9667,4,-3,-1,4,-1,-2,2
9668,0,0,4,-3,-1,0,5
9669,0,0,0,0,0,0,1
9670,3,-3,-1,0,0,0,3
9671,-2,-1,3,-3,-1,0,5
9672,-3,-1,0,4,-3,-1,2
9673,0,0,0,0,0,0,1
9675,3,-3,-1,4,-2,0,2
9676,0,0,0,0,0,4,1
9677,0,0,0,0,0,0,1
9678,0,0,0,0,0,0,1
9679,0,0,0,0,0,0,1
9680,0,0,4,-1,-2,3,5
9681,-3,-1,4,-3,3,-3,5
9682,0,0,0,0,0,0,1
9683,0,4,-3,-1,0,0,4
9684,0,0,0,4,-3,-1,2
9685,4,-3,-1,0,0,0,3
9686,-1,4,-3,3,-3,3,4
9687,-3,-1,0,0,0,0,1
9688,0,0,0,0,0,0,1
9689,0,-3,0,0,3,-3,1
9690,4,-3,1,2,-2,2,3
9691,-1,0,-1,0,2,-3,0
9692,-3,-1,0,4,-3,3,2
9693,3,-3,-1,0,0,0,3
9694,4,-3,3,-3,2,-2,3
9695,3,-2,-1,-1,0,0,3
9696,0,0,0,0,0,0,1
9697,0,0,0,0,0,0,1
9698,-3,-1,0,0,0,0,1
9699,0,0,0,0,0,0,1
9700,0,0,0,4,-3,-1,2
9701,0,0,0,0,0,0,1
9702,0,0,0,4,-3,-1,2
9703,-3,3,-2,-1,3,-3,0
9704,-2,1,0,-2,3,-1,0
9705,0,0,0,4,-3,-1,2
9706,3,-2,1,0,-2,-1,3
9707,-3,-1,4,-3,-1,0,5
9708,3,-3,-1,0,0,0,3
9709,4,-2,-1,3,-3,-1,2
9710,0,0,0,0,0,0,1
9711,4,-3,-1,0,0,0,3
9712,0,0,0,0,0,0,1
9713,0,0,0,0,0,0,1
9714,4,-3,-1,0,0,0,3
9715,2,-2,3,-2,1,-2,5
9716,0,4,-3,-1,0,0,4
9717,0,0,0,0,0,0,1
9718,0,0,0,0,0,0,1
9719,4,0,-3,3,0,-2,2
9720,0,0,0,0,0,0,1
9721,4,-3,-1,0,0,0,3
9722,0,4,-3,-1,0,0,4
9723,0,0,0,0,0,0,1
9724,0,0,0,0,0,0,1
9725,0,0,0,0,0,0,1
9726,-2,1,-2,3,-3,3,2
9727,0,4,-3,-1,0,0,4
9728,0,0,0,0,0,0,1
9729,0,0,0,4,-3,0,2
9730,-3,3,-3,3,-3,3,4
9731,0,0,0,0,4,0,0
9732,0,0,0,0,0,0,1
9733,0,0,0,0,0,0,1
9734,0,0,0,4,-3,-1,2
9736,1,-1,2,-3,3,-1,5
9737,0,0,0,0,0,0,1
9738,0,0,0,4,-3,3,2
9739,0,0,0,0,0,0,1
9740,-1,-1,4,-3,-1,0,5
9741,0,0,0,0,0,0,1
9742,0,0,0,0,0,0,1
9743,0,0,4,-3,-1,0,5
9744,0,0,4,-3,-1,0,5
9745,0,0,0,0,0,0,1
9746,2,0,-2,2,-1,0,2
9747,0,0,0,0,0,0,1
9748,-1,4,0,-3,3,-3,0
9749,0,4,0,-3,3,-2,0
9750,0,0,0,4,-2,-1,2
9751,3,0,-3,-1,0,4,3
9752,0,0,0,0,0,0,1
9753,-1,4,-1,-2,1,-1,4
9754,0,4,-3,-1,0,0,4
9755,0,0,0,0,4,-3,0
9756,-1,4,-3,-1,0,0,4
9757,0,0,0,0,0,0,1
9758,-2,-1,-1,4,-3,-1,2
9759,0,0,0,0,0,0,1
9760,0,0,0,0,0,0,1
9761,4,-1,-2,0,3,-3,3
9762,-1,0,-1,0,-1,-1,1
9764,-3,0,3,-1,-2,-1,5
9767,0,-3,-1,0,4,-3,0
9768,-3,-1,0,0,0,0,1
9770,-1,0,0,4,-3,3,2
9771,0,0,4,-3,-1,0,5
9772,0,0,4,-1,-2,3,5
9773,0,4,-3,-1,0,4,4
9774,0,0,0,0,0,0,1
9775,-2,-1,3,-1,-2,0,5
9776,0,0,0,0,0,0,1
9777,0,0,0,0,0,0,1
9778,0,2,-2,0,1,-1,4
9779,0,4,-3,3,-3,-1,4
9781,0,0,0,0,0,0,1
9782,4,-3,-1,0,4,-3,3
9783,4,-3,-1,0,0,0,3
9784,3,-3,3,-3,3,-3,3
9785,-1,-1,0,4,-1,-2,2
9786,0,4,-3,-1,0,0,4
9787,0,0,0,0,0,0,1
9788,-1,0,0,0,0,0,1
9789,-1,0,0,0,0,0,1
9790,-1,4,-3,0,-1,0,4
9791,0,4,-1,0,-2,-1,4
9792,0,0,0,0,0,0,1
9793,-3,3,-3,2,1,-3,4
9794,-2,-1,4,-2,2,-3,5
9795,-3,-1,0,0,0,0,1
9796,0,0,0,0,0,0,1
9797,0,0,0,0,0,0,1
9798,-2,-1,4,-2,1,-2,5
9799,0,0,0,0,0,0,1
9800,0,0,0,0,0,0,1
9801,0,0,0,0,0,4,1
9802,1,2,-2,0,-1,3,4
9803,0,0,0,0,0,0,1
9804,-3,3,-3,3,-2,-1,4
9805,4,-2,-1,-1,4,-3,3
9806,3,-3,-1,0,4,-3,3
9807,4,-1,-2,-1,4,-3,3
9808,-1,4,-3,-1,4,-3,0
9809,4,-1,0,-2,3,-2,3
9810,3,-1,-2,3,0,-3,2
9811,0,0,0,0,0,0,1
9812,0,4,-3,-1,0,0,4
9814,-1,4,0,-3,-1,0,4
9815,0,4,0,-3,2,-2,0
9816,0,0,0,0,0,0,1
9817,4,-2,-1,-1,0,0,3
9818,0,0,4,-1,-2,-1,5
9819,2,0,0,-1,1,-1,1
9820,0,0,0,0,0,0,1
9821,4,-3,3,-2,0,2,3
9822,0,0,0,0,0,0,1
9823,0,-1,4,-3,3,0,5
9824,0,0,0,0,0,0,1
9825,0,0,0,0,0,0,1
9826,0,0,0,0,0,0,1
9827,0,0,0,0,0,0,1
9828,0,-2,-1,3,-3,2,2
9829,-2,-1,-1,0,0,0,1
9830,0,0,0,0,0,0,1
9831,4,-3,-1,0,4,0,3
9832,-3,-1,4,-3,-1,0,5
9833,0,4,-3,3,-3,-1,4
9834,0,4,-3,-1,0,4,4
9835,0,0,0,0,0,0,1
9836,0,4,-3,-1,0,0,4
9837,0,4,-3,3,-3,-1,4
9838,0,0,0,0,0,0,1
9839,3,-1,-2,1,0,1,3
9840,0,0,0,0,0,0,1
9841,-1,-1,-1,3,-3,3,2
9842,-3,3,0,-3,-1,0,4
9843,-3,3,-1,0,-1,1,4
9844,0,0,0,0,0,0,1
9845,0,0,0,0,0,0,1
9846,0,0,0,0,0,0,1
9848,0,0,0,0,0,0,1
9849,0,0,0,0,0,0,1
9850,0,0,0,0,0,0,1
9851,0,0,0,0,0,0,1
9852,0,4,-3,3,-3,-1,4
9853,0,0,0,0,0,0,1
9854,-1,1,0,-1,0,2,1
9855,0,0,0,0,0,0,1
9856,-1,0,0,0,0,0,1
9857,-3,-1,0,0,0,0,1
9858,3,-3,3,-3,3,-3,3
9859,3,-3,0,3,-2,1,2
9860,0,0,0,0,4,-2,0
9861,0,0,0,0,0,0,1
9862,3,-1,-2,3,-2,0,2
9863,0,4,-3,-1,0,4,4
9864,-1,0,4,-3,-1,0,5
9865,-3,-1,0,0,4,-3,0
9866,0,-3,3,-1,-1,-1,5
9867,1,-1,1,0,-1,1,1
9868,-3,0,3,-2,-1,0,5
9869,0,4,-3,3,-3,3,4
9870,0,0,0,0,0,0,1
9871,0,0,0,0,0,0,1
9872,0,0,0,0,0,0,1
9873,-1,0,0,0,0,0,1
9874,0,0,4,-3,-1,0,5
9875,-1,-1,0,0,0,0,1
9876,-3,-1,4,-3,-1,0,5
9877,4,-3,-1,4,-3,-1,2
9879,0,0,0,0,0,0,1
9880,-1,0,-1,0,-1,4,1
9881,-2,1,2,-3,-1,0,5
9882,0,0,0,0,0,0,1
9883,-1,-2,-1,4,-3,2,2
9884,-1,1,0,0,0,-2,1
9885,-1,0,0,0,0,4,1
9886,4,-3,-1,0,0,0,3
9887,0,0,0,0,0,0,1
9889,0,0,4,-3,3,-3,5
9890,-1,0,4,-3,-1,0,5
9891,0,0,4,-3,-1,0,5
9892,-1,-1,0,4,-3,-1,2
9893,0,0,0,0,0,0,1
9894,0,0,0,0,0,0,1
9895,0,0,-3,2,1,-2,1
9896,2,-2,3,-3,3,-3,5
9897,0,4,-3,-1,0,0,4
9898,0,0,0,0,0,0,1
9899,0,0,0,0,0,0,1
9900,0,0,0,0,0,0,1
9901,-1,4,-3,3,-2,-1,4
9902,0,0,4,-3,-1,0,5
9903,-3,-1,4,-3,3,0,5
9904,0,4,0,-3,3,-3,0
9905,0,0,0,0,0,0,1
9906,4,-3,-1,0,0,0,3
9907,0,0,0,0,0,0,1
9908,1,-2,3,-3,3,0,5
9909,-3,-1,4,-3,3,-3,5
9910,0,0,0,0,0,0,1
9911,0,0,0,0,0,0,1
9912,0,0,0,0,0,0,1
9913,0,0,0,0,0,0,1
9914,0,0,0,0,0,0,1
9915,0,0,0,0,0,0,1
9916,0,0,0,4,-3,-1,2
9917,0,0,0,0,0,0,1
9918,0,0,4,-2,0,-1,5
9919,0,0,0,0,0,0,1
9920,0,0,0,0,0,0,1
9921,-3,-1,0,0,0,0,1
9922,0,0,0,0,0,0,1
9923,1,0,-2,2,0,0,1
9924,0,0,0,0,0,4,1
9925,0,0,0,0,0,0,1
9926,-3,3,0,-1,-2,-1,4
9927,3,-3,-1,4,-3,3,2
