CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가전_레저취미_멀티샵_중가_clust_id
9187,-1,0,0,4,-3,-1,3
9188,0,0,4,-3,-1,0,0
9189,-3,3,-3,0,3,-3,5
9190,2,-1,-2,1,1,-1,4
9191,3,-3,2,-1,2,-3,1
9192,0,-1,0,2,-3,3,3
9193,0,3,-3,-1,0,0,2
9194,0,0,0,0,0,0,4
9195,4,-1,-2,3,0,-2,3
9196,0,0,0,0,4,-3,5
9197,1,-2,3,-2,-1,2,0
9198,-3,-1,0,0,0,0,4
9199,-2,3,-3,3,-1,0,2
9200,-1,3,-1,0,-2,0,2
9201,-2,2,1,-3,2,0,5
9202,3,0,-1,-1,1,-2,1
9203,2,-3,-1,4,-2,-1,3
9204,0,0,0,0,0,4,4
9205,-2,1,2,-3,3,-2,5
9206,0,-1,-1,2,0,-1,4
9207,-3,0,3,-3,3,-2,0
9208,3,-3,-1,4,-3,-1,3
9209,-2,2,-3,3,-3,0,2
9210,-1,0,-1,1,1,-3,4
9211,-3,3,-1,1,-3,2,2
9212,-1,-2,-1,4,0,-3,3
9213,-2,2,-3,2,0,-2,2
9214,-1,0,1,0,-1,0,4
9215,1,0,-2,3,-2,1,3
9216,4,-3,-1,4,-3,-1,3
9217,-1,0,4,-3,3,-3,0
9218,3,-1,1,-2,-1,-1,1
9219,0,0,0,0,0,0,4
9220,1,-1,1,-2,3,-2,5
9221,1,-2,-1,0,0,0,4
9222,-1,3,-1,-2,3,-3,5
9223,-2,0,-1,3,-3,1,3
9224,0,0,0,0,0,0,4
9225,-2,3,-3,3,-2,2,2
9226,-1,1,-2,3,-3,2,3
9227,-1,-1,-1,4,-3,3,3
9228,-1,4,-3,3,-3,-1,2
9229,-1,3,0,-1,-1,-1,2
9230,0,0,0,4,-3,-1,3
9231,-3,3,-3,3,-2,-1,2
9232,0,-1,4,-2,-1,-1,0
9233,0,4,-3,3,-3,3,2
9234,-3,2,-1,2,-3,2,2
9235,0,4,-3,-1,0,4,2
9236,-2,-1,3,-3,3,-3,0
9237,3,-1,-1,0,0,1,1
9238,-1,-1,0,1,0,-1,4
9239,-1,0,1,1,-3,3,4
9240,1,0,0,-2,2,0,5
9241,3,-3,1,-1,-1,4,1
9242,1,0,-1,0,1,-1,4
9243,-1,0,-1,3,-2,0,3
9244,0,0,0,0,0,0,4
9245,-1,0,1,-1,2,-3,5
9246,3,-2,-1,1,2,-3,1
9247,-2,3,0,-3,3,-3,5
9248,-2,2,-2,-1,0,0,2
9249,1,-2,3,-2,0,0,0
9250,0,0,0,0,0,0,4
9251,-2,1,1,0,-2,3,4
9252,0,0,0,0,0,0,4
9253,3,-3,2,-2,0,-1,1
9254,-3,0,-1,4,-1,0,3
9255,-2,-1,3,-3,3,-3,0
9256,2,-2,-1,3,-1,-2,3
9257,3,-3,3,-2,0,-1,1
9258,0,-1,0,1,0,0,4
9259,-1,0,-1,1,-1,0,4
9260,0,0,0,0,4,-3,5
9261,0,0,4,-3,0,-1,0
9262,0,2,-2,1,-2,3,2
9263,0,0,0,0,0,0,4
9264,-3,-1,4,-3,-1,0,0
9265,-3,2,-2,3,-3,3,2
9266,-3,-1,4,-3,3,-3,0
9267,-3,3,-2,0,2,-2,5
9268,-3,3,0,-3,3,-3,5
9269,0,3,-2,1,0,-1,2
9270,1,-2,3,-1,-1,1,0
9271,0,0,0,0,0,4,4
9272,0,0,0,0,4,-3,5
9273,-3,3,-3,1,2,-2,2
9274,-1,-1,2,-3,3,-1,0
9275,-2,2,-2,3,-2,0,2
9276,-1,0,-2,2,-1,2,3
9277,-2,2,-3,0,0,3,2
9278,3,-1,-2,3,-2,0,3
9279,0,0,0,4,-2,2,3
9280,-3,3,-2,1,-2,3,2
9281,0,4,-3,3,-3,-1,2
9282,4,-3,-1,0,0,0,1
9283,0,0,0,0,0,0,4
9284,0,-2,3,-2,1,0,0
9285,-2,-1,3,-3,-1,4,0
9286,0,0,0,0,0,0,4
9287,0,0,0,-2,2,0,5
9288,-1,-2,0,3,0,-3,3
9289,0,0,0,0,0,0,4
9290,0,1,0,-1,1,-1,4
9291,0,0,0,0,4,-3,5
9292,0,0,4,-2,-1,-1,0
9293,0,4,0,-3,-1,4,2
9294,0,-3,-1,0,0,0,4
9295,0,4,-3,-1,0,4,2
9296,1,-2,3,-3,3,-1,0
9297,0,-3,-1,0,0,0,4
9298,-3,-1,0,4,-3,2,3
9299,1,-3,0,3,-1,-2,3
9300,-1,4,-3,3,-3,3,2
9301,0,4,-2,-1,-1,0,2
9302,-1,2,-1,1,0,0,2
9303,-3,3,-3,-1,0,0,2
9304,-3,3,-2,-1,0,3,2
9305,-1,0,0,0,0,0,4
9306,2,0,0,-1,1,-2,1
9307,4,-3,3,0,-2,1,1
9308,0,1,-2,3,-3,2,3
9309,4,-3,-1,4,-3,-1,3
9310,3,-1,-1,1,-1,1,1
9311,-1,4,-3,3,-3,-1,2
9312,-2,-1,-1,4,-2,-1,3
9313,0,4,-3,3,-3,3,2
9314,0,3,-3,3,-3,3,2
9315,1,0,-2,3,-3,3,3
9316,3,-2,-1,-1,0,0,1
9317,0,4,-1,-2,-1,0,2
9318,-3,-1,4,-3,3,-3,0
9319,-2,1,1,-3,3,-3,5
9320,4,-3,3,-1,-1,-1,1
9321,-1,0,-1,1,-1,0,4
9322,0,0,0,0,0,0,4
9323,0,0,0,0,4,-3,5
9324,0,0,3,-1,-1,2,0
9325,-2,0,0,0,1,-2,4
9326,0,2,-1,0,0,-2,4
9327,-1,2,0,-1,0,-1,4
9328,4,-3,3,-3,3,-3,1
9329,1,0,-2,3,0,-3,3
9330,-3,3,-1,-1,0,0,2
9331,1,0,0,-2,3,-3,5
9332,0,0,0,0,0,4,4
9333,0,0,4,-3,-1,0,0
9334,0,-1,0,2,-3,3,3
9335,4,-3,-1,0,0,0,1
9337,-2,2,-3,3,-2,0,2
9339,0,3,-3,3,0,-3,2
9340,0,0,0,4,-3,3,3
9341,3,-3,2,0,0,-1,1
9342,-2,-1,3,-2,1,-2,0
9343,0,-1,0,1,0,-1,4
9344,4,-3,0,-1,0,0,1
9345,2,-2,1,-1,0,0,1
9346,-3,-1,0,0,0,4,4
9347,-1,-2,0,-1,4,-3,5
9348,-1,0,0,4,-3,3,3
9349,0,0,4,-2,0,-1,0
9350,-3,-1,4,-3,-1,0,0
9351,-1,-2,-1,4,-3,0,3
9352,-2,2,-1,2,-3,-1,2
9353,1,-1,1,-1,0,2,4
9354,-1,-1,-1,3,-3,-1,3
9355,-1,0,-1,-1,4,0,5
9356,4,-2,1,0,-2,3,1
9357,-1,-1,0,0,-1,3,4
9358,0,3,-2,2,-3,3,2
9359,-2,0,0,2,-3,2,3
9360,3,-3,3,-1,-2,3,1
9361,-1,0,-2,2,-2,3,3
9362,-1,-1,3,-3,-1,0,0
9363,-1,-1,-1,4,-1,-1,3
9364,0,4,-3,3,-2,1,2
9365,-2,-1,-1,4,0,-2,3
9366,4,-3,-1,0,4,-2,1
9367,-1,-1,0,4,-3,3,3
9368,-3,3,-3,3,0,-2,2
9369,-2,-1,3,-1,-2,3,0
9370,-3,3,-3,1,0,-1,2
9371,-2,3,-2,-1,-1,4,2
9372,0,4,-3,-1,0,0,2
9373,0,-1,-2,3,-1,0,3
9374,4,-3,-1,0,4,-3,1
9375,0,-1,1,-1,-1,3,4
9376,0,3,0,-3,3,-3,5
9377,0,0,0,0,0,0,4
9378,4,-3,3,-3,3,0,1
9379,-1,1,0,0,0,-1,4
9380,-3,3,-3,3,-3,3,2
9381,-2,3,-2,0,1,-1,2
9382,0,0,0,0,0,0,4
9383,-1,0,0,4,-3,0,3
9384,-3,3,-3,-1,4,0,5
9385,0,-3,-1,0,0,0,4
9386,0,-3,2,0,0,-1,4
9387,-2,0,-1,4,-1,-2,3
9388,0,2,-2,1,0,-1,2
9389,-1,0,1,-2,3,0,5
9390,3,-3,3,-2,-1,-1,1
9391,0,0,-3,0,-1,4,4
9392,3,-3,-1,0,0,4,1
9393,0,0,0,4,-3,-1,3
9394,-3,3,-1,-2,3,-3,5
9395,0,0,0,0,0,0,4
9396,-1,-2,3,-2,0,-1,0
9397,0,-3,3,-2,-1,3,0
9398,-1,3,-1,-2,2,1,5
9399,0,4,-2,-1,-1,0,2
9400,-2,-1,-1,4,-3,0,3
9401,0,0,0,0,0,0,4
9402,3,-2,0,1,1,-2,1
9403,-2,3,-3,3,0,-2,2
9404,-3,-1,4,-3,-1,4,0
9405,4,-3,3,-2,1,-2,1
9406,-1,-2,3,-3,3,-2,0
9407,4,-1,-1,1,-2,-1,1
9408,1,-1,0,2,-2,1,3
9409,0,4,-3,3,-3,-1,2
9410,0,0,4,-3,-1,4,0
9411,0,-3,-1,4,-3,3,3
9412,4,-3,3,-3,-1,0,1
9413,2,-3,3,-3,2,0,1
9414,0,4,-3,3,-2,1,2
9415,-1,0,1,0,-2,3,4
9416,3,-1,-2,-1,4,-3,1
9417,3,0,-3,-1,4,0,5
9418,0,3,-2,1,-2,3,2
9419,-3,3,-3,3,0,-1,2
9420,-1,-1,1,-1,1,-1,4
9421,-1,0,-1,3,-2,1,3
9422,0,0,0,4,-3,-1,3
9423,-3,0,-1,0,0,0,4
9424,4,-3,3,-3,1,1,1
9425,-3,3,-1,-2,3,-2,5
9426,0,4,-3,2,-2,3,2
9427,3,-3,0,-1,4,-3,1
9428,4,0,-2,0,1,0,1
9429,0,0,0,0,0,0,4
9430,-3,-1,4,-2,1,-1,0
9431,-2,-1,-1,4,-3,3,3
9432,0,-1,-1,3,-2,0,3
9433,0,-1,3,-3,3,-1,0
9434,4,-3,-1,0,0,0,1
9435,2,-2,-1,4,-2,1,3
9436,2,-2,3,-1,0,-2,1
9437,-3,3,-3,3,-2,1,2
9438,0,0,1,-1,1,1,4
9439,1,-1,1,0,-1,0,4
9440,0,0,-1,0,1,-2,4
9441,-1,-1,-1,-1,4,-2,5
9442,-3,1,2,-3,2,1,0
9443,-1,1,-2,3,0,-1,2
9444,-3,3,-1,-1,1,0,2
9445,0,0,0,0,0,0,4
9446,-2,-1,0,0,0,0,4
9447,-1,3,-1,0,-2,3,2
9448,-3,-1,0,4,-3,0,3
9449,0,-1,4,-3,3,-3,0
9450,1,-2,3,-3,3,-1,0
9451,-1,3,-1,-1,0,2,2
9452,-1,-1,3,-1,0,0,0
9453,0,0,4,-1,-2,-1,0
9454,-2,1,-2,2,0,-1,2
9455,0,4,-3,-1,0,0,2
9456,0,3,-1,0,-2,3,2
9457,0,-1,0,0,0,2,4
9458,0,0,0,0,4,-2,5
9459,-1,0,0,0,0,4,4
9460,0,3,-1,-2,3,-3,5
9461,3,-3,-1,4,-3,-1,3
9462,0,0,0,4,-3,-1,3
9463,-2,2,-3,2,1,-3,2
9464,0,0,0,4,-3,-1,3
9465,-3,3,-3,3,-2,0,2
9466,0,1,-1,-1,3,-2,5
9467,-2,3,-1,-2,3,-2,5
9468,4,-3,-1,0,0,0,1
9469,-3,-1,0,0,0,0,4
9470,0,-3,1,-1,-1,0,4
9471,0,4,-3,3,-3,-1,2
9472,0,0,0,4,-3,3,3
9473,0,-1,2,-1,-2,-1,0
9474,-3,3,-3,3,-3,3,2
9475,2,-2,3,-2,-1,3,1
9476,-1,4,0,-2,2,-3,5
9477,-2,1,0,0,-1,1,4
9478,4,-1,-2,3,-3,3,3
9479,2,-3,2,0,-1,2,1
9480,1,2,-3,3,-2,-1,2
9481,2,0,-2,3,-1,-1,3
9482,0,0,0,0,4,-3,5
9483,4,-3,-1,0,0,0,1
9484,-1,-2,3,0,-3,2,0
9485,0,-2,2,0,-1,0,4
9486,0,1,-2,2,-2,3,3
9487,-1,-1,4,0,-1,-2,0
9488,0,0,4,-1,-1,-1,0
9489,0,0,0,0,0,4,4
9490,4,-3,3,-3,3,-1,1
9491,0,0,0,4,-3,-1,3
9492,4,-3,3,-3,-1,4,1
9493,0,-2,0,0,-1,-1,4
9494,-1,0,0,0,0,4,4
9495,0,2,-3,0,3,-2,5
9496,-2,-1,-1,0,0,0,4
9497,0,0,0,0,0,0,4
9498,3,-2,0,1,0,-1,1
9499,0,4,-3,-1,0,0,2
9500,-3,-1,4,-1,-1,1,0
9501,1,0,-1,1,-2,2,3
9502,-2,-1,4,-1,-2,2,0
9503,-3,-1,4,-1,-2,-1,0
9504,3,-2,-1,3,-2,0,3
9505,1,-2,-1,-1,4,-3,5
9506,0,4,-3,-1,0,0,2
9507,4,-3,-1,0,0,0,1
9508,0,0,0,0,0,4,4
9509,0,0,4,-3,-1,0,0
9510,-1,3,-2,1,-2,-1,2
9511,0,0,0,0,0,0,4
9512,-1,3,-3,3,-3,3,2
9513,-2,3,-3,3,-3,0,2
9514,-2,-1,3,-3,3,-1,0
9515,0,4,0,-2,1,-1,5
9516,-1,0,-2,3,0,-2,3
9517,-3,-1,0,0,0,0,4
9518,-1,-1,1,0,0,0,4
9519,0,-1,0,0,0,0,4
9520,0,0,0,0,0,0,4
9521,-2,2,-2,-1,0,0,2
9522,0,0,0,0,0,4,4
9523,0,0,0,0,0,0,4
9525,0,0,0,0,0,0,4
9526,-1,-2,1,0,0,0,4
9527,-3,3,-3,-1,0,4,2
9528,1,-1,-2,1,-1,3,4
9529,-1,1,-3,3,-3,-1,3
9530,1,-3,-1,4,-2,1,3
9531,-3,-1,0,0,0,0,4
9532,-1,-2,3,-3,3,-1,0
9533,-1,1,-2,3,-3,0,3
9534,-1,-2,1,2,-3,3,3
9535,0,0,0,0,0,0,4
9536,-1,1,-1,1,-1,-1,4
9537,0,-1,2,-3,1,-1,0
9538,3,-1,-2,3,-2,1,3
9539,-3,1,0,2,-1,0,4
9540,3,-2,-1,3,0,-3,3
9541,1,-1,-1,0,4,-3,5
9542,-1,0,0,0,0,1,4
9543,-1,4,-1,-1,0,1,2
9544,0,0,0,0,0,0,4
9545,0,0,0,4,-3,-1,3
9546,3,-2,0,1,-2,0,1
9547,-1,3,-3,3,-2,2,2
9548,4,-3,-1,0,0,0,1
9549,-1,2,-1,-2,2,-1,5
9551,0,0,0,0,0,0,4
9553,0,0,0,0,0,4,4
9554,-1,-1,0,4,-2,-1,3
9555,0,0,0,0,4,-3,5
9556,-3,3,-3,3,-3,3,2
9558,3,-1,0,-2,3,-3,1
9559,0,-2,-1,4,-3,3,3
9560,0,2,-2,1,-1,-1,2
9561,2,-3,0,3,-2,0,3
9562,1,-1,1,0,-1,0,4
9563,0,0,0,4,-3,-1,3
9564,-1,0,-1,2,-1,-2,4
9565,-1,0,0,4,-3,3,3
9567,1,1,-2,-1,0,4,4
9568,-1,-2,-1,4,-3,-1,3
9569,4,0,-3,-1,0,0,1
9570,3,-1,-1,1,-2,3,3
9571,0,-1,0,0,0,0,4
9572,-3,-1,4,-2,0,1,0
9573,4,-1,1,-3,3,-3,1
9574,4,-3,3,-2,1,0,1
9575,0,3,-1,-1,0,-1,2
9576,-2,1,-1,-1,3,-2,5
9577,0,0,4,-3,-1,0,0
9578,-1,1,-1,2,-2,0,3
9579,1,-2,1,2,-1,-2,3
9580,-2,1,-1,3,-3,3,3
9581,-3,0,3,-3,3,-1,0
9582,-1,0,0,4,-3,-1,3
9583,-3,-1,0,0,0,4,4
9584,2,0,-2,1,2,-3,4
9585,0,0,0,4,0,-3,3
9586,-2,3,0,-2,1,-1,5
9587,0,0,0,0,0,0,4
9588,2,-2,-1,-1,4,-1,1
9589,-1,0,0,0,0,0,4
9590,1,-1,-1,1,-2,3,3
9591,0,4,-3,-1,0,0,2
9592,1,-2,0,3,-2,0,3
9593,4,-1,-2,3,-3,-1,3
9594,4,-3,-1,0,4,-3,1
9595,-1,0,0,4,-3,3,3
9596,-1,-1,3,0,-3,-1,0
9597,-2,-1,0,4,-3,3,3
9598,-1,0,-2,-1,4,-3,5
9599,-2,3,-3,3,-3,3,2
9600,-2,-1,-1,0,0,4,4
9601,-3,-1,0,0,0,0,4
9602,4,0,-3,1,0,2,1
9603,-1,-2,0,-1,0,0,4
9604,-2,-1,4,-3,-1,0,0
9605,-3,3,-2,0,0,1,2
9606,3,-3,3,-3,0,-1,1
9607,4,0,-2,-1,-1,4,1
9608,4,-2,1,-2,-1,0,1
9609,-1,-1,1,0,-1,0,4
9611,-1,0,0,0,0,0,4
9612,-1,-2,0,3,-3,-1,3
9613,-3,-1,4,-3,-1,4,0
9614,0,0,0,4,-3,3,3
9615,1,-1,-1,2,-2,3,3
9616,-3,-1,4,-2,-1,-1,0
9617,0,1,0,0,-2,3,4
9618,3,-2,2,-3,-1,4,1
9619,0,0,0,4,-3,-1,3
9620,0,0,1,-1,0,1,4
9621,0,0,0,0,4,0,5
9622,4,-1,-2,2,-2,3,3
9623,-1,0,0,4,0,-3,3
9624,-3,-1,0,0,0,0,4
9625,3,-3,-1,0,4,-1,1
9626,1,0,0,-2,3,-2,5
9627,0,-2,3,0,-3,2,0
9628,-1,2,-2,1,1,-1,2
9629,4,-3,3,-1,-2,3,1
9630,-3,-1,0,0,0,4,4
9631,4,-3,-1,0,0,4,1
9632,2,0,-1,0,-1,-1,4
9633,3,0,-3,3,-3,3,3
9634,-3,-1,4,-2,-1,3,0
9635,-3,0,3,-2,-1,3,0
9636,2,-1,-1,3,-3,-1,3
9637,-1,-2,-1,0,4,-2,5
9638,1,0,0,-1,-1,3,4
9639,-3,3,-1,-1,-1,-1,2
9641,0,-1,-1,4,-3,1,3
9642,0,0,0,4,-2,-1,3
9643,1,0,-2,3,-1,-2,3
9644,0,1,0,-1,1,-2,4
9645,-2,3,-1,0,-1,0,2
9647,-3,-1,4,-3,3,-1,0
9648,0,0,1,0,-2,2,4
9649,1,-2,0,0,-1,3,4
9650,-2,3,-3,3,-1,-2,2
9651,1,-1,0,-1,-1,0,4
9652,0,0,0,0,0,0,4
9653,4,-3,-1,0,4,-3,1
9654,-2,2,-1,1,-1,2,2
9655,-1,0,4,-3,3,-1,0
9656,-1,2,-3,2,0,-2,2
9657,-1,0,4,-3,3,-3,0
9658,3,-2,-1,2,0,-1,1
9659,0,0,0,0,0,0,4
9660,-3,3,-3,-1,4,-3,5
9661,0,-1,4,-3,-1,0,0
9662,0,0,0,0,0,0,4
9663,0,0,4,-3,3,-3,0
9664,0,4,-3,-1,0,0,2
9665,-1,-2,2,1,-2,-1,4
9666,3,-3,2,-2,2,-2,1
9667,-1,-1,0,0,0,0,4
9668,-1,-1,3,-2,-1,3,0
9669,4,-3,-1,0,0,4,1
9670,-2,1,1,0,-1,1,4
9671,-3,-1,0,0,0,4,4
9672,-3,3,-2,1,1,-3,2
9673,-2,3,-1,-1,-1,-1,2
9675,0,-1,1,-1,-1,2,4
9676,-3,-1,4,-3,-1,4,0
9677,0,4,-2,2,-3,-1,2
9678,0,0,0,4,-3,-1,3
9679,0,0,0,4,0,-3,3
9680,1,-3,3,0,-3,-1,0
9681,3,0,-3,3,0,-2,3
9682,-1,0,0,0,0,0,4
9683,-1,3,-2,-1,0,3,2
9684,0,0,0,4,-3,-1,3
9685,0,4,-3,0,3,-3,5
9686,-1,3,-3,-1,4,-3,5
9687,-1,1,-1,-1,3,-3,5
9688,-3,1,2,-2,0,-1,0
9689,2,1,-3,1,2,-3,5
9690,-3,0,-1,4,-3,3,3
9691,3,-2,0,1,-1,1,1
9692,1,0,-1,1,0,0,4
9693,0,0,0,0,0,0,4
9694,0,-1,4,-3,2,1,0
9695,1,-2,0,1,-1,-1,4
9696,0,0,0,0,0,0,4
9697,0,0,0,0,4,-3,5
9698,-3,-1,0,4,-3,-1,3
9699,4,-3,-1,4,-1,-2,3
9700,-2,-1,3,-2,1,-1,0
9701,-1,0,-1,3,-2,0,3
9702,0,4,-2,-1,3,-3,5
9703,3,0,0,-2,0,0,1
9704,-2,-1,3,-1,-1,2,0
9705,-1,-2,3,-3,0,2,0
9706,2,-1,1,-1,-1,3,1
9707,-3,3,-3,-1,4,-3,5
9708,-3,-1,0,0,0,0,4
9709,0,-1,0,1,-1,1,4
9710,-3,-1,4,-2,-1,-1,0
9711,-1,0,0,0,0,0,4
9712,0,0,0,0,0,0,4
9713,0,0,0,0,0,0,4
9714,-2,1,0,-2,-1,0,4
9715,-3,3,-3,3,0,-3,2
9716,3,-3,3,0,-1,-2,1
9717,0,0,0,0,0,0,4
9718,-2,0,0,-1,3,-1,5
9719,4,-1,-1,1,-1,0,1
9720,0,0,0,0,0,0,4
9721,0,0,0,-1,0,0,4
9722,0,4,-2,0,1,0,2
9723,0,0,0,0,0,0,4
9724,0,0,0,0,0,0,4
9725,-1,4,-3,-1,0,0,2
9726,0,-2,0,3,-3,3,3
9727,0,-3,3,-3,3,-3,0
9728,0,0,0,0,0,0,4
9729,4,-3,3,0,-3,0,1
9730,1,-1,1,0,-1,1,4
9731,-1,3,0,-2,-1,3,2
9732,-1,0,3,-3,-1,0,0
9733,0,-2,2,-3,3,0,0
9734,0,0,0,4,0,-3,3
9736,-2,-1,3,-3,2,-2,0
9737,0,0,0,0,0,0,4
9738,3,0,-1,0,-1,0,1
9739,3,-1,-2,-1,0,4,1
9740,-1,-2,-1,0,0,0,4
9741,-1,0,1,0,-1,0,4
9742,-3,3,-3,-1,0,0,2
9743,0,4,-2,-1,2,-2,5
9744,4,-3,3,-3,-1,4,1
9745,3,-3,3,-3,3,-2,1
9746,3,0,-1,-2,3,-3,1
9747,-3,3,-3,0,-1,0,2
9748,0,0,-1,-1,2,1,5
9749,-1,-2,0,3,0,-3,3
9750,-1,0,0,0,0,0,4
9751,0,1,0,-1,-1,-1,4
9752,0,4,-3,-1,0,4,2
9753,-3,0,3,0,0,-2,0
9754,-1,-1,2,-3,3,-3,0
9755,3,-3,-1,0,0,4,1
9756,-1,3,-3,-1,4,-1,5
9757,-2,3,-1,0,-2,3,2
9758,0,3,0,-1,-2,2,2
9759,-3,-1,4,-3,3,-3,0
9760,0,0,4,-3,-1,0,0
9761,-1,4,-3,2,-1,-1,2
9762,-1,2,-1,1,0,0,2
9764,-3,-1,0,0,0,0,4
9767,0,0,4,-2,1,1,0
9768,-1,-1,0,4,-3,-1,3
9770,0,-2,-1,3,-3,2,3
9771,-1,0,1,-2,-1,0,4
9772,-3,3,-1,0,-1,0,2
9773,-1,0,0,4,-3,0,3
9774,3,-3,3,-2,-1,-1,1
9775,3,-1,-2,3,-3,3,3
9776,-1,-2,-1,0,0,0,4
9777,-3,3,-3,-1,4,-3,5
9778,1,0,0,-1,1,-1,4
9779,-1,-2,-1,0,0,0,4
9781,-3,3,-3,-1,0,0,2
9782,0,0,0,0,0,0,4
9783,0,4,-2,1,0,-2,2
9784,3,-3,3,-1,0,-2,1
9785,1,0,-2,3,-2,0,3
9786,4,-2,-1,3,0,-2,3
9787,0,0,4,-1,0,-2,0
9788,0,0,4,-3,-1,0,0
9789,-3,-1,0,0,0,0,4
9790,0,4,-3,1,-1,-1,2
9791,-1,2,-2,-1,0,0,2
9792,-1,-1,0,0,0,0,4
9793,3,-2,-1,3,-2,-1,3
9794,0,-2,0,-1,3,-1,5
9795,0,4,-1,1,-3,3,2
9796,0,0,0,0,0,0,4
9797,-1,0,0,4,-3,3,3
9798,-3,0,3,-1,0,-1,0
9799,4,-3,-1,4,-1,1,3
9800,0,3,-3,3,-3,3,2
9801,-2,2,1,-3,1,1,5
9802,-1,0,0,1,-2,3,4
9803,-1,0,4,-1,-1,-1,0
9804,0,0,0,4,-3,-1,3
9805,-1,-1,1,-2,3,-3,5
9806,2,-2,3,-1,1,-3,1
9807,4,-3,3,0,-2,-1,1
9808,-2,3,-3,0,-1,4,2
9809,0,4,-3,3,-3,-1,2
9810,-3,-1,0,0,4,-3,5
9811,0,0,0,0,0,0,4
9812,-1,-1,4,-2,1,0,0
9814,3,0,-3,3,-2,-1,3
9815,-1,-1,4,0,-3,3,0
9816,0,0,0,0,0,0,4
9817,-3,3,-2,-1,3,-2,5
9818,0,0,4,0,-3,-1,0
9819,3,-3,3,-3,0,-1,1
9820,0,0,4,-3,3,-3,0
9821,-3,3,-3,-1,0,0,2
9822,-2,-1,0,0,0,4,4
9823,-3,3,0,-1,-1,1,2
9824,0,-2,2,0,0,-2,4
9825,-2,-1,0,-1,4,0,5
9826,0,0,4,-3,-1,0,0
9827,-3,-1,0,0,0,0,4
9828,0,1,-1,1,-1,0,4
9829,0,-1,-1,3,0,-3,3
9830,0,4,-3,-1,0,0,2
9831,-1,0,-1,3,-3,-1,3
9832,-3,-1,0,0,0,0,4
9833,0,4,-2,2,-3,3,2
9834,0,0,4,-3,3,-3,0
9835,4,-3,3,-3,-1,0,1
9836,-1,4,-3,-1,0,0,2
9837,0,0,0,0,0,0,4
9838,4,-3,3,-3,-1,0,1
9839,-1,3,-2,-1,3,-1,5
9840,0,0,0,0,4,-3,5
9841,0,-1,0,2,-3,3,3
9842,-2,3,-3,3,-3,2,2
9843,-1,3,-3,-1,4,-1,5
9844,3,-3,3,-3,3,-1,1
9845,0,0,0,4,-3,-1,3
9846,0,0,4,-1,-2,0,0
9848,0,-1,0,0,0,0,4
9849,0,0,0,4,-3,-1,3
9850,0,0,0,0,4,-3,5
9851,0,0,0,0,0,4,4
9852,-3,-1,0,0,4,-3,5
9853,0,0,4,-3,-1,4,0
9854,-3,3,-2,-1,3,-1,5
9855,0,0,0,0,0,0,4
9856,-2,-1,-1,0,4,-3,5
9857,-3,3,-3,3,-1,1,2
9858,-2,3,-3,3,-2,0,2
9859,1,-1,-1,3,-2,2,3
9860,-3,3,0,-3,-1,4,2
9861,-3,-1,0,0,4,-3,5
9862,-1,1,-3,3,0,-3,2
9863,-2,3,-2,-1,3,0,5
9864,-1,-1,2,-2,2,-3,0
9865,-1,4,-1,-1,0,0,2
9866,1,-1,3,-2,-1,3,0
9867,0,-3,3,-3,3,-2,0
9868,1,-2,3,-3,2,1,0
9869,0,0,0,4,-3,3,3
9870,3,-3,-1,0,4,-2,1
9871,-2,-1,-1,4,-3,3,3
9872,0,4,-2,-1,-1,0,2
9873,3,-3,-1,4,-3,-1,3
9874,-3,-1,0,4,-3,-1,3
9875,2,-3,3,-3,0,0,1
9876,0,0,0,4,-1,-2,3
9877,0,1,-1,1,-1,1,4
9879,3,-3,-1,0,0,0,1
9880,3,-3,2,0,0,-2,1
9881,1,2,-3,2,0,0,2
9882,-2,-1,0,3,-3,3,3
9883,-1,2,1,-3,3,-1,5
9884,-3,2,0,0,1,-3,4
9885,-3,3,-3,3,-3,3,2
9886,-3,3,0,-3,2,0,5
9887,3,-2,1,-2,0,3,1
9889,3,-2,-1,-1,4,-3,1
9890,1,-2,1,-1,0,1,1
9891,-2,2,-3,2,-2,3,2
9892,-3,2,0,-2,3,-3,5
9893,-1,-1,0,0,0,4,4
9894,0,0,0,0,0,0,4
9895,-2,-1,0,4,-1,-2,3
9896,0,-3,3,-3,3,-1,0
9897,0,0,0,0,4,-3,5
9898,3,-3,-1,0,4,-2,1
9899,-1,-2,2,-2,3,-2,0
9900,0,0,0,0,0,0,4
9901,4,-2,-1,3,-3,-1,3
9902,-3,3,-3,3,-2,-1,2
9903,-2,3,0,-1,-1,1,2
9904,-1,-2,0,3,-1,-1,3
9905,4,-2,-1,3,-3,-1,3
9906,0,0,0,0,0,0,4
9907,-1,0,0,0,0,4,4
9908,-1,3,-1,-1,1,-2,2
9909,-3,3,-3,3,-1,-1,2
9910,0,0,0,0,0,0,4
9911,0,4,-3,3,-3,-1,2
9912,-2,-1,0,0,4,-3,5
9913,-3,-1,0,0,0,0,4
9914,4,-3,-1,4,-3,-1,3
9915,-1,0,0,0,0,0,4
9916,-1,-2,3,-3,-1,0,0
9917,0,0,0,0,0,0,4
