,제휴사,대분류코드,금액 타입,대분류명_y,중분류명,소분류명,UPRICE,QTY,AVG,AVGVS,구매금액_min,구매금액_max,구매금액_mean
2608,A,6,중가,레저취미,스포츠,영플라자(의류),123855,207568,112716,1.1,1500,448200,112926.4516
2609,A,6,중가,레저취미,스포츠,오클리,123855,207568,112716,1.1,17100,1498150,315398.4677
2610,A,6,중가,레저취미,스포츠,와이드앵글,123855,207568,112716,1.1,9500,3006000,274579.4118
2611,A,6,중가,레저취미,스포츠,운동용품,123855,207568,112716,1.1,5000,2000000,204386.3087
2612,A,6,중가,레저취미,스포츠,웍앤톡,123855,207568,112716,1.1,50000,694000,289984.6154
2613,A,6,중가,레저취미,스포츠,웨스트우드,123855,207568,112716,1.1,13450,249000,75452.72727
2614,A,6,중가,레저취미,스포츠,이젠벅,123855,207568,112716,1.1,34300,474000,144461.3514
2615,A,6,중가,레저취미,스포츠,직수입 아웃도어,123855,207568,112716,1.1,3000,4454100,283573.5126
2616,A,6,중가,레저취미,스포츠,카리모어,123855,207568,112716,1.1,20000,151050,54278.57143
2617,A,6,중가,레저취미,스포츠,컬럼비아,123855,207568,112716,1.1,1000,996000,172066.5979
2618,A,6,중가,레저취미,스포츠,코오롱스포츠,123855,207568,112716,1.1,500,5040000,288809.058
2619,A,6,중가,레저취미,스포츠,콜핑,123855,207568,112716,1.1,19000,275000,67826.92308
2620,A,6,중가,레저취미,스포츠,킨,123855,207568,112716,1.1,40000,263000,93512.5
2621,A,6,중가,레저취미,스포츠,투스카로라,123855,207568,112716,1.1,9000,148500,51851.72414
2622,A,6,중가,레저취미,스포츠,트렉스타(신),123855,207568,112716,1.1,9000,319500,129981.0811
2623,A,6,중가,레저취미,스포츠,트렉스타(의),123855,207568,112716,1.1,18000,256000,96151
2624,A,6,중가,레저취미,스포츠,파타고니아,123855,207568,112716,1.1,36000,1105040,264836.5306
2625,A,6,중가,레저취미,스포츠,풋조이,123855,207568,112716,1.1,245000,245000,245000
2626,A,6,중가,레저취미,스포츠,프레지던츠골프,123855,207568,112716,1.1,23200,138600,67200
2627,A,6,중가,레저취미,스포츠,피엘라벤,123855,207568,112716,1.1,37050,665950,200289.2857
2628,A,6,중가,레저취미,스포츠,한성에프아이,123855,207568,112716,1.1,49000,59000,54000
2629,A,6,중가,레저취미,스포츠,휘트니스,123855,207568,112716,1.1,2000,311600,58195.5
2630,A,6,중가,레저취미,스포츠,휠라아웃도어,123855,207568,112716,1.1,27000,125680,47863.52941
2631,B,24,중가,레저취미,시즌행사,미입점행사,8542,5546,14461,0.6,1000,251000,24234.79135
2632,B,24,중가,레저취미,시즌행사,브랜드직매입,8542,5546,14461,0.6,16900,82900,52436.36364
2633,B,63,중가,레저취미,시즌행사,미입점행사,13004,3083,7926,1.6,1000,251000,24234.79135
2634,B,63,중가,레저취미,시즌행사,브랜드직매입,13004,3083,7926,1.6,16900,82900,52436.36364
2635,B,36,중가,레저취미,롤러보드,기타롤러용품,101001,313,112716,0.9,16000,61000,29606.89655
2636,B,36,중가,레저취미,롤러보드,롤러보드용품,101001,313,112716,0.9,9800,64600,27767.27273
2637,B,36,중가,레저취미,롤러보드,보드류,101001,313,112716,0.9,24800,296000,116377.7778
2638,B,36,중가,레저취미,롤러보드,스케이트보드,101001,313,112716,0.9,39000,217000,102314.2857
2639,B,36,중가,레저취미,롤러보드,인라인스케이트,101001,313,112716,0.9,19800,416000,130826.1682
2640,B,36,중가,레저취미,롤러보드,킥보드,101001,313,112716,0.9,49000,336000,132045.7143
2641,B,36,중가,레저취미,시니어건강용품,보행용품,79147,140,112716,0.7,27000,145000,70000
2642,B,36,중가,레저취미,시니어건강용품,생활용품,79147,140,112716,0.7,3200,39000,8664.285714
2643,B,36,중가,레저취미,시니어건강용품,안마용품,79147,140,112716,0.7,6800,990000,88086.06557
2644,B,36,중가,레저취미,시니어건강용품,침실용품,79147,140,112716,0.7,2800,2800,2800
2645,B,36,중가,레저취미,자전거,MTB자전거,67369,1019,112716,0.6,95000,190000,120838.7097
2646,B,36,중가,레저취미,자전거,아동자전거,67369,1019,112716,0.6,89000,1090000,145519.2308
2647,B,36,중가,레저취미,자전거,일반자전거,67369,1019,112716,0.6,1000,1090000,158605.0228
2648,B,36,중가,레저취미,자전거,자전거용품,67369,1019,112716,0.6,100,499000,31250.0979
2649,B,36,중가,레저취미,자전거,전문자전거,67369,1019,112716,0.6,129000,129000,129000
2650,B,51,중가,레저취미,골프,골프공,133383,1650,112716,1.2,7600,330000,33620.98039
2651,B,51,중가,레저취미,골프,골프소품,133383,1650,112716,1.2,1000,30000,13666.875
2652,B,51,중가,레저취미,골프,골프용품,133383,1650,112716,1.2,600,9360000,95120.88068
2653,B,51,중가,레저취미,골프,골프의류,133383,1650,112716,1.2,9000,28900,18950
2654,B,51,중가,레저취미,골프,골프장갑,133383,1650,112716,1.2,3000,56700,15374.67742
2655,B,51,중가,레저취미,골프,골프클럽,133383,1650,112716,1.2,1000,2280000,313708.0402
2656,B,51,중가,레저취미,골프,기타골프용품,133383,1650,112716,1.2,2000,69000,22945.45455
2657,B,51,중가,레저취미,골프,브랜드,133383,1650,112716,1.2,1000,6600000,127634.0592
2658,B,51,중가,레저취미,브랜드,미입점행사,60953,12348,112716,0.5,100,321000,25956.4275
2659,B,51,중가,레저취미,브랜드,브랜드,60953,12348,112716,0.5,10,2580000,66877.14325
2660,B,51,중가,레저취미,브랜드,브랜드기획,60953,12348,112716,0.5,1000,174500,24514.02214
2661,B,51,중가,레저취미,브랜드,온라인브랜드,60953,12348,112716,0.5,35000,139000,87000
2662,B,51,중가,레저취미,스포츠NB,브랜드,62355,6808,112716,0.6,100,4100000,64552.57515
2663,B,51,중가,레저취미,스포츠NB,브랜드 기획,62355,6808,112716,0.6,30,418000,28646.07656
2664,B,51,중가,레저취미,스포츠NB,브랜드행사,62355,6808,112716,0.6,100,418000,56355.27473
2665,B,51,중가,레저취미,스포츠브랜드편집,에스마켓,56625,4,112716,0.5,19500,109000,56625
2666,A,6,고가,레저취미,골프용품,AK골프,287016,70391,112716,2.5,8000,2098000,227000
2667,A,6,고가,레저취미,골프용품,JDX골프,287016,70391,112716,2.5,7000,2003400,141494.3094
2668,A,6,고가,레저취미,골프용품,L/C골프의류,287016,70391,112716,2.5,100,7760000,242178.2146
2669,A,6,고가,레저취미,골프용품,N/B골프의류,287016,70391,112716,2.5,120,5779900,222839.6258
2670,A,6,고가,레저취미,골프용품,갤러리골프,287016,70391,112716,2.5,30000,2000000,692769.2308
2671,A,6,고가,레저취미,골프용품,골프용품,287016,70391,112716,2.5,2000,20000000,404494.9988
2672,A,6,고가,레저취미,골프용품,골프존마켓,287016,70391,112716,2.5,7000,3200000,271279.2593
2673,A,6,고가,레저취미,골프용품,그린조이,287016,70391,112716,2.5,59400,427400,226200
2674,A,6,고가,레저취미,골프용품,글로벌골프프라자,287016,70391,112716,2.5,1800000,1800000,1800000
2675,A,6,고가,레저취미,골프용품,김영주골프,287016,70391,112716,2.5,9900,554600,115114.4444
2676,A,6,고가,레저취미,골프용품,까스텔바작,287016,70391,112716,2.5,10000,1080000,212527.7778
2677,A,6,고가,레저취미,골프용품,나이키골프,287016,70391,112716,2.5,4750,1212960,177225.9447
2678,A,6,고가,레저취미,골프용품,닥스골프,287016,70391,112716,2.5,3000,3002970,394600.2647
2679,A,6,고가,레저취미,골프용품,단기행사(골프),287016,70391,112716,2.5,6810,3006800,169768.9457
2680,A,6,고가,레저취미,골프용품,데상트골프,287016,70391,112716,2.5,10000,1194300,313722.2
2681,A,6,고가,레저취미,골프용품,레노마골프,287016,70391,112716,2.5,6000,3006000,246739.4751
2682,A,6,고가,레저취미,골프용품,르꼬끄골프,287016,70391,112716,2.5,1000,5040000,316687.1175
2683,A,6,고가,레저취미,골프용품,링스,287016,70391,112716,2.5,30000,278000,117934.1667
2684,A,6,고가,레저취미,골프용품,매일통상,287016,70391,112716,2.5,5000,9200000,549871.345
2685,A,6,고가,레저취미,골프용품,매직스포츠,287016,70391,112716,2.5,10000,1050000,101736.8421
2686,A,6,고가,레저취미,골프용품,먼싱웨어,287016,70391,112716,2.5,8000,3150000,418873.4249
2687,A,6,고가,레저취미,골프용품,명성골프,287016,70391,112716,2.5,45000,2000000,882875
2688,A,6,고가,레저취미,골프용품,보그너,287016,70391,112716,2.5,5700,6009700,542784.5645
2689,A,6,고가,레저취미,골프용품,블랙앤화이트,287016,70391,112716,2.5,26000,3790210,597939.2222
2690,A,6,고가,레저취미,골프용품,빈폴골프,287016,70391,112716,2.5,4750,3152100,425817.5209
2691,A,6,고가,레저취미,골프용품,슈페리어,287016,70391,112716,2.5,1000,3364200,231066.2201
2692,A,6,고가,레저취미,골프용품,아놀드파마,287016,70391,112716,2.5,10000,1289150,178764.6715
2693,A,6,고가,레저취미,골프용품,아다바트,287016,70391,112716,2.5,31350,4315370,556541.7742
2694,A,6,고가,레저취미,골프용품,아디다스골프,287016,70391,112716,2.5,4500,1425000,196160.7865
2695,A,6,고가,레저취미,골프용품,애드파골프,287016,70391,112716,2.5,5000,4000000,353000
2696,A,6,고가,레저취미,골프용품,애플라인드,287016,70391,112716,2.5,1300,448200,88486.26866
2697,A,6,고가,레저취미,골프용품,엘로드,287016,70391,112716,2.5,5000,2017800,388208.2639
2698,A,6,고가,레저취미,골프용품,엘르골프,287016,70391,112716,2.5,189520,238060,213790
2699,A,6,고가,레저취미,골프용품,엠유스포츠,287016,70391,112716,2.5,3000,2122300,466713.1855
2700,A,6,고가,레저취미,골프용품,우리골프,287016,70391,112716,2.5,10000,20000000,689923.0769
2701,A,6,고가,레저취미,골프용품,울시,287016,70391,112716,2.5,200,10035000,401089.2235
2702,A,6,고가,레저취미,골프용품,이동수골프,287016,70391,112716,2.5,20000,1081000,195268.8889
2703,A,6,고가,레저취미,골프용품,잭니클라우스,287016,70391,112716,2.5,2000,7000000,364109.8309
2704,A,6,고가,레저취미,골프용품,직수입 골프의류,287016,70391,112716,2.5,1000,6729000,326779.5076
2705,A,6,고가,레저취미,골프용품,청백,287016,70391,112716,2.5,260000,260000,260000
2706,A,6,고가,레저취미,골프용품,캘러웨이,287016,70391,112716,2.5,4000,4450000,274961.1667
2707,A,6,고가,레저취미,골프용품,타이틀리스트,287016,70391,112716,2.5,17100,2048200,457791.5267
2708,A,6,고가,레저취미,골프용품,파리게이츠,287016,70391,112716,2.5,7600,2354000,416117.0183
2709,A,6,고가,레저취미,골프용품,파리게이츠 상품군,287016,70391,112716,2.5,74000,359100,139020
2710,A,6,고가,레저취미,골프용품,팬텀골프,287016,70391,112716,2.5,23400,814500,152070.8
2711,A,6,고가,레저취미,골프용품,폴로골프,287016,70391,112716,2.5,124200,624240,300307.5
2712,A,6,고가,레저취미,골프용품,피가로,287016,70391,112716,2.5,26000,301620,102380
2713,A,6,고가,레저취미,골프용품,핑,287016,70391,112716,2.5,1330,3073680,249205.4069
2714,A,6,고가,레저취미,골프용품,해리토리 상품군,287016,70391,112716,2.5,15000,1037010,131743.7582
2715,A,6,고가,레저취미,골프용품,헤지스골프,287016,70391,112716,2.5,2000,4266700,288126.3144
2716,A,6,고가,레저취미,골프용품,휠라골프,287016,70391,112716,2.5,430,2004500,199298.3729
2717,A,6,고가,레저취미,골프용품,휴고보스골프,287016,70391,112716,2.5,123500,1225000,642064.7059
2718,A,7,고가,레저취미,악기,악기,678685,426,112716,6,27000,2813000,827583.3333
2719,A,7,고가,레저취미,악기,음반,678685,426,112716,6,3000,465500,20996.46465
2720,A,7,고가,레저취미,악기,피아노/악기,678685,426,112716,6,2000,11000000,881778.8779
2721,B,19,저가,생활,개인위생용품,의약외품,5953,3103,54507,0.1,300,89250,6781.741501
2722,B,20,저가,생활,균일가,다이소,4055,147724,9376,0.4,500,418000,4055.317827
2723,B,20,저가,생활,균일가,온라인균일가,4055,147724,9376,0.4,4000,7000,5500
2724,B,21,저가,생활,종량제봉투,음식물봉투,951,204106,9376,0.1,210,480000,2900.493546
2725,B,21,저가,생활,종량제봉투,재사용봉투,951,204106,9376,0.1,180,153000,589.8303837
2726,B,21,저가,생활,종량제봉투,종량제봉투,951,204106,9376,0.1,150,2640000,7365.186855
2727,B,21,저가,생활,청소용품,구두용품,1664,114540,9376,0.2,1030,43500,5727.924528
2728,B,21,저가,생활,청소용품,밀대/걸레,1664,114540,9376,0.2,500,130000,14177.4429
2729,B,21,저가,생활,청소용품,빗자루/쓰레받이,1664,114540,9376,0.2,1280,104500,9348.179669
2730,B,21,저가,생활,청소용품,종량제봉투,1664,114540,9376,0.2,150,720000,933.7435138
2731,B,21,저가,생활,청소용품,청소보조용품,1664,114540,9376,0.2,540,51200,9148.221003
2732,B,21,저가,생활,청소용품,청소용솔,1664,114540,9376,0.2,470,26000,5731.953528
2733,B,21,저가,생활,청소용품,휴지통,1664,114540,9376,0.2,2000,60500,11171.625
2734,B,22,저가,생활,보수용품,가정보수용품,9860,8547,317722,0,700,82800,5822.89344
2735,B,22,저가,생활,보수용품,에너지절약용품,9860,8547,317722,0,700,107940,11899.0251
2736,B,22,저가,생활,보수용품,접착제,9860,8547,317722,0,400,54000,4186.224649
2737,B,22,저가,생활,보수용품,페인트,9860,8547,317722,0,1000,68000,8958.583333
2738,B,22,저가,생활,보수용품,포장/이사용품,9860,8547,317722,0,500,23500,3267.075812
2739,C,17,저가,생활,청소욕실용품,걸레/청소포,1173,230694,9376,0.1,1500,65400,9708.747505
2740,C,17,저가,생활,청소욕실용품,공간박스,1173,230694,9376,0.1,3750,27000,11374.21053
2741,C,17,저가,생활,청소욕실용품,기타정리용품,1173,230694,9376,0.1,100,44250,3067.494145
2742,C,17,저가,생활,청소욕실용품,기타청소용품,1173,230694,9376,0.1,460,41390,6030.595399
2743,C,17,저가,생활,청소욕실용품,놀이방매트,1173,230694,9376,0.1,4900,239400,42634.375
2744,C,17,저가,생활,청소욕실용품,다림판,1173,230694,9376,0.1,5000,25900,13891.31579
2745,C,17,저가,생활,청소욕실용품,목욕타올,1173,230694,9376,0.1,390,23290,2834.191419
2746,C,17,저가,생활,청소욕실용품,밀대청소기,1173,230694,9376,0.1,1770,44000,17913.95498
2747,C,17,저가,생활,청소욕실용품,바구니,1173,230694,9376,0.1,150,36000,4132.646018
2748,C,17,저가,생활,청소욕실용품,변기시트/커버,1173,230694,9376,0.1,2990,33800,14328.62637
2749,C,17,저가,생활,청소욕실용품,빗자루/쓰레받이,1173,230694,9376,0.1,1500,13000,5530.32967
2750,C,17,저가,생활,청소욕실용품,빨래건조대,1173,230694,9376,0.1,1990,119800,29353.24324
2751,C,17,저가,생활,청소욕실용품,세탁/건조보조용품,1173,230694,9376,0.1,460,21960,3928.352745
2752,C,17,저가,생활,청소욕실용품,수건,1173,230694,9376,0.1,590,59600,11343.8698
2753,C,17,저가,생활,청소욕실용품,옷걸이,1173,230694,9376,0.1,990,29700,6295.751634
2754,C,17,저가,생활,청소욕실용품,욕실발판,1173,230694,9376,0.1,3990,14900,14234.5
2755,C,17,저가,생활,청소욕실용품,욕실소품,1173,230694,9376,0.1,380,25000,4264.317618
2756,C,17,저가,생활,청소욕실용품,욕실수납용품,1173,230694,9376,0.1,3900,3900,3900
2757,C,17,저가,생활,청소욕실용품,욕실청소용품,1173,230694,9376,0.1,5690,17200,10530
2758,C,17,저가,생활,청소욕실용품,욕실화,1173,230694,9376,0.1,1000,22490,6020.591398
2759,C,17,저가,생활,청소욕실용품,종량제봉투,1173,230694,9376,0.1,10,501000,953.241295
2760,C,17,저가,생활,청소욕실용품,테이프크리너,1173,230694,9376,0.1,990,25790,6626.241611
2761,C,17,저가,생활,청소욕실용품,휴지통,1173,230694,9376,0.1,390,18990,4486.451613
2762,D,5,저가,생활,화장지/티슈,각티슈/미용티슈,1747,2981,9376,0.2,400,3400,712.4407583
2763,D,5,저가,생활,화장지/티슈,롤티슈,1747,2981,9376,0.2,2000,9200,2386.330275
2764,D,5,저가,생활,화장지/티슈,물티슈,1747,2981,9376,0.2,370,16000,1897.302041
2765,B,17,중가,생활,살충제,바퀴개미살충제,11717,7829,9376,1.2,2460,495000,9852.329085
2766,B,17,중가,생활,살충제,방충제,11717,7829,9376,1.2,700,105000,10928.3622
2767,B,17,중가,생활,살충제,파리모기살충제,11717,7829,9376,1.2,120,420000,12532.6751
2768,B,17,중가,생활,섬유유연제,고농축섬유유연제,10059,22561,9376,1.1,1000,608000,14039.25407
2769,B,17,중가,생활,섬유유연제,온라인섬유유연제,10059,22561,9376,1.1,14500,14500,14500
2770,B,17,중가,생활,섬유유연제,일반섬유유연제,10059,22561,9376,1.1,600,750000,6595.851778
2771,B,17,중가,생활,세탁세제,분말세제,13594,66647,9376,1.4,1000,5345000,12968.10242
2772,B,17,중가,생활,세탁세제,섬유유연제,13594,66647,9376,1.4,490,1008000,10340.48915
2773,B,17,중가,생활,세탁세제,세탁보조제,13594,66647,9376,1.4,560,59400,5842.786092
2774,B,17,중가,생활,세탁세제,세탁비누,13594,66647,9376,1.4,700,110400,4116.241313
2775,B,17,중가,생활,세탁세제,액체세제,13594,66647,9376,1.4,1000,10251000,18205.51154
2776,B,17,중가,생활,세탁세제,온라인 세탁세제,13594,66647,9376,1.4,6900,45700,18533.33333
