CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
11111,1,4,0,0,3,4,4,4,4,3,3,3,0,4,1,0,4,0
11112,0,0,0,0,0,0,0,1,0,3,4,3,0,4,0,0,4,0
11113,0,0,0,0,2,1,0,0,0,0,2,2,0,3,0,0,1,0
11114,0,4,0,0,1,1,0,0,0,2,3,3,3,1,2,0,1,2
11115,0,1,0,0,1,0,0,0,0,4,2,2,0,4,0,0,1,0
11116,0,1,0,0,1,4,0,2,1,4,3,3,1,4,4,2,2,2
11117,0,4,1,0,4,2,4,4,3,2,3,2,0,3,1,0,3,4
11118,1,3,1,0,0,4,0,4,0,2,2,3,4,0,4,4,4,0
11119,0,3,0,0,3,0,0,3,1,2,4,2,0,2,1,0,4,0
11120,0,2,4,0,0,2,0,4,2,3,3,2,3,4,1,0,3,4
11121,0,4,4,0,1,1,0,2,3,3,4,4,4,2,0,0,4,0
11122,0,1,0,0,1,0,0,1,0,4,3,2,0,4,0,0,3,4
11123,0,4,0,0,0,3,1,2,4,1,3,3,3,4,4,0,4,0
11124,0,4,3,0,0,0,0,2,4,3,3,4,0,2,2,0,4,0
11125,3,3,4,1,0,3,0,0,4,2,4,3,1,4,2,2,3,4
11126,0,0,4,0,0,0,0,0,0,2,3,3,0,0,0,0,4,0
11127,0,3,4,4,0,4,0,0,0,4,4,2,3,4,1,1,0,4
11128,0,3,3,0,0,2,0,0,0,3,2,3,1,1,3,1,2,2
11129,0,0,0,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0
11130,1,2,1,0,4,4,0,0,1,3,4,3,1,0,4,3,4,4
11131,0,1,3,0,0,4,0,0,0,4,4,2,4,0,1,0,0,2
11132,0,4,0,0,0,1,0,0,0,4,3,3,0,0,0,0,1,1
11133,0,3,0,0,1,0,0,4,4,3,2,2,0,3,4,0,1,4
11134,4,2,4,0,1,0,0,0,1,1,1,2,4,1,4,0,4,0
11135,0,3,4,0,4,1,0,0,0,3,4,3,0,1,4,1,4,4
11136,4,1,4,1,0,1,0,1,0,3,2,1,1,0,1,4,1,1
11137,0,1,1,0,3,4,0,1,1,1,3,2,0,1,3,0,3,0
11138,1,2,1,3,0,1,0,0,0,3,1,2,4,4,3,4,0,0
11139,0,3,0,0,2,0,0,1,0,3,2,2,0,1,1,0,1,4
11140,0,1,0,0,3,0,0,1,0,4,1,1,0,2,1,0,3,0
11141,0,1,4,0,4,1,0,4,4,2,4,2,0,2,1,0,4,1
11142,0,1,0,0,0,0,0,4,0,1,2,2,1,2,3,0,0,4
11143,4,4,4,0,0,1,0,0,4,3,4,1,3,4,2,0,0,0
11144,0,4,0,0,0,0,0,0,0,2,3,3,0,2,4,0,2,0
11145,4,2,2,0,0,4,0,0,1,3,0,4,3,0,3,0,0,0
11146,1,2,1,1,0,4,0,1,4,3,1,1,2,0,1,0,1,4
11147,4,3,2,0,2,1,0,0,1,2,3,2,0,2,1,0,4,4
11148,1,4,3,0,0,4,0,0,2,1,0,2,4,0,2,4,0,4
11149,0,4,4,0,1,1,0,0,0,3,3,3,0,1,4,0,4,0
11150,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,3,0
11151,0,2,0,0,0,0,0,4,0,2,2,3,0,1,1,0,3,0
11152,0,1,0,1,1,1,0,0,0,4,3,2,1,1,0,0,4,0
11153,0,1,1,1,0,3,0,0,0,1,1,1,1,0,2,1,0,1
11154,4,3,4,4,0,4,4,2,4,3,1,2,3,2,4,1,1,3
11155,0,2,0,0,0,0,0,1,0,4,4,1,0,1,0,0,0,1
11156,0,2,2,0,0,3,0,0,1,1,1,1,3,2,1,1,0,0
11157,0,0,0,0,2,0,0,0,0,4,3,3,0,1,4,0,3,0
11158,0,4,1,0,4,1,0,0,0,2,1,3,1,4,2,0,1,0
11159,0,0,0,0,4,0,0,0,0,2,3,2,0,4,0,0,1,0
11160,0,0,0,0,0,0,0,1,0,1,2,3,0,4,4,0,4,0
11161,0,0,0,0,3,0,0,0,0,4,4,3,0,4,0,0,4,0
11162,0,0,0,0,1,1,0,0,0,3,3,2,0,0,1,0,4,0
11163,0,3,3,0,0,4,0,0,0,2,0,4,4,0,4,2,0,1
11164,0,3,3,0,1,2,0,0,0,3,2,3,4,4,1,3,4,4
11165,0,3,0,0,0,3,1,4,1,2,3,3,0,2,0,0,4,4
11166,4,4,0,4,0,3,0,2,0,2,1,2,4,1,1,0,4,0
11167,2,4,2,0,4,1,4,0,0,2,4,2,1,4,4,0,0,1
11168,0,3,4,0,3,0,1,4,1,1,3,2,0,4,1,0,3,0
11169,0,0,4,0,0,0,0,0,1,0,1,1,4,0,0,1,0,0
11170,0,4,4,0,1,4,1,4,3,2,1,3,0,2,2,0,3,0
11171,0,1,0,0,1,0,0,0,0,2,3,4,0,4,0,0,0,0
11172,0,3,4,0,2,0,0,0,0,3,4,2,0,3,0,0,4,0
11173,4,3,4,4,1,4,0,1,4,3,1,2,4,0,4,4,0,2
11174,0,3,4,4,0,4,0,0,4,4,0,4,4,0,1,4,0,4
11175,0,1,0,0,1,1,1,1,4,3,2,2,0,2,0,0,2,0
11176,0,4,1,0,4,1,1,3,2,4,2,2,1,3,1,0,3,4
11177,4,3,2,1,0,1,0,0,1,4,0,2,4,0,3,4,0,4
11178,0,1,0,0,1,4,0,0,0,1,2,4,0,4,4,0,4,4
11179,0,2,4,0,4,1,0,4,0,2,2,2,0,4,3,0,2,4
11180,0,2,4,0,3,0,0,0,0,3,1,2,0,2,1,0,2,0
11181,0,3,3,0,0,4,0,0,1,2,0,1,2,0,4,0,0,2
11182,0,4,1,0,1,4,0,4,1,4,4,4,3,4,1,4,3,4
11183,0,3,4,0,0,0,0,0,1,4,3,3,4,0,1,0,0,0
11184,0,3,1,1,1,3,0,0,0,4,3,3,1,3,4,0,1,0
11185,1,2,4,0,1,3,4,3,1,3,1,2,2,4,1,0,2,0
11186,0,2,0,0,1,0,0,4,0,2,2,3,1,2,1,0,2,0
11187,0,2,1,0,4,3,0,4,0,4,1,2,4,2,3,0,2,0
11188,0,4,3,0,0,3,0,0,2,1,4,3,4,4,3,4,4,4
11189,0,1,0,0,0,3,1,4,1,3,2,2,3,4,1,4,1,2
11190,4,1,3,0,0,1,0,0,4,4,0,4,4,0,4,2,0,0
11191,0,0,0,0,0,4,0,0,0,3,2,2,0,1,4,0,4,0
11192,0,1,4,4,0,1,0,1,0,4,3,2,2,2,2,3,1,0
11193,4,2,4,0,0,4,0,4,2,2,4,3,3,3,4,3,2,3
11194,0,2,1,0,4,0,0,0,0,1,3,1,0,4,1,0,3,0
11196,0,4,4,2,1,0,0,1,1,2,1,2,4,1,1,0,2,0
11197,0,4,0,0,4,0,0,0,0,3,4,4,0,0,0,0,1,0
11198,4,3,1,1,4,3,0,4,4,2,2,3,2,1,3,0,3,0
11199,0,0,0,0,0,1,1,0,1,1,0,1,4,0,1,1,0,1
11200,0,4,0,4,0,1,0,0,0,2,0,2,2,0,4,0,0,0
11201,0,4,0,0,4,0,0,0,0,2,4,3,0,1,3,0,3,0
11202,0,3,0,0,4,0,0,0,0,3,3,3,0,2,0,0,4,0
11203,0,1,0,0,2,0,0,0,0,1,3,2,0,1,0,0,4,0
11204,0,1,0,0,3,0,0,0,4,4,2,2,0,3,0,0,4,0
11205,4,3,1,3,0,1,0,1,4,1,3,1,4,1,2,1,1,1
11206,1,4,3,0,0,3,0,0,0,4,0,4,4,0,4,0,0,2
11207,4,4,4,4,4,1,0,2,4,1,1,2,3,1,4,2,1,4
11208,0,2,2,2,4,3,0,0,1,1,0,3,3,0,3,4,0,4
11209,0,0,0,1,0,3,0,0,0,0,4,1,0,1,1,0,0,0
11210,0,1,1,0,1,1,0,4,0,4,2,2,0,4,1,0,2,0
11211,0,2,0,0,4,0,0,0,0,3,1,2,0,0,0,0,3,0
11212,0,0,0,0,0,0,0,0,0,2,1,3,0,4,0,0,4,0
11213,0,3,0,0,2,0,0,4,1,3,4,4,0,1,2,0,4,4
11214,0,1,0,0,1,4,0,4,0,4,2,3,0,4,4,0,2,0
11215,2,2,3,3,0,2,0,0,0,3,1,2,3,0,2,3,0,1
11216,0,2,3,0,3,4,0,3,4,4,2,4,4,2,3,3,0,0
11217,0,1,0,0,1,1,0,0,0,3,3,2,0,4,0,0,4,0
11218,1,4,1,0,0,1,0,0,1,1,1,2,2,0,2,1,0,1
11219,0,1,0,1,1,1,0,1,0,3,2,2,0,1,1,0,2,1
11220,0,1,0,0,0,0,0,3,0,1,1,4,0,0,0,0,2,0
11221,0,1,0,0,1,0,0,4,0,2,3,3,0,1,1,0,3,0
11222,0,1,0,0,3,0,0,2,1,4,2,3,0,3,0,0,4,0
11223,0,4,4,0,0,4,0,0,0,4,4,1,4,0,4,0,0,0
11224,0,1,4,0,3,0,0,1,0,3,2,3,0,2,1,0,2,1
11225,4,4,0,3,3,4,0,1,4,3,3,2,2,4,1,0,2,0
11226,0,1,0,0,2,0,0,0,0,4,3,3,0,2,1,0,3,2
11228,0,4,0,0,2,0,0,3,0,3,1,2,4,3,3,0,2,0
11229,4,2,0,4,0,0,0,0,1,2,1,2,4,4,3,0,2,1
11230,0,1,0,0,2,1,3,3,3,3,2,3,4,4,4,0,3,4
11231,0,3,1,0,0,0,4,0,2,3,4,4,2,0,3,4,4,3
11232,0,2,0,0,0,0,0,0,0,2,2,2,0,4,0,0,2,0
11233,0,2,4,0,4,2,0,3,1,2,3,4,0,2,2,0,4,0
11234,0,1,4,1,1,1,1,1,1,3,2,1,1,1,2,1,1,0
11235,1,3,3,2,0,2,0,0,4,2,2,2,3,4,1,3,1,4
11236,4,2,0,0,1,1,0,4,0,3,2,2,0,3,2,0,1,4
11237,0,1,0,0,4,4,4,1,1,1,1,2,3,1,4,0,2,4
11238,0,3,0,0,2,0,0,0,0,3,1,2,0,2,0,0,1,0
11239,0,1,0,0,0,0,0,3,0,3,4,3,0,1,0,0,1,0
11240,0,2,0,0,4,1,0,3,4,1,2,2,0,4,4,0,3,0
11241,0,4,0,0,4,0,1,4,0,4,2,3,0,2,4,0,4,0
11242,0,2,1,0,0,1,0,2,1,1,1,3,0,2,1,0,1,0
11243,0,1,4,0,1,0,0,4,1,3,1,1,1,4,1,0,2,1
11244,0,2,0,0,1,2,0,4,2,4,2,2,1,3,1,0,2,0
11245,0,1,4,0,1,0,0,3,2,2,3,3,0,1,3,0,4,0
11246,0,3,4,0,0,4,3,1,2,2,2,4,4,2,4,0,3,0
11247,0,4,1,4,0,3,0,0,0,2,1,1,2,4,1,2,4,0
11248,0,1,0,0,2,4,2,1,3,2,3,2,0,1,4,0,2,0
11249,1,3,2,4,0,2,0,0,0,2,1,3,4,0,2,3,0,3
11250,0,3,0,0,0,0,0,0,0,2,3,2,0,4,0,0,3,0
11251,0,2,4,4,0,0,0,1,2,4,4,4,2,2,1,1,1,4
11252,0,0,0,0,4,0,0,1,3,1,3,3,0,1,1,0,0,0
11253,0,3,1,0,3,2,4,1,1,2,2,3,0,1,1,0,1,0
11254,0,2,0,0,4,0,0,4,0,2,4,4,0,4,0,0,3,0
11255,4,4,4,0,2,4,0,0,0,2,3,2,1,3,4,4,3,0
11256,3,2,1,4,0,1,0,0,1,3,1,3,2,0,1,1,0,4
11258,1,2,1,0,1,4,0,1,3,4,3,3,1,1,4,1,0,0
11259,0,1,0,0,4,0,0,1,0,3,3,3,0,4,0,0,4,0
11260,0,4,4,0,0,2,0,0,4,3,1,3,0,0,2,2,4,1
11261,0,4,0,0,1,0,0,0,4,1,1,1,0,0,1,0,4,0
11262,4,1,3,4,0,4,0,0,1,4,4,4,2,0,2,0,0,0
11263,0,3,0,0,1,4,0,0,0,3,1,3,0,1,4,0,4,0
11264,0,1,0,0,3,1,0,0,4,2,4,3,0,2,1,0,2,0
11265,0,2,4,0,3,1,0,2,4,4,3,3,1,2,1,0,3,0
11266,0,1,0,0,3,1,2,2,2,2,4,4,0,4,0,0,3,1
11267,0,4,0,0,4,0,0,0,0,3,2,2,0,3,3,0,3,0
11268,0,0,0,0,1,0,0,4,2,3,2,3,0,4,1,0,3,1
11269,0,1,0,0,2,4,0,0,0,1,2,3,1,2,1,0,2,0
11270,0,2,4,4,4,4,0,4,4,2,3,2,0,3,1,0,1,1
11271,0,1,0,0,0,0,0,4,0,3,1,2,0,3,1,0,1,0
11272,1,3,2,0,0,4,0,1,0,1,0,4,1,0,2,2,0,3
11273,0,4,0,0,0,0,0,0,0,4,4,4,0,4,0,0,1,0
11274,0,1,1,0,1,4,0,2,4,3,3,3,0,4,4,0,3,0
11275,0,3,0,0,0,0,1,1,2,3,1,2,0,2,0,0,3,0
11276,0,3,0,0,4,0,4,0,4,3,2,3,0,2,0,0,3,0
11277,0,0,0,0,4,0,0,0,0,2,4,3,0,4,0,0,2,1
11278,0,3,0,0,0,4,0,4,0,0,4,4,4,4,3,0,2,0
11279,0,0,0,0,0,1,0,0,1,3,3,2,1,1,2,0,3,0
11280,0,4,0,0,1,0,0,0,0,2,2,3,0,3,0,0,4,4
11281,4,1,0,0,2,0,0,1,4,2,4,3,4,2,4,0,4,4
11282,1,4,4,0,0,1,0,0,3,2,4,4,0,4,4,4,0,1
11283,0,4,0,0,1,0,0,2,0,2,3,3,0,4,4,0,3,0
11284,0,1,0,0,0,0,1,0,1,1,2,3,0,1,0,0,3,0
11285,0,4,0,0,4,3,0,0,0,2,3,2,0,0,4,0,0,0
11286,0,2,0,0,2,1,0,0,0,2,4,2,0,4,0,0,1,2
11287,0,4,0,0,1,0,0,0,0,1,3,2,1,3,0,0,2,0
11288,0,4,0,0,1,0,0,0,0,1,2,2,0,4,0,0,1,0
11289,0,1,0,0,4,0,0,0,0,1,4,3,0,4,1,0,2,0
11290,0,3,3,0,0,3,0,0,4,2,0,4,1,0,4,4,0,0
11291,0,0,0,0,1,0,0,0,0,2,2,3,0,1,0,0,3,0
11292,0,4,0,0,4,0,0,0,0,4,4,4,1,0,0,0,1,0
11293,0,1,0,0,1,4,0,2,4,2,3,3,0,3,1,0,3,0
11294,0,2,4,0,0,0,0,4,4,4,0,4,3,3,4,0,1,0
11295,4,1,0,0,0,0,0,0,2,1,1,2,0,1,3,0,3,0
11296,0,2,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0
11297,0,1,0,0,0,0,0,0,0,1,4,3,0,1,0,0,4,0
11298,0,0,0,0,0,0,0,0,0,4,3,4,0,1,0,0,3,0
11299,0,2,0,0,4,2,0,3,4,1,4,2,0,1,1,0,2,4
11300,4,0,2,0,3,1,0,4,1,2,1,3,2,1,2,0,4,1
11301,4,2,3,0,0,4,0,0,4,3,0,2,4,0,2,4,0,4
11302,0,4,0,0,0,4,0,4,4,4,0,4,4,0,4,0,0,0
11303,0,1,0,0,1,0,0,2,4,2,2,3,0,2,0,0,2,4
11304,0,4,0,0,4,2,0,3,4,3,3,4,0,4,0,0,3,4
11305,0,4,2,0,1,1,0,0,0,2,3,4,4,3,3,0,3,1
11306,0,4,0,0,3,0,0,0,0,3,3,3,0,1,0,0,3,0
11307,1,2,2,2,0,2,0,4,0,3,2,3,4,3,3,3,3,3
11309,4,4,3,0,4,2,3,2,2,3,3,2,2,4,1,0,3,0
11310,0,4,0,0,0,2,0,0,0,3,0,1,3,4,4,0,0,0
11311,0,3,4,4,0,4,0,0,4,4,1,4,2,4,3,0,4,0
11312,0,3,0,0,4,0,0,4,4,2,3,3,0,2,4,0,3,0
11313,0,4,0,0,1,0,4,4,3,4,3,4,3,1,4,0,4,0
11314,0,3,0,0,0,4,0,0,0,3,0,4,1,0,1,0,0,0
11315,0,1,0,0,2,1,0,2,0,2,3,3,0,1,0,0,2,1
11316,0,1,0,0,2,0,0,1,0,3,1,1,0,3,1,0,1,0
11317,2,4,1,0,0,1,0,0,1,1,1,2,4,3,2,0,3,4
11318,3,2,4,4,0,4,0,0,1,2,0,2,3,0,3,4,0,0
11319,0,1,1,0,2,2,0,4,0,2,1,1,0,3,4,0,1,2
11320,0,2,3,1,4,3,0,4,2,3,2,2,2,4,4,2,3,2
11321,0,4,4,0,4,4,0,0,0,4,4,2,0,4,4,0,4,0
11322,2,3,4,1,1,1,0,0,3,2,1,1,4,0,2,1,1,1
11323,0,3,1,0,4,0,1,2,3,3,1,1,1,4,1,0,2,0
11324,0,2,4,0,0,1,0,0,1,4,1,2,3,1,1,1,1,3
11325,0,4,4,0,2,0,0,4,4,2,3,3,0,2,4,0,3,0
11326,0,1,0,0,4,3,0,0,0,2,2,2,1,1,1,0,4,0
11327,0,2,4,0,4,0,0,4,0,1,2,2,0,2,0,0,2,1
11328,0,4,0,0,0,0,0,0,0,0,4,4,0,4,2,0,0,0
11329,4,4,2,4,0,4,0,0,2,3,0,2,4,0,3,2,0,3
11330,2,4,1,0,0,1,0,1,0,2,1,2,2,0,2,4,0,4
11331,1,2,0,4,0,4,0,0,0,3,0,3,2,0,1,0,0,4
11332,0,3,0,0,3,1,0,1,4,3,1,2,4,3,4,0,3,1
11333,0,1,0,0,1,0,2,2,3,4,3,4,0,2,4,0,1,0
11334,0,4,0,0,0,4,4,3,4,4,4,3,0,4,4,0,3,0
11335,0,3,0,0,4,0,0,3,0,2,2,3,0,4,4,0,2,1
11336,0,1,0,0,0,1,0,1,2,4,1,1,2,1,1,0,0,1
11337,0,3,0,0,2,0,0,4,4,4,3,4,0,4,0,0,4,2
11338,0,0,0,0,0,0,0,0,4,2,3,2,0,3,1,0,1,1
11339,0,0,0,0,3,0,0,0,0,2,1,3,0,4,4,4,0,4
11340,0,1,0,0,2,0,0,0,0,2,3,2,0,1,0,0,2,0
11341,0,4,0,0,0,0,0,1,0,4,4,4,0,4,0,0,4,0
11342,3,4,2,1,0,2,0,0,3,2,4,4,2,4,2,1,4,0
11343,0,1,3,4,0,4,0,4,4,3,2,3,4,2,1,0,3,0
11344,0,4,1,4,4,4,0,4,0,2,4,4,1,2,4,0,3,1
11345,0,1,2,4,4,1,4,0,0,2,1,2,2,4,1,2,4,2
11346,0,1,0,0,1,0,0,0,0,3,2,3,0,0,0,0,4,0
11347,0,4,1,0,1,0,0,0,1,2,3,3,0,4,0,0,4,0
11348,0,4,0,0,4,0,0,0,0,3,3,3,0,4,0,0,0,0
11349,0,2,0,0,1,0,0,3,3,1,2,3,0,1,4,0,1,0
11350,0,2,4,0,0,2,0,4,4,3,0,3,2,0,4,4,0,1
11351,0,1,0,0,2,4,0,4,0,4,1,3,4,2,1,0,4,1
11352,0,4,4,0,0,4,0,4,0,4,3,3,0,2,4,0,2,0
11353,1,4,4,0,4,2,0,0,1,3,1,1,1,4,1,4,4,1
11354,0,3,0,0,1,0,0,0,0,2,1,3,0,3,4,0,4,1
11355,1,3,4,3,4,4,0,2,3,1,2,4,4,3,4,0,1,0
11356,0,0,0,0,2,0,0,4,0,4,1,4,0,4,4,0,2,0
11357,0,4,1,0,0,4,1,1,3,1,0,1,2,1,3,0,0,0
11358,0,4,4,0,3,4,0,4,0,4,4,2,0,2,4,0,1,0
11359,0,3,4,0,0,2,0,2,1,3,2,3,4,3,4,4,2,0
11360,0,2,0,0,1,0,0,0,0,4,2,2,0,0,0,0,4,0
11361,0,2,0,0,3,4,0,1,2,1,3,3,0,2,2,0,2,4
11362,0,4,3,4,0,4,0,0,2,2,1,1,4,0,4,4,4,1
11363,0,2,1,0,2,1,0,3,0,1,3,2,0,1,3,0,3,0
11364,4,2,4,0,1,1,0,0,1,3,1,3,4,4,4,4,1,0
11365,1,4,3,0,0,3,0,2,0,4,3,1,1,1,2,0,2,0
11366,0,1,0,0,4,4,0,1,4,1,2,1,0,3,3,0,2,3
11367,0,0,4,0,0,4,0,0,1,1,0,4,1,0,1,0,0,0
11368,0,1,0,0,1,4,0,3,2,1,3,3,0,1,1,0,3,0
11369,0,4,1,0,1,0,0,0,0,4,4,3,4,0,0,3,0,4
11370,0,4,0,0,2,0,0,0,0,2,1,2,0,4,0,0,4,0
11371,0,1,0,0,2,4,0,1,0,2,3,2,0,1,1,0,4,0
11372,0,2,1,0,2,1,0,0,1,1,2,2,0,1,1,0,4,4
11373,0,0,0,0,4,4,4,0,0,4,4,4,0,4,0,0,2,0
11374,0,3,0,0,4,1,0,1,2,2,3,2,0,1,0,0,1,0
11375,0,3,4,0,0,0,1,1,1,2,1,2,4,1,4,0,1,0
11376,0,3,0,4,0,4,0,4,2,4,3,4,0,3,0,0,3,1
11377,0,2,0,0,3,0,1,3,1,3,3,2,0,2,1,0,4,0
11378,0,3,1,0,0,1,0,0,0,2,1,3,1,2,4,2,2,1
11379,0,3,4,0,0,2,0,0,4,3,1,4,4,0,4,4,1,4
11380,0,4,1,1,3,3,0,0,0,3,4,3,2,3,1,1,3,0
11381,0,4,2,0,1,4,1,3,4,2,1,3,0,2,4,0,2,0
11382,0,1,0,0,1,1,0,0,1,2,1,3,1,1,4,0,0,0
11383,4,2,4,0,0,3,4,0,4,4,0,4,4,4,4,4,0,4
11384,0,1,0,0,1,0,0,0,0,1,3,1,0,1,0,0,2,0
11385,0,2,1,0,2,1,0,0,0,3,2,2,0,2,1,0,0,0
11386,3,1,3,4,0,4,0,0,0,3,1,3,4,0,4,4,0,1
11387,0,4,0,0,0,0,0,0,0,4,1,1,3,0,1,0,0,0
11388,0,1,4,0,1,0,0,1,4,2,1,1,0,3,1,0,4,0
11389,0,1,2,0,0,1,0,0,1,2,4,4,1,4,4,2,4,1
11390,0,2,0,0,3,0,0,0,0,2,2,2,0,1,0,0,2,0
11391,0,0,0,0,0,0,0,2,1,3,3,3,0,2,4,0,1,1
11392,0,3,4,0,0,0,0,0,1,2,4,2,1,0,4,1,0,0
11393,0,4,0,0,1,2,0,0,0,3,2,3,0,4,2,0,1,4
11394,0,2,0,0,4,2,0,0,4,3,4,3,0,1,4,0,0,0
11395,0,2,0,0,1,0,0,0,0,4,3,3,0,4,0,0,3,0
11396,0,4,4,0,0,4,0,0,0,4,0,1,1,0,4,4,0,3
11397,1,4,0,0,0,3,4,1,4,3,1,2,4,4,4,3,0,4
11398,0,3,1,0,4,0,0,4,4,2,2,3,0,3,4,0,4,0
11399,0,4,4,0,0,0,0,0,0,4,0,4,2,0,1,4,0,2
11400,0,3,0,0,0,0,0,1,0,4,2,2,0,1,0,0,1,0
11401,0,1,0,0,1,0,0,0,0,2,4,2,0,3,2,0,3,4
11402,0,1,0,0,0,1,1,2,1,2,4,3,0,3,4,0,4,4
11403,0,2,0,0,4,0,0,4,4,2,3,3,0,3,0,0,4,0
11404,0,4,0,0,2,2,4,4,2,3,1,2,0,3,4,0,3,0
11405,0,4,0,0,1,0,0,1,0,4,3,2,0,3,0,0,3,0
11406,0,2,1,4,0,4,0,0,1,3,0,2,3,0,2,4,0,1
11407,0,1,1,0,1,0,0,4,0,2,1,2,0,4,3,0,2,4
11408,0,4,4,0,0,4,0,0,1,3,1,3,1,0,3,0,0,0
11409,0,2,1,0,1,1,0,3,0,2,2,2,4,3,1,0,3,4
11410,0,3,0,0,3,4,4,4,4,4,3,3,0,3,3,0,3,0
11411,0,4,3,0,4,4,1,3,3,2,3,2,0,4,4,0,3,0
11412,0,1,0,0,3,0,0,0,0,3,2,3,0,3,0,0,3,0
11413,0,1,1,0,2,4,0,1,0,2,1,1,0,1,1,0,1,1
11414,0,4,2,0,1,2,0,0,0,3,3,4,0,1,0,0,2,0
11415,0,2,4,0,4,4,0,0,0,2,1,1,4,1,3,0,3,4
11416,0,1,0,0,3,0,0,4,0,3,2,2,0,4,1,0,1,1
11417,0,1,2,0,4,3,0,0,1,4,3,3,2,4,2,4,4,0
11418,0,4,0,0,4,2,0,0,0,3,3,3,4,0,4,4,3,0
11419,0,1,4,0,1,1,0,0,0,2,4,3,0,4,2,0,4,0
11420,4,0,4,0,0,1,0,0,2,4,4,2,3,0,4,4,0,4
11421,0,2,0,0,0,0,4,1,3,4,4,4,0,2,0,0,3,0
11422,0,2,0,0,2,2,1,1,3,1,1,2,0,1,4,0,2,0
11423,1,3,3,4,0,4,0,0,0,2,0,1,4,0,4,1,0,4
11424,0,1,0,0,1,4,0,3,0,1,2,1,3,1,2,0,4,4
11425,0,2,0,0,4,0,0,0,0,2,2,1,0,0,0,0,4,0
11426,0,4,1,0,1,4,1,4,4,3,1,2,0,3,2,4,3,0
11427,0,2,0,0,4,4,0,1,0,4,4,3,0,3,3,0,4,0
11428,0,1,1,0,4,1,4,1,2,1,3,3,0,1,0,0,4,0
11429,0,1,0,0,4,0,0,1,0,1,2,2,0,1,0,0,1,4
11430,1,1,4,0,0,3,0,1,3,1,0,1,1,0,4,1,0,0
11431,0,0,0,0,0,0,0,0,0,4,2,4,0,4,1,0,0,0
11432,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,0,0,0
11433,0,2,0,0,4,0,0,2,4,2,1,2,0,1,0,0,3,4
11434,0,4,2,0,0,4,1,2,2,3,2,3,0,2,2,0,1,1
11435,0,4,4,0,0,0,0,3,3,4,3,4,4,4,4,0,4,3
11436,0,1,2,4,0,2,0,0,0,4,0,3,4,0,4,4,0,0
11437,0,0,0,0,1,0,0,0,1,3,2,2,0,1,0,0,4,0
11438,0,2,1,4,0,4,0,0,4,3,4,4,1,4,1,0,4,1
11439,0,0,0,0,1,0,0,0,4,1,3,2,1,4,1,0,1,0
11440,4,3,1,4,4,2,0,0,4,3,4,2,4,0,2,2,0,3
11441,0,3,4,0,1,4,0,4,0,2,2,3,1,3,4,0,2,1
11442,1,3,3,0,3,3,3,2,2,2,3,3,3,4,3,3,3,2
11443,1,2,4,4,0,1,0,0,0,2,3,2,3,4,3,3,3,1
11444,0,2,4,0,2,0,0,1,0,3,1,1,0,2,1,0,3,1
11445,0,3,0,0,0,4,4,4,4,3,3,2,0,4,4,0,1,0
11446,0,1,0,0,4,0,0,2,0,4,3,3,0,2,0,0,2,0
11447,0,1,1,0,2,0,0,3,1,1,4,3,2,3,1,0,4,0
11448,0,1,0,0,0,0,0,2,1,4,4,4,0,4,1,0,4,0
11449,4,4,4,1,0,2,0,0,1,2,2,2,3,3,3,1,1,1
11450,1,1,4,1,0,4,0,0,0,2,1,1,2,1,4,4,1,4
11451,0,4,0,0,4,0,0,0,0,3,1,1,0,3,1,0,4,0
11452,0,4,0,0,4,0,0,0,0,2,1,2,0,2,0,0,1,0
11453,0,2,0,0,4,0,0,0,0,2,2,2,0,1,0,0,3,0
11454,0,4,0,0,4,1,0,0,0,2,1,1,4,1,2,4,4,3
11455,0,3,0,0,1,0,0,0,0,2,2,2,1,1,0,0,1,0
11456,0,1,1,0,2,1,0,3,1,4,3,1,0,2,1,0,1,4
11457,0,4,4,0,0,0,0,4,0,3,3,3,0,3,4,0,2,0
11458,0,1,0,0,1,1,0,0,1,3,3,2,0,2,1,1,2,0
11459,0,3,4,1,0,1,0,0,1,3,4,3,4,4,3,1,0,2
11460,1,4,2,1,0,4,0,0,0,2,1,1,1,3,1,4,3,0
11462,0,4,4,0,4,0,0,0,0,3,4,3,0,4,4,4,3,1
11463,4,4,0,3,0,3,1,0,3,4,0,1,4,0,2,1,0,4
